ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
71764,Capitaine Hermès,71763,1,0,43740,0,0
71765,Vaincre 15 maîtres dompteurs en Kul Tiras ou en Zandalar avec une équipe uniquement composée de mascottes de type Machine,0,15,8,0,0,0
71766,Capitaine Hermès,71765,1,0,43759,0,0
71767,Vaincre 15 maîtres dompteurs en Kul Tiras ou en Zandalar avec une équipe uniquement composée de mascottes de type Mort-vivant,0,15,8,0,0,0
71768,Capitaine Hermès,71767,1,0,43778,0,0
71769,Une famille en or,0,0,4,0,0,0
71770,Sport aquatique,71769,1,0,43581,0,0
71778,Ami des bêtes,71769,1,0,43582,1,0
71780,Vaincre 15 maîtres dompteurs en Kul Tiras ou en Zandalar avec une équipe uniquement composée de mascottes de type Humanoïde,0,15,8,0,0,0
71781,Capitaine Hermès,71780,1,0,43721,0,0
71782,Des bestioles aux dents longues,71769,1,0,43583,2,0
71783,La fureur du dragon,71769,1,0,43584,3,0
71784,Les éléments du succès,71769,1,0,43585,4,0
71785,Frappes aériennes,71769,1,0,43586,5,0
71786,Ressources humaines,71769,1,0,43587,6,0
71787,Comme par magie,71769,1,0,43588,7,0
71788,La révolte des machines,71769,1,0,43589,8,0
71789,Pas encore mort,71769,1,0,43590,9,0
71790,Haut fait - Guerrier du front,0,0,4,0,0,0
71791,Défense de la rade,71790,0,0,43630,0,16
71792,Haut fait - Guerrier du front,0,0,4,0,0,0
71793,Une percée à Boralus,71792,0,0,43642,0,16
71794,Kusa,71723,1,0,43606,15,0
71795,Karaga,71723,1,0,43607,16,0
71796,Talia Frontincelle,71723,1,0,43608,17,0
71797,Zujai,71723,1,0,43609,18,0
71798,Eddie Fixetout,71739,1,0,43612,1,0
71799,Dilbert McClint,71739,1,0,43613,2,0
71800,Fizzie Tintéclair,71739,1,0,43614,3,0
71801,Michael Skarn,71739,1,0,43615,4,0
71802,Ellie Vern,71739,1,0,43616,5,0
71803,Leana Sombrevent,71739,1,0,43617,6,0
71804,Kwint,71739,1,0,43618,7,0
71805,Délia Hanako,71739,1,0,43619,8,0
71806,Mastoc,71739,1,0,43620,9,0
71807,Lozu,71739,1,0,43621,10,0
71808,Grady Prett,71739,1,0,43622,11,0
71809,Korval Barbe-Nuit,71739,1,0,43623,12,0
71810,Keeyo,71739,1,0,43624,13,0
71811,Sizzik,71739,1,0,43625,14,0
71812,Kusa,71739,1,0,43626,15,0
71813,Karaga,71739,1,0,43627,16,0
71814,Talia Frontincelle,71739,1,0,43628,17,0
71815,Zujai,71739,1,0,43629,18,0
71816,Une cause drust,71790,0,0,43637,2,16
71817,Eddie Fixetout,71755,1,0,43632,1,0
71818,Dilbert McClint,71755,1,0,43633,2,0
71819,Fizzie Tintéclair,71755,1,0,43634,3,0
71820,Michael Skarn,71755,1,0,43635,4,0
71821,Ellie Vern,71755,1,0,43636,5,0
71822,Leana Sombrevent,71755,1,0,43638,6,0
71823,Kwint,71755,1,0,43639,7,0
71824,Délia Hanako,71755,1,0,43640,8,0
71825,Mastoc,71755,1,0,43641,9,0
71826,Lozu,71755,1,0,43643,10,0
71827,Grady Prett,71755,1,0,43644,11,0
71828,Korval Barbe-Nuit,71755,1,0,43645,12,0
71829,Keeyo,71755,1,0,43646,13,0
71830,Sizzik,71755,1,0,43647,14,0
71831,Kusa,71755,1,0,43648,15,0
71832,Karaga,71755,1,0,43649,16,0
71833,Talia Frontincelle,71755,1,0,43650,17,0
71834,Zujai,71755,1,0,43651,18,0
71835,Eddie Fixetout,71757,1,0,43653,1,0
71836,Dilbert McClint,71757,1,0,43654,2,0
71837,Fizzie Tintéclair,71757,1,0,43655,3,0
71838,Michael Skarn,71757,1,0,43656,4,0
71839,Ellie Vern,71757,1,0,43657,5,0
71840,Leana Sombrevent,71757,1,0,43658,6,0
71841,Kwint,71757,1,0,43659,7,0
71842,Délia Hanako,71757,1,0,43660,8,0
71843,Mastoc,71757,1,0,43661,9,0
71844,Lozu,71757,1,0,43662,10,0
71845,Grady Prett,71757,1,0,43663,11,0
71846,Korval Barbe-Nuit,71757,1,0,43664,12,0
71847,Keeyo,71757,1,0,43665,13,0
71848,Sizzik,71757,1,0,43666,14,0
71849,Kusa,71757,1,0,43667,15,0
71850,Karaga,71757,1,0,43668,16,0
71851,Talia Frontincelle,71757,1,0,43669,17,0
71852,Zujai,71757,1,0,43670,18,0
71853,Rage de la tempête,71790,0,0,43680,1,16
71854,Une belle brochette de héros,71790,0,0,43681,3,16
71855,Le marais nous appelle,71790,0,0,43682,4,16
71856,Carnage rituel,71790,0,0,43683,5,16
71857,Contre vents et marais,71792,0,0,43684,1,16
71858,Victoire isolée,71792,0,0,43685,2,16
71859,Les rives de Zuldazar,71792,0,0,43686,3,16
71860,Dans les moindres recoins de l’espace,71792,0,0,43687,4,16
71861,Horde héroïque,71792,0,0,43688,5,16
71862,Eddie Fixetout,71759,1,0,43672,1,0
71863,Dilbert McClint,71759,1,0,43673,2,0
71864,Fizzie Tintéclair,71759,1,0,43674,3,0
71865,Michael Skarn,71759,1,0,43675,4,0
71866,Ellie Vern,71759,1,0,43676,5,0
71867,Leana Sombrevent,71759,1,0,43677,6,0
71868,Kwint,71759,1,0,43678,7,0
71869,Délia Hanako,71759,1,0,43679,8,0
71870,Mastoc,71759,1,0,43689,9,0
71871,Lozu,71759,1,0,43690,10,0
71872,Grady Prett,71759,1,0,43691,11,0
71873,Korval Barbe-Nuit,71759,1,0,43692,12,0
71874,Keeyo,71759,1,0,43693,13,0
71875,Sizzik,71759,1,0,43694,14,0
71876,Kusa,71759,1,0,43695,15,0
71877,Karaga,71759,1,0,43696,16,0
71878,Talia Frontincelle,71759,1,0,43697,17,0
71879,Zujai,71759,1,0,43698,18,0
71880,Eddie Fixetout,71761,1,0,43700,1,0
71881,Dilbert McClint,71761,1,0,43701,2,0
71882,Fizzie Tintéclair,71761,1,0,43702,3,0
71883,Michael Skarn,71761,1,0,43703,4,0
71884,Ellie Vern,71761,1,0,43704,5,0
71885,Leana Sombrevent,71761,1,0,43705,6,0
71886,Kwint,71761,1,0,43706,7,0
71887,Délia Hanako,71761,1,0,43707,8,0
71888,Mastoc,71761,1,0,43708,9,0
71889,Lozu,71761,1,0,43709,10,0
71890,Grady Prett,71761,1,0,43710,11,0
71891,Korval Barbe-Nuit,71761,1,0,43711,12,0
71892,Keeyo,71761,1,0,43712,13,0
71893,Sizzik,71761,1,0,43713,14,0
71894,Kusa,71761,1,0,43714,15,0
71895,Karaga,71761,1,0,43715,16,0
71896,Talia Frontincelle,71761,1,0,43716,17,0
71897,Zujai,71761,1,0,43717,18,0
71898,3 citoyens supplémentaires récupérés en incursions,0,0,4,0,0,0
71899,Russell le Barde recruté,71898,1,0,43718,0,16
71900,Flynn Bellebrise recruté,71898,1,0,43719,1,16
71901,Leeroy Jenkins recruté,71898,1,0,43720,2,16
71902,Eddie Fixetout,71780,1,0,43722,1,0
71903,Dilbert McClint,71780,1,0,43723,2,0
71904,Fizzie Tintéclair,71780,1,0,43724,3,0
71905,Michael Skarn,71780,1,0,43725,4,0
71906,Ellie Vern,71780,1,0,43726,5,0
71907,Leana Sombrevent,71780,1,0,43727,6,0
71908,Kwint,71780,1,0,43728,7,0
71909,Délia Hanako,71780,1,0,43729,8,0
71910,Mastoc,71780,1,0,43730,9,0
71911,Lozu,71780,1,0,43731,10,0
71912,Grady Prett,71780,1,0,43732,11,0
71913,Korval Barbe-Nuit,71780,1,0,43733,12,0
71914,Keeyo,71780,1,0,43734,13,0
71915,Sizzik,71780,1,0,43735,14,0
71916,Kusa,71780,1,0,43736,15,0
71917,Karaga,71780,1,0,43737,16,0
71918,Talia Frontincelle,71780,1,0,43738,17,0
71919,Zujai,71780,1,0,43739,18,0
71920,Eddie Fixetout,71763,1,0,43741,1,0
71921,Dilbert McClint,71763,1,0,43742,2,0
71922,Fizzie Tintéclair,71763,1,0,43743,3,0
71923,Michael Skarn,71763,1,0,43744,4,0
71924,Ellie Vern,71763,1,0,44012,5,0
71925,Leana Sombrevent,71763,1,0,43746,6,0
71926,Kwint,71763,1,0,43747,7,0
71927,Délia Hanako,71763,1,0,43748,8,0
71928,Mastoc,71763,1,0,43749,9,0
71929,Lozu,71763,1,0,43750,10,0
71930,Grady Prett,71763,1,0,43751,11,0
71931,Korval Barbe-Nuit,71763,1,0,43752,12,0
71932,Keeyo,71763,1,0,43753,13,0
71933,Sizzik,71763,1,0,43754,14,0
71934,Kusa,71763,1,0,43755,15,0
71935,Karaga,71763,1,0,43756,16,0
71936,Talia Frontincelle,71763,1,0,43757,17,0
71937,Zujai,71763,1,0,43758,18,0
71938,Eddie Fixetout,71765,1,0,43760,1,0
71939,Dilbert McClint,71765,1,0,43761,2,0
71940,Fizzie Tintéclair,71765,1,0,43762,3,0
71941,Michael Skarn,71765,1,0,43763,4,0
71942,Ellie Vern,71765,1,0,43764,5,0
71943,Leana Sombrevent,71765,1,0,43765,6,0
71944,Kwint,71765,1,0,43766,7,0
71945,Délia Hanako,71765,1,0,43767,8,0
71946,Mastoc,71765,1,0,43768,9,0
71947,Lozu,71765,1,0,43769,10,0
71948,Grady Prett,71765,1,0,43770,11,0
71949,Korval Barbe-Nuit,71765,1,0,43771,12,0
71950,Keeyo,71765,1,0,43772,13,0
71951,Sizzik,71765,1,0,43773,14,0
71952,Kusa,71765,1,0,43774,15,0
71953,Karaga,71765,1,0,43775,16,0
71954,Talia Frontincelle,71765,1,0,43776,17,0
71955,Zujai,71765,1,0,43777,18,0
71956,Eddie Fixetout,71767,1,0,43779,1,0
71957,Dilbert McClint,71767,1,0,43780,2,0
71958,Fizzie Tintéclair,71767,1,0,43781,3,0
71959,Michael Skarn,71767,1,0,43782,4,0
71960,Ellie Vern,71767,1,0,43783,5,0
71961,Leana Sombrevent,71767,1,0,43784,6,0
71962,Kwint,71767,1,0,43785,7,0
71963,Délia Hanako,71767,1,0,43786,8,0
71964,Mastoc,71767,1,0,43787,9,0
71965,Lozu,71767,1,0,43788,10,0
71966,Grady Prett,71767,1,0,43789,11,0
71967,Korval Barbe-Nuit,71767,1,0,43790,12,0
71968,Keeyo,71767,1,0,43791,13,0
71969,Sizzik,71767,1,0,43792,14,0
71970,Kusa,71767,1,0,43793,15,0
71971,Karaga,71767,1,0,43794,16,0
71972,Talia Frontincelle,71767,1,0,43795,17,0
71973,Zujai,71767,1,0,43796,18,0
71974,8.1 SoS Pre Raid - Has Xal'atath,0,0,4,0,0,4096
71975,,71974,1,0,43797,0,0
71976,8.1 Warfronts - Darkshore - A - Quest Credit - Alliance Owns Cinderfall Grove,0,1,8,0,0,4096
71977,L’Alliance contrôle le bosquet Pluie-de-Cendres,71976,0,0,43798,0,0
71978,Kill Credit for Cinderfall Grove,71976,1,0,43799,1,0
71979,"Corsandre livrée, le navire s’en va",0,0,4,0,0,0
71980,Corsandre livrée,71979,1,0,43800,0,0
71981,Phase finale terminée,0,0,4,0,0,0
71982,Les alliés ont parlé,71981,1,0,43801,0,0
71984,8.1 Warfronts - Darkshore - A - Quest Credit - Alliance has Built the Altar of Elders,0,1,8,0,0,4096
71985,Autel construit par l’Alliance,71984,0,0,43802,0,0
71986,Kill Credit for Altar Built,71984,1,0,43803,1,0
71987,8.1 War Campaign - Horde - Hub Upgrade - Lure Quest - Has Any Scouting Report,0,1,8,0,0,4096
71988,,71987,1,0,43813,0,0
71989,,71987,1,0,43814,1,0
71990,,71987,1,0,43808,2,0
71991,,71987,1,0,43809,3,0
71992,,71987,1,0,43810,4,0
71993,,71987,1,0,43815,5,0
71994,,71987,1,0,43812,6,0
71995,8.1 War Campaign - Alliance - Hub Upgrade - Lure Quest - Has Any Scouting Report,0,1,8,0,0,4096
71996,,71995,1,0,43816,0,0
71997,,71995,1,0,43817,1,0
71998,,71995,1,0,43818,2,0
71999,,71995,1,0,43819,3,0
72000,,71995,1,0,43820,4,0
72001,,71995,1,0,43821,5,0
72002,Lecordial tué,0,0,4,0,0,0
72003,Gardien Lecordial mort,72002,1,0,43546,0,0
72004,8.1 Warfronts - Darkshore - Alliance - Building Pt. I,0,0,4,0,0,0
72005,Construire l’autel des Aïeux,72004,0,0,43822,1,0
72006,Construire le hall du Chasseur,72004,0,0,43823,2,0
72007,8.1 Warfronts - Darkshore - Alliance - Siege,0,0,4,0,0,0
72008,MÉCAzérite mod. II vaincu,72007,2,0,43825,0,0
72009,Maître du magma Cramivelle vaincu,72007,0,0,43826,1,0
72010,Défenses de la Ratiboiserie détruites,72007,0,0,43330,2,0
72011,Restaurer l’ancien de la guerre,72004,0,0,43827,0,0
72012,8.1 Blood Elf Heritage - First Escort Wave Complete - SJC,0,0,4,0,0,0
72013,,72012,5,0,43828,0,0
72014,8.1 Blood Elf Heritage - Second Escort Wave Complete - SJC,0,0,4,0,0,0
72015,,72014,5,0,43829,0,0
72016,8.1 Blood Elf Heritage - Final Escort Wave Complete - SJC,0,0,4,0,0,0
72017,,72016,4,0,43830,0,0
72050,8.1.5 Professions - Tools of the Trade - Enchanting - We're Going In - Complete Puzzle - MTMM,0,0,4,0,0,4096
72051,,72050,1,0,43831,0,0
72052,,66275,0,0,43832,9,0
72053,,66686,0,0,43833,9,0
72054,,58081,1,0,43834,9,2
72055,,58081,1,0,43835,10,2
72056,,58081,1,0,43836,11,2
72057,,58081,1,0,43837,12,2
72058,,58081,1,0,43838,13,2
72059,,58081,1,0,43839,14,2
72060,,58081,1,0,43840,15,2
72061,,58081,1,0,43841,16,2
72062,,58081,1,0,43842,17,2
72063,Entrer dans la prison,0,0,4,0,0,0
72064,Entrer dans la prison,72063,1,0,43844,0,2
72065,,71597,1,0,43844,1,2
72068,8.1 Warfronts - Darkshore - Horde - Auberdine Boss,0,0,4,0,0,0
72069,Nevara Sombrenuit vaincue,72068,0,0,43445,0,0
72070,8.1 Warfronts - Darkshore - Horde - Hostages,0,0,4,0,0,0
72071,Commandant nécrotraqueur Belmont libéré,72070,0,0,43566,0,0
72072,8.1 Warfronts - Darkshore - Horde - Path to Bashal'Aran,0,0,4,0,0,0
72073,Se frayer un chemin jusqu’à Bashal’Aran,72072,0,0,43578,0,0
72074,8.1 Warfronts - Darkshore - Horde - Bashal'Aran Boss,0,0,4,0,0,0
72075,Archidruide Andrénius vaincu,72074,0,0,43567,0,0
72076,8.1 Warfronts - Darkshore - Horde - Building Pt. I,0,0,4,0,0,0
72077,Construire la caserne,72076,0,0,43827,0,0
72078,Construire l’autel des Tempêtes,72076,0,0,43822,1,0
72079,Construire l’armurerie,72076,0,0,43823,2,0
72083,8.1 Warfronts - Darkshore - A - Quest Credit - Alliance Owns Cinderfall Grove,0,1,8,0,0,4096
72084,L’Alliance contrôle le bosquet Pluie-de-Cendres,72083,0,0,43849,0,0
72085,Kill Credit for Cinderfall Grove,72083,1,0,43850,1,0
72086,8.1 Warfronts - Darkshore - A - Quest Credit - Alliance has Built a Barracks,0,1,8,0,0,4096
72087,L’Alliance a construit une caserne,72086,0,0,43851,0,0
72088,Kill Credit for Barracks Built,72086,1,0,43852,1,0
72089,8.1 Warfronts - Darkshore - A - Quest Credit - Alliance Owns Gloomtide Strand,0,1,8,0,0,4096
72090,L’Alliance contrôle la grève des Sombreflots,72089,0,0,43853,0,0
72091,Kill Credit for Gloomtide Capture,72089,1,0,43854,1,0
72092,Éloigner les gardes,71620,1,0,43855,0,0
72093,8.1 Warfronts - Darkshore - H - Quest Credit - Horde Owns Lornesta Mine,0,1,8,0,0,4096
72094,La Horde contrôle la mine de Lornesta,72093,0,0,43856,0,0
72095,Kill Credit for Lornesta Mine,72093,1,0,43857,1,0
72096,8.1 Warfronts - Darkshore - Horde - Preparation,0,0,4,0,0,0
72097,Se préparer à livrer bataille,72096,0,0,43561,0,0
72098,8.1 Warfronts - Darkshore - Horde - Siege,0,0,4,0,0,0
72099,Ancien protecteur vaincu,72098,2,0,43825,0,0
72100,Myara Chantenuit vaincue,72098,0,0,43859,1,0
72101,Lanceur de glaive du navire de guerre détruit,72098,4,0,44163,2,0
72102,8.1 Warfronts - Darkshore - H - Quest Credit - Horde Owns Cinderfall Grove,0,1,8,0,0,4096
72103,La Horde contrôle le bosquet Pluie-de-Cendres,72102,0,0,43860,0,0
72104,Kill Credit for Cinderfall Grove,72102,1,0,43861,1,0
72105,8.1 Warfronts - Darkshore - H - Quest Credit - Horde has Built a Barracks,0,1,8,0,0,4096
72106,La Horde a construit une caserne,72105,0,0,43862,0,0
72107,Kill Credit for Barracks Built,72105,1,0,43863,1,0
72108,8.1 Warfronts - Darkshore - H - Quest Credit - Horde Owns Gloomtide Strand,0,1,8,0,0,4096
72109,La Horde contrôle la grève des Sombreflots,72108,0,0,43864,0,0
72110,Kill Credit for Gloomtide Capture,72108,1,0,43865,1,0
72111,Kill Credit,0,0,4,0,0,4096
72112,,72111,1,0,43866,0,0
72113,Placer des explosifs dans les égoûts,71651,4,0,43535,0,0
72114,Haut fait - Raid de Zuldazar - Alliance - Aile 1,0,0,4,0,0,0
72115,Championne de la Lumière,72114,1,0,43867,0,0
72116,Grong le Revenant,72114,1,0,43868,1,0
72117,Maîtres du jadefeu,72114,1,0,43884,2,0
72118,Haut fait - Raid de Zuldazar - Alliance - Aile 2,0,0,4,0,0,0
72119,Opulence,72118,1,0,43869,0,0
72120,Conseil des Loas,72118,1,0,43870,1,0
72121,Roi Rastakhan,72118,1,0,43871,2,0
72122,Achievement - Zuldazar Raid - Alliance Wing 3,0,0,4,0,0,0
72123,Mekkanivelle,72122,1,0,43872,0,0
72124,Rempart tempétueux,72122,1,0,43873,1,0
72125,Dame Jaina Portvaillant,72122,1,0,43874,2,0
72126,Achievement - Zuldazar Raid - Horde Wing 1,0,0,4,0,0,0
72127,Championne de la Lumière,72126,1,0,43867,0,0
72128,Grong,72126,1,0,43875,1,0
72129,Maîtres du jadefeu,72126,1,0,43876,2,0
72130,Achievement - Zuldazar Raid - Horde Wing 2,0,0,4,0,0,0
72131,Opulence,72130,1,0,43869,0,0
72132,Conseil des Élus,72130,1,0,43870,1,0
72133,Roi Rastakhan,72130,1,0,43871,2,0
72134,Achievement - Zuldazar Raid - Horde Wing 3,0,0,4,0,0,0
72135,Mekkanivelle,72134,1,0,43872,0,0
72136,Rempart tempétueux,72134,1,0,43873,1,0
72137,Dame Jaina Portvaillant,72134,1,0,43874,2,0
72138,Achievement - Mythic Paladin,0,0,4,0,0,0
72139,,72138,1,0,43877,0,2
72140,Achievement - Mythic Grong,0,1,8,0,0,0
72141,,72140,1,0,43878,0,2
72142,,72140,1,0,43879,1,2
72143,Parler à Jaina des Kultirassiens,0,0,4,0,0,4096
72144,Parler à Jaina des Kultirassiens,72143,0,0,43880,0,0
72145,Achievement - Loremaster of Zandalar,0,0,4,0,0,0
72146,,72145,0,0,40030,0,32
72147,,72145,0,0,40031,1,32
72148,,72145,0,0,40032,2,32
72149,Loremaster of 8.0,29157,1,8,0,8,64
72150,Maître des traditions de Kul Tiras,72149,1,0,41137,0,512
72151,Maître des traditions de Zandalar,72149,1,0,43881,1,1024
72152,8.1 Warfronts - Complete Warfront achievement - Horde,0,1,8,0,0,2
72153,,72152,1,0,43882,0,2
72154,Achievement - Horde Mythic Duo,0,0,4,0,0,0
72155,,72154,1,0,43883,0,2
72156,8.1 Warfronts - Complete Warfront achievement - Alliance,0,1,8,0,0,2
72157,,72156,1,0,43885,0,2
72158,Achievement - Alliance Mythic Duo,0,0,4,0,0,0
72159,,72158,1,0,43886,0,2
72160,Achievement - Mythic Treasure Guardian,0,0,4,0,0,0
72161,,72160,1,0,43887,0,2
72162,Achievement - Mythic Loa Council,0,0,4,0,0,0
72163,,72162,1,0,43888,0,2
72164,8.1 Warfronts - Capture any location - Horde,0,1,8,0,0,2
72165,Bashal’Aran,72164,1,0,43889,0,0
72166,Grève des Sombreflots,72164,1,0,43890,1,0
72167,Bosquet Pluie-de-Cendres,72164,1,0,43891,2,0
72168,Mine de Lornesta,72164,1,0,43892,3,0
72169,Croisement Lugubre,72164,1,0,43894,4,0
72170,Dépôt de l’Orneraie,72164,1,0,43893,5,0
72171,Accostage de Lor’danel,72164,1,0,43895,6,0
72172,8.1 Warfronts - Capture any location - Alliance,0,1,8,0,0,2
72173,Bashal’Aran,72172,1,0,43889,0,0
72174,Grève des Sombreflots,72172,1,0,43896,1,0
72175,Bosquet Pluie-de-Cendres,72172,1,0,43902,2,0
72176,Mine de Lornesta,72172,1,0,43898,3,0
72177,Croisement Lugubre,72172,1,0,43897,4,0
72178,Dépôt de l’Orneraie,72172,1,0,43901,5,0
72179,Accostage de Lor’danel,72172,1,0,43900,6,0
72180,8.1 Warfronts - Capture every location - Alliance,0,1,4,0,0,2
72181,Bashal’Aran,72180,1,0,43889,0,0
72182,Grève des Sombreflots,72180,1,0,43896,1,0
72183,Bosquet Pluie-de-Cendres,72180,1,0,43902,2,0
72184,Mine de Lornesta,72180,1,0,43898,3,0
72185,Croisement Lugubre,72180,1,0,43897,4,0
72186,Dépôt de l’Orneraie,72180,1,0,43901,5,0
72187,Accostage de Lor’danel,72180,1,0,43900,6,0
72188,8.1 Warfronts - Capture every location - Horde,0,1,4,0,0,2
72189,Bashal’Aran,72188,1,0,43889,0,0
72190,Grève des Sombreflots,72188,1,0,43890,1,0
72191,Bosquet Pluie-de-Cendres,72188,1,0,43891,2,0
72192,Mine de Lornesta,72188,1,0,43892,3,0
72193,Croisement Lugubre,72188,1,0,43894,4,0
72194,Dépôt de l’Orneraie,72188,1,0,43893,5,0
72195,Accostage de Lor’danel,72188,1,0,43895,6,0
72196,8.1 Warfronts - Recruit one of every troop - Horde,0,0,4,0,0,0
72197,Alchimiste réprouvé,72196,1,0,43903,0,0
72198,Lancier réprouvé,72196,1,0,43905,1,0
72199,Nécrogarde réprouvé,72196,1,0,43907,2,0
72200,Fusilleur réprouvé,72196,1,0,43909,3,0
72201,Catapulte,72196,1,0,43465,4,0
72202,8.1 Warfronts - Recruit one of every troop - Alliance,0,0,4,0,0,0
72203,Archer kaldorei,72202,1,0,43911,0,0
72204,Druide de la Branche,72202,1,0,43913,1,0
72205,Chasseresse kaldorei,72202,1,0,43915,2,0
72206,Sentinelle kaldorei,72202,1,0,43917,3,0
72207,Lanceur de glaive,72202,1,0,43327,4,0
72208,8.1 Warfronts - Embody every hero - Horde,0,0,4,0,0,0
72209,Banshee,72208,1,0,43924,0,0
72210,Prototype de MÉCAzérite,72208,1,0,43923,1,0
72211,Abomination,72208,1,0,43922,2,0
72212,8.1 Warfronts - Embody every hero - Alliance,0,0,4,0,0,0
72213,Dryade,72212,1,0,43919,0,0
72214,Dragons-faë,72212,1,0,43920,1,0
72215,Gardien du Bosquet,72212,1,0,43921,2,0
72216,Achievement - Mythic Rastakhan,0,0,4,0,0,0
72217,,72216,1,0,43925,0,2
72218,Achievement - Mythic Mekkatorque,0,0,4,0,0,0
72219,,72218,1,0,43926,0,2
72220,Achievement - Mythic Sea Priest Blockade,0,0,4,0,0,0
72221,,72220,1,0,43927,0,2
72222,Achievement - Mythic Jaina,0,0,4,0,0,0
72223,,72222,1,0,43928,0,2
72224,Achievement - Glory of the Battle of Dazar'alor Raider,0,0,4,0,0,0
72226,"Voler 3 qui-brille à chaque croisé, disciple et championne de la Lumière",0,0,4,0,0,0
72227,"Voler 3 qui-brille à chaque croisé, disciple et championne de la Lumière",72226,1,0,43929,0,2
72230,Haut fait - Le plein de fournitures,0,0,4,0,0,0
72231,Drustvar,72230,0,0,43931,0,16
72232,Nazmir,72230,0,0,43932,1,16
72233,Vallée Chantorage,72230,0,0,43933,2,16
72234,Rade de Tiragarde,72230,0,0,43934,3,16
72235,Vol’dun,72230,0,0,43935,4,16
72236,Zuldazar,72230,0,0,43936,5,16
72237,Être exalté auprès de 100 factions (nouveau),0,100,8,0,0,0
72238,,72237,42000,0,2048,0,2
72239,Guild Achievement - Horde - Zuldazar Raid Clear,0,0,4,0,0,0
72240,,72239,1,0,43937,0,32
72241,,72239,1,0,43938,1,32
72242,,72239,1,0,43939,2,32
72243,,72239,1,0,43940,3,32
72244,,72239,1,0,43941,4,32
72245,,72239,1,0,43942,5,32
72246,,72239,1,0,43943,6,32
72247,,72239,1,0,43944,7,32
72248,,72239,1,0,43945,8,32
72249,Guild Achievement - Alliance - Zuldazar Raid Clear,0,0,4,0,0,0
72250,,72249,1,0,43937,0,32
72251,,72249,1,0,43946,1,32
72252,,72249,1,0,43947,2,32
72253,,72249,1,0,43940,3,32
72254,,72249,1,0,43941,4,32
72255,,72249,1,0,43942,5,32
72256,,72249,1,0,43943,6,32
72257,,72249,1,0,43944,7,32
72258,,72249,1,0,43945,8,32
72259,Guild Achievement - Zuldazar Raid,0,0,4,0,0,0
72260,,72259,1,0,43948,0,2
72261,,72224,1,0,43949,0,32
72262,Panthéon : Jaina (personnel),0,0,4,0,0,2
72263,,72262,1,0,43950,0,2
72264,Achievement - Hall of Fame: Jaina (Alliance),0,0,4,0,0,0
72265,,72264,1,0,43952,0,2
72266,Achievement - Hall of Fame: Jaina (Horde),0,0,4,0,0,0
72267,,72266,1,0,43952,0,2
72268,8.1 Zuldazar Raid - Loa Council - Achievement Credit - CAV,0,0,4,0,0,0
72269,Vaincre le conseil des Élus lors de la bataille de Dazar’alor sans tuer tous les raptors invoqués initialement par le Courroux de Gonk en mode normal ou supérieur,72268,1,0,43953,0,2
72270,Achievement - Ahead of the Curve: Jaina,0,0,4,0,0,0
72271,,72270,1,0,43954,0,2
72272,Achievement - Cutting Edge: Jaina,0,0,4,0,0,0
72273,,72272,1,0,43955,0,2
72274,Statistic - Zuldazar Paladin (Raid Finder),0,0,4,0,0,0
72275,,72274,0,0,43956,0,2
72276,Statistic - Zuldazar Paladin (Normal),0,0,4,0,0,0
72277,,72276,0,0,43957,0,2
72278,Statistic - Zuldazar Paladin (Heroic),0,0,4,0,0,0
72279,,72278,0,0,43958,0,2
72280,Statistic - Zuldazar Paladin (Mythic),0,0,4,0,0,0
72281,,72280,0,0,43877,0,2
72282,Statistic - Horde Grong (Raid Finder),0,1,4,0,0,0
72284,,72282,0,0,43960,0,2
72285,Statistic - Horde Grong (Normal),0,1,8,0,0,0
72287,,72285,0,0,43962,0,2
72288,Statistic - Horde Grong (Heroic),0,1,8,0,0,0
72289,,72288,0,0,43963,0,2
72290,Honorer les flammes de Zandalar (H),0,0,4,0,0,0
72291,Zuldazar,72290,1,0,43964,0,0
72292,Nazmir,72290,1,0,43965,1,0
72293,Vol’dun,72290,1,0,43966,2,0
72294,Statistic - Horde Grong (Mythic),0,1,8,0,0,0
72295,,72294,0,0,43879,0,2
72296,Honorer les flammes de Zandalar (A),0,0,4,0,0,0
72297,Rade de Tiragarde,72296,1,0,43967,0,0
72298,Vallée Chantorage,72296,1,0,43968,1,0
72299,Drustvar,72296,1,0,43969,2,0
72300,Piétiner les feux de joie de l’Alliance en Kul Tiras,0,0,4,0,0,0
72301,Rade de Tiragarde,72300,1,0,43970,0,0
72302,Vallée Chantorage,72300,1,0,43971,1,0
72303,Drustvar,72300,1,0,43972,2,0
72304,Piétiner les feux de joie de la Horde en Zandalar,0,0,4,0,0,0
72305,Zuldazar,72304,1,0,43973,0,0
72306,Nazmir,72304,1,0,43974,1,0
72307,Vol’dun,72304,1,0,43975,2,0
72308,Statistic - Alliance Grong (Raid Finder),0,1,4,0,0,0
72309,,72308,0,0,43959,0,2
72310,,72224,1,0,43976,1,32
72311,Maître apothicaire Faranell libéré,72070,0,0,43977,1,0
72312,Statistiques - Grong Alliance (normal),0,1,4,0,0,0
72313,,72312,0,0,43961,0,2
72314,Statistiques - Grong Alliance (héroïque),0,1,4,0,0,0
72315,,72314,0,0,43978,0,2
72316,Statistiques - Grong Alliance (mythique),0,1,4,0,0,0
72317,,72316,0,0,43878,0,2
