ID,Locale,DurationMS,BroadcastTextID
190492,4,4823,123164
190493,4,2611,123166
190494,4,6701,123966
190495,4,2888,123967
190496,4,6936,123167
190497,4,4405,123168
190498,4,5330,123169
190499,4,2902,123170
190500,4,5106,123983
190501,4,7229,123151
190502,4,7042,123150
190503,4,6719,123174
190504,4,6584,123175
190505,4,2768,123176
190506,4,7908,124108
190507,4,3758,124109
190508,4,6362,124110
190509,4,5749,124111
190510,4,3006,124294
190511,4,9057,123452
190512,4,11873,124469
190513,4,9412,124467
190514,4,5843,124468
190515,4,4382,122490
190516,4,3049,122492
190517,4,6396,123655
190518,4,4844,124262
190519,4,5834,124265
190520,4,4143,124268
190521,13,6791,123741
190522,13,5038,123742
190523,13,7649,124220
190524,13,7355,124221
190525,13,5195,123461
190526,13,3817,123985
190527,13,8189,123556
190528,13,8003,123565
190529,13,7060,123527
190530,13,5722,123711
190531,13,6816,123915
190532,13,7725,123916
190533,13,4706,124004
190534,13,2370,124007
190535,13,6159,124525
190536,13,2720,124261
190537,13,3422,124264
190538,13,2740,124001
190539,13,10784,124481
190540,13,5854,124482
190541,13,7257,124473
190542,13,11372,123872
190543,13,11224,123873
190544,13,10153,123874
190545,12,4435,123530
190546,12,6300,123531
190547,12,4705,123532
190548,1,6884,126501
190549,1,4528,127929
190550,1,7857,127937
190551,1,3162,127938
190552,1,9725,127930
190553,1,2882,127943
190554,1,8120,128055
190555,1,7733,128057
190556,1,9076,128058
190557,1,10520,128059
190558,1,11585,128060
190559,1,6783,128062
190560,1,11155,128063
190561,1,10120,128140
190562,1,9745,128141
190563,1,8067,127826
190564,1,7720,127708
190565,1,7347,127714
190566,1,10254,127587
190567,1,10528,127357
190568,1,8110,127358
190569,1,12325,126741
190570,1,8869,126742
190571,1,9243,125646
190572,1,9774,126465
190573,1,5439,126466
190574,1,8988,123570
190575,1,6076,125964
190576,1,6588,125976
190577,1,10035,123903
190578,1,10676,123911
190579,1,6675,125227
190580,1,6099,125078
190581,1,7535,125079
190582,1,6680,125251
190583,1,6834,125384
190584,1,5252,124821
190585,1,5893,124872
190586,1,4357,128139
190587,1,3103,124996
190588,1,7101,125474
190589,1,3623,125481
190590,1,10994,126347
190591,1,9216,126348
190592,1,9695,126468
190593,1,9603,126469
190594,1,10741,126858
190595,1,7699,126859
190596,1,9583,126560
190597,1,5954,126561
190598,1,8284,126470
190599,1,6035,126471
190600,1,10720,126473
190601,1,5187,126472
190602,1,13011,127319
190603,1,7281,127320
190604,1,13508,126999
190605,1,5164,127001
190606,1,7992,126940
190607,1,5792,126941
190608,1,4775,127902
190609,1,5259,127903
190610,1,14429,126641
190611,1,5214,126643
190612,1,12814,127588
190613,1,9310,127589
190614,1,11252,127322
190615,1,12926,126191
190616,1,2076,126192
190617,1,12836,126193
190618,1,11581,126194
190619,1,6195,126483
190620,1,14439,126058
190621,1,13045,126835
190622,1,5540,126836
190623,1,12164,127280
190624,1,13157,126970
190625,1,8928,126972
190626,1,11902,126023
190627,1,7024,126024
190628,1,9733,126964
190629,1,3754,126965
190630,1,14399,126484
190631,1,8750,126485
190632,1,8924,127062
190633,1,8053,126832
190634,1,7747,126833
190635,1,16553,126871
190636,1,14398,126644
190637,1,10614,126645
190638,5,7619,125251
190639,5,1160,127492
190640,5,3991,126251
190641,5,6933,126267
190642,5,10501,128705
190643,5,1942,127496
190644,5,11263,128081
190645,5,9187,129358
190646,5,9789,128384
190647,5,850,127494
190648,5,8329,126624
190649,5,9318,126779
190650,5,6870,126360
190651,5,7947,128707
190652,5,12317,123911
190653,5,6987,127270
190654,5,4485,128712
190655,5,6694,126240
190656,5,14502,126970
190657,5,8119,125384
190658,5,4792,126216
190659,5,8682,128701
190660,5,4451,126461
190661,5,4803,128383
190662,5,4405,128713
190663,5,3027,128387
190664,5,11852,126091
190665,5,7546,128006
190666,5,6305,125964
190667,5,6625,128138
190668,5,3810,128002
190669,5,10512,126465
190670,5,4672,128714
190671,5,6449,126264
190672,4,8260,128008
190673,4,8320,127282
190674,4,1256,127495
190675,4,12187,124035
190676,4,2142,123914
190677,4,5106,124000
190678,4,9457,124002
190679,4,5710,124043
190680,4,4580,124037
190681,4,8647,124033
190682,4,11062,124955
190683,4,3977,124951
190684,4,3005,123271
190685,4,3813,123272
190686,4,3312,123431
190687,4,3130,123432
190688,4,4362,123912
190689,4,8574,123841
190690,4,9632,123842
190691,4,12105,123104
190692,4,12092,123105
190693,4,2813,123106
190694,4,5293,123680
190695,4,7070,123537
190696,4,7387,123538
190697,4,7498,123643
190698,4,7551,123644
190699,4,8958,123645
190700,4,6459,123646
190701,4,9068,125380
190702,4,12190,125381
190703,4,16401,125382
190704,4,7831,116942
190705,4,9024,116943
190706,4,9458,116944
190707,4,5445,123987
190708,4,2796,124589
190709,4,11208,123638
190710,4,10229,123639
190711,4,6320,123741
190712,4,5364,123742
190713,4,8882,124221
190714,4,5187,123461
190715,4,4375,123985
190716,4,2526,123546
190717,4,9056,123556
190718,4,7873,123565
190719,4,4646,123534
190720,4,6557,123711
190721,4,6802,123916
190722,4,4333,124004
190723,4,6131,124525
190724,4,5116,124266
190725,4,3737,124264
190726,4,13670,124481
190727,4,10662,124482
190728,4,9063,124473
190729,12,2490,124574
190730,12,4752,124036
190731,12,4342,124034
190732,12,3483,123748
190733,12,6202,123750
190734,12,9998,124232
190735,12,10149,124233
190736,12,10440,124236
190737,12,9208,124237
190738,12,9189,124241
190739,12,8312,124248
190740,12,11835,124172
190741,12,7611,124222
190742,12,4949,123515
190743,12,7221,123517
190744,12,5290,123518
190745,12,3284,124815
190746,12,772,124954
190747,12,6116,124573
190748,12,6517,124575
190749,12,4222,123747
190750,12,4932,123749
190751,12,5063,123536
190752,12,3567,123757
190753,12,3995,123759
190754,12,10402,123849
190755,12,3349,123457
190756,12,5024,124349
190757,12,7501,123992
190758,12,8870,124517
190759,12,10375,124512
190760,12,8487,124513
190761,12,7318,123480
190762,12,8915,123952
190763,12,10507,123953
190764,12,8581,124687
190765,12,4334,124690
190766,1,3755,128071
190767,1,1404,127492
190768,1,639,127493
190769,1,1439,127495
190770,1,1476,127496
190771,2,12193,130546
190772,2,2904,130543
190773,2,7426,131495
190774,2,8349,132159
190775,2,5712,134701
190776,2,1421,134679
190777,2,2000,134682
190778,2,2336,134690
190779,2,2318,134691
190780,2,3428,134692
190781,2,2359,132162
190782,2,3758,132388
190783,2,5768,134683
190784,2,6205,134733
190785,2,786,129681
190786,2,4423,134611
190787,2,5993,132695
190788,2,7164,132697
190789,2,2932,135290
190790,2,5246,135544
190791,2,5460,137225
190792,2,5496,135548
190793,2,4581,135550
190794,2,3925,135551
190795,2,4496,135552
190796,2,4582,135553
190797,2,5400,135556
190798,2,3432,135557
190799,2,5641,135558
190800,2,5316,135559
190801,2,6826,135561
190802,2,5794,135564
190803,2,3756,137224
190804,2,3571,135568
190805,2,4733,135569
190806,2,6962,135570
190807,2,4167,135572
190808,1,5872,135566
190809,1,3443,135568
190810,1,4754,135569
190811,1,7100,135570
190812,1,4224,135571
190813,1,7106,137201
190814,1,5316,137198
190815,1,5064,137180
190816,1,9580,137210
190817,1,6559,137208
190818,1,8784,137200
190819,1,8784,137207
190820,1,6591,137199
190821,1,6517,137214
190822,1,6517,137181
190823,1,10206,137209
190824,1,8470,135600
190825,1,10074,135602
190826,1,7340,135605
190827,1,7237,135606
190828,1,7760,135607
190829,1,5937,135608
190830,1,8312,135611
190831,1,7685,135623
190832,1,4670,135626
190833,1,6140,135627
190834,1,6141,135629
190835,1,5787,137193
190836,1,5787,137215
190837,1,6351,135631
190838,1,6529,135632
190839,1,8460,135634
190840,1,8326,135635
190841,1,7409,135636
190842,1,6429,137187
190843,1,6185,135643
190844,1,8955,135644
190845,1,15846,135647
190846,1,5625,135648
190847,1,12419,135676
190848,1,11559,135677
190849,1,9883,135727
190850,1,3319,135729
190851,1,5881,135731
190852,7,5927,135942
190853,7,10099,136045
190854,7,9000,136066
190855,7,12191,132386
190856,7,8724,137200
190857,7,8724,137207
190858,7,4188,135490
190859,7,1338,133914
190860,7,3086,134380
190861,7,5596,134928
190862,7,8419,133901
190863,7,4573,135940
190864,7,13572,136043
190865,7,3649,130001
190866,7,3529,132300
190867,7,6822,135203
190868,7,9725,135404
190869,7,8184,129972
190870,7,8739,132489
190871,7,4161,133631
190872,7,9738,129691
190873,7,2332,134690
190874,7,6090,135561
190875,7,1373,135509
190876,7,4670,132352
190877,7,4887,131058
190878,7,5103,134433
190879,7,6908,136059
190880,7,5329,134701
190881,7,8863,134703
190882,7,3513,135557
190883,7,4379,135494
190884,7,6651,130975
190885,7,8080,134401
190886,7,3269,135926
190887,7,4546,135553
190888,7,9371,135644
190889,7,4593,135227
190890,7,6266,134421
190891,7,7637,134396
190892,7,4693,135704
190893,7,7340,135760
190894,7,5470,135884
190895,7,8624,135952
190896,7,2600,132535
190897,7,9681,137210
190898,7,641,133892
190899,7,3596,130634
190900,7,7096,134283
190901,7,6340,135871
190902,7,6503,135933
190903,7,9705,133762
190904,7,6941,137201
190905,7,7911,135199
190906,7,9031,134425
190907,7,8400,133629
190908,7,7057,136014
190909,7,6362,136030
190910,7,4290,135554
190911,7,15695,135647
190912,7,946,135491
190913,7,5210,135705
190914,7,6556,135838
190915,7,5031,135905
190916,7,7138,135953
190917,7,2216,136053
190918,7,3018,130217
190919,7,4010,132303
190920,7,6630,132371
190921,7,731,129681
190922,7,4180,129664
190923,6,1141,136054
190924,6,3445,136056
190925,6,9088,136066
190926,6,8773,134425
190927,6,7904,136042
190928,6,8266,136047
190929,6,5509,136030
190930,6,13429,136062
190931,6,10199,136045
190932,6,7573,137613
190933,6,16719,133386
190934,6,12325,137611
190935,6,13098,136046
190936,6,5472,136065
190937,6,8381,136023
190938,6,5834,137612
190939,2,7351,133749
190940,2,3361,133750
190941,2,9801,133751
190942,2,5100,133753
190943,2,11117,133884
190944,2,7776,133885
190945,2,5710,133748
190946,2,6210,132468
190947,2,5224,132800
190948,2,4305,132801
190949,2,3723,132798
190950,2,5771,132542
190951,2,2731,132299
190952,2,3880,132301
190953,2,8597,132302
190954,2,5862,132705
190955,2,3257,132283
190956,2,7024,129121
190957,2,6651,134640
190958,2,3659,134641
190959,2,4918,134642
190960,2,11057,135724
190961,2,9572,135727
190962,2,5594,135731
190963,2,5901,134171
190964,2,2194,134392
190965,2,7821,135326
190966,2,1749,135473
190967,2,1801,135475
190968,2,5271,135016
190969,2,4315,135490
190970,2,5829,135026
190971,2,2335,135027
190972,2,6701,135163
190973,2,5042,135210
190974,2,4483,135211
190975,2,4329,135212
190976,2,4597,135227
190977,2,1242,135491
190978,2,1664,135493
190979,2,4878,135494
190980,2,5862,135497
190981,2,4295,135506
190982,2,1810,135509
190983,2,5331,135696
190984,2,7462,135702
190985,2,1909,134040
190986,2,7831,135693
190987,2,4856,135695
190988,2,1137,133897
190989,2,3693,133905
190990,2,2505,133909
190991,2,1341,133914
190992,2,4491,133255
190993,2,1314,133257
190994,2,5001,135713
190995,2,8297,135646
190996,2,7017,134390
190997,2,9883,134391
190998,2,3805,135766
190999,2,7130,136014
191000,2,3753,136013
191001,2,9769,135932
191002,2,6757,135933
191003,2,6820,135934
191004,2,8698,135938
191005,2,4466,135940
191006,2,6306,135941
191007,2,5687,135942
191008,2,6471,135947
191009,2,10252,135949
191010,2,7890,135948
191011,2,8541,135952
191012,2,7666,135953
191013,2,10585,136041
191014,2,13900,136043
191015,2,13420,136046
191016,2,13488,136048
191017,2,6989,136059
191018,2,8642,136061
191019,2,4119,136064
191020,1,3006,130615
191021,1,1413,132153
191022,1,1870,132155
191023,1,2176,132156
191024,1,2723,132157
191025,1,2099,130628
191026,1,7578,130629
191027,1,10837,130579
191028,1,7799,130580
191029,1,7865,130581
191030,1,7159,130582
191031,1,4759,131866
191032,1,2324,130607
191033,1,3161,130610
191034,1,5074,130618
191035,1,4047,130621
191036,1,6785,130622
191037,1,2258,132052
191038,1,3731,131822
191039,1,5086,134168
191040,1,5382,135300
191041,1,9554,135299
191042,1,8886,130820
191043,1,8001,130821
191044,1,5743,135706
191045,1,9699,134413
191046,1,7094,133268
191047,1,8225,132610
191048,1,6455,132638
191049,1,3350,131409
191050,1,7600,134662
191051,1,7017,135688
191052,1,9220,135744
191053,1,2477,135752
191054,1,1725,135753
191055,1,1911,135754
191056,1,3671,135755
191057,1,14572,135749
191058,1,7718,135750
191059,1,5673,134171
191060,1,8416,135326
191061,1,1626,135473
191062,1,3176,135489
191063,1,4414,135490
191064,1,5879,135026
191065,1,2285,135027
191066,1,10379,135135
191067,1,6899,135163
191068,1,4100,135211
191069,1,4005,135212
191070,1,5153,135213
191071,1,4609,135227
191072,1,1906,135493
191073,1,4664,135494
191074,1,954,135495
191075,1,6582,135497
191076,1,1514,135509
191077,1,6783,135696
191078,1,8447,135697
191079,1,7613,135702
191080,1,1441,134040
191081,1,3858,134417
191082,1,6867,135693
191083,1,4440,135695
191084,1,799,133892
191085,1,949,133897
191086,1,2579,133909
191087,1,1346,133914
191088,1,3924,133922
191089,1,4564,133255
191090,1,4619,135713
191091,1,8111,135646
191092,1,8632,134717
191093,1,5919,134718
191094,1,8324,134737
191095,1,8398,134870
191096,1,3258,129117
191097,1,3086,129118
191098,1,7331,135452
191099,1,5073,135453
191100,1,5140,135454
191101,1,7373,135458
191102,1,10311,135460
191103,1,6076,135461
191104,1,5712,135462
191105,1,10344,135463
191106,1,7246,135498
191107,1,7644,135499
191108,1,6931,135502
191109,1,6094,135503
191110,1,6989,135235
191111,1,6220,135238
191112,1,9541,135239
191113,1,6063,129537
191114,1,6829,134390
191115,1,7745,130689
191116,1,7777,130697
191117,1,6673,130699
191118,1,11353,135170
191119,1,6666,135171
191120,7,6854,135570
191121,7,1778,135473
191122,7,7622,135702
191123,7,5369,135171
191124,7,9219,134411
191125,7,9622,133541
191126,7,6833,135157
191127,7,7068,134723
191128,7,8922,136023
191129,7,8070,136122
191130,7,11932,130546
191131,7,6099,134733
191132,7,3651,137224
191133,7,6770,135696
191134,1,13407,137611
191135,1,6160,137612
191136,1,7890,137613
191137,2,8833,132750
191138,2,13995,133095
191139,2,12520,132892
191140,2,10789,134560
191141,2,1297,132420
191142,2,8915,134677
191143,2,4443,132751
191144,2,2341,132419
191145,2,6687,135645
191146,2,3607,129854
191147,2,5531,135706
191148,2,3791,135125
191149,2,4595,134020
191150,2,3954,133671
191151,2,2868,132157
191152,2,9076,130820
191153,2,1408,136037
191154,2,1454,132748
191155,2,7712,132995
191156,2,9686,134050
191157,2,6831,136117
191158,2,4938,134031
191159,2,3964,134032
191160,2,6373,132176
191161,2,5743,137187
191162,2,4079,134433
191163,2,8782,135955
191164,2,7454,130580
191165,2,6000,132638
191166,2,8588,135807
191167,2,4462,135505
191168,2,8839,134703
191169,2,13529,134744
191170,2,9776,135602
191171,2,5394,135603
191172,2,7359,135605
191173,2,8277,135606
191174,2,4566,135633
191175,2,8342,135635
191176,2,3251,129117
191177,2,8411,135600
191178,2,5915,135629
191179,2,6822,135636
191180,2,8725,135628
191181,2,6473,135632
191182,2,6969,135627
191183,2,6476,135608
191184,2,8454,134737
191185,2,8536,134870
191186,2,10067,135460
191187,2,5467,135626
191188,2,8736,135609
191189,2,9003,135500
191190,2,2956,129118
191191,2,6675,137193
191192,2,6675,137215
191193,2,9517,135463
191194,2,6093,134718
191195,2,5997,135631
191196,2,8849,134717
191197,2,4444,135454
191198,2,6491,135452
191199,2,6073,135461
191200,2,7359,135459
191201,2,3804,130634
191202,2,5868,135235
191203,2,6480,130636
191204,2,6229,135171
191205,2,3387,135165
191206,2,7051,130697
191207,2,5771,130699
191208,2,4523,131001
191209,2,9095,130691
191210,2,8740,135208
191211,2,12735,135196
191212,2,5255,135238
191213,2,7163,135498
191214,2,4168,131011
191215,2,6923,135502
191216,2,12786,134420
191217,2,5889,135503
191218,2,10871,131019
191219,2,9768,135201
191220,2,6097,132359
191221,13,5450,132109
191222,13,15942,132108
191223,13,11449,133050
191224,13,3327,133483
191225,13,7734,132075
191226,13,13678,133052
191227,13,7924,133485
191228,13,5321,133886
191229,13,10361,133051
191230,13,5432,133484
191231,13,8648,134555
191232,13,2532,130014
191233,13,4254,129984
191234,13,6545,129990
191235,13,8309,134568
191236,13,3944,129994
191237,13,7034,129992
191238,13,4397,129997
191239,13,6509,130116
191240,13,4142,130118
191241,13,3317,130001
191242,13,2906,130217
191243,13,9836,130661
191244,13,2639,133673
191245,13,6984,134222
191246,13,6730,129672
191247,13,9859,129673
191248,13,4314,129683
191249,13,7376,129888
191250,13,5112,129692
191251,13,3811,129854
191252,13,5810,129855
191253,13,5234,129856
191254,13,7816,129857
191255,13,5509,129890
191256,13,2973,132370
191257,13,6978,132371
191258,13,8138,133628
191259,13,6000,130483
191260,13,8406,129929
191261,13,10386,129931
191262,13,12249,130546
191263,13,2961,130543
191264,13,6894,131498
191265,13,8640,131501
191266,13,4083,131499
191267,13,6497,132424
191268,13,5408,134701
191269,13,1372,134679
191270,13,2360,134680
191271,13,1679,134682
191272,13,1568,134691
191273,13,3098,134692
191274,13,2178,134690
191275,13,2181,132162
191276,13,4154,132388
191277,13,4727,134683
191278,13,6412,134733
191279,13,9196,132389
191280,13,727,129681
191281,13,4637,134611
191282,13,6431,132695
191283,13,6530,132697
191284,1,6423,135172
191285,1,13701,135196
191286,1,6586,135197
191287,1,9003,135199
191288,1,10424,135201
191289,1,7932,135203
191290,1,7440,135204
191291,1,8905,135206
191292,1,9783,135208
191293,1,4779,130634
191294,1,7314,130636
191295,1,5446,131001
191296,1,3655,131003
191297,1,5034,131011
191298,1,7228,131012
191299,1,3771,131014
191300,1,10681,131016
191301,1,4985,131017
191302,1,11632,131019
191303,1,10617,130691
191304,1,6279,130702
191305,1,14816,134420
191306,1,7684,134421
191307,1,4465,130974
191308,1,8192,130975
191309,1,18957,134436
191310,1,8676,134437
191311,1,9458,133896
191312,1,5762,132352
191313,1,7948,132354
191314,1,3948,132358
191315,1,7361,132359
191316,1,7510,132360
191317,1,7212,132361
191318,1,2736,134170
191319,1,9433,134172
191320,1,8507,135161
191321,1,6200,135243
191322,1,9935,135404
191323,1,8743,134280
191324,1,6275,134281
191325,1,3824,134282
191326,1,7263,134283
191327,1,9316,134286
191328,1,8953,134287
191329,1,12016,134379
191330,1,3124,134380
191331,1,6723,134382
191332,1,7634,134383
191333,1,7056,134384
191334,1,12158,134385
191335,1,10750,134386
191336,1,7451,134387
191337,1,13230,134388
191338,1,7896,134389
191339,1,7300,134393
191340,1,7634,134396
191341,1,3164,134400
191342,1,8191,134401
191343,1,9693,134735
191344,1,6628,131073
191345,1,7222,135232
191346,1,9449,135153
191347,1,8317,135154
191348,1,5231,135155
191349,1,4894,129971
191350,1,7878,129972
191351,1,3321,129973
191352,1,4893,129974
191353,1,9198,129975
191354,1,5984,135254
191355,1,11241,129976
191356,1,13002,129977
191357,1,7802,134926
191358,1,5770,134928
191359,1,9765,135504
191360,1,7045,135508
191361,1,4517,135704
191362,1,5267,135705
191363,1,5824,134041
191364,1,3636,134045
191365,1,3179,134047
191366,1,3634,134051
191367,1,4702,134056
191368,1,9123,134411
191369,1,12349,134414
191370,1,6465,134415
191371,1,15450,134424
191372,1,5358,130814
191373,1,7363,130815
191374,1,7485,130816
191375,1,10479,134117
191376,1,2354,133891
191377,1,2742,133900
191378,1,6260,132716
191379,1,7610,135767
191380,1,8231,135775
191381,1,9395,135689
191382,1,11315,135690
191383,1,4651,135505
191384,1,6261,134019
191385,1,4996,134031
191386,1,3936,134032
191387,1,10724,134046
191388,1,10498,134050
191389,1,2672,134052
191390,1,10975,134119
191391,1,6691,133967
191392,1,11092,134428
191393,1,12077,134429
191394,1,4997,134433
191395,1,1966,133307
191396,1,7768,133524
191397,1,8677,133528
191398,1,7123,133529
191399,1,6818,133531
191400,1,9512,133541
191401,1,1807,133363
191402,1,4474,133309
191403,1,2522,131076
191404,1,9221,132489
191405,1,7238,133222
191406,1,3644,130028
191407,1,13432,134719
191408,1,11224,134720
191409,1,9839,134721
191410,1,9203,134681
191411,1,8682,135823
191412,1,8548,135824
191413,1,4606,135835
191414,1,6376,135838
191415,1,11214,135839
191416,1,5723,135805
191417,1,8548,135807
191418,1,2689,135808
191419,1,8512,135801
191420,1,6596,135802
191421,1,2461,135863
191422,1,8575,135845
191423,1,11194,135862
191424,1,8031,134432
191425,1,7275,135760
191426,1,10278,135761
191427,1,4061,135766
191428,1,4991,135785
191429,1,12804,135019
191430,1,3573,135020
191431,1,8430,135023
191432,2,5185,132997
191433,2,2322,132156
191434,2,10079,133630
191435,2,7229,136121
191436,2,5326,130618
191437,2,9224,132489
191438,2,2483,132749
191439,2,4119,132127
191440,2,8256,132996
191441,2,7058,135111
191442,2,2310,132155
191443,2,6611,135613
191444,2,2612,134052
191445,2,8414,133629
191446,2,10517,136119
191447,2,2133,134169
191448,2,8513,135023
191449,2,7533,135109
191450,2,2619,132153
191451,2,9483,135299
191452,2,13568,135160
191453,2,3757,135122
191454,2,7048,130622
191455,2,8675,136025
191456,2,3083,134570
191457,2,7149,135688
191458,2,7005,129853
191459,2,8020,130821
191460,2,10361,134119
191461,2,8002,136122
191462,2,8465,132610
191463,2,5470,135805
191464,2,3451,129858
191465,2,14412,134412
191466,2,1842,135872
191467,2,3367,135242
191468,2,5779,135648
191469,2,3952,135755
191470,2,6764,133531
191471,2,6481,134723
191472,2,3566,131822
191473,2,4645,135785
191474,2,6657,136035
191475,2,8467,135644
191476,2,2470,135752
191477,2,6371,133524
191478,2,8600,135961
191479,2,3174,130615
191480,2,4662,135300
191481,2,10568,134046
191482,2,3672,134612
191483,2,4258,133309
191484,2,4726,136011
191485,2,4767,131866
191486,2,9880,133541
191487,2,8854,134730
191488,2,10027,135108
191489,2,3169,135123
191490,2,7690,134705
191491,2,2534,130607
191492,2,5251,135643
191493,2,11010,135745
191494,2,2014,133307
191495,2,5523,135957
191496,2,2487,132052
191497,2,7713,135750
191498,2,8213,135845
191499,2,2434,131003
191500,2,6203,129537
191501,2,3681,130974
191502,2,7402,132360
191503,2,7325,135203
191504,2,5750,135197
191505,2,10064,131016
191506,2,5897,135172
191507,2,18821,134436
191508,2,2723,131014
191509,2,8172,135199
191510,2,8723,133896
191511,2,10739,135170
191512,2,6382,131012
191513,2,5804,135327
191514,2,7199,132361
191515,2,3310,132358
191516,2,9303,135167
191517,2,8015,134437
191518,2,6774,134421
191519,2,3704,135450
191520,2,5624,130702
191521,2,5023,132352
191522,2,7078,135390
191523,2,4385,131017
191524,2,7998,130975
191525,2,8217,135320
191526,2,7227,132354
191527,2,7955,135391
191528,2,6720,135966
191529,2,5638,135436
191530,2,9153,135799
191531,2,5291,135449
191532,2,5962,135931
191533,2,6379,135451
191534,2,3230,135909
191535,2,8192,135438
191536,2,5043,132413
191537,2,6076,135434
191538,2,7699,131059
191539,2,6805,135800
191540,2,9640,135698
191541,2,7684,135879
191542,2,7228,135878
191543,2,8018,135700
191544,2,9642,135427
191545,2,8691,135880
191546,2,8046,135437
191547,2,2571,135911
191548,2,6813,135993
191549,2,6934,135965
191550,2,6941,135435
191551,2,4175,134694
191552,2,1838,135910
191553,2,7782,135794
191554,2,9411,135994
191555,2,10199,135963
191556,2,6454,135793
191557,2,11213,135991
191558,2,9270,136022
191559,2,11939,136120
191560,2,9066,135992
191561,2,2985,136024
191562,2,4448,135959
191563,2,2933,136027
191564,2,7652,136036
191565,2,7232,136028
191566,13,9770,135017
191567,13,8179,132998
191568,13,8845,133762
191569,13,10388,132996
191570,13,7800,132995
191571,13,8564,132997
191572,13,6528,135156
191573,13,3755,135125
191574,13,18823,135106
191575,13,7367,135111
191576,13,18077,135110
191577,1,6575,135157
191578,1,13233,135160
191579,1,11009,135510
191580,1,8427,133629
191581,1,9612,133630
191582,1,3624,133631
191583,1,8522,135864
191584,1,1939,135872
191585,1,7608,135320
191586,1,8475,135323
191587,1,7101,135325
191588,1,5361,135327
191589,1,7063,135390
191590,1,7902,135391
191591,1,6588,135433
191592,1,6508,135434
191593,1,7587,135435
191594,1,5740,135436
191595,1,7979,135437
191596,1,8657,135438
191597,1,4489,135449
191598,1,3497,135450
191599,1,6312,135451
191600,1,5781,132413
191601,1,7852,135700
191602,1,7732,131059
191603,1,4089,134694
191604,1,10760,135427
191605,1,8100,135794
191606,1,9374,135799
191607,1,2682,135870
191608,1,6410,135871
191609,1,3990,135873
191610,1,4618,135876
191611,1,5268,135884
191612,1,7105,135878
191613,1,7639,135879
191614,1,8625,135880
191615,1,7196,213092
191616,1,5026,135905
191617,1,7446,135960
191618,1,3455,135926
191619,1,3639,135973
191620,1,8403,135936
191621,1,5291,135937
191622,1,8072,135989
191623,1,9358,135955
191624,1,5611,135957
191625,1,8033,135961
191626,1,7378,135962
191627,1,6533,134723
191628,1,8637,134730
191629,1,10535,134736
191630,1,5116,136011
191631,1,12299,135988
191632,1,7225,136014
191633,1,8134,136012
191634,1,3771,136013
191635,1,10486,135932
191636,1,6554,135933
191637,1,7024,135934
191638,1,4846,135935
191639,1,8685,135938
191640,1,4511,135940
191641,1,6490,135941
191642,1,5980,135942
191643,1,6843,135947
191644,1,8032,135948
191645,1,10493,135949
191646,1,6301,135950
191647,1,8679,135952
191648,1,6880,135953
191649,1,2702,135909
191650,1,1685,135910
191651,1,2556,135911
191652,1,9640,135930
191653,1,6882,135931
191654,1,11123,135958
191655,1,5000,135959
191656,1,9648,135963
191657,1,5123,135964
191658,1,6439,135965
191659,1,7212,135966
191660,1,2757,136016
191661,1,11944,135991
191662,1,10140,135992
191663,1,7141,135993
191664,1,9823,135994
191665,1,18359,133386
191666,1,14370,133391
191667,1,21585,136021
191668,1,9504,136022
191669,1,3466,136024
191670,1,8847,136023
191671,1,3111,136027
191672,1,9149,136025
191673,1,4037,136026
191674,1,8037,136028
191675,1,10664,136029
191676,1,6363,136030
191677,1,8889,136031
191678,1,6827,136035
191679,1,7821,136036
191680,1,1367,136037
191681,1,5298,136040
191682,1,10886,136041
191683,1,9976,136042
191684,2,10561,136029
191685,2,5502,137186
191686,2,7077,134662
191687,2,10403,134428
191688,2,2496,135863
191689,2,4775,130627
191690,2,6098,130582
191691,2,3627,131409
191692,2,6065,135802
191693,2,1721,133363
191694,2,4075,132424
191695,2,5719,135124
191696,2,4363,130621
191697,2,2359,136016
191698,2,6877,130629
191699,2,7599,133268
191700,2,8162,134716
191701,2,3301,130610
191702,2,6918,131817
191703,2,7938,134432
191704,2,8529,136031
191705,2,10783,134738
191706,2,1635,130617
191707,2,2365,131076
191708,2,8584,135229
191709,2,15522,135647
191710,2,1700,135754
191711,2,7106,133529
191712,2,18325,135107
191713,2,3652,135020
191714,2,2262,130628
191715,2,9600,134413
191716,2,7854,130581
191717,2,4271,132369
191718,2,9100,135801
191719,2,2535,135753
191720,2,8176,133528
191721,2,7249,135962
191722,2,6587,133967
191723,2,8794,135864
191724,4,16117,132108
191725,4,4981,132109
191726,4,7752,133749
191727,4,3474,133750
191728,4,10987,133050
191729,4,3472,133483
191730,4,9577,132664
191731,4,9151,133751
191732,4,4681,133753
191733,4,9064,132074
191734,4,8697,132075
191735,4,9616,133884
191736,4,8030,133885
191737,4,6186,133747
191738,4,5700,133748
191739,4,12398,133052
191740,4,6524,133485
191741,4,11669,133051
191742,4,4933,133484
191743,4,5247,132468
191744,4,4238,131422
191745,4,7188,131488
191746,4,5065,131889
191747,4,6668,129672
191748,4,7670,129679
191749,4,9614,129673
191750,4,7472,133628
191751,4,7647,134640
191752,4,3034,134641
191753,4,5172,134642
191754,4,8575,132685
191755,4,6542,131498
191756,4,8728,131501
191757,4,8293,135017
191758,4,7313,132995
191759,4,8735,132996
191760,4,6798,132997
191761,4,7802,132998
191762,4,4846,130627
