ID,Value_lang,ReqID,ParentWidgetID
11880,Gut,273,4394
11881,,19,4395
11882,"Die Vorteile von Angellöchern nehmen ab, wenn der Bestand gering ist.|n|n|cff1eff00Reich|r|nChance von 125%, ominöse Muscheln zu finden.|nChance von 125%, seltene Fischschwärme zu finden.|nNetze können ausgelegt werden.",208,4395
11883,Reich,273,4395
11884,Eisloch friert zu in:,19,4396
11885,,273,4396
11886,"Der Riss friert zu, wenn der Zähler abgelaufen ist.",208,4396
11887,Verbleibende Zeit:,19,4397
11888,,273,4397
11889,"Netz kann eingeholt werden, wenn der Zähler abgelaufen ist.",208,4397
11890,Verbleibende Zeit:,19,4398
11891,,273,4398
11892,"Netz kann eingeholt werden, wenn der Zähler abgelaufen ist.",208,4398
11893,Verbleibende Zeit:,19,4399
11894,,273,4399
11895,"Netz kann eingeholt werden, wenn der Zähler abgelaufen ist.",208,4399
11896,Verbleibende Zeit:,19,4400
11897,,273,4400
11898,"Netz kann eingeholt werden, wenn der Zähler abgelaufen ist.",208,4400
11899,|cff9d9d9dMittel|r|nNetze können nicht ausgelegt werden.,52,4401
11900,,394,4401
11901,"Gut|nChance von 110%, ominöse Muscheln zu finden.|nChance von 110%, seltene Fischschwärme zu finden.|nNetze können ausgelegt werden.",52,4402
11902,,394,4402
11903,"|cff1eff00Reich|r|nChance von 125%, ominöse Muscheln zu finden.|nChance von 125%, seltene Fischschwärme zu finden.|nNetze können ausgelegt werden.",52,4403
11904,,394,4403
11905,Angelloch des Sengenden Stiegs,52,4404
11906,,394,4404
11907,Angelloch von Tyrhold,52,4405
11908,,394,4405
11909,,19,4406
11910,"Die Vorteile von Angellöchern nehmen ab, wenn der Bestand gering ist.|n|n|cff9d9d9dMittel|r|nNetze können nicht ausgelegt werden.",208,4406
11911,Mittel,273,4406
11912,,19,4407
11913,"Die Vorteile von Angellöchern nehmen ab, wenn der Bestand gering ist.|n|nGut|nChance von 110%, seltene ominöse Muscheln zu finden.|nChance von 110%, seltene Fischschwärme zu finden zu finden.|nNetze können ausgelegt werden.",208,4407
11914,Gut,273,4407
11915,"Die Vorteile von Angellöchern nehmen ab, wenn der Bestand gering ist.|n|n|cff1eff00Reich|r|nChance von 125%, ominöse Muscheln zu finden.|nChance von 125%, seltene Fischschwärme zu finden.|nNetze können ausgelegt werden.",208,4408
11916,Reich,273,4408
11917,,19,4408
11918,,2,4396
11919,,3,4396
11920,,4,4396
11921,,2,4409
11922,,3,4409
11923,,4,4409
11924,Tiefes Eisloch friert zu in:,19,4409
11925,,273,4409
11926,"Der Riss friert zu, wenn der Zähler abgelaufen ist.",208,4409
11927,"|cff1eff00Reich|r|nChance von 125%, ominöse Muscheln zu finden.|nChance von 125%, seltene Fischschwärme zu finden.|nNetze können ausgelegt werden.",52,4410
11928,,394,4410
11929,"Gut|nChance von 110%, ominöse Muscheln zu fangen.|nChance von 110%, seltene Fischschwärme zu finden.|nNetze können ausgelegt werden.",52,4411
11930,,394,4411
11931,|cff9d9d9dMittel|r|nNetze können nicht ausgelegt werden.,52,4412
11932,,394,4412
11933,,19,4413
11934,"Die Vorteile von Angellöchern nehmen ab, wenn der Bestand gering ist.|n|n|cff9d9d9dMittel|r|nNetze können nicht ausgelegt werden.",208,4413
11935,Mittel,273,4413
11936,,19,4414
11937,"Die Vorteile von Angellöchern nehmen ab, wenn der Bestand gering ist.|n|nGut|nChance von 110%, seltene ominöse Muscheln zu finden.|nChance von 110%, seltene Fischschwärme zu finden zu finden.|nNetze können ausgelegt werden.",208,4414
11938,Gut,273,4414
11939,"Die Vorteile von Angellöchern nehmen ab, wenn der Bestand gering ist.|n|n|cff1eff00Reich|r|nChance von 125%, ominöse Muscheln zu finden.|nChance von 125%, seltene Fischschwärme zu finden.|nNetze können ausgelegt werden.",208,4415
11940,Reich,273,4415
11941,,19,4415
11942,Prüfung der Elemente im Gange,52,4416
11943,,394,4416
11944,Prüfung der Elemente beginnt in: %22580x,52,4417
11945,,394,4417
11946,Dracheninseln,19,4418
11947,Die Abgewetzte Drachenschuppe reist zur Küste des Erwachens der Dracheninseln.,208,4418
11948,Zeit bis Ankunft,273,4418
11952,,2,4419
11953,,3,4419
11954,,4,4419
11955,Dracheninseln,19,4420
11956,Die Draufgängerische Drachenschuppe reist zur Küste des Erwachens der Dracheninseln.,208,4420
11957,Zeit bis Ankunft,273,4420
11958,Orgrimmar,19,4421
11959,Die Draufgängerische Drachenschuppe reist nach Orgrimmar in Kalimdor.,208,4421
11960,Zeit bis Ankunft,273,4421
11961,Sturmwind,19,4422
11962,Die Abgewetzte Drachenschuppe reist nach Sturmwind in den Östlichen Königreichen.,208,4422
11963,Zeit bis Ankunft,273,4422
11964,,394,4423
11965,%22689w/6 verbleibende Jagden,52,4423
11966,,394,4424
11967,%22690w/6 verbleibende Jagden,52,4424
11968,,394,4425
11969,%22691w/6 verbleibende Jagden,52,4425
11970,,394,4426
11971,%22692w/6 verbleibende Jagden,52,4426
11972,,394,4427
11973,%22693w/6 verbleibende Jagden,52,4427
11974,,394,4428
11975,%22694w/6 verbleibende Jagden,52,4428
11976,,394,4429
11977,%22695w/6 verbleibende Jagden,52,4429
11978,,394,4430
11979,%22696w/6 verbleibende Jagden,52,4430
11980,,394,4431
11981,%22697w/6 verbleibende Jagden,52,4431
11982,,394,4432
11983,%22698w/6 verbleibende Jagden,52,4432
11984,,394,4433
11985,%22699w/6 verbleibende Jagden,52,4433
11986,Elementarsturm,52,4419
11987,Ein Sturm der Primalisten hüllt die Gegend ein und erfüllt Kreaturen mit neuer Macht und Kräften.|nVerbleibende Zeit: %22688x,394,4419
11988,|A:elementalstorm-lesser-air:24:24:0:0|a Elementarsturm,52,4434
11989,Ein Gewitter der Primalisten überzieht die Gegend und erfüllt Kreaturen mit neuer Macht und Kräften.,394,4434
11990,|A:elementalstorm-lesser-earth:24:24:0:0|a Elementarsturm,52,4435
11991,Ein Sandsturm der Primalisten hüllt die Gegend ein und erfüllt Kreaturen mit neuer Macht und Kräften.,394,4435
11992,|A:elementalstorm-lesser-fire:24:24:0:0|a Elementarsturm,52,4436
11993,Ein Feuersturm der Primalisten wütet durch die Gegend und erfüllt Kreaturen mit neuer Macht und Kräften.,394,4436
11994,|A:elementalstorm-lesser-water:24:24:0:0|a Elementarsturm,52,4437
11995,Ein Schneesturm der Primalisten friert die Gegend ein und erfüllt Kreaturen mit neuer Macht und Kräften.,394,4437
11996,,212,4438
11997,,277,4438
11998,,212,4439
11999,,277,4439
12000,,212,4440
12001,,277,4440
12002,,212,4441
12003,,277,4441
12004,,212,4442
12005,,277,4442
12006,,212,4443
12007,,277,4443
12008,,212,4444
12009,,277,4444
12010,,212,4445
12011,,277,4445
12012,,212,4446
12013,,277,4446
12014,,212,4447
12015,,277,4447
12046,Siege: %55859yc,2,4457
12047,,3,4457
12048,,4,4457
12049,"Elan wird am Boden regeneriert, unabhängig davon, ob Ihr aufgesessen seid oder nicht. Im Flug wird er beim Himmelsreiten mit hoher Geschwindigkeit regeneriert.",581,4458
12050,Alte Beyfir,19,4459
12051,Die Alte Beyfir macht eine Rundreise um das Azurblaue Gebirge.,208,4459
12052,Zeit bis Ankunft,273,4459
12053,"Elan wird am Boden regeneriert, unabhängig davon, ob Ihr aufgesessen seid oder nicht. Im Flug wird er beim Himmelsreiten mit hoher Geschwindigkeit regeneriert.",581,4460
12056,Pier von Uktulut,19,4462
12057,Der Verlorene Arvillo verkehrt zwischen dem Uktulutaußenposten und dem Pier von Uktulut.,208,4462
12058,Zeit bis Ankunft,273,4462
12061,Uktulutaußenposten,19,4464
12062,Der Verlorene Arvillo verkehrt zwischen dem Uktulutaußenposten und dem Pier von Uktulut.,208,4464
12063,Zeit bis Ankunft,273,4464
12070,|CFFffd200Die Primalisten bereiten einen Angriff auf den Temporalen Konflux vor!|r,52,4468
12071,,394,4468
12072,|cFFffd200Beginnt in: %22895k|r,52,4469
12073,,394,4469
12074,Verbleibende Zeit: %22896x,52,4470
12075,,394,4470
12079,"Bewegt Euch, bevor Ihr stürzt!",407,4471
12080,,413,4471
12081,Verbleibende Zeit: %22896x,52,4472
12082,,394,4472
12085,Verbleibende Zeit: %22897x,52,4474
12086,,394,4474
12087,Verbleibende Zeit: %22898x,52,4475
12088,,394,4475
12089,Verbleibende Zeit: %22899x,52,4476
12090,,394,4476
12091,Verbleibende Zeit: %22897x,52,4477
12092,,394,4477
12093,Verbleibende Zeit: %22898x,52,4478
12094,,394,4478
12095,Verbleibende Zeit: %22899x,52,4479
12096,,394,4479
12097,Verfügbare Belohnungen:,52,4480
12098,,394,4480
12099,|TInterface\ICONS\Achievement_Cooking_MasterofthePot.blp:24|t |cFFC845FASuppentopf voller Vorräte|r,52,4481
12100,,394,4481
12101,Verfügbare Belohnungen:,52,4482
12102,,394,4482
12103,|TInterface\ICONS\inv_misc_coinbag10.BLP:24|t  |cnIQ4:Jagdbeute der Maruuk|r,52,4483
12104,,394,4483
12105,|TInterface\ICONS\inv_misc_coinbag10.BLP:24|t  |cnIQ3:Jagdbeute der Maruuk|r,52,4484
12106,,394,4484
12107,|TInterface\ICONS\inv_misc_coinbag10.BLP:24|t  |cnIQ2:Jagdbeute der Maruuk|r,52,4485
12108,,394,4485
12111,Verfügbare Belohnungen:,52,4487
12112,,394,4487
12113,|TInterface\ICONS\ITEM_REVENDRETH_PARAGONCHEST_01.BLP:24|t |cFFC845FADrachenfluchschließkassette|r,52,4488
12114,,394,4488
12115,,19,4489
12116,%2517fn,273,4489
12117,,208,4489
12118,,19,4490
12119,%2518fn,273,4490
12120,,208,4490
12138,,204,4491
12139,,205,4491
12140,,204,4498
12141,,205,4498
12142,- In diesem Gebiet können neue |cFFFFFFFFKopfgeldquests|r gefunden werden.,52,4499
12143,,394,4499
12156,- In diesem Gebiet können neue |cFFFFFFFFQuests um den Klan Aylaag|r|n gefunden werden.,52,4505
12157,,394,4505
12158,- In diesem Gebiet können neue |cFFFFFFFFQuests um den Klan Aylaag|r|n gefunden werden.,52,4506
12159,,394,4506
12160,- In diesem Gebiet können neue |cFFFFFFFFQuests um den Klan Aylaag|r|n gefunden werden.,52,4507
12161,,394,4507
12164,Weltquests freigeschaltet,584,4492
12165,Die Dracheninseln brauchen Eure Hilfe! Schaut auf Eure Karte für eine Reihe neuer Aktivitäten.,585,4492
12166,,598,4492
12167,,204,4509
12168,,205,4509
12169,Abenteuermodus freigeschaltet,584,4510
12170,Eure künftigen Charaktere können die Zonen der Dracheninseln in beliebiger Reihenfolge angehen und haben unmittelbar Zugriff auf Weltquests.,585,4510
12171,,598,4510
12172,,204,4511
12173,,205,4511
12174,Helft den Fraktionen,584,4512
12175,Sammelt Ruhm bei den großen Fraktionen der Dracheninseln und bereitet Euch auf den bevorstehenden Konflikt vor.,585,4512
12176,,598,4512
12177,- |TInterface\Icons\TRADE_ARCHAEOLOGY_STONESHIELD.BLP:16:16:0:-3|t |cFF15B300[Dracheninselartefakt]|r zum Handeln verfügbar: |cFFFFFFFF%38450e|r,52,4513
12178,,394,4513
12179,- |TInterface\Icons\INV_Archaeology_80_Witch_Skull.blp:16:16:0:-3|t |cFF15B300[Jagdtrophäe der Zentauren]|r zum Handeln verfügbar: |cFFFFFFFF%38451e|r,52,4514
12180,,394,4514
12181,- |TInterface\Icons\INV_10_DungeonJewelry_Tuskarr_Trinket_2_Color3.BLP:16:16:0:-3|t |cFF15B300[Heiliges Tuskarrtotem]|r zum Handeln verfügbar: |cFFFFFFFF%38452e|r,52,4515
12182,,394,4515
12183,-|TInterface\Icons\INV_10_DungeonJewelry_Titan_Trinket_1FaceFragment_Color5.blp:16:16:0:-3|t |cFF15B300[Relikt der Titanen]|r zum Handeln verfügbar: |cFFFFFFFF%38453e|r,52,4516
12184,,394,4516
12185,- In diesem Gebiet können neue |cFFFFFFFFQuests um den schwarzen Drachenschwarm|r gefunden werden.,52,4517
12186,,394,4517
12187,- Das Abschließen des |cFFFFFFFFgemeinschaftlichen Festmahls|r|n gewährt Bonusbelohnungen.,52,4518
12188,,394,4518
12189,- Das Abschließen der |cFFFFFFFFgroßen Jagd der Shikaar|r|n gewährt Bonusbelohnungen.,52,4519
12190,,394,4519
12191,- Das Abschließen der |cFFFFFFFFBelagerung der Drachenfluchfestung|r|n an der Küste des Erwachens gewährt Bonusbelohnungen.,52,4520
12192,,394,4520
12193,"- Schwört Furorion oder Sabellian die Treue, um |cFFFFFFFFzusätzliche Quests|r freizuschalten.",52,4521
12194,,394,4521
12195,Drachenschuppenexpedition:,52,4522
12196,,394,4522
12197,Gesammelt:,52,4523
12198,,394,4523
12199,|cnNORMAL_FONT_COLOR:- Küste des Erwachens:|r %38501e/%38491e,52,4524
12200,,394,4524
12201,Quests:,52,4525
12202,,394,4525
12203,Zentauren der Maruuk:,52,4526
12204,,394,4526
12205,Tuskarr von Iskaara:,52,4527
12206,,394,4527
12207,Valdrakkenabkommen:,52,4528
12208,,394,4528
12209,Quests:,52,4529
12210,,394,4529
12211,|cnNORMAL_FONT_COLOR:- Ebenen von Ohn'ahra:|r %38513e/%38491e,52,4530
12212,,394,4530
12213,|cnNORMAL_FONT_COLOR:- Azurblaues Gebirge:|r %38524e/%38491e,52,4531
12214,,394,4531
12215,|cnNORMAL_FONT_COLOR:- Thaldraszus:|r %38535e/%38491e,52,4532
12216,,394,4532
12217,- Ruhmrang: |cFFFFFFFF%2002c|r,52,4533
12218,,394,4533
12219,- Ruhmrang: |cFFFFFFFF%2087c|r,52,4534
12220,,394,4534
12221,- Ruhmrang: |cFFFFFFFF%2021c|r,52,4535
12222,,394,4535
12223,- Ruhmrang: |cFFFFFFFF%2088c|r,52,4536
12224,,394,4536
12225,Scheibenstabilität,19,4537
12226,,208,4537
12227,,273,4537
12236,Rennstart in:,433,4543
12237,,434,4543
12240,Junger Belvo,19,4545
12241,Der junge Belvo bereist ganz Azeroth.,208,4545
12242,Zeit bis Ankunft,273,4545
12243,Kenntnisse im Himmelsreiten,584,4546
12244,Mit steigender Stufe erhaltet Ihr zusätzliche Kenntnisse im Himmelsreiten.,585,4546
12245,,598,4546
12249,Quests:,52,4551
12250,,394,4551
12251,Quests:,52,4552
12252,,394,4552
12253,Dracheninseln,19,4553
12254,Die Draufgängerische Drachenschuppe reist zur Küste des Erwachens der Dracheninseln.,208,4553
12255,Zeit bis zur Ankunft,273,4553
12256,Dracheninseln,19,4554
12257,"Die fähigsten Goblins versuchen, den Zeppelin zu lokalisieren.",208,4554
12258,Unbekannte Ankunftszeit,273,4554
12259,Dracheninseln,19,4555
12260,Die Abgewetzte Drachenschuppe reist zur Küste des Erwachens der Dracheninseln.,208,4555
12261,Zeit bis zur Ankunft,273,4555
12262,Dracheninseln,19,4556
12263,"Die fähigsten Gnome versuchen, das Schiff zu lokalisieren.",208,4556
12264,Unbekannte Ankunftszeit,273,4556
12268,,19,4558
12269,Sammelt Vorräte der Dracheninseln von verschiedenen Aktivitäten auf den Dracheninseln. (addCurrency 2003 10000),208,4558
12270,Baufortschritt,273,4558
12271,Elementarportale aktiv,19,4559
12272,,273,4559
12273,"Schließt Elementarportale, um dem Primalistenritual die Energiezufuhr abzuschneiden.",208,4559
12274,Baufortschritt,19,4560
12275,Sammelt Vorräte der Dracheninseln von verschiedenen Aktivitäten auf den Dracheninseln. (addCurrency 2003 10000),208,4560
12276,Vorräte der Dracheninseln,273,4560
12395,Arkane Energie,19,4601
12396,,208,4601
12397,,273,4601
12398,,19,4602
12399,"Benutzt urzeitliche Partikel, um die Barriere zu durchbrechen und die Leitung zu zerstören!",208,4602
12400,Stärke der urzeitlichen Barriere,273,4602
12413,Elan wird am Boden und beim Fliegen mit hoher Geschwindigkeit regeneriert.,581,4604
12414,,19,4605
12415,"Benutzt urzeitliche Partikel, um alle Primalistentotems in der Nähe zu zerstören und das Portal zu schließen!",208,4605
12416,Portalstabilität,273,4605
12424,Urzeitliche Partikel: %201990c,56,4606
12425,Urzeitliche Partikel werden für viele verschiedene Dinge genutzt.,57,4606
12426,,59,4606
12427,,60,4606
12428,,62,4606
12429,,63,4606
12430,,67,4606
12431,,66,4606
12432,,72,4606
12433,,73,4606
12434,,74,4606
12435,,75,4606
12436,,194,4606
12437,,195,4606
12438,,197,4606
12439,,198,4606
12440,,200,4606
12441,,201,4606
12442,Platzhalter,428,4606
12445,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4607
12449,,19,4609
12450,"Die Vorteile von Angellöchern nehmen ab, wenn der Bestand gering ist.|n|n|cff1eff00Reich|r|nChance von 125%, ominöse Muscheln zu finden.|nChance von 125%, seltene Fischschwärme zu finden.|nNetze können ausgelegt werden.",208,4609
12451,Reich,273,4609
12452,|cff9d9d9dMittel|r|nNetze können nicht ausgelegt werden.,52,4610
12453,,394,4610
12454,"Gut|nChance von 110%, ominöse Muscheln zu finden.|nChance von 110%, seltene Fischschwärme zu finden.|nNetze können ausgelegt werden.",52,4611
12455,,394,4611
12456,,19,4612
12457,"Die Vorteile von Angellöchern nehmen ab, wenn der Bestand gering ist.|n|nGut|nChance von 110%, seltene ominöse Muscheln zu finden.|nChance von 110%, seltene Fischschwärme zu finden.|nNetze können ausgelegt werden.",208,4612
12458,Gut,273,4612
12459,"|cff1eff00Reich|r|nChance von 125%, ominöse Muscheln zu finden.|nChance von 125%, seltene Fischschwärme zu finden.|nNetze können ausgelegt werden.",52,4613
12460,,394,4613
12461,,19,4614
12462,"Die Vorteile von Angellöchern nehmen ab, wenn der Bestand gering ist.|n|n|cff9d9d9dMittel|r|nNetze können nicht ausgelegt werden.",208,4614
12463,Mittel,273,4614
12464,Verbleibende Zeit:,19,4615
12465,,273,4615
12466,"Netz kann eingeholt werden, wenn der Zähler abgelaufen ist.",208,4615
12467,Angelloch der Drachenschädelinsel,52,4616
12468,,394,4616
12528,"Klickt auf ein Gruppenmitglied, um es wiederzubeleben!",212,4637
12529, ,277,4637
12530,,15,4637
12531,"Klickt auf ein Gruppenmitglied, um es auferstehen zu lassen!",212,4639
12532, ,277,4639
12533,,15,4639
12539,|TInterface\Icons\INV_TreasureVault_Key01.BLP:16:16:0:-3|t Verfügbare Schlüssel: |cFFFFFFFF%38805e|r,52,4642
12540,,394,4642
12541,%22262w / %22264w Duos,194,4643
12542,"Das Turnier beginnt, sobald genug Spielercharaktere beschworen wurden.",195,4643
12543,,197,4643
12544,,198,4643
12545,,200,4643
12546,,201,4643
12547,|cffFFD100Beschwört Tunichtgute,428,4643
12548,%22262w / %22265w Trios,194,4644
12549,"Das Turnier beginnt, sobald genug Spielercharaktere beschworen wurden.",195,4644
12550,,197,4644
12551,,198,4644
12552,,200,4644
12553,,201,4644
12554,|cffFFD100Beschwört Tunichtgute,428,4644
12555,%22262w Truppen verbleibend,194,4645
12556,Die Anzahl lebendiger Spielercharaktere.,195,4645
12557,,197,4645
12558,,198,4645
12559,,200,4645
12560,,201,4645
12561,|cffFFD100Raubt und plündert!,428,4645
12569,? Lebendig,194,4647
12570,Eine unbekannte Anzahl an Spielercharakteren ist lebendig.,195,4647
12571,,197,4647
12572,,198,4647
12573,,200,4647
12574,,201,4647
12575,         |cffFFD100Runde %21305w,428,4647
12576,? Gruppen (? Spielercharaktere),194,4648
12577,Eine unbekannte Anzahl an Spielercharakteren ist lebendig.,195,4648
12578,,197,4648
12579,,198,4648
12580,,200,4648
12581,,201,4648
12582,         |cffFFD100Runde %21305w,428,4648
12602,Regenerierte Stärke,19,4651
12603,,273,4651
12604,"Ebyssian muss seine Stärke regenerieren, bevor er weitere Feuer löschen kann.",208,4651
12616,Test,275,4653
12617,Angriffe von Fyrakk,19,4654
12618,"Fyrakk wird mit Verstärkungen eintreffen, um all jene zu dezimieren, die ihn bestohlen haben.",208,4654
12619,Zeit bis Fyrakks Ankunft,273,4654
12620,Medienenergie,19,4655
12621,%w,273,4655
12622,,208,4655
12623,,19,4656
12624,,208,4656
12625,,273,4656
12626,,19,4657
12627,,208,4657
12628,,273,4657
12629,Prüfung beginnt in: %23175x,52,4658
12630,,394,4658
12631,Prüfung im Gange,52,4659
12632,,394,4659
12633,Prüfung beginnt in: %23175x,52,4660
12634,,394,4660
12635,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4661
12636,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4662
12637,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4663
12638,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4664
12639,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4665
12640,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4666
12641,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4667
12642,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4668
12643,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4669
12644,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4670
12645,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4671
12646,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4672
12647,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4673
12648,"Tötet Primalisten in der Nähe und sichert die Position, damit das Portal geschlossen werden kann.",275,4674
12693,|cnNORMAL_FONT_COLOR:- Verbotene Insel:|r %39078e/%39071e,52,4683
12694,,394,4683
12734,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",52,4691
12735,,394,4691
12746,,19,4696
12747,Verbleibende Zeit,273,4696
12748,,208,4696
12749,,19,4697
12750,Verbleibende Zeit,273,4697
12751,,208,4697
12752,,19,4698
12753,Verbleibende Zeit,273,4698
12754,,208,4698
12770,Forscherziele abgeschlossen:,19,4700
12771,,273,4700
12772,|Hspell:409646|h,208,4700
12790,|cffFFD100Der Sturm ist eingetroffen!,19,3469
12791,,273,3469
12792,,208,3469
12793,|cffFFD100Der Sturm sammelt sich!,19,3470
12794,,273,3470
12795,,208,3470
12841,,52,4705
12842,,394,4705
12843,Fyrakks Zorn,19,4706
12844,"Fyrakks Streitkräfte aufzuhalten, lässt seinen Zorn schwellen, wodurch er einen größeren Gegner entsendet, um Euch alle zu stoppen.",208,4706
12845,Nächster Angriff von Fyrakk,273,4706
12849,,212,4708
12850,,277,4708
12851,,212,4709
12852,,277,4709
12853,,212,4710
12854,,277,4710
12855,,212,4711
12856,,277,4711
12857,,212,4712
12858,,277,4712
12859,,212,4713
12860,,277,4713
12861,,212,4714
12862,,277,4714
12863,,212,4715
12864,,277,4715
12865,Fyrakk nähert sich.,433,4716
12866,"Fyrakk wird mit Verstärkungen eintreffen, um all jene zu dezimieren, die ihn bestohlen haben.",434,4716
12869,"[Klickt] auf die Flagge, um mit der Verteidigung zu beginnen!",212,4718
12870, ,277,4718
12871,,15,4718
12872,|TInterface/DialogFrame/UI-Dialog-Icon-AlertNew.blp:27|t,584,4719
12873,"Wenn Ihr wiederholt Partien verlasst, bevor Ihr eine Platzierung erreicht, wird Euer Account überprüft und gegebenenfalls gesperrt.|n|nSeid Ihr sicher, dass Ihr gehen wollt?",585,4719
12874,,598,4719
12875,"Zeigt der Altschwinge, dass es Euch wichtig ist.",208,4720
12876,Schnelle Verabredung,273,4720
12877,,19,4720
12878,Die hiesigen Kreaturen können einen |TInterface\Icons\ability_shawaterelemental_reform.blp:16:16:0:-3|t |cFFFFFFFF[Urwasserkern]|r fallen lassen.,52,4721
12879,,394,4721
12880,Die hiesigen Kreaturen können einen |TInterface\Icons\inv_elemental_primal_fire.blp:16:16:0:-3|t |cFFFFFFFF[Urfeuerkern]|r fallen lassen.,52,4722
12881,,394,4722
12882,Die hiesigen Kreaturen können einen |TInterface\Icons\ability_gift_of_earth.blp:16:16:0:-3|t |cFFFFFFFF[Urerdekern]|r fallen lassen.,52,4723
12883,,394,4723
12884,Die hiesigen Kreaturen können einen |TInterface\Icons\inv_10_elementalcombinedfoozles_air.blp:16:16:0:-3|t |cFFFFFFFF[Urluftkern]|r fallen lassen.,52,4724
12885,,394,4724
12886,|cFFFFFFFFBelohnungen:|r,52,4725
12887,,394,4725
12888,Gemeinschaftliches Festmahl:,52,4728
12889,,394,4728
12890,Die Tuskarr werden ihr Festmahl bald beginnen!|nVerbleibende Zeit: %22522ht,52,4729
12891,,394,4729
12892, ,52,4730
12893,,394,4730
12894,Die Tuskarr bereiten gerade ihr Festmahl zu|nund könnten Eure Hilfe brauchen!|nVerbleibende Zeit: %22435ht,52,4731
12895,,394,4731
12896,Das Kochen ist beendet... aber die|nSuppe ist bereit zum Verzehr!|nVerbleibende Zeit: %22515ht,52,4732
12897,,394,4732
12898,Fyrakks Zorn,19,4733
12899,"Fyrakks Streitkräfte aufzuhalten, lässt seinen Zorn schwellen, wodurch er einen größeren Gegner entsendet, um Euch alle zu stoppen.",208,4733
12900,Nächster Angriff von Fyrakk,273,4733
12901,|TInterface/DialogFrame/UI-Dialog-Icon-AlertNew.blp:27|t,584,4734
12902,"Euer Team steht noch und kann Euch wiederbeleben.|n|nSeid Ihr sicher, dass Ihr gehen wollt?",585,4734
12903,,598,4734
12904,,204,4735
12905,|cff00FFFFTab-Taste|r,205,4735
12906,,19,4736
12907,"Besorgt Zutaten, um zum Topf mit Räucherwerk beizutragen!",208,4736
12908,Gestank,273,4736
12909,WS1 (23519),19,4737
12910,,273,4737
12911,,208,4737
12912,WS2 (23520),19,4738
12913,,273,4738
12914,,208,4738
12915,,19,4739
12916,"Schnappt Euch die Krüge mit Schnüffelpulver und helft, die Feuer zu löschen!",208,4739
12917,Feuer,273,4739
12918,WS1 (23519) Remaining Time: %23519ht,52,4740
12919,,394,4740
12920,WS2 (23520) Remaining Time: %23520ha,52,4741
12921,,394,4741
12922,,19,4742
12923,"Der Gesandte vergibt die nächste Aufgabe, wenn der Timer abgelaufen ist.",208,4742
12924,Nächste Quest in,273,4742
12925,,19,4743
12926,"Der Gesandte vergibt die nächste Aufgabe, wenn der Timer abgelaufen ist.",208,4743
12927,Nächste Quest in,273,4743
12931,,19,4745
12932,"Der Gesandte vergibt die nächste Aufgabe, wenn der Timer abgelaufen ist.",208,4745
12933,Nächste Quest in,273,4745
12936,,19,4746
12937,Wehrt Amythoras Angriffe ab.,208,4746
12938,Sparring,273,4746
12939,Verfügbare Belohnungen:,52,4747
12940,,394,4747
12941,Fyrakks Zorn,19,4748
12942,"Fyrakks Streitkräfte aufzuhalten, lässt seinen Zorn schwellen, wodurch er einen größeren Gegner entsendet, um Euch alle zu stoppen.",208,4748
12943,Nächster Angriff von Fyrakk,273,4748
12944,Angriffe von Fyrakk,19,4749
12945,"Fyrakk wird mit Verstärkungen eintreffen, um all jene zu dezimieren, die ihn bestohlen haben.",208,4749
12946,Zeit bis Fyrakks Ankunft,273,4749
12947,|TInterface\ICONS\inv_misc_coinbag10.BLP:24|t  |cFFC845FADrakonische Schätze|r,52,4750
12948,,394,4750
12953,,19,4753
12954,Der Geist spürt nahende Gefahr...,208,4753
12955,Voraussicht der Ahnen,273,4753
12956,,19,4754
12957,Bringt Miefeifers Stinkblasen zurück zum Topf!,208,4754
12958,Gestank,273,4754
