ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Gewinnt einen PvP-Haustierkampf mit untoten Haustieren,"Gewinnt einen PvP-Haustierkampf, während Ihr mindestens 2 untote Haustiere in Eurer Truppe habt.",347,148003,50,0,0
"Schlotternächte: Geht zu Eimern mit Süßigkeiten, während Ihr Euch im Kriegsmodus befindet","Sammelt in der Zeit vom {EventStartDate} bis zum {EventEndDate} eine Handvoll Süßigkeiten von Eimern mit Süßigkeiten überall in der Welt, während Ihr Euch im Kriegsmodus befindet.",348,148005,50,0,-60
Kümmert Euch um Euren Hof beim Gehöft Sonnensang,Bereitet den Boden des Gehöfts Sonnensang in Halbhügel im Tal der Vier Winde vor.,350,148009,50,0,-40
Erreicht eine Goldwertung bei 4 Drachenreitenstrecken auf den Dracheninseln,Sprecht mit einem Bronzezeithüter auf den Dracheninseln.,351,148012,50,0,0
Schlotternächte: Geht zu Eimern mit Süßigkeiten auf den Dracheninseln,Sammelt in der Zeit vom {EventStartDate} bis zum {EventEndDate} eine Handvoll Süßigkeiten von Eimern mit Süßigkeiten auf den Dracheninseln.,353,148016,50,0,-50
Schlotternächte: Geht zu Eimern mit Süßigkeiten in Pandaria,Sammelt in der Zeit vom {EventStartDate} bis zum {EventEndDate} eine Handvoll Süßigkeiten von Eimern mit Süßigkeiten in Pandaria.,354,148018,50,0,-50
Schlotternächte: Schließt 5 tägliche Quests der Schlotternächte ab,"Besucht in der Zeit vom {EventStartDate} bis zum {EventEndDate} Sturmwind oder Unterstadt, um tägliche Quests der Schlotternächte abzuschließen.",355,148020,100,0,-60
Schlotternächte: Schließt 15 tägliche Quests der Schlotternächte ab,"Besucht in der Zeit vom {EventStartDate} bis zum {EventEndDate} Sturmwind oder Unterstadt, um tägliche Quests der Schlotternächte abzuschließen.",356,148022,150,355,-60
Schlotternächte: Besiegt den kopflosen Reiter immer und immer wieder,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} immer und immer wieder den kopflosen Reiter.,357,148026,100,0,-60
Schlotternächte: Besiegt den kopflosen Reiter mit allen 4 Flüchen der Weidenmänner,"Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} den kopflosen Reiter, nachdem Ihr alle 4 Flüche der Weidenmänner angenommen habt.",358,148028,100,0,-60
"Schlotternächte: Fischt nach Äpfeln, während Ihr eine Maske der Schlotternächte tragt","Fischt in der Zeit vom {EventStartDate} bis zum {EventEndDate} nach Äpfeln, während Ihr eine Maske der Schlotternächte tragt.",359,148042,50,0,-60
Dunkelmond-Jahrmarkt: Sprecht mit einem ruhelosen Geist,Sprecht in der Zeit vom 06.07. bis zum 12.07. mit einem Geist auf der Insel des Dunkelmond-Jahrmarkts.,360,148056,50,0,0
Das große Rennen von Gnomeregan: Nehmt am großen Rennen von Gnomeregan teil,Nehmt am {EventStartDate} am Rennen zu Fuß in Neu-Tüftlerstadt in Dun Morogh teil.,361,148058,100,0,-30
Braufest: Nehmt an einem Mampfkampf teil,Nehmt zwischen dem {EventStartDate} und {EventEndDate} am Braufestmampfkampf in der Nähe von Eisenschmiede oder Orgrimmar teil.,362,148060,50,0,-20
Bringt Euch zum /Gackern bei einem Spielercharakter der Verlassenen,Verwendet das Emote /gackern bei einem Spielercharakter der Verlassenen.,363,148065,50,0,0
Schließt Drachenreitenweltquests auf der Verbotenen Insel ab,Sprecht mit einem Bronzezeithüter auf den Dracheninseln.,364,148098,100,0,0
Schließt fortgeschrittene Drachenrennen auf den Dracheninseln ab,"Schließt fortgeschrittene Drachenrennen an der Küste des Erwachens, auf den Ebenen von Ohn'ahra, im Azurblauen Gebirge und in Thaldraszus ab.",365,148100,100,0,0
Dunkelmond-Jahrmarkt: Tragt einen Fischkopf in einem Dungeon.,"Verwendet zwischen dem 01.09. und 07.09. den Dungeonbrowser und schließt einen Dungeon ab, während Ihr einen abgetrennten Purpurschuppenkopf oder einen abgetrennten Azurflossenkopf tragt, der auf der Insel des Dunkelmond-Jahrmarkts geangelt wurde.",366,148102,100,0,-30
Das große Rennen von Gnomeregan: Schließt das große Rennen von Gnomeregan als Gnom der Stufe 10 oder weniger in einem rosafarbenen Hemd ab,"Nehmt am {EventStartDate} als Gnom oder Mechagnom auf Stufe 10 oder niedriger am Rennen zu Fuß in Neu-Tüftlerstadt in Dun Morogh teil, während Ihr ein rosa Magiestoffhemd tragt.",367,148104,150,0,-30
"Sammelt 50 Kräuter, Erze oder Bälge auf den Dracheninseln",,368,148528,50,0,0
"Sammelt 250 Kräuter, Erze oder Bälge auf den Dracheninseln",,369,148743,100,368,0
Schließt 2 der folgenden Drachenreitenweltquests ab,,370,148532,100,0,0
Verbraucht beim Drachenreiten 100 Elan,,371,148542,50,0,0
Verbraucht beim Drachenreiten 1.000 Elan,,372,148546,100,371,0
"Dunkelmond-Jahrmarkt: Schließt ""Er schießt, er trifft!"" ab","Schließt in der Zeit vom 01.12. bis zum 07.12. die Quest ""Er schießt, er trifft!"" auf der Insel des Dunkelmond-Jahrmarkts ab.",373,148550,50,0,0
"Schließt eine Quest für ""Funken des Lebens"" ab","Schließt eine Quest für ""Funken des Lebens"" auf den Dracheninseln ab.",375,148554,100,0,0
Gewinnt ein Schlachtfeld unter Stufe 70,,376,148556,100,0,0
Gewinnt einen PvP-Haustierkampf mit einem Truthahn,Gewinnt einen PvP-Haustierkampf mit einem Truthahn in Eurer Truppe.,377,148558,100,0,0
Füttert Euer Haustier mit einem Leckerli,"Füttert ein Kampfhaustier mit einem Leckerli für glückliche Haustiere, Leckerli oder kleinem Leckerli.",378,148560,50,0,0
"Weltquestbonuswoche: Schließt Weltquests ab, während Ihr Euch in einer Gruppe befindet","Schließt vom {EventStartDate} bis {EventEndDate} Weltquests ab, während Ihr Euch in einer Gruppe befindet.",379,148564,100,0,0
Schlachtfeldbonuswoche: Gewinnt ein episches Schlachtfeld,Gewinnt in der Zeit vom {EventStartDate} bis zum {EventEndDate} ein episches Schlachtfeld.,380,148566,100,0,0
Dungeonbonuswoche: Schließt heroische Dungeons mit zufälligen Mitstreitern ab,Verwendet in der Zeit vom {EventStartDate} bis zum {EventEndDate} den Dungeonbrowser und schließt heroische Dungeons mit zufälligen Mitstreitern ab.,381,148568,150,0,0
Mit den Gilden zu den Dungeons,"Verwendet den Dungeonbrowser und schließt Dungeons ab, während Ihr Euch in einer Gildengruppe befindet.",383,148572,150,0,0
"Schließt Quests ab, während Ihr Euch in einer Gruppe befindet",,384,148574,100,0,0
Seid von allen der folgenden Stärkungseffekte gleichzeitig betroffen,,385,148576,50,0,0
Reitet auf dem Reittier eines anderen Spielercharakters mit,,386,148582,50,0,0
Tag der Toten: Besiegt einen Teilnehmer,"Kauft in der Zeit vom {EventStartDate} bis zum {EventEndDate} ein Teilnehmeroutfit bei Chapman und besiegt einen anderen Spielercharakter, der ebenfalls ein Teilnehmeroutfit trägt.",387,148584,100,0,-10
"Tag der Toten: Schließt die Quest ""Die dankbaren Toten"" ab","Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die Quest ""Die dankbaren Toten"" ab, die in der Heimatstadt Eures Volkes gefunden werden kann.",388,148586,100,0,-10
"Mondkinfest: Schließt ""Mondkinbeobachtung"" ab","Schließt am {EventStartDate} die Quest ""Mondkinbeobachtung"" bei der Mondlichtung in Kalimdor ab.",389,148588,150,0,-40
Jubiläum: Nehmt an Korraks Rache teil,"Nehmt zwischen dem {EventStartDate} und {EventEndDate} am Schlachtfeld ""Korraks Rache"" teil.",390,148590,100,0,-60
Geburtstag von WoW: Tötet Verdammniswandler,Tötet zwischen dem {EventStartDate} und {EventEndDate} Verdammniswandler in Tanaris.,391,148592,100,0,-60
Jubiläum: Lasst Euch Leeroy Jenkins /jubeln,Verwendet vom {EventStartDate} bis zum {EventEndDate} das Emote /jubeln bei Leeroy Jenkins auf dem Festgelände in Tanaris.,392,148594,10,0,-60
"Jubiläum: Schließt Quests ab, während Ihr in einer Gruppe unter Stufe 20 seid","Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} 5 Quests ab, während Ihr in einer Gruppe und unter Stufe 20 seid.",393,148596,50,0,0
Mondkinfest: Tötet Gegner mit Euren Mondkinküken,"Freundet Euch am {EventStartDate} mit einem Mondkinküken bei der Mondlichtung in Kalimdor an und tötet anschließend gemeinsam mit Eurem Mondkinbegleiter 25 Gegner, die Erfahrung gewähren.",394,148609,150,0,-40
Jubiläum: Zündet Feuerwerke in Hauptstädten,Zündet in der Zeit vom {EventStartDate} bis zum {EventEndDate} 10 Festtagsfeuerwerke oder Feuerflieger in Sturmwind oder Orgrimmar.,395,148611,20,0,-60
Pilgerfreudenfest: Erhaltet 'Teilen macht Freude',"Esst in der Zeit vom {EventStartDate} bis zum {EventEndDate} alle Speisen an einem reich gedeckten Tisch, um 'Teilen macht Freude' zu erhalten.",396,148617,50,0,-70
Pilgerfreudenfest: Erhaltet 'Teilen macht Freude' in allen Zonen der Dracheninseln,"Esst zwischen dem {EventStartDate} und {EventEndDate} alle Speisen an einem reich gedeckten Tisch in jeder der folgenden Zonen, um 'Teilen macht Freude' zu erhalten.",397,148619,100,396,-70
Pilgerfreudenfest: Kocht alle Rezepte des Pilgerfreudenfests,Kocht zwischen dem {EventStartDate} und {EventEndDate} alle der folgenden Speisen des Pilgerfreudenfests.,398,148638,100,0,-70
Pilgerfreudenfest: Schließt Quests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} 5 Quests des Pilgerfreudenfests ab.,399,148656,100,0,-70
Pilgerfreudenfest: Erfahrt die Geschmäcker Azeroths,Esst zwischen dem {EventStartDate} und {EventEndDate} jede der folgenden Speisen.,400,148660,150,0,-70
Pilgerfreudenfest: Bedeckt alle mit Truthahnfedern,Schießt zwischen dem {EventStartDate} und {EventEndDate} mit Truthahnbüchsen auf jedes der folgenden Spielervölker.,401,148674,100,0,-70
Pilgerfreudenfest: Geht auf Truthahnjagd mit einem Pilgerhut,"Tötet zwischen dem {EventStartDate} und {EventEndDate} schnell wilde Truthähne im Wald von Elwynn, in Tirisfal oder auf den Ebenen von Ohn'ahra, während Ihr einen Pilgerhut tragt, um 'Truthahnherrschaft' zu erhalten.",402,148717,150,0,-70
Jubiläum: Gewinnt einen PvP-Haustierkampf mit Frostschwinge,Gewinnt zwischen dem {EventStartDate} und {EventEndDate} einen PvP-Haustierkampf mit Klein-Frostschwinge in Eurer Truppe.,403,148719,50,0,-60
Wertet Gegenstände mit Flugsteinen auf,,404,148721,100,0,0
Schließt einen zufälligen Dungeon oder ein zufälliges Schlachtfeld mit Eurem angeworbenen Freund oder Eurem Anwerber ab,"Verwendet den Dungeonbrowser und schließt einen zufälligen Dungeon oder ein zufälliges Schlachtfeld ab, während Ihr Euch in einer Gruppe mit Eurem angeworbenen Freund oder Eurem Anwerber befindet.",405,148739,150,0,0
Steigt in klassischer Kochkunst auf,,406,149016,100,0,0
Esst ein episches oder legendäres gemeinschaftliches Festmahl,"Nehmt am gemeinschaftlichen Festmahl der Tuskarr von Iskaara teil, um dessen Seltenheit zu erhöhen, und esst anschließend eine epische Suppe!",407,149018,100,0,0
"Nehmt an der ""Hitze der Schlacht"" teil",,409,149478,50,0,0
"Gewinnt eine Rauferei für ""Hitze der Schlacht""",,410,149481,50,0,0
"Gewinnt 5 Raufereien für ""Hitze der Schlacht""",,411,149571,50,410,0
Erreicht Stufe 20,Bringt einen beliebigen Charakter auf Stufe 20.,412,149577,25,0,0
Erlangt Ruf auf den Dracheninseln,,414,149607,70,0,0
Besiegt 5 Schlachtzugsbosse,,415,149619,50,0,10
Besiegt 20 Schlachtzugsbosse,,416,149621,100,415,10
Schließt 10 Quests ab,"Schließt Quests ab, für die Ihr Erfahrung erhaltet und die nicht auf einer niedrigen Stufe sind.",417,149633,100,0,0
Schließt 25 Quests ab,"Schließt Quests ab, für die Ihr Erfahrung erhaltet und die nicht auf einer niedrigen Stufe sind.",418,149635,100,417,0
Schließt 50 Quests ab,"Schließt Quests ab, für die Ihr Erfahrung erhaltet und die nicht auf einer niedrigen Stufe sind.",419,149637,100,418,0
Schließt 5 Weltquests ab,,420,149639,50,0,0
Schließt 10 Weltquests ab,,421,149641,50,420,0
Schließt 25 Weltquests ab,,422,149643,100,421,0
Besiegt 25 Dungeonbosse,"Besiegt Dungeonbosse, für die Ihr Erfahrung erhaltet.",423,149645,100,0,0
Erstellt ein Schattenflammenwappen,Sammelt Schattenflammenwappenfragmente ein und erstellt ein beliebiges Schattenflammenwappen.,424,149647,30,0,0
Erreicht Stufe 30,Bringt einen beliebigen Charakter auf Stufe 30.,426,149713,25,0,0
Erreicht Stufe 40,Bringt einen beliebigen Charakter auf Stufe 40.,427,149715,25,0,0
Erreicht Stufe 50,Bringt einen beliebigen Charakter auf Stufe 50.,428,149717,25,0,0
Erreicht Stufe 60,Bringt einen beliebigen Charakter auf Stufe 60.,429,149719,25,0,0
Erreicht Stufe 70,Bringt einen beliebigen Charakter auf Stufe 70.,430,149721,25,0,0
Erreicht Klassenstufen,Steigt mit einem beliebigen Charakter eine Stufe auf.,431,149723,50,0,0
Zeitwanderung: Besiegt Haustierzähmer der Verheerten Inseln,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} 3 der folgenden Meisterzähmer der Verheerten Inseln:,432,149987,100,0,0
Zeitwanderung: Besiegt Schlachtzugsbosse von Burning Crusade,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Bosse in Schlachtzügen von Burning Crusade.,433,149937,100,0,0
Zeitwanderung: Besiegt Schlachtzugsbosse von Wrath of the Lich King,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Bosse in Schlachtzügen von Wrath of the Lich King.,434,149935,100,0,0
Zeitwanderung: Besiegt Schlachtzugsbosse von Cataclysm,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Bosse in Schlachtzügen von Cataclysm.,435,149945,100,0,0
Zeitwanderung: Besiegt Schlachtzugsbosse von Mists of Pandaria,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Bosse in Schlachtzügen von Mists of Pandaria.,436,149941,100,0,0
Zeitwanderung: Besiegt Schlachtzugsbosse von Warlords of Draenor,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Bosse in Schlachtzügen von Warlords of Draenor.,437,149939,100,0,0
Zeitwanderung: Besiegt Schlachtzugsbosse von Legion,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Bosse in Schlachtzügen von Legion.,438,149943,100,0,0
Zeitwanderung: Schließt Quests in der Scherbenwelt ab,Schließt vom {EventStartDate} bis zum {EventEndDate} Quests in der Scherbenwelt ab.,439,149951,100,0,0
Zeitwanderung: Schließt Quests in Nordend ab,Schließt vom {EventStartDate} bis zum {EventEndDate} Quests in Nordend ab.,440,149947,100,0,0
Zeitwanderung: Schließt Quests in Kalimdor und den Östlichen Königreichen ab,Schließt vom {EventStartDate} bis zum {EventEndDate} Quests in Kalimdor und den Östlichen Königreichen ab.,441,149957,100,0,0
Zeitwanderung: Schließt Quests in Pandaria ab,Schließt vom {EventStartDate} bis zum {EventEndDate} Quests in Pandaria ab.,442,149953,100,0,0
Zeitwanderung: Schließt Quests auf den Verheerten Inseln ab,Schließt vom {EventStartDate} bis zum {EventEndDate} Quests auf den Verheerten Inseln ab.,443,149955,100,0,0
"Zeitwanderung: Sammelt Kräuter, Erze, Häute oder Fisch in der Scherbenwelt","Sammelt vom {EventStartDate} bis zum {EventEndDate} Kräuter, Erze, Häute oder Fisch in der Scherbenwelt.",444,149965,100,0,0
"Zeitwanderung: Sammelt Kräuter, Erze, Häute oder Fisch in Nordend","Sammelt vom {EventStartDate} bis zum {EventEndDate} Kräuter, Erze, Häute oder Fisch in Nordend.",445,149959,100,0,0
"Zeitwanderung: Sammelt Kräuter, Erze, Häute oder Fisch in Kalimdor und den Östlichen Königreichen","Sammelt vom {EventStartDate} bis zum {EventEndDate} Kräuter, Erze, Häute oder Fisch in Kalimdor und den Östlichen Königreichen.",446,149974,100,0,0
"Zeitwanderung: Sammelt Kräuter, Erze, Häute oder Fisch in Pandaria","Sammelt vom {EventStartDate} bis zum {EventEndDate} Kräuter, Erze, Häute oder Fisch in Pandaria.",447,149968,100,0,0
"Zeitwanderung: Sammelt Kräuter, Erze, Häute oder Fisch in Draenor","Sammelt vom {EventStartDate} bis zum {EventEndDate} Kräuter, Erze, Häute oder Fisch in Draenor.",448,149962,100,0,0
"Zeitwanderung: Sammelt Kräuter, Erze, Häute oder Fisch auf den Verheerten Inseln","Sammelt vom {EventStartDate} bis zum {EventEndDate} Kräuter, Erze, Häute oder Fisch auf den Verheerten Inseln.",449,149971,100,0,0
Zeitwanderung: Angelt in Kalimdor und den Östlichen Königreichen,Angelt in der Zeit zwischen dem {EventStartDate} und {EventEndDate} Gegenstände in Kalimdor und den Östlichen Königreichen.,450,149985,100,0,0
Zeitwanderung: Angelt in Pandaria,Angelt in der Zeit zwischen dem {EventStartDate} und {EventEndDate} Gegenstände in Pandaria.,451,149981,100,0,0
Erlangt Ruf bei den Traumwächtern,,452,149756,100,0,0
Pflückt während der Superblüte Traumfrüchte,Erhaltet 10 Traumfruchtkräfte während Superblüte-Ereignissen im Smaragdgrünen Traum.,453,149763,25,0,0
Nehmt an einer epischen Superblüte teil,"Nehmt an einem Superblüte-Ereignis im Smaragdgrünen Traum teil, das epische Qualität gewährt.",454,149765,25,0,0
Pflanzt 15 Traumsaaten im Smaragdgrünen Traum,,455,149767,25,456,0
Pflanzt 5 Traumsaaten im Smaragdgrünen Traum,,456,149771,25,0,0
Ausrüstung umfertigen,Stellt mit einem Handwerksberuf Ausrüstung an einer Werkbank her.,457,149775,50,0,0
Schließt Drachenreitenstrecken im Smaragdgrünen Traum ab,Sprecht mit einem Bronzezeithüter im Smaragdgrünen Traum.,458,149784,50,0,0
Schließt Drachenreiten-Herausforderungsstrecken im Smaragdgrünen Traum ab,Sprecht mit einem Bronzezeithüter im Smaragdgrünen Traum.,459,149786,50,0,0
Schließt umgekehrte Drachenreitenstrecken im Smaragdgrünen Traum ab,Sprecht mit einem Bronzezeithüter im Smaragdgrünen Traum.,460,149788,50,0,0
Tötet Spielercharaktere im Smaragdgrünen Traum,,461,149795,100,0,0
Plündert tobende Zorneskraft,,462,149797,100,0,0
Besiegt Traumhaustiere,"Besiegt 5 der folgenden Haustiere, die im Smaragdgrünen Traum vorkommen.",463,149799,50,0,0
Fangt ein Winterhaustier,Fangt eines der folgenden winterlichen Haustiere.,464,149801,50,0,0
Lasst Euch wiederbeleben,,465,149808,25,0,0
Tötet Feinde in der Kälte,Erschlagt 30 Gegner in einer der folgenden Zonen.,466,149823,50,0,0
Verursacht Frostschaden,"Verursacht insgesamt 500.000 Frostschaden. Frostschaden wird normalerweise von Magiern, Schamanen und Todesrittern verursacht.",467,0,50,0,0
Nehmt an Superblüten teil,Nehmt an 3 Superblüte-Ereignissen im Smaragdgrünen Traum teil.,468,149832,25,0,0
Pflanzt Traumsaat im Smaragdgrünen Traum,,469,149834,25,0,0
Arenageplänkelbonuswoche: Gewinnt tägliche Arenakämpfe,Gewinnt zwischen dem {EventStartDate} und {EventEndDate} an vier verschiedenen Tagen einen Arenakampf.,470,150004,100,0,0
Weltquestbonuswoche: Schließt Weltquests ab,Schließt vom {EventStartDate} bis zum {EventEndDate} Weltquests ab.,471,149857,50,0,0
Silvesternacht: Zündet rote und blaue Feuerwerke in den Hauptstädten,Zündet am 31.12. während des Feuerwerksfestivals in Sturmwind oder Orgrimmar 10 rote oder blaue Feuerwerkskörper.,473,149871,100,0,-500
Winterhauchfest: Tötet 6 Festtagsbosse,Tötet zwischen dem {EventStartDate} und {EventEndDate} sechs der folgenden Bosse.,474,149883,50,27,-100
Winterhauchfest: Tötet 9 Festtagsbosse,Tötet zwischen dem {EventStartDate} und {EventEndDate} neun der folgenden Bosse.,475,149897,50,474,-100
Winterhauchfest: Tötet den monströsen Griesgram (sicherheitshalber zweimal),Tötet in der Zeit vom {EventStartDate} bis zum {EventEndDate} den monströsen Griesgram im Vorgebirge des Hügellands. Zweimal.,476,149911,50,0,-100
[DNT] Complete World Quests during World Quest Bonus Week,[DNT] From {EventStartDate} - {EventEndDate} complete world quests.,477,149857,50,0,0
Letzte Woge: Schließt Quests ab,"Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Quests ab, für die Ihr Erfahrung erhaltet und die nicht auf einer niedrigen Stufe sind.",478,149923,150,0,0
Letzte Woge: Schließt Weltquests ab,Schließt vom {EventStartDate} bis {EventEndDate} Weltquests ab.,479,149925,150,0,0
Schließt den Geschichtsstrang um die Außenseiterdrachen ab,"Sprecht mit Furorion im Smaragdgrünen Traum, um diesen Geschichtsstrang zu beginnen.",483,150035,50,0,0
Nachtelfen: Schließt den Geschichtsstrang der Traditionsrüstung ab,Schließt als Nachtelf die folgenden Quests für Traditionsrüstung ab:,484,150069,100,0,0
Erreicht Klassenstufen,Steigt mit einem beliebigen Charakter eine Stufe auf.,486,150278,50,0,0
Erreicht Klassenstufen,Steigt mit einem beliebigen Charakter eine Stufe auf.,487,149723,50,0,0
Winterhauchfest: Spielt mit Eurem Winterhauchgeschenk,"Erhaltet zwischen dem {EventStartDate} und {EventEndDate} insgesamt 100 Stapel, indem Ihr mit Eurem neuen Spielzeug oder dem von jemand anders spielt.",489,151021,200,0,-100
Nehmt an einer Schneeballschlacht teil,Bewerft andere Spielercharaktere mit Schneebällen oder werdet von ihnen getroffen. Schneebälle können von Kokelwälderhändlern in den Hauptstädten erworben werden.,491,151329,25,0,0
Benutzt das Spielzeug des Banners der bronzenen Drachen,Benutzt das Spielzeug des Banners der bronzenen Drachen auf den Dracheninseln.,492,151369,50,0,0
Verwendet den Wimpel des Bronzerenners und das Emote /winken bei Nozdormu,Verwendet den Wimpel des Bronzerenners und das Emote /winken bei Nozdormu in Valdrakken.,493,151372,50,0,0
Benutzt das Spielzeug des Stundenglases der Ewigkeit,Benutzt das Spielzeug des Stundenglases der Ewigkeit beim temporalen Konflux auf den Dracheninseln.,494,151374,50,0,0
/angeben bei einem Bronzezeithüterassistenten,Verwendet das Emote /angeben bei einem Bronzezeithüterassistenten.,495,151392,25,0,0
Gewinnt 5 Haustierkämpfe in Silithus,,496,151396,100,0,0
Benutzt die bronzene Taschenuhr während eines Drachenreitenrennens.,,497,151400,25,0,0
Ruf des Skarabäus: Tötet einen Koloss,Tötet zwischen dem {EventStartDate} und {EventEndDate} einen Koloss in Silithus.,498,151404,50,0,-10
Ruf des Skarabäus: Tötet einen Koloss bei jedem Stock,Tötet zwischen dem {EventStartDate} und {EventEndDate} bei jedem der Silithidenstöcke in Silithus einen Koloss.,499,151408,100,0,-11
Ruf des Skarabäus: Verwendet /verspotten bei einem Spielercharakter der gegnerischen Fraktion,Verwendet zwischen dem {EventStartDate} und {EventEndDate} das Emote /verspotten bei einem Spielercharakter der gegnerischen Fraktion in Silithus.,500,151412,25,0,-9
Scherbenweltpokal: Schließt 5 Drachenreitenstrecken ab,Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit einem Bronzezeithüter in der Scherbenwelt.,501,151414,100,0,0
Scherbenweltpokal: Schließt 10 Drachenreitenstrecken ab,Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit einem Bronzezeithüter in der Scherbenwelt.,502,151416,150,501,0
Scherbenweltpokal: Schließt 20 Drachenreitenstrecken ab,Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit einem Bronzezeithüter in der Scherbenwelt.,503,151418,200,502,0
Letzte Woge: Schließt Dungeons in Dragonflight ab,Schließt vom {EventStartDate} bis zum {EventEndDate} Dungeons in Dragonflight ab.,504,151511,150,0,0
Dunkelmond-Jahrmarkt: Gewinnt 1 Arkadespiel,Gewinnt vom 06.04. bis zum 12.04. 1 der folgenden Arkadespiele auf der Insel des Dunkelmond-Jahrmarkts.,505,151640,50,0,0
Dunkelmond-Jahrmarkt: Gewinnt 5 Arkadespiele,Gewinnt vom 06.04. bis zum 12.04. 5 der folgenden Arkadespiele auf der Insel des Dunkelmond-Jahrmarkts.,506,151642,100,505,0
Gewinnt 5 Haustierkämpfe im Smaragdgrünen Traum,,507,151646,100,0,0
Erreicht Klassenstufen,Steigt mit einem beliebigen Charakter eine Stufe auf.,508,151650,50,0,0
/Grübeln in Amirdrassil,"Ihr müsst /grübeln, während Ihr in Amirdrassil im Smaragdgrünen Traum seid.",509,151652,25,0,0
Tötet Kreaturen im Smaragdgrünen Traum,"Tötet im Smaragdgrünen Traum auf den Dracheninseln Kreaturen, die Erfahrung gewähren.",510,151658,100,0,0
"Schließt den Geschichtsstrang ""Abenteurer der Extraklasse"" ab","Sprecht mit Nozdormu im Temporalen Konflux in Thaldraszus, um die Quest ""Sturz durch die Zeit"" zu starten.",511,151660,200,0,0
"Dunkelmond-Jahrmarkt: Verwendet das Spielzeug ""Unerschöpfliches Dunkelmond-Feuerwerk"" auf der Insel des Dunkelmond-Jahrmarkts","Verwendet vom 02.03. bis zum 08.03. das Spielzeug ""Unerschöpfliches Dunkelmond-Feuerwerk"" auf der Insel des Dunkelmond-Jahrmarkts.",512,151686,25,0,0
Tötet Spielercharaktere im Smaragdgrünen Traum,,513,151688,50,0,0
"Ruf des Skarabäus: Schließt ""Silithyst"" ab","Schließt vom {EventStartDate} bis zum {EventEndDate} die Weltquest ""Silithyst"" in Silithus ab.",514,151833,50,0,-5
Ruf des Skarabäus: Spendet Kriegsvorräte,Spendet vom {EventStartDate} bis zum {EventEndDate} 3-mal Kriegsvorräte für das Anliegen in Silithus.,515,151923,100,0,-6
"Schließt die ""Bronzejungtier""-Quests ab","Schließt die ""Bronzejungtier""-Quests in der Krippe ""Kleinschuppe"" in Valdrakken ab.",516,151957,100,0,0
"Benutzt das Spielzeug ""Stasissand""","Benutzt das Spielzeug ""Stasissand"" am temporalen Konflux auf den Dracheninseln.",517,151982,50,0,0
Schließt einen Anhängerdungeon ab,,518,152017,50,0,0
Schließt 5 Anhängerdungeons ab,,519,152023,150,518,0
"Startet den Geschichtsstrang ""Rückeroberung von Gilneas""","Sprecht mit Genn Graumähne in Sturmwind oder Calia Menethil im Silberwald, um diesen Geschichtsstrang zu starten.",520,153375,150,0,0
Schließt 5 Weltquests der Archive von Azeroth ab,"Schließt die Weltquests ""Archive von Azeroth"" auf den Dracheninseln ab.",521,153597,50,0,0
Schließt 15 Weltquests der Archive von Azeroth ab,"Schließt die Weltquests ""Archive von Azeroth"" auf den Dracheninseln ab.",522,153609,150,521,0
Emote /winken bei Versorgerin Aristta,Verwendet das Emote /winken bei Versorgerin Aristta in der Akademie von Algeth'ar.,523,153611,50,0,0
"Schließt 1 ""Großes Buddeln"" der Archive von Azeroth ab","Schließt ein ""Großes Buddeln"" der Archive von Azeroth auf den Dracheninseln ab.",524,153632,50,0,0
"Schließt 5 ""Großes Buddeln"" der Archive von Azeroth ab","Schließt mehrere ""Großes Buddeln"" der Archive von Azeroth auf den Dracheninseln ab.",525,153634,150,524,0
Gewinnt einen Haustierkampf mit einem entzückenden Begleiter,"Gewinnt einen Haustierkampf mit der Herzsuchermotte, Q. Pido oder dem Liebesvogelküken.",526,154011,50,0,0
Gewinnt einen Haustierkampf mit allen drei entzückenden Begleitern,"Gewinnt einen Haustierkampf mit der Herzsuchermotte, Q. Pido und dem Liebesvogelküken.",527,154013,100,526,0
Erhaltet 10 Berufswissenspunkte,Erhaltet Wissen der Dracheninseln in einem beliebigen Handwerks- oder Sammelberuf.,528,154015,50,0,0
Erhaltet 25 Berufswissenspunkte,Erhaltet Wissen der Dracheninseln in einem beliebigen Handwerks- oder Sammelberuf.,529,154027,100,528,0
