ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
46657,[TEST] Conditional Shore - Horde - Stage 0,0,0,4,0,0,0
46658,,46657,1,0,24695,0,2
46659,[TEST] Conditional Shore - Alliance - Stage 0,0,0,4,0,0,0
46660,,46659,1,0,38792,0,32
46661,7.0 Artifacts - Monk - Mistweaver 4 - Boss Fight - DGK,0,0,4,0,0,0
46662,Sprecht mit Taran Zhu.,46661,0,0,29455,0,0
46663,Bezwingt Aspersius.,46661,0,0,29456,1,0
46664,Bezwingt Hochinquisitor Qormaladon und seine Augen (Treffs.),0,0,4,0,0,0
46665,Bezwingt Hochinquisitor Qormaladon und seine Augen,46664,0,0,29457,0,0
46666,7.0 Artifacts - Priest - Shadow - 7 - Take Blade - JMC,0,0,4,0,0,0
46667,Nehmt die Klinge des Schwarzen Imperiums an Euch,46666,0,0,29458,0,0
46668,7.0 Artifacts - Priest - Shadow - 8 - Kill Zakajz - JMC,0,0,4,0,0,0
46669,"Setzt 'Dunkler Entzug' ein, um Zakajz ein für alle Mal zu töten.",46668,0,0,29459,0,0
46670,Scenario - Artifacts - Rogue - Combat - Acquisition - Stage 3 Complete - GJC,0,0,4,0,0,0
46671,Bezwingt Lord Salzbart,46670,1,0,29460,0,0
46672,Scenario - Artifacts - Rogue - Combat - Acquisition - Stage 4 Complete - GJC,0,0,4,0,0,0
46673,Verfolgt Schreckensadmiralin Eliza in die Tiefen des Tempels.,46672,1,0,29461,0,0
46674,Scenario - Artifacts - Rogue - Combat - Acquisition - Stage 4 - Sirens Stopped - GJC,0,0,4,0,0,0
46675,Haltet die Kanalisierer der Sirenen auf.,46674,3,0,29462,0,0
46676,7.0 Dungeon - Valhallas - Stage 2,0,0,4,0,0,0
46677,Hyrja besiegt,46676,1,0,28995,0,0
46678,Fenryr besiegt,46676,1,0,28996,1,0
46679,7.0 Dungeon - Valhallas - Stage 3,0,0,4,0,0,0
46680,Gottkönig Skovald besiegt,46679,1,0,28997,0,0
46681,Odyn herausgefordert,46679,1,0,28998,1,0
46682,7.0 Dungeon - Valhallas - Heroic - Stage 1,0,0,4,0,0,0
46683,Hymdall besiegt,46682,1,0,28994,0,0
46684,7.0 Dungeon - Valhallas - Heroic - Stage 3,0,0,4,0,0,0
46685,Gottkönig Skovald besiegt,46684,1,0,28997,0,0
46686,Odyn herausgefordert,46684,1,0,28998,1,0
46687,7.0 Dungeon - Valhallas - Heroic - Stage 2,0,0,4,0,0,0
46688,Hyrja besiegt,46687,1,0,28995,0,0
46689,Fenryr besiegt,46687,1,0,28996,1,0
46690,Scenario - Artifacts - Rogue - Combat - Acquisition - Stage 5 Complete - GJC,0,0,4,0,0,0
46691,Nehmt die Schreckensklingen an Euch.,46690,1,0,29463,1,0
46692,Gottkönig Skovald besiegt,45722,1,0,28997,3,0
46693,7.0 - Dungeon - Black Rook Hold,0,0,4,0,0,0
46694,Amalgam der Seelen besiegt,46693,0,0,29464,0,0
46695,Illysanna Rabenkrone besiegt,46693,0,0,29465,1,0
46696,Stachelfaust den Verhassten besiegt,46693,0,0,29466,2,0
46697,Lord Rabenkrone erlöst,46693,0,0,29467,3,0
46698,7.0 - Dungeon - Black Rook Hold (Heroic),0,0,4,0,0,0
46699,Amalgam der Seelen besiegt,46698,0,0,29464,0,0
46700,Stachelfaust den Verhassten besiegt,46698,0,0,29466,2,0
46701,Lord Rabenkrone erlöst,46698,0,0,29467,3,0
46702,Illysanna Rabenkrone besiegt,46698,0,0,29465,1,0
46703,7.0 Broken Isles - Legion Invaders,0,0,4,0,0,0
46705,Highmountain - Demon Invasion - Cliff's Edge (Small),0,0,4,0,0,4097
46706,,46705,35,0,29468,0,2
46707,Bezwingt Eliza,46690,1,0,29469,0,0
46708,7.0 Artifacts - Death Knight - Blood - Objective 3 Complete,0,0,4,0,0,0
46709,Beschützt Baron Splitter beim Deaktivieren der Teufelsbarriere.,46708,1,0,29470,0,0
46710,Highmountain - Demon Invasion - Huln's Rise (Small),0,0,4,0,0,4097
46711,,46710,10,0,29471,0,2
46712,7.0 Artifacts - Death Knight - Blood - Objective 2 Complete,0,0,4,0,0,0
46713,Folgt Baron Splitter.,46712,1,0,29472,0,0
46714,7.0 Artifacts - Professions - Underlight Angler - 01 - Island 01,0,0,4,0,0,0
46715,Tötet alle Murlocs auf der Insel.,46714,1,0,29473,0,0
46716,7.0 Artifacts - Monk - Mistweaver 5 - Artifact Acquisition - DGK,0,0,4,0,0,0
46717,"Bringt Sheilun, Stab der Nebel, in Euren Besitz.",46716,0,0,29474,0,0
46718,,44162,5,0,29475,5,2
46719,,44156,5,0,29476,5,2
46720,7.0 Artifacts - Apocalypse (Death Knight) - Scenario - Step 01 Complete - TSH,0,0,4,0,0,0
46721,In die Katakomben von Karazhan vorgedrungen,46720,1,0,29318,0,0
46722,7.0 Artifacts - Apocalypse (Death Knight) - Scenario - Step 02 Complete - TSH,0,0,4,0,0,0
46723,Geisterbarriere passiert,46722,1,0,29319,0,0
46724,7.0 Artifacts - Apocalyppse (Death Knight) - Scenario - Step 03 Complete - TSH,0,0,4,0,0,0
46725,Konservator besiegt,46724,1,0,29320,0,0
46726,7.0 Artifacts - Apocalypse (Death Knight) - Scenario - Step 04 Complete - TSH,0,0,4,0,0,0
46727,Apokalypse gefunden,46726,1,0,29322,0,0
46728,7.0 Artifacts - Apocalypse (Death Knight) - Scenario - Step 05 Complete - TSH,0,0,4,0,0,0
46729,Ariden gefolgt,46728,1,0,29323,0,0
46730,7.0 Artifacts - Apocalypse (Death Knight) - Scenario - Step 06 Complete - TSH,0,0,4,0,0,0
46731,Ariden besiegt,46730,1,0,29325,0,0
46732,Boost 2.0 [Mage|Fire] - Control - Freeze Spark In Place,0,0,4,0,0,0
46733,"Benutzt 'Frostnova', um den aufgeladenen Funken festzufrieren.",46732,0,0,29477,0,0
46734,7.0 Professions - Cooking - Quest - Learn 6 Legion Recipes,0,6,8,0,0,4096
46735,,46734,0,0,29478,0,0
46736,,46734,0,0,29479,1,0
46737,,46734,0,0,29480,2,0
46738,,46734,0,0,29481,3,0
46739,,46734,0,0,29482,4,0
46740,,46734,0,0,29483,5,0
46741,,46734,0,0,29484,6,0
46742,,46734,0,0,29485,7,0
46743,,46734,0,0,29486,8,0
46744,,46734,0,0,29487,9,0
46745,,46734,0,0,29488,10,0
46746,,46734,0,0,29489,11,0
46747,,46734,0,0,29490,12,0
46748,,46734,0,0,29491,13,0
46749,Sammelt Ergebnisse des Testkochens,0,0,4,0,0,0
46750,,46749,1,0,29492,0,0
46751,7.0 Professions - Cooking - Collect test kitchen results,0,0,4,0,0,4096
46752,,46751,0,0,29493,0,0
46753,7.0 Artifacts - Death Knight - Blood - Objective 4 Complete,0,0,4,0,0,0
46754,Durchsucht die Legionsbasis.,46753,1,0,29494,0,0
46755,7.0 Artifacts - Death Knight - Blood - Objective 5 Complete,0,0,4,0,0,0
46756,Jagt Inquisitor Zalinor und nehmt seinen Schlüssel an Euch.,46755,1,0,29495,0,0
46757,7.0 Artifacts - Death Knight - Blood - Objective 6 Complete,0,0,4,0,0,0
46758,Befreit Euren Verbündeten.,46757,1,0,29496,0,0
46759,7.0 Artifacts - Death Knight - Blood - Objective 7 Complete,0,0,4,0,0,0
46760,Barriere der Zitadelle deaktiviert,46759,1,0,29497,0,0
46761,7.0 Artifacts - Apocalypse (Death Knight) - Scenario - Step 07 Complete - TSH,0,0,4,0,0,0
46762,Apokalypse,46761,1,0,29498,0,0
46763,7.0 Artifacts - Rogue - Forge Tutorial - GJC,0,1,8,0,0,4096
46764,,46763,1,0,29499,0,0
46765,7.0 Artifacts - Missions - Start Rogue MC 1,0,1,8,0,0,4096
46766,,46765,1,0,29503,0,0
46767,7.0 Artifacts - Professions - Underlight Angler - 02 - Island 02,0,0,4,0,0,0
46768,Slay all murlocs on Island 02,46767,1,0,29501,0,0
46769,7.0 Artifacts - Professions - Underlight Angler - 05 - Boss,0,0,4,0,0,0
46770,Tötet Mglrrp,46769,1,0,29502,0,0
46771,7.0 Artifacts - Professions - Underlight Angler - 02 - Fishing,0,0,4,0,0,0
46772,Dämmerfrenzy,46771,15,0,30403,0,0
46774,7.0 Violet Hold - First Boss Defeated (Heroic),0,0,4,0,0,0
46775,,52867,5,0,32792,5,0
46776,Ersten entkommenen Gefangenen besiegt,46774,1,0,24858,0,0
46777,,52867,5,0,32791,4,0
46778,7.0 Violet Hold - Bosses Defeated (Normal),0,0,4,0,0,0
46779,Dritten entkommenen Gefangenen besiegt,46778,1,0,34463,2,0
46780,Zweiten entkommenen Gefangenen besiegt,46778,1,0,24859,1,0
46781,Ersten entkommenen Gefangenen besiegt,46778,1,0,24858,0,0
46782,Die Schreckensklingen,0,0,4,0,0,4096
46783,"Schließt das Szenario ""Die Schreckensklingen"" ab.",46782,1,0,29506,0,0
46784,7.0 Artifact - Shadow Priest - Extra Bauss - CRT,0,0,4,0,0,0
46785,Bezwingt die anwachsende Dunkelheit,46784,1,0,29507,0,0
46786,Boost 2.0 - Defeat Wave 3 (Imps),0,0,4,0,0,0
46787,,46786,0,0,29508,0,0
46798,7.0 Artifacts - Priest - Choose First Artifact Power,0,1,8,0,0,4096
46799,,46798,1,0,29513,0,0
46802,7.0 Artifacts - Death Knight - Blood - Objective 8 Complete,0,0,4,0,0,0
46803,Durchsucht die Zitadelle nach dem Markgrafen.,46802,1,0,29514,0,0
46804,7.0 Artifacts - Death Knight - Blood - Objective 9 Complete,0,0,4,0,0,0
46805,Tötet Gorelix,46804,1,0,29515,0,0
46806,7.0 Artifacts - Death Knight - Blood - Objective 10 Complete,0,0,4,0,0,0
46807,Nehmt den Schlund der Verdammten an Euch.,46806,1,0,29516,0,0
46812,7.0 Artifacts - Mage Order - Tirisforge - Step 01 Complete - TSH,0,0,4,0,0,0
46813,Kämpft gegen Kathra'natir.,46812,1,0,29517,0,0
46814,7.0 Artifacts - Mage Order - Tirisforge - Step 02 Complete - TSH,0,0,4,0,0,0
46816,Entziehenden Riss getötet,46814,4,0,29519,1,0
46817,7.0 Artifacts - Mage Order - Tirisforge - Step 03 Complete - TSH,0,0,4,0,0,0
46818,Aktiviert die Schmiede des Wächters.,46817,1,0,29520,0,0
46819,7.0 Artifacts - Mage Order - Tirisforge - Step 04 Complete - TSH,0,0,4,0,0,0
46820,Kathra'natir besiegt,46819,0,0,29521,0,0
46821,7.0 Artifacts - Mage Order - Tirisforge - Step 05 Complete - TSH,0,0,4,0,0,0
46822,Hört Meryl zu,46821,1,0,29522,0,0
46823,Stellt ein Reaves-Modul: Snackautomatmodus her.,0,0,4,0,0,4096
46824,,46823,1,0,29523,0,0
46825,Modul anwenden - Snackautomatmodus,0,0,4,0,0,4096
46826,,46825,1,0,29524,0,0
46827,7.0 Artifacts - Death Knight - Blood - Step 7 - Players are Horde - LWB,0,0,4,0,0,0
46828,Spielercharaktere sind Horde und bei Schritt 7.,46827,1,0,29525,0,0
46829,7.0 Artifacts - Death Knight - Blood - Step 7 - Players are Alliance - LWB,0,0,4,0,0,0
46830,Spielercharaktere sind Allianz und bei Schritt 7.,46829,1,0,29526,0,0
46833,7.0 Artifacts - Hunter - Choose First Artifact Power,0,1,8,0,0,4096
46834,,46833,1,0,29527,0,0
46835,Inquisitor Foltyrium besiegt,46531,0,0,29528,1,0
46836,7.0 Artifacts - Death Knight - Blood - Objective 11 Complete,0,0,4,0,0,0
46837,Benutzt das schwarze Tor von Baron Splitter.,46836,1,0,29529,0,0
46838,7.0 Artifacts - Mage Order - Tirisforge - Step 06 Complete - TSH,0,0,4,0,0,0
46839,Transportiert die Schmiede des Wächters.,46838,1,0,29530,0,0
46840,7.0 Artifacts - Demon Hunter - Forge Tutorial - GJC,0,1,8,0,0,4096
46841,,46840,1,0,29532,0,0
46842,7.0 Artifacts - Missions - Start DH MC 1,0,1,8,0,0,4096
46843,,46842,1,0,29533,0,0
46844,7.0 Artifacts - Missions - Start DH MC 1,0,1,8,0,0,4096
46845,,46844,1,0,29534,0,0
46846,7.0 Artifacts - Warrior - Arms - 1 - Go to Camp - JMC,0,0,4,0,0,4096
46847,Untersucht das Lager der Kultisten.,46846,1,0,29536,0,0
46848,Boost 2.0 [Mage|Frost] - 2 - Frostbolt,0,0,4,0,0,0
46849,Zerstört die Zielattrappe mit 'Frostblitz'.,46848,0,0,29764,0,0
46850,7.0 Artifacts - Warrior - Arms - 2 - Kill Ritualists - JMC,0,0,4,0,0,0
46851,"Tötet die Ritualisten, die Thoradin foltern.",46850,3,0,29537,0,0
46852,7.0 Artifacts - Warrior - Arms - 3 - Thoradin Chat - JMC,0,0,4,0,0,0
46853,Folgt Thoradin und hört ihm zu.,46852,0,0,29538,0,0
46854,Scenario - Artifacts - Havoc DH Acquisition - Stage 4 - Spawn Altruis - GJC,0,0,4,0,0,0
46855,,46854,1,0,29539,0,0
46856,Scenario - Artifacts - Havoc DH Acquisition - Stage 4 - Spawn Kayn - GJC,0,0,4,0,0,0
46857,,46856,1,0,29540,0,0
46858,Die Zwillingsklingen des Betrügers,0,0,4,0,0,4096
46859,"Schließt ""Die Zwillingsklingen des Betrügers"" ab.",46858,1,0,29541,0,0
46860,7.0 Artifacts - Mage Order - Empower Artifact - TSH,0,1,8,0,0,4096
46861,Artefakt verstärkt,46860,1,0,29542,0,0
46862,7.0 Artifacts - Warrior - Arms - 4 - Enter Tomb - JMC,0,0,4,0,0,0
46863,Betretet Tyrs Grabmal.,46862,0,0,29543,0,0
46864,Scenario - Azsuna Finale - Stage 1 - Wait for New Players - PRK,0,0,4,0,0,0
46865,Bannt den Spähtrupp der Naga.,46864,1,0,29544,0,0
46866,7.0 Artifacts - Warrior - Arms - 5 - Kill Tendrils - JMC,0,0,4,0,0,0
46867,Leerententakel getötet,46866,4,0,29545,0,0
46868,7.0 Artifacts - Warrior - Arms - 6 - Kill Miniboss - JMC,0,0,4,0,0,0
46869,Tötet Soth'ozz.,46868,0,0,29546,0,0
46870,7.0 Artifacts - Warrior - Arms - 7 - Get to Final Area - JMC,0,0,4,0,0,0
46871,Erreicht die Gefängniskammer.,46870,0,0,29547,0,0
46874,7.0 Artifacts - Warrior - Arms - 8 - Use the Sword - JMC,0,0,4,0,0,0
46875,Nehmt Euch das Schwert,46874,0,0,29550,0,0
46876,7.0 Artifacts - Warrior - Arms - 9 - Kill Zakajz Again - JMC,0,0,4,0,0,0
46877,Bezwingt Zakajz,46876,0,0,29551,0,0
46878,7.0 Artifacts - Warrior - Arms - 10 - Execution - JMC,0,0,4,0,0,0
46879,Zakajz ein für alle Mal getötet,46878,0,0,29552,1,0
46880,Ergreift Strom'kar den Kriegsbrecher.,46878,0,0,29553,0,0
46881,7.0 Artifacts - Deadwind Harvester (Warlock) - Scenario - Step 06 Complete - TSH,0,0,4,0,0,0
46882,"Ulthalesh, Sense der Totenwinde, erhalten",46881,1,0,29324,0,0
46883,Sichert Grabungsstätten.,0,5,5,0,0,4096
46884,,46883,5,0,29554,0,0
46885,7.0 Artifacts - Priest - Shadow - 0 - Find Stuff - JMC,0,0,4,0,0,0
46886,Findet den ersten Hinweis.,46885,0,0,29555,0,0
46887,Findet den zweiten Hinweis.,46885,0,0,29556,1,0
46888,Findet den ersten Hinweis.,46885,0,0,29557,2,0
46899,Boost 2.0 [Mage|Frost] - 3 - Ice Lance,0,0,4,0,0,0
46900,"Setzt Eislanze ein, um den Schleim zu vernichten",46899,0,0,29310,0,0
46901,Boost 2.0 [Mage|Frost] - 6 - Blizzard,0,1,8,0,0,0
46902,"Setzt Blizzard ein, um alle Schleime zu vernichten",46901,0,0,29378,0,0
46905,Baut einen Kern eines Schwefelzerstörers ab.,0,0,4,0,0,4096
46906,,46905,1,0,29569,0,0
46907,Wirkt 'Avianas Segen'.,0,0,4,0,0,4096
46908,,46907,1,0,29571,0,2
46909,7.0 Artifacts - Death Knight - Frost - Step 7,0,0,4,0,0,0
46910,Nehmt die Klingen des gefallenen Prinzen an Euch.,46909,0,0,29572,0,0
46911,7.0 Artifact - Warrior Order Formation - Danica Arrives - CRT,0,0,4,0,0,0
46912,Nähert Euch Danica.,46911,1,0,29573,0,0
46917,7.0 Artifacts - Shaman - Hub Intro 1 - Speak to Nobundo,0,0,4,0,0,0
46918,Sprecht mit Nobundo.,46917,1,0,29576,0,0
46919,7.0 Artifacts - Shaman - Hub Intro 2 - Help the Scattered Shaman - DGK,0,0,4,0,0,0
46920,Helft den Zwergen.,46919,1,0,29577,0,0
46921,Helft den Tauren und Trollen.,46919,1,0,29578,1,0
46922,Helft Rehgar und Erunak.,46919,1,0,29579,2,0
46923,"Boost 2.0 [Mage|Frost] - 8 - FoF, Brain freeze & Frozen Orb",0,0,4,0,0,0
46924,"Setzt 'Eislanze' ein, während der Effekt 'Eisige Finger' aktiv ist.",46923,3,0,29580,0,0
46925,Wirkt 'Gefrorene Kugel'.,46923,2,0,29581,1,0
46926,[Hidden] Delay Completion for a Few Seconds so Infernals Can Spawn,46919,1,0,29583,3,2
46927,Reist nach Dalaran,0,0,4,0,0,4096
46928,Reist nach Dalaran auf den Verheerten Inseln.,46927,1,0,29584,0,0
46929,,46911,1,0,29585,1,2
46930,7.0 Artifacts - Shaman - Hub Intro 3 - Defeat Infernals - DGK,0,0,4,0,0,0
46931,Bezwingt die Höllenbestien.,46930,5,0,29586,0,0
46932,7.0 Artifacts - Scythe of Elune (Druid) - Scenario - Step 06 Complete - TSH,0,0,4,0,0,0
46933,Sichel von Elune,46932,1,0,29587,0,0
46934,Führt zusammen mit Luron Forschungsaufträge erfolgreich aus.,0,20,5,0,0,4096
46935,,46934,20,0,29588,0,0
46936,Erreicht Stufe 1.,0,0,4,0,0,0
46937,Erreicht Stufe 1.,46936,1,0,5212,0,2
46938,7.0 Artifacts - Shaman - Hub Intro 4 - Bring Down Falthus - DGK,0,0,4,0,0,0
46939,"Benutzt Torras Speer, um die Teufelsfledermaus Falthus herunterzuholen.",46938,1,0,29589,0,0
46940,Betretet Dalaran,0,0,4,0,0,0
46941,Kehrt nach Dalaran zurück.,46940,0,0,29590,0,0
46942,Neuer Kriterienbaum,0,0,4,0,0,0
46944,Boost 2.0 [Mage|Frost] - 7 - Water Elemental,0,0,4,0,0,0
46945,Beschwört Euren Wasserelementar.,46944,0,0,29591,0,0
46946,7.0 Artifacts - Shaman - Hub Intro 5 - Defeat Geth'xun - DGK,0,0,4,0,0,0
46947,"Aktiviert die Mahlstromsäule, um Geth'xun zu bezwingen.",46946,1,0,29592,0,0
46948,7.0 Artifacts - Shaman Hub - Intro Scenario - Victory Condition - DGK,0,0,4,0,0,4096
46949,Helft den Schamanen am Mahlstrom.,46948,1,0,29593,0,0
46960,Fortschrittsbalken des Kriterienbaums,0,100,4,0,0,0
46963,[TEST] Kill 10 Mook Laborers (ID 109970),0,0,4,0,0,0
46965,7.0 Dungeon - Valhallas - Challenge,0,0,4,0,0,0
46966,Gottkönig Skovald,46965,1,0,29747,3,0
46967,Hymdall,46965,1,0,29744,0,0
46968,Hyrja,46965,1,0,29745,1,0
46969,Fenryr,46965,1,0,29746,2,0
46970,Odyn,46965,1,0,28998,4,0
46973,Dalaran Cooking Tournament - Pandaren Cuisine - Sungshin Ironpaw,0,0,4,0,0,4096
46974,,46973,1,0,29599,0,0
46975,Dalaran Cooking Tournament - Pandaren Cuisine - Torg Slowflame,0,0,4,0,0,4096
46976,,46975,1,0,29601,0,0
46977,Dalaran Cooking Tournament - Pandaren Cuisine - Elling Trias,0,0,4,0,0,4096
46978,,46977,1,0,29602,0,0
46979,"7.0 Postmaster - Player Has Completed ""Lost Mail""",0,1,8,0,0,0
46980,,46979,1,0,29603,0,0
46981,,46979,1,0,29604,1,0
46982,7.0 Artifacts - Warrior - Arms - 1 - Do the Camp Thing - JMC,0,0,4,0,0,0
46983,Untersucht das Lager.,46982,0,0,29606,0,0
46994,Invasion - Northern Barrens - Location Test,0,0,4,0,0,4097
46995,,46994,10,0,29609,0,2
46996,Boost 2.0 [Rogue|Sub] - Basic Combat A,0,0,4,0,0,0
46997,Zerstört die Zielattrappe mit 'Meucheln'.,46996,0,0,29764,0,0
46998,Boost 2.0 [Rogue] - Advance Step By Dummy Spell,0,0,4,0,0,0
46999,,46998,1,0,29266,0,0
47000,7.0 Suramar City Dungeon - Suramar Noble District Bosses,0,0,4,0,0,0
47001,Talixae Flammenkranz besiegt,47000,1,0,29613,1,0
47002,Patrouillenoffizier Gerdo besiegt,47000,1,0,29612,0,0
47003,Berater Melandrus besiegt,47000,1,0,34464,2,0
47004,7.0 Suramar City Dungeon - Suramar Noble District Bosses (Heroic),0,0,4,0,0,0
47005,Berater Melandrus besiegt,47004,1,0,34464,2,0
47006,Patrouillenoffizier Gerdo besiegt,47004,1,0,29612,0,0
47007,Talixae Flammenkranz besiegt,47004,1,0,29613,1,0
47008,7.0 Artifacts - Shaman - Choose First Artifact Power,0,1,8,0,0,4096
47009,,47008,1,0,29616,0,0
47010,Boost 2.0 [Rogue] - Basic Combat B - Stealth,0,0,4,0,0,0
47011,"Setzt 'Verstohlenheit' ein, um Euch allen Blicken zu entziehen",47010,0,0,29617,0,0
47012,Boost 2.0 [Rogue|Sub] - Shadowstrike,0,0,4,0,0,0
47013,"Setzt 'Schattenschlag' ein, um einen Gegner zu überfallen",47012,0,0,29618,0,0
47014,Boost 2.0 [Rogue|Sub] - Finisher - Eviscerate,0,0,4,0,0,0
47015,Setzt 'Ausweiden' mit 5 Combopunkten ein,47014,0,0,29619,0,0
47029,Öffnet Lyndras' Tür.,0,0,4,0,0,4096
47030,Öffnet Lyndras' Tür.,47029,1,0,29624,0,0
47031,Alleria ist nicht hier (Markierung).,0,0,4,0,0,0
47032,"Helft Vereesa, die Warte des Inquisitors nach Alleria abzusuchen.",47031,0,0,29625,0,0
47033,Boost 2.0 [Rogue|Sub] - Advanced Combat B,0,0,4,0,0,0
47034,Setzt 'Ausweiden' 3-mal mit 5 Combopunkten ein,47033,3,0,29619,0,0
47035,Setzt 'Schattenschlag' 3-mal ein,47033,3,0,29618,1,0
47036,Boost 2.0 [Rogue] - Final Challenge,0,0,4,0,0,0
47037,Besteht die letzte Herausforderung,47036,0,0,29388,0,0
47038,7.0 Invasion - Northern Barrens - Stage 1,0,525,4,0,0,0
47039,Wegekreuz verteidigt,47038,525,9,0,0,0
47040,Invasion - zzNorthern Barrens - Stage 1 - 1 of 5,0,0,4,0,0,0
47041,,47040,20,0,29632,0,2
47042,7.0 Invasion - Northern Barrens - Stage 4,0,0,4,0,0,0
47047,Invasion - Northern Barrens - Start Intro Attacks,0,0,4,0,0,0
47048,,47047,1,0,29635,0,2
47049,Invasion - Northern Barrens - Wave 2 Infernal Set 1,0,0,4,0,0,0
47050,,47049,5,0,29636,0,2
47051,Scenario - Artifacts - Druid - Resto - Acquisition - Stage 1 Complete - GJC,0,0,4,0,0,0
47052,"Erfahrt von Himmelsfürst Omnuron, was geschehen ist.",47051,1,0,29633,0,0
47053,Reinigung des Mutterbaums,0,0,4,0,0,4096
47054,"Schließt das Szenario ""Reinigung des Mutterbaums"" ab.",47053,1,0,29634,0,0
47055,Invasion - zzNorthern Barrens - Stage 1 - 3 of 5,0,0,4,0,0,0
47056,,47055,7,0,29637,0,0
47057,Invasion - Barrens - Intro Waves Complete,0,0,4,0,0,0
47058,,47057,1,0,29674,0,2
47059,Scenario - Artifacts - Druid - Resto - Acquisition - Stage 2 Complete - GJC,0,0,4,0,0,0
47060,Heilt Hamuul vollständig.,47059,1,0,29639,0,0
47061,7.0 Invasion - Northern Barrens - Stage 1 - 50 Points,0,0,4,0,0,0
47062,,47061,50,0,28401,0,2
47063,7.0 Invasion - Northern Barrens - Stage 1 - 100 Points,0,0,4,0,0,0
47064,,47063,100,0,28401,0,2
47065,7.0 Invasion - Northern Barrens - Stage 1 - 150 Points,0,0,4,0,0,0
47066,Crossroads defended (PROXY BAR),47065,150,0,28401,0,2
47067,7.0 Artifacts - Druid - Resto - Acquisition - Omnuron Begins to Leave - GJC,0,0,4,0,0,0
47068,,47067,1,0,29640,0,0
47069,7.0 Invasion - Northern Barrens - Stage 1 - 30 Points,0,0,4,0,0,0
47070,,47069,30,0,28401,0,2
47071,7.0 Invasion - Northern Barrens - Stage 1 - 75 Points,0,0,4,0,0,0
47072,,47071,75,0,28401,0,2
47073,7.0 Invasion - Northern Barrens - Infernal Waves Dead,0,0,4,0,0,0
47074,,47073,1,0,28401,0,2
47075,7.0 Invasion - Northern Barrens - Stage 1 - 20 Points,0,0,4,0,0,0
47076,,47075,20,0,28401,0,2
47077,Läutert Zen'tabra.,47059,1,0,29641,2,0
47078,Heilt Celestine vollständig.,47059,1,0,29642,1,0
47079,Stellt Leysteinstulpen her.,0,0,4,0,0,4096
47080,,47079,1,0,29643,0,0
47081,Scenario - Artifacts - Druid - Resto - Acquisition - Stage 3 Complete - GJC,0,0,4,0,0,0
47082,Sprecht mit Lyessa.,47081,1,0,29644,0,0
47083,Dämonenfürsten besiegt,47042,1,0,30411,0,0
47084,Scenario - Artifacts - Druid - Resto - Acquisition - Stage 4 Complete - GJC,0,0,4,0,0,0
47085,Beschützt Lyessa und ihre Verbündeten.,47084,1,0,29782,0,0
47087,7.0 Invasion - Northern Barrens - Stage 1 - 175 Points,0,0,4,0,0,0
47088,,47087,175,0,28401,0,2
47089,Boost 2.0 [Rogue|Sub] - Survivability - Vanish,0,0,4,0,0,0
47090,"Benutzt 'Verschwinden', um einen Kampf zu verlassen.",47089,0,0,29646,0,0
47091,7.0 Artifacts - Druid - Resto - Acquisition - Boss Spawn Timer Event Sent - GJC,0,0,4,0,0,0
47092,,47091,1,0,29647,0,0
47093,7.0 Invasion - Northern Barrens - Stage 1 - 125 Points,0,0,4,0,0,0
47094,Crossroads defended (PROXY BAR),47093,125,0,28401,0,2
47095,7.0 Invasion - Northern Barrens - Stage 1 - 200 Points,0,0,4,0,0,0
47096,Crossroads defended (PROXY BAR),47095,200,0,28401,0,2
47097,7.0 Invasion - Northern Barrens - Stage 1 - 250 Points,0,0,4,0,0,0
47098,Crossroads defended (PROXY BAR),47097,250,0,28401,0,2
47099,7.0 Invasion - Northern Barrens - Stage 1 - 300 Points,0,0,4,0,0,0
47100,Crossroads defended (PROXY BAR),47099,300,0,28401,0,2
47101,Scenario - Artifacts - Druid - Resto - Acquisition - Stage 6 Complete - GJC,0,0,4,0,0,0
47102,"Führt G'Hanir, den Mutterbaum.",47101,1,0,29799,0,0
47103,Scenario - Artifacts - Druid - Resto - Acquisition - Stage 7 Complete - GJC,0,0,4,0,0,0
47104,Ruft die Seelen des Waldes.,47103,1,0,29649,0,0
47105,Vernichtet Destromath.,47103,1,0,29650,1,0
47106,7.0 Artifacts - Nexus Vault (Discipline Priest) - Step 01 Complete - TSH,0,0,4,0,0,0
47107,Azuregos befreit,47106,1,0,29798,0,0
47108,7.0 Artifacts - Nexus Vault (Discipline Priest) - Step 02 Complete - TSH,0,0,4,0,0,0
47109,Azuregos beschützt,47108,1,0,29652,0,0
47110,7.0 Artifacts - Nexus Vault (Discipline Priest) - Step 03 Complete - TSH,0,0,4,0,0,0
47111,Findet einen Weg in die Kammer,47110,1,0,29653,1,0
47112,7.0 Artifacts - Nexus Vault (Discipline Priest) - Step 04 Complete - TSH,0,0,4,0,0,0
47113,Flamme des Urteils besiegt,47112,1,0,29654,0,0
47114,7.0 Artifacts - Nexus Vault (Discipline Priest) - Step 05 Complete - TSH,0,0,4,0,0,0
47115,Erreicht den Riss,47114,1,0,29655,0,0
47116,7.0 Artifacts - Nexus Vault (Discipline Priest) - Step 06 Complete - TSH,0,0,4,0,0,0
47117,Nexusprinz Bilaal besiegt,47116,1,0,29656,0,0
