Name_lang,ID,MapID,DifficultyID,OrderIndex,CompleteWorldStateID,Bit,Flags,SpellIconFileID,Faction,Field_11_1_5_59735_010
Fauliger Verschlinger,2128,1861,0,-1000,14736,1,6,0,-1,0
Gekkan,2129,994,0,0,6558,0,0,0,-1,0
Aqu'sirr,2130,1864,0,0,14861,0,4,0,-1,0
Der Gezeitenrat,2131,1864,0,1000,14862,1,4,0,-1,0
Lord Sturmsang,2132,1864,0,2000,14864,2,4,0,-1,0
Vol'zith der Flüsterer,2133,1864,0,3000,14866,3,4,0,-1,0
Vectis,2134,1861,0,-500,14892,2,6,0,-1,0
Mythrax,2135,1861,0,-250,14894,3,6,0,-1,0
Zek'voz,2136,1861,0,-1500,14895,4,6,254116,-1,0
Die Goldschlange,2139,1762,0,0,14931,0,4,0,-1,0
Der Rat der Stämme,2140,1762,0,1000,15039,1,4,0,-1,0
MUTTER,2141,1861,0,-2000,15059,5,6,254116,-1,0
Mchimba der Balsamierer,2142,1762,0,500,15062,2,4,0,-1,0
König Dazar,2143,1762,0,2000,15168,3,4,0,-1,0
Taloc,2144,1861,0,-3000,15170,6,6,254116,-1,0
Zul,2145,1861,0,-312,15205,7,6,0,-1,0
Schlachtzugsbossattrappe für 30 Sek.,2146,1457,0,2000,0,2,0,0,-1,0
Kriegstreiber Yenajz,2147,1643,0,0,0,0,8,0,-1,0
Hagelsturmkonstrukt,2148,1643,0,1000,0,1,8,0,-1,0
Ji'arak,2149,1642,0,1000,0,1,8,0,-1,0
Der Brüllende Löwe,2252,529,0,0,0,0,8,0,-1,0
Die Heulende Verdammnis,2253,529,0,1000,0,1,8,0,-1,0
Raid Boss Dummy (5min),2254,1457,0,3000,0,3,0,0,-1,0
Prügelpanzer,2257,2097,0,1750,16217,0,4,0,-1,0
K.U.-J.0.,2258,2097,0,1875,16219,1,4,0,-1,0
Der Garten des Maschinisten,2259,2097,0,2000,16221,2,4,0,-1,0
König Mechagon,2260,2097,0,3000,16223,3,4,0,-1,0
Grong,2263,2070,0,-1750,16563,1,6,0,0,0
Champion des Lichts,2265,2070,0,-2000,16560,3,6,0,-1,0
Jadefeuermeister,2266,2070,0,-1437,16562,4,6,0,0,0
Konklave der Auserwählten,2268,2070,0,-1062,16310,6,6,0,-1,0
Die rastlose Kabale,2269,2096,0,0,16316,0,6,0,-1,0
Opulenz,2271,2070,0,-1125,16433,8,6,0,-1,0
König Rastakhan,2272,2070,0,-1031,16475,9,7,0,-1,0
"Uu'nat, Vorbote der Leere",2273,2096,0,1000,16542,1,6,0,-1,0
Mekkadrill,2276,2070,0,-1015,16567,12,6,0,-1,0
Sturmwallblockade,2280,2070,0,-1007,16568,16,6,0,-1,0
Lady Jaina Prachtmeer,2281,2070,0,-1003,16569,17,7,0,-1,0
Grong der Zurückgekehrte,2284,2070,0,-1281,16563,0,6,0,1,0
Jadefeuermeister,2285,2070,0,-1359,16562,2,6,0,1,0
Schwarzwasserungetüm,2289,2164,0,0,17142,0,4,0,-1,0
König Gobbamak,2290,2097,0,-1000,17145,4,4,0,-1,0
Fliegende Unterdrückungseinheit JK-8,2291,2097,0,1500,17161,5,4,0,-1,0
Schmierer,2292,2097,0,-500,17163,6,4,0,-1,0
Za'qul,2293,2164,0,1000,17182,1,6,0,-1,0
Abyssalkommandantin Sivara,2298,2164,0,-1000,17305,2,4,0,-1,0
Königin Azshara,2299,2164,0,2000,17306,3,5,0,-1,0
Orgozoa,2303,2164,0,750,17342,4,4,0,-1,0
Lady Aschenwind,2304,2164,0,500,17371,5,6,0,-1,0
Azsharas Glanz,2305,2164,0,-250,17399,6,4,0,-1,0
Der Hofstaat der Königin,2311,2164,0,875,17451,7,4,0,-1,0
Trixie und Naeno,2312,2097,0,500,17680,7,4,0,-1,0
Ulmath der Seelenbinder,2317,1718,0,0,0,0,0,0,-1,0
Wekemara,2318,1718,0,1000,0,1,0,0,-1,0
Erinnerungen Azeroths: Burning Crusade,2319,2235,0,0,18048,0,4,0,-1,0
Erinnerungen Azeroths: Cataclysm,2320,2235,0,1000,18047,1,4,0,-1,0
Erinnerungen Azeroths: Wrath of the Lich King,2321,2235,0,500,18046,2,4,0,-1,0
Tunk,2325,2236,0,-1000,18064,0,0,0,-1,0
Ravnyr,2326,2236,0,0,18066,1,0,0,-1,0
Ma'ut,2327,2217,0,0,18071,0,6,0,-1,0
Dunkle Inquisitorin Xanesh,2328,2217,0,1000,18073,1,6,0,-1,0
Furorion,2329,2217,0,-1000,18083,2,6,0,-1,0
Ra-den der Entweihte,2331,2217,0,5000,18085,3,6,0,-1,0
Thrall der Verderbte,2332,2212,0,0,18015,0,0,0,-1,0
Das Schwarmbewusstsein,2333,2217,0,3000,18117,4,6,0,-1,0
Prophet Skitra,2334,2217,0,-500,18116,5,6,0,-1,0
Shad'har der Unersättliche,2335,2217,0,5500,18123,6,4,0,-1,0
Vexiona,2336,2217,0,2000,18130,7,6,0,-1,0
Panzer von N'Zoth,2337,2217,0,6000,18147,8,6,0,-1,0
Alleria Windläufer,2338,2213,0,0,18015,0,0,0,-1,0
Drest'agath,2343,2217,0,5750,18179,9,6,0,-1,0
N'Zoth der Verderber,2344,2217,0,7000,18211,10,4,0,-1,0
"Il'gynoth, die Wiedergeborene Verderbnis",2345,2217,0,5875,18224,11,6,0,-1,0
Großkaiserin Shek'zara,2351,870,0,4000,0,4,0,0,-1,0
Tashara,2352,870,0,5000,0,5,0,0,-1,0
Vuk'laz der Erdbrecher,2353,1,0,0,0,0,8,0,-1,0
Ventunax,2356,2285,0,1500,18606,0,4,0,-1,0
Kin-Tara,2357,2285,0,1000,18607,1,4,0,-1,0
Oryphrion,2358,2285,0,2000,18608,2,4,0,-1,0
"Devos, Paragon der Loyalität",2359,2285,0,3000,18609,3,4,0,-1,0
Kryxis der Gefräßige,2360,2284,0,0,18629,0,4,0,-1,0
Henker Tarvold,2361,2284,0,1000,18628,1,4,0,-1,0
Großaufseherin Beryllia,2362,2284,0,2000,18627,2,4,0,-1,0
Generalin Kaal,2363,2284,0,3000,18630,3,4,0,-1,0
Kul'tharok,2364,2293,0,0,18652,0,4,0,-1,0
Bluthack,2365,2293,0,1000,18654,1,4,0,-1,0
Xav der Unbesiegte,2366,2293,0,2000,18656,2,4,0,-1,0
Rexxar,2370,2212,0,5000,18699,1,64,0,-1,0
Inquisitor Gnshal,2371,2212,0,2000,18704,2,64,0,-1,0
Auslöschungselementar,2372,2212,0,3000,18705,3,64,0,-1,0
Vez'okk der Lichtlose,2373,2212,0,4000,18706,4,64,0,-1,0
Therum Tiefenschmied,2374,2213,0,1000,18707,1,64,0,-1,0
Sklavenmeister Ul'rok,2375,2213,0,2000,18708,2,64,0,-1,0
Oberanführer Mathias Shaw,2376,2213,0,3000,18709,3,64,0,-1,0
Magister Umbric,2377,2213,0,4000,18710,4,64,0,-1,0
Echelon,2380,2287,0,0,18773,0,4,0,-1,0
Der Oberste Kämmerer,2381,2287,0,1000,18775,1,4,0,-1,0
Globgrog,2382,2289,0,0,18778,0,4,0,-1,0
Hungernder Zerstörer,2383,2296,0,0,18780,0,6,0,-1,0
Doktor Ickus,2384,2289,0,1000,18781,1,4,0,-1,0
Domina Giftklinge,2385,2289,0,2000,18783,2,4,0,-1,0
Markgräfin Stradama,2386,2289,0,3000,18785,3,4,0,-1,0
Pestknochen,2387,2286,0,0,18788,0,4,0,-1,0
Amarth der Ernter,2388,2286,0,1000,18789,1,4,0,-1,0
Chirurg Fleischnaht,2389,2286,0,2000,18794,2,4,0,-1,0
Nalthor der Eisbinder,2390,2286,0,3000,18790,3,4,0,-1,0
Ein Affront der Herausforderer,2391,2293,0,-1000,18802,3,4,0,-1,0
Nebelruferin,2392,2290,0,0,18805,0,4,0,-1,0
Tred'ova,2393,2290,0,1000,18808,1,4,0,-1,0
Die Manasturms,2394,2291,0,0,18812,0,4,0,-1,0
Hakkar der Seelenschinder,2395,2291,0,-1000,18815,1,4,0,-1,0
Mueh'zala,2396,2291,0,1000,18817,2,4,0,-1,0
Ingra Maloch,2397,2290,0,-1000,18819,2,4,0,-1,0
Schrillschwinge,2398,2296,0,-1000,19396,1,6,0,-1,0
Schlickfaust,2399,2296,0,3000,19415,2,6,0,-1,0
Händlerin Xy'exa,2400,2291,0,500,18824,3,4,0,-1,0
"Halkias, der Sündenbefleckte Goliath",2401,2287,0,-1000,18810,2,4,0,-1,0
Rettung des Sonnenkönigs,2402,2296,0,-250,19029,3,6,0,-1,0
Hochadjudikatorin Aleez,2403,2287,0,500,19047,3,4,0,-1,0
Mordretha,2404,2293,0,3000,19056,4,4,0,-1,0
Konstrukteur Xy'mox,2405,2296,0,2000,19146,4,6,0,-1,0
Lady Inerva Dunkelader,2406,2296,0,2250,19158,5,6,0,-1,0
Graf Denathrius,2407,2296,0,4000,19208,6,7,0,-1,0
Nurgash Schlammborn,2408,2222,0,0,0,0,0,0,-1,0
Oranomonos die Immersprießende,2409,2222,0,1000,0,1,0,0,-1,0
Mortanis,2410,2222,0,2000,0,2,0,0,-1,0
Valinor,2411,2222,0,3000,0,3,0,0,-1,0
Der Rat des Blutes,2412,2296,0,2500,19279,7,6,0,-1,0
Gluthof,2415,2360,0,0,19342,0,64,0,-1,0
Nathanos Pestrufer,2416,0,0,0,0,0,0,0,-1,0
Generäle der Steinlegion,2417,2296,0,3500,19388,8,6,0,-1,0
Jäger Altimor,2418,2296,0,-500,19410,9,6,0,-1,0
Zeitkäpt'n Hakenschwanz,2419,2441,0,0,20228,0,0,0,-1,0
Kel'Thuzad,2422,2450,0,6500,20232,0,6,0,-1,0
Der Tarragrue,2423,2450,0,-1000,20242,1,6,0,-1,0
Postraumfiasko,2424,2441,0,-1000,20256,1,0,0,-1,0
Zo'phex der Wächter,2425,2441,0,-2000,20260,2,0,0,-1,0
Hylbrand,2426,2441,0,-500,20264,3,0,0,-1,0
Die Neun,2429,2450,0,1000,20449,2,6,0,-1,0
Leidensschmied Raznal,2430,2450,0,6062,20366,3,6,0,-1,0
Schicksalsschreiber Roh-Kalo,2431,2450,0,6250,20456,4,6,0,-1,0
Überrest von Ner'zhul,2432,2450,0,1750,20439,5,6,0,-1,0
Das Auge des Kerkermeisters,2433,2450,0,0,20360,6,262,0,-1,0
Seelenfetzer Dormazain,2434,2450,0,1375,20451,7,6,0,-1,0
Sylvanas Windläufer,2435,2450,0,7000,20347,8,7,0,-1,0
Wächter der Ersten,2436,2450,0,6125,20268,9,6,0,-1,0
So'azmi,2437,2441,0,-562,20275,4,0,0,-1,0
Myzas Oase,2440,2441,0,-750,20353,5,4,0,-1,0
Die Große Menagerie,2441,2441,0,-1500,20362,6,0,0,-1,0
So'leah,2442,2441,0,1000,20538,7,0,0,-1,0
Test Chest,2494,2162,0,0,20700,0,64,0,-1,0
9.1 Desmotaeron - World Boss,2495,2456,0,0,0,0,0,3731616,-1,0
"Mor'geth, Peiniger der Verdammten",2496,2222,0,4000,0,4,0,3731616,-1,0
Aufmerksamer Wächter,2512,2481,0,0,21151,0,6,0,-1,0
Halondrus der Rückgewinner,2529,2481,0,1750,21229,1,6,0,-1,0
Der Kerkermeister,2537,2481,0,2000,21176,2,6,0,-1,0
"Lihuvim, der oberste Architekt",2539,2481,0,1812,21182,3,6,0,-1,0
"Dausegne, das gefallene Orakel",2540,2481,0,500,21213,4,6,0,-1,0
"Skolex, der unersättliche Räuber",2542,2481,0,1500,21218,5,6,0,-1,0
Lords des Schreckens,2543,2481,0,1875,21220,6,6,0,-1,0
Prototypenpantheon,2544,2481,0,1250,21225,7,6,0,-1,0
Anduin Wrynn,2546,2481,0,1843,21242,8,6,0,-1,0
Rygelon,2549,2481,0,1968,21268,9,4,0,-1,0
Antros,2550,2222,0,5000,0,5,0,3052064,-1,0
Konstrukteur Xy'mox,2553,2481,0,875,21338,10,6,0,-1,0
Die verschollenen Zwerge,2555,2451,0,0,21495,0,4,0,-1,0
Bromach,2556,2451,0,1000,21497,1,4,0,-1,0
Schildwache Kralldras,2557,2451,0,2000,21499,2,4,0,-1,0
Ascheron,2558,2451,0,3000,21633,3,4,0,-1,0
Chronolord Deios,2559,2451,0,4000,21503,4,4,0,-1,0
Vexamus,2562,2526,0,0,21592,0,4,0,-1,0
Überwuchertes Urtum,2563,2526,0,1000,21593,1,4,0,-1,0
Kraas,2564,2526,0,2000,21594,2,4,0,-1,0
Echo von Doragosa,2565,2526,0,3000,21595,3,4,0,-1,0
Bauchschuss,2567,2520,0,0,21636,0,4,0,-1,0
Baummaul,2568,2520,0,-1000,21638,1,4,0,-1,0
Faultriarchin Zornauge,2569,2520,0,1000,21640,2,4,0,-1,0
Hackklaues Kriegsmeute,2570,2520,0,-2000,21642,3,4,0,-1,0
Balakar Khan,2580,2516,0,0,21903,0,4,0,-1,0
Teera und Maruuk,2581,2516,0,-1000,21901,1,4,0,-1,0
Leymor,2582,2515,0,0,21670,0,4,0,-1,0
Telash Grauschwinge,2583,2515,0,3000,21674,1,4,0,-1,0
Umbrelskul,2584,2515,0,2000,21676,2,4,0,-1,0
Azurklinge,2585,2515,0,500,21677,3,4,0,-1,0
Eranog,2587,2522,0,0,21720,0,6,0,-1,0
Der Primalistenrat,2590,2522,0,1000,21742,1,6,0,-1,0
"Sennarth, der kalte Atem",2592,2522,0,2000,21747,2,6,0,-1,0
Kurog Grimmtotem,2605,2522,0,3000,21762,3,6,0,-1,0
Kokia Feuerhuf,2606,2521,0,0,21835,0,4,0,-1,0
Raszageth die Sturmfresserin,2607,2522,0,4000,21854,4,4,0,-1,0
Melidrussa die Unterkühlte,2609,2521,0,-1000,21897,1,4,0,-1,0
Magmahauer,2610,2519,0,0,21909,0,6,0,-1,0
Kriegsfürstin Sargha,2611,2519,0,1000,21913,1,6,0,-1,0
Schmiedemeister Gorek,2612,2519,0,-1000,21914,2,4,0,-1,0
Chargath der Schuppenschrecken,2613,2519,0,-2000,21917,3,4,0,-1,0
Bruthüterin Diurna,2614,2522,0,3500,21927,5,6,0,-1,0
Hüter Irideus,2615,2527,0,0,21929,0,4,0,-1,0
Schlingender Goliath,2616,2527,0,1000,21931,1,4,0,-1,0
Khajin die Unbeugsame,2617,2527,0,2000,21933,2,4,0,-1,0
Urtümlicher Tsunami,2618,2527,0,3000,21935,3,4,0,-1,0
Kyrakka und Erkhart Sturmader,2623,2521,0,1000,21947,2,4,0,-1,0
"Dathea, die Aufgestiegene",2635,2522,0,1500,22026,6,6,0,-1,0
Der wütende Gewittersturm,2636,2516,0,-2000,22116,2,6,0,-1,0
Granyth,2637,2516,0,-3000,22358,3,4,0,-1,0
Terros,2639,2522,0,1750,22094,7,6,0,-1,0
Basrikron,2640,2574,0,0,0,0,4,0,-1,0
Strunraan,2651,2574,0,1000,0,1,4,0,-1,0
Liskanoth,2652,2574,0,2000,0,2,4,0,-1,0
Bazual,2653,2574,0,1500,0,3,4,0,-1,0
Chronikar,2666,2579,0,0,22901,0,4,0,-1,0
Manifestierte Zeitwege,2667,2579,0,1000,22903,1,4,0,-1,0
Verseuchung von Galakrond,2668,2579,0,2000,22905,2,4,0,-1,0
Iridikron,2669,2579,0,3000,22907,3,4,0,-1,0
"Tyr, der ewige Hüter",2670,2579,0,4000,22909,4,4,0,-1,0
Morchie,2671,2579,0,5000,22911,5,4,0,-1,0
Zeitverlorenes Schlachtfeld,2672,2579,0,6000,22913,6,4,0,-1,0
Chronolord Deios,2673,2579,0,7000,22915,7,4,0,-1,0
Fyrakk der Lodernde,2677,2549,0,0,25036,0,6,0,-1,0
Ältester Rashok,2680,2569,0,0,23125,0,6,0,-1,0
Angriff der Zaqali,2682,2569,0,-125,23134,1,4,0,-1,0
Magmorax,2683,2569,0,1000,23153,2,6,0,-1,0
Echo von Neltharion,2684,2569,0,2000,23156,3,6,0,-1,0
Schuppenkommandant Sarkareth,2685,2569,0,3000,23160,4,6,0,-1,0
Die Verschmelzungskammer,2687,2569,0,-500,23162,5,6,0,-1,0
"Kazzara, die Höllengeschmiedete",2688,2569,0,-2000,23168,6,6,0,-1,0
"Der aufmerksame Verwalter, Zskarn",2689,2569,0,500,23244,7,6,0,-1,0
Die vergessenen Experimente,2693,2569,0,-250,23252,8,6,0,-1,0
Die Ältesten der Zaqali,2696,2454,172,0,0,0,4,0,-1,0
Dungeon-SPS-Test (6 Minuten),2707,1457,0,-1000,0,4,0,0,-1,0
"Nymue, Weberin des Kreises",2708,2549,0,-31,24406,1,6,0,-1,0
Igira die Grausame,2709,2549,0,-500,24126,2,6,0,-1,0
Der kopflose Reiter,2725,1004,0,0,24300,0,0,0,-1,0
Rat der Träume,2728,2549,0,-62,24338,3,6,0,-1,0
"Larodar, Bewahrer der Flamme",2731,2549,0,-125,24357,4,6,0,-1,0
Volcoross,2737,2549,0,-250,24432,5,6,0,-1,0
Die Macht der Versuchung,2740,2653,0,0,24466,0,4,0,-1,0
"Tindral Raschweise, Seher der Flamme",2786,2549,0,-7,24560,6,6,0,-1,0
Der Kerzenkönig,2787,2651,0,6000,24410,0,4,0,-1,0
Die Finsternis,2788,2651,0,7000,24893,1,4,0,-1,0
Lichtritter,2815,1963,0,0,24610,0,4,0,-1,0
Kyrioss,2816,2648,0,0,24613,0,6,0,-1,0
Blutmagier Thalnos,2818,189,1,1000,24616,1,0,0,-1,0
Dimensionsbrecher,2819,1963,0,1000,24623,1,4,0,-1,0
Knorrenwurzel,2820,2549,0,-1000,24632,7,6,0,-1,0
Der Verschlinger,2821,1963,0,2000,24636,2,4,0,-1,0
Glimmeron,2824,2549,0,-15,24719,8,6,0,-1,0
Lohenzar,2826,2651,0,2000,24751,2,4,0,-1,0
Animagetränkter Pilz,2827,1457,0,4000,24804,5,4,0,-1,0
Aurostor,2828,2548,0,0,0,0,4,0,-1,0
Alter Wachsbart,2829,2651,0,1000,24823,3,4,0,-1,0
Wirbelpilz,2831,2664,0,1000,0,1,0,0,-1,0
Baron Braunspyß,2835,2649,0,0,24899,0,4,0,-1,0
Skardynmonstrosität,2836,2648,0,1000,24904,1,4,0,-1,0
Sprecherin Schattenkrone,2837,2662,0,0,24913,0,4,0,-1,0
Anub'ikkaj,2838,2662,0,1000,24915,1,4,0,-1,0
Rasha'nan,2839,2662,0,2000,24917,2,4,0,-1,0
Hauptmann Talschrei,2847,2649,0,-1000,25022,1,4,0,-1,0
Priorin Murrbet,2848,2649,0,1000,25024,2,4,0,-1,0
I.N.G.A.,2854,2652,0,0,25026,0,6,0,-1,0
Sturmwache Gorren,2861,2648,0,500,25028,2,4,0,-1,0
Netzgeneral Ab'enar,2877,2680,0,2000,0,2,0,0,-1,0
Grabräuber der Trockenstoppel,2878,2681,0,0,0,0,0,0,-1,0
Chemiemanufaktur Krone,2879,33,0,4000,0,5,4,0,-1,0
Skarmorak,2880,2652,0,1000,25193,1,4,0,-1,0
Leerensprecher Eirich,2883,2652,0,2000,25233,2,6,0,-1,0
Meistermaschinisten,2888,2652,0,1500,25238,3,4,0,-1,0
Wachsfratz,2894,2683,0,0,0,0,0,0,-1,0
Unterwassermonstrosität,2895,2689,0,0,0,0,0,0,-1,0
"Sikran, Hauptmann der Sureki",2898,2657,0,0,25449,0,6,0,-1,0
Braumeister Aldryr,2900,2661,0,0,25573,0,4,0,-1,0
Ki'katal die Ernterin,2901,2660,0,2000,25585,0,4,0,-1,0
Ulgrax der Verschlinger,2902,2657,0,-1000,25630,1,6,0,-1,0
Das Koaglamat,2905,2669,0,250,25658,0,4,0,-1,0
Anub'zekt,2906,2660,0,1000,25668,1,4,0,-1,0
Orator Krix'vizk,2907,2669,0,-1000,25674,1,4,0,-1,0
Fänge der Königin,2908,2669,0,-500,25678,2,4,0,-1,0
"Izo, die große Verbinderin",2909,2669,0,1000,25675,3,4,0,-1,0
Der blutgebundene Schrecken,2917,2657,0,-500,25695,2,6,0,-1,0
Rasha'nan,2918,2657,0,1000,25697,3,6,0,-1,0
Brutverderber Ovi'nax,2919,2657,0,2000,25699,4,6,0,-1,0
Nexusprinzessin Ky'veza,2920,2657,0,3000,25701,5,6,0,-1,0
Der Seidenhof,2921,2657,0,4000,25703,6,6,0,-1,0
Königin Ansurek,2922,2657,0,5000,25705,7,6,0,-1,0
Avanoxx,2926,2660,0,0,25728,2,4,0,-1,0
I'pa,2929,2661,0,750,25739,1,4,0,-1,0
Goldie Barontasch,2930,2661,0,2000,25751,2,4,0,-1,0
Benk Sumsebrumm,2931,2661,0,1500,25769,3,4,0,-1,0
Nerl'athekk der Lauernde,2946,2685,0,0,0,0,0,0,-1,0
Sprecher Xanventh,2947,2685,0,1000,0,1,0,0,-1,0
Höhlenriesenboss,2948,2685,0,2000,0,2,0,0,-1,0
Nerl'athekk der Lauernde,2949,2685,0,3000,0,3,0,0,-1,0
Moorpfeifer,2960,2679,0,3000,0,0,0,0,-1,0
Rhahk'Zor,2967,36,24,1000,4531,5,4,0,-1,0
Sneed,2968,36,24,2000,4532,6,4,0,-1,0
Gilnid,2969,36,24,3000,4533,7,4,0,-1,0
Handlanger Pein,2970,36,24,4000,4534,8,4,0,-1,0
Kapitän Grünhaut,2971,36,24,5000,4536,9,4,0,-1,0
Edwin van Cleef,2972,36,24,6000,4537,10,4,0,-1,0
"""Kapitän"" Krümel",2973,36,1,4000,5556,5,4,0,-1,0
Admiral Knurrreißer,2974,36,1,2000,5555,6,4,0,-1,0
Feindschnitter 5000,2975,36,1,1000,5554,7,4,0,-1,0
Glubtok,2976,36,1,-1000,5538,8,4,0,-1,0
Helix Ritzelbrecher,2977,36,1,0,5549,9,4,0,-1,0
"""Kapitän"" Krümel",2978,36,2,2000,5556,6,4,0,-1,0
Admiral Knurrreißer,2979,36,2,1750,5555,7,4,0,-1,0
Feindschnitter 5000,2980,36,2,1500,5554,8,4,0,-1,0
Glubtok,2981,36,2,0,5538,9,4,0,-1,0
Helix Ritzelbrecher,2982,36,2,1000,5549,10,4,0,-1,0
Orta,2984,2601,0,3000,0,0,4,0,-1,0
Zekvir,2985,2682,0,0,0,0,0,0,-1,0
Krümel,2986,36,24,7000,4535,0,4,0,-1,0
Zekvir,2987,2682,0,1000,0,1,0,0,-1,0
Ansammlung der Schrecken,2988,2601,0,1000,0,1,4,0,-1,0
Unterfürst Vik'tis,2989,2684,0,0,0,0,0,0,-1,0
Aufseherin Kaskel,2990,2688,0,0,0,0,0,0,-1,0
Forscher Ven'kex,2991,2690,0,0,0,0,0,0,-1,0
Forscher Xik'vik,2992,2690,0,1000,0,1,0,0,-1,0
Wahnsinnige Monstrosität,2993,2690,0,2000,0,2,16,0,-1,0
Shurrai,2994,2601,0,2000,0,2,4,0,-1,0
Inaktiver Beschützer Kordac,2997,2601,0,4000,0,3,4,0,-1,0
Erneuerter Zorn,2998,2686,0,0,0,0,0,0,-1,0
Spiegelmeister Murkna,2999,2687,0,0,0,0,0,0,-1,0
Aufgeblähter Ertrunkener,3000,2687,0,1000,0,1,0,0,-1,0
Felskruste,3001,2687,0,2000,0,2,0,0,-1,0
Leviathanrufer,3002,2687,0,3000,0,3,0,0,-1,0
Entwickelte Anführer der Neruber,3004,2689,0,1000,0,1,0,0,-1,0
Maklin Bohrspieß,3005,2680,0,3000,0,0,0,0,-1,0
Der Strippenzieher,3006,2688,0,1000,0,1,0,0,-1,0
Sprecherin Halven,3007,2686,0,1000,0,1,0,0,-1,0
Sprecher Pelzeth,3008,2686,0,2000,0,2,0,0,-1,0
Strolch und die Gangzwinger,3009,2769,0,0,26690,0,6,0,-1,0
Kessel des Gemetzels,3010,2769,0,1000,26692,1,6,0,-1,0
Rik Resonanz,3011,2769,0,2000,26694,2,6,0,-1,0
Stix Kojenschrotter,3012,2769,0,3000,26696,3,6,0,-1,0
Ritzelkrämer Lockenstock,3013,2769,0,4000,26698,4,6,0,-1,0
Einarmiger Bandit,3014,2769,0,5000,26700,5,6,0,-1,0
"Mug'Zee, Wachleitung",3015,2769,0,6000,26702,6,6,0,-1,0
Chromkönig Gallywix,3016,2769,0,7000,26704,7,6,0,-1,0
Eingefrorener Kommandant,3017,576,0,-1000,3685,4,4,0,-1,0
Demolierungsduo,3019,2773,0,0,26795,0,4,0,-1,0
Große M.A.M.A.,3020,2773,0,-1000,26797,1,4,0,-1,0
Lord Roccor,3042,2792,0,0,26871,0,6,0,-1,0
Lord Incendius,3043,2792,0,1000,26877,1,6,0,-1,0
Bael'Gar,3044,2792,0,500,26878,2,6,0,-1,0
General Zornesschmied,3045,2792,0,4500,26874,3,6,0,-1,0
Golemlord Argelmach,3046,2792,0,4000,26876,4,6,0,-1,0
Botschafter Flammenschlag,3047,2792,0,5000,26873,5,6,0,-1,0
Die Sieben,3048,2792,0,4250,26875,6,6,0,-1,0
Imperator Dagran Thaurissan,3049,2792,0,7000,26872,7,6,0,-1,0
Kultanführer,3050,2686,0,3000,0,3,0,0,-1,0
Sumpfgesicht,3053,2773,0,1000,26961,2,4,0,-1,0
Giesel Gigaschock,3054,2773,0,2000,26963,3,4,0,-1,0
Raid Boss Dummy (30 Sec),3064,2438,0,0,0,0,0,0,-1,0
Raid Boss Dummy (10min),3065,2438,0,1000,0,1,0,0,-1,0
Raid Boss Dummy (5min),3066,2438,0,2000,0,2,0,0,-1,0
Raid Boss Dummy (5min),3067,2438,0,3000,0,3,0,0,-1,0
Alleria Windläufer,3081,2827,0,0,18015,0,0,0,-1,0
Therum Tiefenschmied,3082,2827,0,1000,18707,1,64,0,-1,0
Sklavenmeister Ul'rok,3083,2827,0,2000,18708,2,64,0,-1,0
Oberanführer Mathias Shaw,3084,2827,0,3000,18709,3,64,0,-1,0
Magister Umbric,3085,2827,0,4000,18710,4,64,0,-1,0
Thrall der Verderbte,3086,2828,0,0,18015,0,0,0,-1,0
Inquisitor Gnshal,3087,2828,0,1000,18704,1,64,0,-1,0
Auslöschungselementar,3088,2828,0,2000,18705,2,64,0,-1,0
Vez'okk der Lichtlose,3089,2828,0,3000,18706,3,64,0,-1,0
Rexxar,3090,2828,0,4000,18699,4,64,0,-1,0
Craggle Knipshirn,3095,2815,0,0,0,0,0,0,-1,0
Herold Ul'thul,3096,2815,0,-1000,0,1,0,0,-1,0
Xel'anegh die Vielen,3099,2815,0,1000,0,2,0,0,-1,0
Der größte Käfer,3100,2680,0,4000,0,1,0,0,-1,0
Goldelementar,3104,2826,0,0,0,0,0,0,-1,0
Torque Knackfeuer und Sprok,3106,2690,0,-1000,0,3,0,0,-1,0
Getriebegrab,3120,2684,0,1000,0,1,0,0,-1,0
Kleffdorn,3121,2664,0,2000,0,0,0,0,-1,0
Getriebegrab,3123,2688,0,2000,0,2,0,0,-1,0
Vindle Schnappkurbel,3124,2689,0,2000,0,2,0,0,-1,0
Lorenboss,3126,2831,0,0,0,0,0,0,-1,0
Der Gobvater,3128,2601,0,5000,0,4,4,0,-1,0
Lorenboss,3138,2831,0,-1000,0,1,0,0,-1,0
Speipilz,3139,2683,0,1000,0,1,0,0,-1,0
Torque Knackfeuer und Sprok,3140,2681,0,1000,0,1,0,0,-1,0
Erneuerter Zorn,3147,2686,0,4000,0,4,0,0,-1,0
Vindle Schnappkurbel,3173,2826,0,1000,0,1,0,0,-1,0
Getriebegrab,3174,2826,0,2000,0,2,0,0,-1,0
