ID,Description_lang,Type,Amount,ObjectID,OrderIndex,Flags,StorageIndex,QuestID
337396,,0,25,135125,1,2,2,51854
337410,Criança resgatada,0,6,139262,0,0,6,51855
337419,Gorja Podre morto,0,1,139194,0,1,0,51856
337420,,0,1,133007,1,1,1,51856
337430,,0,1,138675,0,0,0,51874
337446,,0,1,138618,0,0,0,51884
337450,,0,1,139298,0,1,1,51886
337452,,0,1,138866,0,0,0,51887
337454,,0,1,138667,0,0,0,51699
337458,,0,1,138870,1,0,1,51887
337459,,0,1,138871,2,0,2,51887
337466,,0,1,139278,0,0,0,51890
337468,,0,1,139280,0,0,0,51891
337470,,0,1,139285,0,0,0,51892
337472,,0,1,139287,0,0,0,51893
337474,,0,1,139289,0,0,0,51894
337476,,0,1,139290,0,0,0,51895
337477,,0,1,128707,0,0,0,51897
337486,Exército Ímpio abalado,15,1,0,0,0,0,51900
337487,Abate Normal de Sethrak,0,20,139318,1,92,1,51900
337488,Tenente Sethrak,0,10,139323,2,92,2,51900
337489,Abate de Chefe Sethrak,0,7,139324,3,92,6,51900
337490,Destruição de canhão,2,20,281643,4,92,3,51900
337491,Destruição de estandarte,2,20,281656,5,92,4,51900
337493,,0,1,136183,0,1,1,51901
337497,,0,1,132047,0,1,0,51905
337498,,0,1,138863,0,0,0,51906
337499,,0,1,130138,0,0,0,51908
337501,,0,1,127129,0,0,0,51909
337511,,0,1,129805,0,0,0,51917
337518,,0,1,129995,0,0,0,51919
337523,,0,1,129904,0,0,0,51920
337524,,0,1,139319,0,1,1,51921
337531,Suprimentos destruídos (Redondo),2,20,281664,6,92,5,51900
337532,Suprimentos Destruídos (Vertical),2,20,281667,7,92,0,51900
337543,Exército Ímpio abalado,15,1,0,0,0,0,51924
337544,Abate Normal de Sethrak,0,20,139318,1,92,1,51924
337545,Tenente Sethrak,0,10,139323,2,92,2,51924
337546,Abate de Chefe Sethrak,0,7,139324,3,92,6,51924
337547,Destruição de canhão,2,20,281643,4,92,3,51924
337548,Destruição de estandarte,2,20,281656,5,92,4,51924
337549,Suprimentos destruídos (Redondo),2,20,281664,6,92,5,51924
337550,Suprimentos Destruídos (Vertical),2,20,281667,7,92,0,51924
337552,Vida selvagem da Bacia Salmoura abatida,0,8,124016,0,0,0,51925
337560,Vida selvagem da Bacia Salmoura abatida,0,8,124016,0,0,0,51928
337564,Vida selvagem da Bacia Salmoura abatida,0,8,124016,0,0,0,51931
337568,Vida selvagem da Bacia Salmoura abatida,0,8,124016,0,0,0,51933
337582,,0,1,139328,0,0,1,51947
337584,Proteger a Carroça de Meerah,15,1,0,0,0,0,51948
337587,,0,100,139329,1,93,0,51948
337588,,0,13,139331,2,92,1,51948
337614,Ímpios eliminados,0,100,135969,0,0,2,51957
337621,Ímpios eliminados,0,100,135969,0,0,2,51963
337627,,0,1,139358,0,0,0,51970
337628,,0,1,127844,0,0,0,51972
337632,,0,1,139359,0,0,1,51974
337636,,0,1,139336,0,0,1,51976
337640,,0,1,139335,0,0,1,51977
337642,,0,1,139356,0,0,1,51978
337654,,0,1,134775,0,0,6,51981
337655,,0,7,134966,1,0,7,51981
337656,Cristais Vinculadores destruídos,0,5,139451,2,0,8,51981
337678,"Rakjan, o Indomado, montado",0,1,129763,0,0,7,51983
337679,Ímpio Morto,0,50,135186,1,2,8,51983
337690,,0,1,139322,0,0,0,51988
337691,,0,1,139321,0,0,0,51989
337700,"Rakjan, o Indomado, montado",0,1,129763,0,0,7,51995
337701,Ímpios mortos,0,50,135186,1,2,8,51995
337705,,0,1,134775,0,0,6,51996
337706,,0,7,134966,1,0,7,51996
337707,Cristais Vinculadores destruídos,0,5,139451,2,0,8,51996
337710,Canoa Roubada abordada,0,1,139508,0,0,7,51997
337711,Canoas afundadas,0,6,139511,1,2,8,51997
337737,,0,4,139525,0,0,2,52004
337738,,0,1,139518,1,0,3,52004
337749,Forças da 7ª Legião mortas,0,10,139317,0,0,1,52006
337750,Barricada queimada,2,5,291215,1,0,0,52006
337752,,0,1,139554,2,1,2,52006
337756,Forças da 7ª Legião mortas,0,10,139317,0,0,1,52007
337757,Obliterador de Assalto Anfíbio destruído,0,3,139316,1,0,0,52007
337758,,0,1,139510,2,1,2,52007
337769,Derrotar o Capitão Hermes,11,1,139489,0,0,0,52009
337777,,0,1,136177,0,1,1,52010
337778,,0,1,136166,1,1,2,52010
337779,,0,1,136174,2,1,3,52010
337780,,0,6,136158,3,0,4,52010
337787,Pilotar o Lavrador Endireitado,0,1,132297,0,0,2,52011
337788,,0,18,132204,1,2,3,52011
337800,Piratas Grimpagris mortos,0,8,139621,1,0,1,51562
337802,Piratas Grimpagris mortos,0,8,139621,1,0,1,51559
337811,Canhões destruídos,0,3,139741,2,0,1,51997
337830,Cativo Ortuk resgatado,0,1,137695,4,0,3,51463
337840,,0,1,137790,2,1,1,51462
337860,Montar um Javaliço Irritado,0,1,134542,0,0,0,52045
337863,Piratas mortos,0,50,139629,3,0,0,51997
337870,Rituais monásticos interrompidos,15,1,0,0,0,0,52047
337871,,0,13,136166,1,92,2,52047
337872,,0,13,136174,2,92,3,52047
337873,,0,25,136158,3,92,4,52047
337874,,0,13,136177,4,92,0,52047
337875,,0,25,136110,5,92,5,52047
337876,,0,20,139735,6,92,6,52047
337877,,0,20,139699,7,92,7,52047
337878,,0,17,136343,8,92,8,52047
337884,Mostrar a Ira de Rezan,0,50,135922,2,92,7,50957
337890,,1,5,161114,0,0,8,52054
337891,Caçadores Feridos curados,0,7,139802,1,0,6,52054
337903,,0,1,136177,0,1,1,52056
337904,,0,1,136166,1,1,2,52056
337905,,0,1,136174,2,1,3,52056
337906,,0,6,136158,3,0,4,52056
337915,Monastério danificado,15,1,0,0,0,0,52057
337916,,0,13,136166,1,92,2,52057
337917,,0,13,136174,2,92,3,52057
337918,,0,25,136158,3,92,4,52057
337919,,0,13,136177,4,92,0,52057
337920,,0,25,136110,5,92,5,52057
337921,,0,17,136343,6,92,8,52057
337922,,0,20,139735,7,92,1,52057
337923,,0,20,139699,8,92,6,52057
337928,Canoa Roubada abordada,0,1,139508,0,0,7,52059
337929,Canoas afundadas,0,6,139511,1,2,8,52059
337930,Canhões destruídos,0,3,139741,2,0,1,52059
337931,Piratas mortos,0,50,139629,3,0,0,52059
337935,Montar um Javaliço Irritado,0,1,134542,0,0,0,52063
337946,Tomar o Lavrador Endireitado,0,1,132297,0,0,2,52064
337947,,0,18,132204,1,2,3,52064
337949,,0,10,137833,8,92,11,51578
337951,,0,1,137983,1,1,1,51580
337958,,1,10,161123,0,0,0,52071
337959,Porquinhos de Batalha emprestados,0,8,134014,1,0,2,52071
337978,,0,4,137649,7,92,7,51840
338004,,0,1,139930,0,1,3,52115
338009,,1,10,161123,0,0,0,52117
338010,Porquinhos de Batalha emprestados,0,8,134014,1,0,2,52117
338024,Proteger Extrator de Azerita,15,1,0,0,0,0,52119
338025,,0,100,139959,1,92,0,52119
338033,Proteger Extrator de Azerita,15,1,0,0,0,0,52120
338034,,0,100,139965,1,92,0,52120
338037,,0,5,123192,0,0,0,52124
338038,,0,5,123399,1,0,4,52124
338042,Derrotar Espinhacerda,12,1,2200,0,0,0,52126
338044,,2,14,280361,4,92,1,50009
338046,,2,6,292613,2,0,1,52124
338061,,0,7,135748,4,92,3,50805
338066,Abate de Golem,0,7,129436,1,92,0,51791
338067,Abate de Aranhas,0,10,140041,2,92,1,51791
338068,Abate de Aranitas,0,50,140042,3,92,2,51791
338069,Abate de Ovos de Aranha,0,50,140043,4,92,3,51791
338071,Abate de Besouros,0,50,140045,5,92,4,51791
338077,Abate de Golem,0,7,129436,1,92,0,51793
338078,Abate de Aranhas,0,10,140041,2,92,1,51793
338079,Abate de Aranitas,0,50,140042,3,92,2,51793
338080,Abate de Ovos de Aranha,0,50,140043,4,92,3,51793
338081,Abate de Besouros,0,50,140045,5,92,4,51793
338087,Abate de Golem,0,7,129436,1,92,0,51792
338088,Abate de Aranhas,0,10,140041,2,92,1,51792
338089,Abate de Aranitas,0,50,140042,3,92,2,51792
338090,Abate de Ovos de Aranha,0,50,140043,4,92,3,51792
338091,Abate de Besouros,0,50,140045,5,92,4,51792
338097,,0,10,140041,2,92,1,51794
338098,,0,50,140042,3,92,3,51794
338099,,0,50,140043,4,92,4,51794
338100,,0,50,140045,5,92,5,51794
338114,,0,8,131646,0,0,1,52133
338115,,0,4,140150,1,0,3,52133
338127,,9,10,338,6,92,0,51577
338131,,9,10,339,9,92,6,51578
338141,Moleque Trabalhador resgatado,0,6,142727,0,0,0,52143
338143,Atrasar a produção da fundição,15,1,0,0,0,0,52144
338146,,1,1,152667,0,0,0,52145
338147,Contra-atacar,0,4,127172,1,28,1,52145
338153,,0,8,131377,1,0,1,50591
338154,,0,1,140275,2,1,2,50591
338164,,1,20,156583,0,0,0,52142
338165,,1,15,161216,1,0,1,52142
338178,,1,8,163099,0,0,2,52155
338179,,0,6,126440,1,0,0,52155
338184,,0,1,140252,0,1,1,52157
338189,,1,20,156583,0,0,0,52160
338190,,1,15,161216,1,0,1,52160
338196,Estoque de Rum de Maré-férrea destruído,0,8,140365,0,0,6,52164
338200,,0,6,140209,1,0,0,52164
338201,Derrotar Edu Guaribada,11,1,140315,0,0,0,52165
338203,,0,1,140163,0,1,0,52166
338205,Defender o Portão de Daelin,15,1,0,0,0,0,52167
338208,Incêndios apagados,0,12,140368,0,0,2,52168
338209,,0,7,134426,1,0,3,52168
338211,,0,1,132253,0,1,0,52169
338219,,0,1,140404,1,0,1,50295
338226,Chamaré Zeth'jir abatido,0,8,131143,0,0,0,52174
338227,Conduíte Zeth'jir,2,5,292530,1,0,1,52174
338228,Núcleo da Maré Energizado,1,4,161313,2,0,4,52174
338236,Defender o Forte Daelin,15,1,0,0,0,0,52179
338237,,0,34,135404,1,92,2,52179
338238,,0,34,135402,2,92,3,52179
338239,,0,20,129972,3,92,5,52179
338240,,0,34,130823,4,92,6,52179
338241,,0,50,129980,5,92,7,52179
338242,,2,17,292807,6,92,8,52179
338252,,0,17,141200,7,92,0,52179
338255,Defender Brennadam,15,1,0,0,0,0,52180
338256,,0,34,140466,1,92,0,52180
338260,,0,1,132701,0,1,0,52181
338264,,0,50,129749,2,92,1,52180
338268,,0,20,130747,3,92,2,52180
338312,,0,1,136385,0,1,0,52163
338316,,0,1,138794,0,1,0,52196
338324,,0,17,140494,4,92,3,52180
338326,,0,1,140446,2,0,1,52164
338330,,0,20,103512,5,92,4,52180
338339,Reforços da Horda mortos,0,30,140596,0,0,3,52198
338340,Máquinas de cerco destruídas,0,5,140597,1,0,4,52198
338353,Estoque de Rum de Maré-férrea destruído,0,8,140365,0,0,6,52199
338354,,0,6,140209,1,0,0,52199
338355,,0,1,140446,2,0,1,52199
338358,Ai'twen montado,0,1,137549,0,0,1,52200
338359,Forças da Empreendimentos S.A. abatidas,0,40,137620,1,2,0,52200
338362,,1,100,161343,0,0,1,52182
338375,,1,100,164382,0,0,1,52207
338383,Ai'twen montado,0,1,137549,0,0,1,52209
338384,Forças da Empreendimentos S.A. abatidas,0,40,137620,1,2,0,52209
338386,,0,8,136439,0,0,0,52211
338388,,0,1,140534,1,0,1,52211
338390,,0,25,133347,1,92,1,50080
338397,,0,50,133122,2,92,3,50080
338398,,0,100,133357,3,92,4,50080
338401,,0,25,133358,4,92,5,50080
338402,,1,25,157029,5,92,0,50080
338403,Derrotar Dagoberto Mascarenhas,11,1,140461,0,0,0,52218
338417,,1,5,161114,0,0,8,52229
338418,,0,5,140595,1,0,6,52229
338428,,0,35,129618,0,28,0,52230
338429,Moedas Perdidas encontradas,1,60,160668,1,0,1,52230
338443,Limpar os campos,15,1,0,0,0,0,52140
338444,,0,34,132226,1,92,0,52140
338445,,0,20,132207,2,92,1,52140
338446,,0,25,129806,3,92,2,52140
338447,,0,34,129750,4,92,3,52140
338453,,0,20,140629,7,92,0,50133
338455,,0,13,140629,5,92,4,52140
338458,Limpar os campos,15,1,0,0,0,0,52236
338459,,0,34,132226,1,92,0,52236
338460,,0,20,132207,2,92,1,52236
338461,,0,25,129806,3,92,2,52236
338462,,0,34,129750,4,92,3,52236
338463,,0,13,140629,5,92,4,52236
338483,,0,1,140593,0,0,0,52237
338484,,0,1,133007,1,0,1,52237
338491,,0,35,129618,0,28,0,52239
338492,Moedas Perdidas encontradas,1,60,160668,1,0,1,52239
338514,,1,6,161436,0,0,0,52243
338515,,0,7,143674,1,0,1,52243
338518,Forças Borraquilha mortas,0,7,143673,0,0,0,52244
338519,Bomba de Petróleo desativada,2,3,292903,1,0,1,52244
338524,Seguidores de Zul mortos,0,12,134513,0,0,0,50547
338525,Aldeões de Zeb'ahari resgatados,0,9,132709,1,0,1,50547
338536,Anões Ferro Negro eliminados,0,12,132188,0,0,1,52248
338537,Zandalari ou Filhos da Noite mortos,0,12,135864,0,0,1,52249
338565,Esporos Misteriosos coletados,3,5,140753,0,0,0,52238
338573,,0,1,133007,1,0,1,52238
338590,,1,50,160055,0,0,7,52271
338609,Derrotar Fizzie Fagussilva,11,1,140813,0,0,0,52278
338611,,1,1,161450,1,0,0,52271
338615,,1,50,160055,0,0,7,52280
338616,,1,1,161450,1,0,0,52280
338668,Szapa abatido,0,1,140615,0,1,0,52295
338669,Derrotar Miguel Escarpa,11,1,140880,0,0,0,52297
338670,"Vog'rish, o Ascencionado, morto",0,1,140902,0,1,0,52298
338674,,0,1,129803,0,0,1,52299
338675,,0,1,130079,0,0,1,52300
338681,,0,1,135939,0,0,1,52301
338684,Rali Bombonas morto,0,1,140912,0,1,0,52302
338692,Barão dos Negócios Frustrus abatido,0,1,132713,1,0,1,52295
338694,Barão dos Negócios Frustrus abatido,0,1,132713,1,0,1,52298
338696,Barão dos Negócios Frustrus abatido,0,1,132713,1,0,1,52302
338722,,0,1,140938,0,1,1,52306
338724,,0,10,140715,0,0,0,52307
338726,,0,1,139988,0,1,1,52309
338735,,0,1,139968,0,1,1,52310
338736,Sentinela de Darnassus resgatada,0,5,143930,1,0,2,52307
338742,,0,10,140715,0,0,0,52312
338743,Bruto Enfeitiçado resgatado,0,5,143945,1,0,2,52312
338751,,0,1,140997,0,1,1,52315
338752,Derrotar Elie Verne,11,1,141002,0,0,0,52316
338773,,0,1,141029,0,1,1,52321
338779,,0,1,139980,0,1,1,52322
338790,,2,25,278479,6,92,5,50315
338791,,0,200,129988,7,92,6,50315
338793,,0,1,141051,1,0,0,50322
338794,Derrotar Leana Ventonegro,11,1,141046,0,0,0,52325
338798,,0,25,127836,8,92,7,49315
338799,,0,1,141039,0,1,1,52328
338800,,0,1,134147,0,1,0,52330
338801,,1,3,152496,0,0,0,52331
338802,,1,3,152497,0,0,0,52332
338803,,1,3,152550,0,0,0,52333
338804,,1,3,152503,0,0,0,52334
338806,,1,3,152496,0,0,0,52335
338808,,1,3,152497,0,0,0,52336
338810,,1,3,152550,0,0,0,52337
338812,,1,3,152503,0,0,0,52338
338813,,1,3,152813,0,0,0,52339
338814,,1,3,152812,0,0,0,52340
338816,,1,3,152813,0,0,0,52341
338818,,1,3,152812,0,0,0,52342
338819,,1,20,154881,0,0,0,52344
338820,,1,20,154883,0,0,0,52345
338821,,1,10,154888,0,0,0,52346
338822,,1,10,154882,0,0,0,52347
338823,,1,20,154885,0,0,0,52348
338824,,1,20,154887,0,0,0,52349
338825,,1,10,154884,0,0,0,52350
338826,,1,10,154886,0,0,0,52351
338827,,0,1,140398,0,1,0,52352
338828,,1,2,153439,0,0,0,52353
338829,,1,2,153440,0,0,0,52354
338830,,1,2,153476,0,0,0,52355
338831,,1,2,153479,0,0,0,52356
338832,,1,2,159786,0,0,0,52357
338834,,1,2,153439,0,0,0,52358
338836,,1,2,153440,0,0,0,52359
338838,,1,2,153476,0,0,0,52360
338840,,1,2,153479,0,0,0,52361
338842,,1,2,159786,0,0,0,52362
338843,,1,3,158203,0,0,0,52363
338844,,1,5,153494,0,0,0,52364
338845,,1,5,153490,0,0,0,52365
338846,,1,2,153512,0,0,0,52366
338847,,1,3,153573,0,0,0,52367
338848,,1,3,158212,0,0,0,52368
338850,,1,3,158203,0,0,0,52369
338852,,1,5,153494,0,0,0,52370
338854,,1,5,153490,0,0,0,52371
338856,,1,2,153512,0,0,0,52372
338858,,1,3,153573,0,0,0,52373
338860,,1,3,158212,0,0,0,52374
338861,,1,20,152547,0,0,0,52375
338862,,1,20,152543,0,0,0,52376
338863,,1,20,152548,0,0,0,52377
338864,,1,20,152544,0,0,0,52378
338865,,1,20,152549,0,0,0,52379
338866,,1,20,152545,0,0,0,52380
338867,,1,20,152546,0,0,0,52381
338869,,1,20,152547,0,0,0,52382
338871,,1,20,152543,0,0,0,52383
338873,,1,20,152548,0,0,0,52384
338875,,1,20,152544,0,0,0,52385
338877,,1,20,152549,0,0,0,52386
338879,,1,20,152545,0,0,0,52387
338881,,1,20,152546,0,0,0,52388
338882,,1,3,153661,0,0,0,52389
338883,,1,3,153662,0,0,0,52390
338884,,1,3,153663,0,0,0,52391
338885,,1,20,153635,0,0,0,52392
338886,,1,3,153667,0,0,0,52393
338887,,1,3,153668,0,0,0,52394
338888,,1,3,153664,0,0,0,52395
338889,,1,3,153665,0,0,0,52396
338890,,1,3,153666,0,0,0,52397
338892,,1,20,153635,0,0,0,52398
338894,,0,1,138603,1,1,1,50767
338897,,1,5,153705,0,0,0,52400
338898,,1,5,153704,0,0,0,52402
338899,,1,5,153703,0,0,0,52404
338900,,1,5,153702,0,0,0,52405
338901,,1,5,153701,0,0,0,52406
338902,,1,5,153700,0,0,0,52407
338904,,1,5,153705,0,0,0,52408
338906,,1,5,153704,0,0,0,52409
338908,,1,5,153703,0,0,0,52410
338910,,1,5,153702,0,0,0,52411
338912,,1,5,153701,0,0,0,52412
338914,,1,5,153700,0,0,0,52413
338915,,1,2,154167,0,0,0,52414
338916,,1,3,154166,0,0,0,52415
338917,,1,3,154168,0,0,0,52416
338918,,1,3,154169,0,0,0,52417
338920,,1,2,154167,0,0,0,52418
338922,,1,3,154166,0,0,0,52419
338924,,1,3,154168,0,0,0,52420
338926,,1,3,154169,0,0,0,52421
338927,,1,2,154707,0,0,0,52422
338928,,1,2,154706,0,0,0,52423
338929,,1,2,154705,0,0,0,52424
338931,,1,2,154707,0,0,0,52425
338933,,1,2,154706,0,0,0,52426
338935,,1,2,154705,0,0,0,52427
338937,Atacantes Ímpios abatidos,0,30,136895,1,2,0,51210
338950,Derrotar Kwint,11,1,141077,0,0,0,52430
338957,,0,1,141088,0,1,1,52432
338988,,0,1,141143,0,1,1,52446
339011,,0,1,141175,0,1,1,52452
339022,Terrível Capitão Vandermau morto,0,1,135050,0,1,0,52454
339023,Arlão Mel abatido,0,1,126983,1,0,1,52454
339024,Derrotar Quitara,12,1,2230,0,0,0,52455
339027,Caravela Veterana eliminada,0,1,135353,0,1,0,52456
339028,Arlão Mel abatido,0,1,126983,1,0,1,52456
339030,,1,15,162013,0,0,0,52343
339033,Moedas de Oito coletadas,0,8,136107,0,0,0,52458
339034,Arlão Mel abatido,0,1,126983,1,0,1,52458
339035,,0,1,142088,0,1,1,52459
339046,,0,1,141226,0,1,1,52463
339047,,0,1,141239,0,1,1,52464
339066,Derrotar Delia Hanako,11,1,141292,0,0,0,52471
339072,,0,1,141286,0,1,1,52474
339117,Parasitas removidos,0,12,141351,0,0,1,52507
339122,,0,8,143902,0,0,0,52505
339123,,0,1,141346,1,1,1,52505
339126,,0,8,143909,0,0,0,52506
339127,,0,1,141352,1,1,1,52506
339250,,0,1,136189,0,1,0,52476
339661,Caixotes lacrados,2,4,293681,1,0,0,52507
339666,Derrotar Parrudo,11,1,141479,0,0,0,52751
339679,,1,1,162448,0,1,1,52752
339680,,1,1,162449,1,1,2,52752
339682,Derrotar Lozu,11,1,141529,0,0,0,52754
339687,,0,5,129484,0,0,0,52755
339688,,0,1,129590,1,1,3,52755
339692,,1,1,157863,1,0,0,50545
339699,Wendigos mortos,0,8,129524,0,0,1,52756
339700,Batedores da Horda libertados,0,5,141548,1,0,0,52756
339717,Sepsólitos emboscados,15,1,0,0,0,0,52757
339718,,0,25,136765,1,92,2,52757
339719,,0,13,127290,2,92,3,52757
339720,,0,13,125475,3,92,4,52757
339721,,0,17,141553,4,92,5,52757
339722,,2,17,293700,5,92,6,52757
339734,Falar com a Mestra de Águias Trompa da Aurora,3,1,141578,0,1,4,52760
339741,,0,1,141589,0,1,0,52761
339742,,0,1,128652,1,1,1,52761
339745,,0,1,141591,0,1,0,52763
339746,,0,1,128652,1,1,1,52763
339752,Defender o Portão de Daelin,15,1,0,0,0,0,49739
339753,,0,34,146408,1,92,0,49739
339754,,0,34,145535,2,92,4,49739
339755,,0,20,131306,3,92,1,49739
339756,,2,34,293711,4,92,2,49739
339761,Resgatar civis,0,5,44850,0,0,0,52771
339762,,0,1,128652,1,1,1,52771
339771,Coletar Baús de Azerita,2,5,293727,0,0,0,52775
339772,,0,1,128652,1,1,1,52775
339774,,0,25,123712,2,92,1,52120
339776,,0,25,123712,2,92,1,52119
339784,Heróis da Horda abatidos,0,5,118593,0,0,0,52778
339785,,0,1,128652,1,1,1,52778
339786,Derrotar Presa de Sangue,12,1,2337,0,0,0,52779
339789,Heróis da Aliança abatidos,0,5,118593,0,0,0,52780
339790,,0,1,128652,1,1,1,52780
339828,Zalamar perturbada,15,1,0,0,0,0,52785
339829,,0,34,127142,1,92,0,52785
339830,,0,100,127176,2,92,1,52785
339831,,2,10,281835,3,92,2,52785
339832,,0,34,128071,4,92,3,52785
339858,,0,1,141747,1,3,1,52760
339859,,0,1,141731,2,1,2,52760
339860,,0,1,141748,3,1,3,52760
339867,Tripulação do navio eliminada,0,10,141646,4,0,0,52760
339928,Montar no Grifo,0,1,141793,0,0,0,52250
339929,Forças da Horda mortas,0,50,141766,1,2,1,52250
339937,Usar o Modulador de Frequência Elétrica,0,1,143377,0,0,3,52798
339938,Dar açoitadeiras para os ranishus,15,1,0,1,2,0,52798
339939,,0,100,139492,2,92,0,52798
339940,,0,34,139772,3,92,1,52798
339941,,0,20,139929,4,92,2,52798
339943,Derrotar Grady Prett,11,1,141799,0,0,0,52799
339947,,1,8,162540,0,0,0,52794
339948,,0,8,141641,1,0,1,52794
339959,Lança-praga Renegado destruído,0,1,141640,2,0,2,52250
339987,Derrotar Korval Barbassombra,11,1,141814,0,0,0,52803
339990,Ídolo Abissal destruído,0,5,141782,0,1,5,52804
339991,Vida Selvagem Corrompida morta,0,8,126189,1,0,6,52804
340006,,1,25,161312,0,0,0,52805
340007,,0,1,140404,1,0,1,52805
340045,,0,1,141905,0,0,8,52832
340049,,0,1,141832,2,0,2,52794
340072,,0,1,138122,0,1,0,52847
340078,,0,1,137374,0,1,0,52848
340090,,0,1,141931,0,0,8,52849
340094,Derrotar Keeyo,11,1,141879,0,0,0,52850
340099,Derrotar Sizzik,11,1,141945,0,0,0,52856
340104,,0,1,141959,0,0,8,52858
340110,,0,1,141890,0,0,0,51502
340111,,0,1,141896,1,0,1,51502
340112,,0,1,141929,2,0,2,51502
340114,,0,1,140123,0,0,0,51500
340116,,0,1,141806,0,0,0,51501
340118,,0,1,141970,0,0,8,52862
340126,Derrotar Folhespinho,12,1,2356,0,0,0,52864
340130,,0,1,141980,0,0,8,52869
340131,Bloqueadores Trovamare direcionados,0,8,137985,0,0,0,52865
340133,,0,1,141985,0,0,8,52871
340141,Azerita recuperada,15,1,0,0,0,0,52872
340142,Elite kill credit,0,4,136620,1,92,4,52872
340143,Lieutenant Kill Credit,0,10,136619,2,92,2,52872
340144,Normal Credit,0,25,136618,3,92,0,52872
340145,Minus Mob Kill Credit,0,50,136617,4,92,5,52872
340146,,2,100000,293980,5,92,6,52872
340147,,2,100000,293972,6,92,3,52872
340148,Azerita recuperada,15,1,0,0,0,0,52873
340149,Elite kill credit,0,7,136620,1,92,4,52873
340150,Lieutenant Kill Credit,0,17,136619,2,92,2,52873
340151,Normal Credit,0,34,136618,3,92,0,52873
340152,Minus Mob Kill Credit,0,100,136617,4,92,5,52873
340153,,2,100000,293977,5,92,6,52873
340154,,2,100000,293974,6,92,3,52873
340155,Azerita recuperada,15,1,0,0,0,0,52874
340156,Elite kill credit,0,7,136620,1,92,4,52874
340157,Lieutenant Kill Credit,0,17,136619,2,92,2,52874
340158,Normal Credit,0,34,136618,3,92,0,52874
340159,Minus Mob Kill Credit,0,100,136617,4,92,5,52874
340160,,2,100000,293978,5,92,6,52874
340161,,2,100000,293973,6,92,3,52874
340162,Azerita recuperada,15,1,0,0,0,0,52875
340163,Elite kill credit,0,5,136620,1,92,4,52875
340164,Lieutenant Kill Credit,0,15,136619,2,92,2,52875
340165,Normal Credit,0,34,136618,3,92,0,52875
340166,Minus Mob Kill Credit,0,100,136617,4,92,5,52875
340167,,2,100000,293979,5,92,6,52875
340168,,2,100000,293971,6,92,3,52875
340171,Azerita recuperada,15,1,0,0,0,0,52877
340172,Elite kill credit,0,4,136620,1,92,4,52877
340173,Lieutenant Kill Credit,0,15,136619,2,92,2,52877
340174,Normal Credit,0,25,136618,3,92,0,52877
340175,Minus Mob Kill Credit,0,50,136617,4,92,5,52877
340176,,2,100000,293975,5,92,6,52877
340177,,2,100000,293970,6,92,3,52877
340181,Derrotar Kusa,11,1,142054,0,0,0,52878
340183,,0,6,130131,0,0,0,52879
340184,,1,12,162599,1,0,1,52879
340185,,0,1,141977,0,1,0,52880
340187,,0,20,142064,3,92,2,52119
340189,,0,20,142064,3,92,2,52120
340191,,0,100,142070,4,92,3,52119
340193,,0,100,142070,4,92,3,52120
340195,Encontrar os agentes desaparecidos,0,1,142075,0,0,0,52251
340198,Resistir contra as forças da Horda,15,1,0,1,2,0,52251
340199,,0,100,142076,2,92,1,52251
340201,,0,15,142082,3,92,2,52251
340203,,0,6,130131,0,0,0,52882
340204,Madeira de Navio Tratada queimada,0,6,142093,1,0,1,52882
340207,Forças noctiélficas derrotadas,0,10,135591,0,0,0,52883
340208,Lançadores de Glaives incinerados,0,4,142100,1,0,1,52883
340210,Feridas de Azeroth curadas,0,5,142107,0,0,5,52884
340219,Dragão Feérico montado,0,1,143961,0,4,0,52885
340220,Unidades da Horda mortas,0,30,143964,1,2,1,52885
340221,Demolidores destruídos,0,3,143966,2,0,2,52885
340227,,0,1,139515,0,1,1,52889
340229,,0,8,141359,0,0,0,52890
340231,Feromônios de Abelha coletados,0,1,142790,0,0,2,52891
340232,,0,12,131513,1,2,0,52891
340233,Derrotar Karaga,11,1,142096,0,0,0,52892
340236,Druidas despachados,0,8,143938,0,0,0,52893
340238,,0,1,141365,0,1,0,52894
340246,,0,99,139132,1,28,1,51804
340247,,0,99,139138,2,28,2,51804
340248,,0,99,139139,3,28,3,51804
340249,,0,99,139154,4,28,4,51804
340250,,0,99,139153,5,28,5,51804
340251,,0,99,139159,6,28,6,51804
340252,,0,99,139158,7,28,7,51804
340254,Retalhador Monstruoso derrotado,0,1,143562,0,1,0,52895
340256,,0,99,139155,8,28,8,51804
340259,Usar o Desordeiro Goblin,0,1,143952,0,4,2,52896
340260,,0,5,140741,1,0,0,52896
340263,Falar com a Árvore da Vida,0,1,144416,0,16,0,52897
340264,Inimigos da Horda mortos,0,50,140746,1,2,1,52897
340265,Derrotar Tália Chispacenho,11,1,142114,0,0,0,52923
340269,,0,8,131663,0,0,1,52924
340270,,0,6,133429,1,0,0,52924
340297,Almas recuperadas,0,12,131033,0,0,0,52935
340298,Âncora de Vinculação destruída,0,8,142214,1,0,1,52935
340303,Barril de Peste roubado,1,1,162627,0,0,4,52936
340304,Forças Trovamare mortas,0,12,130006,1,2,0,52936
340305,Santuário do Oeste empesteado,0,1,142227,2,0,1,52936
340306,Santuário do Norte empesteado,0,1,142229,3,0,2,52936
340308,Santuário do Leste empesteado,0,1,142230,4,0,3,52936
