Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,ChrCustomizationVisReqID,OrderIndex,UiOrderIndex,Flags,AddedInPatch,SoundKitID,SwatchColor[0],SwatchColor[1]
,8713,782,10,0,12,100,0,90001,0,197379,197379
,8714,782,334,0,13,11,0,90001,0,-5082320,0
,8715,782,334,0,14,12,0,90001,0,-7247282,0
,8716,782,334,0,15,13,0,90001,0,-6517119,0
,8717,549,10,0,14,1000,0,90001,0,0,0
,8718,548,10,0,15,1000,0,90001,0,0,0
Hexágonos,8719,89,141,0,7,7,0,90001,0,0,0
Cristais,8720,89,141,0,8,8,0,90001,0,0,0
Estilhaços,8721,89,141,0,9,9,0,90001,0,0,0
Diamantes,8722,89,141,0,10,10,0,90001,0,0,0
Discos,8723,89,141,0,11,11,0,90001,0,0,0
Gemas,8724,89,141,0,12,12,0,90001,0,0,0
Engrenagens,8725,89,141,0,13,13,0,90001,0,0,0
Rebimbocas,8726,89,141,0,14,14,0,90001,0,0,0
Caí da Cama,8727,87,141,0,17,17,0,90001,0,0,0
Cachos,8728,87,141,0,18,18,0,90001,0,0,0
Chibi,8729,87,141,0,19,19,0,90001,0,0,0
Caos,8730,82,141,0,15,15,0,90001,0,0,0
Porco-espinho,8731,82,141,0,16,16,0,90001,0,0,0
Repartido,8732,82,141,0,17,17,0,90001,0,0,0
,8739,83,141,0,13,11,0,90001,0,167277,0
,8740,83,141,0,14,6,0,90001,0,13410369,0
,8741,83,141,0,15,2,0,90001,0,10558228,0
,8742,83,141,0,16,22,0,90001,0,3879872,0
,8743,83,141,0,17,5,0,90001,0,16346112,0
,8744,83,141,0,18,23,0,90001,0,8324533,0
,8751,88,141,0,13,11,0,90001,0,167277,0
,8752,88,141,0,14,6,0,90001,0,-3366847,0
,8753,88,141,0,15,2,0,90001,0,-6218988,0
,8754,88,141,0,16,21,0,90001,0,-12897344,0
,8755,88,141,0,17,5,0,90001,0,-431104,0
,8756,88,141,0,18,22,0,90001,0,8324533,0
Nenhum,8757,783,141,0,0,0,0,90001,0,0,0
Padrão,8758,783,141,0,1,1,0,90001,0,0,0
Encerado,8759,783,141,0,2,2,0,90001,0,0,0
Grosso,8760,783,141,0,3,3,0,90001,0,0,0
Halterofilista,8761,783,141,0,4,4,0,90001,0,0,0
Modelado,8762,783,141,0,5,5,0,90001,0,0,0
Dividido,8763,783,141,0,6,6,0,90001,0,0,0
Completo,8764,783,141,0,7,7,0,90001,0,0,0
Nenhuma,8765,784,141,0,0,0,0,90001,0,0,0
Retas,8766,784,141,0,1,1,0,90001,0,0,0
Baixas,8767,784,141,0,2,2,0,90001,0,0,0
Levantadas,8768,784,141,0,3,3,0,90001,0,0,0
Largas,8769,784,141,0,4,4,0,90001,0,0,0
Pequenas,8770,784,141,0,5,5,0,90001,0,0,0
Altas,8771,784,141,0,6,6,0,90001,0,0,0
Acentuadas,8772,784,141,0,7,7,0,90001,0,0,0
Jardim,8773,84,141,0,8,8,0,90001,0,0,0
Morsano,8774,783,141,0,8,8,0,90001,0,0,0
Dândi,8775,783,141,0,9,9,0,90001,0,0,0
Eletrizado,8776,783,141,0,10,10,0,90001,0,0,0
Grossas,8777,784,141,0,8,8,0,90001,0,0,0
,8781,85,141,0,11,11,0,90001,0,-6534623,0
,8782,85,141,0,12,12,0,90001,0,-11395304,0
,8783,85,141,0,13,13,0,90001,0,-13559530,0
,8787,80,141,0,11,11,0,90001,0,10242593,0
,8788,80,141,0,12,12,0,90001,0,5381912,0
,8789,80,141,0,13,13,0,90001,0,3217686,0
,8795,786,313,0,0,0,0,90001,0,-26091,0
,8796,786,313,0,1,1,0,90001,0,10002579,0
,8797,786,313,0,2,2,0,90001,0,12487229,0
,8798,786,313,0,3,3,0,90001,0,16416000,0
,8799,786,313,0,4,4,0,90001,0,9148647,0
,8899,794,146,0,0,8,0,90001,0,-9327810,0
,8900,794,146,0,1,3,0,90001,0,-2846464,0
,8901,794,146,0,2,4,0,90001,0,-1720576,0
,8902,794,146,0,3,12,0,90001,0,-13461871,0
,8903,794,146,0,4,7,0,90001,0,-8538833,0
,8904,794,146,0,5,10,0,90001,0,-7625825,0
,8905,794,146,0,6,5,0,90001,0,-6839977,0
,8906,794,146,0,7,9,0,90001,0,-12991946,0
,8907,794,146,0,8,11,0,90001,0,-14381183,0
,8908,794,146,0,9,6,0,90001,0,-5980374,0
,8909,794,146,0,10,2,0,90001,0,-4038383,0
,8910,794,146,0,11,1,0,90001,0,-6280448,0
,8911,794,12,0,12,100,0,90001,0,5663302,0
,8912,794,146,0,13,13,0,90001,0,-8630138,0
,8913,794,142,0,14,101,0,90001,0,0,0
,8914,795,146,0,0,8,0,90001,0,-9327810,0
,8915,795,146,0,1,3,0,90001,0,-2846464,0
,8916,795,146,0,2,4,0,90001,0,-1720576,0
,8917,795,146,0,3,12,0,90001,0,-13461871,0
,8918,795,146,0,4,7,0,90001,0,-8538833,0
,8919,795,146,0,5,10,0,90001,0,-7625825,0
,8920,795,146,0,6,5,0,90001,0,-6839977,0
,8921,795,146,0,7,9,0,90001,0,-12991946,0
,8922,795,146,0,8,11,0,90001,0,-14381183,0
,8923,795,146,0,9,6,0,90001,0,-5980374,0
,8924,795,146,0,10,2,0,90001,0,-4038383,0
,8925,795,146,0,11,1,0,90001,0,-6280448,0
,8926,795,12,0,12,100,0,90001,0,5663302,0
,8927,795,146,0,13,13,0,90001,0,-8630138,0
,8928,795,142,0,14,101,0,90001,0,0,0
,8929,794,10,0,15,102,0,90001,0,0,0
,8930,795,10,0,15,102,0,90001,0,0,0
,8938,360,141,0,0,0,0,90001,0,-21376,0
,8939,360,141,0,1,1,0,90001,0,-26781,0
,8940,360,141,0,2,2,0,90001,0,-552590,0
,8941,360,141,0,3,3,0,90001,0,-1864350,0
,8942,360,141,0,4,4,0,90001,0,-3376835,0
,8943,360,12,0,5,100,0,90001,0,0,0
,8944,360,12,0,6,101,0,90001,0,0,0
,8945,360,191,0,7,70,0,90001,0,-3822208,0
,8946,360,191,0,8,71,0,90001,0,-4672945,0
,8947,360,191,0,9,72,0,90001,0,-6325675,0
,8948,360,10,0,10,102,0,90001,0,0,0
,8949,360,141,0,11,11,0,90001,0,-6534623,0
,8950,360,141,0,12,12,0,90001,0,-11395304,0
,8951,360,141,0,13,13,0,90001,0,-13559530,0
,8952,368,141,0,0,2,0,90001,0,-2583183,0
,8953,368,141,0,1,1,0,90001,0,-2450060,0
,8954,368,141,0,2,5,0,90001,0,-4293286,0
,8955,368,141,0,3,3,0,90001,0,-3435929,0
,8956,368,141,0,4,4,0,90001,0,-3111591,0
,8957,368,12,0,5,100,0,90001,0,0,0
,8958,368,12,0,6,101,0,90001,0,0,0
,8959,368,190,0,7,72,0,90001,0,-5136260,0
,8960,368,190,0,8,71,0,90001,0,-5527439,0
,8961,368,190,0,9,70,0,90001,0,-4414053,0
,8962,368,10,0,10,102,0,90001,0,0,0
,8963,368,141,0,11,11,0,90001,0,-6534623,0
,8964,368,141,0,12,12,0,90001,0,-11395304,0
,8965,368,141,0,13,13,0,90001,0,-13559530,0
,8966,361,146,0,0,0,0,90001,0,0,0
,8967,361,146,0,1,1,0,90001,0,0,0
,8968,361,146,0,2,2,0,90001,0,0,0
,8969,361,146,0,3,3,0,90001,0,0,0
,8970,361,146,0,4,4,0,90001,0,0,0
,8971,361,146,0,5,5,0,90001,0,0,0
,8972,361,146,0,6,6,0,90001,0,0,0
,8973,361,142,0,7,7,0,90001,0,0,0
,8974,361,142,0,8,8,0,90001,0,0,0
,8975,361,142,0,9,9,0,90001,0,0,0
,8976,361,142,0,10,10,0,90001,0,0,0
,8977,361,142,0,11,11,0,90001,0,0,0
,8978,361,142,0,12,12,0,90001,0,0,0
,8979,361,142,0,13,13,0,90001,0,0,0
,8980,369,146,0,0,0,0,90001,0,0,0
,8981,369,146,0,1,1,0,90001,0,0,0
,8982,369,146,0,2,2,0,90001,0,0,0
,8983,369,146,0,3,3,0,90001,0,0,0
,8984,369,146,0,4,4,0,90001,0,0,0
,8985,369,146,0,5,5,0,90001,0,0,0
,8986,369,146,0,6,6,0,90001,0,0,0
,8987,369,142,0,7,7,0,90001,0,0,0
,8988,369,142,0,8,8,0,90001,0,0,0
,8989,369,142,0,9,9,0,90001,0,0,0
,8990,369,142,0,10,10,0,90001,0,0,0
,8991,369,142,0,11,11,0,90001,0,0,0
,8992,369,142,0,12,12,0,90001,0,0,0
,8993,369,142,0,13,13,0,90001,0,0,0
,8997,797,141,0,0,0,0,90001,0,16751125,0
,8998,797,141,0,1,1,0,90001,0,-9750248,0
,8999,797,141,0,2,2,0,90001,0,9605524,0
,9003,799,141,0,0,0,0,90001,0,-26091,0
,9004,799,141,0,1,1,0,90001,0,-9750248,0
,9005,799,141,0,2,2,0,90001,0,-7171692,0
,9006,552,10,0,11,101,0,90001,0,0,0
,9007,553,10,0,11,101,0,90001,0,0,0
Nenhuma,9014,801,141,0,0,0,0,90001,0,0,0
Flor,9015,801,141,0,1,1,0,90001,0,0,0
,9017,803,141,0,0,0,0,90001,0,0,0
,9019,805,141,0,0,0,0,90001,0,0,0
,9048,103,141,0,13,4,0,90001,0,-42752,0
,9049,103,141,0,14,9,0,90001,0,-11886299,0
,9050,103,141,0,15,2,0,90001,0,-8383466,0
,9051,103,141,0,16,26,0,90001,0,-12624920,0
,9052,103,141,0,17,30,0,90001,0,-10080620,0
,9053,103,141,0,18,24,0,90001,0,-11560705,0
,9060,108,141,0,13,3,0,90001,0,-42752,0
,9061,108,141,0,14,8,0,90001,0,-11886299,0
,9062,108,141,0,15,1,0,90001,0,-8383466,0
,9063,108,141,0,16,23,0,90001,0,-12624920,0
,9064,108,141,0,17,25,0,90001,0,-10080620,0
,9065,108,141,0,18,21,0,90001,0,-11560705,0
Curto,9066,806,141,0,0,0,0,90001,0,0,0
Longo,9067,806,141,0,1,1,0,90001,0,0,0
Arredondado,9068,806,141,0,2,2,0,90001,0,0,0
Bico,9069,806,141,0,3,3,0,90001,0,0,0
Batata,9070,806,141,0,4,4,0,90001,0,0,0
Pontudo,9071,806,141,0,5,5,0,90001,0,0,0
Reto,9072,806,141,0,6,6,0,90001,0,0,0
Arqueado,9073,806,141,0,7,7,0,90001,0,0,0
Caído,9074,806,141,0,8,8,0,90001,0,0,0
Compacto,9076,806,141,0,9,9,0,90001,0,0,0
Em Pé,9077,806,141,0,10,10,0,90001,0,0,0
Quadrado,9078,807,141,0,0,0,0,90001,0,0,0
Estreito,9079,807,141,0,1,1,0,90001,0,0,0
Longo,9080,807,141,0,2,2,0,90001,0,0,0
Curto,9081,807,141,0,3,3,0,90001,0,0,0
Definido,9082,807,141,0,4,4,0,90001,0,0,0
Arredondado,9083,807,141,0,5,5,0,90001,0,0,0
Suíças,9084,102,141,0,19,19,0,90001,0,0,0
Pompadour,9085,102,141,0,20,20,0,90001,0,0,0
Despenteado,9086,102,141,0,21,21,0,90001,0,0,0
Fadinha,9087,107,141,0,18,18,0,90001,0,0,0
Despenteado,9088,107,141,0,19,19,0,90001,0,0,0
Dinamite,9089,107,141,0,20,20,0,90001,0,0,0
Curto,9090,808,141,0,0,0,0,90001,0,0,0
Em Pé,9091,808,141,0,1,1,0,90001,0,0,0
Batata,9092,808,141,0,2,2,0,90001,0,0,0
Reto,9093,808,141,0,3,3,0,90001,0,0,0
Longo,9094,808,141,0,4,4,0,90001,0,0,0
Pontudo,9095,808,141,0,5,5,0,90001,0,0,0
Botão,9096,808,141,0,6,6,0,90001,0,0,0
Compacto,9097,808,141,0,7,7,0,90001,0,0,0
Caído,9098,808,141,0,8,8,0,90001,0,0,0
Suave,9099,809,141,0,0,0,0,90001,0,0,0
Arredondado,9100,809,141,0,1,1,0,90001,0,0,0
Pontudo,9101,809,141,0,2,2,0,90001,0,0,0
Curto,9102,809,141,0,3,3,0,90001,0,0,0
Pontudos,9103,809,141,0,4,4,0,90001,0,0,0
Definido,9104,809,141,0,5,5,0,90001,0,0,0
Nenhum,9118,811,141,0,0,0,0,90001,0,0,0
Rebites,9119,811,192,0,1,1,0,90001,0,0,0
Argolas,9120,811,193,0,2,2,0,90001,0,0,0
Elegante,9121,811,193,0,3,3,0,90001,0,0,0
Porcas,9122,811,194,0,4,4,0,90001,0,0,0
Mistura,9123,811,195,0,5,5,0,90001,0,0,0
Argola,9124,811,196,0,6,6,0,90001,0,0,0
Caveira,9125,811,193,0,7,7,0,90001,0,0,0
Alto,9126,811,192,0,8,8,0,90001,0,0,0
Aros,9127,811,196,0,9,9,0,90001,0,0,0
Esquerda,9128,811,197,0,10,10,0,90001,0,0,0
Argolas,9129,811,141,0,11,11,0,90001,0,0,0
Plugues,9130,811,198,0,12,12,0,90001,0,0,0
Nenhum,9138,813,141,0,0,0,0,90001,0,0,0
Osso,9139,813,199,0,1,1,0,90001,0,0,0
Argola,9140,813,199,0,2,2,0,90001,0,0,0
Mistura,9141,813,200,0,3,3,0,90001,0,0,0
Rebites,9142,813,201,0,4,4,0,90001,0,0,0
Porca,9143,813,201,0,5,5,0,90001,0,0,0
Gemas,9144,813,201,0,6,6,0,90001,0,0,0
Nenhum,9153,815,141,0,0,0,0,90001,0,0,0
Alto,9154,815,203,0,1,1,0,90001,0,0,0
Rebites,9155,815,204,0,2,2,0,90001,0,0,0
Misto,9156,815,424,0,3,4,0,90001,0,0,0
Liga,9157,815,206,0,4,5,0,90001,0,0,0
Rebites,9158,815,207,0,5,6,0,90001,0,0,0
Argolas,9159,815,141,0,6,7,0,90001,0,0,0
Porcas,9160,815,141,0,7,8,0,90001,0,0,0
Nenhum,9166,817,141,0,0,0,0,90001,0,0,0
Argola,9167,817,208,0,1,1,0,90001,0,0,0
Argolas,9168,817,209,0,2,2,0,90001,0,0,0
Septo,9169,817,208,0,3,3,0,90001,0,0,0
Osso,9170,817,208,0,4,4,0,90001,0,0,0
,9179,819,141,0,0,0,0,90001,0,0,0
,9180,819,141,0,1,1,0,90001,0,0,0
,9181,819,141,0,2,2,0,90001,0,0,0
,9182,819,141,0,3,3,0,90001,0,0,0
,9183,819,141,0,4,4,0,90001,0,0,0
,9184,819,141,0,5,5,0,90001,0,0,0
,9185,819,141,0,6,6,0,90001,0,0,0
,9186,819,141,0,7,7,0,90001,0,0,0
,9195,821,141,0,0,0,0,90001,0,0,0
,9196,821,141,0,1,1,0,90001,0,0,0
,9197,821,141,0,2,2,0,90001,0,0,0
,9198,821,141,0,3,3,0,90001,0,0,0
,9199,821,141,0,4,4,0,90001,0,0,0
,9200,821,141,0,5,5,0,90001,0,0,0
,9201,821,141,0,6,6,0,90001,0,0,0
,9202,821,141,0,7,7,0,90001,0,0,0
,9209,105,141,0,13,20,0,90001,0,-5869025,0
,9210,105,141,0,14,23,0,90001,0,-9791892,0
,9211,105,141,0,15,4,0,90001,0,-8351444,0
,9215,100,141,0,20,20,0,90001,0,-6919657,0
,9216,100,141,0,21,23,0,90001,0,-10645657,0
,9217,100,141,0,22,6,0,90001,0,-9731554,0
,9266,824,146,0,0,4,0,90001,0,-4562944,0
,9267,824,146,0,1,13,0,90001,0,-13783627,0
,9268,824,146,0,2,8,0,90001,0,-8689607,0
,9269,824,146,0,3,1,0,90001,0,-5953535,0
,9270,824,146,0,4,9,0,90001,0,-11121855,0
,9271,824,146,0,5,6,0,90001,0,-3090366,0
,9272,824,146,0,6,11,0,90001,0,-8211561,0
,9273,824,146,0,7,3,0,90001,0,-4562944,0
,9274,824,146,0,8,12,0,90001,0,-13783627,0
,9275,824,146,0,9,7,0,90001,0,-8689607,0
,9276,824,146,0,10,5,0,90001,0,-3090366,0
,9288,824,12,0,15,100,0,90001,0,0,0
,9289,824,142,0,16,70,0,90001,0,0,0
,9290,825,146,0,0,4,0,90001,0,-4562944,0
,9291,825,146,0,1,13,0,90001,0,-13783627,0
,9292,825,146,0,2,8,0,90001,0,-8689607,0
,9293,825,146,0,3,1,0,90001,0,-5953535,0
,9294,825,146,0,4,9,0,90001,0,-11121855,0
,9295,825,146,0,5,6,0,90001,0,-3090366,0
,9296,825,146,0,6,11,0,90001,0,-8211561,0
,9297,825,146,0,7,3,0,90001,0,-4562944,0
,9298,825,146,0,8,12,0,90001,0,-13783627,0
,9299,825,146,0,9,7,0,90001,0,-8689607,0
,9300,825,146,0,10,5,0,90001,0,-3090366,0
,9312,825,12,0,15,100,0,90001,0,0,0
,9313,825,142,0,16,70,0,90001,0,0,0
,9314,824,10,0,17,1000,0,90001,0,0,0
,9315,825,10,0,17,1000,0,90001,0,0,0
,9322,22,141,0,12,9,0,90001,0,2448981,0
,9323,22,141,0,13,2,0,90001,0,8204066,0
,9324,22,141,0,14,6,0,90001,0,-11643136,0
,9334,28,141,0,12,9,0,90001,0,-14328235,0
,9335,28,141,0,13,2,0,90001,0,-8573150,0
,9336,28,141,0,14,6,0,90001,0,-11643136,0
Nó Alto,9337,21,141,0,13,13,0,90001,0,0,0
Carpunhal,9338,21,141,0,14,14,0,90001,0,0,0
Navalha,9339,21,141,0,15,15,0,90001,0,0,0
Sertões,9340,21,141,0,16,16,0,90001,0,0,0
Juba,9341,21,141,0,17,17,0,90001,0,0,0
Preso,9342,27,141,0,15,15,0,90001,0,0,0
Nó Alto,9343,27,141,0,16,16,0,90001,0,0,0
Moicano,9344,27,141,0,17,17,0,90001,0,0,0
Corte Baixo,9345,27,141,0,18,18,0,90001,0,0,0
Volumoso,9346,27,141,0,19,19,0,90001,0,0,0
,9350,19,141,0,31,7,0,90001,0,-5785734,0
,9351,19,141,0,32,10,0,90001,0,-11047393,0
,9352,19,141,0,33,11,0,90001,0,-12362177,0
,9356,25,141,0,32,7,0,90001,0,-4995703,0
,9357,25,141,0,33,10,0,90001,0,-10848221,0
,9358,25,141,0,34,11,0,90001,0,-12294587,0
Nenhuma,9359,826,141,0,0,0,0,90001,0,0,0
Cutilada,9360,826,141,0,1,1,0,90001,0,0,0
Corte,9361,826,141,0,2,2,0,90001,0,0,0
Queimadura,9362,826,141,0,3,3,0,90001,0,0,0
Nenhuma,9365,827,141,0,0,0,0,90001,0,0,0
Imortalidade,9366,827,141,0,1,4,0,90001,0,0,0
Ferocidade,9367,827,141,0,2,2,0,90001,0,0,0
Brutalidade,9368,827,141,0,3,3,0,90001,0,0,0
Nenhuma,9369,828,141,0,0,0,0,90001,0,0,0
Sede de Sangue,9370,828,141,0,1,5,0,90001,0,0,0
Fantasma,9371,828,141,0,2,4,0,90001,0,0,0
Fera,9372,828,141,0,3,3,0,90001,0,0,0
,9373,829,141,0,0,0,0,90001,0,14473146,0
,9374,829,141,0,1,1,0,90001,0,6717567,0
,9375,829,141,0,2,2,0,90001,0,15133758,0
,9376,829,141,0,3,3,0,90001,0,10042143,0
Nenhuma,9377,830,141,0,0,0,0,90001,0,0,0
Lâmina,9378,830,141,0,1,1,0,90001,0,0,0
Cutilada,9379,830,141,0,2,2,0,90001,0,0,0
Espinhos,9380,830,141,0,3,3,0,90001,0,0,0
Mantícora,9381,830,141,0,4,4,0,90001,0,0,0
Nenhuma,9382,831,141,0,0,0,0,90001,0,0,0
Ferocidade,9383,831,141,0,1,1,0,90001,0,0,0
Brutalidade,9384,831,141,0,2,2,0,90001,0,0,0
Imortalidade,9385,831,141,0,3,3,0,90001,0,0,0
,9386,833,141,0,0,0,0,90001,0,14933695,0
,9387,833,141,0,1,1,0,90001,0,6717311,0
,9388,833,141,0,2,2,0,90001,0,15067966,0
,9389,833,141,0,3,3,0,90001,0,-6735073,0
Nenhuma,9390,832,141,0,0,0,0,90001,0,0,0
Fera,9391,832,141,0,1,1,0,90001,0,0,0
Fantasma,9392,832,141,0,2,2,0,90001,0,0,0
Sede de Sangue,9393,832,141,0,3,3,0,90001,0,0,0
Nenhum,9428,836,141,0,0,0,0,90001,0,0,0
Alto,9429,836,141,0,1,1,0,90001,0,0,0
Espetos,9430,836,141,0,2,2,0,90001,0,0,0
Plugues,9431,836,141,0,3,3,0,90001,0,0,0
Presa,9432,836,141,0,4,4,0,90001,0,0,0
Argolas,9433,836,141,0,5,5,0,90001,0,0,0
Argolas de Ferro,9452,29,141,0,7,7,0,90001,0,0,0
Aros de Ferro,9453,29,141,0,8,8,0,90001,0,0,0
Presas,9454,29,141,0,9,9,0,90001,0,0,0
Pingentes,9455,29,141,0,10,10,0,90001,0,0,0
Espetos,9456,29,141,0,11,11,0,90001,0,0,0
Marfim,9457,29,141,0,12,12,0,90001,0,0,0
Mistura,9458,29,141,0,13,13,0,90001,0,0,0
Nenhum,9471,841,141,0,0,0,0,90001,0,0,0
Ossos,9472,841,141,0,1,1,0,90001,0,0,0
Gargantilha,9473,841,141,0,2,2,0,90001,0,0,0
Nenhuma,9477,842,141,0,0,0,0,90001,0,0,0
Flor,9478,842,141,0,1,1,0,90001,0,0,0
,9479,614,10,0,2,1000,0,90001,0,0,0
,9480,615,10,0,2,1000,0,90001,0,0,0
,9485,845,146,0,0,0,0,90001,0,15386936,0
,9486,845,142,0,1,1,0,90001,0,0,0
,9487,846,146,0,0,0,0,90001,0,15386936,0
,9488,846,142,0,1,1,0,90001,0,0,0
,9489,845,10,0,2,1000,0,90001,0,0,0
,9490,846,10,0,2,1000,0,90001,0,0,0
Nenhum,9491,847,141,0,0,0,0,90001,0,0,0
Argola de Ouro,9492,847,141,0,1,1,0,90001,0,0,0
Nenhum,9494,848,141,0,0,0,0,90001,0,0,0
Par,9495,848,141,0,1,1,0,90001,0,0,0
Único,9496,848,141,0,2,2,0,90001,0,0,0
Duplo,9497,848,141,0,3,3,0,90001,0,0,0
Duplo,9498,848,141,0,4,4,0,90001,0,0,0
Largos,9499,848,141,0,5,5,0,90001,0,0,0
Oblíquos,9500,848,141,0,6,6,0,90001,0,0,0
,9502,849,141,0,0,0,16,90001,0,0,0
,9541,852,146,0,0,4,0,90001,0,-4755182,0
,9542,852,146,0,1,3,0,90001,0,-4755182,0
,9543,852,146,0,2,9,0,90001,0,-7566210,0
,9544,852,146,0,3,13,0,90001,0,-569406,0
,9545,852,146,0,4,12,0,90001,0,-11108975,0
,9546,852,146,0,5,11,0,90001,0,-8477033,0
,9547,852,146,0,6,2,0,90001,0,-3915254,0
,9548,852,146,0,7,1,0,90001,0,-3915254,0
,9549,852,146,0,8,8,0,90001,0,-8485117,0
,9550,852,146,0,9,7,0,90001,0,-8485117,0
,9551,852,146,0,10,6,0,90001,0,-3036089,0
,9552,852,146,0,11,5,0,90001,0,-3036089,0
,9553,852,146,0,12,10,0,90001,0,-7756942,0
,9554,852,146,0,13,51,0,90001,0,-11108975,-4755182
,9559,852,142,0,18,100,0,90001,0,0,0
,9560,853,146,0,0,4,0,90001,0,-4755182,0
,9561,853,146,0,1,3,0,90001,0,-4755182,0
,9562,853,146,0,2,9,0,90001,0,-7566210,0
,9563,853,146,0,3,13,0,90001,0,-569406,0
,9564,853,146,0,4,12,0,90001,0,-11108975,0
,9565,853,146,0,5,11,0,90001,0,-8477033,0
,9566,853,146,0,6,2,0,90001,0,-3915254,0
,9567,853,146,0,7,1,0,90001,0,-3915254,0
,9568,853,146,0,8,8,0,90001,0,-8485117,0
,9569,853,146,0,9,7,0,90001,0,-8485117,0
,9570,853,146,0,10,6,0,90001,0,-3036089,0
,9571,853,146,0,11,5,0,90001,0,-3036089,0
,9572,853,146,0,12,10,0,90001,0,-7756942,0
,9573,853,146,0,13,51,0,90001,0,-11108975,-4755182
,9578,853,142,0,18,100,0,90001,0,0,0
,9579,852,10,0,19,101,0,90001,0,0,0
,9580,853,10,0,19,101,0,90001,0,0,0
Sem Furos,9581,854,141,0,0,0,0,90001,0,0,0
Peneira,9582,854,141,0,1,1,0,90001,0,0,0
Sem Furos,9583,855,141,0,0,0,0,90001,0,0,0
Peneira,9584,855,141,0,1,1,0,90001,0,0,0
,9589,858,146,0,0,0,0,90001,0,11711968,0
,9590,858,142,0,1,1,0,90001,0,0,0
,9591,859,146,0,0,0,0,90001,0,11711968,0
,9592,859,142,0,1,1,0,90001,0,0,0
,9593,858,10,0,2,1000,0,90001,0,0,0
,9594,859,10,0,2,1000,0,90001,0,0,0
,9611,862,146,0,0,6,0,90001,0,9329035,0
,9612,862,146,0,1,1,0,90001,0,11166263,0
,9613,862,146,0,2,4,0,90001,0,6067052,0
,9614,862,146,0,3,2,0,90001,0,13017935,0
,9615,862,146,0,4,5,0,90001,0,6990520,0
,9616,862,146,0,5,7,0,90001,0,9673885,0
,9617,862,146,0,6,3,0,90001,0,12107641,0
,9618,862,142,0,7,100,0,90001,0,0,0
,9619,863,146,0,0,6,0,90001,0,9329035,0
,9620,863,146,0,1,1,0,90001,0,11166263,0
,9621,863,146,0,2,4,0,90001,0,6067052,0
,9622,863,146,0,3,2,0,90001,0,13017935,0
,9623,863,146,0,4,5,0,90001,0,6990520,0
,9624,863,146,0,5,7,0,90001,0,9673885,0
,9625,863,146,0,6,3,0,90001,0,12107641,0
,9626,863,142,0,7,100,0,90001,0,0,0
,9627,862,10,0,8,101,0,90001,0,0,0
,9628,863,10,0,8,101,0,90001,0,0,0
Sem Furos,9629,864,141,0,0,0,16,90001,0,0,0
Argola,9630,864,141,0,1,1,0,90001,0,0,0
Nenhuma,9631,865,141,0,0,0,0,90001,0,0,0
Urso,9632,865,141,0,1,1,0,90001,0,0,0
Águia,9633,865,141,0,2,2,0,90001,0,0,0
Alce,9634,865,141,0,3,3,0,90001,0,0,0
Nenhuma,9635,866,141,0,0,0,0,90001,0,0,0
Urso,9636,866,141,0,1,1,0,90001,0,0,0
Águia,9637,866,141,0,2,2,0,90001,0,0,0
Alce,9638,866,141,0,3,3,0,90001,0,0,0
,9655,869,146,0,0,1,0,90001,0,6750204,0
,9656,869,146,0,1,4,0,90001,0,8585124,0
,9657,869,146,0,2,2,0,90001,0,9554431,0
,9658,869,146,0,3,3,0,90001,0,10006480,0
,9662,869,142,0,7,100,0,90001,0,0,0
,9663,870,146,0,0,1,0,90001,0,6750204,0
,9664,870,146,0,1,4,0,90001,0,8585124,0
,9665,870,146,0,2,2,0,90001,0,9554431,0
,9666,870,146,0,3,3,0,90001,0,10006480,0
,9670,870,142,0,7,100,0,90001,0,0,0
,9671,869,10,0,8,101,0,90001,0,0,0
,9672,870,10,0,8,101,0,90001,0,0,0
Nenhum,9673,871,141,0,0,0,0,90001,0,0,0
Nenhum,9674,872,141,0,0,0,0,90001,0,0,0
Brincos,9681,297,141,0,1,1,0,90001,0,0,0
Nenhum,9682,873,141,0,0,0,0,90001,0,0,0
Pequeno,9683,873,141,0,1,1,0,90001,0,0,0
Grande,9684,873,141,0,2,2,0,90001,0,0,0
,9685,578,10,0,8,101,0,90001,0,0,0
,9686,579,10,0,8,101,0,90001,0,0,0
,9687,259,326,0,8,58,0,90001,0,-2518675,0
,9688,259,326,0,9,54,0,90001,0,-1262179,0
,9689,259,326,0,10,51,0,90001,0,-530992,0
,9690,259,326,0,11,60,0,90001,0,-3178399,0
,9691,259,326,0,12,57,0,90001,0,-2582662,0
,9692,259,326,0,13,56,0,90001,0,-2774142,0
,9693,259,326,0,14,55,0,90001,0,-1791359,0
,9694,259,326,0,15,53,0,90001,0,-207445,0
,9695,259,326,0,16,52,0,90001,0,-1709897,0
,9696,259,326,0,17,59,0,90001,0,-3566487,0
,9697,259,212,0,18,71,0,90001,0,-4543888,0
,9698,259,212,0,19,72,0,90001,0,-5928592,0
,9699,259,212,0,20,70,0,90001,0,-3030871,0
,9700,259,326,0,21,61,0,90001,0,-5272233,0
,9701,259,326,0,22,62,0,90001,0,-9746644,0
,9702,259,326,0,23,63,0,90001,0,-11785428,0
,9703,259,326,0,24,64,0,90001,0,-13032671,0
,9704,264,324,0,8,58,0,90001,0,-2189968,0
,9705,264,324,0,9,53,0,90001,0,-1129048,0
,9706,264,324,0,10,51,0,90001,0,-403517,0
