ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Generosidad del Peregrino: completa misiones,"Del {EventStartDate} al {EventEndDate}, completa 5 misiones de la Generosidad del Peregrino.",399,148656,100,0,-70
Generosidad del Peregrino: prueba los sabores de Azeroth,"Del {EventStartDate} al {EventEndDate}, cómete una ración de las siguientes comidas.",400,148660,150,0,-70
Generosidad del Peregrino: cubre a todo el mundo con plumas de pavo,"Del {EventStartDate} al {EventEndDate}, dispara a las siguientes razas con disparadores de pavos.",401,148674,100,0,-70
Generosidad del Peregrino: ve a cazar pavos con un sombrero de peregrino,"Del {EventStartDate} al {EventEndDate}, asesina pavos salvajes con rapidez en el Bosque de Elwynn, Claros de Tirisfal o las Llanuras de Ohn'ahra para obtener Dominación de pavos mientras llevas puesto un sombrero de peregrino.",402,148717,150,0,-70
Aniversario: gana un duelo de mascotas JcJ con Alaescarcha,"Del {EventStartDate} al {EventEndDate}, gana un duelo de mascotas JcJ con Mini Alaescarcha en tu equipo.",403,148719,50,0,-60
Mejora objetos usando piedras de vuelo,,404,148721,100,0,0
Completa una mazmorra o campo de batalla aleatorios con tu amigo reclutado o reclutador,Usa el buscador de mazmorras para completar una mazmorra o campo de batalla aleatorio estando en grupo con un amigo reclutado o reclutador.,405,148739,150,0,0
Sube de nivel de cocina clásica,,406,149016,100,0,0
Come en un festín comunitario épico o legendario,"Participa en el festín comunitario de los Colmillarr de Iskaara para aumentar su rareza y, después, ¡cómete una sopa épica!",407,149018,100,0,0
Participa en Fragor de la batalla,,409,149478,50,0,0
Gana 1 camorra de Fragor de la batalla,,410,149481,50,0,0
Gana 5 camorras de Fragor de la batalla,,411,149571,50,410,0
Alcanza el nivel 20,Sube a cualquier personaje hasta el nivel 20.,412,149577,25,0,0
Consigue reputación por las Islas Dragón,,414,149607,70,0,0
Derrota a 5 jefes de banda,,415,149619,50,0,10
Derrota a 20 jefes de banda,,416,149621,100,415,10
Completa 10 misiones,Completa misiones que otorguen experiencia y no trivial (nivel bajo).,417,149633,100,0,0
Completa 25 misiones,Completa misiones que otorguen experiencia y no trivial (nivel bajo).,418,149635,100,417,0
Completa 50 misiones,Completa misiones que otorguen experiencia y no trivial (nivel bajo).,419,149637,100,418,0
Completa 5 misiones del mundo,,420,149639,50,0,0
Completa 10 misiones del mundo,,421,149641,50,420,0
Completa 25 misiones del mundo,,422,149643,100,421,0
Derrota a 25 jefes de mazmorra,Derrota a jefes de mazmorra que otorguen experiencia.,423,149645,100,0,0
Crea un blasón de llama de las Sombras,Consigue fragmentos de blasones de llama de las Sombras y crea cualquier tipo de blasón de llama de las Sombras.,424,149647,30,0,0
Alcanza el nivel 30,Sube a cualquier personaje hasta el nivel 30.,426,149713,25,0,0
Alcanza el nivel 40,Sube a cualquier personaje hasta el nivel 40.,427,149715,25,0,0
Alcanza el nivel 50,Sube a cualquier personaje hasta el nivel 50.,428,149717,25,0,0
Alcanza el nivel 60,Sube a cualquier personaje hasta el nivel 60.,429,149719,25,0,0
Alcanza el nivel 70,Sube a cualquier personaje hasta el nivel 70.,430,149721,25,0,0
Consigue niveles de clase,Sube de nivel a cualquier personaje.,431,149723,50,0,0
Paseo en el tiempo: derrota a domadores de mascotas de las Islas Abruptas,"Del {EventStartDate} al {EventEndDate}, derrota a 3 de los siguientes maestros domadores de las Islas Abruptas:",432,149987,100,0,0
Paseo en el tiempo: derrota a jefes de banda de Burning Crusade,"Del {EventStartDate} al {EventEndDate}, derrota a jefes de banda de Burning Crusade.",433,149937,100,0,0
Paseo en el tiempo: derrota a jefes de banda de Wrath of the Lich King,"Del {EventStartDate} al {EventEndDate}, derrota a jefes de banda de Wrath of the Lich King.",434,149935,100,0,0
Paseo en el tiempo: derrota a jefes de banda de Cataclysm,"Del {EventStartDate} al {EventEndDate}, derrota a jefes de banda de Cataclysm.",435,149945,100,0,0
Paseo en el tiempo: derrota a jefes de banda de Mists of Pandaria,"Del {EventStartDate} al {EventEndDate}, derrota a jefes de banda de Mists of Pandaria.",436,149941,100,0,0
Paseo en el tiempo: derrota a jefes de banda de Warlords of Draenor,"Del {EventStartDate} al {EventEndDate}, derrota a jefes de banda de Warlords of Draenor.",437,149939,100,0,0
Paseo en el tiempo: derrota a jefes de banda de Legion,"Del {EventStartDate} al {EventEndDate}, derrota a jefes de banda de Legion.",438,149943,100,0,0
Paseo en el tiempo: completa misiones en Terrallende,"Del {EventStartDate} al {EventEndDate}, completa misiones en Terrallende.",439,149951,100,0,0
Paseo en el tiempo: completa misiones en Rasganorte,"Del {EventStartDate} al {EventEndDate}, completa misiones en Rasganorte.",440,149947,100,0,0
Paseo en el tiempo: completa misiones en Kalimdor y en los Reinos del Este,"Del {EventStartDate} al {EventEndDate}, completa misiones en Kalimdor y en los Reinos del Este.",441,149957,100,0,0
Paseo en el tiempo: completa misiones en Pandaria,"Del {EventStartDate} al {EventEndDate}, completa misiones en Pandaria.",442,149953,100,0,0
Paseo en el tiempo: completa misiones en las Islas Abruptas,"Del {EventStartDate} al {EventEndDate}, completa misiones en las Islas Abruptas.",443,149955,100,0,0
"Paseo en el tiempo: recoge hierbas, minerales, pieles o peces en Terrallende.","Del {EventStartDate} al {EventEndDate}, recoge hierbas, minerales, pieles o peces en Terrallende.",444,149965,100,0,0
"Paseo en el tiempo: recoge hierbas, minerales, pieles o peces en Rasganorte.","Del {EventStartDate} al {EventEndDate}, recoge hierbas, minerales, pieles o peces en Rasganorte.",445,149959,100,0,0
"Paseo en el tiempo: recoge hierbas, minerales, pieles o peces en Kalimdor y en los Reinos del Este.","Del {EventStartDate} al {EventEndDate}, recoge hierbas, minerales, pieles o peces en Kalimdor y en los Reinos del Este.",446,149974,100,0,0
"Paseo en el tiempo: recoge hierbas, minerales, pieles o peces en Pandaria.","Del {EventStartDate} al {EventEndDate}, recoge hierbas, minerales, pieles o peces en Pandaria.",447,149968,100,0,0
"Paseo en el tiempo: recoge hierbas, minerales, pieles o peces en Draenor.","Del {EventStartDate} al {EventEndDate}, recoge hierbas, minerales, pieles o peces en Draenor.",448,149962,100,0,0
"Paseo en el tiempo: recoge hierbas, minerales, pieles o peces en las Islas Abruptas.","Del {EventStartDate} al {EventEndDate}, recoge hierbas, minerales, pieles o peces en las Islas Abruptas.",449,149971,100,0,0
Paseo en el tiempo: pesca en Kalimdor y en los Reinos del Este,"Del {EventStartDate} al {EventEndDate}, pesca objetos en Kalimdor y en los Reinos del Este.",450,149985,100,0,0
Paseo en el tiempo: pesca en Pandaria,"Del {EventStartDate} al {EventEndDate}, pesca objetos en Pandaria.",451,149981,100,0,0
Consigue reputación con los Celadores Oníricos.,,452,149756,100,0,0
Recoge frutas del Sueño durante una Superfloración,Obtén 10 poderes de fruta del Sueño durante los eventos de Superfloración del Sueño Esmeralda.,453,149763,25,0,0
Participa en una Superfloración épica,Participa en un evento de Superfloración en el Sueño Esmeralda que otorgue recompensas de calidad épica.,454,149765,25,0,0
Planta 15 semillas del Sueño en el Sueño Esmeralda,,455,149767,25,456,0
Planta 5 semillas del Sueño en el Sueño Esmeralda,,456,149771,25,0,0
Refabrica equipo,Usa una profesión de fabricación para refabricar equipo en un banco de trabajo.,457,149775,50,0,0
Completa carreras de jinete de dragones en el Sueño Esmeralda.,Habla con un vigilante del tiempo bronce en el Sueño Esmeralda.,458,149784,50,0,0
Completa circuitos de desafío para jinetes de dragones en el Sueño Esmeralda,Habla con un vigilante del tiempo bronce en el Sueño Esmeralda.,459,149786,50,0,0
Completa circuitos inversos de jinete de dragones en el Sueño Esmeralda,Habla con un vigilante del tiempo bronce en el Sueño Esmeralda.,460,149788,50,0,0
Mata jugadores en el Sueño Esmeralda,,461,149795,100,0,0
Despoja vesania reanimadora,,462,149797,100,0,0
Derrota a mascotas del Sueño,Derrota a 5 de las siguientes mascotas en el Sueño Esmeralda.,463,149799,50,0,0
Atrapa una mascota invernal,Atrapa una de las siguientes mascotas invernales.,464,149801,50,0,0
Deja que te resuciten,,465,149808,25,0,0
Mata a enemigos en el frío,Mata a 30 enemigos en una de las siguientes zonas.,466,149823,50,0,0
Inflige daño de Escarcha,"Inflige un total de 500 000 p. de daño de Escarcha. Los magos, chamanes y caballeros de la Muerte suelen infligir daño de Escarcha.",467,0,50,0,0
Participa en Superfloraciones,Participa en 3 eventos de Superfloración en el Sueño Esmeralda.,468,149832,25,0,0
Planta semillas del Sueño en el Sueño Esmeralda,,469,149834,25,0,0
Semana de bonificación de escaramuzas de arena: gana encuentros diarios en la arena,"Del {EventStartDate} al {EventEndDate}, gana un encuentro en la arena durante cuatro días diferentes.",470,150004,100,0,0
Semana de bonificación de las misiones del mundo: completa misiones del mundo,"Del {EventStartDate} al {EventEndDate}, completa misiones del mundo.",471,149857,50,0,0
Víspera de Año Nuevo: lanza fuegos artificiales rojos o azules en las capitales,"El 12/31, lanza 10 fuegos artificiales rojos o azules en Ventormenta u Orgrimmar durante las celebraciones con fuegos artificiales.",473,149871,100,0,-500
Festival de Invierno: mata a 6 jefes festivos,"Del {EventStartDate} al {EventEndDate}, mata a seis de los siguientes jefes.",474,149883,50,27,-100
Festival de Invierno: mata a 9 jefes festivos,"Del {EventStartDate} al {EventEndDate}, mata a nueve de los siguientes jefes.",475,149897,50,474,-100
"Festival de Invierno: mata a Grinch el Abominable (dos veces, nunca se sabe)","Del {EventStartDate} al {EventEndDate}, mata dos veces a Grinch el Abominable en las Laderas de Trabalomas.",476,149911,50,0,-100
[DNT] Complete World Quests during World Quest Bonus Week,[DNT] From {EventStartDate} - {EventEndDate} complete world quests.,477,149857,50,0,0
Oleada final: completa misiones,"Del {EventStartDate} al {EventEndDate}, completa misiones que otorguen experiencia y no trivial (nivel bajo).",478,149923,150,0,0
Oleada final: completa misiones del mundo,"Del {EventStartDate} al {EventEndDate}, completa misiones del mundo.",479,149925,150,0,0
Completa la trama Dragones rebeldes,Habla con Wrathion en el Sueño Esmeralda para comenzar esta trama.,483,150035,50,0,0
Elfo de la noche: completa la trama de armadura dinástica,"Como elfo o elfa de la noche, completa las siguientes misiones de armadura dinástica:",484,150069,100,0,0
Consigue niveles de clase,Sube de nivel a cualquier personaje.,486,150278,50,0,0
Consigue niveles de clase,Sube de nivel a cualquier personaje.,487,149723,50,0,0
Festival de Invierno: juega con tu obsequio del Festival de Invierno,"Del {EventStartDate} al {EventEndDate}, consigue 100 acumulaciones en total jugando con tu nuevo juguete o el de otro.",489,151021,200,0,-100
Participa en una pelea de bolas de nieve,¡Golpea a otros jugadores con bolas de nieve o deja que te golpeen! Puedes comprar bolas de nieve a los vendedores de Pastos de Bosquehumeante en las capitales.,491,151329,25,0,0
Usa el juguete estandarte de dragón bronce,Usa el juguete estandarte de dragón bronce en las Islas Dragón.,492,151369,50,0,0
Utiliza el juguete grímpola de corredor bronce y usa la emoción /saludar con Nozdormu,Utiliza el juguete grímpola de corredor bronce y usa la emoción /saludar con Nozdormu en Valdrakken.,493,151372,50,0,0
Usa el juguete reloj de arena de eternidad,Usa el juguete reloj de arena de eternidad en la Confluencia Temporal en las Islas Dragón.,494,151374,50,0,0
Usa /cachas con un ayudante de vigilante del tiempo bronce,Usa la emoción /cachas con un ayudante de vigilante del tiempo bronce.,495,151392,25,0,0
Gana 5 duelos de mascotas en Silithus,,496,151396,100,0,0
Usa el reloj de bronce durante una carrera de jinete de dragones.,,497,151400,25,0,0
Llamada del Escarabajo: mata a un coloso,"Del {EventStartDate} al {EventEndDate}, mata a un coloso en Silithus.",498,151404,50,0,-10
Llamada del Escarabajo: mata a un coloso en cada colmena,"Del {EventStartDate} al {EventEndDate}, mata a un coloso en cada una de las colmenas silítidas en Silithus.",499,151408,100,0,-11
Llamada del Escarabajo: /provoca a un jugador de la facción contraria,"Del {EventStartDate} al {EventEndDate}, usa la emoción /provocar con un jugador de la facción contraria en Silithus.",500,151412,25,0,-9
Copa de Terrallende: completa 5 circuitos de jinete de dragones,"Del {EventStartDate} al {EventEndDate}, habla con un vigilante del tiempo bronce en Terrallende.",501,151414,100,0,0
Copa de Terrallende: completa 10 circuitos de jinete de dragones,"Del {EventStartDate} al {EventEndDate}, habla con un vigilante del tiempo bronce en Terrallende.",502,151416,150,501,0
Copa de Terrallende: completa 20 circuitos de jinete de dragones,"Del {EventStartDate} al {EventEndDate}, habla con un vigilante del tiempo bronce en Terrallende.",503,151418,200,502,0
Oleada final: completa mazmorras de Dragonflight,"Del {EventStartDate} al {EventEndDate}, completa mazmorras de Dragonflight.",504,151511,150,0,0
Feria de la Luna Negra: gana 1 juego recreativo,"Del 6 al 12 de abril, gana 1 de los siguientes juegos recreativos en la Isla de la Feria de la Luna Negra.",505,151640,50,0,0
Feria de la Luna Negra: gana 5 juegos recreativos,"Del 6 al 12 de abril, gana 5 de los siguientes juegos recreativos en la Isla de la Feria de la Luna Negra.",506,151642,100,505,0
Gana 5 duelos de mascotas en el Sueño Esmeralda,,507,151646,100,0,0
Consigue niveles de clase,Sube de nivel a cualquier personaje.,508,151650,50,0,0
Usa /reflexionar en Amirdrassil,"Usa la emoción /reflexionar mientras estás en Amirdrassil, en el Sueño Esmeralda.",509,151652,25,0,0
Mata criaturas en el Sueño Esmeralda,"Mata criaturas que otorguen experiencia mientras estás en el Sueño Esmeralda, en las Islas Dragón.",510,151658,100,0,0
Completa la trama La gran aventura temporal,"Habla con Nozdormu en la Confluencia Temporal, en Thaldraszus, para comenzar la misión ""Cayendo en el tiempo"".",511,151660,200,0,0
Feria de la Luna Negra: utiliza el juguete fuegos artificiales de la Luna Negra eternos en la Isla de la Feria de la Luna Negra,"Del 2 al 8 de marzo, utiliza el juguete fuegos artificiales de la Luna Negra eternos en la Isla de la Feria de la Luna Negra.",512,151686,25,0,0
Mata jugadores en el Sueño Esmeralda,,513,151688,50,0,0
Llamada del Escarabajo: completa Silitista,"Del {EventStartDate} al {EventEndDate}, completa la misión del mundo Silitista en Silithus.",514,151833,50,0,-5
Llamada del Escarabajo: dona suministros de guerra,"Del {EventStartDate} al {EventEndDate}, dona suministros de guerra 3 veces a la causa en Silithus.",515,151923,100,0,-6
Completa las misiones de la prole bronce,Completa las misiones de la prole bronce en la Guardería Escamitas de Valdrakken.,516,151957,100,0,0
Utiliza el juguete arena de estasis,Usa el juguete arena de estasis en la Confluencia Temporal en las Islas Dragón.,517,151982,50,0,0
Completa 1 mazmorra con seguidores,,518,152017,50,0,0
Completa 5 mazmorras con seguidores,,519,152023,150,518,0
Completa la trama de La reclamación de Gilneas,Habla con Genn Cringrís en Ventormenta o con Calia Menethil en el Bosque de Argénteos para comenzar esta trama.,520,153375,150,0,0
Completa 5 misiones del mundo del Archivo de Azeroth,Completa misiones del mundo del Archivo de Azeroth en las Islas Dragón.,521,153597,50,0,0
Completa 15 misiones del mundo del Archivo de Azeroth,Completa misiones del mundo del Archivo de Azeroth en las Islas Dragón.,522,153609,150,521,0
Utiliza /saludar con la proveedora Aristta,Usa la emoción /saludar con la proveedora Aristta en la Academia Algeth'ar.,523,153611,50,0,0
Completa 1 gran excavación del Archivo de Azeroth,Completa una gran excavación del Archivo de Azeroth en las Islas Dragón.,524,153632,50,0,0
Completa 5 grandes excavaciones del Archivo de Azeroth,Completa grandes excavaciones del Archivo de Azeroth en las Islas Dragón.,525,153634,150,524,0
Gana un duelo de mascotas con una mascota preciosa,"Gana un duelo de mascotas con la polilla buscacorazones, Pies Rápidos o la prole de periquito.",526,154011,50,0,0
Gana una duelo de mascotas con las tres mascotas preciosas,"Gana un duelo de mascotas con la polilla buscacorazones, Pies Rápidos y la prole de periquito.",527,154013,100,526,0
Obtén 10 puntos de conocimiento de profesión,Obtén conocimiento de las Islas Dragón en cualquier profesión de fabricación o recolección.,528,154015,50,0,0
Obtén 25 puntos de conocimiento de profesión,Obtén conocimiento de las Islas Dragón en cualquier profesión de fabricación o recolección.,529,154027,100,528,0
Completa 15 misiones del mundo en el modo guerra,,530,154039,50,0,0
Alquimia de las Islas Dragón: haz un descubrimiento,"Como alquimista, descubre una nueva receta de las Islas Dragón a través de la experimentación.",531,154041,50,0,0
Prueba las gestas de Dragonflight,"Completa una falla temporal, un festín comunitario y el evento Superfloración.",532,154043,100,0,0
Amor en el aire: completa las 6 misiones diarias,"Del {EventStartDate} al {EventEndDate}, completa todas las siguientes misiones diarias:",533,154051,100,0,0
"Amor en el aire: completa la trama de Químicos La Corona, S.L","Del {EventStartDate} al {EventEndDate}, completa todas las siguientes misiones:",534,154061,100,0,0
Amor en el aire: Dona al Consorcio de Artesanía,"Del {EventStartDate} al {EventEndDate}, otorga una donación significativa al Consorcio de Artesanía en la gala de los regalos.",535,154065,25,0,0
Amor en el aire: Descubre el auténtico descanso,"Del {EventStartDate} al {EventEndDate}, alcanza 250 acumulaciones de Aliviar la frustración atacando a los muñecos en la misión ""El regalo del descanso"".",536,154067,50,0,0
Amor en el aire: lanza pétalos de rosa a los jugadores,"Del {EventStartDate} al {EventEndDate}, lanza un puñado de pétalos de rosa en cada una de las siguientes clases:",537,154069,50,0,0
Amor en el aire: lanza fuegos artificiales rosas mientras llevas una rosa,"Del {EventStartDate} al {EventEndDate}, lanza 5 ráfagas brillantes rosas mientras llevas puesta una rosa de color de la gala de regalos.",538,154083,25,0,0
Amor en el aire: quiérete,"Del {EventStartDate} al {EventEndDate}, completa El regalo de cuidarse a uno mismo de tres formas distintas.",539,154085,100,0,0
Festival Lunar: completa la misión Preservación lunar,"Del {EventStartDate} al {EventEndDate}, habla con Myrael Florlunar en Claro de la Luna para comenzar la misión.",540,154089,50,0,0
Festival Lunar: Consigue una piedra Lunar de anciano,"Del {EventStartDate} al {EventEndDate}, encuentra una piedra lunar de anciano en uno de los sobres rojos de la suerte que entregan los ancianos en todo Azeroth.",541,154091,50,0,0
Festival Lunar: Consigue 10 piedras lunares de anciano,"Del {EventStartDate} al {EventEndDate}, encuentra 10 piedras lunares de anciano en los sobres rojos de la suerte que entregan los ancianos en todo Azeroth.",542,154093,150,541,0
Festival Lunar: cómete una empanadilla y lanza fuegos artificiales,"Del {EventStartDate} al {EventEndDate}, cómete una empanadilla festiva y lanza un petardo festivo.",543,154095,25,0,0
Feria de la Luna Negra: gana 1 juego recreativo,"Del 6 al 12 de octubre, gana 1 de los siguientes juegos recreativos en la Isla de la Feria de la Luna Negra.",544,154101,50,0,0
Feria de la Luna Negra: gana 5 juegos recreativos,"Del 6 al 12 de octubre, gana 5 de los siguientes juegos recreativos en la Isla de la Feria de la Luna Negra.",545,154105,100,544,0
Completa mazmorras con seguidores en cada función,"Completa mazmorras con seguidores en las funciones de tanque, sanador y DPS.",546,154140,100,0,0
"Sube 10 niveles con un sacerdote, un chamán o un druida",,547,154146,100,0,0
Reaviva los blandones de Maldraxxus,"Completa la misión del mundo ""Llamada a los campeones"" en Maldraxxus.",548,154148,25,0,0
Aniversario del puesto comercial: compra una nueva transfiguración en el puesto comercial,,549,154150,25,0,0
Aniversario del puesto comercial: juega con tu nuevo juguete,Usa uno de los siguientes juguetes del catálogo del puesto comercial del año pasado:,550,154152,25,0,0
Aniversario del puesto comercial: gana duelos de mascotas con mascotas del puesto comercial,Gana duelos de mascotas usando al menos una mascota del catálogo del puesto comercial del año pasado.,551,154156,50,0,0
Aniversario del puesto comercial: celébralo con comida y baile,Cómete un potaje goblin y usa el juguete D.I.S.C.O.,552,154158,25,0,0
Amor en el aire: merienda en las escapadas pintorescas,"Del {EventStartDate} al {EventEndDate}, comparte una cesta de merienda romántica en cada una de las ubicaciones que ofrece el portal de escapadas pintorescas.",553,154162,50,0,0
Organiza una Corte de Ascuas,"Como miembro de la curia Venthyr, habla con el supervisor Dedoplano en el Salto del Pecado para desbloquear la Corte de Ascuas.",554,154196,50,0,0
Organiza 5 Cortes de Ascuas,"Como miembro de la curia Venthyr, habla con el supervisor Dedoplano en el Salto del Pecado para desbloquear la Corte de Ascuas.",555,154198,100,554,0
"Hazte un selfi con una tiara, una chistera o un monóculo",Habla con Arielle Fotoflash en Ventormenta o con Vivica Fotoestelar en Orgrimmar para conseguir una cámara SELFI.,556,154204,25,0,0
Mantener los buenos modales,Bebe los siguientes tés:,557,154206,50,0,0
Completa misiones en Suramar,,558,154214,100,0,0
Gana un duelo bajo el efecto de Vestido para matar,"Derrota a otro jugador en un duelo mientras llevas una tiara, una chistera o un monóculo.",559,154218,25,0,0
Gana 5 duelos bajo el efecto de Vestido para matar,"Derrota a otros jugadores en duelos mientras llevas una tiara, una chistera o un monóculo.",560,154220,50,559,0
Usa /reverenciar con tu oponente de arena,,561,154222,25,0,0
En primera clase,Gasta un total de 25 piezas de oro en los maestros de vuelo y otros servicios de transporte.,562,154224,25,0,0
Fabrica gemas |A:Professions-Icon-Quality-Tier3-Small:16:16|a de Dragonflight,,563,154226,50,0,0
Pesca una moneda de las islas,,564,154228,50,0,0
"Sube 10 niveles con un brujo, un mago o un paladín",,565,154233,100,0,0
Gana un duelo de mascotas JcJ con 3 mascotas de la familia Humanoide,,566,154235,75,0,0
Prueba la comida refinada del Festín Rubí,Prueba 5 muestras de comida en el Festín Rubí de Valdrakken.,567,154237,25,0,0
Completa el evento del Ajedrez en Karazhan,,568,154258,75,0,0
Dile a tu seguidor de mazmorras que es /magnífico,Usa la emoción /magnífico con un seguidor en una mazmorra con seguidores.,569,154260,25,0,0
Gradúate en la Academia Algeth'ar con un esmoquin completo,"Derrota al eco de Doragosa mientras llevas chaqueta de esmoquin, camisa y pantalones.",570,154262,50,0,0
Usa /reverenciar o /cortesia con los nobles elegantes de la Corte de las Estrellas,,571,154264,25,0,0
Feria de la Luna Negra: compra un atuendo de noble o usa /cachas mientras lo llevas,"Del 3 al 9 de marzo, compra una prenda a la moda de la nobleza a Chester o usa la emoción /cachas con él mientras vistes un atuendo de noble completo.",572,154267,75,0,0
10.º aniversario de Hearthstone: derrota a Zumbang,"Del {EventStartDate} al {EventEndDate}, derrota a Zumbang en Ventormenta, Orgrimmar o Valdrakken.",573,154270,25,0,0
10.º aniversario de Hearthstone: derrota a Zumbang 5 veces,"Del {EventStartDate} al {EventEndDate}, derrota a Zumbang en Ventormenta, Orgrimmar o Valdrakken.",574,154272,50,573,0
10.º aniversario de Hearthstone: derrota a Zumbang 15 veces,"Del {EventStartDate} al {EventEndDate}, derrota a Zumbang en Ventormenta, Orgrimmar o Valdrakken.",575,154274,100,574,0
Feria de la Luna Negra: descubre tu futuro,"Del 6 al 12 de abril, haz que Sayge te lea el futuro en la Isla de la Feria de la Luna Negra.",576,154288,25,0,0
Copa de Rasganorte: completa 5 circuitos de jinete de dragones,"Del {EventStartDate} al {EventEndDate}, habla con un vigilante del tiempo bronce en Rasganorte.",577,156751,100,0,0
Copa de Rasganorte: completa 10 circuitos de jinete de dragones,"Del {EventStartDate} al {EventEndDate}, habla con un vigilante del tiempo bronce en Rasganorte.",578,156753,150,577,0
Copa de Rasganorte: completa 20 circuitos de jinete de dragones,"Del {EventStartDate} al {EventEndDate}, habla con un vigilante del tiempo bronce en Rasganorte.",579,156755,200,578,0
Jardín Noble: Completa 2 misiones diarias.,"Del {EventStartDate} al {EventEndDate}, completa misiones diarias del Jardín Noble.",580,156760,50,0,0
Jardín Noble: Completa 6 misiones diarias,"Del {EventStartDate} al {EventEndDate}, completa misiones diarias del Jardín Noble.",581,156762,50,580,0
Jardín Noble: Completa la trama de los patos,"Del {EventStartDate} al {EventEndDate}, habla con Zinnia Brooks en Villadorada o con Sylnaria Llamabella en Cerrotajo para empezar esta trama.",582,156764,50,0,0
Jardín Noble: Derrota a Daetan Plumapresta,"Del {EventStartDate} al {EventEndDate}, derrota a Daetan Plumapresta.",583,156801,50,0,0
Jardín Noble: Completa 12 misiones diarias.,"Del {EventStartDate} al {EventEndDate}, completa misiones diarias del Jardín Noble.",584,156777,50,581,0
Jardín Noble: Completa una mazmorra de Dragonflight con la colección de juerguista primaveral,"Del {EventStartDate} al {EventEndDate}, completa una mazmorra de Dragonflight con un vestido, un sombrero de sol o un atuendo de juerguista primaveral.",585,156779,50,0,0
Usa /pollo con un guardia mientras te disfrazas de Hojacardo,Usa la emoción /pollo con un guardia de Ventormenta o un bruto de Orgrimmar mientras estás bajo los efectos de la rama Hojacardo.,586,156856,100,0,-40
Feria de la Luna Negra: Consigue 5 vales de la Luna Negra,"Del 6 al 12 de abril, consigue vales de la Luna Negra en la Feria de la Luna Negra.",588,156858,75,0,0
Feria de la Luna Negra: Completa Pon a prueba tu fuerza,"Del 3 al 9 de noviembre, completa la misión ""Pon a prueba tu fuerza"" en la Isla de la Feria de la Luna Negra.",589,156861,125,0,0
Feria de la Luna Negra: Derrota a los domadores de mascotas,"Del 4 al 10 de mayo, derrota a los maestros domadores en la Isla de la Feria de la Luna Negra.",590,156864,75,0,0
Draenei: completa la trama de armadura dinástica,"Como draenei, completa las siguientes misiones de armadura dinástica:",591,156867,100,0,0
Trol: completa la trama de armadura dinástica,"Como trol Lanza Negra, completa las siguientes misiones de armadura dinástica:",592,156884,100,0,0
Completa la trama A la caza de la Presagista,Completa las siguientes misiones:,593,156908,100,0,0
Pandaria: Remix: completa 5 misiones diarias,Completa misiones diarias con un asaltante temporal.,594,156978,50,0,0
Pandaria: Remix: completa 10 misiones diarias,Completa misiones diarias con un asaltante temporal.,595,156982,50,594,0
Pandaria: Remix: completa 20 misiones diarias,Completa misiones diarias con un asaltante temporal.,596,156984,100,595,0
Pandaria: Remix: consigue 1000 de bronce,Consigue bronce con un asaltante temporal.,597,157016,50,0,0
Pandaria: Remix: consigue 12 000 de bronce,Consigue bronce con un asaltante temporal.,598,157018,150,597,0
Pandaria: Remix: consigue 25 000 de bronce,Consigue bronce con un asaltante temporal.,599,157020,150,598,0
Pandaria: Remix: completa la campaña de los Infinitos,Completa las siguientes misiones:,600,157022,50,0,0
Pandaria: Remix: consigue 10 niveles de clase,Sube de nivel a cualquier personaje asaltante temporal.,601,157029,50,0,0
Pandaria: Remix: consigue 30 niveles de clase,Sube de nivel a cualquier personaje asaltante temporal.,602,157035,100,601,0
Pandaria: Remix: mejora 2 objetos,,603,157037,50,0,0
Pandaria: Remix: mejora 5 objetos,,604,157039,50,603,0
Derrota a 10 jefes de banda de Dragonflight,,605,0,200,0,0
Completa una misión del mundo de JcJ en Khaz Algar,,606,157127,100,0,0
Consigue reputación por Khaz Algar,,607,157129,70,0,0
Oleada final: completa mazmorras de The War Within,"Del {EventStartDate} al {EventEndDate}, completa mazmorras de The War Within.",608,157138,150,0,0
Completa 5 profundidades,,609,157151,50,645,0
Saluda al magister Umbric en la Falla de Telogrus,Usa la emoción /saludar con el magister Umbric en la Falla de Telogrus.,610,157200,50,0,0
Completa la trama Sé tú mismo,Completa las siguientes misiones:,611,157202,200,0,0
Feria de la Luna Negra: pesca objetos en la Isla Luna Negra,"Del 1 al 7 de junio, pesca objetos en la Isla Luna Negra.",612,157210,75,0,0
Recupera vigor de jinete de dragones mientras vuelas a ras del suelo en Las Mil Agujas o el Cabo de Tuercespina,,613,157212,100,0,0
Usa una silla para pescar y la tumbona playera colorida en Valdrakken,Usa la silla para pescar de juguete y la tumbona playera colorida en Valdrakken.,614,157262,75,0,0
"Feria de la Luna Negra: prueba los ""bienes"" de Rona Dientesverdes","Del 7 al 13 de julio, consume la comida y los bienes de Rona Dientesverdes.",616,157305,50,0,0
"Feria de la Luna Negra: baila con Kolin, el oso danzante","Del 7 al 13 de julio, usa la emoción /bailar con Kolin, el oso danzante, en la Isla Luna Negra.",617,157309,50,0,0
Pandaria: Remix: usa /sentarse con Eternus en el Bosque de Jade,"Con un asaltante temporal, usa la emoción /sentarse con Eternus en el Bosque de Jade.",618,157311,50,0,0
"Pandaria: Remix: completa 3 gestas, mazmorras o bandas",,619,157316,100,0,0
