ID,Text_lang,RelationshipFlags,EmotesTextID
1378,Buscas a %s para algo.,2,427
1379,%s se opone a %s.,0,450
1380,%s se opone a ti.,1,450
1381,Te opones a %s.,2,450
1382,¡%s SE OPONE!,4,450
1383,¡TE OPONES!,6,450
1384,%s dirige una mirada furtiva a %s.,0,429
1385,%s te dirige una mirada furtiva.,1,429
1386,Le diriges a %s una mirada furtiva.,2,429
1387,%s se golpea la frente.,4,434
1388,Te golpeas la frente.,6,434
1389,%s se golpea la frente.,12,434
1390,%s propone una tregua.,4,442
1391,Propones una tregua.,6,442
1392,%s se pone a sudar al ver a %s.,0,451
1393,%s se pone a sudar al verte.,1,451
1394,Te pones a sudar al ver a %s.,2,451
1395,%s está sudando.,4,451
1396,Estás sudando.,6,451
1397,%s se toma el pulso.,12,415
1398,%s se alegra por haber ayudado a %s.,0,453
1399,%s se alegra por haberte ayudado.,1,453
1400,Te alegras por haber ayudado a %s.,2,453
1401,%s se alegra por haber ayudado.,4,453
1402,Te alegras por haber ayudado.,6,453
1660,,0,506
1661,,1,506
1662,,2,506
1663,,4,506
1664,,6,506
1665,,12,506
1666,¡%s vitorea a la Alianza!,0,507
1667,¡%s vitorea a la Alianza!,1,507
1668,¡Vitoreas a la Alianza!,2,507
1669,¡%s vitorea a la Horda!,0,508
1670,¡%s vitorea a la Horda!,1,508
1671,¡Vitoreas a la Horda!,2,508
1729,%s está flipando con %s.,0,517
1730,%s está flipando contigo.,1,517
1731,Estás flipando con %s.,2,517
1732,%s está flipando.,4,517
1733,Estás flipando.,6,517
1734,%s está flipando.,12,517
1735,%s ha cometido un error.,0,518
1736,%s ha cometido un error.,1,518
1737,Has cometido un error.,2,518
1738,%s ha cometido un error.,4,518
1739,Has cometido un error.,6,518
1740,%s ha cometido un error.,12,518
1741,¡%s vitorea a la Alianza!,0,519
1742,¡%s vitorea a la Alianza!,1,519
1743,¡Vitoreas a la Alianza!,2,519
1744,¡%s vitorea a la Horda!,0,520
1745,¡%s vitorea a la Horda!,1,520
1746,¡Vitoreas a la Horda!,2,520
1747,¡%s vitorea a la Alianza!,4,507
1748,¡Vitoreas a la Alianza!,6,507
1749,¡%s vitorea a la Horda!,4,508
1750,¡Vitoreas a la Horda!,6,508
1751,%s maúlla a %s.,0,521
1752,%s te maúlla.,1,521
1753,Maúllas a %s.,2,521
1754,%s maúlla.,4,521
1755,Maúllas.,6,521
1756,%s toca la nariz de %s.,0,522
1757,%s te toca la nariz.,1,522
1758,Le tocas la nariz a %s.,2,522
1759,%s se toca la nariz.,4,522
1760,Te tocas la nariz. ¡Bup!,6,522
1761,%s se toca la nariz.,12,522
1862,%s le hace una mueca de dolor compasiva a %s. ¡Eso ha tenido que doler!,0,623
1863,%s te hace una mueca de dolor compasiva. ¡Eso ha tenido que doler!,1,623
1864,Le haces una mueca de dolor compasiva a %s. ¡Eso ha tenido que doler!,2,623
1865,%s hace una mueca de dolor compasiva.,4,623
1866,Haces una mueca de dolor compasiva.,6,623
1867,¡%s vitorea efusivamente a %s! ¡Muy bien!,0,624
1868,¡%s te vitorea efusivamente! ¡Muy bien!,1,624
1869,¡Vitoreas efusivamente a %s! ¡Muy bien!,2,624
1870,¡%s vitorea efusivamente! ¡Muy bien!,4,624
1871,¡Vitoreas efusivamente! ¡Muy bien!,6,624
1872,%s aplaude con entusiasmo a %s. ¡Impresionante!,0,625
1873,%s te aplaude con entusiasmo. ¡Impresionante!,1,625
1874,Aplaudes con entusiasmo a %s. ¡Impresionante!,2,625
1875,%s aplaude con entusiasmo. ¡Impresionante!,4,625
1876,Aplaudes con entusiasmo. ¡Impresionante!,6,625
1877,%s mira a %s y asiente. ¡Un trabajo magnífico!,0,626
1878,%s te mira y asiente. ¡Un trabajo magnífico!,1,626
1879,Miras a %s y asientes. ¡Un trabajo magnífico!,2,626
1880,%s asiente. ¡Un trabajo magnífico!,4,626
1881,Asientes. ¡Un trabajo magnífico!,6,626
1882,%s eructa a lo bestia.,0,18
1883,%s eructa a lo bestia.,1,18
1884,Eructas a lo bestia.,2,18
1885,%s grazna a %s. ¡Cuac!,0,627
1886,%s te grazna. ¡Cuac!,1,627
1887,Le graznas a %s. ¡Cuac!,2,627
1888,%s finge ser un pato. ¡Cuac!,4,627
1889,Finges ser un pato. ¡Cuac!,6,627
1890,%s finge ser un pato. ¡Cuac!,12,627
