ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Vinci un campo di battaglia con un personaggio di livello inferiore al 70,,376,148556,100,0,0
Vinci uno scontro PvP tra mascotte con un Tacchino,Vinci uno scontro PvP tra mascotte con un qualsiasi tacchino nella tua squadra,377,148558,100,0,0
"Dai da mangiare alla tua mascotte uno spuntino, un dolcetto o un integratore","Nutri una Mascotte da Combattimento con uno Spuntino del Famiglio Felice, un Dolcetto per Mascotte o un Integratore Inferiore.",378,148560,50,0,0
Settimana dell'evento bonus Missioni Mondiali: completa missioni mondiali in gruppo,Completa delle missioni mondiali in un gruppo dal {EventStartDate} al {EventEndDate}.,379,148564,100,0,0
Settimana dell'evento bonus Campi di Battaglia: vinci un campo di battaglia epico,Vinci un campo di battaglia epico dal {EventStartDate} al {EventEndDate}.,380,148566,100,0,0
Settimana dell'evento bonus delle spedizioni: completa spedizioni Eroiche con giocatori casuali,Usa la Ricerca delle Spedizioni per completare spedizioni Eroiche con giocatori casuali dal {EventStartDate} al {EventEndDate}.,381,148568,150,0,0
Porta la gilda nelle spedizioni,Usa la Ricerca delle Spedizioni per completare spedizioni con un gruppo di gilda.,383,148572,150,0,0
Completa missioni in un gruppo,,384,148574,100,0,0
Ottieni tutti i seguenti benefici contemporaneamente,,385,148576,50,0,0
Cavalca sulla cavalcatura di un altro giocatore,,386,148582,50,0,0
Giorno dei Morti: sconfiggi un Contendente,Acquista un Completo del Contendente da Chapman e sconfiggi un altro giocatore che indossa un Completo del Contendente dal {EventStartDate} al {EventEndDate}.,387,148584,100,0,-10
"Giorno dei Morti: completa la missione ""Il caro estinto""","Completa la missione ""Il caro estinto"", che si trova nella capitale della tua razza, dal {EventStartDate} al {EventEndDate}.",388,148586,100,0,-10
"Festival dei Lunagufo: completa la missione ""Osservare i Lunagufo""","Completa la missione ""Osservare i Lunagufo"" presso Radaluna a Kalimdor il {EventStartDate}.",389,148588,150,0,-40
Anniversario: partecipa alla Vendetta di Korrak,Partecipa al campo di battaglia Vendetta di Korrak dal {EventStartDate} al {EventEndDate}.,390,148590,100,0,-60
Anniversario di WoW: uccidi Calcarovina,Uccidi Calcarovina a Tanaris dal {EventStartDate} al {EventEndDate}.,391,148592,100,0,-60
Anniversario: /acclama Leeroy Jenkins,Usa l'emote /acclama con Leeroy Jenkins presso i campi del festival di Tanaris dal {EventStartDate} al {EventEndDate}.,392,148594,10,0,-60
Anniversario: completa missioni in un gruppo con personaggi di livello inferiore a 20,Completa 5 missioni in un gruppo con un personaggio di livello inferiore al 20 dal {EventStartDate} al {EventEndDate}.,393,148596,50,0,0
Festival dei Lunagufo: uccidi i nemici con i tuoi Cuccioli di Lunagufo,"Fai amicizia con un Cucciolo di Lunagufo presso Radaluna a Kalimdor, quindi uccidi 25 nemici che forniscono esperienza con il tuo compagno Lunagufo il {EventStartDate}.",394,148609,150,0,-40
Anniversario: lancia fuochi d'artificio nelle capitali,Lancia 10 Fuochi d'Artificio Festivi o Fuochi d'Artificio dello Stormo a Roccavento o a Orgrimmar dal {EventStartDate} al {EventEndDate}.,395,148611,20,0,-60
Ringraziamento del Pellegrino: ottieni lo Spirito della Condivisione,Mangia tutti i cibi al Tavolo del Ringraziamento per ottenere lo Spirito della Condivisione dal {EventStartDate} al {EventEndDate}.,396,148617,50,0,-70
Ringraziamento del Pellegrino: ottieni lo Spirito della Condivisione in tutte le zone delle Isole dei Draghi,Mangia tutti i cibi al Tavolo del Ringraziamento per ottenere lo Spirito della Condivisione in ognuna delle seguenti zone dal {EventStartDate} al {EventEndDate}.,397,148619,100,396,-70
Ringraziamento del Pellegrino: cucina tutte le ricette del Ringraziamento del Pellegrino,Cucina tutti i seguenti cibi del Ringraziamento del Pellegrino dal {EventStartDate} al {EventEndDate}.,398,148638,100,0,-70
Ringraziamento del Pellegrino: completa missioni,Completa 5 missioni del Ringraziamento del Pellegrino dal {EventStartDate} al {EventEndDate}.,399,148656,100,0,-70
Ringraziamento del Pellegrino: assaggia i sapori di Azeroth,Mangia ciascuno dei cibi elencati qui sotto dal {EventStartDate} al {EventEndDate}.,400,148660,150,0,-70
Ringraziamento del Pellegrino: ricopri tutti di Piume di Tacchino,Spara a ciascuna delle seguenti razze con lo Sparapiume dal {EventStartDate} al {EventEndDate}.,401,148674,100,0,-70
Ringraziamento del Pellegrino: partecipa alla caccia al tacchino indossando un Cappello del Pellegrino,"Uccidi rapidamente i Tacchini Selvatici dal {EventStartDate} al {EventEndDate} nella Foresta di Elwynn, nelle Radure di Tirisfal o nelle Pianure di Ohn'ahra per diventare un Dominatore di Tacchini mentre indossi un Cappello del Pellegrino.",402,148717,150,0,-70
Anniversario: vinci uno scontro PvP tra mascotte con Alazzurra,Vinci uno scontro PvP tra mascotte con una Piccola Alazzurra nella tua squadra dal {EventStartDate} al {EventEndDate}.,403,148719,50,0,-60
Potenzia oggetti usando le Pietre dello Stormo,,404,148721,100,0,0
Completa una spedizione o un campo di battaglia casuale con un amico di Recluta un amico.,Usa la Ricerca delle Spedizioni per completare una spedizione casuale o un campo di battaglia casuale in gruppo con un amico di Recluta un amico.,405,148739,150,0,0
Fai salire di livello la professione Cucina Classica,,406,149016,100,0,0
Mangia un Banchetto della Comunità Epico o Leggendario,"Partecipa al Banchetto della Comunità dei Tuskarr di Iskaara per aumentarne la rarità, poi mangia una zuppa epica!",407,149018,100,0,0
Partecipa a Nel Vivo della Battaglia,,409,149478,50,0,0
Vinci 1 Rissa Nel Vivo della Battaglia,,410,149481,50,0,0
Vinci 5 Risse Nel Vivo della Battaglia,,411,149571,50,410,0
Raggiungi il livello 20,Porta un personaggio al livello 20.,412,149577,25,0,0
Ottieni reputazione nelle Isole dei Draghi,,414,149607,70,0,0
Sconfiggi 5 boss delle incursioni,,415,149619,50,0,10
Sconfiggi 20 boss delle incursioni,,416,149621,100,415,10
Completa 10 missioni,Completa missioni che forniscono esperienza e che non sono triviali (basso livello).,417,149633,100,0,0
Completa 25 missioni,Completa missioni che forniscono esperienza e che non sono triviali (basso livello).,418,149635,100,417,0
Completa 50 missioni,Completa missioni che forniscono esperienza e che non sono triviali (basso livello).,419,149637,100,418,0
Completa 5 missioni mondiali,,420,149639,50,0,0
Completa 10 missioni mondiali,,421,149641,50,420,0
Completa 25 missioni mondiali,,422,149643,100,421,0
Sconfiggi 25 boss delle spedizioni,Sconfiggi boss delle spedizioni che forniscono esperienza.,423,149645,100,0,0
Crea un Emblema d'Ombrofuoco,Recupera i frammenti di Emblema d'Ombrofuoco e crea un qualsiasi tipo di Emblema d'Ombrofuoco.,424,149647,30,0,0
Raggiungi il livello 30,Porta un personaggio al livello 30.,426,149713,25,0,0
Raggiungi il livello 40,Porta un personaggio al livello 40.,427,149715,25,0,0
Raggiungi il livello 50,Porta un personaggio al livello 50.,428,149717,25,0,0
Raggiungi il livello 60,Porta un personaggio al livello 60.,429,149719,25,0,0
Raggiungi il livello 70,Porta un personaggio al livello 70.,430,149721,25,0,0
Ottieni livelli di classe,Sali di livello con qualsiasi personaggio.,431,149723,50,0,0
Viaggi nel Tempo: sconfiggi gli Allenatori di Mascotte delle Isole Disperse,Sconfiggi 3 dei seguenti Maestri Allenatori delle Isole Disperse dal {EventStartDate} al {EventEndDate}:,432,149987,100,0,0
Viaggi nel Tempo: sconfiggi i boss delle incursioni di The Burning Crusade,Sconfiggi i boss delle incursioni di The Burning Crusade dal {EventStartDate} al {EventEndDate}.,433,149937,100,0,0
Viaggi nel Tempo: sconfiggi i boss delle incursioni di Wrath of the Lich King,Sconfiggi i boss delle incursioni di Wrath of the Lich King dal {EventStartDate} al {EventEndDate}.,434,149935,100,0,0
Viaggi nel Tempo: sconfiggi i boss delle incursioni di Cataclysm,Sconfiggi i boss delle incursioni di Cataclysm dal {EventStartDate} al {EventEndDate}.,435,149945,100,0,0
Viaggi nel Tempo: sconfiggi i boss delle incursioni di Mists of Pandaria,Sconfiggi i boss delle incursioni di Mists of Pandaria dal {EventStartDate} al {EventEndDate}.,436,149941,100,0,0
Viaggi nel Tempo: sconfiggi i boss delle incursioni di Warlords of Draenor,Sconfiggi i boss delle incursioni di Warlords of Draenor dal {EventStartDate} al {EventEndDate}.,437,149939,100,0,0
Viaggi nel Tempo: sconfiggi i boss delle incursioni di Legion,Sconfiggi i boss delle incursioni di Legion dal {EventStartDate} al {EventEndDate}.,438,149943,100,0,0
Viaggi nel Tempo: completa missioni nelle Terre Esterne,Completa missioni nelle Terre Esterne dal {EventStartDate} al {EventEndDate}.,439,149951,100,0,0
Viaggi nel Tempo: completa missioni a Nordania,Completa missioni a Nordania dal {EventStartDate} al {EventEndDate}.,440,149947,100,0,0
Viaggi nel Tempo: completa missioni a Kalimdor e nei Regni Orientali,Completa missioni a Kalimdor e nei Regni Orientali dal {EventStartDate} al {EventEndDate}.,441,149957,100,0,0
Viaggi nel Tempo: completa missioni a Pandaria,Completa missioni a Pandaria dal {EventStartDate} al {EventEndDate}.,442,149953,100,0,0
Viaggi nel Tempo: completa missioni nelle Isole Disperse,Completa missioni nelle Isole Disperse dal {EventStartDate} al {EventEndDate}.,443,149955,100,0,0
"Viaggi nel Tempo: raccogli erbe, minerali, pelli o pesce nelle Terre Esterne","Raccogli erbe, minerali, pelli o pesce sulle Terre Esterne dal {EventStartDate} al {EventEndDate}.",444,149965,100,0,0
"Viaggi nel Tempo: raccogli erbe, minerali, pelli o pesce a Nordania","Raccogli erbe, minerali, pelli o pesce a Nordania dal {EventStartDate} al {EventEndDate}.",445,149959,100,0,0
"Viaggi nel Tempo: raccogli erbe, minerali, pelli o pesce a Kalimdor e nei Regni Orientali","Raccogli erbe, minerali, pelli o pesce a Kalimdor e nei Regni Orientali dal {EventStartDate} al {EventEndDate}.",446,149974,100,0,0
"Viaggi nel Tempo: raccogli erbe, minerali, pelli o pesce a Pandaria","Raccogli erbe, minerali, pelli o pesce a Pandaria dal {EventStartDate} al {EventEndDate}.",447,149968,100,0,0
"Viaggi nel Tempo: raccogli erbe, minerali, pelli o pesce su Draenor","Raccogli erbe, minerali, pelli o pesce su Draenor dal {EventStartDate} al {EventEndDate}.",448,149962,100,0,0
"Viaggi nel Tempo: raccogli erbe, minerali, pelli o pesce sulle Isole Disperse","Raccogli erbe, minerali, pelli o pesce sulle Isole Disperse dal {EventStartDate} al {EventEndDate}.",449,149971,100,0,0
Viaggi nel Tempo: pesca a Kalimdor e nei Regni Orientali,Pesca oggetti a Kalimdor e nei Regni Orientali dal {EventStartDate} al {EventEndDate}.,450,149985,100,0,0
Viaggi nel Tempo: pesca a Pandaria,Pesca oggetti a Pandaria dal {EventStartDate} al {EventEndDate}.,451,149981,100,0,0
Aumenta la reputazione con i Custodi del Sogno,,452,149756,100,0,0
Raccogli Frutti del Sogno durante la Superfioritura,Ottieni 10 poteri del Frutto del Sogno durante gli eventi della Superfioritura nel Sogno di Smeraldo.,453,149763,25,0,0
Partecipa a una Superfioritura epica,Partecipa a un evento della Superfioritura nel Sogno di Smeraldo che fornisce qualità epica.,454,149765,25,0,0
Pianta 15 Semonirici nel Sogno di Smeraldo,,455,149767,25,456,0
Pianta 5 Semonirici nel Sogno di Smeraldo,,456,149771,25,0,0
Ricrea equipaggiamento,Usa una professione d'artigianato per ricreare l'equipaggiamento presso una stazione d'artigianato.,457,149775,50,0,0
Completa percorsi del Volo Draconico nel Sogno di Smeraldo,Parla con un Custode del Tempo Bronzeo nel Sogno di Smeraldo.,458,149784,50,0,0
Completa percorsi di Sfida del Volo Draconico nel Sogno di Smeraldo,Parla con un Custode del Tempo Bronzeo nel Sogno di Smeraldo.,459,149786,50,0,0
Completa percorsi Inversi del Volo Draconico nel Sogno di Smeraldo,Parla con un Custode del Tempo Bronzeo nel Sogno di Smeraldo.,460,149788,50,0,0
Uccidi giocatori nel Sogno di Smeraldo,,461,149795,100,0,0
Depreda Ira Stimolante,,462,149797,100,0,0
Sconfiggi le mascotte del Sogno,Sconfiggi 5 delle seguenti mascotte nel Sogno di Smeraldo.,463,149799,50,0,0
Cattura una mascotte invernale,Cattura una delle seguenti mascotte invernali.,464,149801,50,0,0
Fatti resuscitare,,465,149808,25,0,0
Uccidi nemici al freddo,Uccidi 30 nemici in una delle seguenti zone.,466,149823,50,0,0
Infliggi danni da gelo,"Infliggi un totale di 500.000 danni da gelo. I danni da gelo sono inflitti più comunemente da Maghi, Sciamani e Cavalieri della Morte.",467,0,50,0,0
Partecipa alla Superfioritura,Partecipa a 3 eventi della Superfioritura nel Sogno di Smeraldo.,468,149832,25,0,0
Pianta Semonirici nel Sogno di Smeraldo,,469,149834,25,0,0
Settimana dell'evento bonus Schermaglie in Arena: vinci scontri giornalieri in arena,Vinci uno scontro in arena in quattro giorni diversi dal {EventStartDate} al {EventEndDate}.,470,150004,100,0,0
Settimana dell'evento bonus Missioni Mondiali: completa missioni mondiali,Completa missioni mondiali dal {EventStartDate} al {EventEndDate}.,471,149857,50,0,0
Vigilia del Nuovo Anno: lancia Fuochi d'Artificio Rossi e Blu nelle capitali,Lancia 10 Fuochi d'Artificio Rossi o Blu a Roccavento oppure Orgrimmar durante le celebrazioni pirotecniche il 31/12.,473,149871,100,0,-500
Vigilia di Grande Inverno: uccidi 6 boss festivi,Uccidi sei dei seguenti boss dal {EventStartDate} al {EventEndDate}.,474,149883,50,27,-100
Vigilia di Grande Inverno: uccidi 9 boss festivi,Uccidi nove dei seguenti boss dal {EventStartDate} al {EventEndDate}.,475,149897,50,474,-100
Vigilia di Grande Inverno: uccidi l'Abominevole Greench (due volte per sicurezza),Uccidi l'Abominevole Greench nelle Alture di Colletorto due volte dal {EventStartDate} al {EventEndDate}.,476,149911,50,0,-100
[DNT] Complete World Quests during World Quest Bonus Week,[DNT] From {EventStartDate} - {EventEndDate} complete world quests.,477,149857,50,0,0
Impeto finale: completa missioni,Completa missioni che forniscono esperienza e che non sono triviali (basso livello) dal {EventStartDate} al {EventEndDate}.,478,149923,150,0,0
Impeto finale: completa missioni mondiali,Completa missioni mondiali dal {EventStartDate} al {EventEndDate}.,479,149925,150,0,0
"Completa il gruppo di missioni ""Draghi emarginati""",Parla con Irathion nel Sogno di Smeraldo per iniziare il suo gruppo di missioni.,483,150035,50,0,0
Elfi della Notte: Completa il gruppo di missioni dell'Armatura Retaggio,Completa le seguenti missioni dell'Armatura Retaggio con un personaggio Elfo della Notte:,484,150069,100,0,0
Ottieni livelli di classe,Sali di livello con qualsiasi personaggio.,486,150278,50,0,0
Ottieni livelli di classe,Sali di livello con qualsiasi personaggio.,487,149723,50,0,0
Vigilia di Grande Inverno: gioca con il tuo regalo di Grande Inverno,Ottieni 100 accumuli totali con il tuo nuovo giocattolo o quello di qualcun altro dal {EventStartDate} al {EventEndDate}.,489,151021,200,0,-100
Fai una battaglia di palle di neve,Colpisci altri giocatori con palle di neve o fatti colpire da loro! Le Palle di Neve possono essere acquistate dai mercanti della Masseria Buongusto nelle capitali.,491,151329,25,0,0
Usa il giocattolo Stendardo dei Draghi di Bronzo,Usa il giocattolo Stendardo dei Draghi di Bronzo sulle Isole dei Draghi.,492,151369,50,0,0
Usa il giocattolo Vessillo del Corridore Bronzeo e fai /ciaociao a Nozdormu a Valdrakken,Usa il giocattolo Vessillo del Corridore Bronzeo e fai /ciaociao su Nozdormu a Valdrakken.,493,151372,50,0,0
Usa il giocattolo Clessidra dell'Eternità,Usa il giocattolo Clessidra dell'Eternità nella Confluenza Temporale sulle Isole dei Draghi.,494,151374,50,0,0
/fletti i muscoli verso un Assistente del Custode del Tempo Bronzeo,/fletti i muscoli verso un Assistente del Custode del Tempo Bronzeo.,495,151392,25,0,0
Vinci 5 scontri tra mascotte a Silitus,,496,151396,100,0,0
Usa l'Orologio di Bronzo durante una corsa del Volo Draconico.,,497,151400,25,0,0
Richiamo dello Scarabeo: uccidi un Colosso,Uccidi un Colosso a Silitus dal {EventStartDate} al {EventEndDate}.,498,151404,50,0,-10
Richiamo dello Scarabeo: uccidi un Colosso in ogni alveare,Uccidi un Colosso a Silitus in ognuno degli Alveari Silitidi dal {EventStartDate} al {EventEndDate}.,499,151408,100,0,-11
Chiamata dello Scarabeo: /provoca un personaggio della fazione opposta,Usa l'emote /provoca su un giocatore della fazione opposta a Silitus.,500,151412,25,0,-9
Coppa Terre Esterne: completa 5 percorsi del Volo Draconico,Parla con un Custode del Tempo Bronzeo nelle Terre Esterne dal {EventStartDate} al {EventEndDate}.,501,151414,100,0,0
Coppa Terre Esterne: completa 10 percorsi del Volo Draconico,Parla con un Custode del Tempo Bronzeo nelle Terre Esterne dal {EventStartDate} al {EventEndDate}.,502,151416,150,501,0
Coppa Terre Esterne: completa 20 percorsi del Volo Draconico,Parla con un Custode del Tempo Bronzeo nelle Terre Esterne dal {EventStartDate} al {EventEndDate}.,503,151418,200,502,0
Impeto Finale: completa spedizioni di Dragonflight,Completa spedizioni di Dragonflight dal {EventStartDate} al {EventEndDate}.,504,151511,150,0,0
Fiera di Lunacupa: vinci 1 partita alla Console di Gioco,Vinci 1 partita nei seguenti giochi sull'isola della Fiera di Lunacupa dal 6 al 12 aprile.,505,151640,50,0,0
Fiera di Lunacupa: vinci 5 partite alla Console di Gioco,Vinci 5 partite nei seguenti giochi sull'isola della Fiera di Lunacupa dal 6 al 12 aprile.,506,151642,100,505,0
Vinci 5 scontri tra mascotte nel Sogno di Smeraldo,,507,151646,100,0,0
Ottieni livelli di classe,Sali di livello con qualsiasi personaggio.,508,151650,50,0,0
/pondera ad Amirdrassil,Usa l'emote /pondera mentre sei ad Amirdrassil nel Sogno di Smeraldo.,509,151652,25,0,0
Uccidi creature nel Sogno di Smeraldo,Uccidi creature che forniscono esperienza mentre sei nel Sogno di Smeraldo sulle Isole dei Draghi.,510,151658,100,0,0
Completa il gruppo di missioni Avventure di alto livello,"Parla con Nozdormu nella Confluenza Temporale a Thaldraszus per iniziare la missione ""A spasso nel tempo"".",511,151660,200,0,0
Fiera di Lunacupa: usa il giocattolo Fuoco d'Artificio Perpetuo di Lunacupa sull'Isola della Fiera di Lunacupa,Usa il giocattolo Fuoco d'Artificio Perpetuo di Lunacupa sull'Isola della Fiera di Lunacupa dal 2 all'8 marzo.,512,151686,25,0,0
Uccidi giocatori nel Sogno di Smeraldo,,513,151688,50,0,0
Richiamo dello Scarabeo: completa Silitista,Completa la missione mondiale Silitista a Silitista dal {EventStartDate} al {EventEndDate}.,514,151833,50,0,-5
Richiamo dello Scarabeo: dona Rifornimenti di Guerra,Fai una donazione di Rifornimenti di Guerra alla causa di Silitus per 3 volte dal {EventStartDate} al {EventEndDate}.,515,151923,100,0,-6
Completa le missioni del Cucciolo di Bronzo,Completa le missioni del Cucciolo di Bronzo presso l'Asilo Scagliette a Valdrakken.,516,151957,100,0,0
Usa il giocattolo Sabbia di Stasi,Usa il giocattolo Sabbia di Stasi alla Confluenza Temporale sulle Isole dei Draghi.,517,151982,50,0,0
Completa 1 spedizione con Seguace,,518,152017,50,0,0
Completa 5 spedizioni con Seguace,,519,152023,150,518,0
Completa il gruppo di missioni Riconquista di Gilneas,Parla con Genn Mantogrigio a Roccavento o Calia Menethil nella Selva Pinargento per iniziare questo gruppo di missioni.,520,153375,150,0,0
Completa 5 missioni mondiali degli Archivi Azerothiani,Completa le missioni mondiali degli Archivi Azerothiani sulle Isole dei Draghi.,521,153597,50,0,0
Completa 15 missioni mondiali degli Archivi Azerothiani,Completa le missioni mondiali degli Archivi Azerothiani sulle Isole dei Draghi.,522,153609,150,521,0
/saluto all'Approvvigionatrice Aristta,Usa l'emote /saluto verso l'Approvvigionatrice Aristta nell'Accademia di Algeth'ar.,523,153611,50,0,0
Completa 1 Grande Scavo degli Archivi Azerothiani,Completa un Grande Scavo degli Archivi Azerothiani sulle Isole dei Draghi.,524,153632,50,0,0
Completa 5 Grandi Scavi degli Archivi Azerothiani,Completa Grandi Scavi degli Archivi Azerothiani sulle Isole dei Draghi.,525,153634,150,524,0
Vinci uno scontro tra mascotte con una mascotte amorosa,"Vinci uno scontro tra mascotte con la Falena Centracuori, Stupìdo o il Cucciolo di Struzzo Rosa.",526,154011,50,0,0
Vinci uno scontro tra mascotte con tutte e tre le mascotte amorose,"Vinci uno scontro tra mascotte con la Falena Centracuori, Stupìdo e il Cucciolo di Struzzo Rosa.",527,154013,100,526,0
Ottieni 10 punti conoscenza delle professioni,Ottieni conoscenza delle Isole dei Draghi in qualsiasi professione di creazione o di raccolta.,528,154015,50,0,0
Ottieni 25 punti conoscenza delle professioni,Ottieni conoscenza delle Isole dei Draghi in qualsiasi professione di creazione o di raccolta.,529,154027,100,528,0
Completa 15 missioni mondiali in modalità Guerra,,530,154039,50,0,0
Alchimia delle Isole dei Draghi: fare una scoperta,"Da alchimista, scopri una nuova ricetta delle Isole dei Draghi tramite la sperimentazione.",531,154041,50,0,0
Scopri gli scenari di Dragonflight,"Completa una Fenditura del Tempo, un Banchetto della Comunità e un evento della Superfioritura.",532,154043,100,0,0
Amore nell'Aria: completa tutte e 6 le missioni giornaliere,Completa tutte le seguenti missioni giornaliere dal {EventStartDate} al {EventEndDate}:,533,154051,100,0,0
Amore nell'Aria: completa il gruppo di missioni delle Industrie F.lli Corona,Completa tutte le seguenti missioni dal {EventStartDate} al {EventEndDate}:,534,154061,100,0,0
Amore nell'Aria: Donazione al Consorzio degli Artigiani,Dal {EventStartDate} al {EventEndDate} fai una donazione significativa al Consorzio degli Artigiani al Gala dei Regali.,535,154065,25,0,0
Amore nell'Aria: Scopri il vero sollievo,"Dal {EventStartDate} al {EventEndDate} raggiungi 250 accumuli di Sollievo dalla Frustrazione attaccando i manichini da allenamento durante la missione ""Il regalo del sollievo"".",536,154067,50,0,0
Amore nell'Aria: lancia Petali di Rosa ai giocatori,Tira una Manciata di Petali di Rosa su ciascuna delle seguenti classi dal {EventStartDate} al {EventEndDate}:,537,154069,50,0,0
Amore nell'Aria: lancia Fuochi d'Artificio Rosa mentre indossi una Rosa,Lancia 5 Scariche di Luce Rosa mentre indossi una rosa colorata del Gala dei Regali dal {EventStartDate} al {EventEndDate}.,538,154083,25,0,0
Amore nell'Aria: amati,Completa Il regalo della cura di sé in tre modi diversi dal {EventStartDate} al {EventEndDate}.,539,154085,100,0,0
"Celebrazione della Luna: completa la missione ""Preservazione Lunare""",Parla con Myrael Sboccialuna a Radaluna per iniziare la missione dal {EventStartDate} al {EventEndDate}.,540,154089,50,0,0
Celebrazione della Luna: Ottieni una Pietraluna degli Anziani,Dal {EventStartDate} al {EventEndDate} trova una Pietraluna degli Anziani in una Busta Rossa Fortunata che viene consegnata dagli Anziani in tutta Azeroth.,541,154091,50,0,0
Celebrazione della Luna: Ottieni 10 Pietreluna degli Anziani,Dal {EventStartDate} al {EventEndDate} trova 10 Pietreluna degli Anziani nelle Buste Rosse Fortunate che vengono consegnate dagli Anziani in tutta Azeroth.,542,154093,150,541,0
Celebrazione della Luna: mangia un raviolo e spara fuochi d'artificio,Mangia un Raviolo della Celebrazione della Luna e spara un Petardo della Celebrazione dal {EventStartDate} al {EventEndDate}.,543,154095,25,0,0
Fiera di Lunacupa: vinci 1 partita alla Console di Gioco,Vinci 1 partita nei seguenti giochi sull'isola della Fiera di Lunacupa dal 6 al 12 ottobre.,544,154101,50,0,0
Fiera di Lunacupa: vinci 5 partite alla Console di Gioco,Vinci 5 partite nei seguenti giochi sull'isola della Fiera di Lunacupa dal 6 al 12 ottobre.,545,154105,100,544,0
Completa spedizioni con Seguace in ciascun ruolo,"Completa le spedizioni con Seguace come difensore, guaritore e assaltatore.",546,154140,100,0,0
"Ottieni 10 livelli come Sacerdote, Sciamano o Druido",,547,154146,100,0,0
Riaccendi i bracieri di Maldraxxus,"Completa la missione mondiale ""La chiamata dei campioni"" a Maldraxxus.",548,154148,25,0,0
Anniversario dell'Emporio: acquista una nuova trasmogrificazione dall'Emporio,,549,154150,25,0,0
Anniversario dell'Emporio: gioca con il tuo giocattolo nuovo,Usa uno dei seguenti giocattoli dal catalogo dell'Emporio dello scorso anno:,550,154152,25,0,0
Anniversario dell'Emporio: vinci scontri tra mascotte con mascotte dell'Emporio,Vinci scontri tra mascotte usando almeno una mascotte dal catalogo dell'Emporio dello scorso anno.,551,154156,50,0,0
Anniversario dell'Emporio: festeggia mangiando e ballando,Mangia Gumbo dei Goblin e usa il giocattolo D.I.S.C.O.,552,154158,25,0,0
Amore nell'Aria: picnic presso i Portali Panoramici,Condividi un Cestino da Picnic Romantico in ciascuno dei luoghi proposti dal Portale Panoramico dal {EventStartDate} al {EventEndDate}.,553,154162,50,0,0
Ospita una Corte delle Braci,"Come membro della Congrega dei Venthyr, parla con il Caposquadra Ditopiatto a Oblio del Peccato per sbloccare la Corte delle Braci.",554,154196,50,0,0
Ospita 5 Corti delle Braci,"Come membro della Congrega dei Venthyr, parla con il Caposquadra Ditopiatto a Oblio del Peccato per sbloccare la Corte delle Braci.",555,154198,100,554,0
"Scatta un S.E.L.F.I.E. con una tiara, un cappello a cilindro o un monocolo",Parla con Arielle Scattolampo a Roccavento o con Vivica Sparastelle a Orgrimmar per ottenere una Fotocamera S.E.L.F.I.E.,556,154204,25,0,0
Restare civili,Bevi i seguenti tè:,557,154206,50,0,0
Completa missioni a Suramar,,558,154214,100,0,0
Vinci un duello mentre sei sotto l'effetto del beneficio Vestito per Uccidere,"Sconfiggi un altro giocatore in duello indossando una tiara, un cappello a cilindro o un monocolo.",559,154218,25,0,0
Vinci 5 duelli mentre sei sotto l'effetto del beneficio Vestito per Uccidere,"Sconfiggi altri giocatori in duello indossando una tiara, un cappello a cilindro o un monocolo.",560,154220,50,559,0
Fai un /inchino al tuo avversario in arena,,561,154222,25,0,0
Viaggiatore di prima classe,Spendi un totale di 25 oro presso Maestri di Volo e altri servizi di trasporto.,562,154224,25,0,0
Crea gemme |A:Professions-Icon-Quality-Tier3-Small:16:16|a di Dragonflight,,563,154226,50,0,0
Pesca una Moneta delle Isole,,564,154228,50,0,0
"Ottieni 10 livelli come Stregone, Mago o Paladino",,565,154233,100,0,0
Vinci uno scontro PvP tra mascotte con 3 mascotte Umanoidi,,566,154235,75,0,0
Assaggia le prelibatezze del Banchetto di Rubino,Assaggia 5 pietanze presso il Banchetto di Rubino a Valdrakken.,567,154237,25,0,0
Completa l'Evento degli Scacchi a Karazhan,,568,154258,75,0,0
Di' al tuo Seguace della spedizione che ha fatto un lavoro /ottimo,Usa l'emote /ottimo verso un Seguace in una spedizione con Seguaci.,569,154260,25,0,0
Diplomati all'Accademia di Algeth'ar in smoking,"Sconfiggi l'Eco di Doragosa mentre indossi una Giacca, una Camicia e dei Pantaloni da Smoking.",570,154262,50,0,0
Fai un /inchino o fai la /riverenza ai Nobili Stravaganti nella Corte delle Stelle,,571,154264,25,0,0
Fiera di Lunacupa: acquista un completo da nobile o /fletti i muscoli mentre lo indossi,Acquista un capo d'abbigliamento da nobile da Chester o /fletti i muscoli verso di lui mentre indossi l'intero completo da nobile dal 3 al 9 marzo.,572,154267,75,0,0
10° anniversario di Hearthstone: sconfiggi Frizzabombe,"Sconfiggi Frizzabombe a Roccavento, Orgrimmar o Valdrakken dal {EventStartDate} al {EventEndDate}.",573,154270,25,0,0
10° anniversario di Hearthstone: sconfiggi Frizzabombe 5 volte,"Sconfiggi Frizzabombe a Roccavento, Orgrimmar o Valdrakken dal {EventStartDate} al {EventEndDate}.",574,154272,50,573,0
10° anniversario di Hearthstone: sconfiggi Frizzabombe 15 volte,"Sconfiggi Frizzabombe a Roccavento, Orgrimmar o Valdrakken dal {EventStartDate} al {EventEndDate}.",575,154274,100,574,0
Fiera di Lunacupa: scopri il tuo futuro,Ricevi un biglietto della fortuna da Sayge sull'Isola della Fiera di Lunacupa dal 6 al 12 aprile.,576,154288,25,0,0
