ID,Value_lang,ReqID,ParentWidgetID
8701,Completamento:,480,3358
8702,95%,485,3358
8703,+95,490,3358
8704,,495,3358
8713,|cffffffffLimite settimanale raggiunto|r,52,3363
8714,,394,3363
8715,|nNon puoi ottenere altra Conoscenza|n della Torre questa settimana.,52,3364
8716,,394,3364
8717,,69,1748
8718,,70,1748
8719,,71,1748
8720,Descrizione Stato 1 Zona 1,342,2026
8721,Descrizione Stato 2 Zona 1,348,2026
8722,Descrizione Stato 1 Zona 2,356,2026
8723,Descrizione Stato 2 Zona 2,362,2026
8724,Descrizione Stato 1 Zona 3,370,2026
8725,Descrizione Stato 2 Zona 3,376,2026
8726,Descrizione Stato 1 Zona 4,384,2026
8727,Descrizione Stato 2 Zona 4,390,2026
8731,"Ottenuto sconfiggendo i nemici, recuperando i Residui d'Anima e distruggendo i Filatteri Cinerei",477,3366
8732,Completamento:,480,3366
8733,%1909c%,485,3366
8734,+%1909c,490,3366
8735,,495,3366
8736,,477,3367
8737,Tempo Potenziato:,480,3367
8738,%1912c%,485,3367
8739,+%1919c,490,3367
8740,,495,3367
8741,,19,3368
8742,"Scegli con attenzione la tua arrampicata. Se finirai la Presa, cadrai!",208,3368
8743,Presa,273,3368
8744,Completata entro il 60% del tempo medio,477,3369
8745,Velocità Demoniaca:,480,3369
8746,,485,3369
8747,+%1918c,490,3369
8748,,495,3369
8749,Completata entro il tempo medio,477,3370
8750,Rapido:,480,3370
8751,,485,3370
8752,+%1918c,490,3370
8753,,495,3370
8754,Nessun nemico ha raggiunto 4 accumuli di Potenza Innaturale,477,3371
8755,Cacciatore:,480,3371
8756,,485,3371
8757,+%1945c,490,3371
8758,,495,3371
8759,90% dei Filatteri Cinerei distrutti,477,3372
8760,Sciacallo:,480,3372
8761,,485,3372
8762,+%1924c,490,3372
8763,,495,3372
8764,,477,3373
8765,Morti:,480,3373
8766,%1915c,485,3373
8767,-%1920c,490,3373
8768,,495,3373
8769,Tutte le anime liberate,477,3374
8770,Salvatore:,480,3374
8771,,485,3374
8772,+%1923c,490,3374
8773,,495,3374
8774,Nessun potere duplicato,477,3375
8775,Versatile:,480,3375
8776,,485,3375
8777,+%1937c,490,3375
8778,,495,3375
8779,Nessun Potere d'Animum epico,477,3376
8780,Indigente:,480,3376
8781,,485,3376
8782,+%1944c,490,3376
8783,,495,3376
8784,Nessun danno da trappola,477,3377
8785,Maestro delle Trappole:,480,3377
8786,,485,3377
8787,+%1935c,490,3377
8788,,495,3377
8789,Alienatore derubato,477,3378
8790,Ladro:,480,3378
8791,,485,3378
8792,+%1939c,490,3378
8793,,495,3378
8794,Abitante di Torgast aiutato,477,3379
8795,Soccorritore:,480,3379
8796,,485,3379
8797,+%1934c,490,3379
8798,,495,3379
8799,2 nemici d'élite uccisi entro 10 secondi,477,3380
8800,Temerario:,480,3380
8801,,485,3380
8802,+%1940c,490,3380
8803,,495,3380
8804,Casse del tesoro aperte,477,3381
8805,Saccheggiatore:,480,3381
8806,,485,3381
8807,+%1933c,490,3381
8808,,495,3381
8809,Boss ucciso in meno di %21102w secondi,477,3382
8810,Carnefice:,480,3382
8811,,485,3382
8812,+%1936c,490,3382
8813,,495,3382
8814,Boss ucciso in meno di %21103w secondi,477,3383
8815,Annientatore:,480,3383
8816,,485,3383
8817,+%1948c,490,3383
8818,,495,3383
8819,Gruppo completato con %1976c Fantaplasma,477,3384
8820,Incettatore:,480,3384
8821,,485,3384
8822,+%1942c,490,3384
8823,,495,3384
8824,5 copie di un potere di Obleron raccolte,477,3385
8825,Rinforzato:,480,3385
8826,,485,3385
8827,+%1938c,490,3385
8828,,495,3385
8829,Almeno 30 Poteri della Fauce ottenuti,477,3386
8830,Collezionista:,480,3386
8831,,485,3386
8832,+%1949c,490,3386
8833,,495,3386
8834,,477,3387
8835,0 vite rimaste:,480,3387
8836,,485,3387
8837,- 1 Gemma,490,3387
8838,,495,3387
8839,Dragatori fuggiti: %18534w/50,2,3388
8840,,4,3388
8841,Le forze del Maestro non saranno felici di vedere fuggire i Dragatori del Principe Renathal.,3,3388
8842, ,52,3389
8843,,394,3389
8844,Tormenti:,52,3390
8845,|cffffffffTormenti|r|nVili fardelli che ostacoleranno la tua ascesa a Torgast,394,3390
8846,Tempo medio: %1914z,477,3391
8847,Tempo:,480,3391
8848,%1913z,485,3391
8849,+%1918c,490,3391
8850,,495,3391
8851,Punti bonus ottenuti dalle azioni durante l'effetto Potenziato,477,3392
8852,Bonus Potenziato:,480,3392
8853,,485,3392
8854,+%1956c,490,3392
8855,,495,3392
8856,"Ottenuto sconfiggendo i nemici, recuperando i Residui d'Anima e distruggendo i Filatteri Cinerei",477,3393
8857,Completamento piano:,480,3393
8858,,485,3393
8859,%1957c%,490,3393
8860,,495,3393
8861,Tempo medio per il piano: %1969z,477,3394
8862,Tempo del piano:,480,3394
8863,,485,3394
8864,%1965z,490,3394
8865,,495,3394
8866,Punti ottenuti durante l'effetto Potenziato,477,3395
8867,Bonus Potenziato:,480,3395
8868,,485,3395
8869,%1955c%,490,3395
8870,,495,3395
8871,"Ottenuto sconfiggendo i nemici, recuperando i Residui d'Anima e distruggendo i Filatteri Cinerei",477,3396
8872,Completamento piano:,480,3396
8873,,485,3396
8874,%1958c%,490,3396
8875,,495,3396
8876,"Ottenuto sconfiggendo i nemici, recuperando i Residui d'Anima e distruggendo i Filatteri Cinerei",477,3397
8877,Completamento piano:,480,3397
8878,,485,3397
8879,%1959c%,490,3397
8880,,495,3397
8881,"Ottenuto sconfiggendo i nemici, recuperando i Residui d'Anima e distruggendo i Filatteri Cinerei",477,3398
8882,Completamento piano:,480,3398
8883,,485,3398
8884,%1960c%,490,3398
8885,,495,3398
8886, Benedizioni:,52,3399
8887,|cffffffffBenedizioni|r|nBenefici che ti aiuteranno ad ascendere a Torgast,394,3399
8888,Percentuale di completamento del piano sotto l'effetto Potenziato,477,3400
8889,Bonus Potenziato:,480,3400
8890,,485,3400
8891,%1961c%,490,3400
8892,,495,3400
8893,Percentuale di completamento del piano sotto l'effetto Potenziato,477,3401
8894,Bonus Potenziato:,480,3401
8895,,485,3401
8896,%1962c%,490,3401
8897,,495,3401
8898,Percentuale di completamento del piano sotto l'effetto Potenziato,477,3402
8899,Bonus Potenziato:,480,3402
8900,,485,3402
8901,%1963c%,490,3402
8902,,495,3402
8903,Percentuale di completamento del piano sotto l'effetto Potenziato,477,3403
8904,Bonus Potenziato:,480,3403
8905,,485,3403
8906,%1964c%,490,3403
8907,,495,3403
8908,Tempo medio per il piano: %1970z,477,3404
8909,Tempo del piano:,480,3404
8910,,485,3404
8911,%1966z,490,3404
8912,,495,3404
8913,Tempo medio per il piano: %1971z,477,3405
8914,Tempo del piano:,480,3405
8915,,485,3405
8916,%1967z,490,3405
8917,,495,3405
8918,Tempo medio per il piano: %1972z,477,3406
8919,Tempo del piano:,480,3406
8920,,485,3406
8921,%1968z,490,3406
8922,,495,3406
8923,,19,3407
8924,Mantieni l'equilibrio e la posizione mentre l'Arvillo Perduto ti nuota davanti!,208,3407
8925,Caccia all'Onda,273,3407
8932,,477,3411
8933,Morti:,480,3411
8934,,485,3411
8935,%1915c,490,3411
8936,,495,3411
8939,,273,3413
8940,"|cffffffffPotenziamento di Torgast|r|nUccidi i nemici, libera le anime e distruggi le urne per ottenere l'effetto Potenziato. Riempi completamente la barra per aumentare la durata dell'effetto per te e per il tuo gruppo.",208,3413
8941,,19,3413
8942,Uccidi Gruukuuek l'Anziana,52,3414
8943,,394,3414
8944,Uccidi Gralebboih,52,3415
8945,,394,3415
8946,Uccidi Promathiz,52,3416
8947,,394,3416
8948,Uccidi la Sentinella Pirofus,52,3417
8949,,394,3417
8950,Uccidi Versya la Dannata,52,3418
8951,,394,3418
8952,Uccidi Algel l'Infestatore,52,3419
8953,,394,3419
8954,Uccidi Mugrem il Divoratore di Anime,52,3420
8955,,394,3420
8956,Uccidi la Sentinella Shakorzeth,52,3421
8957,,394,3421
8958,Uccidi la Massa di Anime,52,3422
8959,,394,3422
8960,Uccidi Zul'gath lo Scorticatore,52,3423
8961,,394,3423
8962,Uccidi Golmak la Mostruosità,52,3424
8963,,394,3424
8964,Uccidi l'Intercessore Razzra,52,3425
8965,,394,3425
8966,Uccidi Kazj la Sentinella,52,3426
8967,,394,3426
8968,Uccidi Malleus Grakizz,52,3427
8969,,394,3427
8970,Uccidi la Manifestazione del Dolore,52,3428
8971,,394,3428
8972,Uccidi Lumisende,52,3429
8973,,394,3429
8974,Uccidi Zograthos,52,3430
8975,,394,3430
8976,Uccidi Naelcrotix,52,3431
8977,,394,3431
8978,Uccidi Dathlane l'Alfiere,52,3432
8979,,394,3432
8983,,418,3434
8986,Progresso della costruzione,19,3441
8987,Ottieni il Decreto di Costruzione nelle attività di fine gioco (ci 187621),208,3441
8988,Decreto di Costruzione,273,3441
8989,,19,3442
8990,Sconfiggi i Djaradin nelle vicinanze e distruggi le loro strutture per ottenere risorse!,208,3442
8991,Progresso della costruzione,273,3442
8992,Progresso della costruzione,19,3443
8993,Sconfiggi i Djaradin nelle vicinanze e distruggi le loro difese per ottenere risorse!,208,3443
8994,Acciaio dei Djaradin Temprato,273,3443
8995,,19,3444
8996,Sconfiggi i Djaradin nelle vicinanze e distruggi le loro strutture per ottenere risorse!,208,3444
8997,Progresso della costruzione,273,3444
8998,,19,3445
8999,Sconfiggi i Djaradin nelle vicinanze e distruggi le loro strutture per ottenere risorse!,208,3445
9000,Progresso della costruzione,273,3445
9001,Progresso della costruzione,19,3446
9002,Sconfiggi i Djaradin nelle vicinanze e distruggi le loro difese per ottenere risorse!,208,3446
9003,Acciaio dei Djaradin Temprato,273,3446
9004,,19,3447
9005,Il ritualista nelle vicinanze sta completando un potente incantesimo d'evocazione!,208,3447
9006,Progresso del rituale,273,3447
9007,,212,3448
9008,,277,3448
9009,,277,3449
9010,,212,3449
9011,,277,3450
9012,,212,3450
9013,,277,3451
9014,,212,3451
9015,,277,3452
9016,,212,3452
9017,,19,3453
9018,Ottieni il Decreto di Costruzione nelle attività di fine gioco (ci 187621),208,3453
9019,Progresso della costruzione,273,3453
9046,,277,3456
9047,,212,3456
9048,Progresso della Zuppa di Sassi,19,3457
9049,,273,3457
9050,Clicca sul calderone e aggiungi gli ingredienti per completare la Zuppa di Sassi!,208,3457
9051,Progresso della Zuppa di Sassi,19,3458
9052,,273,3458
9053,Qualsiasi ingrediente ti aiuterà a completare la Zuppa di Sassi!,208,3458
9054,,19,3459
9055,,273,3459
9056,Tempra,208,3459
9057,,35,1020
9058,,69,1020
9059,,70,1020
9060,,71,1020
9061,,36,1020
9062,,38,1020
9063,,39,1020
9064,,41,1020
9065,,42,1020
9074,,19,3463
9075,Energia Cosmica,273,3463
9076,Raccogli Energia Cosmica uccidendo i nemici che ne sono potenziati e stando nell'area d'effetto delle pozze di energia.,208,3463
9086,|cffFFD100Tempesta in avvicinamento,19,3467
9087,,273,3467
9088,,208,3467
9089,|cffFFD100La Tempesta converge tra:,19,3468
9090,,273,3468
9091,,208,3468
9096,,212,3471
9097,,277,3471
9115,,19,3475
9116,Resta vicino a Kodah e tieni lontani i Giurafauce per contribuire ad attivare la matrice.,208,3475
9117,Attivazione Matrice,273,3475
9120,Tempo restante: %4248k,2,3477
9121,Tempo restante,3,3477
9122,,4,3477
9307,,19,3492
9308,Raccogli i Globi Cosmici creati da Graktho e portali a Pocopoc per alimentare la sua fuga!,208,3492
9309,Energia Cosmica,273,3492
9312,,212,3494
9313,,277,3494
9314,,212,3495
9315,,277,3495
9316,,212,3496
9317,,277,3496
9318,,212,3497
9319,,277,3497
9320,,212,3498
9321,,277,3498
9322,,212,3499
9323,,277,3499
9324,,277,3500
9325,,212,3500
9326,,212,3501
9327,,277,3501
9328,,212,3502
9329,,277,3502
9330,,212,3503
9331,,277,3503
9332,,212,3504
9333,,277,3504
9334,,212,3505
9335,,277,3505
9336,,212,3506
9337,,277,3506
9338,,212,3507
9339,,277,3507
9340,,212,3508
9341,,277,3508
9342,,212,3509
9343,,277,3509
9348,|Hitem:187988|h,212,3512
9349, ,277,3512
9350,|Hitem:187988|h,212,3513
9351, ,277,3513
9352,|cffffffffSfida del Carceriere|r|nBlocco: %19811w,204,3514
9353,,205,3514
9364,%187921ic,25,3519
9365,|Hitem:187921|h,26,3519
9366,,27,3519
9367,,28,3519
9368,,29,3519
9369,,30,3519
9370,,31,3519
9371,,32,3519
9384,Round: %21427w/%26161w,2,3521
9385,,3,3521
9386,,4,3521
9405,,277,3525
9406,,212,3525
9407,,277,3526
9408,,212,3526
9412,Obiettivi della zona completati,19,3528
9413,,273,3528
9414,,208,3528
9445,,19,3540
9446,Raccogli Cristalli Arcani attorno alla cittadella per infondere il tavolo!,208,3540
9447,Progresso Infusione,273,3540
9448,Disposizione del Locus Interior,212,3541
9449,,277,3541
9450,Disposizione del Locus Tertius,212,3542
9451,,277,3542
9452,Disposizione del Locus Primus,212,3543
9453,,277,3543
9454,Disposizione del Locus Quintus,212,3544
9455,,277,3544
9456,Alcova della Curvatura,212,3545
9457,,277,3545
9458,Alcova del Repertorio,212,3546
9459,,277,3546
9460,Alcova Rotonda,212,3547
9461,,277,3547
9462,Alcova Dormiente,212,3548
9463,,277,3548
9464,Disposizione del Locus Quartus,212,3549
9465,,277,3549
9466,Disposizione del Locus Secundus,212,3550
9467,,277,3550
9468,Alcova Fulgida,212,3551
9469,,277,3551
9470,Disposizione del Locus Ultimus,212,3552
9471,,277,3552
9472,,540,3553
9473,,541,3553
9487,,19,3554
9488,Salute di Azeroth,273,3554
9489,,208,3554
9493,Energia che può essere usata per interagire con i vari sistemi e le creature di Zereth Mortis.,212,3520
9494,Energia di Pocopoc %361591as / %364896a1,277,3520
9495,Energia di Pocopoc,19,3555
9496,,273,3555
9497,Energia che può essere usata per interagire con i vari sistemi e le creature di Zereth Mortis.,208,3555
9498,Raccogli Energia Cosmica uccidendo i nemici che ne sono potenziati e stando nell'area d'effetto delle pozze di energia.,540,3556
9499,Energia Cosmica,541,3556
9500,,212,3557
9501,,277,3557
9502,,212,3558
9503,,277,3558
9504,,212,3559
9505,,277,3559
9547,,19,3575
9548,Energia Cosmica,273,3575
9549,Test Widget Tooltip,208,3575
9550,,204,3576
9551,,205,3576
9552,Disposizione del Locus Quintus,212,3578
9553,,277,3578
9554,Disposizione del Locus Interior,212,3579
9555,,277,3579
9556,Disposizione del Locus Primus,212,3580
9557,,277,3580
9558,Disposizione del Locus Secundus,212,3581
9559,,277,3581
9560,Disposizione del Locus Tertius,212,3582
9561,,277,3582
9562,Disposizione del Locus Quartus,212,3583
9563,,277,3583
9564,Disposizione del Locus Ultimus,212,3584
9565,,277,3584
9566,Accampamento dello Scalatore di Roccia,19,3585
9567,Prendi il tuo Equipaggiamento da Arrampicata e vai all'avventura!,208,3585
9568,Tempo restante,273,3585
9571,,277,3592
9572,,212,3592
9573,Campo dei Catalogatori,19,3593
9574,Salta nella zattera e cataloga la fauna nelle vicinanze!,208,3593
9575,Tempo restante,273,3593
9576,,19,3594
9577,"Quando finisce la pellicola, si ricarica lentamente.",208,3594
9578,Pellicola,273,3594
9579,Squadra Oro: %3601w giocatori restanti,2,3595
9580,,3,3595
9581,,4,3595
9582,Squadra Viola: %3600w giocatori restanti,2,3596
9583,,3,3596
9584,,4,3596
9585,Tempo restante: %8529k,2,3597
9586,,3,3597
9587,,4,3597
9594,,212,3599
9595,,277,3599
9596,,212,3600
9597,,277,3600
9598,,212,3601
9599,,277,3601
9645,,19,3612
9646,,273,3612
9647,,208,3612
9648,Runa della Barriera della Cripta,19,3613
9649,Crea una chiave per accedere alle aree chiuse sotto la Cittadella di Ossidiana.,208,3613
9650,,273,3613
9651,Morchok Riformato,19,3614
9652,Evoca una potente creatura per aiutarti a far scoccare l'Ora del Crepuscolo.,208,3614
9653,,273,3614
9654,Difesa Preparata,19,3615
9655,Prepara le difese della Cittadella d'Ossidiana,208,3615
9656,,273,3615
9657,Armi e Armature Infuse,19,3616
9658,Ottieni potenziamenti durante le tue avventure nella Cittadella d'Ossidiana e le aree adiacenti.,208,3616
9659,,273,3616
9660,,19,3617
9661,,208,3617
9662,,273,3617
9668,Tempo restante: %8529k,2,3619
9669,,3,3619
9670,,4,3619
9671,Squadra Viola: %3600w giocatori restanti,2,3620
9672,,3,3620
9673,,4,3620
9674,Squadra Oro: %3601w giocatori restanti,2,3621
9675,,3,3621
9676,,4,3621
9677,Protezione Elementale,19,3622
9678,,273,3622
9679,Sconfiggi le Creature Infuse per scatenare l'elementale.,208,3622
9680,Reti segnate: %21868w,2,3623
9681,,3,3623
9682,Porta la palla oltre la porta dell'avversario per segnare!,4,3623
9683,Reti segnate dagli avversari: %21869w,2,3624
9684,,3,3624
9685,Impedisci all'avversario di far passare la palla oltre la tua porta!,4,3624
9686,Protezione Elementale,19,3625
9687,,273,3625
9688,Sconfiggi creature infuse per scatenare l'elementale.,208,3625
9701,,433,3611
9702,,434,3611
9703,Risorse della Carovana:,19,3611
9704,,273,3611
9705,,208,3611
9706,Protezione Elementale,19,3627
9707,,273,3627
9708,Le Protezioni Elementali proteggono la creatura da qualsiasi pericolo.,208,3627
9709,,212,1442
9710,,277,1442
9711,,212,1443
9712,,277,1443
9713,,212,1444
9714,,277,1444
9715,,212,1445
9716,,277,1445
9717,,212,1446
9718,,277,1446
9719,,212,1447
9720,,277,1447
9721,,212,1448
9722,,277,1448
9723,,212,1449
9724,,277,1449
9725,,212,1450
9726,,277,1450
9727,,212,1451
9728,,277,1451
9729,,212,1452
9730,,277,1452
9731,,212,1453
9732,,277,1453
9733,,212,1454
9734,,277,1454
9735,,212,1455
9736,,277,1455
9737,,212,1456
9738,,277,1456
9739,,212,1457
9740,,277,1457
9741,,212,1458
9742,,277,1458
9743,,212,1459
9744,,277,1459
9745,,212,1460
9746,,277,1460
9747,,212,1461
9748,,277,1461
9749,,212,1462
9750,,277,1462
9751,,212,1463
9752,,277,1463
9753,,212,1464
9754,,277,1464
9755,,212,1465
9756,,277,1465
9757,,212,1466
9758,,277,1466
9759,,212,1467
9760,,277,1467
9761,,212,1468
9762,,277,1468
9763,,212,1469
9764,,277,1469
9765,,212,1470
9766,,277,1470
9767,,212,1471
9768,,277,1471
9769,,212,1472
9770,,277,1472
9771,,212,1473
9772,,277,1473
9773,,212,1474
9774,,277,1474
9775,,212,1475
9776,,277,1475
9777,,212,1476
9778,,277,1476
9779,,212,1477
9780,,277,1477
9781,,212,1478
9782,,277,1478
9783,,212,1479
9784,,277,1479
9785,,212,1480
9786,,277,1480
9787,,212,1481
9788,,277,1481
9789,,212,1482
9790,,277,1482
9791,,212,1483
9792,,277,1483
9793,,212,1484
9794,,277,1484
9795,,212,1485
9796,,277,1485
9797,,212,1486
9798,,277,1486
9799,,212,1487
9800,,277,1487
9801,,212,1488
9802,,277,1488
9803,,212,1489
9804,,277,1489
9805,,212,1490
9806,,277,1490
9807,,212,1491
9808,,277,1491
9809,,212,1492
9810,,277,1492
9811,,212,1493
9812,,277,1493
9813,,212,1499
9814,,277,1499
9815,,212,1500
9816,,277,1500
9817,,212,1501
9818,,277,1501
9819,,212,1503
9820,,277,1503
9821,,212,1504
9822,,277,1504
9823,,212,1535
9824,,277,1535
9825,,212,1552
9826,,277,1552
9827,,212,1553
9828,,277,1553
9829,,212,1554
9830,,277,1554
9831,,212,1555
9832,,277,1555
9833,,212,1556
9834,,277,1556
9835,,212,1557
9836,,277,1557
9837,,212,1558
9838,,277,1558
9839,,212,1559
9840,,277,1559
9841,,212,1560
9842,,277,1560
9843,,212,1561
9844,,277,1561
9845,,212,1562
9846,,277,1562
9847,,212,1563
9848,,277,1563
9849,,212,1578
9850,,277,1578
9851,,212,1579
9852,,277,1579
9853,,212,1580
9854,,277,1580
9855,,212,1581
9856,,277,1581
9857,,212,1582
9858,,277,1582
9859,,212,1583
9860,,277,1583
9861,,212,1590
9862,,277,1590
9863,,212,1593
9864,,277,1593
9865,,277,1952
9866,,277,1953
9867,,277,1954
9868,,277,1955
9869,,277,1956
9870,,277,1968
9871,,277,1969
9872,,277,1970
9873,,277,1971
9874,,277,1972
9875,,277,1978
9876,,277,1979
9877,,277,1980
9878,,277,1981
9879,,277,1982
9880,,277,2061
9881,,277,2062
9882,,277,2063
9883,,277,2064
9884,,277,2065
9885,,277,2066
9888,%22262w giocatori restanti,194,3629
9889,La quantità di giocatori in vita.,195,3629
9890,,197,3629
9891,,198,3629
9892,,200,3629
9893,,201,3629
9894,|cffFFD100Bottini e razzie!,428,3629
9895,%22262w/%21271w Solo,194,3630
9896,Il torneo inizierà una volta che saranno stati evocati abbastanza giocatori.,195,3630
9897,,197,3630
9898,,198,3630
9899,,200,3630
9900,,201,3630
9901,|cffFFD100Evocazione canaglie,428,3630
9902,,19,3631
9903,Salute di Uranto: %21928w%,273,3631
9904,,208,3631
9910,,19,3632
9911,,273,3632
9912,,208,3632
9913,,19,3693
9914,,273,3693
9915,,208,3693
9916,,19,3778
9917,,273,3778
9918,,208,3778
9919,,19,3779
9920,I Viaggiatori nel Tempo usano l'Energia Temporale per proteggere i flussi temporali.,208,3779
9921,Energia Temporale,273,3779
9922,Protezione Elementale,19,3780
9923,,273,3780
9924,Sconfiggi le creature Infuse per scatenare l'elementale.,208,3780
9925,,19,3781
9926,,273,3781
9927,,208,3781
11089,,19,4175
11090,Rabbia Ittica,273,4175
11091,,208,4175
11092,|Hspell:375246|h,212,4176
11093, ,277,4176
11129,,212,4178
11130,,277,4178
11131,,212,4179
11132,,277,4179
11133,,212,4180
11134,,277,4180
11135,,212,4181
11136,,277,4181
11140,,14,4182
11141,,250,4182
11142,,251,4182
11143,,19,4182
11144,,273,4182
11145,,208,4182
11146,Porta della Fiamma Rovente,19,4183
11147,,273,4183
11148,,208,4183
11149,Porta dei Venti Impetuosi,19,4184
11150,,273,4184
11151,,208,4184
11152,,19,4185
11153,Salute di Zannassalto: %21928w%,273,4185
11154,,208,4185
11155,,19,4186
11156,Salute di Norbett: %21928w%,273,4186
11157,,208,4186
11158,,19,4187
11159,Salute di Boolk: %21928w%,273,4187
11160,,208,4187
11161,,19,4188
11162,Salute di Sarana: %21928w%,273,4188
11163,,208,4188
11169,Armi Restanti,19,4189
11170,,273,4189
11171,Scorte d'Armi Restanti,208,4189
11182,I giocatori sconfitti durante la partita.,477,4195
11183,Giocatori uccisi:,480,4195
11184,,485,4195
11185,%53832yc,490,4195
11186,,495,4195
11187,Totale dell'oro depredato durante la partita.,477,4196
11188,Oro depredato:,480,4196
11189,,485,4196
11190,%53833yc,490,4196
11191,,495,4196
11192,Personaggi non giocanti sconfitti.,477,4197
11193,Creature uccise:,480,4197
11194,,485,4197
11195,%53834yc,490,4197
11196,,495,4197
11197,Danni inflitti ai giocatori.,477,4198
11198,Danni ai giocatori:,480,4198
11199,,485,4198
11200,%53810yc,490,4198
11201,,495,4198
11207,Gruppi sconfitti:,19,4199
11208,,273,4199
11209,,208,4199
11215,Danni inflitti ai giocatori e alle creature.,477,4200
11216,Danni totali inflitti:,480,4200
11217,,485,4200
11218,%53835yc,490,4200
11219,,495,4200
11220,Incantesimi e oggetti depredati.,477,4201
11221,Oggetti depredati:,480,4201
11222,,485,4201
11223,%53836yc,490,4201
11224,,495,4201
11227,Tempo restante:,19,4203
11228,,273,4203
11229,La rete può essere raccolta allo scadere del tempo.,208,4203
11273,%22009w cacce restanti,194,4206
11274,,195,4206
11275,,197,4206
11276,,198,4206
11277,,200,4206
11278,,201,4206
11279,%2057s,428,4206
11280,,19,4208
11281,Salute di Melkhop: %21928w%,273,4208
11282,,208,4208
11283,,19,4209
11284,Salute di Galzuda: %21928w%,273,4209
11285,,208,4209
11286,,257,4210
11287,,258,4210
11288,,262,4210
11289,,261,4210
11290,,264,4210
11291,,265,4210
11292,,267,4210
11293,,268,4210
11294,,270,4210
11295,,271,4210
11296,,257,4211
11297,,258,4211
11298,,262,4211
11299,,261,4211
11300,,264,4211
11301,,265,4211
11302,,267,4211
11303,,268,4211
11304,,270,4211
11305,,271,4211
11306,,19,4212
11307,Salute di Angen: %21928w%,273,4212
11308,,208,4212
11309,,570,4211
11310,,571,4211
11311,,570,4210
11312,,571,4210
11313,Gruppi sconfitti:,19,4213
11314,,273,4213
11315,,208,4213
11316,Gruppi sconfitti:,19,4214
11317,,273,4214
11318,,208,4214
11319,Gruppi sconfitti:,19,4215
11320,,273,4215
11321,,208,4215
11346,Unisciti a una Grande Caccia col Clan Shikaar.,52,4218
11347,Test Tooltip,394,4218
11348,,212,4219
11349,,277,4219
11353,,19,4221
11354,Salute di Honmor: %21928w%,273,4221
11355,,208,4221
11356,,19,4222
11357,Salute di Tomnu: %21928w%,273,4222
11358,,208,4222
11359,,19,4223
11360,Salute di Uurtus: %21928w%,273,4223
11361,,208,4223
11362,Gruppi sconfitti:,19,4224
11363,,273,4224
11364,,208,4224
11365,Gruppi sconfitti:,19,4225
11366,,273,4225
11367,,208,4225
11368,Gruppi sconfitti:,19,4226
11369,,273,4226
11370,,208,4226
11371,,19,4227
11372,Salute di Galnmor: %21928w%,273,4227
11373,,208,4227
11374,,19,4228
11375,Salute di Salkii: %21928w%,273,4228
11376,,208,4228
11377,,19,4229
11378,Salute di Borzgas: %21928w%,273,4229
11379,,208,4229
11380,Gruppi sconfitti:,19,4230
11381,,273,4230
11382,,208,4230
11383,Gruppi sconfitti:,19,4231
11384,,273,4231
11385,,208,4231
11386,Gruppi sconfitti:,19,4232
11387,,273,4232
11388,,208,4232
11389,Gruppi sconfitti:,19,4233
11390,,273,4233
11391,,208,4233
11392,,273,4234
11393,,208,4234
11394,Gruppi sconfitti:,19,4234
11395,,273,4235
11396,,208,4235
11397,Gruppi sconfitti:,19,4235
11398,Scorta di Delizie Draconiche accumulata,19,4236
11399,,273,4236
11400,Contribuisci fornendo ingredienti o pasti pronti così tutti potranno sfamarsi!,208,4236
11401,Scorta di Delizie Draconiche accumulata,19,4237
11402,,273,4237
11403,Tutti i contributi aggiungeranno il 10% ai progressi totali per l'organizzazione di questo delizioso banchetto!,208,4237
11404,,19,4238
11405,Salute di Muugurv: %21928w%,273,4238
11406,,208,4238
11407,,19,4239
11408,Salute di Gamgus: %21928w%,273,4239
11409,,208,4239
11410,,19,4240
11411,Salute di Degmakh: %21928w%,273,4240
11412,,208,4240
11413,Preparativi d'assalto: %22245w / 5,52,4241
11414,Parla con Khadgar per iniziare l'assalto!,394,4241
11415,         Inizio Assalto: %22246x,52,4242
11416,,394,4242
11417,,273,4243
11418,,208,4243
11419,Gruppi sconfitti:,19,4243
11420,,273,4244
11421,,208,4244
11422,Gruppi sconfitti:,19,4244
11427,,273,4247
11428,,208,4247
11429,Gruppi sconfitti:,19,4247
11432,Tempo restante: %8529k,2,4249
11433,,3,4249
11434,,4,4249
11435,Squadra Oro: %3601w giocatori restanti,2,4250
11436,,3,4250
11437,,4,4250
11438,Squadra Viola: %3600w giocatori restanti,2,4251
11439,,3,4251
11440,,4,4251
11441,,19,4252
11442,Salute di Ergburk: %21928w%,273,4252
11443,,208,4252
11444,,19,4253
11445,Salute di Khomuur: %21928w%,273,4253
11446,,208,4253
11447,,19,4254
11448,Salute di Rokzul: %21928w%,273,4254
11449,,208,4254
11450,,19,4255
11451,I benefici della zona di pesca diminuiscono quando le scorte sono basse.|n|n|cff1eff00Ricca|r|n125% di probabilità di trovare Conchiglie Inquietanti.|n125% di probabilità di trovare banchi di pesci rari|nPuoi piazzare le reti.,208,4255
11452,Ricca,273,4255
11453,,433,4256
11454,,434,4256
11455,Risorse della Carovana:,19,4256
11456,,273,4256
11457,,208,4256
11460,,273,4258
11461,,208,4258
11462,Gruppi sconfitti:,19,4258
11463,Zona di Pesca della Foce del Fiume,52,4259
11464,,394,4259
