ID,Text_lang,RelationshipFlags,EmotesTextID
1349,Incroci le braccia guardando %s. Mmph!,2,448
1350,%s incrocia le braccia.,4,448
1351,Incroci le braccia.,6,448
1352,%s incrocia le braccia guardando %s. Mmph!,8,448
1353,%s incrocia le braccia guardando te. Mmph!,9,448
1354,%s incrocia le braccia.,12,448
1355,%s si congratula con %s per il nuovo livello. DING!,0,389
1356,%s si congratula con te per il nuovo livello. DING!,1,389
1357,Ti congratuli con %s per il nuovo livello. DING!,2,389
1358,%s osserva %s.,0,449
1359,%s ti osserva.,1,449
1360,Osservi %s.,2,449
1361,%s si guarda in giro.,4,449
1362,Ti guardi in giro.,6,449
1363,%s vorrebbe tanto che qualcuno gli tenesse la mano.,4,399
1364,Vorresti tanto che qualcuno ti tenesse la mano.,6,399
1365,%s vorrebbe tanto che qualcuno le tenesse la mano.,12,399
1366,%s vuole fare un'offerta. Di quelle che non si possono rifiutare.,4,409
1367,Vuoi fare un'offerta. Di quelle che non si possono rifiutare.,6,409
1368,%s vorrebbe farsi accarezzare.,4,410
1369,Vorresti farti accarezzare.,6,410
1370,%s si tira un pugno da solo.,4,416
1371,Ti tiri un pugno.,6,416
1372,%s si tira un pugno da sola.,12,416
1373,%s pensa che %s se ne pentirà.,0,418
1374,%s pensa che tu te ne pentirai.,1,418
1375,Pensi che %s se ne pentirà.,2,418
1376,%s perquisisce %s alla ricerca di qualcosa.,0,427
1377,%s ti perquisisce alla ricerca di qualcosa.,1,427
1378,Perquisisci %s alla ricerca di qualcosa.,2,427
1379,%s si oppone alle motivazioni di %s.,0,450
1380,%s si oppone alle tue motivazioni.,1,450
1381,Ti opponi alle motivazioni di %s.,2,450
1382,%s SI OPPONE!,4,450
1383,TI OPPONI!,6,450
1384,%s getta a %s un'occhiata sfuggente.,0,429
1385,%s ti getta un'occhiata sfuggente.,1,429
1386,Getti a %s un'occhiata sfuggente.,2,429
1387,%s si bacia sulla fronte.,4,434
1388,Ti baci sulla fronte.,6,434
1389,%s si bacia sulla fronte.,12,434
1390,%s offre una tregua.,4,442
1391,Offri una tregua.,6,442
1392,%s suda alla vista di %s.,0,451
1393,%s suda alla tua vista.,1,451
1394,Sudi alla vista di %s.,2,451
1395,%s sta sudando.,4,451
1396,Stai sudando.,6,451
1397,%s cerca il proprio battito.,12,415
1398,%s è felice di aver aiutato %s.,0,453
1399,%s è felice di averti aiutato.,1,453
1400,Sei felice di aver aiutato %s.,2,453
1401,%s è felice di essere stato d'aiuto.,4,453
1402,Sei felice di essere stato d'aiuto.,6,453
1660,,0,506
1661,,1,506
1662,,2,506
1663,,4,506
1664,,6,506
1665,,12,506
1666,%s acclama l'Alleanza!,0,507
1667,%s acclama l'Alleanza!,1,507
1668,Acclami l'Alleanza!,2,507
1669,%s acclama l'Orda!,0,508
1670,%s acclama l'Orda!,1,508
1671,Acclami l'Orda!,2,508
1729,%2$s ha impressionato %1$s.,0,517
1730,Hai impressionato %s.,1,517
1731,%s ti ha impressionato.,2,517
1732,%s viene impressionato.,4,517
1733,Ti hanno impressionato.,6,517
1734,%s viene impressionato.,12,517
1735,%s ha fatto un errore.,0,518
1736,%s ha fatto un errore.,1,518
1737,Hai fatto un errore.,2,518
1738,%s ha fatto un errore.,4,518
1739,Hai fatto un errore.,6,518
1740,%s ha fatto un errore.,12,518
1741,%s acclama l'Alleanza!,0,519
1742,%s acclama l'Alleanza!,1,519
1743,Acclami l'Alleanza!,2,519
1744,%s acclama l'Orda!,0,520
1745,%s acclama l'Orda!,1,520
1746,Acclami l'Orda!,2,520
1747,%s acclama l'Alleanza!,4,507
1748,Acclami l'Alleanza!,6,507
1749,%s acclama l'Orda!,4,508
1750,Acclami l'Orda!,6,508
1751,%s miagola verso %s.,0,521
1752,%s miagola verso di te.,1,521
1753,Miagoli verso %s.,2,521
1754,%s miagola.,4,521
1755,Miagoli.,6,521
1756,%s fa boop sul naso di %s.,0,522
1757,%s fa boop sul tuo naso.,1,522
1758,Fai boop sul naso di %s.,2,522
1759,%s fa boop sul suo naso.,4,522
1760,Fai boop sul tuo naso. Boop!,6,522
1761,%s fa boop sul suo naso.,12,522
1862,%s sussulta per %s. Deve aver fatto male!,0,623
1863,%s sussulta per te. Deve aver fatto male!,1,623
1864,Sussulti per %s. Deve aver fatto male!,2,623
1865,%s sussulta.,4,623
1866,Sussulti.,6,623
1867,%s esulta vivacemente per %s! Evviva!,0,624
1868,%s esulta vivacemente per te! Evviva!,1,624
1869,Esulti vivacemente per %s! Evviva!,2,624
1870,%s esulta vivacemente! Evviva!,4,624
1871,Esulti vivacemente! Evviva!,6,624
1872,%s applaude vigorosamente per %s. Notevole!,0,625
1873,%s applaude vigorosamente per te. Notevole!,1,625
1874,Applaudi vigorosamente per %s. Notevole!,2,625
1875,%s applaude vigorosamente. Notevole!,4,625
1876,Applaudi vigorosamente. Notevole!,6,625
1877,%s annuisce verso %s. Ottimo lavoro!,0,626
1878,%s annuisce verso di te. Ottimo lavoro!,1,626
1879,Annuisci verso %s. Ottimo lavoro!,2,626
1880,%s annuisce. Ottimo lavoro!,4,626
1881,Annuisci. Ottimo lavoro!,6,626
1882,%s rutta sonoramente.,0,18
1883,%s rutta sonoramente.,1,18
1884,Rutti sonoramente.,2,18
1885,%s fa qua a %s. Qua qua!,0,627
1886,%s ti ha fatto qua. Qua qua!,1,627
1887,Hai fatto qua a %s. Qua qua!,2,627
1888,%s finge di essere un'anatra. Qua qua!,4,627
1889,Stai fingendo di essere un'anatra. Qua qua!,6,627
1890,%s finge di essere un'anatra. Qua qua!,12,627
