ID,Name_lang,Description_lang,MapID,BackgroundFileDataID,ButtonFileDataID,ButtonSmallFileDataID,LoreFileDataID,Flags,AreaID,CovenantID
1178,Operazione: Meccagon,"Il Principe Erazmin guida un gruppo di improbabili alleati in una disperata missione nel cuore di Meccagon. In una corsa contro il tempo, dovranno affrontare l'armata di mostruosità meccaniche di Re Meccagon e sconfiggere il folle genio prima che il suo dispositivo letale epuri ogni forma di vita organica da Azeroth.",2097,3025319,3025325,3025336,3025327,0,0,0
1179,Palazzo Eterno,"Diecimila anni fa, quando i mari avvolsero Zin-Azshari, Azshara forgiò un'alleanza con N'zoth, trasformando i suoi sudditi nei terribili Naga. Durante millenni di conquiste, Azshara diede vita a un nuovo impero e ora controlla gli abissi che un tempo la minacciavano. Fedele al suo lignaggio e alla sua rinomata ospitalità, Azshara ha invitato Alleanza e Orda nel suo Palazzo Eterno perché assistano alla sua ascensione... e alla loro disfatta.",2164,3025318,3025320,3025335,3025326,0,0,0
1180,"Ny'alotha, la Città Risvegliata","Ny'alotha, la Città Dormiente, si è risvegliata. Sotto il comando di N'zoth, le armate dell'Impero Nero minacciano di invadere il mondo e di riplasmarlo secondo la visione del loro Padrone. C'è una sola speranza: usare le forge titaniche riparate per annientare il Corruttore una volta per tutte. Tuttavia, per poter indirizzare su N'zoth il potere delle forge, i campioni di Azeroth dovranno avventurarsi nel cuore dell'orripilante reame del Dio Antico per lo scontro finale.",2217,3221462,3221463,3221466,3221464,0,0,0
1182,Scia Necrotica,"Con un inimmaginabile atto di tradimento, le forze di Maldraxxus, il regno incaricato di difendere le Terretetre, hanno invaso il Tempio del Coraggio. Hanno saccheggiato l'Animum e usato i Kyrian massacrati per alimentare le proprie pratiche oscure. Lasciate a se stesse, le forze necrotiche della necropoli di Zolramus saccheggeranno il Bastione, lasciando dietro di sé solo distruzione.",2286,3759900,3759910,3759930,3759920,0,0,0
1183,Piagafunesta,Sotto le rovine della Casata delle Piaghe si cela una delle forze più distruttive che Maldraxxus abbia mai conosciuto. Coloro che bramano questo potere cercano tra i detriti irradiati di piaga in una corsa alla rivendicazione di quest'arma per sé stessi. Chiunque la troverà terrà tra le sue grinfie il destino delle Terretetre.,2289,3759901,3759911,3759931,3759921,0,0,0
1184,Nebbie di Tirna Falcis,"Il bosco di Tirna Falcis è stato sempre protetto dai Silfi, un luogo sacro che si dice custodisca antichi segreti. Le leggende raccontano che un viandante poco accorto potrebbe ritrovarsi a vagare per l'eternità nei suoi sentieri avvolti dalla nebbia. Ma mentre la siccità di Animum consuma le foreste di Selvarden, i suoi nemici cercano di saccheggiarne la potente magia. Persino i nativi della regione sono spinti dalla fame e dalla disperazione a consumare ciò che la Regina dell'Inverno ha di più caro.",2290,3759899,3759909,3759929,3759919,0,0,0
1185,Sale della Redenzione,"Sotto l'Accusatrice, le Sale della Redenzione erano un tributo alla missione di Revendreth. Per quanto riecheggiassero di sofferenze e peccati, tutto era finalizzato alla redenzione di anime al fine di impedire loro di cadere nella Fauce. Ma il nuovo Ciambellano Supremo ha deviato lo scopo originario delle sale, per risucchiarne egoisticamente tutto l'Animum, spesso al punto tale da impedire alle anime di riuscire a redimersi. Qualcuno deve porre fine alla depravazione cresciuta all'interno di queste mura.",2287,3759898,3759908,3759928,3759918,0,0,0
1186,Guglie dell'Ascensione,"In mezzo alle nuvole, pinnacolo degli ideali dei Kyrian, le Guglie dell'Ascensione sono il centro del potere dell'Arconte. Mai messa in discussione per innumerevoli eoni, la governante del Bastione ha da sempre impersonato le virtù del dovere e del servizio, ma a causa delle fratture nel credo degli Ascesi, provocate della siccità e dell'instabilità, il regno dell'Arconte di trova ad affrontare un pericolo inimmaginabile, quando uno dei suoi più fidati seguaci finisce sotto il controllo della malvagità.",2285,3759903,3759913,3759933,3759923,0,0,0
1187,Teatro del Dolore,A Maldraxxus si viene costantemente valutati per dimostrare di essere i migliori a difesa delle Terretetre. Il posto migliore per dimostrare il proprio valore è il Teatro del Dolore. Una moltitudine di contendenti si affrontano nella speranza di arrivare a lottare contro uno dei campioni. Brutalità! Caos! Violenza! E ovviamente dolore! Solo i più forti diventano i campioni della propria casata e solo uno può essere il più forte di tutti.,2293,3759904,3759914,3759934,3759924,0,0,0
1188,L'Aldilà,"Bwonsamdi ha mantenuto un posto segreto nelle Terretetre, chiamato L'Aldilà. Quando i morti hanno iniziato a essere incanalati nella Fauce, Bwonsamdi ha nascosto molte anime nel suo piccolo dominio, tenendo al sicuro i suoi seguaci Troll. Ma così facendo ha infranto un vecchio accordo con Mueh'zala e ora l'antico Loa è venuto a prendersi quelle anime e a distruggere il loro guardiano. Bwonsamdi avrà bisogno di fare appello a un altro dei suoi accordi, per sopravvivere a questo assalto e proteggere le anime.",2291,3759905,3759915,3759935,3759925,0,0,0
1189,Profondità Sanguigne,"Nelle profondità del Castello di Nathria si trovano le Profondità Sanguigne, una prigione creata per ospitare i dissidenti più pericolosi di Sire Denathrius. I prigionieri vengono trattenuti qui per eoni, prosciugati del proprio Animum ai fini di ricerca e studio. La resistenza di Oblio del Peccato conosce uno di questi prigionieri, che potrebbe aiutare a spostare l'equilibrio di potere nella lotta contro Sire Denathrius a proprio favore. Hanno bisogno d'aiuto, però, per liberarlo.",2284,3759902,3759912,3759932,3759922,0,0,0
1190,Castello di Nathria,"A lungo Sire Denathrius ha governato gli abitanti di Revendreth mentre raccoglievano l'Animum dalle anime orgogliose, ma con l'avanzare della siccità e della paura nelle Terretetre, Denathrius ha rivelato a chi è veramente leale. Con un atto di sfida nei confronti del suo vecchio Maestro, il nobile Principe Renathal raccoglie i suoi pochi alleati rimasti per una missione disperata per infiltrarsi nel Castello di Nathria e spodestare Denathrius.",2296,3759896,3759906,3759926,3759916,0,0,0
1192,Terretetre,"Le Terretetre sono le terre che si trovano al di là del regno mortale di Azeroth, dove le anime dei morti si recano dopo il trapasso. L'Arbiter un tempo guidava queste anime a uno di molti regni dell'aldilà. Ora, tutte le anime vengono inviate alla Fauce, un luogo di tormento eterno. Gli abitanti delle Terretetre, dai Kyrian del Bastione ai Silfi della Notte di Selvarden, dai Venthyr di Revendreth ai Necrosignori di Maldraxxus, devono restare uniti per riottenere il controllo del flusso di anime.",2559,3850568,3850569,3850571,3850570,2,0,0
1193,Sanctum del Dominio,"Per eoni il Carceriere è stato vincolato all'interno della Fauce. Ora, le sue infinite armate si stanno radunando mentre egli espande i propri confini, consumando Oribos. Di fronte all'annientamento, Bolvar schiera i suoi ultimi alleati per scagliarsi nel cuore di Torgast, così da affrontare il Carceriere laddove è più potente.",2450,4182018,4182020,4181530,4182023,0,0,0
1194,"Tazavesh, il Bazar Celato","Lo spietato boss del cartello So'leah vuole fare un colpo che comprenda tutti i regni per ottenere i segreti dei Progenitori. Il suo unico avversario è l'Alienatore in disgrazia Al'dalil, con la sua squadra raffazzonata, che deve attraversare il misterioso Bazar Celato per fermare So'leah prima che ottenga quel potere proibito.",2441,4182019,4182022,4181531,4182024,0,0,0
1195,Sepolcro dei Primi,"Il Carceriere ha fatto breccia nel Sepolcro, il misterioso cuore delle Terretetre. Se riuscirà a controllare il suo potere primordiale, rimodellerà il cosmo a immagine della Morte. Mentre Zovaal si prepara a dominare la realtà, i campioni di Azeroth si fanno avanti per fermarlo. Riuscirà la loro risolutezza a imporsi sulla sua?",2481,4423751,4423752,4423750,4425895,0,0,0
1196,Conca dei Felcepelle,"La Conca dei Felcepelle è il più grande insediamento degli Gnoll delle Isole dei Draghi, ed è piena di indicibili pericoli. Dalla Conca trasuda il decadimento, che si diffonde tra le tribù degli Gnoll nella Vastità Azzurra e minaccia di far marcire tutte le forme viventi. Nel cuore della Conca risiede la figura più importante dei Felcepelle e la conoscenza che allegramente condivide con tutti i suoi simili marcescenti.",2520,4742820,4742923,4746635,4742933,0,0,0
1197,Uldaman: Eredità di Tyr,"Uldaman è un'antica struttura dei titani dove, molto tempo fa, gli alleati dell'eroico Guardiano Tyr nascosero i Dischi di Norgannon.

Dopo aver fatto ritorno nelle Isole dei Draghi, la Regina Alexstrasza ha scoperto l'esistenza di un altro disco, rinchiuso nelle profondità di Uldaman... che contiene i ricordi di Tyr stesso. Convinta che queste conoscenze siano necessarie per ripristinare il potere degli Aspetti, Alexstrasza ha chiesto ai suoi alleati mortali di affrontare i pericoli di Uldaman e recuperare i ricordi di Tyr per assicurare un futuro per tutti i draghi.",2451,4742827,4742930,4746642,4742940,0,0,0
1198,Offensiva dei Nokhud,"Dopo che il Clan Nokhud ha catturato l'antico spirito dell'aquila, Ohn'ahra, la guerra civile si è diffusa sulle Pianure di Ohn'ahra come un incendio. Per gli altri Clan, Ohn'ahra è più di un semplice spirito: è la loro divinità. I Primalisti evocano forze elementali e i negromanti comandano gli spiriti di leggendari Centauri. Assediati dai nemici, gli altri Clan Maruuk si riuniscono. Il tiranno Nokhud, il Khan Balakar, osserva da lontano, gridando ordini. Implacabili assalti nemici continueranno fino a che le sue forze si arrenderanno. Il campo di battaglia attende.",2516,4742821,4742924,4746636,4742934,0,0,0
1199,Neltharus,"Sotto la Cittadella d'Ossidiana c'è Neltharus, sede dei tesori dello Stormo dei Draghi Neri e dei segreti dietro la loro leggendaria forgiatura. Quando i Djaradin si risvegliarono dal loro sonno, scelsero Neltharus come punto d'inizio del loro attacco. Sorpresi di trovarla deserta, si impadronirono subito dei segreti che nascondeva... così come fecero con il resto della Cittadella d'Ossidiana.",2519,4742825,4742928,4746640,4742938,0,0,0
1200,Segrete delle Incarnazioni,"I Primalisti sono penetrati nella prigione dei Titani usata per contenere le Incarnazioni per millenni. Al suo interno, Raszageth officia un rituale malvagio per scatenare i suoi fratelli, così che possano epurare il mondo dall'influenza dei Titani. I campioni di Azeroth devono assaltare questa fortezza inespugnabile e spezzare le sue difese per porre fine a questa minaccia. Anche se molti potrebbero cadere, la sconfitta condannerebbe tutti al regno di fuoco e sangue delle Incarnazioni.",2522,4742828,4742931,4746643,4742941,0,0,0
1201,Accademia di Algeth'ar,"Molto tempo fa, l'Accademia di Algeth'ar era un luogo di apprendimento per tutti i draghi. Benché sia caduta in quiescenza con il resto delle Isole, ha riaperto ed è tornata sotto la guida della Preside Doragosa. Grazie ad alcuni importanti cambiamenti, ora l'Accademia non cerca solo draghi, ma studenti di qualsiasi tipo e volontari che aiutino a farla tornare l'affollato luogo di cultura che era una volta. Coloro che varcano le porte dell'Accademia impareranno sicuramente qualcosa di nuovo.",2526,4742826,4742929,4746641,4742939,0,0,0
1202,Pozze della Vita di Rubino,"Le Pozze della Vita di Rubino, ancestrale luogo di nidificazione dei cinque stormi, sono sacre. Lo Stormo dei Draghi Rossi, il cui scopo è di custodire ogni forma di vita, protegge queste pozze e il futuro di tutta la razza dei draghi in esse contenuto.

Raszageth e i suoi Primalisti sono però giunti per rubare questo futuro e infondere le pozze sacre con i loro poteri. Devono essere fermati: ne va del futuro dei draghi.",2521,4742824,4742927,4746639,4742937,0,0,0
1203,Cripta Azzurra,"Molto tempo fa, Malygos creò la Cripta Azzurra per permettere a Sindragosa di catalogare e conservare tutti gli strani manufatti magici che trovava. Rimasta chiusa e deserta per millenni, la cripta è caduta in rovina, diventando vulnerabile agli attacchi dall'esterno... e dall'interno.",2515,4742819,4742829,4746634,4742932,0,0,0
1204,Sale dell'Infusione,"Nelle profondità del Forte di Tyr giacciono le Sale dell'Infusione, la cui struttura fu costruita su un'antica fonte, le cui acque venivano incanalate dal Guardiano Tyr per nutrire le Pozze della Vita dello Stormo dei Draghi Rossi. Ora che le Isole dei Draghi di sono risvegliate, le forze dei Primalisti hanno invaso queste sale. Sono venute per distruggerle... o per scoprire i segreti lasciati da Tyr?",2527,4742823,4742926,4746638,4742936,0,0,0
1205,Isole dei Draghi,"Un tempo, i cieli delle Isole dei Draghi pullulavano di draghi dei cinque stormi, ma migliaia di anni fa gli stormi dei draghi lasciarono queste terre per difendere Azeroth da coloro che la minacciavano. Recentemente, però, le isole si sono risvegliate, richiamando a se i loro vecchi guardiani. Ma non tornarono soli, quattro grandi draghi primordiali seguirono le loro rotta: Basrikron, portatore di terra e roccia, Strunraan, maestro delle tempeste elettriche, Bazual, manipolatore delle fiamme, e Liskanoth, signora del freddo e del gelo.",2574,4742822,4742925,4746637,4742935,2,0,0
1206,Offensiva dei Nokhud,"La guerra civile dei Centauri infuria nelle pianure. Tradendo la propria gente, il Khan Balakar si è alleato con le forze dei Primalisti contro gli altri Clan dei Centauri e i loro alleati Draghi Verdi. Mentre gli Scagliatempeste evocano un elementale sul campo di battaglia, le baliste degli Shikaar respingono i Proto-Draghi dei Primalisti. Il tirannico Balakar ha conquistato la Dea del Vento, Ohn'ahra. Se dovessimo riuscire a sconfiggere Balakar e a liberare la dea, libereremmo la terra.",0,0,0,0,0,0,0,0
1207,"Amirdrassil, Speranza del Sogno","Dopo essere stato curato con attenzione nel Sogno di Smeraldo, Amirdrassil si sta preparando a sbocciare e raggiungere Azeroth. Ma il destino del nuovo Albero del Mondo non sarà garantito finché i campioni di Azeroth non si uniranno per affrontare Fyrakk e i suoi alleati ardenti, impedendo loro di divorare il Cuore di Amirdrassil e avvolgere il mondo nelle fiamme.",2549,5409260,5409261,5409263,5409262,0,0,0
1208,"Aberrus, il Crogiolo d'Ombra","Millenni fa, Neltharion costruì l'Aberrus, un laboratorio segreto dove condurre esperimenti di alterazione delle creature. Riscoperto di recente, l'Aberrus è ora sotto attacco da tutti i lati, con varie forze che cercano di scoprire i risultati delle ricerche del Custode della Terra per conquistarne il potere rimasto. I campioni di Azeroth devono avventurarsi nelle ombre e assicurarsi che il potere oscuro di Neltharion non cada nelle mani sbagliate.",2569,5149416,5149418,5149415,5149417,0,0,0
1209,Alba degli Infiniti,"Il Tempio di Bronzo è rimasto dormiente per millenni, in attesa del momento in cui il suo stormo sarebbe tornato. Ma dopo che i Draghi di Bronzo hanno riconquistato il proprio sacro tempio, forze oscure ora minacciano di invaderlo. I Draghi dell'Infinito prenderanno il controllo dei flussi temporali e favoriranno così l'ascesa di Murozond? I campioni di Azeroth devono avventurarsi nei flussi temporali stessi, per assicurarsi che il futuro resti luminoso.",2579,5221758,5221768,5221804,5222376,0,0,0
1210,Faglia di Fiammoscura,"La Faglia di Fiammoscura un tempo era una ricca miniera dei Terrigeni, ma col tempo la sua ricchezza si è prosciugata. Gli Oratori delle Macchine Terrigeni la abbandonarono e poco dopo vi entrarono i Coboldi. I lavoratori furono presto oppressi dal tirannico Re delle Candele, un grosso e corpulento bruto che torreggiava sui suoi sudditi. Poiché le ricchezze sono finte da tempo, l'unica vera opportunità qui è sconfiggere l'ultimo degli orrendi scagnozzi del re e liberare i Coboldi all'interno.",2651,5912531,5912549,5912510,5912540,0,0,0
1267,Prioria della Fiamma Sacra,La Prioria della Fiamma Sacra è stata costruita per consentire agli zelanti adoratori di contemplare il mistero della visione dell'imperatore. Gli accoliti si sono allontanati dalla gente di Mereldar e hanno iniziato a guardarli con disprezzo per la loro debole fede. Sorella Etna Arder ha chiesto aiuto per indagare sui segreti che si nascondono nelle profondità del santuario della Priora Fedecerda.,2649,5912533,5912551,5912512,5912542,0,0,0
1268,Corveria,"Il Trespolo della Tempesta non è solo la casa e il nido dei Corvi della Tempesta, ma anche la caserma e il centro di comando del Guardiatempesta Baelgrim e dei suoi Cavalcatempesta. Per migliaia di anni, il Trespolo della Tempesta è rimasto inviolato dai nemici dei Terrigeni. Sfortunatamente, difendere la colonia è più difficile quando la breccia viene provocata dall'interno.",2648,5912535,5912553,5912514,5912544,0,0,0
1269,Volta di Pietra,"Gli Oratori delle Macchine si occupano della Volta di Pietra, una struttura adiacente alla Sala del Risveglio. Il loro vecchio capo, l'Oratore del Vuoto Eirich, è stato deposto di recente dopo essere stato infettato con la corruzione del Vuoto. Mentre i macchinisti lavorano e i lealisti pattugliano, Eirich si nasconde dietro i suoi seguaci più fanatici e corrotti. Isolato nelle gallerie dei Titani, ha subito una trasformazione terrificante. Per garantire che non torni più al potere, è necessario un tuo rapido intervento.",2652,5912536,5912554,5912515,5912545,0,0,0
1270,Alba Infranta,"Gli Arathi hanno completato la costruzione della loro ammiraglia, l'Alba Infranta, un'aeronave di nuova progettazione con la potenza di fuoco necessaria per cambiare le sorti della guerra infinita contro Azj-Kahet. La cerimonia sta per iniziare e la Generale Sfregiacciaio ha richiesto la presenza degli eroi stranieri per lo storico varo.",2662,5912534,5912552,5912513,5912543,0,0,0
1271,"Ara-Kara, Città degli Echi","Sotto la Città dei Fili si trova Ara-Kara, Città degli Echi, le rovine deserte dello strato precedente della città. Laggiù, le forze di Ansurek cercano di raccogliere abbastanza risorse letali per far ascendere l'intera civiltà dei Nerubiani, che questi lo vogliano o meno.",2660,5912528,5912546,5912507,5912537,0,0,0
1272,Idromelificio Cinereo,"Nuova gestione! L'Idromelificio Cinereo è un punto centrale della cultura dei Terrigeni Svincolati. Grazie a Wenbrandt, l'idromele è diventato una bevanda calda e potente, apprezzata da tutti i Terrigeni. Tuttavia, l'idromelificio ha subito un'acquisizione aziendale ostile da parte di Dora Bottepiena, un'imprenditrice Goblin che ha inaugurato una nuova produzione di idromele in serie.",2661,5912529,5912547,5912508,5912538,0,0,0
1273,Palazzo dei Nerub'ar,"Nelle profondità del regno di Azj-Kahet sorge il Palazzo dei Nerub'ar, sede del potere della Regina Ansurek. Dal suo trono nell'ombra la Regina Ansurek ha rafforzato la sua stretta sui seguaci Sureki, guidandoli lungo una strada oscura alla volta di un nuovo futuro. Al crescere della sua paranoia, i cospiratori dei Fili Recisi hanno deciso di fare un'ultima mossa contro il governo di Ansurek.",2657,5912532,5912550,5912511,5912541,0,0,0
1274,Città dei Fili,"Nelle profondità della Città dei Fili si trova il Trasformatorio, un tempo una sala sacra dedicata all'evoluzione dei Nerubiani. Ora questo luogo viene utilizzato per trasformare i Nerubiani ""degni"" in potenti Ascesi. La Tessitrice e il Visir non si fermeranno davanti a nulla pur di fermare il processo, prima che consumi tutta Azj-Kahet.",2669,5912530,5912548,5912509,5912539,0,0,0
1276,Maglio Infausto - Quartiere di Legnotorto,"L'antica città di Eldre'Thalas, costruita migliaia di anni or sono per custodire gli arcani segreti dei Kaldorei, giace ora in rovina, avvolta da forze maligne. Alcune sette hanno combattuto per il controllo delle energie corrotte di Maglio Infausto, ma ora hanno raggiunto una fragile tregua, concentrando i loro sforzi nel tentativo di riuscire a sfruttare il potere nascosto dei loro stessi territori, piuttosto che sprecarli per continuare una battaglia senza fine.",429,608161,608200,136333,608239,1,0,0
1277,Maglio Infausto - Sale di Gordok,"L'antica città di Eldre'Thalas, costruita migliaia di anni or sono per custodire gli arcani segreti dei Kaldorei, giace ora in rovina, avvolta da forze maligne. Alcune sette hanno combattuto per il controllo delle energie corrotte di Maglio Infausto, ma ora hanno raggiunto una fragile tregua, concentrando i loro sforzi nel tentativo di riuscire a sfruttare il potere nascosto dei loro stessi territori, piuttosto che sprecarli per continuare una battaglia senza fine.",429,608161,608200,136333,608239,0,0,0
1278,Khaz Algar,"Le profondità di Khaz Algar hanno visto accadere grandi sconvolgimenti negli ultimi tempi. Con l'Arteria del Nucleo stravolta e i Nerubiani in ascesa, sono giunte anche altre minacce. Kordac, il Protettore Dormiente, si è risvegliato per difendere l'Isola di Dorn. Nelle Profondità Risonanti è in agguato un'Aggregazione di Orrori. Le acque dei Precipizi Sacri sono state sconvolte da Shurrai, Atrocità del Mare Sotterraneo. E infine, nelle profondità di Azj-Kahet, il vagafondo Orta, la Montagna Spezzata, è stato corrotto dal Sangue Nero.",2774,5917062,5917063,5917061,5917064,2,0,0
1292,Stratholme - Ingresso di Servizio,"Stratholme, che fu per molto tempo il gioiello dell'intera Lordaeron settentrionale, è ora ricordata per la sua straziante caduta in rovina. Fu in questo luogo che il Principe Arthas voltò le spalle al nobile Paladino Uther l'Araldo della Luce, massacrando gli innocenti cittadini che credeva fossero infetti dalla terribile piaga della non morte. Da quel momento, la maledetta Stratholme è diventata il simbolo della morte, del tradimento e della disperazione.",329,608177,608216,136359,608255,1,0,0
1296,Liberazione di Cavafonda,"Nonostante tutti gli sforzi dei cartelli uniti, Jastor Gallywix si è rintanato nel Gallagio e ha fatto appello a ogni singolo favore dovuto dai suoi debitori... lasciando una montagna di potenziali oppressori tra i Goblin di Cavafonda e il Re Cromato. Sparachiodi e tutti gli altri Goblin dovranno trovare un modo per entrare nel casinò e liberarsi di Gallywix una volta per tutte.",2769,6422377,6422411,6422371,6422409,0,0,32
1298,Operazione: Paratoia,"L'agente Renzik ""Stiletto"" porta avanti una missione sotto copertura per infiltrarsi in un progetto corrotto dei Micciascura presso la diga dell'Acquedotto. Lo scienziato pazzo che ha architettato il tutto va neutralizzato al fine di interrompere il flusso di energia destinato ai piani sinistri di Gallywix.",2773,6422378,6422412,6422372,6422410,0,0,0
1301,Sotterranei di Roccianera,"I ribollenti Sotterranei di Roccianera sono la dimora dei Nani Ferroscuro e del loro imperatore, Dagran Thaurissan. Come i suoi antenati, anch'egli è sotto il dominio di Ragnaros, un'entità spietata comparsa nel mondo molti secoli fa. La presenza degli elementali ha attirato l'attenzione dei cultisti del Martello del Crepuscolo che, con l'aiuto dei servi di Ragnaros, hanno spinto i Nani a compiere atti sempre più brutali, che rischiano di condannare per sempre Azeroth a un terribile destino.",2792,608157,608196,136326,608235,0,0,0
1310,Antro di Zekvir,,0,0,0,0,0,0,0,0
