Name_lang,EntryOffset[0],EntryOffset[1],EntryOffset[2],ID,Size,HouseExteriorWmoDataID,ParentComponentID,ModelFileDataID,Flags,Field_12_0_0_63534_007,Type,Field_12_0_0_63534_009,GameObjectID,Field_11_2_7_64044_011,ItemID
Ingresso Coperto - Oceano,-3.7703,0.1048,1.383,6115,1,87,975,7509662,2,2,11,0,602706,8,267859
Ingresso Coperto - Senape,-3.7703,0.1048,1.383,6116,1,87,975,7509659,2,2,11,0,602706,44,267860
Ingresso Coperto - Foresta,-3.7703,0.1048,1.383,6117,1,87,975,7509656,2,2,11,0,602706,21,267861
Base della Casa sull'Albero del Giardino Lussureggiante,0,0,0,6942,2,166,0,7769898,3,0,9,0,0,0,271705
Porta della Casa sull'Albero del Giardino Lussureggiante,12.7465,0.4632,0.5175,6944,2,166,0,7771138,3,0,11,0,648554,0,271706
Tetto della Casa sull'Albero del Giardino Lussureggiante,0,0,0,6947,2,166,0,7771137,3,0,10,0,0,0,271708
Tetto della Casa sull'Albero del Bocciolo Primaverile,0,0,0,7077,2,172,0,7810376,3,0,10,0,0,0,0
Base della Casa sull'Albero del Bocciolo Primaverile,0,0,0,7078,2,172,0,7810378,3,0,9,0,0,0,0
Porta della Casa sull'Albero del Bocciolo Primaverile,12.7465,0.4632,0.5175,7079,2,172,0,7810377,3,0,11,0,648554,0,0
,0,0,0,7254,2,250,0,7864258,1,0,10,0,0,0,0
,0,0,0,7255,2,250,0,7864253,1,0,9,0,0,0,0
,0,0,0,7256,2,251,0,7864259,1,0,10,0,0,0,0
,0,0,0,7257,2,251,0,7864255,1,0,9,0,0,0,0
,16.541,9.3455,1.6243,7258,1,250,0,7864256,1,0,11,0,673116,0,0
,16.541,9.3455,1.6243,7259,1,251,0,7864257,1,0,11,0,673117,0,0
