Name_lang,EntryOffset[0],EntryOffset[1],EntryOffset[2],ID,Size,HouseExteriorWmoDataID,ParentComponentID,ModelFileDataID,Flags,Field_12_0_0_63534_007,Type,Field_12_0_0_63534_009,GameObjectID,Field_11_2_7_64044_011,ItemID
Entrada Coberta - Floresta,-3.7703,0.1048,1.383,6117,1,87,975,7509656,2,2,11,0,602706,21,267861
Base da Casa na Árvore do Jardim Verdejante,0,0,0,6942,2,166,0,7769898,3,0,9,0,0,0,271705
Porta da Casa na Árvore do Jardim Verdejante,12.7465,0.4632,0.5175,6944,2,166,0,7771138,3,0,11,0,648554,0,271706
Telhado da Casa na Árvore do Jardim Verdejante,0,0,0,6947,2,166,0,7771137,3,0,10,0,0,0,271708
Telhado da Casa na Árvore de Flor da Primavera,0,0,0,7077,2,172,0,7810376,3,0,10,0,0,0,0
Base da Casa na Árvore de Flor da Primavera,0,0,0,7078,2,172,0,7810378,3,0,9,0,0,0,0
Porta da Casa na Árvore de Flor da Primavera,12.7465,0.4632,0.5175,7079,2,172,0,7810377,3,0,11,0,648554,0,0
,0,0,0,7254,2,250,0,7864258,1,0,10,0,0,0,0
,0,0,0,7255,2,250,0,7864253,1,0,9,0,0,0,0
,0,0,0,7256,2,251,0,7864259,1,0,10,0,0,0,0
,0,0,0,7257,2,251,0,7864255,1,0,9,0,0,0,0
,16.541,9.3455,1.6243,7258,1,250,0,7864256,1,0,11,0,673116,0,0
,16.541,9.3455,1.6243,7259,1,251,0,7864257,1,0,11,0,673117,0,0
