ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Generosidad del Peregrino: Degusta los sabores de Azeroth,"Del {EventStartDate} al {EventEndDate}, come un plato de cada una de las comidas listadas a continuación.",400,148660,150,0,-70
Generosidad del Peregrino: Cubre a todos con plumas de pavo,"Del {EventStartDate} al {EventEndDate}, dispara a cada una de las siguientes razas de jugadores con una pavopistola.",401,148674,100,0,-70
Generosidad del Peregrino: Caza un pavo mientras usas un sombrero de peregrino,"Del {EventStartDate} al {EventEndDate}, caza pavos salvajes mientras usas un sombrero de peregrino en el Bosque de Elwynn, los Claros de Tirisfal o las Llanuras de Ohn'ahra para obtener Dominación de pavos.",402,148717,150,0,-70
Aniversario: Gana un duelo de mascotas JcJ con tu mascota Alaescarcha,"Del {EventStartDate} al {EventEndDate}, gana un duelo de mascotas JcJ con Mini Alaescarcha en tu equipo.",403,148719,50,0,-60
Mejora objetos con piedras de vuelo,,404,148721,100,0,0
Completa un calabozo o un campo de batalla aleatorio con un amigo recluta o reclutador.,Utiliza el buscador de calabozos para completar un calabozo o un campo de batalla aleatorio con un amigo recluta o reclutador.,405,148739,150,0,0
Sube de nivel la cocina clásica,,406,149016,100,0,0
Come un festín de la comunidad épico o legendario,"Participa en el festín de la comunidad del Colmillarr de Iskaara para aumentar su rareza. Luego, ¡come una sopa épica!",407,149018,100,0,0
Participar en el calor de la batalla,,409,149478,50,0,0
Gana 1 gresca de El calor de la batalla,,410,149481,50,0,0
Gana 5 grescas de El calor de la batalla,,411,149571,50,410,0
Alcanza el nivel 20,Sube a cualquier personaje hasta el nivel 20.,412,149577,25,0,0
Obtén reputación por todas las Islas Dragón,,414,149607,70,0,0
Derrota a 5 jefes de banda,,415,149619,50,0,10
Derrota a 20 jefes de banda,,416,149621,100,415,10
Completa 10 misiones,Completa misiones que otorgan experiencia que no sean triviales (de nivel bajo).,417,149633,100,0,0
Completa 25 misiones,Completa misiones que otorgan experiencia que no sean triviales (de nivel bajo).,418,149635,100,417,0
Completa 50 misiones,Completa misiones que otorgan experiencia que no sean triviales (de nivel bajo).,419,149637,100,418,0
Completa 5 misiones de mundo,,420,149639,50,0,0
Completa 10 misiones de mundo,,421,149641,50,420,0
Completa 25 misiones de mundo,,422,149643,100,421,0
Derrota a 25 jefes de calabozo,Derrota jefes de calabozo que otorguen experiencia.,423,149645,100,0,0
Crea un emblema de llama de las sombras,Recolecta fragmentos de emblema de llama de las sombras y crea cualquier tipo de emblema de llama de las sombras.,424,149647,30,0,0
Alcanza el nivel 30,Sube a cualquier personaje hasta el nivel 30.,426,149713,25,0,0
Alcanza el nivel 40,Sube a cualquier personaje hasta el nivel 40.,427,149715,25,0,0
Alcanza el nivel 50,Sube a cualquier personaje hasta el nivel 50.,428,149717,25,0,0
Alcanza el nivel 60,Sube a cualquier personaje hasta el nivel 60.,429,149719,25,0,0
Alcanza el nivel 70,Sube a cualquier personaje hasta el nivel 70.,430,149721,25,0,0
Sube niveles de clase,Sube de nivel con cualquier personaje.,431,149723,50,0,0
Cronoviaje: Derrota a domadores de mascotas de las Islas Quebradas,"Del {EventStartDate} al {EventEndDate}, derrota a 3 de los siguientes maestros domadores de las Islas Quebradas:",432,149987,100,0,0
Cronoviaje: Derrota a jefes de banda de Burning Crusade,"Del {EventStartDate} al {EventEndDate}, derrota a jefes en bandas de Burning Crusade.",433,149937,100,0,0
Cronoviaje: Derrota a jefes de banda de Wrath of the Lich King,"Del {EventStartDate} al {EventEndDate}, derrota a jefes en bandas de Wrath of the Lich King.",434,149935,100,0,0
Cronoviaje: Derrota a jefes de banda de Cataclysm,"Del {EventStartDate} al {EventEndDate}, derrota a jefes en bandas de Cataclysm.",435,149945,100,0,0
Cronoviaje: Derrota a jefes de banda de Mists of Pandaria,"Del {EventStartDate} al {EventEndDate}, derrota a jefes en bandas de Mists of Pandaria.",436,149941,100,0,0
Cronoviaje: Derrota a jefes de banda de Warlords of Draenor,"Del {EventStartDate} al {EventEndDate}, derrota a jefes en bandas de Warlords of Draenor.",437,149939,100,0,0
Cronoviaje: Derrota a jefes de banda de Legion,"Del {EventStartDate} al {EventEndDate}, derrota a jefes en bandas de Legion.",438,149943,100,0,0
Cronoviaje: Completa misiones en Terrallende,"Del {EventStartDate} al {EventEndDate}, completa misiones en Terrallende.",439,149951,100,0,0
Cronoviaje: Completa misiones en Rasganorte,"Del {EventStartDate} al {EventEndDate}, completa misiones en Rasganorte.",440,149947,100,0,0
Cronoviaje: Completa misiones en Kalimdor y los Reinos del Este,"Del {EventStartDate} al {EventEndDate}, completa misiones en Kalimdor y los Reinos del Este.",441,149957,100,0,0
Cronoviaje: Completa misiones en Pandaria,"Del {EventStartDate} al {EventEndDate}, completa misiones en Pandaria.",442,149953,100,0,0
Cronoviaje: Completa misiones en las Islas Quebradas,"Del {EventStartDate} al {EventEndDate}, completa misiones en las Islas Quebradas.",443,149955,100,0,0
"Cronoviaje: Recoge hierbas, menas, pieles o pescado en Terrallende","Del {EventStartDate} al {EventEndDate}, recoge hierbas, menas, pieles o pescado en Terrallende.",444,149965,100,0,0
"Cronoviaje: Recoge hierbas, menas, pieles o pescado en Rasganorte","Del {EventStartDate} al {EventEndDate}, recoge hierbas, menas, pieles o pescado en Rasganorte.",445,149959,100,0,0
"Cronoviaje: Recoge hierbas, menas, pieles o pescado en Kalimdor y los Reinos del Este","Del {EventStartDate} al {EventEndDate}, recoge hierbas, menas, pieles o pescado en Kalimdor y los Reinos del Este.",446,149974,100,0,0
"Cronoviaje: Recoge hierbas, menas, pieles o pescado en Pandaria","Del {EventStartDate} al {EventEndDate}, recoge hierbas, menas, pieles o pescado en Pandaria.",447,149968,100,0,0
"Cronoviaje: Recoge hierbas, menas, pieles o pescado en Draenor","Del {EventStartDate} al {EventEndDate}, recoge hierbas, menas, pieles o pescado en Draenor.",448,149962,100,0,0
"Cronoviaje: Recoge hierbas, menas, pieles o pescado en las Islas Quebradas","Del {EventStartDate} al {EventEndDate}, recoge hierbas, menas, pieles o pescado en las Islas Quebradas.",449,149971,100,0,0
Cronoviaje: Ve de pesca a Kalimdor y los Reinos del Este,"Del {EventStartDate} al {EventEndDate}, pesca objetos en Kalimdor y los Reinos del Este.",450,149985,100,0,0
Cronoviaje: Ve de pesca a Pandaria,"Del {EventStartDate} al {EventEndDate}, pesca objetos en Pandaria.",451,149981,100,0,0
Obtén reputación con los Celadores Oníricos,,452,149756,100,0,0
Recoge frutas oníricas en el Superflorecimiento,Obtén 10 poderes de frutas oníricas durante eventos de Superflorecimiento en el Sueño Esmeralda.,453,149763,25,0,0
Participa en un Superflorecimiento épico,Participa en un evento de Superflorecimiento del Sueño Esmeralda con calidad épica.,454,149765,25,0,0
Planta 15 semillas oníricas en el Sueño Esmeralda,,455,149767,25,456,0
Planta 5 semillas oníricas en el Sueño Esmeralda,,456,149771,25,0,0
Refabricar equipamiento,Usa una profesión de fabricación para refabricar equipamiento en un banco de fabricación.,457,149775,50,0,0
Completa circuitos de dracoequitación en el Sueño Esmeralda,Habla con un cronometrador bronce en el Sueño Esmeralda.,458,149784,50,0,0
Completa circuitos de desafío de dracoequitación en el Sueño Esmeralda,Habla con un cronometrador bronce en el Sueño Esmeralda.,459,149786,50,0,0
Completa circuitos de dracoequitación invertidos en el Sueño Esmeralda,Habla con un cronometrador bronce en el Sueño Esmeralda.,460,149788,50,0,0
Mata jugadores en el Sueño Esmeralda,,461,149795,100,0,0
Despoja ira inquieta,,462,149797,100,0,0
Derrota a mascotas del Sueño,Derrota a 5 de las siguientes mascotas que se encuentran en el Sueño Esmeralda.,463,149799,50,0,0
Atrapa a una mascota de invierno,Atrapa a una de las siguientes mascotas invernales.,464,149801,50,0,0
Recibe una resucitación,,465,149808,25,0,0
Mata enemigos en el frío,Mata a 30 enemigos en una de las siguientes zonas.,466,149823,50,0,0
Inflige daño de escarcha,"Inflige un total de 500 000 p. de daño de escarcha. Los magos, chamanes y caballeros de la muerte suelen infligir daño de escarcha.",467,0,50,0,0
Participa en Superflorecimientos,Participa en 3 eventos de Superflorecimiento en el Sueño Esmeralda.,468,149832,25,0,0
Planta semillas oníricas en el Sueño Esmeralda,,469,149834,25,0,0
Semana de bonificación de refriegas de arena: Gana partidas de arena diarias,"Del {EventStartDate} al {EventEndDate}, gana una partida de arena en cuatro días diferentes.",470,150004,100,0,0
Semana de bonificación de misiones de mundo: Completa misiones de mundo,"Del {EventStartDate} al {EventEndDate}, completa misiones de mundo.",471,149857,50,0,0
Víspera de año nuevo: Lanza fuegos artificiales rojos y azules en ciudades capitales,El 31/12 lanza 10 fuegos artificiales rojos o azules en Ventormenta u Orgrimmar durante la celebración con fuegos artificiales.,473,149871,100,0,-500
Festín del Festival de Invierno: Mata a 6 jefes festivos,"Del {EventStartDate} al {EventEndDate}, mata a seis de los siguientes jefes.",474,149883,50,27,-100
Festín del Festival de Invierno: Mata a 9 jefes festivos,"Del {EventStartDate} al {EventEndDate}, mata a nueve de los siguientes jefes.",475,149897,50,474,-100
"Festín del Festival de Invierno: Mata a Grinch, el Abominable (Dos veces, para estar seguro)","Del {EventStartDate} al {EventEndDate}, mata al Grinch, el Abominable, en Laderas de Trabalomas dos veces.",476,149911,50,0,-100
[DNT] Complete World Quests during World Quest Bonus Week,[DNT] From {EventStartDate} - {EventEndDate} complete world quests.,477,149857,50,0,0
Oleada final: Completa misiones,"Del {EventStartDate} al {EventEndDate}, completa misiones que otorgan experiencia que no sean triviales (de nivel bajo).",478,149923,150,0,0
Oleada final: Completa misiones de mundo,"Del {EventStartDate} al {EventEndDate}, completa misiones de mundo.",479,149925,150,0,0
Completa la historia Dragones marginados,Habla con Wrathion en el Sueño Esmeralda para comenzar su historia.,483,150035,50,0,0
Elfos de la noche: Completa la historia de la armadura legada,Completa las siguientes misiones de armadura legada jugando como elfo de la noche:,484,150069,100,0,0
Sube niveles de clase,Sube de nivel con cualquier personaje.,486,150278,50,0,0
Sube niveles de clase,Sube de nivel con cualquier personaje.,487,149723,50,0,0
Festín del Festival de Invierno: Juega con tu obsequio del Festival de Invierno,"Del {EventStartDate} al {EventEndDate}, obtén un total de 100 acumulaciones jugando con tu juguete nuevo o el de alguien más.",489,151021,200,0,-100
Participa en una guerra con bolas de nieve,¡Golpea a otros jugadores con bolas de nieve o recibe sus impactos gélidos! Puedes comprar bolas de nieve a los vendedores de Pastos de Bosquehumeante en las ciudades capitales.,491,151329,25,0,0
Usa el juguete estandarte de dragón bronce,Usa el juguete estandarte de dragón bronce en las Islas Dragón.,492,151369,50,0,0
Usa el juguete Grímpola de corredor bronce y usa /saludar con Nozdormu,Usa el juguete grímpola de corredor bronce y usa /saludar con Nozdormu en Valdrakken.,493,151372,50,0,0
Usa el juguete reloj de arena de eternidad,Usa el juguete reloj de arena de eternidad en el Conflujo Temporal de las Islas Dragón.,494,151374,50,0,0
Usa /fuerza con un asistente de cronometrador bronce.,Usa /fuerza con un asistente de cronometrador bronce.,495,151392,25,0,0
Gana 5 duelos de mascotas en Silithus,,496,151396,100,0,0
Usa el reloj de bronce durante una carrera de dracoequitación.,,497,151400,25,0,0
La llamada del Escarabajo: Mata a un coloso,"Del {EventStartDate} al {EventEndDate}, mata a un coloso en Silithus.",498,151404,50,0,-10
La llamada del Escarabajo: Mata a un coloso en cada colmena,"Del {EventStartDate} al {EventEndDate}, mata a un coloso en cada una de las colmenas silítidas de Silithus.",499,151408,100,0,-11
La llamada del Escarabajo: Usa /provocacion con un jugador de la facción opuesta,"Del {EventStartDate} al {EventEndDate}, usa /provocacion con un jugador de la facción opuesta en Silithus.",500,151412,25,0,-9
Copa de Terrallende: Completa 5 circuitos de dracoequitación,"Del {EventStartDate} al {EventEndDate}, habla con un cronometrador bronce en Terrallende.",501,151414,100,0,0
Copa de Terrallende: Completa 10 circuitos de dracoequitación,"Del {EventStartDate} al {EventEndDate}, habla con un cronometrador bronce en Terrallende.",502,151416,150,501,0
Copa de Terrallende: Completa 20 circuitos de dracoequitación,"Del {EventStartDate} al {EventEndDate}, habla con un cronometrador bronce en Terrallende.",503,151418,200,502,0
Oleada final: Completa calabozos de Dragonflight,"Del {EventStartDate} al {EventEndDate}, completa calabozos de Dragonflight.",504,151511,150,0,0
Feria de la Luna Negra: Gana 1 partida en un juego de arcade,"Del 6/4 al 12/4, gana 1 partida de alguno de los siguientes juegos de arcade en la Isla de la Feria de la Luna Negra.",505,151640,50,0,0
Feria de la Luna Negra: Gana 5 partidas en juegos de arcade,"Del 6/4 al 12/4, gana 5 partidas de alguno de los siguientes juegos de arcade en la Isla de la Feria de la Luna Negra.",506,151642,100,505,0
Gana 5 duelos de mascotas en el Sueño Esmeralda,,507,151646,100,0,0
Sube niveles de clase,Sube de nivel con cualquier personaje.,508,151650,50,0,0
/reflexionar en Amirdrassil,"Usa la emoción /reflexionar en Amirdrassil, El Sueño Esmeralda.",509,151652,25,0,0
Mata criaturas en el Sueño Esmeralda,Mata criaturas que otorguen experiencia mientras estés en el Sueño Esmeralda en las Islas Dragón.,510,151658,100,0,0
Completa la historia Gran aventura temporal,"Habla con Nozdormu en el Conflujo Temporal de Thaldraszus para comenzar la misión ""Caída por el tiempo"".",511,151660,200,0,0
Feria de la Luna Negra: usa el juguete fuegos artificiales de la Luna Negra en la Isla de la Feria de la Luna Negra,"Del 2/3 al 8/3, usa el juguete fuegos artificiales de la Luna Negra eternos en la Isla de la Feria de la Luna Negra.",512,151686,25,0,0
Mata jugadores en el Sueño Esmeralda,,513,151688,50,0,0
La llamada del Escarabajo: Completa Silitista,"Del {EventStartDate} al {EventEndDate}, completa la misión de mundo Silitista en Silithus.",514,151833,50,0,-5
La llamada del Escarabajo: Dona suministros bélicos,"Del {EventStartDate} al {EventEndDate}, dona suministros bélicos a la causa en Silithus 3 veces.",515,151923,100,0,-6
Completa las misiones de las crías de bronce,Completa las misiones de las crías de bronce en la Guardería de Crías Escamosas en Valdrakken.,516,151957,100,0,0
Usa el juguete arena de estasis,Usa el juguete arena de estasis en el Conflujo Temporal de las Islas Dragón.,517,151982,50,0,0
Completa 1 calabozo con seguidores,,518,152017,50,0,0
Completa 5 calabozos con seguidores,,519,152023,150,518,0
Completa la historia de La recuperación de Gilneas,Habla con Genn Cringris en Ventormenta o con Calia Menethil en Bosque de Argénteos para comenzar esta historia.,520,153375,150,0,0
Completa 5 misiones de mundo de Archivos de Azeroth,Completa las misiones de mundo de Archivos de Azeroth en las Islas Dragón.,521,153597,50,0,0
Completa 15 misiones de mundo de Archivos de Azeroth,Completa las misiones de mundo de Archivos de Azeroth en las Islas Dragón.,522,153609,150,521,0
Usa /saludar con la proveedora Aristta,Usa la emoción /saludar con la proveedora Aristta en Academia Algeth'ar.,523,153611,50,0,0
Completa 1 gran excavación de los Archivos de Azeroth,Completa una gran excavación de los Archivos de Azeroth en las Islas Dragón.,524,153632,50,0,0
Completa 5 grandes excavaciones de los Archivos de Azeroth,Completa las grandes excavaciones de los Archivos de Azeroth en las Islas Dragón.,525,153634,150,524,0
Gana un duelo de mascotas con una mascota adorable,"Gana un duelo de mascotas con Polilla buscacorazones, Pies Rápidos o Prole de periquito.",526,154011,50,0,0
Gana un duelo de mascotas con las tres mascotas adorables,"Gana un duelo de mascotas con Polilla buscacorazones, Pies Rápidos y Prole de periquito.",527,154013,100,526,0
Obtén 10 p. de conocimiento de profesión,Obtén conocimiento de las Islas Dragón en cualquier profesión de fabricación o recolección.,528,154015,50,0,0
Obtén 25 p. de conocimiento de profesión,Obtén conocimiento de las Islas Dragón en cualquier profesión de fabricación o recolección.,529,154027,100,528,0
Completa 15 misiones de mundo en Modo de guerra,,530,154039,50,0,0
Alquimia de las Islas Dragón: Haz un descubrimiento,"Como alquimista, descubre una nueva fórmula de las Islas Dragón a través de la experimentación.",531,154041,50,0,0
Prueba las gestas de Dragonflight,"Completa un evento de Falla temporal, Festín de la comunidad y Superflorecimiento.",532,154043,100,0,0
Amor en el aire: Completa las 6 misiones diarias,"Del {EventStartDate} al {EventEndDate}, completa todas las siguientes misiones diarias:",533,154051,100,0,0
"Amor en el aire: Completa la historia de Químicos La Corona, S.L.","Del {EventStartDate} al {EventEndDate}, completa las siguientes misiones:",534,154061,100,0,0
Amor en el aire: Haz una donación a la Sociedad de Artesanos,"Del {EventStartDate} al {EventEndDate}, haz una donación significativa a la Sociedad de Artesanos en la Gala de Regalos.",535,154065,25,0,0
Amor en el aire: Descubre el alivio verdadero,"Del {EventStartDate} al {EventEndDate}, ataca muñecos de práctica durante la misión ""El regalo del alivio"" para obtener 250 acumulaciones de Alivio de frustración.",536,154067,50,0,0
Amor en el aire: Arroja pétalos de rosa a jugadores,"Del {EventStartDate} al {EventEndDate}, arroja un puñado de pétalos de rosa a cada una de las siguientes clases:",537,154069,50,0,0
Amor en el aire: Lanza fuegos artificiales rosas mientras vistes una rosa,"Del {EventStartDate} al {EventEndDate}, lanza 5 estallidos lumínicos rosas mientras vistes una rosa de color de la Gala de Regalos.",538,154083,25,0,0
Amor en el aire: Ámate,"Del {EventStartDate} al {EventEndDate}, completa El regalo del amor propio de tres formas distintas.",539,154085,100,0,0
Festival Lunar: Completa la misión Preservación lunar,"Del {EventStartDate} al {EventEndDate}, habla con Myrael Lunaflor en Claro de la Luna para comenzar la misión.",540,154089,50,0,0
Festival Lunar: Recoge una Piedra lunar de anciano,"Del {EventStartDate} al {EventEndDate}, encuentra una Piedra lunar de anciano en uno de los Sobres rojos de la suerte que entregan los ancianos de Azeroth.",541,154091,50,0,0
Festival Lunar: Recoge diez Piedras lunares de anciano,"Del {EventStartDate} al {EventEndDate}, encuentra diez Piedras lunares de anciano en los Sobres rojos de la suerte que entregan los ancianos de Azeroth.",542,154093,150,541,0
Festival Lunar: Cómete una albóndiga y lanza fuegos artificiales,"Del {EventStartDate} al {EventEndDate}, cómete una albóndiga de festival y lanza un petardo de festival.",543,154095,25,0,0
Feria de la Luna Negra: Gana 1 partida en un juego de arcade,"Del 6/10 al 12/10, gana 1 partida de alguno de los siguientes juegos de arcade en la Isla de la Feria de la Luna Negra.",544,154101,50,0,0
Feria de la Luna Negra: Gana 5 partidas en juegos de arcade,"Del 6/10 al 12/10, gana 5 partidas de alguno de los siguientes juegos de arcade en la Isla de la Feria de la Luna Negra.",545,154105,100,544,0
Completa calabozos con seguidores con cada rol,"Completa calabozos con seguidores como tanque, sanador e infligidor de daño.",546,154140,100,0,0
"Obtén 10 niveles como Sacerdote, Chamán o Druida",,547,154146,100,0,0
Vuelve a encender los blandones de Maldraxxus,"Completa la misión de mundo ""Llamado a los campeones"" en Maldraxxus.",548,154148,25,0,0
Aniversario del puesto de venta: Compra una nueva transfiguración del puesto de venta,,549,154150,25,0,0
Aniversario del puesto de venta: Juega con tu nuevo juguete,Usa uno de los siguientes juguetes del catálogo del puesto de venta del año pasado:,550,154152,25,0,0
Aniversario del puesto de venta: Gana duelos de mascotas con mascotas del puesto de venta,Gana duelos de mascotas usando al menos una mascota del catálogo del puesto de venta del año pasado.,551,154156,50,0,0
Aniversario del puesto de venta: Celebra con comida y danzas,Come potaje goblin y usa el juguete D.I.S.C.O.,552,154158,25,0,0
Amor en el aire: Disfruta de un picnic en las escapadas pintorescas,"Del {EventStartDate} al {EventEndDate}, comparte una cesta de merienda romántica en cada una de las ubicaciones ofrecidas por el Portal de escapada pintoresca.",553,154162,50,0,0
Celebra una Corte de Brasas,"Como miembro del Pacto de los Venthyr, habla con el capataz Dedoplano en Caída del Pecado para desbloquear la Corte de Brasas.",554,154196,50,0,0
Celebra 5 Cortes de Brasas,"Como miembro del Pacto de los Venthyr, habla con el capataz Dedoplano en Caída del Pecado para desbloquear la Corte de Brasas.",555,154198,100,554,0
"Tómate una S.E.L.F.I.E. con una tiara, chistera o monóculo",Habla con Arielle Azoterraudo en Ventormenta o Vívica Salvaestelar en Orgrimmar para adquirir la cámara S.E.L.F.I.E.,556,154204,25,0,0
Etiqueta y corTEsía,Bebe los siguientes tés:,557,154206,50,0,0
Completa misiones en Suramar,,558,154214,100,0,0
Gana un duelo vestido para matar,"Derrota a otro jugador en un duelo mientras tienes puesta una tiara, una chistera o un monóculo.",559,154218,25,0,0
Gana 5 duelos vestido para matar,"Derrota a otros jugadores en duelo mientras tienes puesta una tiara, una chistera o un monóculo.",560,154220,50,559,0
Hazle una /reverencia a tu adversario de la arena,,561,154222,25,0,0
Primera clase o nada,Gasta un total de 25 de oro en maestros de vuelo y otros servicios de transporte.,562,154224,25,0,0
Fabrica |A:Professions-Icon-Quality-Tier3-Small:16:16|a gemas de Dragonflight,,563,154226,50,0,0
Pesca una moneda de las islas,,564,154228,50,0,0
"Obtén 10 niveles como Brujo, Mago o Paladín.",,565,154233,100,0,0
Gana un duelo de mascotas JcJ con 3 mascotas humanoides.,,566,154235,75,0,0
Prueba las comidas exóticas del Festín Rubí,Prueba 5 de las comidas del Festín Rubí en Valdrakken.,567,154237,25,0,0
Completa el Evento del Ajedrez en Karazhan,,568,154258,75,0,0
Dile a tu seguidor de calabozo que es /excelente,Usa la emoción /excelente con un seguidor en un calabozo con seguidores.,569,154260,25,0,0
Gradúate de la Academia Algeth'ar con un esmoquin completo,"Derrota al eco de Doragosa mientras estás vestido con una chaqueta de esmoquin, camisa y pantalones.",570,154262,50,0,0
Haz una /reverencia o usa la /cortesía con los nobles sofisticados de la Corte de Estrellas,,571,154264,25,0,0
Feria de la Luna Negra: Compra ropajes nobles o presume tu /fuerza con tu conjunto,"Del 3/3 al 9/3, compra una pieza de moda noble a Chester o usa la emoción /fuerza frente a él mientras tienes puesto el conjunto de noble completo.",572,154267,75,0,0
10.º aniversario de Hearthstone: Derrota a Fizbang,"Del {EventStartDate} al {EventEndDate}, derrota a Fizbang en Ventormenta, Orgrimmar o Valdrakken.",573,154270,25,0,0
10.º aniversario de Hearthstone: Derrota a Fizbang 5 veces,"Del {EventStartDate} al {EventEndDate}, derrota a Fizbang en Ventormenta, Orgrimmar o Valdrakken.",574,154272,50,573,0
10.º aniversario de Hearthstone: Derrota a Fizbang 15 veces,"Del {EventStartDate} al {EventEndDate}, derrota a Fizbang en Ventormenta, Orgrimmar o Valdrakken.",575,154274,100,574,0
Feria de la Luna Negra: Descubre tu fortuna,"Del 6/4 al 12/4, recibe una fortuna de Sayge en la Isla de la Feria de la Luna Negra.",576,154288,25,0,0
Copa de Rasganorte: Completa 5 circuitos de dracoequitación,"Del {EventStartDate} al {EventEndDate}, habla con un cronometrador bronce en Rasganorte.",577,156751,100,0,0
Copa de Rasganorte: Completa 10 circuitos de dracoequitación,"Del {EventStartDate} al {EventEndDate}, habla con un cronometrador bronce en Rasganorte.",578,156753,150,577,0
Copa de Rasganorte: Completa 20 circuitos de dracoequitación,"Del {EventStartDate} al {EventEndDate}, habla con un cronometrador bronce en Rasganorte.",579,156755,200,578,0
Jardín Noble: Completa 2 misiones diarias,"Del {EventStartDate} al {EventEndDate}, completa misiones diarias de Jardín Noble.",580,156760,50,0,0
Jardín Noble: Completa 6 misiones diarias,"Del {EventStartDate} al {EventEndDate}, completa misiones diarias de Jardín Noble.",581,156762,50,580,0
Jardín Noble: Completa la historia del pato,"Del {EventStartDate} al {EventEndDate}, habla con Zinnia Brooks en Villadorada o con Sylnaria Piroperiplo en Cerrotajo para comenzar esta historia.",582,156764,50,0,0
Jardín Noble: Derrota a Daetan Plumaveloz,"Del {EventStartDate} al {EventEndDate}, derrota a Daetan Plumaveloz.",583,156801,50,0,0
Jardín Noble: Completa 12 misiones diarias,"Del {EventStartDate} al {EventEndDate}, completa misiones diarias de Jardín Noble.",584,156777,50,581,0
Jardín Noble: completa un calabozo de Dragonflight mientras llevas puesta la colección de juerguista primaveral,"Del {EventStartDate} al {EventEndDate}, completa un calabozo de Dragonflight mientras llevas puesto un vestido de juerguista primaveral, un sombrero de sol de juerguista primaveral o un atuendo de juerguista primaveral.",585,156779,50,0,0
Usa /pollo con un guardia mientras usas un disfraz de cardohoja,Usa la emoción /pollo con un guardia de la ciudad de Ventormenta o un bruto de Orgrimmar cuando estés bajo los efectos de rama de cardohoja.,586,156856,100,0,-40
Feria de la Luna Negra: Gana 5 vales de la Feria de la Luna Negra,"Del 6/4 al 12/4, gana vales de la Feria de la Luna Negra en la Feria de la Luna Negra.",588,156858,75,0,0
Feria de la Luna Negra: Completa Pon a prueba tu fuerza,"Del 3/11 al 9/11, completa la misión ""Pon a prueba tu fuerza"" en la Isla de la Feria de la Luna Negra.",589,156861,125,0,0
Feria de la Luna Negra: Derrota a los domadores de mascotas,"Del 4/5 al 10/5, derrota a los maestros domadores de la Isla de la Feria de la Luna Negra.",590,156864,75,0,0
Draenei: Completa la historia de la armadura legada,Completa las siguientes misiones de armadura legada jugando como un draenei:,591,156867,100,0,0
Trol: Completa la historia de la armadura legada,Completa las siguientes misiones de armadura legada jugando como un trol Lanza Negra:,592,156884,100,0,0
Completa la historia La cacería de la presagista,Completa las siguientes misiones:,593,156908,100,0,0
Pandaria: Remix: Completa 5 misiones diarias,Completa misiones diarias con un cronoaventurero.,594,156978,50,0,0
Pandaria: Remix: Completa 10 misiones diarias,Completa misiones diarias con un cronoaventurero.,595,156982,50,594,0
Pandaria: Remix: Completa 20 misiones diarias,Completa misiones diarias con un cronoaventurero.,596,156984,100,595,0
Pandaria: Remix: Gana 1000 de bronce,Obtén bronce con un cronoaventurero.,597,157016,50,0,0
"Pandaria: Remix: Gana 12,000 de bronce",Obtén bronce con un cronoaventurero.,598,157018,150,597,0
"Pandaria: Remix: Gana 25,000 de bronce",Obtén bronce con un cronoaventurero.,599,157020,150,598,0
Pandaria: Remix: Completa la campaña de infinitos,Completa las siguientes misiones:,600,157022,50,0,0
Pandaria: Remix: Obtén 10 niveles de clase,Sube de nivel con cualquier personaje cronoaventurero.,601,157029,50,0,0
Pandaria: Remix: Obtén 30 niveles de clase,Sube de nivel con cualquier personaje cronoaventurero.,602,157035,100,601,0
Pandaria: Remix: Mejora 2 objetos,,603,157037,50,0,0
Pandaria: Remix: Mejora 5 objetos,,604,157039,50,603,0
Derrota a 10 jefes de banda de Dragonflight,,605,0,200,0,0
Completa una misión de mundo de JcJ en Khaz Algar,,606,157127,100,0,0
Gánate tu reputación a lo largo y ancho de Khaz Algar,,607,157129,70,0,0
Oleada final: Completa calabozos de War Within,"Del {EventStartDate} al {EventEndDate}, completa calabozos de War Within.",608,157138,150,0,0
Completa 5 abismos.,,609,157151,50,645,0
Usa /saludar con el magíster Umbric en la Falla de Telogrus,Usa /saludar con el magíster Umbric en la Falla de Telogrus,610,157200,50,0,0
Completa la historia Tu verdadero ser,Completa las siguientes misiones:,611,157202,200,0,0
Feria de la Luna Negra: Pesca objetos en la Isla Luna Negra,"Del 1/6 al 7/6, pesca objetos en la Isla Luna Negra",612,157210,75,0,0
Recupera vigor de dracoequitación volando Al ras del suelo en Las Mil Agujas o El Cabo de la Vega de Tuercespina,,613,157212,100,0,0
Usa una Silla para pescar y una Silla de playa colorida en Valdrakken.,Usa los juguetes Silla para pescar y Silla de playa colorida en Valdrakken.,614,157262,75,0,0
"Feria de la Luna Negra: Prueba los ""productos"" de Rona Dientesverdes","Del 7/7 al 13/7, consume la comida y los productos de Rona Dientesverdes.",616,157305,50,0,0
"Feria de la Luna Negra: Usa /bailar con Kolin, el Oso bailarín","Del 7/7 al 13/7, usa /bailar con Kolin, el Oso bailarín, en la Isla Luna Negra.",617,157309,50,0,0
Pandaria: Remix: Usa /sentarse con Eternus en el Bosque de Jade,Usa /sentarse con Eternus en el Bosque de Jade con un cronoaventurero.,618,157311,50,0,0
"Pandaria: Remix: Completa 3 gestas, calabozos o bandas",,619,157316,100,0,0
