ID,Name_lang,Description_lang,MapID,BackgroundFileDataID,ButtonFileDataID,ButtonSmallFileDataID,LoreFileDataID,Flags,AreaID,CovenantID
1183,Plaga Abrumadora,"Bajo la arruinada Casa de las Plagas, yace una de las fuerzas más destructivas que Maldraxxus haya conocido jamás. Los que ansían ese poder buscan entre los escombros cubiertos de plaga para ser los primeros en quedarse con esta arma. Quien capture este premio tendrá en sus garras el destino de las Tierras de las Sombras.",2289,3759901,3759911,3759931,3759921,0,0,0
1184,Nieblas de Tirna Scithe,"La exuberante arboleda llamada Tirna Scithe siempre ha contado con la protección de los feéricos, por ser un lugar sagrado que guarda secretos antiguos. Las leyendas advierten que un viajero distraído podría perderse deambulando entre sus caminos neblinosos. Pero con la sequía drenando los bosques de Ardenweald, los enemigos buscan robar la poderosa magia de la arboleda. Incluso los habitantes propios del reino sucumben al hambre y la desesperación para consumir lo que la Reina del invierno más aprecia.",2290,3759899,3759909,3759929,3759919,0,0,0
1185,Salones de Expiación,"Bajo la dirección de la Acusadora, los Salones de Expiación eran un tributo a la misión de Revendreth. Si bien el sufrimiento y los pecados resonaban por los salones, todo era con el objetivo de redimir a las almas e impedir que cayeran en las Fauces. Pero el recién nombrado Lord Chambelán ha corrompido ese propósito para la cosecha egoísta de ánima, lo que a menudo impide que las almas tengan posibilidad alguna de redención. Alguien tendrá que poner fin a la depravación que ha crecido en estos salones.",2287,3759898,3759908,3759928,3759918,0,0,0
1186,Torres de Ascensión,"Flotando entre las nubes como representación del pináculo de los ideales kyrianos, las Torres de Ascensión son el trono de la Arconte. Incuestionable e inobjetable durante eones, la gobernante de Bastión siempre ha encarnado las virtudes del deber y el servicio. Pero con la sequía y la inestabilidad causando fracturas en las creencias de los Ascendidos, el reinado de la Arconte se enfrenta a un peligro inimaginable cuando una de sus seguidoras más files cae bajo la influencia del mal más oscuro de todos.",2285,3759903,3759913,3759933,3759923,0,0,0
1187,Teatro del Dolor,"En Maldraxxus, constantemente eres puesto a prueba para demostrar que eres el mejor para defender las Tierras de las Sombras. El mejor lugar es el Teatro del Dolor. Multitudes de contendientes se enfrentan con la esperanza de pelear contra uno de los campeones. ¡Brutalidad! ¡Masacre! ¡Violencia! ¡Y, por supuesto, dolor! Solo los más fuertes se convierten en campeones de su casa, y solo uno puede ser el más fuerte.",2293,3759904,3759914,3759934,3759924,0,0,0
1188,El Otro Lado,"Bwonsamdi ha mantenido un lugar en secreto en las Tierras de las Sombras al que llama El Otro Lado. Cuando los muertos empezaron a alimentar las Fauces, Bwonsamdi ocultó a varias almas en su propio dominio para mantener a sus seguidores trols a salvo. Pero esto rompió un viejo trato con Mueh'zala y ahora el loa ancestral ha venido para cosechar estas almas y destruir a su guardián. Bwonsamdi necesitará ayuda para cobrar algunos de sus otros tratos, sobrevivir este embate y proteger a las almas que guarda.",2291,3759905,3759915,3759935,3759925,0,0,0
1189,Profundidades Sanguíneas,"En lo profundo del Castillo Nathria se encuentran las Profundidades Sanguíneas, una prisión creada para albergar a los disidentes más intrigantes de sir Denathrius. Aquí los prisioneros son retenidos durante eones y les drenan el ánima para su investigación y estudio. La resistencia de Caída del Pecado conoce a un prisionero en particular que podría ayudar a cambiar el balance de su pelea con sir Denathrius a su favor, y ha pedido ayuda para rescatarlo.",2284,3759902,3759912,3759932,3759922,0,0,0
1190,Castillo Nathria,"Mucho tiempo ha gobernado sir Denathrius a los habitantes de Revendreth mientras ellos cosechaban ánima de las almas soberbias. Pero cuando la sequía y el miedo cayeron sobre las Tierras de las Sombras, Denathrius reveló sus verdaderas intenciones. En oposición a su antiguo amo, el noble príncipe Renathal reúne a los pocos aliados que le quedan para una misión desesperada por infiltrarse en el Castillo Nathria y quitar a sir Denathrius del poder.",2296,3759896,3759906,3759926,3759916,0,0,0
1192,Tierras de las Sombras,"Las Tierras de las Sombras son un territorio ajeno al reino mortal de Azeroth, el destino de las almas  tras la muerte. La Árbitra, una entidad de gran poder, solía guiarlas a uno de los diversos reinos del más allá. Pero ahora todas caen en las Fauces  y un tormento eterno. Los habitantes de este plano, desde los pacíficos kyrian de Bastión y los noctifeéricos de Ardenweald hasta los astutos venthyr de Revendreth y los belicosos necroseñores de Maldraxxus, deben unirse para poner fin a esta perversión.",2559,3850568,3850569,3850571,3850570,2,0,0
1193,Sagrario de Dominación,"Durante eones, el Carcelero estuvo encerrado en las Fauces. Ahora, sus ejércitos inagotables se reúnen mientras él expande sus fronteras para consumir Oribos. Frente a la aniquilación, Bolvar convoca a los aliados que le quedan para avanzar sobre el corazón de Torghast y enfrentar al Carcelero donde su fuerza es más arrolladora.",2450,4182018,4182020,4181530,4182023,0,0,0
1194,"Tazavesh, el Mercado Velado","La despiadada jefa del cártel So'leah planea un atraco que abarca distintos reinos para hacerse con secretos de los progenitores. Su única oposición es el negociante caído en desgracia Al'dalil y su grupo andrajoso, que deben recorrer el misterioso Mercado Velado y detener a So'leah antes de que consiga este poder prohibido.",2441,4182019,4182022,4181531,4182024,0,0,0
1195,Sepulcro de los Primeros,"El Carcelero se ha infiltrado en el Sepulcro, el misterioso corazón de las Tierras de las Sombras. Si logra controlar su poder primordial, será capaz de volver a forjar el cosmos con la Muerte como estandarte. Mientras Zovaal se prepara para dominar la realidad, los campeones de Azeroth se lanzan a la batalla para detenerlo. ¿Quién logrará imponer su voluntad?",2481,4423751,4423752,4423750,4425895,0,0,0
1196,Hondonada Frondacuero,"Hondonada Frondacuero es el asentamiento gnoll más grande de las Islas Dragón y hogar de peligros inenarrables. La descomposición circula desde la Hondonada y se esparce por todas las tribus gnoll del Trecho Azur, y amenaza con pudrir toda forma de vida. En el corazón de la Hondonada yace la líder de los gnolls de Frondacuero y el conocimiento que con regodeo comparte con su pueblo marchito.",2520,4742820,4742923,4746635,4742933,0,0,0
1197,Uldaman: Legado de Tyr,"Uldaman es un antiguo complejo titánico donde, hace mucho tiempo, los aliados del heroico guardián Tyr ocultaron los Discos de Norgannon.

Después de volver a las Islas Dragón, la reina Alexstrasza descubrió que había otro disco resguardado en Uldaman... uno que contiene los recuerdos del propio Tyr. Convencida de que este conocimiento es necesario para restaurar el poder de los Aspectos, Alexstrasza ha pedido a sus aliados mortales que enfrenten los peligros de Uldaman y recuperen los recuerdos de Tyr para salvaguardar el futuro de los dragones.",2451,4742827,4742930,4746642,4742940,0,0,0
1198,El Ataque Nokhud,"Luego de que el Clan Nokhud capturara el espíritu de águila ancestral, Ohn'ahra, se desató una guerra civil por todas las Llanuras de Ohn'ahra que se propaga como un fuego salvaje. Para los demás clanes, Ohn'ahra es más que un simple espíritu: es su diosa. Los primalistas invocan fuerzas elementales y los nigromantes controlan los espíritus de centauros legendarios. Asolados por enemigos, los demás clanes maruuk se reúnen. El tirano nokhud, Balakar Khan, observa desde lejos, vociferando órdenes. Los implacables ataques enemigos no cesarán hasta que sus fuerzas queden subyugadas. El campo de batalla espera.",2516,4742821,4742924,4746636,4742934,0,0,0
1199,Neltharus,"Debajo de la Ciudadela Obsidiana yace Neltharus, el hogar de los tesoros del Vuelo Negro y los secretos que esconde su legendaria técnica de forja. Cuando los djaradin despertaron de su letargo, eligieron Neltharus como puerta de entrada para su ataque. Ante la sorpresa de encontrar el lugar desierto, rápidamente se adjudicaron sus secretos... junto al resto de la Ciudadela Obsidiana.",2519,4742825,4742928,4746640,4742938,0,0,0
1200,Bóveda de las Encarnaciones,"Los primalistas han escapado de la prisión titánica utilizada para mantener encerradas a las encarnaciones durante milenios. En su interior, Raszageth lleva adelante un perverso ritual para liberar a sus hermanos y juntos liberar al mundo de la influencia de los titanes. Los campeones de Azeroth deben atacar esta fortaleza impenetrable y destruir sus defensas para poner fin a esta amenaza. Si bien muchos podrían caer, la derrota significaría un reinado de fuego y sangre bajo el yugo de las encarnaciones.",2522,4742828,4742931,4746643,4742941,0,0,0
1201,Academia Algeth'ar,"Mucho tiempo atrás, la Academia Algeth'ar era una casa de altos estudios para todos los dragones. Si bien quedó inactiva junto con el resto de las Islas, abrió sus puertas nuevamente y vuelve a funcionar bajo la conducción de la rectora Doragosa. Como parte de una serie de cambios emocionantes, la Academia está buscando estudiantes de todo tipo (no solo dragones) y voluntarios que ayuden a devolverle a esta casa la vida que supo tener. Todo aquel que entre a la Academia sin dudas aprenderá algo nuevo.",2526,4742826,4742929,4746641,4742939,0,0,0
1202,Estanques de Vida Rubí,"Como el terreno ancestral de incubación para los cinco Vuelos, los Estanques de Vida Rubí son un sitio sagrado. El Vuelo Rojo, cuyo deber es velar por toda la vida, protege estos estanques y el futuro de todos los dragones que alberga.

Sin embargo, Raszageth y sus primalistas han llegado para robar ese futuro e infundir sus propios poderes en los estanques sagrados. Es imperativo detenerlos para que los dragones puedan prosperar.",2521,4742824,4742927,4746639,4742937,0,0,0
1203,La Bóveda Azur,"Mucho tiempo atrás, Malygos creó la Bóveda Azur para que Sindragosa tuviera un sitio donde catalogar y almacenar los artefactos mágicos curiosos que él encontrara. Cerrada y desierta durante milenios, la Bóveda se ha sumido en el abandono, lo que la hizo vulnerable ante ataques externos... e internos.",2515,4742819,4742829,4746634,4742932,0,0,0
1204,Salas de Infusión,"En las profundidades del suelo del Fuerte Tyr, se encuentran las Salas de Infusión. Su estructura se construyó sobre un manantial antiguo, cuyas aguas el guardián Tyr encauzó para alimentar los Estanques de Vida del Vuelo Rojo. Ahora que las Islas Dragón despertaron nuevamente, las fuerzas primalistas han invadido estas salas. ¿Vinieron a destruir este complejo... o a revelar los secretos que dejó Tyr?",2527,4742823,4742926,4746638,4742936,0,0,0
1205,Islas Dragón,"Antiguamente, los cielos de las Islas Dragón estaban repletos de dragones de los cinco vuelos. Pero miles de años atrás, los vuelos se marcharon para defender a Azeroth de los peligros que amenazaban al mundo. Recientemente las Islas han despertado y llamaron a sus cuidadores para que regresaran luego de su larga ausencia. No estaban solos, también llegaron cuatro grandes dragones primigenios: Basrikron, dominador de la tierra y las rocas; Strunraan, maestro de las tempestades eléctricas; Bazual, manipulador de las llamas; y Liskanoth, maestra del hielo y la escarcha.",2574,4742822,4742925,4746637,4742935,2,0,0
1206,El Ataque Nokhud,"La guerra civil de los centauros se propaga furiosa por las Llanuras. Balakar Khan ha traicionado a su propio pueblo y forjó una alianza con las fuerzas primalistas contra los demás clanes de centauros y los dragones verdes aliados. Mientras los lanzatormentas invocan un elemental en el campo de batalla, las balistas shikaar repelen a los protodragones primalistas. El tirano Balakar ha capturado a Ohn'ahra, la diosa de los vientos. Si logramos acabar con Balakar y liberar a la diosa, la tierra será libre.",0,0,0,0,0,0,0,0
1207,"Amirdrassil, la Esperanza del Sueño","Luego de haber sido cuidado y nutrido en el Sueño Esmeralda, Amirdrassil se prepara para florecer y cruzar a Azeroth. Sin embargo, el nuevo Árbol del Mundo no está a salvo. Los adalides de Azeroth deberán unirse para enfrentar a Fyrakk y sus aliados fundidos antes de que devore el corazón de Amirdrassil y cubra al mundo en llamas.",2549,5409260,5409261,5409263,5409262,0,0,0
1208,"Aberrus, el Crisol Penumbroso","Hace milenios, Neltharion fundó Aberrus, un laboratorio secreto donde realizaba experimentos para alterar el mundo. Se redescubrió hace poco y ya hay todo tipo de fuerzas que atacan Aberrus para reclamar el legado del Guardián de la Tierra y cualquier poder remanente. Los campeones de Azeroth deben adentrarse en las sombras y asegurarse de que el poder oscuro de Neltharion no caiga en las manos equivocadas.",2569,5149416,5149418,5149415,5149417,0,0,0
1209,El Alba del Infinito,"El templo de bronce se mantuvo inerte por milenios, a la espera del momento en el que regresara su vuelo. Ahora, cuando los dragones de bronce han reclamado este templo sagrado, fuerzas oscuras amenazan con tomarlo. ¿Podrán los infinitos controlar los portales del tiempo y lograr el ascenso de Murozond? Los campeones de Azeroth deben viajar en el tiempo para asegurarse de que el futuro continúe siendo brillante.",2579,5221758,5221768,5221804,5222376,0,0,0
1210,Grieta Llama Oscura,"La Grieta Llama Oscura alguna vez fue una próspera mina terránea, pero, con el tiempo, esa prosperidad llegó a su fin. Los tecnóglotas terráneos se marcharon y, poco después, los kóbolds se apoderaron de ella. Los trabajadores pronto se vieron oprimidos por el tiránico Rey Vela, un bruto alto y fornido que se alzaba sobre sus súbditos. La riqueza más fácil de conseguir fue extraída hace mucho tiempo. La verdadera oportunidad que se presenta aquí es derrotar al último de los horrendos secuaces del rey y liberar a los amenazados kóbolds que permanecen en su interior.",2651,5912531,5912549,5912510,5912540,0,0,0
1267,Priorato de la Llama Sagrada,"El Priorato de la Llama Sagrada se construyó para que los devotos más fervientes pudieran contemplar el misterio de la visión del emperador. Los acólitos se han alejado del pueblo de Mereldar, al que miran con desdén debido a su débil fe. La hermana Etna Flama ha pedido ayuda para investigar los secretos que se ocultan en el sagrario interior de la Prioresa Catarrezo.",2649,5912533,5912551,5912512,5912542,0,0,0
1268,El Corvento,"Posarmenta no es sólo el hogar y el corvento de los corventosos, sino también el cuartel general del guardatormenta Baelgrim y de los jinetes de la tormenta. Durante miles de años, ningún enemigo de los terráneos logró penetrar las defensas de Posarmenta. Por desgracia, defender el corvento no es tan fácil cuando el ataque proviene de su interior.",2648,5912535,5912553,5912514,5912544,0,0,0
1269,La Bóveda de Piedra,"Los tecnóglotas mantienen la Bóveda de Piedra, una instalación adyacente a la Sala del Despertar. Hace poco, su antiguo líder, el portavoz del Vacío Eirich, fue derrocado luego de haberse infectado con la corrupción del Vacío. Mientras los maquinistas hacen su labor y los partidarios patrullan, Eirich se esconde detrás de sus seguidores más fanáticos y corruptos. Recluido tras los túneles de los titanes, ha sufrido una transformación espantosa. Para garantizar que no vuelva a ascender al poder, se necesitará tu intervención inmediata.",2652,5912536,5912554,5912515,5912545,0,0,0
1270,El Rompealbas,"Los arathi han completado la construcción de su nave insignia, el Rompealbas. Un nuevo diseño de nave de guerra con un armamento capaz de cambiar el rumbo de esta guerra interminable con Azj-Kahet. La ceremonia de despegue de la nave está a punto de comenzar y la general Golpacero ha solicitado la presencia de forasteros heroicos para presenciar este lanzamiento histórico.",2662,5912534,5912552,5912513,5912543,0,0,0
1271,"Ara-Kara, Ciudad de los Ecos","Justo debajo de la Ciudad de los Hilos se encuentra Ara-Kara, la Ciudad de los Ecos, las ruinas desiertas de la capa anterior de la ciudad. Ahí, las fuerzas de Ansurek buscan cosechar suficientes materiales mortíferos para hacer ascender a toda la civilización nerubiana si fuera necesario... sin importar si quieren hacerlo o no.",2660,5912528,5912546,5912507,5912537,0,0,0
1272,Hidromielería Cinérea,"¡Bajo nuevo liderazgo! La Hidromielería Cinérea es uno de los puntos centrales de la cultura terránea de los emancipados y, bajo la dirección de Wenbrandt, ha elaborado un potente y ardiente brebaje del que disfrutan todos los terráneos. Sin embargo, la hidromielería ha sido víctima de una adquisición corporativa hostil por parte de Goldie Bonbarón, una empresaria goblin que ha dado paso a una nueva era de producción masiva de hidromiel.",2661,5912529,5912547,5912508,5912538,0,0,0
1273,Palacio Nerub-ar,"En las profundidades del reino de Azj-Kahet se encuentra el Palacio Nerub-ar, sede del poder de la reina Ansurek. Desde este trono sombrío, la reina ha comenzado a controlar con más firmeza a sus seguidores sureki, llevándolos por un camino oscuro hacia un nuevo futuro. Al mismo tiempo que la paranoia de la reina aumenta, los miembros de los Hilos Cortados hacen su jugada final contra el reinado de Ansurek.",2657,5912532,5912550,5912511,5912541,0,0,0
1274,Ciudad de los Hilos,"En las profundidades de la Ciudad de los Hilos se encuentra el Transformatorio, una sala antaño sagrada de la evolución nerubiana. Ahora, este lugar se utiliza para transformar a los nerubianos ""dignos"" en poderosos ascendidos. La Tejedora y el Visir harán lo que sea para detener el proceso antes de que consuma a Azj-Kahet por completo.",2669,5912530,5912548,5912509,5912539,0,0,0
1276,La Masacre - Barrio Alabeo,"Construida hace miles de años para proteger los secretos arcanos de los kaldorei, la antaño grandiosa ciudad de Eldre'Thalas ahora yace en ruinas, y cruje de dolor a causa de fuerzas malditas y retorcidas. Antiguamente, distintos aquelarres competían por quedarse con el control de la energía corrupta de La Masacre, pero hace un tiempo, estos grupos firmaron treguas frágiles con el objetivo de explotar el poder de sus propios territorios en lugar de seguir luchando para quedarse con todo el complejo.",429,608161,608200,136333,608239,1,0,0
1277,La Masacre - Ágora de Gordok,"Construida hace miles de años para proteger los secretos arcanos de los kaldorei, la antaño grandiosa ciudad de Eldre'Thalas ahora yace en ruinas, y cruje de dolor a causa de fuerzas malditas y retorcidas. Antiguamente, distintos aquelarres competían por quedarse con el control de la energía corrupta de La Masacre, pero hace un tiempo, estos grupos firmaron treguas frágiles con el objetivo de explotar el poder de sus propios territorios en lugar de seguir luchando para quedarse con todo el complejo.",429,608161,608200,136333,608239,0,0,0
1278,Khaz Algar,"Las profundidades de Khaz Algar han sufrido grandes disturbios últimamente. Con los daños del Paso Horadado y los nerubianos en alza, también han aparecido otras amenazas. Kordac, el Protector inerte, se ha puesto de pie para defender la Isla de Dorn. En las Minas Resonantes, una aglomeración de horrores espera insaciable. Las aguas de Cristalia han sido invadidas por Shurrai, Atrocidad del Inframar. Y en lo más profundo de Azj-Kahet, el pasohondo Orta, la Montaña Rota, ha sido corrompido por la sangre negra.",2774,5917062,5917063,5917061,5917064,2,0,0
1292,Stratholme - Entrada de Servicio,"Antiguamente, Stratholme fue la joya del norte de Lordaeron, pero hoy se la recuerda por su lamentable ruina. Fue aquí donde el príncipe Arthas dio la espalda al noble paladín Uther, el Iluminado, y mató a incontables habitantes que creían que habían sido infectados por la horrible peste de los no-muertos. Desde entonces, la muerte, la traición y la desesperanza han contaminado esta versión maldita de Stratholme.",329,608177,608216,136359,608255,1,0,0
1296,Liberación de Minahonda,"A pesar de los esfuerzos unidos de los cárteles, Jastor Gallywix se ha encerrado en el Gallagio y ha convocado a todos los individuos que estaban en deuda con él para alzar un muro de futuros opresores entre los goblins de Minahonda y el Rey cromado. Gazlowe y los demás goblins tendrán que encontrar la manera de ingresar al casino para eliminar a Gallywix de una vez por todas.",2769,6422377,6422411,6422371,6422409,0,0,32
1298,Operación: Compuerta,"El agente Renzik ""Chafarote"" lidera una misión encubierta para infiltrarse en un proyecto macabro de los Mechaoscura en la represa de las Vías Acuáticas. El científico loco detrás de todo esto debe ser neutralizado para acabar con el flujo de energía destinado a potenciar los planes siniestros de Gallywix.",2773,6422378,6422412,6422372,6422410,0,0,0
1301,Profundidades de Roca Negra,"En las abrasadoras Profundidades de Roca Negra habitan los enanos Hierro Negro y su emperador, Dagran Thaurissan. Como sus predecesores, obedece las órdenes de Ragnaros, el Señor del Fuego, un ser despiadado que fue invocado al mundo siglos atrás. La presencia de elementales del caos ha atraído al Martillo Crepuscular. Junto con los siervos de Ragnaros, han llevado a los enanos hasta unos extremos tan destructivos que podrían augurar la perdición de todo Azeroth.",2792,608157,608196,136326,608235,0,0,0
1310,Guarida de Zekvir,,0,0,0,0,0,0,0,0
