ID,Name_lang,AreaTableID,Type,Flags,UiTextureKitID,UiScenarioDisplayInfoID
2635,La venganza de Ratts,7971,0,34,0,0
2636,Orientación de PROTOTIPO,15542,0,130,0,0
2637,Ocaso,0,7,162,5623,0
2638,Aguja Brisaveloz,0,3,18,0,0
2640,Aguja Brisaveloz,0,3,18,0,0
2641,Aguja Brisaveloz,0,3,18,0,0
2642,Operación: Compuerta,0,3,18,0,0
2643,Operación: Compuerta,0,3,18,0,0
2644,Operación: Compuerta,0,3,18,0,0
2651,Bancal del Magister,0,3,18,0,0
2652,Bancal del Magister,0,3,18,0,0
2653,Bancal del Magister,0,3,18,0,0
2678,Abismos,0,8,18,0,0
2680,Operación: Compuerta,0,1,18,0,0
2757,Precios dinámicos,15347,0,32,0,0
2773,Aserradero,0,0,34,0,0
2774,Abismos,0,8,18,0,0
2776,Ojo de Azshara,0,3,26,0,0
2777,Matorral Corazón Oscuro,0,3,18,0,0
2778,Bóveda de las Celadoras,0,3,10,0,0
2779,Guarida de Neltharion,0,3,26,0,0
2780,Corte de Estrellas,0,3,10,0,0
2781,Envíos y Manipulación,0,0,2,5623,0
2782,Envíos y Manipulación,0,0,2,5623,0
2783,Envíos y Manipulación,0,0,2,5623,0
2784,Envíos y Manipulación,0,0,2,5623,0
2785,Envíos y Manipulación,0,0,2,5623,0
2786,Envíos y Manipulación,0,0,2,5623,0
2787,Envíos y Manipulación,0,0,2,5623,0
2788,Envíos y Manipulación,0,0,2,5623,0
2789,Envíos y Manipulación,0,0,2,5623,0
2790,Envíos y Manipulación,0,0,2,5623,0
2791,Envíos y Manipulación,0,0,2,5623,0
2792,Envíos y Manipulación,0,0,2,5623,0
2793,Envíos y Manipulación,0,0,2,5623,0
2794,Cavernas Roca Negra,0,3,10,0,0
2795,Fin de los Días,0,3,10,0,0
2797,Ciudad Perdida de los Tol'vir,0,3,10,0,0
2798,El Núcleo Pétreo,0,3,10,0,0
2799,La Cumbre del Vórtice,0,3,10,0,0
2800,Trono de las Mareas,0,3,10,0,0
2801,Scholomance,0,3,10,0,0
2802,Envíos y Manipulación,0,0,2,5623,0
2803,Envíos y Manipulación,0,0,2,5623,0
2804,Envíos y Manipulación,0,0,2,5623,0
2805,Los Señores Supremos Elementales,0,3,18,0,0
2806,Ciudad Forjatiniebla,0,3,18,0,0
2807,El Trono Imperial,0,3,18,0,0
2808,Envíos y Manipulación,0,0,2,5623,0
2810,Envíos y Manipulación,0,0,2,5623,0
2811,Abismos,0,8,18,0,0
2812,Envíos y Manipulación,0,0,2,5623,0
2822,Puerta del Sol Poniente,0,3,10,0,0
2823,Monasterio del Shadopan,0,3,10,0,0
2824,Cervecería del Trueno,0,3,10,0,0
2825,Templo del Dragón de Jade,0,3,10,0,0
2826,Palacio Mogu'shan,0,3,10,0,0
2827,Auchindoun,0,3,26,0,0
2828,Minas de Escoria Machacasangre,0,3,26,0,0
2829,El Sempibrote,0,3,26,0,0
2830,Depósito Riel Siniestro,0,3,26,0,0
2831,Cementerios de Sombraluna,0,3,26,0,0
2832,Trecho Celestial,0,3,26,0,0
2833,Envíos y Manipulación,0,0,2,5623,0
2834,Abismos,0,8,18,0,0
2837,Abismos,0,8,18,0,0
2838,Envíos y Manipulación,0,0,2,5623,0
2844,Abismos,0,8,18,0,0
2845,Abismos,0,8,18,0,0
2847,Abismos,0,8,18,0,0
2848,Abismos,0,8,18,0,0
2849,Operación: Mecalópolis - Taller,0,3,18,0,0
2851,Stratholme - Entrada de Servicio,0,3,10,0,0
2853,Abismos,0,8,18,0,0
2854,Abismos,0,8,18,0,0
2855,Envíos y Manipulación,0,0,2,5623,0
2856,Envíos y Manipulación,0,0,2,5623,0
2857,Envíos y Manipulación,0,0,2,5623,0
2858,Envíos y Manipulación,0,0,2,5623,0
2859,Envíos y Manipulación,0,0,2,5623,0
2860,Envíos y Manipulación,0,0,2,5623,0
2861,Envíos y Manipulación,0,0,2,5623,0
2862,Envíos y Manipulación,0,0,2,5623,0
2863,Envíos y Manipulación,0,0,2,5623,0
2864,Envíos y Manipulación,0,0,2,5623,0
2865,Envíos y Manipulación,0,0,2,5623,0
2871,Abismos,0,8,18,0,0
2875,Envíos y Manipulación,0,0,2,5623,0
2887,Ruidos molestos,0,3,18,0,0
2889,Maquinista maniático,0,3,18,0,0
2890,Envíos y Manipulación,0,0,2,5623,0
2893,Dos cabezas son mejor que una,0,3,18,0,0
2896,El rey cromado,0,3,18,0,0
2897,Envíos y Manipulación,0,0,2,5623,0
2898,Envíos y Manipulación,0,0,2,5623,0
2901,Abismos,0,8,18,0,0
2902,Envíos y Manipulación,0,0,2,5623,0
2909,Abismos,0,8,18,0,0
2914,Abismos,0,8,18,0,0
2915,Abismos,0,8,18,0,0
2916,Visión del alma del mundo,0,0,0,0,0
2917,Visión del alma del mundo,0,0,0,0,0
2918,Abismos,0,8,18,0,0
2919,Abismo,0,0,18,0,0
2921,Abismos,0,8,18,0,0
2922,Brecha del Vacío,0,0,34,0,0
2923,Romper la corona,0,3,2,0,0
2925,Brecha del Vacío,0,0,34,0,0
2926,El Frontal de la Muerte,0,3,18,0,0
2927,Domo Indómito,0,3,0,5656,0
2928,Abismos,0,8,18,0,0
2930,Llamado del crepúsculo,0,0,34,5704,0
2932,Llamado del crepúsculo,0,0,34,5704,0
2933,Envíos y Manipulación,0,0,2,5623,0
2934,Abundancia: Guarida de desuello,0,0,2,0,0
2935,El poderío de la Guardia de las Sombras,0,3,18,0,0
2937,Monstruos de las arenas,0,3,18,0,0
2938,Corazón de las Tinieblas,0,3,18,0,0
2940,Envíos y Manipulación,0,0,2,5623,0
2941,Envíos y Manipulación,0,0,2,5623,0
2942,Envíos y Manipulación,0,0,2,5623,0
2944,Ecodomo Al'dani,0,3,18,0,0
2945,Ecodomo Al'dani,0,3,18,0,0
2946,Ecodomo Al'dani,0,3,18,0,0
2947,Festín de la Fiesta de la Cerveza,1,7,34,5554,0
2950,Visión de Ventormenta,15942,0,2,5278,0
2951,Visión de Orgrimmar,15946,0,2,5278,0
2958,Sobrecarga arcana,0,0,32,0,0
2960,Abismos,0,8,18,0,0
2961,El Valle Enceguecedor,0,3,18,0,0
2962,El Valle Enceguecedor,0,3,18,0,0
2963,El Valle Enceguecedor,0,3,18,0,0
2964,Abismos,0,8,18,0,0
2965,El Núcleo Pétreo,0,1,18,0,0
2966,El Núcleo Pétreo,0,3,18,0,0
2967,Ecodomo Al'dani,0,1,18,0,0
2977,Abismos,0,8,18,0,0
2978,El Frontal de la Muerte,0,3,18,0,0
2979,El Frontal de la Muerte,0,3,18,0,0
2982,La leyenda del resguardo de Wey'nan,0,0,0,5704,0
2983,Minas de Escoria Machacasangre,0,1,18,0,0
2999,Abismos,0,8,18,0,0
3007,Sobrecarga arcana,0,0,32,0,0
3008,Sobrecarga arcana,0,0,32,0,0
3011,Abismos,0,8,18,0,0
3012,Ecos de Sai'alyo,0,0,0,5704,0
3021,Ataque de Tormentarion,16485,0,160,5704,0
3022,Abismos,0,8,18,0,0
3025,Abismos,0,8,18,0,0
3034,La Matanza de Stratholme,0,3,10,0,0
3060,Sobrecarga arcana,0,0,32,0,0
3063,Abismos,0,8,18,0,0
3065,Abismos,0,8,18,0,0
3067,Festín de la Fiesta de la Cerveza,14,7,34,5554,0
3068,Sobrecarga arcana,0,0,32,0,0
3070,Llamado del crepúsculo,0,0,34,5704,0
3072,Llamado del crepúsculo,0,0,34,5704,0
3074,Abismos,0,8,18,0,0
3075,Abismos,0,8,18,0,0
3076,Llamado del crepúsculo,0,0,34,5704,0
3077,Llamado del crepúsculo,0,0,34,5704,0
3078,Llamado del crepúsculo,0,0,34,5704,0
3079,Llamado del crepúsculo,0,0,34,5704,0
3080,Llamado del crepúsculo,0,0,34,5704,0
3081,Llamado del crepúsculo,0,0,34,5704,0
3083,Llamado del crepúsculo,0,0,34,5704,0
3084,Llamado del crepúsculo,0,0,34,5704,0
3085,Llamado del crepúsculo,0,0,34,5704,0
3086,Llamado del crepúsculo,0,0,34,5704,0
3087,Llamado del crepúsculo,0,0,34,5704,0
3088,Llamado del crepúsculo,0,0,34,5704,0
3089,Llamado del crepúsculo,0,0,34,5704,0
3090,Llamado del crepúsculo,0,0,34,5704,0
3092,Abismos,0,8,18,0,0
3093,Abundancia: Cueva de herboristería,0,0,2,0,0
3095,Abundancia: Cripta de encantamiento,0,0,2,0,0
3096,Abundancia: Cueva de minería,0,0,2,0,0
3097,Abismos,0,8,18,0,0
3098,Abismos,0,8,18,0,0
3099,Abismos,0,8,18,0,0
3100,Abismos,0,8,18,0,0
3101,Corazón de las Tinieblas,0,3,2,0,0
3103,Reagrúpate para la próxima defensa.,16485,0,160,5704,0
3104,Abismos,0,8,18,0,0
3106,Reagrúpate para la próxima defensa.,16485,0,160,5704,0
3107,Abismos,0,8,18,0,0
3108,Abismos,0,8,18,0,0
3113,Abismos,0,8,18,0,0
3114,Abismos,0,8,18,0,0
3115,Donde el silencio respondió,0,0,0,5704,0
3117,Abismos,0,8,18,0,0
3118,Guarida de Nalorakk,0,3,18,0,0
3120,Guarida de Nalorakk,0,3,18,0,0
3121,Guarida de Nalorakk,0,3,18,0,0
3122,La primera shul'ka y la llama,0,0,0,5704,0
3123,Abismos,0,8,18,0,0
3124,Abismos,0,8,18,0,0
3125,Abismos,0,8,18,0,0
3126,Abismos,0,8,18,0,0
3127,Cavernas de Maisara,0,3,18,0,0
3128,Cavernas de Maisara,0,3,18,0,0
3129,Cavernas de Maisara,0,3,18,0,0
3131,"Tazavesh, el Mercado Velado",0,3,18,0,0
3132,Punto del Nexo Xenas,0,3,18,0,0
3133,Punto del Nexo Xenas,0,3,18,0,0
3134,Punto del Nexo Xenas,0,3,18,0,0
3135,Sobre raíces y guardianes,0,0,0,5704,0
3137,El destino de Amirdrassil,0,3,2,0,0
3139,El filo del Vacío,0,3,2,0,0
3140,Una piedra cae del cielo,0,0,0,5704,0
3141,"Tazavesh, el Mercado Velado",0,3,18,0,0
3147,Abismos,0,8,18,0,0
3148,Abismos,0,8,18,0,0
3149,Abismos,0,8,18,0,0
3150,Abismos,0,8,18,0,0
3151,[DNT] Good Neighbor Test Tracker,16105,0,128,0,0
3152,El legado de Russula,0,0,0,5704,0
3153,Falla del Vacío: Reposo Tranquilo,0,0,162,5704,0
3154,Abismos,0,8,18,0,0
3159,Abundancia: Inducción del acólito,0,0,2,5704,0
3170,Un mar del Vacío,0,0,160,5704,0
3173,Incursión del Vacío,0,0,162,5704,0
3174,Incursión del Vacío,0,0,162,5704,0
3177,Abismos,0,8,18,0,0
3179,Duelo de decoraciones,0,0,2,5705,0
3180,Un ritual reforzado,0,0,160,5704,0
3181,Pescadores abisales,0,0,2,5704,0
3183,Abismos,0,8,18,0,0
3184,Abismos,0,8,18,0,0
3185,Abismos,0,8,18,0,0
3187,Abismos,0,8,18,0,0
3188,Foso de Saron,0,1,18,0,0
3189,Aguja Brisaveloz,0,1,18,0,0
3190,Bancal del Magister,0,1,18,0,0
3191,Punto del Nexo Xenas,0,1,18,0,0
3192,Cavernas de Maisara,0,1,18,0,0
3193,Abismos,0,8,18,0,0
3194,Abismos,0,8,18,0,0
3195,Ritual del Vacío: Croador,0,0,160,5704,0
3197,Arena Rajavacío,0,3,18,0,0
3198,Arena Rajavacío,0,3,18,0,0
3199,Arena Rajavacío,0,3,18,0,0
3201,Abismos,0,8,18,0,0
3202,Foso de Saron,0,3,18,0,0
3204,Abismos,0,8,146,0,0
3206,Plantilla de escenario,0,0,160,0,0
3207,La Aguja del Vacío,0,3,2,0,0
3208,La Onirifalla,0,3,18,0,0
3209,[DNT] Example Scenario,0,0,160,0,0
3210,El Otro Lado,0,3,18,0,0
3211,Marcha sobre Quel'Danas,0,3,2,0,0
3212,Reposo del Portavoz,0,0,2,5704,0
3229,Isla del zancavacío,0,0,160,5704,0
3233,Ya que bajamos,0,0,160,5704,0
3234,Reliquias profanadas del junco,0,0,160,5704,0
3236,Trono Quebrado,0,8,2,5785,7
3238,Falla del Vacío: Corteza amarga,0,0,162,5704,0
3239,Trecho Celestial,0,3,18,0,0
3240,Cielos pululantes: Jan'alai,0,0,160,5704,0
3242,Abismos,0,8,18,0,0
3243,Abismos,0,8,18,0,0
3245,Retribución y problemas,0,0,160,0,0
3246,Marcha sobre Quel'Danas,0,3,18,0,0
3247,La Aguja del Vacío,0,3,18,0,0
3249,Falla del Vacío: Sur del Bosque Canción Eterna,0,0,162,5704,0
3251,Ritual del Vacío: Oso pardo,0,0,160,5704,0
3253,Guerra de ensamblajes arcanos,0,0,160,5704,0
3254,La Aguja del Vacío,0,3,18,0,0
3255,La Aguja del Vacío,0,3,18,0,0
3256,Abismos,0,8,18,0,0
3257,Abismos,0,8,18,0,0
3261,Cielos pululantes: Akil'zon,0,0,160,5704,0
3262,Abismos,0,8,18,0,0
3267,Punto de Espinadaga,0,8,2,5785,7
3269,Purga crepuscular Plaga crepuscular,0,0,160,5704,0
3270,El leviatán deforme,16785,0,34,5704,0
3274,Asedio en Paso Serpentino,16365,0,34,5704,0
3278,El Nido de la Madre de Linaje,16793,0,34,5704,0
3280,Portal indomable,0,0,160,5704,0
3286,Masacre de Mlurkkr,16776,0,34,5704,0
3288,El mutagenitor amenazante,16787,0,34,5704,0
3289,Abismo,0,8,18,0,0
3291,Vacío de poder,0,0,160,5704,0
3293,Abismos,0,8,18,0,0
3294,Carga de batería: Río abajo,0,0,162,5704,0
3295,Operaciones crípticas,0,0,160,5704,0
3297,Abismos,0,8,18,0,0
3298,Abismos,0,8,18,0,0
3299,Abismos,0,8,18,0,0
3300,Abismos,0,8,18,0,0
3301,Abismos,0,8,18,0,0
3308,Falla del Vacío: Orilla Occidua,0,0,162,5704,0
3309,Alto del Asesino,16423,7,34,5117,0
3311,Alto del Asesino,16423,7,34,5116,0
3312,Altar de Colmillos,0,3,18,0,0
3313,Altar de Colmillos,0,3,18,0,0
3314,Altar de Colmillos,0,3,18,0,0
3316,Carga de batería: Profundidades de Maisara,0,0,162,5704,0
3321,Máquinas de ira: Zarpánima,0,0,162,5704,0
3322,Cielos pululantes: Aguja Brisaveloz,0,0,160,5704,0
3330,C1 S2,0,0,160,5704,0
3332,Asalto umbrío: Enclave del Errante,0,0,160,5704,0
3333,Ataque a los pilares: Isla del Caminante del Sol,0,0,162,5704,0
3337,Abismos,0,8,18,0,0
3338,Abismos,0,8,18,0,0
3339,Abismos,0,8,18,0,0
3340,Floración Enceguecedora,0,0,2,5704,0
3341,Falla de Aln,0,0,2,5704,0
3342,Abismos,0,8,18,0,0
3345,Abismos,0,8,18,0,0
3346,Abismos,0,8,18,0,0
3347,Abismos,0,8,18,0,0
3348,Abismos,0,8,18,0,0
3349,Abismos,0,8,18,0,0
3356,Ataque al templo: Purificación de tierra y cielo,16535,0,34,5704,0
3357,Incursión al templo: Ritual de invocación,16535,0,98,5704,0
3358,Ataque al templo: Los Bajos Fondos,16535,0,34,5704,0
3359,Ataque al templo: Piras profanas,0,0,34,5704,0
3360,Ataque al templo: Veneno rebosante,0,0,34,5704,0
3362,Incursión al templo: Alijo de los tres,16535,0,34,5704,0
3363,Incursión al templo: Que fluyan los suministros,16535,0,34,5704,0
3364,Ataque al templo: Nidada de Ruuk'Jar,16535,0,34,5704,0
3367,El Valle Enceguecedor,0,1,18,0,0
3370,Arena Rajavacío,0,1,18,0,0
3371,Guarida de Nalorakk,0,1,18,0,0
3372,El Frontal de la Muerte,0,1,18,0,0
3374,Altar de Colmillos,0,1,18,0,0
3377,Templo de Sethraliss,0,3,18,0,0
3378,Templo de Sethraliss,0,3,18,0,0
3379,Reposo de los Reyes,0,3,18,0,0
3385,Abismos,0,8,18,0,0
3386,Abismos,0,8,18,0,0
3387,Esporalia,0,3,18,0,0
3388,Ritual del Vacío: Garrágil,0,0,160,5704,0
3389,Ataque a los pilares: Cataratas Scintilas,0,0,162,5704,0
3395,Abismo,0,8,18,0,0
3396,Rival ancestral: Malicia coagulada,16535,0,34,5704,0
3399,Recuerdo Maldito,0,0,34,0,0
3400,Derrota,0,0,34,5704,0
3405,Ataque al templo: Profundidades Malditas,16535,0,34,5704,0
3411,Rival ancestral: Khu'tulak,16535,0,34,5704,0
3412,Rival ancestral: Susarikk,16535,0,34,5704,0
3414,Abismos,0,8,18,0,0
3415,Abismos,0,8,18,0,0
3416,Abismos,0,8,18,0,0
3417,Abismos,0,8,18,0,0
3420,Tesoro de ritual,0,0,0,5785,0
3424,Abismos,0,8,2,0,0
3425,Tú hacer velas,0,0,34,5754,0
3465,Abismos,0,8,18,0,0
3505,El Abismo Venenoso,0,3,18,0,0
3506,El Abismo Venenoso,0,3,18,0,0
3507,El Abismo Venenoso,0,3,18,0,0
3508,El Abismo Venenoso,0,3,18,0,0
3509,El Abismo Venenoso,0,3,2,0,0
3514,Abismos,0,8,18,0,0
3519,Recuerdo Maldito,0,0,34,0,0
3520,Recuerdo Maldito,0,0,34,0,0
3521,Recuerdo Maldito,0,0,34,0,0
3522,Recuerdo Maldito,0,0,34,0,0
3523,Recuerdo Maldito,0,0,34,0,0
