ID,EffectDescription_lang,AuraDescription_lang,SpellEffectType,AuraEffectType,PointsSign,TargetType,SchoolMask,EffectOrderIndex,AuraOrderIndex
547,Наносит $s@effectindex ед. космического урона противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. космического урона раз в $t@effectindex сек.,6,3,1,5,106,50,50
548,Наносит противнику $s@effectindex ед. космического урона раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. космического урона раз в $t@effectindex сек.,6,3,1,3,106,50,50
549,Наносит противнику $s@effectindex ед. космического урона раз в $t@effectindex сек. в течение $d.,$s@effectindex ед. космического урона раз в $t@effectindex сек.,6,3,1,1,106,50,50
550,"Усмиряет противника, не позволяя атаковать в течение $d.",Невозможно атаковать.,6,25,0,3,0,30,0
551,"Усмиряет всех противников в радиусе $A@effectindex м, не позволяя им атаковать в течение $d.",Невозможно атаковать.,6,25,0,7,0,0,0
552,"Поражает противника немотой и усмиряет, не позволяя применять заклинания и атаковать в течение $d.",Невозможно атаковать или применять заклинания.,6,60,0,3,0,30,0
553,"Поражает противников в радиусе $A@effectindex м немотой и усмиряет, не позволяя применять заклинания и атаковать в течение $d.",Невозможно атаковать или применять заклинания.,6,60,0,7,0,0,0
554,"Поражает противника немотой, не позволяя применять заклинания в течение $d.",Невозможно применять заклинания.,6,27,0,1,0,30,0
555,"Усмиряет противника, не позволяя атаковать в течение $d.",Невозможно атаковать.,6,25,0,1,0,30,0
556,"Поражает противника немотой и усмиряет, не позволяя применять заклинания и атаковать в течение $d.",Невозможно атаковать и применять заклинания.,6,60,0,1,0,30,0
557,Наносит противнику $s@effectindex ед. урона от пламени Тьмы.,,2,0,1,1,36,50,50
558,Наносит урон от пламени Тьмы всем противникам в конусе перед собой.,,165,0,1,9,36,50,50
559,Наносит урон от пламени Тьмы в радиусе $A@effectindex м от места попадания.,,165,0,1,5,36,50,50
560,Наносит урон от пламени Тьмы противникам перед собой.,,31,0,1,9,36,50,50
561,Наносит урон от пламени Тьмы в радиусе $A@effectindex м.,,31,0,1,7,36,50,50
562,Наносит урон от пламени Тьмы противникам в радиусе $A@effectindex м от точки попадания.,,31,0,1,5,36,50,50
563,Наносит противнику урон от пламени Тьмы.,,31,0,1,3,36,50,50
564,Наносит цели урон от пламени Тьмы в размере $s@effectindex% от ее максимального запаса здоровья раз в $t@effectindex сек. в течение $d.,Урон от магии пламени Тьмы в объеме $s@effectindex% максимального запаса здоровья раз в $t@effectindex сек.,6,89,1,1,36,20,20
565,"Увеличивает урон от пламени Тьмы, получаемый всеми противниками в радиусе $A@effectindex м, на $s@effectindex% на $d.",Получаемый урон от пламени Тьмы увеличен на $s@effectindex%.,6,87,1,7,36,0,0
566,"Увеличивает урон от пламени Тьмы, получаемый всеми противниками в радиусе $A@effectindex м от места попадиня, на $s@effectindex% на $d.",Получаемый урон от пламени Тьмы увеличен на $s@effectindex%.,6,87,1,5,36,10,10
567,Увеличивает получаемый противником урон от пламени Тьмы на $s@effectindex% на $d.,Получаемый урон от пламени Тьмы увеличен на $s@effectindex%.,6,87,1,3,36,0,0
568,Увеличивает получаемый противником урон от пламени Тьмы на $s@effectindex% на $d.,Получаемый урон от пламени Тьмы увеличен на $s@effectindex%.,6,87,1,1,36,0,0
569,Уменьшает наносимый противником урон от пламени Тьмы на $s@effectindex%.,Наносимый урон от пламени Тьмы уменьшен на $s@effectindex%.,6,79,2,3,36,20,20
570,Увеличивает наносимый заклинателем урон от пламени Тьмы на $s@effectindex%.,Наносимый урон от пламени Тьмы увеличен на $s@effectindex%.,6,79,1,1,36,30,30
571,Наносит урон от пламени Тьмы магии противникам перед собой раз в $t@effectindex сек. в течение $d.,Урон от пламени Тьмы раз в $t@effectindex сек.,6,70,1,9,36,50,50
572,Наносит урон от пламени Тьмы противникам в радиусе $A@effectindex м раз в $t@effectindex сек. в течение $d.,Урон от пламени Тьмы раз в $t@effectindex сек.,6,70,1,7,36,50,50
573,Наносит урон от пламени Тьмы противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,Урон от пламени Тьмы раз в $t@effectindex сек.,6,70,1,5,36,50,50
574,Наносит противнику урон от пламени Тьмы раз в $t@effectindex сек. в течение $d.,Урон от пламени Тьмы раз в $t@effectindex сек.,6,70,1,3,36,50,50
575,Наносит противнику урон от пламени Тьмы раз в $t@effectindex сек. в течение $d.,Урон от пламени Тьмы раз в $t@effectindex сек.,6,70,1,1,36,50,50
576,"Окружает цель щитом, поглощающим до $s@effectindex ед. урона от пламени Тьмы. Время действия – $d.",Поглощает $s@effectindex ед. урона от пламени Тьмы.,6,69,1,3,36,0,0
577,"Укрывает себя щитом, поглощающим до $s@effectindex ед. урона от пламени Тьмы за $d.",Поглощает $s@effectindex ед. урона от пламени Тьмы.,6,69,1,1,36,0,0
578,Наносит урон от холода в радиусе $A@effectindex м от места попадания.,,165,0,1,5,16,50,50
579,Наносит противникам перед собой $s@effectindex ед. космического урона.,,2,0,1,9,106,50,50
580,Наносит $s@effectindex ед. космического урона противникам в радиусе $A@effectindex м.,,2,0,1,7,106,50,50
581,Наносит $s@effectindex ед. космического урона противникам в радиусе $A@effectindex м от места поражения.,,2,0,1,5,106,50,50
582,Наносит противнику $s@effectindex ед. космического урона.,,2,0,1,3,106,50,50
583,Наносит противнику $s@effectindex ед. космического урона.,,2,0,1,1,106,50,50
584,Наносит космический урон противникам в секторе перед собой.,,165,0,1,9,106,50,50
585,Наносит космический урон противникам в радиусе $A@effectindex м от места поражения.,,165,0,1,5,106,50,50
586,Наносит космический урон противникам перед собой.,,31,0,1,9,106,50,50
587,Наносит космический урон противникам в радиусе $A@effectindex м.,,31,0,1,7,106,50,50
588,Наносит космический урон противникам в радиусе $A@effectindex м от места поражения.,,31,0,1,5,106,50,50
589,Наносит противнику космический урон.,,31,0,1,3,106,50,50
590,Наносит противнику космический урон в размере $s@effectindex% максимального запаса здоровья раз в $t@effectindex сек. в течение $d.,Наносит космический урон в размере $s@effectindex% максимального запаса здоровья раз в $t@effectindex sec.,6,89,1,1,106,20,20
591,Противники в радиусе $A@effectindex м получают на $s@effectindex% больше космического урона в течение $d.,Получаемый космический урон повышен на $s@effectindex%.,6,87,1,7,106,0,0
592,Противники в радиусе $A@effectindex м от точки поражения получают на $s@effectindex% больше космического урона в течение $d.,Получаемый космический урон повышен на $s@effectindex%.,6,87,1,5,106,10,10
593,Противник получает на $s@effectindex% больше космического урона в течение $d.,Получаемый космический урон повышен на $s@effectindex%.,6,87,1,3,106,0,0
594,Противник получает на $s@effectindex% больше космического урона в течение $d.,Получаемый космический урон повышен на $s@effectindex%.,6,87,1,1,106,0,0
595,Противник наносит на $s@effectindex% меньше космического урона.,Наносимый космический урон уменьшен на $s@effectindex%.,6,79,2,3,106,20,20
596,Противник наносит на $s@effectindex% больше космического урона.,Наносимый космический урон увеличен на $s@effectindex%.,6,79,1,1,106,30,30
597,Наносит космический урон противникам перед собой раз в $t@effectindex сек. в течение $d.,Получение космического урона раз в $t@effectindex сек.,6,70,1,9,106,50,50
598,Наносит космический урон противникам в радиусе $A@effectindex м раз в $t@effectindex сек. в течение $d.,Получение космического урона раз в $t@effectindex сек.,6,70,1,7,106,50,50
599,Наносит космический урон противникам в радиусе $A@effectindex м от места поражения раз в $t@effectindex сек. в течение $d.,Получение космического урона раз в $t@effectindex сек.,6,70,1,5,106,50,50
600,Наносит космический урон противнику раз в $t@effectindex сек. в течение $d.,Получение космического урона раз в $t@effectindex сек.,6,70,1,3,106,50,50
601,Наносит космический урон противнику раз в $t@effectindex сек. в течение $d.,Получение космического урона раз в $t@effectindex сек.,6,70,1,1,106,50,50
602,"Окружает цель щитом, поглощающим до $s@effectindex ед. космического урона. Время действия – $d.",Поглощение $s@effectindex космического урона.,6,69,1,3,106,0,0
603,"Укрывает себя щитом, поглощающим до $s@effectindex ед. космического урона за $d.",Поглощение $s@effectindex космического урона.,6,69,1,1,106,0,0
604,Наносит урон от темной магии противникам в радиусе $A@effectindex м от места поражения.,,165,0,1,5,32,50,50
605,Наносит противнику урон от темной магии раз в $t@effectindex сек. в течение $d.,Урон от темной магии раз в $t@effectindex сек.,6,70,1,1,32,50,50
609,"Увеличивает физический урон, наносимый союзниками в радиусе $A@effectindex м, на $s@effectindex%.",Наносимый физический урон увеличен на $s@effectindex%.,6,79,1,6,1,30,30
610,"Увеличивает урон от светлой магии, наносимый союзниками в радиусе $A@effectindex м, на $s@effectindex%.",Наносимый урон от светлой магии увеличен на $s@effectindex%.,6,79,1,6,2,30,30
611,"Увеличивает урон от огня, наносимый союзниками в радиусе $A@effectindex м, на $s@effectindex%.",Наносимый урон от огня увеличен на $s@effectindex%.,6,79,1,6,4,30,30
612,"Увеличивает урон от сил природы, наносимый союзниками в радиусе $A@effectindex м, на $s@effectindex%.",Наносимый урон от сил природы увеличен на $s@effectindex%.,6,79,1,6,8,30,30
613,"Увеличивает урон от магии льда, наносимый союзниками в радиусе $A@effectindex м, на $s@effectindex%.",Наносимый урон от магии льда увеличен на $s@effectindex%.,6,79,1,6,16,30,30
614,"Увеличивает урон от темной магии, наносимый союзниками в радиусе $A@effectindex м, на $s@effectindex%.",Наносимый урон от темной магии увеличен на $s@effectindex%.,6,79,1,6,32,30,30
615,"Увеличивает урон от тайной магии, наносимый союзниками в радиусе $A@effectindex м, на $s@effectindex%.",Наносимый урон от тайной магии увеличен на $s@effectindex%.,6,79,1,6,64,30,30
616,Прерывает применение противником заклинаний на $d.,,68,0,1,3,8,30,0
618,Прерывает применение противником заклинаний на $d.,,68,0,0,3,0,30,0
