ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
136586,,136583,0,0,54164,2,0
136587,,136583,0,0,54165,3,0
136588,,136583,0,0,54166,4,0
136589,,136583,0,0,54167,5,0
136590,,136583,0,0,54169,6,0
136591,,136583,0,0,54170,7,0
136592,,136583,0,0,54171,8,0
136593,,136583,0,0,54172,9,0
136594,,136583,0,0,54173,10,0
136595,,136583,0,0,54174,11,0
136596,,136583,0,0,54175,12,0
136597,,136583,0,0,54176,13,0
136598,,136583,0,0,54177,14,0
136599,,136583,0,0,54178,15,0
136600,Ледяная Корона,136527,0,4,0,4,8192
136601,,136600,0,0,54179,0,0
136602,,136600,0,0,54180,1,0
136603,,136600,0,0,54181,2,0
136604,,136600,0,0,54182,3,0
136605,,136600,0,0,54184,4,0
136606,,136600,0,0,54185,5,0
136607,,136600,0,0,54186,6,0
136608,,136600,0,0,54187,7,0
136609,,136600,0,0,54188,8,0
136610,,136600,0,0,54189,9,0
136611,,136600,0,0,54190,10,0
136612,,136600,0,0,54191,11,0
136613,,136600,0,0,54192,12,0
136614,,136600,0,0,54193,13,0
136615,,136600,0,0,54194,14,0
136616,Дун Морог,136527,0,4,0,5,8192
136617,,136616,0,0,54197,0,0
136618,,136616,0,0,54198,1,0
136619,,136616,0,0,54199,2,0
136620,,136616,0,0,54200,3,0
136621,,136616,0,0,54201,4,0
136622,,136616,0,0,54202,5,0
136623,,136616,0,0,54203,6,0
136624,,136616,0,0,54204,7,0
136625,,136616,0,0,54205,8,0
136626,,136616,0,0,54206,9,0
136627,,136616,0,0,54207,10,0
136628,,136616,0,0,54208,11,0
136629,,136616,0,0,54209,12,0
136630,,136616,0,0,54210,13,0
136631,,136616,0,0,54211,14,0
136648,Охота на северной реке,135872,5,0,54225,1,0
136649,Охота на северной реке,135872,5,0,54226,2,0
136650,Охота на западных равнинах,135880,5,0,54228,1,0
136651,Охота на западных равнинах,135880,10,0,54229,2,0
136652,Завершите матчи на полях боя,0,0,4,0,0,1
136653,Завершите матчи на полях боя,136652,5,0,54232,0,1
136654,Берега Пробуждения – бронза,0,0,4,0,0,0
136655,,136654,1,0,54235,0,48
136656,,136654,1,0,54236,1,48
136657,,136654,1,0,54237,2,48
136658,,136654,1,0,54238,3,48
136659,,136654,1,0,54239,4,48
136660,,136654,1,0,54240,5,48
136661,,136654,1,0,54241,6,48
136662,,136654,1,0,54242,7,48
136663,Берега Пробуждения – серебро,0,0,4,0,0,0
136664,,136663,1,0,54243,0,48
136665,,136663,1,0,54244,1,48
136666,,136663,1,0,54245,2,48
136667,,136663,1,0,54246,3,48
136668,,136663,1,0,54247,4,48
136669,,136663,1,0,54248,5,48
136670,,136663,1,0,54249,6,48
136671,,136663,1,0,54250,7,48
136672,Берега Пробуждения – золото,0,0,4,0,0,0
136673,,136672,1,0,54251,0,48
136674,,136672,1,0,54252,1,48
136675,,136672,1,0,54253,2,48
136676,,136672,1,0,54254,3,48
136677,,136672,1,0,54255,4,48
136678,,136672,1,0,54256,5,48
136679,,136672,1,0,54257,6,48
136680,,136672,1,0,54258,7,48
136681,Берега Пробуждения – сложный режим – бронза,0,0,4,0,0,0
136682,,136681,1,0,54259,0,48
136683,,136681,1,0,54260,1,48
136684,,136681,1,0,54261,2,48
136685,,136681,1,0,54262,3,48
136686,,136681,1,0,54263,4,48
136687,,136681,1,0,54264,5,48
136688,,136681,1,0,54265,6,48
136689,,136681,1,0,54266,7,48
136690,Берега Пробуждения – сложный режим – серебро,0,0,4,0,0,0
136691,,136690,1,0,54267,0,48
136692,,136690,1,0,54268,1,48
136693,,136690,1,0,54269,2,48
136694,,136690,1,0,54270,3,48
136695,,136690,1,0,54271,4,48
136696,,136690,1,0,54272,5,48
136697,,136690,1,0,54273,6,48
136698,,136690,1,0,54274,7,48
136699,Берега Пробуждения – сложный режим – золото,0,0,4,0,0,0
136700,,136699,1,0,54275,0,48
136701,,136699,1,0,54276,1,48
136702,,136699,1,0,54277,2,48
136703,,136699,1,0,54278,3,48
136704,,136699,1,0,54279,4,48
136705,,136699,1,0,54280,5,48
136706,,136699,1,0,54281,6,48
136707,,136699,1,0,54282,7,48
136708,Равнины Он'ары – Бронза,0,0,4,0,0,0
136709,,136708,1,0,54283,0,48
136710,,136708,1,0,54284,1,48
136711,,136708,1,0,54285,2,48
136712,,136708,1,0,54286,3,48
136713,,136708,1,0,54287,4,48
136714,,136708,1,0,54288,5,48
136715,Равнины Он'ары – Серебро,0,0,4,0,0,0
136716,,136715,1,0,54289,0,48
136717,,136715,1,0,54290,1,48
136718,,136715,1,0,54291,2,48
136719,,136715,1,0,54292,3,48
136720,,136715,1,0,54293,4,48
136721,,136715,1,0,54294,5,48
136722,Равнины Он'ары – Золото,0,0,4,0,0,0
136723,,136722,1,0,54295,0,48
136724,,136722,1,0,54296,1,48
136725,,136722,1,0,54297,2,48
136726,,136722,1,0,54298,3,48
136727,,136722,1,0,54299,4,48
136728,,136722,1,0,54300,5,48
136729,Равнины Он'ары – Высокая сложность – Бронза,0,0,4,0,0,0
136730,,136729,1,0,54301,0,48
136731,,136729,1,0,54302,1,48
136732,,136729,1,0,54303,2,48
136733,,136729,1,0,54304,3,48
136734,Равнины Он'ары – Высокая сложность – Серебро,0,0,4,0,0,0
136735,,136734,1,0,54305,0,48
136736,,136734,1,0,54306,1,48
136737,,136734,1,0,54307,2,48
136738,,136734,1,0,54308,3,48
136739,Равнины Он'ары – Высокая сложность – Золото,0,0,4,0,0,0
136740,,136739,1,0,54309,0,48
136741,,136739,1,0,54310,1,48
136742,,136739,1,0,54311,2,48
136743,,136739,1,0,54312,3,48
136744,Лазурный Простор – Бронза,0,0,4,0,0,0
136745,,136744,1,0,54313,0,48
136746,,136744,1,0,54314,1,48
136747,,136744,1,0,54315,2,48
136748,,136744,1,0,54316,3,48
136749,,136744,1,0,54317,4,48
136750,,136744,1,0,54318,5,48
136751,Лазурный Простор – Серебро,0,0,4,0,0,0
136752,,136751,1,0,54319,0,48
136753,,136751,1,0,54320,1,48
136754,,136751,1,0,54321,2,48
136755,,136751,1,0,54322,3,48
136756,,136751,1,0,54323,4,48
136757,,136751,1,0,54324,5,48
136758,Лазурный Простор – Золото,0,0,4,0,0,0
136759,,136758,1,0,54325,0,48
136760,,136758,1,0,54326,1,48
136761,,136758,1,0,54327,2,48
136762,,136758,1,0,54328,3,48
136763,,136758,1,0,54329,4,48
136764,,136758,1,0,54330,5,48
136765,Лазурный Простор – Высокая сложность – Бронза,0,0,4,0,0,0
136766,,136765,1,0,54331,0,48
136767,,136765,1,0,54332,1,48
136768,,136765,1,0,54333,2,48
136769,,136765,1,0,54334,3,48
136770,,136765,1,0,54335,4,48
136771,,136765,1,0,54336,5,48
136772,Лазурный Простор – Высокая сложность – Серебро,0,0,4,0,0,0
136773,,136772,1,0,54337,0,48
136774,,136772,1,0,54338,1,48
136775,,136772,1,0,54339,2,48
136776,,136772,1,0,54340,3,48
136777,,136772,1,0,54341,4,48
136778,,136772,1,0,54342,5,48
136779,Лазурный Простор – Высокая сложность – Золото,0,0,4,0,0,0
136780,,136779,1,0,54343,0,48
136781,,136779,1,0,54344,1,48
136782,,136779,1,0,54345,2,48
136783,,136779,1,0,54346,3,48
136784,,136779,1,0,54347,4,48
136785,,136779,1,0,54348,5,48
136786,Тальдразус – бронза,0,0,4,0,0,0
136787,,136786,1,0,54350,0,48
136788,,136786,1,0,54351,1,48
136789,,136786,1,0,54352,2,48
136790,,136786,1,0,54353,3,48
136791,,136786,1,0,54354,4,48
136792,,136786,1,0,54355,5,48
136793,Тальдразус – серебро,0,0,4,0,0,0
136794,,136793,1,0,54356,0,48
136795,,136793,1,0,54357,1,48
136796,,136793,1,0,54358,2,48
136797,,136793,1,0,54359,3,48
136798,,136793,1,0,54360,4,48
136799,,136793,1,0,54361,5,48
136800,Тальдразус – золото,0,0,4,0,0,0
136801,,136800,1,0,54362,0,48
136802,,136800,1,0,54363,1,48
136803,,136800,1,0,54364,2,48
136804,,136800,1,0,54365,3,48
136805,,136800,1,0,54366,4,48
136806,,136800,1,0,54367,5,48
136807,Тальдразус – сложный режим – бронза,0,0,4,0,0,0
136808,,136807,1,0,54368,0,48
136809,,136807,1,0,54369,1,48
136810,,136807,1,0,54370,2,48
136811,,136807,1,0,54371,3,48
136812,,136807,1,0,54372,4,48
136813,,136807,1,0,54373,5,48
136814,Тальдразус – сложный режим – серебро,0,0,4,0,0,0
136815,,136814,1,0,54374,0,48
136816,,136814,1,0,54375,1,48
136817,,136814,1,0,54376,2,48
136818,,136814,1,0,54377,3,48
136819,,136814,1,0,54378,4,48
136820,,136814,1,0,54379,5,48
136821,Тальдразус – сложный режим – золото,0,0,4,0,0,0
136822,,136821,1,0,54380,0,48
136823,,136821,1,0,54381,1,48
136824,,136821,1,0,54382,2,48
136825,,136821,1,0,54383,3,48
136826,,136821,1,0,54384,4,48
136827,,136821,1,0,54385,5,48
136828,Чемпион гонок драконов,0,0,4,0,0,0
136829,,136828,1,0,54386,0,32
136830,,136828,1,0,54387,1,32
136831,,136828,1,0,54388,2,32
136832,,136828,1,0,54389,3,32
136833,,136828,1,0,54390,4,32
136834,,136828,1,0,54391,5,32
136835,,136828,1,0,54392,6,32
136836,,136828,1,0,54393,7,32
136837,Чемпион гонок драконов – Серебро,0,0,4,0,0,0
136838,,136837,1,0,54394,0,32
136839,,136837,1,0,54395,1,32
136840,,136837,1,0,54396,2,32
136841,,136837,1,0,54397,3,32
136842,,136837,1,0,54398,4,32
136843,,136837,1,0,54399,5,32
136844,,136837,1,0,54400,6,32
136845,,136837,1,0,54401,7,32
136846,Чемпион гонок драконов – Золото,0,0,4,0,0,0
136847,,136846,1,0,54402,0,32
136848,,136846,1,0,54403,1,32
136849,,136846,1,0,54404,2,32
136850,,136846,1,0,54405,3,32
136851,,136846,1,0,54406,4,32
136852,,136846,1,0,54407,5,32
136853,,136846,1,0,54408,6,32
136854,,136846,1,0,54409,7,32
136855,Прохлаждайтесь,0,1,8,0,0,8193
136858,,135936,3,0,54415,1,0
136859,,135936,3,0,54416,2,0
136860,,135936,5,0,54417,3,0
136861,,135936,5,0,54418,4,0
136862,,136016,7,0,54420,1,0
136863,,136016,5,0,54421,2,0
136864,,136094,3,0,54423,1,0
136865,,136094,12,0,54424,2,0
136866,,136094,5,0,54425,3,0
136867,,136094,12,0,54426,4,0
136868,,136094,2,0,54427,5,0
136869,,136094,5,0,54428,6,0
136870,Получите валюту за рейтинговые PvP-бои в 1-м сезоне 1 (О) - транспорт,0,0,4,0,0,0
136871,Побеждайте в рейтинговых PvP-матчах 1-го сезона Dragonflight с рейтингом 1000 или выше,136870,2400,0,54433,0,1
136872,Получите валюту за рейтинговые PvP-бои в 1-м сезоне 1 (А) - транспорт,0,0,4,0,0,0
136873,Побеждайте в рейтинговых PvP-матчах 1-го сезона Dragonflight с рейтингом 1000 или выше,136872,2400,0,54433,0,1
136874,Претендент I: 1-й сезон Dragonflight,0,1,8,0,0,2
136875,,136874,1400,0,54434,0,2
136876,,136874,1400,0,54435,1,2
136877,,136874,1400,0,54436,2,2
136878,Претендент II: 1-й сезон Dragonflight,0,1,8,0,0,2
136879,,136878,1600,0,54434,0,2
136880,,136878,1600,0,54435,1,2
136881,,136878,1600,0,54436,2,2
136882,Фаворит I: 1-й сезон Dragonflight,0,1,8,0,0,2
136883,,136882,1800,0,54434,0,2
136884,,136882,1800,0,54435,1,2
136885,,136882,1800,0,54436,2,2
136886,Фаворит II: 1-й сезон Dragonflight,0,1,8,0,0,2
136887,,136886,1950,0,54434,0,2
136888,,136886,1950,0,54435,1,2
136889,,136886,1950,0,54436,2,2
136890,Победите в 50 боях в звании гладиатора в 1-м сезоне Dragonflight в формате 3 на 3.,0,0,4,0,0,0
136891,,136890,50,0,54437,0,1
136892,Дуэлянт: 1-й сезон Dragonflight,0,1,8,0,0,2
136893,,136892,2100,0,54434,0,2
136894,,136892,2100,0,54435,1,2
136895,,136892,2100,0,54436,2,2
136896,Боец I: 1-й сезон Dragonflight,0,1,8,0,0,2
136897,,136896,1000,0,54434,0,2
136898,,136896,1000,0,54435,1,2
136899,,136896,1000,0,54436,2,2
136900,Боец II: 1-й сезон Dragonflight,0,1,8,0,0,2
136901,,136900,1200,0,54434,0,2
136902,,136900,1200,0,54435,1,2
136903,,136900,1200,0,54436,2,2
136904,Заработайте 1500 очков личного рейтинга в команде арены 2 на 2 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136905,Рейтинг 1500,136904,1500,0,54434,0,2
136906,Заработайте 2000 очков личного рейтинга в команде арены 2 на 2 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136907,Рейтинг 2000,136906,2000,0,54434,0,2
136908,Заработайте 2200 очков личного рейтинга в команде арены 2 на 2 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136909,Рейтинг 2200,136908,2200,0,54434,0,2
136910,Заработайте 2400 очков личного рейтинга в команде арены 2 на 2 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136911,Рейтинг 2400,136910,2400,0,54434,0,2
136912,Заработайте 2600 очков личного рейтинга в команде арены 2 на 2 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136913,Рейтинг 2600,136912,2600,0,54434,0,2
136914,Заработайте 2800 очков личного рейтинга в команде арены 2 на 2 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136915,Рейтинг 2800,136914,2800,0,54434,0,2
136916,Заработайте 3000 очков личного рейтинга в команде арены 2 на 2 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136917,Рейтинг 3000,136916,3000,0,54434,0,2
136918,Заработайте 1500 очков личного рейтинга в команде арены 3 на 3 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136919,Рейтинг 1500,136918,1500,0,54435,0,2
136920,Заработайте 2000 очков личного рейтинга в команде арены 3 на 3 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136921,Рейтинг 2000,136920,2000,0,54435,0,2
136922,Заработайте 2200 очков личного рейтинга в команде арены 3 на 3 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136923,Рейтинг 2200,136922,2200,0,54435,0,2
136924,Заработайте 2400 очков личного рейтинга в команде арены 3 на 3 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136925,Рейтинг 2400,136924,2400,0,54435,0,2
136926,Заработайте 2600 очков личного рейтинга в команде арены 3 на 3 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136927,Рейтинг 2600,136926,2600,0,54435,0,2
136928,Заработайте 2800 очков личного рейтинга в команде арены 3 на 3 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136929,Рейтинг 2800,136928,2800,0,54435,0,2
136930,Заработайте 3000 очков личного рейтинга в команде арены 3 на 3 в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136931,Рейтинг 3000,136930,3000,0,54435,0,2
136932,Заработайте 3000 очков личного рейтинга на рейтинговых полях боя в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136933,Рейтинг 3000,136932,3000,0,54436,0,2
136934,Заработайте 2800 очков личного рейтинга на рейтинговых полях боя в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136935,Рейтинг 2800,136934,2800,0,54436,0,2
136936,Заработайте 2600 очков личного рейтинга на рейтинговых полях боя в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136937,Рейтинг 2600,136936,2600,0,54436,0,2
136938,Заработайте 2400 очков личного рейтинга на рейтинговых полях боя в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136939,Рейтинг 2400,136938,2400,0,54436,0,2
136940,Заработайте 2200 очков личного рейтинга на рейтинговых полях боя в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136941,Рейтинг 2200,136940,2200,0,54436,0,2
136942,Заработайте 2000 очков личного рейтинга на рейтинговых полях боя в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136943,Рейтинг 2000,136942,2000,0,54436,0,2
136944,Заработайте 1500 очков личного рейтинга на рейтинговых полях боя в 34-м сезоне (Dragonflight 1),0,0,4,0,0,0
136945,Рейтинг 1500,136944,1500,0,54436,0,2
136946,Ветеран: 1-й сезон Dragonflight,0,1,8,0,0,2
136947,,136946,2400,0,54434,0,2
136948,,136946,2400,0,54435,1,2
136949,,136946,2400,0,54436,2,2
136950,Убейте джарадинов,95388,5,0,54466,2,1
136951,Уничтожьте войска джарадинов,95392,3,0,53397,1,1
136952,,135944,4,0,54442,1,0
136953,,135944,4,0,54443,2,0
136954,,135944,7,0,54444,3,0
136955,,135944,10,0,54445,4,0
136956,,135944,3,0,54446,5,0
136957,,136024,4,0,54448,1,0
136958,,136024,5,0,54449,2,0
136959,,136024,6,0,54450,3,0
136960,,136102,5,0,54452,1,0
136961,,136102,5,0,54453,2,0
136962,,136102,4,0,54454,3,0
137024,,136855,1,0,54413,0,0
137026,,135946,7,0,54471,1,0
137027,,135946,4,0,54472,2,0
137028,,135946,6,0,54473,3,0
137029,,136026,7,0,54475,1,0
137030,,136026,7,0,54476,2,0
137031,,136026,8,0,54477,3,0
137032,,136026,12,0,54478,4,0
137033,,136104,6,0,54480,1,0
137034,,136104,5,0,54481,2,0
137035,,136104,6,0,54482,3,0
137036,,136104,8,0,54483,4,0
137037,Статистика – гниломаг Око Гнева (обычный режим),0,0,4,0,0,0
137038,,137037,0,0,54486,0,2
137039,Статистика – гниломаг Око Гнева (героический режим),0,0,4,0,0,0
137040,,137039,0,0,54487,0,2
137041,Статистика – гниломаг Око Гнева (эпохальный режим),0,0,4,0,0,0
137042,,137041,0,0,54488,0,2
137043,Статистика – изначальное цунами (обычный режим),0,0,4,0,0,0
137044,,137043,0,0,54489,0,2
137045,Статистика – изначальное цунами (героический режим),0,0,4,0,0,0
137046,,137045,0,0,54490,0,2
137047,Статистика – изначальное цунами (эпохальный режим),0,0,4,0,0,0
137048,,137047,0,0,54491,0,2
137049,Статистика – полководец Сарга (обычный режим),0,0,4,0,0,0
137050,,137049,0,0,54492,0,2
137051,Статистика – полководец Сарга (героический режим),0,0,4,0,0,0
137052,,137051,0,0,54493,0,2
137053,Статистика – полководец Сарга (эпохальный режим),0,0,4,0,0,0
137054,,137053,0,0,54494,0,2
137055,Статистика – Киракка и Эркхарт Кровь Бури (обычный режим),0,0,4,0,0,0
137056,,137055,0,0,54495,0,2
137057,Статистика – Киракка и Эркхарт Кровь Бури (героический режим),0,0,4,0,0,0
137058,,137057,0,0,54496,0,2
137059,Статистика – Киракка и Эркхарт Кровь Бури (эпохальный режим),0,0,4,0,0,0
137060,,137059,0,0,54497,0,2
137061,Статистика – директор Дорагоса (обычный режим),0,0,4,0,0,0
137062,,137061,0,0,54498,0,2
137063,Статистика – директор Дорагоса (героический режим),0,0,4,0,0,0
137064,,137063,0,0,54499,0,2
137065,Статистика – директор Дорагоса (эпохальный режим),0,0,4,0,0,0
137066,,137065,0,0,54501,0,2
137067,Статистика – Мраскул (обычный режим),0,0,4,0,0,0
137068,,137067,0,0,54502,0,2
137069,Статистика – Мраскул (героический режим),0,0,4,0,0,0
137070,,137069,0,0,54503,0,2
137071,Статистика – Мраскул (эпохальный режим),0,0,4,0,0,0
137072,,137071,0,0,54504,0,2
137073,Статистика – хан Балакар (обычный режим),0,0,4,0,0,0
137074,,137073,0,0,54505,0,2
137075,Статистика – хан Балакар (героический режим),0,0,4,0,0,0
137076,,137075,0,0,54506,0,2
137077,Статистика – хан Балакар (эпохальный режим),0,0,4,0,0,0
137078,,137077,0,0,54507,0,2
137079,Статистика – хронолорд Дейос (обычный режим),0,0,4,0,0,0
137080,,137079,0,0,54508,0,2
137081,Статистика – хронолорд Дейос (героический режим),0,0,4,0,0,0
137082,,137081,0,0,54509,0,2
137083,Статистика – хронолорд Дейос (эпохальный режим),0,0,4,0,0,0
137084,,137083,0,0,54510,0,2
137085,Повысьте навык кожевничества Драконьих островов до 60,0,0,4,0,0,0
137086,,137085,60,0,53509,0,2
137087,,135948,5,0,54515,1,0
137088,,135948,4,0,54516,2,0
137089,,135948,4,0,54517,3,0
137090,,135948,5,0,54518,4,0
137091,,135948,5,0,54519,5,0
137092,,135948,3,0,54520,6,0
137093,,135948,4,0,54521,7,0
137094,,135948,2,0,54522,8,0
137095,,135948,3,0,54523,9,0
137096,,136028,4,0,54525,1,0
137097,,136028,8,0,54526,2,0
137098,,136106,5,0,54528,1,0
137099,,136106,7,0,54529,2,0
137100,,136106,5,0,54530,3,0
137101,,136106,2,0,54531,4,0
137102,,136106,4,0,54532,5,0
137103,,136106,5,0,54533,6,0
137104,,136106,5,0,54534,7,0
137105,,136106,7,0,54535,8,0
137106,,136106,2,0,54536,9,0
137107,,136855,1,0,54412,1,0
137147,BATTLE PET TEST,0,0,4,0,0,1
137148,TEST,137147,1,0,54578,0,1
137150,10.0 Professions Onboarding Skip Unlock,0,0,4,0,0,0
137151,Откройте Кхадина,137150,0,0,54580,0,2
137152,,135954,3,0,54582,1,0
137153,,135954,6,0,54583,2,0
137154,,135954,6,0,54584,3,0
137155,,135954,7,0,54585,4,0
137156,,135954,5,0,54586,5,0
137157,,136034,8,0,54588,1,0
137158,,136034,7,0,54589,2,0
137159,,136034,5,0,54590,3,0
137160,,136112,3,0,54592,1,0
137161,,136112,7,0,54593,2,0
137162,,136112,5,0,54594,3,0
137163,,136112,7,0,54595,4,0
137164,,136112,6,0,54596,5,0
137165,,136112,5,0,54597,6,0
137336,,35407,18,0,53732,17,0
137337,,35407,6,0,54607,18,0
137338,,94226,9,0,53732,27,0
137339,,94226,3,0,54607,28,0
137340,,94234,6,0,54607,16,0
137341,,94234,18,0,53732,17,0
137342,,82763,7,0,54607,31,0
137343,,82763,21,0,53732,32,0
137344,,82788,3,0,54607,25,0
137345,,82788,9,0,53732,26,0
137346,,57794,6,0,54607,18,0
137347,,57794,18,0,53732,19,0
137348,,57836,12,0,53732,39,0
137349,,57836,4,0,54607,38,0
137366,Бросьте куски вяленой рыбы,0,0,4,0,0,0
137367,Бросьте куски вяленой рыбы в котел,137366,1,0,54614,0,0
137368,Дождитесь указаний,0,0,4,0,0,0
137369,Дождитесь указаний,137368,1,0,54615,0,0
137371,Победите гниломага Око Гнева,0,0,4,0,0,0
137372,,137371,1,0,54023,0,2
137373,"Победите гниломага Око Гнева (режим ""Героический+"")",0,0,4,0,0,0
137374,,137373,1,0,54619,0,2
137375,"Победите гниломага Око Гнева (режим ""Эпохальный+"")",0,0,4,0,0,0
137376,,137375,1,0,54620,0,2
137377,Победите изначальное цунами,0,0,4,0,0,0
137378,,137377,1,0,54027,0,2
137379,"Победите изначальное цунами (режим ""Героический+"")",0,0,4,0,0,0
137380,,137379,1,0,54621,0,2
137381,"Победите изначальное цунами (режим ""Эпохальный+"")",0,0,4,0,0,0
137382,,137381,1,0,54622,0,2
137383,Убейте вождя Саргу,0,0,4,0,0,0
137384,,137383,1,0,54031,0,2
137385,"Убейте вождя Саргу (режим ""Героический+"")",0,0,4,0,0,0
137386,,137385,1,0,54623,0,2
137387,"Убейте вождя Саргу (режим ""Эпохальный+"")",0,0,4,0,0,0
137388,,137387,1,0,54624,0,2
137389,Победите Киракку и Эркхарта Кровь Бури,0,0,4,0,0,0
137390,,137389,1,0,54034,0,2
137391,"Победите Киракку и Эркхарта Кровь Бури (режим ""Героический+"")",0,0,4,0,0,0
137392,,137391,1,0,54625,0,2
137393,"Победите Киракку и Эркхарта Кровь Бури (режим ""Эпохальный+"")",0,0,4,0,0,0
137394,,137393,1,0,54626,0,2
137395,Победите эхо Дорагосы,0,0,4,0,0,0
137396,,137395,1,0,54039,0,2
137397,"Победите эхо Дорагосы (режим ""Героический+"")",0,0,4,0,0,0
137398,,137397,1,0,54627,0,2
137399,"Победите эхо Дорагосы (режим ""Эпохальный+"")",0,0,4,0,0,0
137400,,137399,1,0,54628,0,2
137401,Победите Мраскула,0,0,4,0,0,0
137402,,137401,1,0,54044,0,2
137403,"Победите Мраскула (режим ""Героический+"")",0,0,4,0,0,0
137404,,137403,1,0,54629,0,2
137405,"Победите Мраскула (режим ""Эпохальный+"")",0,0,4,0,0,0
137406,,137405,1,0,54630,0,2
137407,Победите хана Балакара,0,0,4,0,0,0
137408,,137407,1,0,53840,0,2
137409,"Победите хана Балакара (режим ""Героический+"")",0,0,4,0,0,0
137410,,137409,1,0,54631,0,2
137411,"Победите хана Балакара (режим ""Эпохальный+"")",0,0,4,0,0,0
137412,,137411,1,0,54632,0,2
137413,Победите хронолорда Дейоса,0,0,4,0,0,0
137414,,137413,1,0,54049,0,2
137415,"Победите хронолорда Дейоса (режим ""Героический+"")",0,0,4,0,0,0
137416,,137415,1,0,54633,0,2
137417,"Победите хронолорда Дейоса (режим ""Эпохальный+"")",0,0,4,0,0,0
137418,,137417,1,0,54634,0,2
137420,Завербуйте спутника,0,0,4,0,0,4096
137421,Бакар или охун,137420,1,8,0,0,0
137422,,137421,1,0,54637,0,0
137423,,137421,1,0,54636,1,0
137424,Транспортная сеть – доступ к точке: Кобальтовая ассамблея,0,0,4,0,0,0
137425,,137424,1,0,54646,0,2
137426,Транспортная сеть – доступ к точке: Вактрос,0,0,4,0,0,0
137427,,137426,1,0,54639,0,2
137428,Транспортная сеть – доступ к точке: Тенистый приют,0,0,4,0,0,0
137429,,137428,1,0,54640,0,2
137430,Транспортная сеть – доступ к точке: Рубеж Русза'тар,0,0,4,0,0,0
137431,,137430,1,0,54641,0,2
137432,Транспортная сеть – доступ к точке: Алгет'ера,0,0,4,0,0,0
137433,,137432,1,0,54642,0,2
137434,Транспортная сеть – доступ к точке: Грань Эпохи,0,0,4,0,0,0
137435,,137434,1,0,54643,0,2
137436,Транспортная сеть – доступ к точке: Рубиновая застава,0,0,4,0,0,0
137437,,137436,1,0,54646,0,2
137438,Транспортная сеть – доступ к точке: Поднебесная обсерватория,0,0,4,0,0,0
137439,,137438,1,0,54645,0,2
137440,Доступ к транспортной сети,0,0,4,0,0,0
137441,,137440,1,0,54646,0,2
137442,Покорение путевых врат,0,0,4,0,0,0
137443,Алгет'ера,137442,1,0,54642,0,0
137444,Кобальтовая ассамблея,137442,1,0,54646,1,0
137445,Рубиновая застава,137442,1,0,54646,2,0
137446,Тенистый Приют,137442,1,0,54640,3,0
137447,Грань Эпохи,137442,1,0,54643,4,0
137448,Вактрос,137442,1,0,54639,5,0
137449,Рубеж Русза'тар,137442,1,0,54641,6,0
137450,Поднебесная обсерватория,137442,1,0,54645,7,0
137451,Транспортная сеть – доступ для всей учетной записи,0,1,8,0,0,0
137452,,137451,1,0,54646,0,2
137453,Перченая корюшка,0,0,4,0,0,0
137454,Бросьте пряную рыбу в котел,137453,1,0,54647,0,0
137455,Сушеные гривросли,0,0,4,0,0,0
137456,Бросьте водоросли в котел,137455,1,0,54648,0,0
137457,Сгусток ворвани,0,0,4,0,0,0
137458,Бросьте сгусток ворвани в котел,137457,1,0,54649,0,0
137459,Знаменитый чай Наппы,0,0,4,0,0,0
137460,Добавьте знаменитый чай Наппы в котел,137459,1,0,54650,0,0
137461,Горячее молоко косатки,0,0,4,0,0,0
137462,Добавьте горячее молоко косатки в котел,137461,1,0,54651,0,0
137463,Анчиусы,0,0,4,0,0,0
137464,Бросьте анчиусы в котел,137463,3,0,54652,0,0
137465,Крошечная кость левиафана,0,0,4,0,0,0
137466,Бросьте крошечную кость левиафана в котел,137465,1,0,54653,0,0
137467,"Победите часовую Талондрас, одновременно оглушив ее и всех участников группы в подземелье ""Ульдаман: наследие Тира"" в эпохальном режиме.",0,0,4,0,0,0
137468,Оглушите часовую Талондрас и всю группу одновременно,137467,1,0,54654,0,0
137469,10.0 Azure - Cobalt Assembly - Tutorial Intro - (STM),0,1,8,0,0,6144
