SourceText_lang,ID,ItemID,PvpFaction,SourceTypeEnum,SpellID
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (60)|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12712,0,1,3,252362
|cFFFFD200Торговец: |rколлекционер Коджо|n|cFFFFD200Зона: |rдолина Штормов|n|cFFFFD200Фракция: |rтортолланские искатели – почтение|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rколлекционер Коджо|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Фракция: |rтортолланские искатели – почтение|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12713,0,-1,2,252363
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (25)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12714,0,0,3,252368
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (25)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12715,0,1,3,252368
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (60)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12716,0,0,3,252369
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (60)|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12717,0,1,3,252369
|cFFFFD200Торговец: |rколлекционер Коджо|n|cFFFFD200Зона: |rдолина Штормов|n|cFFFFD200Фракция: |rтортолланские искатели – почтение|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rколлекционер Коджо|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Фракция: |rтортолланские искатели – почтение|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12718,0,-1,2,252370
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (80)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12719,0,0,3,252376
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (80)|n|cFFFFD200Цена: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12720,0,1,3,252376
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (100)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12721,0,0,3,252377
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (100)|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12722,0,1,3,252377
|cFFFFD200Торговец: |rРанза Серое Перо|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Фракция: |rАрмия Чести (почтение)|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12723,0,0,2,252378
|cFFFFD200Торговец: |rвоздаятельница Джелаана|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Фракция: |r7-й легион (почтение)|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12724,0,1,2,252378
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (80)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12725,0,0,3,252379
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (80)|n|cFFFFD200Цена: |r4|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12726,0,1,3,252379
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (100)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12727,0,0,3,252380
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (100)|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12728,0,1,3,252380
|cFFFFD200Торговец: |rРанза Серое Перо|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Фракция: |rАрмия Чести (почтение)|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12729,0,0,2,252381
|cFFFFD200Торговец: |rвоздаятельница Джелаана|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Фракция: |r7-й легион (почтение)|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12730,0,1,2,252381
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (40)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12731,0,0,3,252383
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (40)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12732,0,1,3,252383
|cFFFFD200Торговец: |rНатал'хаката|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Фракция: |rИмперия Зандалари – почтение|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12733,0,0,2,252384
|cFFFFD200Торговец: |rсестра Лилиана|n|cFFFFD200Зона: |rдолина Штормов|n|cFFFFD200Фракция: |rорден Возрождения Шторма – почтение|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12734,0,1,2,252384
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (40)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12735,0,0,3,252386
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (40)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12736,0,1,3,252386
|cFFFFD200Торговец: |rпоставщик Лиджа|n|cFFFFD200Зона: |rНазмир|n|cFFFFD200Фракция: |rэкспедиция Таланджи – почтение|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12737,0,0,2,252387
|cFFFFD200Торговец: |rпоставщик Фрай|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Фракция: |rадмиралтейство Праудмуров – почтение|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12738,0,1,2,252387
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (1)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12739,0,0,3,252388
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (1)|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12740,0,1,3,252388
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (40)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12741,0,0,3,252389
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (40)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12742,0,1,3,252389
|cFFFFD200Торговец: |rбарахольщица Джина|n|cFFFFD200Зона: |rВол'дун|n|cFFFFD200Фракция: |rжители Вол'дуна – почтение|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12743,0,0,2,252390
|cFFFFD200Торговец: |rинтендант Элкорн|n|cFFFFD200Зона: |rДруствар|n|cFFFFD200Фракция: |rорден Пылающих Углей – почтение|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12744,0,1,2,252390
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (25)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12745,0,0,3,252391
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (25)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12746,0,1,3,252391
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (50)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12747,0,0,3,252392
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (50)|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12748,0,1,3,252392
"|cFFFFD200Локальное задание: |r""Заказ: зелье обмана Демитрия""|n|cFFFFD200Зона: |rТирагардское поморье|n|n
|cFFFFD200Локальное задание: |r""Заказ: зелье обмана Демитрия""|n|cFFFFD200Зона: |rЗулдазар",12749,0,-1,1,252393
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (25)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12750,0,0,3,252394
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (25)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12751,0,1,3,252394
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (50)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12752,0,0,3,252395
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (50)|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12753,0,1,3,252395
"|cFFFFD200Локальное задание: |r""Заказ: зелье легкой поступи""|n|cFFFFD200Зона: |rдолина Штормов|n|n|cFFFFD200Локальное задание: |r""Заказ: зелье легкой поступи""|n|cFFFFD200Зона: |rЗулдазар",12754,0,-1,1,252396
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (25)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12755,0,0,3,252397
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (25)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12756,0,1,3,252397
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (50)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12757,0,0,3,252398
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (50)|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12758,0,1,3,252398
"|cFFFFD200Локальное задание: |r""Заказ: зелье морских туманов""|n|cFFFFD200Зона: |rТирагардское поморье|n|n|cFFFFD200Локальное задание: |r""Заказ: зелье морских туманов""|n|cFFFFD200Зона: |rНазмир",12759,0,-1,1,252399
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (25)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12760,0,0,3,252400
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (25)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12761,0,1,3,252400
|cFFFFD200Профессия: |rалхимия Battle for Azeroth (50)|n|cFFFFD200Учитель: |rУмница Кумали|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12762,0,0,3,252401
|cFFFFD200Учитель профессии: |rалхимия Battle for Azeroth (50)|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12763,0,1,3,252401
"|cFFFFD200Локальное задание: |r""Заказ: зелье сокрытия""|n|cFFFFD200Зона: |rДруствар|n|n|cFFFFD200Локальное задание: |r""Заказ: зелье сокрытия""|n|cFFFFD200Зона: |rВол'дун",12764,0,-1,1,252402
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (1)|n|cFFFFD200Учитель: |rДжаден Фла|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12765,0,0,3,252405
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (1)|n|cFFFFD200Учитель: |rДеклан Сенал|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12766,0,1,3,252405
"|cFFFFD200Задание: |r""Срочная пересадка""|n|cFFFFD200Зона: |rТирагардское поморье|n|n|cFFFFD200Задание: |r""Срочная пересадка""|n|cFFFFD200Зона: |rЗулдазар",12767,0,-1,1,252406
"|cFFFFD200Задание: |r""Разрыв пищевой цепочки""|n|cFFFFD200Зона: |rТирагардское поморье|n|n|cFFFFD200Задание: |r""Разрыв пищевой цепочки""|n|cFFFFD200Зона: |rЗулдазар",12768,0,-1,1,252407
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (1)|n|cFFFFD200Учитель: |rДжаден Фла|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12769,0,0,3,252408
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (1)|n|cFFFFD200Учитель: |rДеклан Сенал|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12770,0,1,3,252408
"|cFFFFD200Задание: |r""Духовно с нами""|n|cFFFFD200Зона: |rТирагардское поморье|n|n|cFFFFD200Задание: |r""Духовно с нами""|n|cFFFFD200Зона: |rЗулдазар",12771,0,-1,1,252409
"|cFFFFD200Задание: |r""Охота за привидением""|n|cFFFFD200Зона: |rТирагардское поморье|n|n|cFFFFD200Задание: |r""Охота за привидением""|n|cFFFFD200Зона: |rЗулдазар",12772,0,-1,1,252410
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (1)|n|cFFFFD200Учитель: |rДжаден Фла|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12773,0,0,3,252411
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (1)|n|cFFFFD200Учитель: |rДеклан Сенал|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12774,0,1,3,252411
"|cFFFFD200Задание: |r""Отдавая долг природе""|n|cFFFFD200Зона: |rВол'дун",12775,0,-1,1,252412
|cFFFFD200Добыть: |rУкус Акунды|n|cFFFFD200Предмет: |rЗаряженный грозовой стручок|n|cFFFFD200Зона: |rВол'дун,12776,0,-1,0,252413
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (1)|n|cFFFFD200Учитель: |rДжаден Фла|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12777,0,0,3,252415
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (1)|n|cFFFFD200Учитель: |rДеклан Сенал|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12778,0,1,3,252415
"|cFFFFD200Задание: |r""Не могу учить на пустой желудок""|n|cFFFFD200Зона: |rДруствар",12779,0,-1,1,252416
|cFFFFD200Добыть: |rПоцелуй зимы|n|cFFFFD200Предмет: |rХолодный дар|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Зона: |rДруствар|n|cFFFFD200Зона: |rДолина Штормов,12780,0,-1,0,252417
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (1)|n|cFFFFD200Учитель: |rДжаден Фла|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12781,0,0,3,252418
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (1)|n|cFFFFD200Учитель: |rДеклан Сенал|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12782,0,1,3,252418
"|cFFFFD200Задание: |r""Учимся у профессионалов""|n|cFFFFD200Зона: |rТирагардское поморье|n|n|cFFFFD200Задание: |r""Учимся у профессионалов""|n|cFFFFD200Зона: |rЗулдазар",12783,0,-1,1,252419
"|cFFFFD200Задание: |r""Пыльца на ладони""|n|cFFFFD200Зона: |rТирагардское поморье|n|n|cFFFFD200Задание: |r""Пыльца на ладони""|n|cFFFFD200Зона: |rЗулдазар",12784,0,-1,1,252420
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (1)|n|cFFFFD200Учитель: |rДжаден Фла|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12785,0,0,3,252421
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (1)|n|cFFFFD200Учитель: |rДеклан Сенал|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12786,0,1,3,252421
"|cFFFFD200Задание: |r""Культурное значение""|n|cFFFFD200Зона: |rТирагардское поморье|n|n|cFFFFD200Задание: |r""Культурное значение""|n|cFFFFD200Зона: |rЗулдазар",12787,0,-1,1,252422
"|cFFFFD200Задание: |r""В поисках памятных вещей""|n|cFFFFD200Зона: |rТирагардское поморье|n|n|cFFFFD200Задание: |r""В поисках памятных вещей""|n|cFFFFD200Зона: |rЗулдазар",12788,0,-1,1,252423
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (25)|n|cFFFFD200Учитель: |rДжаден Фла|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12789,0,0,3,252424
|cFFFFD200Профессия: |rтравничество Battle for Azeroth (25)|n|cFFFFD200Учитель: |rДеклан Сенал|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12790,0,1,3,252424
"|cFFFFD200Задание: |r""В поисках новых знаний""|n|cFFFFD200Зона: |rТирагардское поморье|n|n|cFFFFD200Задание: |r""В поисках новых знаний""|n|cFFFFD200Зона: |rЗулдазар",12791,0,-1,1,252425
"|cFFFFD200Задание: |r""Больше якорных стручков""|n|cFFFFD200Зона: |rТирагардское поморье|n|n|cFFFFD200Задание: |r""Больше якорных стручков""|n|cFFFFD200Зона: |rЗулдазар",12792,0,-1,1,252426
|cFFFFD200Профессия: |rкузнечное дело Battle for Azeroth (50)|n|cFFFFD200Учитель: |rначальник кузни Зак'аал|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12793,0,0,3,253110
|cFFFFD200Учитель профессии: |rкузнечное дело Battle for Azeroth (50)|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12794,0,1,3,253110
|cFFFFD200Профессия: |rкузнечное дело Battle for Azeroth (50)|n|cFFFFD200Учитель: |rначальник кузни Зак'аал|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12795,0,0,3,253112
|cFFFFD200Учитель профессии: |rкузнечное дело Battle for Azeroth (50)|n|cFFFFD200Цена: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12796,0,1,3,253112
|cFFFFD200Профессия: |rкузнечное дело Battle for Azeroth (15)|n|cFFFFD200Учитель: |rначальник кузни Зак'аал|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12797,0,0,3,253113
|cFFFFD200Учитель профессии: |rкузнечное дело Battle for Azeroth (15)|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12798,0,1,3,253113
|cFFFFD200Профессия: |rкузнечное дело Battle for Azeroth (95)|n|cFFFFD200Учитель: |rначальник кузни Зак'аал|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12799,0,0,3,253116
|cFFFFD200Учитель профессии: |rкузнечное дело Battle for Azeroth (95)|n|cFFFFD200Цена: |r7|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12800,0,1,3,253116
|cFFFFD200Профессия: |rкузнечное дело Battle for Azeroth (120)|n|cFFFFD200Учитель: |rначальник кузни Зак'аал|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12801,0,0,3,253117
|cFFFFD200Учитель профессии: |rкузнечное дело Battle for Azeroth (120)|n|cFFFFD200Цена: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12802,0,1,3,253117
|cFFFFD200Торговец: |rРанза Серое Перо|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Фракция: |rАрмия Чести (почтение)|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12803,0,0,2,253118
|cFFFFD200Торговец: |rвоздаятельница Джелаана|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Фракция: |r7-й легион (почтение)|n|cFFFFD200Цена: |r1200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,12804,0,1,2,253118
|cFFFFD200Профессия: |rкузнечное дело Battle for Azeroth (25)|n|cFFFFD200Учитель: |rначальник кузни Зак'аал|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12805,0,0,3,253132
|cFFFFD200Учитель профессии: |rкузнечное дело Battle for Azeroth (25)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12806,0,1,3,253132
|cFFFFD200Профессия: |rкузнечное дело Battle for Azeroth (25)|n|cFFFFD200Учитель: |rначальник кузни Зак'аал|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12807,0,0,3,253135
|cFFFFD200Учитель профессии: |rкузнечное дело Battle for Azeroth (25)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12808,0,1,3,253135
|cFFFFD200Профессия: |rкузнечное дело Battle for Azeroth (1)|n|cFFFFD200Учитель: |rначальник кузни Зак'аал|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12809,0,0,3,253138
|cFFFFD200Учитель профессии: |rкузнечное дело Battle for Azeroth (1)|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,12810,0,1,3,253138
|cFFFFD200Профессия: |rкузнечное дело Battle for Azeroth (25)|n|cFFFFD200Учитель: |rначальник кузни Зак'аал|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12811,0,0,3,253141
|cFFFFD200Учитель профессии: |rкузнечное дело Battle for Azeroth (25)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,12812,0,1,3,253141
|cFFFFD200Торговец: |rОзгром Клык Ярости|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,12813,0,0,2,253144
|cFFFFD200Торговец: |rЛидан Густаф|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Цена: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,12814,0,1,2,253144
|cFFFFD200Торговец: |rОзгром Клык Ярости|n|cFFFFD200Зона: |rЗулдазар|n|cFFFFD200Цена: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,12815,0,0,2,253149
|cFFFFD200Торговец: |rЛидан Густаф|n|cFFFFD200Зона: |rТирагардское поморье|n|cFFFFD200Цена: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,12816,0,1,2,253149
