ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Достигните 70-го уровня,Достигните 70-го уровня одним персонажем.,430,149721,25,0,0
Повысьте уровень класса,Повысьте уровень любого персонажа.,431,149723,50,0,0
Путешествия во времени: победите укротителей питомцев Расколотых островов,С {EventStartDate} по {EventEndDate} победите 3 опытных укротителей питомцев Расколотых островов из перечисленных:,432,149987,100,0,0
Путешествия во времени: победите рейдовых боссов Burning Crusade,С {EventStartDate} по {EventEndDate} побеждайте боссов в рейдах Burning Crusade.,433,149937,100,0,0
Путешествия во времени: победите рейдовых боссов Wrath of the Lich King,С {EventStartDate} по {EventEndDate} побеждайте боссов в рейдах Wrath of the Lich King.,434,149935,100,0,0
Путешествия во времени: победите рейдовых боссов Cataclysm,С {EventStartDate} по {EventEndDate} побеждайте боссов в рейдах Cataclysm.,435,149945,100,0,0
Путешествия во времени: победите рейдовых боссов Mists of Pandaria,С {EventStartDate} по {EventEndDate} побеждайте боссов в рейдах Mists of Pandaria.,436,149941,100,0,0
Путешествия во времени: победите рейдовых боссов Warlords of Draenor,С {EventStartDate} по {EventEndDate} побеждайте боссов в рейдах Warlords of Draenor.,437,149939,100,0,0
Путешествия во времени: победите рейдовых боссов Legion,С {EventStartDate} по {EventEndDate} побеждайте боссов в рейдах Legion.,438,149943,100,0,0
Путешествия во времени: выполняйте задания в Запределье,С {EventStartDate} по {EventEndDate} выполняйте задания в Запределье.,439,149951,100,0,0
Путешествия во времени: выполняйте задания в Нордсколе,С {EventStartDate} по {EventEndDate} выполняйте задания в Нордсколе.,440,149947,100,0,0
Путешествия во времени: выполняйте задания в Калимдоре и Восточных королевствах,С {EventStartDate} по {EventEndDate} выполняйте задания в Калимдоре и Восточных королевствах.,441,149957,100,0,0
Путешествия во времени: выполняйте задания в Пандарии,С {EventStartDate} по {EventEndDate} выполняйте задания в Пандарии.,442,149953,100,0,0
Путешествия во времени: выполняйте задания на Расколотых островах,С {EventStartDate} по {EventEndDate} выполняйте задания на Расколотых островах.,443,149955,100,0,0
"Путешествия во времени: собирайте травы, руду, шкуры или рыбу в Запределье","С {EventStartDate} по {EventEndDate} собирайте травы, руду, шкуры или рыбу в Запределье.",444,149965,100,0,0
"Путешествия во времени: собирайте травы, руду, шкуры или рыбу в Нордсколе","С {EventStartDate} по {EventEndDate} собирайте травы, руду, шкуры или рыбу в Нордсколе.",445,149959,100,0,0
"Путешествия во времени: собирайте травы, руду, шкуры или рыбу в Калимдоре и Восточных королевствах","С {EventStartDate} по {EventEndDate} собирайте травы, руду, шкуры или рыбу в Калимдоре и Восточных королевствах.",446,149974,100,0,0
"Путешествия во времени: собирайте травы, руду, шкуры или рыбу в Пандарии","С {EventStartDate} по {EventEndDate} собирайте травы, руду, шкуры или рыбу в Пандарии.",447,149968,100,0,0
"Путешествия во времени: собирайте травы, руду, шкуры или рыбу на Дреноре","С {EventStartDate} по {EventEndDate} собирайте травы, руду, шкуры или рыбу на Дреноре.",448,149962,100,0,0
"Путешествия во времени: собирайте травы, руду, шкуры или рыбу на Расколотых островах","С {EventStartDate} по {EventEndDate} собирайте травы, руду, шкуры или рыбу на Расколотых островах.",449,149971,100,0,0
Путешествия во времени: займитесь рыбалкой в Калимдоре и Восточных королевствах,С {EventStartDate} по {EventEndDate} выудите предметы в Калимдоре и Восточных королевствах.,450,149985,100,0,0
Путешествия во времени: займитесь рыбалкой в Пандарии,С {EventStartDate} по {EventEndDate} выудите предметы в Пандарии.,451,149981,100,0,0
Улучшите отношения со Стражами Сна,,452,149756,100,0,0
Собирайте сонные плоды во время Цветочного бума,Получите 10 способностей сонных плодов во время Цветочного бума в Изумрудном Сне.,453,149763,25,0,0
Участвуйте в эпическом Цветочном буме,Участвуйте в Цветочном буме в Изумрудном Сне с эпическим качеством цветения.,454,149765,25,0,0
Посадите 15 Семян Сна в Изумрудном Сне,,455,149767,25,456,0
Посадите 5 Семян Сна в Изумрудном Сне,,456,149771,25,0,0
Переделка снаряжения,"Переделайте снаряжение на рабочем столе, используя навыки профессии.",457,149775,50,0,0
Пройдите маршруты для гонок драконов в Изумрудном Сне,Поговорите с бронзовым хранителем времени в Изумрудном Сне.,458,149784,50,0,0
Пройдите испытания гонок на драконах в Изумрудном Сне,Поговорите с бронзовым хранителем времени в Изумрудном Сне.,459,149786,50,0,0
Пройдите обратные маршруты гонок на драконах в Изумрудном Сне,Поговорите с бронзовым хранителем времени в Изумрудном Сне.,460,149788,50,0,0
Убивайте игроков в Изумрудном Сне,,461,149795,100,0,0
Получите пробуждающийся гнев,,462,149797,100,0,0
Победите питомцев из Сна,Победите 5 из перечисленных питомцев в Изумрудном Сне.,463,149799,50,0,0
Поймайте зимнего питомца,Поймайте одного из перечисленных зимних питомцев.,464,149801,50,0,0
Станьте объектом воскрешения,,465,149808,25,0,0
Убивайте противников хладнокровно,Убейте 30 противников в одной из перечисленных зон.,466,149823,50,0,0
Наносите урон от магии льда,"Нанесите в общей сложности 500 тыс. ед. урона от магии льда. Урон от магии льда обычно наносят маги, шаманы и рыцари смерти.",467,0,50,0,0
Поучаствуйте в Цветочном буме,Трижды поучаствуйте в Цветочном буме в Изумрудном Сне.,468,149832,25,0,0
Посадите Семена Сна в Изумрудном Сне,,469,149834,25,0,0
"Дополнительное событие ""Стычки на арене"": одерживайте ежедневные победы в матчах на арене",С {EventStartDate} по {EventEndDate} побеждайте на арене 4 дня хотя бы по 1 разу.,470,150004,100,0,0
"Дополнительное событие ""Локальные задания"": выполняйте локальные задания",С {EventStartDate} по {EventEndDate} выполняйте локальные задания.,471,149857,50,0,0
Канун Нового года: запустите красные и синие фейерверки в столицах,{EventStartDate} запустите 10 красных или синих фейерверков в Штормграде или Оргриммаре во время празднества фейерверков.,473,149871,100,0,-500
Зимний Покров: убейте 6 праздничных боссов,С {EventStartDate} по {EventEndDate} убейте 6 боссов из перечисленных.,474,149883,50,27,-100
Зимний Покров: убейте 9 праздничных боссов,С {EventStartDate} по {EventEndDate} убейте 9 боссов из перечисленных.,475,149897,50,474,-100
"Зимний Покров: убейте Омерзительного Гринча (два раза, чтобы наверняка)",С {EventStartDate} по {EventEndDate} убейте Омерзительного Гринча в предгорьях Хилсбрада. Дважды.,476,149911,50,0,-100
[DNT] Complete World Quests during World Quest Bonus Week,[DNT] From {EventStartDate} - {EventEndDate} complete world quests.,477,149857,50,0,0
Финальный импульс: прохождение заданий,"Проходите задания, за выполнение которых можно получить опыт, с {EventStartDate} по {EventEndDate}.",478,149923,150,0,0
Финальный импульс: выполнение локальных заданий,Выполняйте локальные задания с {EventStartDate} по {EventEndDate}.,479,149925,150,0,0
"Пройдите цепочку заданий ""Отчужденные драконы""","Поговорите с Гневионом в Изумрудном Сне, чтобы начать сюжетную линию.",483,150035,50,0,0
Ночные эльфы: выполните цепочку заданий на получение традиционных доспехов,"Выполните указанные ниже задания для получения традиционных доспехов, играя за ночного эльфа:",484,150069,100,0,0
Повысьте уровень класса,Повысьте уровень любого персонажа.,486,150278,50,0,0
Повысьте уровень класса,Повысьте уровень любого персонажа.,487,149723,50,0,0
Зимний Покров: поиграйте с подарком к Зимнему Покрову,"С {EventStartDate} по {EventEndDate} получите 100 единиц эффекта, играя со своей или чьей-то еще новой игрушкой.",489,151021,200,0,-100
Сыграйте в снежки,"Бросайте снежки в других игроков или пусть они бросают их в вас! Снежки можно покупать у торговцев ""Пастбищ Дымного Леса"" в столицах.",491,151329,25,0,0
Используйте знамя бронзовых драконов,Используйте знамя бронзовых драконов на Драконьих островах.,492,151369,50,0,0
Используйте бронзовый флаг гонщика и эмоцию /помахать перед Ноздорму,Используйте бронзовый флаг гонщика и эмоцию /приветствие перед Ноздорму в Вальдраккене.,493,151372,50,0,0
Используйте песочные часы вечности,Используйте песочные часы вечности во Временном Перекрестке на Драконьих островах.,494,151374,50,0,0
Продемонстрируйте /мускулы бронзовому помощнику хранителя времени,Продемонстрируйте /мускулы бронзовому помощнику хранителя времени.,495,151392,25,0,0
Одержите победу в 5 битвах питомцев в Силитусе,,496,151396,100,0,0
Используйте бронзовые часы во время гонки драконов,,497,151400,25,0,0
Зов скарабея: убейте колосса,С {EventStartDate} по {EventEndDate} убейте колосса в Силитусе.,498,151404,50,0,-10
Зов скарабея: убейте колосса в каждом улье,С {EventStartDate} по {EventEndDate} убейте колосса в каждом улье силитидов в Силитусе.,499,151408,100,0,-11
Зов скарабея: устройте /провокацию игроку из другой фракции,С {EventStartDate} по {EventEndDate} устройте /провокацию игроку из противоположной фракции в Силитусе.,500,151412,25,0,-9
Кубок Запределья: пройдите 5 маршрутов для гонок драконов,С {EventStartDate} по {EventEndDate} поговорите с бронзовым хранителем времени в Запределье.,501,151414,100,0,0
Кубок Запределья: пройдите 10 маршрутов для гонок драконов,С {EventStartDate} по {EventEndDate} поговорите с бронзовым хранителем времени в Запределье.,502,151416,150,501,0
Кубок Запределья: пройдите 20 маршрутов для гонок драконов,С {EventStartDate} по {EventEndDate} поговорите с бронзовым хранителем времени в Запределье.,503,151418,200,502,0
Финальный импульс: прохождение подземелий Dragonflight,С {EventStartDate} по {EventEndDate} проходите подземелья Dragonflight.,504,151511,150,0,0
Ярмарка Новолуния: пройдите 1 игру в автомате,С 07.01 по 13.01 победите в 1 из перечисленных игр на острове Новолуния.,505,151640,25,0,0
Ярмарка Новолуния: пройдите 5 игр в автомате,С 07.01 по 13.01 победите в 5 из перечисленных игр на острове Новолуния.,506,151642,100,505,0
Одержите победу в 5 битвах питомцев в Изумрудном Сне,,507,151646,100,0,0
Повысьте уровень класса,Повысьте уровень любого персонажа.,508,151650,100,0,0
Используйте эмоцию /думать в Амирдрассиле,Используйте эмоцию /думать внутри Амирдрассила в Изумрудном Сне,509,151652,25,0,0
Убивайте существ в Изумрудном Сне,"Убивайте существ, за победу над которыми можно получить опыт, в Изумрудном Сне на Драконьих островах.",510,151658,100,0,0
"Пройдите цепочку заданий ""Герой всех времен""","Поговорите с Ноздорму во Временном Перекрестке в Тальдразусе и начните задание ""Падение сквозь время"".",511,151660,200,0,0
"Ярмарка Новолуния: используйте игрушку ""Вечный фейерверк ярмарки Новолуния"" на острове Новолуния","С 07.01 по 13.01 используйте игрушку ""Вечный фейерверк ярмарки Новолуния"" на острове Новолуния.",512,151686,25,0,0
Убивайте игроков в Изумрудном Сне,,513,151688,50,0,0
"Зов скарабея: выполните задание ""Силитист""","С {EventStartDate} по {EventEndDate} выполните локальное задание ""Силитист"" в Силитусе.",514,151833,50,0,-5
Зов скарабея: пожертвуйте военные припасы,С {EventStartDate} по {EventEndDate} 3 раза пожертвуйте военные припасы в Силитусе.,515,151923,100,0,-6
Выполните задания бронзового детеныша,Выполните задания бронзового детеныша в детском саду для драконят в Вальдраккене.,516,151957,100,0,0
"Используйте игрушку ""Стазисный песок"".",Используйте стазисный песок на Временном Перекрестке на Драконьих островах.,517,151982,50,0,0
Пройдите 1 подземелье с соратниками,,518,152017,50,0,0
Пройдите 5 подземелий с соратниками,,519,152023,150,518,0
"Пройдите цепочку заданий ""Возвращение Гилнеаса""","Поговорите с Генном Седогривом в Штормграде или с Калией Менетил в Серебряном бору, чтобы начать эту цепочку заданий.",520,153375,150,0,0
Выполните 5 локальных заданий Азеротских Архивов,Выполните локальные задания Азеротских Архивов на Драконьих островах.,521,153597,50,0,0
Выполните 15 локальных заданий Азеротских Архивов,Выполните локальные задания Азеротских Архивов на Драконьих островах.,522,153609,150,521,0
/Помашите снабженцу Аристе,Используйте эмоцию /помахать перед снабженцем Аристой в академии Алгет'ар.,523,153611,50,0,0
Завершите большие раскопки Азеротских Архивов 1 раз,Завершите большие раскопки Азеротских Архивов на Драконьих островах один раз.,524,153632,50,0,0
Завершите большие раскопки Азеротских Архивов 5 раз,Завершите большие раскопки Азеротских Архивов на Драконьих островах.,525,153634,150,524,0
"Одержите победу в битве питомцев, используя милого питомца","Одержите победу в битве питомцев, используя мотылька-сердцееда, Мелкошустра или птенца птицы любви.",526,154011,50,0,0
"Одержите победу в битве питомцев, используя всех трех милых питомцев","Одержите победу в битве питомцев, используя мотылька-сердцееда, Мелкошустра и птенца птицы любви.",527,154013,100,526,0
Получите 10 очков знаний профессии,"Получите знания Драконьих островов для любой профессии, связанной с изготовлением предметов или сбором материалов.",528,154015,50,0,0
Получите 25 очков знаний профессии,"Получите знания Драконьих островов для любой профессии, связанной с изготовлением предметов или сбором материалов.",529,154027,100,528,0
Выполните 15 локальных заданий в режиме войны,,530,154039,50,0,0
Алхимия Драконьих островов: сделайте открытие,"Будучи алхимиком, откройте новый рецепт Драконьих островов с помощью экспериментов.",531,154041,50,0,0
Пройдите сценарии Dragonflight,"Выполните события ""Портал времени"", ""Большое пиршество"" и ""Цветочный бум"".",532,154043,100,0,0
Любовная лихорадка: выполните все 6 ежедневных заданий,С {EventStartDate} до {EventEndDate} выполните все перечисленные ежедневные задания:,533,154051,100,0,0
"Любовная лихорадка: завершите цепочку заданий ""Королевская химическая компания""",С {EventStartDate} до {EventEndDate} выполните все перечисленные задания:,534,154061,100,0,0
Любовная лихорадка: пожертвование Консорциуму ремесленников,С {EventStartDate} по {EventEndDate} сделайте крупное пожертвование Консорциуму ремесленников на ярмарке подарков.,535,154065,25,0,0
Любовная лихорадка: лучшее средство от стресса,"С {EventStartDate} по {EventEndDate} накопите 250 эффектов ""Снятие стресса"", атакуя манекены в ходе задания ""Дар легкого сердца"".",536,154067,50,0,0
Любовная лихорадка: бросьте розовые лепестки в игроков,С {EventStartDate} до {EventEndDate} найдите персонажей перечисленных классов и бросьте горсть розовых лепестков в каждого из них:,537,154069,50,0,0
"Любовная лихорадка: запустите розовые фейерверки, надев розу","С {EventStartDate} до {EventEndDate} запустите 5 розовых вспышек, надев цветную розу с ярмарки подарков.",538,154083,25,0,0
Любовная лихорадка: позаботьтесь о себе,"С {EventStartDate} до {EventEndDate} выполните задание ""Дар заботы о себе"" тремя разными способами.",539,154085,100,0,0
"Лунный фестиваль: выполните задание ""Лунная консервация""","С {EventStartDate} по {EventEndDate} поговорите с Мираэль Лунное Цветение, чтобы начать задание.",540,154089,50,0,0
Лунный фестиваль: получите лунный камень предков,"С {EventStartDate} по {EventEndDate} получите лунный камень предков из счастливых красных конвертов, которые раздают предки в разных уголках Азерота.",541,154091,50,0,0
Лунный фестиваль: получите 10 лунных камней предков,"С {EventStartDate} по {EventEndDate} получите 10 лунных камней предков из счастливых красных конвертов, которые раздают предки в разных уголках Азерота.",542,154093,150,541,0
Лунный фестиваль: съешьте пельмешек и выстрелите из хлопушки,С {EventStartDate} по {EventEndDate} съешьте праздничный пельмешек и выстрелите из праздничной хлопушки.,543,154095,25,0,0
Ярмарка Новолуния: пройдите 1 игру в автомате,С 04.02 по 10.02 победите в 1 из перечисленных игр на острове Новолуния.,544,154101,25,0,0
Ярмарка Новолуния: пройдите 5 игр в автомате,С 04.02 по 10.02 победите в 5 из перечисленных игр на острове Новолуния.,545,154105,50,544,0
"Пройдите подземелья с соратниками, выбрав каждую роль","Пройдите подземелья с соратниками в роли танка, лекаря и бойца.",546,154140,100,0,0
"Получите 10 уровней, играя за жреца, шамана или друида",,547,154146,100,0,0
Разожгите жаровни в Малдраксусе,"Выполните локальное задание ""Призыв чемпионов"" в Малдраксусе.",548,154148,25,0,0
Годовщина торговой лавки: приобретите в лавке новый предмет для трансмогрификации,,549,154150,25,0,0
Годовщина торговой лавки: поиграйте с новой игрушкой,Используйте одну из перечисленных игрушек из каталога торговой лавки за прошлый год:,550,154152,25,0,0
"Годовщина торговой лавки: побеждайте в битвах, взяв в команду питомцев из лавки","Одержите победу в битвах питомцев, используя хотя бы одного питомца из каталога торговой лавки за прошлый год.",551,154156,50,0,0
Годовщина торговой лавки: еда и танцы,"Съешьте гоблинский супчик и используйте игрушку ""ТАНЭЦ"".",552,154158,25,0,0
Любовная лихорадка: пикник в живописных местах,"С {EventStartDate} по {EventEndDate} используйте корзинку для романтического пикника везде, куда вас может перенести портал в живописное место.",553,154162,50,0,0
Устройте прием при Пепельном дворе,"Вступите в ковенант вентиров и поговорите с бригадиром Плоский Палец в Грехопаде, чтобы получить доступ к Пепельном двору.",554,154196,50,0,0
Устройте 5 приемов при Пепельном дворе,"Вступите в ковенант вентиров и поговорите с бригадиром Плоский Палец в Грехопаде, чтобы получить доступ к Пепельном двору.",555,154198,100,554,0
"Сделайте СЕЛФИ с тиарой, в цилиндре или с моноклем","Поговорите с Ариэль Ультравспышкой в Штормграде или Вивикой Суперкадр в Оргриммаре, чтобы получить камеру СЕЛФИ.",556,154204,25,0,0
Чтобы не отчаиваться – пей чай!,Попробуйте перечисленные виды чая:,557,154206,50,0,0
Выполняйте задания в Сурамаре,,558,154214,100,0,0
Поразите противника: в дуэли и чувством стиля,"Победите игрока в дуэли, надев тиару, цилиндр или монокль.",559,154218,25,0,0
Поразите 5 противников: в дуэли и чувством стиля,"Победите игроков в дуэли, надев тиару, цилиндр или монокль.",560,154220,50,559,0
Совершите /поклон перед противником на арене,,561,154222,25,0,0
Любитель первого класса,Заплатите в общей сложности 25 золотых распорядителям полетов и прочим транспортным службам.,562,154224,25,0,0
Изготовьте |A:Professions-Icon-Quality-Tier3-Small:16:16|a самоцветы из дополнения Dragonflight,,563,154226,50,0,0
Выудите монету островов,,564,154228,50,0,0
"Получите 10 уровней, играя за чернокнижника, мага или паладина",,565,154233,100,0,0
Одержите победу в PvP-битве питомцев с 3 питомцами-гуманоидами в команде,,566,154235,75,0,0
Попробуйте изысканные блюда на Рубиновом пиру,Попробуйте 5 блюд на Рубиновом пиру в Вальдраккене.,567,154237,25,0,0
"Завершите событие ""Шахматы"" в Каражане",,568,154258,75,0,0
"Дайте знать соратнику в подземелье, что он справляется /потрясающе","Отправляйтесь в ""Подземелье с соратниками"" и дайте соратнику знать, что он справляется /потрясающе.",569,154260,25,0,0
"Выпуститесь из академии Алгет'ар, облачившись в куртку-смокинг, а также в рубашку и брюки под смокинг","Победите эхо Дорагосы, облачившись в куртку-смокинг, а также в рубашку и брюки под смокинг.",570,154262,50,0,0
Совершите /поклон или /реверанс перед аристократами в Квартале Звезд,,571,154264,25,0,0
Ярмарка Новолуния: приобретите наряд аристократа или покажите в нем /мускулы,"С 03.03 по 09.03 приобретите элемент наряда аристократа у Честера или продемонстрируйте Честеру /мускулы, полностью облачившись в наряд аристократа.",572,154267,75,0,0
10-я годовщина Hearthstone: победите Чудастера,"С {EventStartDate} по {EventEndDate} победите Чудастера в Штормграде, Оргриммаре или Вальдраккене.",573,154270,25,0,0
10-я годовщина Hearthstone: победите Чудастера 5 раз,"С {EventStartDate} по {EventEndDate} победите Чудастера в Штормграде, Оргриммаре или Вальдраккене.",574,154272,50,573,0
10-я годовщина Hearthstone: победите Чудастера 15 раз,"С {EventStartDate} по {EventEndDate} победите Чудастера в Штормграде, Оргриммаре или Вальдраккене.",575,154274,100,574,0
Ярмарка Новолуния: узнайте свою судьбу,С 03.03 по 09.03 узнайте свою судьбу у Воржея на острове Новолуния.,576,154288,25,0,0
Кубок Нордскола: пройдите 5 маршрутов для гонок драконов,С {EventStartDate} по {EventEndDate} поговорите с бронзовым хранителем времени в Нордсколе.,577,156751,100,0,0
Кубок Нордскола: пройдите 10 маршрутов для гонок драконов,С {EventStartDate} по {EventEndDate} поговорите с бронзовым хранителем времени в Нордсколе.,578,156753,150,577,0
Кубок Нордскола: пройдите 20 маршрутов для гонок драконов,С {EventStartDate} по {EventEndDate} поговорите с бронзовым хранителем времени в Нордсколе.,579,156755,200,578,0
Сад чудес: выполните 2 ежедневных задания,С {EventStartDate} по {EventEndDate} выполняйте ежедневные задания Сада чудес.,580,156760,50,0,0
Сад чудес: выполните 6 ежедневных заданий,С {EventStartDate} по {EventEndDate} выполняйте ежедневные задания Сада чудес.,581,156762,50,580,0
Сад чудес: выполните утиную цепочку заданий,"С {EventStartDate} по {EventEndDate} поговорите с Циннией Брукс в Златоземье или Сильнарией Блуждающее Пламя в Колючем Холме, чтобы начать цепочку заданий.",582,156764,50,0,0
Сад чудес: победите Даэтана Скорое Перо,С {EventStartDate} по {EventEndDate} победите Даэтана Скорое Перо.,583,156801,50,0,0
Сад чудес: выполните 12 ежедневных заданий,С {EventStartDate} по {EventEndDate} выполняйте ежедневные задания Сада чудес.,584,156777,50,581,0
"Сад чудес: пройдите подземелье Dragonflight, надев предмет из коллекции весеннего торжества","С {EventStartDate} по {EventEndDate} пройдите подземелье Dragonflight, надев платье весеннего торжества, шляпу весеннего торжества или костюм весеннего торжества.",585,156779,50,0,0
"Изобразите курицу (/цып) перед стражником, находясь в облике духа Листа Чертополоха","Изобразите курицу (/цып) перед штормградским стражником или оргриммарским рубакой, находясь под действием ветви Листа Чертополоха.",586,156856,100,0,-40
Ярмарка Новолуния: заработайте 5 призовых купонов Ярмарки Новолуния,С 05.05 по 11.05 заработайте призовые купоны Ярмарки Новолуния на Ярмарке Новолуния.,588,156858,75,0,0
"Ярмарка Новолуния: выполните задание ""Испытай свою силу""","С 05.05 по 11.05 выполните задание ""Испытай свою силу"" на острове Новолуния.",589,156861,125,0,0
Ярмарка Новолуния: победите укротителей питомцев,С 05.05 по 11.05 победите опытных укротителей питомцев на острове Новолуния.,590,156864,75,0,0
