Title_lang,Subtitle_lang,InstructionText_lang,SubIcon_lang,TitleTooltip_lang,SubtitleTooltip_lang,EventToastID,PlayerConditionID,UiTextureAtlasMemberID,UiTextureKitID,EventType,DisplayType,EventAsset,Field_9_1_0_38312_011,IconFileID,UiWidgetSetID,ExtraUiWidgetSetID,TitleTooltipUiWidgetSetID,SubtitleTooltipUiWidgetSetID,ShowSoundKitID,HideSoundKitID,Field_10_2_5_52554_021
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,430,152801,12015,0,15,4,0,-2,1392545,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,431,152802,12015,0,15,4,0,-2,7636560,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,432,152803,12015,0,15,4,0,-2,7514190,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,433,152804,12015,0,15,4,0,-2,7514191,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,434,152805,12015,0,15,4,0,-2,1711341,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,435,152806,12015,0,15,4,0,-2,7137505,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,436,152807,12015,0,15,4,0,-2,4914677,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,437,152808,12015,0,15,4,0,-2,236222,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,438,152809,12015,0,15,4,0,-2,135818,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,439,152810,12015,0,15,4,0,-2,135845,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,440,152811,12015,0,15,4,0,-2,7514181,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,441,152812,12015,0,15,4,0,-2,7636530,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,442,152813,12015,0,15,4,0,-2,7514182,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,443,152814,12015,0,15,4,0,-2,1373907,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,444,152815,12015,0,15,4,0,-2,132287,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,445,152816,12015,0,15,4,0,-2,6735718,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,446,152817,12015,0,15,4,0,-2,7636570,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,447,152818,12015,0,15,4,0,-2,7658123,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,448,152819,12015,0,15,4,0,-2,7636571,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,449,152820,12015,0,15,4,0,-2,4667415,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,450,152821,12015,0,15,4,0,-2,135130,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,451,152822,12015,0,15,4,0,-2,7514183,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,452,152823,12015,0,15,4,0,-2,236151,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,453,152824,12015,0,15,4,0,-2,7195161,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,454,152825,12015,0,15,4,0,-2,5390644,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,455,152826,12015,0,15,4,0,-2,1408837,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,456,152827,12015,0,15,4,0,-2,7514188,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,457,152828,12015,0,15,4,0,-2,7297526,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,458,152829,12015,0,15,4,0,-2,5764903,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,459,152830,12015,0,15,4,0,-2,5899327,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,460,152831,12015,0,15,4,0,-2,7514186,0,0,0,0,0,0,0
Доступна новая возможность!,Ключевые таланты,,Открыт |cff20ff20|Htalentpane:|h[ключевой талант]|h|r!,,,461,152832,12015,0,15,4,0,-2,7514187,0,0,0,0,0,0,0
Ритуал прерван,|nИтоговый счет: |cFFFFFFFF%3449c|r,,,,,463,0,0,5765,17,6,1286799,0,0,1992,0,0,0,0,0,0
Ритуал прерван,|nОбъединенный множитель: |cFFFFFFFF+%3452c%|r|n|nИтоговый счет: |cFFFFFFFF%3449c|r,,,,,464,0,0,5765,17,8,1286803,0,0,2104,1991,0,0,183157,183155,0
Ритуал прерван,|nОбъединенный множитель: |cFFFFFFFF+%3452c%|r|n|nИтоговый счет: |cFFFFFFFF%3449c|r,,,,,467,0,0,5765,17,8,1290785,0,0,2105,1991,0,0,183157,183155,0
Ритуал прерван,|nИтоговый счет: |cFFFFFFFF%3449c|r,,,,,468,0,0,5765,17,6,1290786,0,0,2103,0,0,0,0,0,0
После прохождения вылазки появится дополнительная богатая добыча,,,,,,482,0,0,5554,18,13,0,0,647701,0,0,0,0,0,0,0
Внутри прячется Дандан. Сможете найти?,,,,,,483,0,0,5554,18,13,0,0,647701,0,0,0,0,0,0,0
,,,,,,484,0,0,5765,16,8,1298864,0,0,2166,2159,0,0,0,0,0
Древний враг повержен,,Заберите свои трофеи.,,,,486,0,0,5704,18,6,0,0,0,0,0,0,0,0,0,0
Нападение на храм завершено,,,,,,487,0,0,5704,18,6,0,0,0,0,0,0,0,0,0,0
Вторжение в храм завершено,,,,,,488,0,0,5704,18,6,0,0,0,0,0,0,0,0,0,0
После прохождения вылазки появится дополнительная награда в виде подземных монет,,,,,,490,0,0,5554,18,13,0,0,647701,0,0,0,0,0,0,0
После прохождения вылазки появится дополнительная награда в виде мракозарного мергеля,,,,,,491,0,0,5554,18,13,0,0,647701,0,0,0,0,0,0,0
После прохождения вылазки появится дополнительная награда в виде декора,,,,,,492,0,0,5554,18,13,0,0,647701,0,0,0,0,0,0,0
После прохождения вылазки в награду дается дополнительный опыт спутника,,,,,,493,0,0,5554,18,13,0,0,647701,0,0,0,0,0,0,0
"   
Добыча: Джаноа Клык",,,,,,496,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
Добыча: Курсак Извивающийся",,,,,,497,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
Добыча: Батани Чешуйчатый",,,,,,498,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
Добыча: Кадани Коготь",,,,,,499,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
Новые яды,Валире доступна новая способность!,,|cff20ff20|Hdelvecompanionconfig:|h[Валира Сангвинар]|h|r изучила новую способность: |cff71D5FF|Hspell:1306290|h[Новые яды]|r.,,,502,0,12015,0,12,3,97321,0,136242,0,0,0,0,0,0,0
