ID,BaseTag,TagText_lang,Flags
35324,FRIEND_REQUESTS,Запросов на добавление в друзья (%d),3
35325,SELF_HIGHLIGHT_MODE_OUTLINE,Силуэт,1
35326,TEXT_MODE_A_STRING_RESULT_OVERENERGIZE,(%s: перенасыщение энергией),1
35327,BINDING_NAME_TOGGLECOLLECTIONSWARDROBE,Сменить внешность,1
35328,TRANSMOGRIFY_ILLUSION_INVALID_ITEM,К этому облику предмета нельзя применить трансмогрификацию иллюзиями.,1
35329,ARENA_RATED_QUEUES_DISABLED,Очереди на рейтинговые бои временно недоступны.,1
35330,ERR_TEST_CVAR_SET_SSS,,1
35331,BOSS_BANNER_LOOT_SET,Комплект: %s,1
35332,SEND_ITEMS_TO_STRANGER_WARNING,"Возможно, вы не знакомы с владельцем этого персонажа. |n|n Вы действительно хотите отправить игроку %s эти предметы?",1
35333,SEND_MONEY_TO_STRANGER_WARNING,"Возможно, вы не знакомы с владельцем этого персонажа. |n|n Вы действительно хотите отправить игроку %s указанную сумму?",1
35334,BOOST2_MAGEFROST_FLURRY_BFPROC,"Используйте |cFFFFFFFFЛедяную стрелу|r, чтобы вызвать срабатывание |cFFFFFFFFЗаморозки мозгов|r.",1
35335,BOOST2_MAGEFROST_FLURRY,Используйте |cFFFFFFFFШквал|r.,1
35336,BOOST2_MAGEFROST_REMIND_FLURRY,Используйте |cFFFFFFFFШквал|r.,1
35337,BOOST2_HUNTERSURVIVAL_RAPTORSTRIKE,"Используйте |cFFFFFFFFУдар ящера|r, чтобы нанести быстрый удар манекену.",1
35338,BOOST2_HUNTERSURVIVAL_REMIND_RAPTORSTRIKE,Используйте |cFFFFFFFFУдар ящера|r.,1
35339,REQUEST_INVITE,Подать заявку в группу,1
35340,SUGGEST_INVITE,Предложить игрока,1
35341,SLASH_REQUEST_INVITE1,/requestinvite,1
35342,SLASH_REQUEST_INVITE2,/requestinvite,1
35343,INVITE_CONFIRMATION_REQUEST,%s хочет вступить в вашу группу.,1
35344,INVITE_CONFIRMATION_REQUEST_FRIEND,%2$s (друг игрока %1$s) хочет вступить в вашу группу.,1
35345,INVITE_CONFIRMATION_REQUEST_GUILD,%2$s (соратник по гильдии игрока %1$s) хочет вступить в вашу группу.,1
35346,INVITE_CONFIRMATION_SUGGEST,%s предлагает вам пригласить игрока %s в вашу группу.,1
35347,INVITE_CONFIRMATION_QUEUE_WARNING,"Если %s присоединится к вашей группе, вы покинете следующие очереди:",1
35348,EXPERIMENTAL_FEATURE_TURNED_ON_WARNING,"Вы включили одну или несколько экспериментальных возможностей, что может вызвать визуальный дискомфорт в некоторых ситуациях.",1
35349,TRADE_ACCEPT_CONFIRMATION,"Вы уверены, что согласны на этот обмен?",1
35350,DUNGEON_FLOOR_HELHEIMRAID1,Испытание доблести,1
35351,DUNGEON_FLOOR_HELHEIMRAID2,Хельхейм,1
35352,DUNGEON_FLOOR_HELHEIMRAID0,Хауствальд,1
35353,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON1,Комнаты слуг,1
35354,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON2,Cтойла,1
35355,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON3,Пиршественный зал,1
35356,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON4,Гостевые комнаты,1
35357,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON5,Балкон в опере,1
35358,ERR_VOID_STORAGE_INVALID_ITEM,Вы не можете положить этот предмет в хранилище Бездны.,1
35359,WORLD_QUEST_REWARD_FILTERS_TITLE,Награды:,1
35360,WORLD_QUEST_REWARD_FILTERS_PROFESSION_MATERIALS,Материалы для профессий,5
35361,WORLD_QUEST_REWARD_FILTERS_ORDER_RESOURCES,Ресурсы оплота класса,5
35362,WORLD_QUEST_REWARD_FILTERS_GOLD,Золото,1
35363,WORLD_QUEST_REWARD_FILTERS_ARTIFACT_POWER,Сила артефакта,1
35364,WORLD_QUEST_REWARD_FILTERS_EQUIPMENT,Предметы,1
35365,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON6,Терраса Медива,1
35366,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON7,Низ разрушенной лестницы,1
35367,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON8,Верх разрушенной лестницы,1
35368,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON9,Зверинец,1
35369,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON10,Библиотека Хранителя,1
35370,QUESTLINE_LOCATED_ABOVE,Находится выше,1
35371,QUESTLINE_LOCATED_BELOW,Находится ниже,1
35375,SPELL_FAILED_CUSTOM_ERROR_321,Играть на этой гитаре можно только в таверне.,1
35376,RAID_ENCOUNTERS,Сражения,1
35377,PVP_WEEKLY_REWARD,Еженедельная награда,1
35378,SPELL_FAILED_CUSTOM_ERROR_322,Вы не можете дотянуться до задвижки.,1
35379,BINDING_NAME_STARTAUTORUN,Начать бег в автоматическом режиме,1
35380,BINDING_NAME_STOPAUTORUN,Прекратить бег в автоматическом режиме,1
35381,SPELL_FAILED_CUSTOM_ERROR_323,Требуется заряженный ключ.,1
35382,CHAR_LOGIN_LOCKED_BY_RESTRICTION,В данный момент этим персонажем нельзя войти в игру.,6
35383,AUCTION_BROWSE_UNIT_PRICE_SORT,Цена за штуку,1
35384,BATTLENET_FRIEND_REQUEST_RECEIVED,Вы получили предложение стать друзьями в сети Blizzard.,3
35385,SOCIAL_QUEUE_QUEUED_FOR,в очереди на,1
35386,SOCIAL_QUEUE_FORMAT_DUNGEON,Подземелье: %s,1
35387,SOCIAL_QUEUE_FORMAT_HEROIC_DUNGEON,Подземелье: %s (героич.),1
35388,SOCIAL_QUEUE_FORMAT_RAID,Рейд: %s,1
35389,SOCIAL_QUEUE_FORMAT_WORLDPVP,Открытое PvP: %s,1
35390,SOCIAL_QUEUE_FORMAT_BATTLEGROUND,Поле боя: %s,1
35391,SOCIAL_QUEUE_FORMAT_ARENA,Арена (%1$dv%1$d),1
35392,SOCIAL_QUEUE_FORMAT_ARENA_SKIRMISH,Стычка на арене,1
35393,SOCIAL_QUEUE_CLICK_TO_JOIN,"<Щелкните, чтобы присоединиться>",1
35394,QUICK_JOIN_ROLE_NOT_NEEDED,Эта роль в группе не требуется.,1
35395,QUICK_JOIN_FAILED,Не удается присоединиться к группе.,1
35396,SOCIAL_QUEUE_TOOLTIP_HEADER,Очереди,1
35397,QUICK_JOIN,Вступить,3
35398,JOIN_QUEUE,Отправить запрос,1
35399,ACCEPT_GLUE,Принять,2
35400,CHARACTER_BOOST_YOU_MUST_REACTIVATE,"Чтобы воспользоваться данной возможностью, вы должны повторно активировать свою учетную запись.",2
35401,CHARACTER_BOOST_YOU_MUST_UPGRADE,"Чтобы воспользоваться данной возможностью, вы должны изменить статус вашей учетной записи.",2
35402,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON14,Пустомарь,1
35403,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON13,Игровой зал,1
35404,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON12,Верхний ярус библиотеки,1
35405,DUNGEON_FLOOR_LEGIONKARAZHANDUNGEON11,Нижний ярус библиотеки,1
35406,SPLASH_LEGION_NEW_7_1_LABEL,Новое в обновлении 7.1!,1
35407,SPLASH_LEGION_NEW_7_1_FEATURE1_TITLE,Испытание доблести,1
35408,SPLASH_LEGION_NEW_7_1_FEATURE1_DESC,"Один призывает вас на битву с Хелией, владычицей Хельхейма.",1
35409,SPLASH_LEGION_NEW_7_1_FEATURE2_TITLE,Восстание помраченных,1
35410,SPLASH_LEGION_NEW_7_1_FEATURE2_DESC,Поднимите на борьбу жителей Сурамара и подготовьтесь к осаде Цитадели Ночи!,1
35411,SPLASH_LEGION_NEW_7_1_RIGHT_TITLE,Возвращение в Каражан,1
35412,SPLASH_LEGION_NEW_7_1_RIGHT_DESC,Новое обширное эпохальное подземелье ждет вас! Отправляйтесь в легендарную обитель Медива и дайте бой силам Легиона!,1
35414,DUNGEON_FLOOR_DEADWINDPASS23,Хозяйский погреб,1
35415,DUNGEON_FLOOR_DEADWINDPASS24,Нижний погреб,1
35417,QUICK_JOIN_TOAST_MESSAGE,%s встает в очередь в подземелье: %s,1
35418,QUICK_JOIN_TOAST_LFGLIST_MESSAGE,"%s присоединяется к команде ""%s"".",1
35419,QUICK_JOIN_TOAST_EXTRA_PLAYERS,%s +%d,1
35420,QUICK_JOIN_TOAST_EXTRA_QUEUES,%s (+%d),1
35421,GARRISON_FOLLOWER_FULL_MISSION_ADD_ERR,Все ячейки заданий заполнены.,1
35422,GARRISON_FOLLOWER_INACTIVE_ADD_ERR,Этот соратник неактивен.,1
35423,GARRISON_FOLLOWER_COMBAT_ALLY_ADD_ERR,Этому соратнику назначена роль боевого спутника.,1
35424,GARRISON_FOLLOWER_ON_MISSION_ADD_ERR,Этот соратник уже находится на задании.,1
35425,GARRISON_FOLLOWER_WORKING_ADD_ERR,Этот соратник занят работой.,1
35426,GARRISON_FOLLOWER_IN_PARTY_ADD_ERR,Соратник или спутник уже выполняет это задание.,1
35427,ERR_ARTIFACT_RELIC_DOES_NOT_MATCH_ARTIFACT,Эта реликвия несовместима с используемым вами артефактом.,1
35428,EJ_LOOT_SLOT_FILTER_OTHER,Прочее,1
35429,GUILD_NEWS_FILTER9,Получен легендарный предмет,1
35430,GUILD_NEWS_FORMAT8,%s получает %s,1
35431,QUEST_LOG_COUNT,Задания: %d / %d,1
35432,GARRISON_FOLLOWER_UPGRADE_ERROR_NOT_COLLECTED,Соратник не нанят,1
35433,GARRISON_FOLLOWER_UPGRADE_ERROR_ON_MISSION,Сначала нужно завершить все задачи,1
35434,GARRISON_FOLLOWER_UPGRADE_ERROR_IS_NOT_MAX_LEVEL,Уровень соратника не максимальный,1
35435,GARRISON_FOLLOWER_UPGRADE_ERROR_CANNOT_APPLY_TEMPORARY_ABILITY,Невозможно применить способность к соратнику,1
35436,ERR_NOT_WHILE_MOVING,Невозможно делать это на ходу.,1
35437,BONUS_ROLL_TOOLTIP_ENCOUNTER_JOURNAL_LINK,"<Щелкните, чтобы просмотреть список добычи для данного босса.>",1
35438,ENCOUNTER_JOURNAL_LINK_BUTTON_TUTORIAL,"Щелкните, чтобы просмотреть список добычи для данного босса.",1
35439,INVTYPE_NON_EQUIP,Неэкипируемое,5
35441,SPELL_FAILED_CUSTOM_ERROR_324,Нужно использовать удочку Темносвета.,1
35442,KIOSK_MODE_COMPETITIVE_MODE,СОРЕВНОВАТЕЛЬНЫЙ РЕЖИМ,2
35443,FLIGHT_MAP_CLICK_TO_ZOOM_HINT,"Щелкните, чтобы приблизить карту.",1
35444,GARRISON_FOLLOWER_UPGRADE_ERROR_WORKING,Соратник занят,1
35445,GARRISON_FOLLOWER_UPGRADE_ERROR_CANNOT_APPLY_UPGRADE,Соратник не годится в качестве цели,1
35446,ITEM_CONTAINER,Контейнер,1
35447,TALENT_TOOLTIP_ADD_COMBAT_ERROR,Таланты нельзя сменить в бою.,1
35448,ACCEPTING_INVITE_WILL_REMOVE_QUEUE,"Присоединившись к этой группе, вы покинете все текущие очереди.",1
35449,POWER_TYPE_FEL_INFUSION,Насыщение Скверной,1
35450,BINDING_NAME_TOGGLEQUICKJOINTAB,Переключить режим вступления,1
35451,SOCIAL_QUEUE_ALSO_IN_GROUP,Также в группе:,1
35452,SOCIAL_QUEUE_AND_MORE, и более,1
35453,SOCIAL_QUICK_JOIN_TAB_HELP_TIP,"Быстро присоединиться к друзьям и соратникам по гильдии, когда они занимают очередь или организуют заранее созданную группу.",3
35455,CR_PARRY_BASE_STAT_TOOLTIP,Повышает вероятность парировать атаку на %.2f%%|n|cff888888 (до снижения действенности повторяющихся эффектов)|r,1
35456,CR_DODGE_BASE_STAT_TOOLTIP,Повышает вероятность уклонения на %.2f%%|n|cff888888 (до снижения действенности повторяющихся эффектов)|r,1
35458,SPELL_FAILED_NEED_ALL_PARTY_MEMBERS,Это действие требует присутствия всех участников группы.,1
35459,QUICK_JOIN_ALREADY_IN_PARTY,"Вы уже состоите в группе. Чтобы войти в очередь, нужно покинуть группу.",1
35460,FOLLOWER_ABILITY_CAST_ERROR_INVALID_TARGET,Невозможно применить к этому соратнику.,1
35461,FOLLOWER_ABILITY_CAST_ERROR_INVALID_FOLLOWER_SPELL,Невозможно применить к этому соратнику.,1
35462,FOLLOWER_ABILITY_CAST_ERROR_REROLL_NOT_ALLOWED,Невозможно заменить эту способность.,1
35463,FOLLOWER_ABILITY_CAST_ERROR_SINGLE_MISSION_DURATION,Невозможно заменить способность для одиночного задания.,1
35464,FOLLOWER_ABILITY_CAST_ERROR_MUST_TARGET_FOLLOWER,Целью должен быть соратник.,1
35465,FOLLOWER_ABILITY_CAST_ERROR_MUST_TARGET_TRAIT,Целью должна быть особенность.,1
35466,FOLLOWER_ABILITY_CAST_ERROR_INVALID_FOLLOWER_TYPE,Невозможно применить к этому соратнику.,1
35467,FOLLOWER_ABILITY_CAST_ERROR_MUST_BE_UNIQUE,У соратника уже есть такой предмет.,1
35468,CHARACTER_BOOST_ERROR_PENDING_FACTION_CHANGE,"Перед тем как повышать уровень персонажа, вам нужно войти в игру, чтобы завершить процесс смены расы или фракции.",2
35469,FOLLOWER_ABILITY_CAST_ERROR_CANNOT_TARGET_LIMITED_USE_FOLLOWER,Целью не могут быть отряды.,1
35470,FOLLOWER_ABILITY_CAST_ERROR_MUST_TARGET_LIMITED_USE_FOLLOWER,Целью должны быть отряды.,1
35471,FOLLOWER_ABILITY_CAST_ERROR_ALREADY_AT_MAX_DURABILITY,Уже достигнута максимальная прочность.,1
35472,NO_TITLES_TOOLTIP,У вас нет званий.,1
35473,WARDROBE_ITEMS,Предметы,1
35474,WARDROBE_SETS,Наборы,1
35475,BLIZZARD_STORE_ERROR_UNAVAILABLE,Магазин в данный момент недоступен.,1
35477,ERR_GROUP_JOIN_BATTLEGROUND_DEAD,"Вы не можете выйти на поле боя, потому что вы или кто-то из участников вашей группы умер.",1
35478,ERR_LFG_DEAD,"Вы не можете встать в очередь на поле боя, потому что вы или кто-то из участников вашей группы умер.",1
35479,RAID_BOSSES,Боссы,1
35480,SPELLBOOK_SPELL_NOT_ON_ACTION_BAR,Можно вынести на панель команд.,1
35481,LFG_LIST_APP_DECLINED_FULL_MESSAGE,"Группа ""%s"" заполнена и удалена из списка.",1
35482,LFG_LIST_APP_DECLINED_DELISTED_MESSAGE,"Группа ""%s"" удалена из списка.",1
35483,SPELL_FAILED_CUSTOM_ERROR_325,Ваша цель должна быть в оковах.,1
35484,ACHIEVEMENT_COMPARISON_COMPLETED,|A:achievementcompare-GreenCheckmark:0:0|a Вы получили это достижение %2$02d/%1$d/20%3$02d,1
35485,ACHIEVEMENT_COMPARISON_IN_PROGRESS,|A:achievementcompare-YellowCheckmark:0:0|a Ваш прогресс,1
35486,ACHIEVEMENT_COMPARISON_NOT_COMPLETED,Вы не получили это достижение.,1
35487,ACHIEVEMENT_COMPARISON_NO_PROGRESS,У вас нет прогресса на пути к этому достижению.,1
35488,ACHIEVEMENT_COMPARISON_CRITERIA_WITH_CHECK,%s  |A:achievementcompare-YellowCheckmark:0:0|a,1
35489,BONUS_ROLL_REWARD_ARTIFACT_POWER,Сила артефакта,1
35490,SPELL_FAILED_GARRISON_FOLLOWER_MIN_ITEM_LEVEL,Уровень силы соратника недостаточен для этого заклинания.,1
35491,CHAR_CREATE_TIMEOUT,Превышено допустимое время создания персонажа.,2
35492,CHAR_CREATE_THROTTLE,Создание персонажей данного типа в настоящее время ограничено.,2
35494,TOKEN_CONSUMABLE_DESCRIPTION_30_DAYS_BALANCE,Использование: добавляет 30 дней игрового времени к вашей учетной записи World of Warcraft или %s на кошелек Blizzard.,1
35495,TUTORIAL_TOKEN_GAME_TIME_STEP_2_BALANCE,2. Получите с его помощью 30 дней|nигрового времени (или %s на кошелек Blizzard).,1
35496,TOKEN_COMPLETE_BALANCE_DESCRIPTION,%s будет перечислено на ваш кошелек Blizzard. Вы получите подтверждение на ваш адрес электронной почты.,1
35497,TOKEN_CONFIRM_BALANCE_DESCRIPTION,%s будет перечислено на ваш кошелек Blizzard.,1
35498,TOKEN_REDEEM_BALANCE_BUTTON_LABEL,%s на кошелек Blizzard,1
35499,TOKEN_REDEEM_BALANCE_CONFIRMATION_DESCRIPTION,Перечислить %s на ваш кошелек Blizzard?,1
35500,TOKEN_REDEEM_BALANCE_ERROR_CAP_FORMAT,"|cffff2020Вы не можете выбрать эту возможность, так как баланс вашего кошелька Blizzard (%s) достиг или приближается к максимуму.|r |cffffd000|HurlIndex:34|h[Щелкните здесь]|h|r|cffff2020, чтобы узнать больше.|r",1
35501,TOKEN_REDEEM_BALANCE_FORMAT,Текущий баланс: |cffffffff%s|r|nНовый баланс: |cffffffff%s|r,1
35502,TOKEN_REDEEM_BALANCE_TITLE,Кошелек Blizzard,1
35505,OBJECTIVES_FIND_GROUP,Найти группу,1
35506,AUTO_GROUP_CREATION_NORMAL_QUEST,Текущее задание [%s].,1
35507,AUTO_GROUP_CREATION_WORLD_QUEST,Текущее локальное задание [%s].,1
35508,PREMADE_GROUP_SEARCH_DELIST_WARNING_TEXT,"У вас уже есть группа, которая числится в списке поиска заранее собранных групп. Вы хотите исключить ее из списка, чтобы начать этот поиск?",1
35509,DK_BRUTE_BOSSNAME,Мен'крог,1
35511,SPELL_FAILED_CUSTOM_ERROR_326,"Вам уже известно все, что записано на этих страницах.",1
35512,LFG_LIST_PRIVATE,Закрытая,1
35513,LFG_LIST_PRIVATE_TOOLTIP,Видят только друзья и соратники по гильдии участников группы.,1
35514,SPELL_FAILED_CUSTOM_ERROR_327,Груммелей ни в коем случае нельзя мочить!,1
35515,VISITABLE_URL34,https://battle.net/support/article/76461,2
35517,ERR_QUEST_TURN_IN_FAIL_REASON,%s,1
35518,TOKEN_REDEEM_BALANCE_DESCRIPTION,Перечислить %s на ваш кошелек Blizzard.,1
35519,INVITE_CONFIRMATION_REQUEST_QUICKJOIN,Игрок %s просит принять его в группу.,1
35520,INVITE_CONFIRMATION_REQUEST_FRIEND_QUICKJOIN,%2$s (друг игрока %1$s) просит принять его в группу.,1
35521,INVITE_CONFIRMATION_REQUEST_GUILD_QUICKJOIN,%2$s (согильдиец игрока %1$s) просит принять его в группу.,1
35522,SPELL_FAILED_CUSTOM_ERROR_328,Сейчас вы не можете менять специализации.,1
35523,TOOLTIP_TRACKER_FIND_GROUP_BUTTON,Найти группу,1
35532,POSTMASTER_PIPE_KALIMDOR,Калимдор,1
35533,POSTMASTER_PIPE_EASTERNKINGDOMS,Восточные королевства,1
35534,POSTMASTER_PIPE_OUTLAND,Запределье,1
35535,POSTMASTER_PIPE_NORTHREND,Нордскол,1
35536,POSTMASTER_PIPE_PANDARIA,Пандария,1
35537,POSTMASTER_PIPE_DRAENOR,Дренор,1
35538,POSTMASTER_PIPE_BROKEN_ISLES,Расколотые острова,1
35539,SLASH_API1,/api,1
35540,SLASH_API2,/api,1
35542,SPELL_FAILED_CUSTOM_ERROR_329,Вы уже разместили максимальное доступное вам количество заказов на проведение исследований артефакта.,1
35543,TOMB_RAID_DRAGON_INFERNAL,Энергия Скверны,1
35544,MOUNT_JOURNAL_FILTER_UNUSABLE,Невозможно использовать,1
35545,SPELL_FAILED_CUSTOM_ERROR_330,У вас недостаточно осколков Пустоты.,1
35546,ERR_COMPLETED_TRANSMOG_SET_S,Вы полностью собрали комплект: %s.,1
35547,TRANSMOG_SET_LINK_FORMAT,%s (%s),1
35548,AUTO_ACCEPT_QUICK_JOIN_TEXT,Автоматически принимать запросы на присоединение,1
35549,OPTION_TOOLTIP_AUTO_ACCEPT_QUICK_JOIN,Позволяет друзьям и членам гильдии мгновенно присоединяться к вашим очередям без подтверждения.,1
35550,CHARACTER_LINK_CLASS_LEVEL_SPEC_TOOLTIP,%2$s %1$d-го уровня (%3$s),1
35551,CHARACTER_LINK_ITEM_LEVEL_TOOLTIP,Уровень предмета: %d,1
35552,REPUTATION_PROGRESS_FORMAT,%s / %s,1
35553,PARAGON_REPUTATION_TOOLTIP_TEXT,"Продолжайте улучшать репутацию с фракцией ""%s"", чтобы получить награду.",1
35554,QUICK_JOIN_IS_AUTO_ACCEPT_TOOLTIP,Принимать автоматически,1
35555,QUICK_JOIN_TOOLTIP_AVAILABLE_ROLES,Доступные роли:,1
35556,QUICK_JOIN_TOOLTIP_NO_AVAILABLE_ROLES,Нет доступных ролей,1
35557,QUICK_JOIN_TOOLTIP_AVAILABLE_ROLES_FORMAT,Урон: %s %s,1
35558,BONUS_BUTTON_RANDOM_BG_TITLE,Случайные поля боя,1
35559,BONUS_BUTTON_RANDOM_BG_DESC,Сразитесь с противоборствующей фракцией на случайном поле боя.,1
35560,BONUS_BUTTON_SKIRMISH_TITLE,Стычка,1
35561,BONUS_BUTTON_SKIRMISH_DESC,- Схватка 2v2 или 3v3|n- Уцелевшая команда побеждает|n- Лекари участвуют только в формате 3v3,1
35562,BONUS_BUTTON_ASHRAN_TITLE,Ашран,1
35563,BONUS_BUTTON_ASHRAN_DESC,- Убейте лидера противоборствующей фракции|n- Одержите победу в регулярных событиях|n- Убивайте вражеских игроков,1
35564,BRAWL_CLOSED,Потасовка (закрыта),1
35565,BRAWL_CLOSED_NEW,Новая потасовка через %s,1
35566,BRAWL_TOOLTIP_NAME,Потасовка: %s,1
35567,BRAWL_TOOLTIP_ENDS,Заканчивается через %s,1
35568,BRAWL_TOOLTIP_MAPS,Карты,1
35569,BRAWL_TOOLTIP_MAP_ENTRY,- %s,1
35570,BRAWL_TOOLTIP_RULES,Правила,1
35571,BRAWL_TOOLTIP_RULES_ENTRY,- %s,1
35573,TRANSMOG_SET_PVP,PvP,1
35574,TRANSMOG_SET_PVE,PvE,1
35575,PVP_REWARD_XP_FORMAT,%s очков опыта,1
35576,VAS_PVE_PARENTHESES,(PvE),2
35577,VAS_PVP_PARENTHESES,(PvP),2
35578,VAS_RP_PARENTHESES,(RP),2
35579,VAS_RPPVP_PARENTHESES,(Ролевой PvP),2
35580,EQUIPMENT_SET_SETTINGS,Критерии,1
35581,EQUIPMENT_SET_ASSIGN_TO_SPEC,Выберите специализацию:,1
35582,SERVICES_TRIAL_BOOST_HINT,Уровень вашего персонажа мгновенно повысится после окончания пробного периода.,2
35583,BLIZZARD_STORE_VAS_SELECT_ACCOUNT,Выберите учетную запись,2
35584,BLIZZARD_STORE_VAS_DIFFERENT_BNET,Другая учетная запись Blizzard,2
35585,BLIZZARD_STORE_VAS_TRANSFER_REALM,В другой игровой мир,2
35586,BLIZZARD_STORE_VAS_REALM_NAME,Игровой мир,2
35587,BLIZZARD_STORE_VAS_TRANSFER_ACCOUNT,На другую учетную запись,2
35588,BLIZZARD_STORE_VAS_TRANSFER_FACTION_BUNDLE,Смена фракции на |3-3(%s) (+ %s),2
35589,BLIZZARD_STORE_VAS_EMAIL_ADDRESS,Адрес электронной почты,2
35590,BLIZZARD_STORE_VAS_DESTINATION_BNET_ACCOUNT,Целевая учетная запись,2
35591,OPEN_ALL_MAIL_BUTTON,Открыть все,1
35592,BLIZZARD_STORE_VAS_REALMS_AND_MORE,и еще %d...,2
35593,CONTRIBUTION_UNDER_CONSTRUCTION,Ведутся работы,5
35594,CONTRIBUTION_ACTIVE,Активно,1
35595,CONTRIBUTION_UNDER_ATTACK,Под атакой,5
35596,CONTRIBUTION_DESTROYED,Строение уничтожено,5
35597,CONTRIBUTION_TOOLTIP_UNLOCKED_WHEN_ACTIVE,Становится доступным при активации здания.,1
35598,CONTIBUTION_REQUIRED_CURRENCY,Внести %s,1
35599,CONTRIBUTION_DISABLED,Внести,5
35600,OPEN_ALL_MAIL_BUTTON_OPENING,Чтение...,1
35601,CHARACTER_SELECT_REVOKED_BOOST_TOKEN_LOCKED_TOOLTIP_TITLE,Персонаж заблокирован,2
35602,CHARACTER_SELECT_REVOKED_BOOST_TOKEN_LOCKED_TOOLTIP_TEXT,"Возникла неполадка с мгновенным повышением уровня.\n\nПожалуйста, воспользуйтесь услугой ""Мгновенное повышение уровня"", чтобы разблокировать этого персонажа.",2
35603,CHARACTER_SELECT_REVOKED_BOOST_TOKEN_LOCKED_TOOLTIP_HELP_SHOP,"<щелкните, чтобы открыть магазин>",2
35604,CHARACTER_SELECT_REVOKED_BOOST_TOKEN_LOCKED_TOOLTIP_HELP_USE_BOOST,"<Щелкните, чтобы повысить уровень>",2
35605,CHARACTER_SELECT_REVOKED_BOOST_TOKEN_DIALOG_TEXT,"Вы действительно хотите воспользоваться мгновенным повышением уровня, чтобы разблокировать персонажа ""%s""?",2
35606,ERROR_MANUAL_UNREVOKE_FAILURE,Невозможно воспользоваться мгновенным повышением уровня для разблокирования персонажа.,2
35608,CONFIRM_SURRENDER_ARENA,Сдаться?,1
35609,CONTIBUTION_HEALTH_TEXT_WITH_PERCENTAGE,Прочность: %s,1
35610,SURRENDER_ARENA,Сдаться,1
35611,CONTRIBUTION_REWARD_TOOLTIP_TITLE,Награда,1
35612,CONTRIBUTION_REWARD_TOOLTIP_TEXT,"Внеся вклад в строительство этого здания, вы получите следующие награды:",1
35613,VISITABLE_URL35,https://support.blizzard.com/help/product/wow/,2
35614,VISITABLE_URL36,https://support.battlenet.com.cn/games/wow,2
35615,TRANSMOG_SETS_TAB_TUTORIAL,"Здесь вы можете просмотреть все косметические комплекты, доступные для вашего класса.",1
35616,TRANSMOG_SETS_VENDOR_TUTORIAL,Здесь вы можете просмотреть и использовать имеющиеся косметические комплекты.,1
35617,EXALTED_PLUS_REPUTATION_TUTORIAL,Продолжайте улучшать репутацию с превозносящими вас фракциями и получайте дополнительные награды.,1
35618,CHARACTER_UPGRADE_UNLOCK_TRIAL_CHARACTER_FINISH_LABEL,Разблокировать!,2
35619,CHARACTER_UPGRADE_KRW_FINISH_TRIAL_BOOST_BUTTON_POPUP_TEXT,"|cnHIGHLIGHT_FONT_COLOR:Вы уверены, что хотите |rразблокировать|cnHIGHLIGHT_FONT_COLOR: этого тестового персонажа? Если вы нажмете кнопку ""Разблокировать!"", то уже не сможете отменить это действие.|r",2
35620,CHARACTER_UPGRADE_FINISH_TRIAL_BOOST_BUTTON_POPUP_TEXT,"|cnHIGHLIGHT_FONT_COLOR:Вы уверены, что хотите |rразблокировать|cnHIGHLIGHT_FONT_COLOR: этого тестового персонажа? Вы уже не сможете отменить это действие.|r",2
35621,SPELL_FAILED_CUSTOM_ERROR_331,"""Церберакс"" не патрулирует данную область.",1
35622,GARRISON_FOLLOWER_QUALITY6_DESC,Эпохальный,1
35623,SPELL_FAILED_CUSTOM_ERROR_332,"В настоящее время ""Церберакс"" не может открыть еще один портал.",1
35624,TRANSMOG_SETS_UNFAVORITE_WITH_DESCRIPTION,Удалить из избранного (%s),1
35625,TRANSMOG_SETS_FAVORITE_WITH_DESCRIPTION,Добавить в избранное (%s),1
35626,BLIZZARD_STORE_VAS_REALMS_PREVIOUS,Показать предыдущие миры...,2
35627,TRANSMOG_REQUIRED_HOLIDAY,Требуется праздник: %s.,1
35628,RELIC_TOOLTIP_RANK_INCREASE_INACTIVE,+%d |4уровень:уровня:уровней;: %s,1
35629,BRAWL_TUTORIAL,Получите новые сногсшибательные впечатления от игры в режиме потасовки в PvP.,1
35630,REPUTATION_EXALTED_PLUS_HELP,Продолжайте улучшать репутацию с превозносящими вас фракциями и получайте дополнительные награды.,1
35632,SPLASH_LEGION_NEW_7_2_LABEL,Новое в обновлении 7.2!,1
35633,SPLASH_LEGION_NEW_7_2_RIGHT_TITLE,Возглавьте Армию погибели Легиона,1
35634,SPLASH_LEGION_NEW_7_2_RIGHT_DESC,Вернитесь на Расколотый берег и положите конец вторжению Легиона в Азерот.,1
