Word,ID
Квин Обрен,76230
Серк Бесрерк,76232
Шейн Серобородый,76234
Любопытный манаклык,76236
Зловещий ловец силовых линий,76238
Молодой ученик,76240
Гризли Пути Снов,76242
Хищник Пути Снов,76244
Молодой хищник Пути Снов,76246
Чародейский колодец,76248
Светлоперый грифон,76250
Большерогий олененок,76252
Большерогий олень,76254
Большерогая олениха,76256
Ахронос,76258
Подозрительная дворянка,76260
Четвертый всадник,76262
Призванный Повелитель Ветров,76264
Призванный Повелитель Воды,76266
Осколок Ночного Колодца,76268
Тысячелетний том,76270
Житель Цитадели Ночи,76272
Заступник Цитадели Ночи,76274
Боевой маг из Сумеречной Стражи,76276
Наблюдатель из Сумеречной Стражи,76278
Аристократ - мастер телепортации,76280
Сердечник Триллиакса,76282
Шал'дорай-натуралист,76284
Дракончик Пути Снов,76286
Лазурная форель,76288
Небесная послушница,76290
Изумрудный прыгун,76292
Сувенирное чучело элекка,76294
Придворный начертатель,76296
Гладкое Копыто,76298
Хэймон,76300
Опустошители Черного Клинка,76302
Сувенирное чучело ящера,76304
Род Саел'орна,76306
Ядошкурый тенеткач,76308
Послушник Саел'орна,76310
Темный архидемон,76312
Страж гнева - истребитель,76314
Страж променада,76316
Золоченый страж,76318
Калиндрас,76320
Сораллий,76323
Магистр Злисса,76324
Аудитор Изиель,76325
Аз'жатар,76326
"Волшакс, Сокрушитель воли",76327
Стреляющий звездами преследователь,76328
Пленник Легиона,76329
Защитник Зловещего Тотема,76330
Разиль Огнерожденный,76331
Джинджер Застревалли,76332
Джемма Уилсон,76333
Отряд оруженосцев,76334
Звездный фамилиар,76335
Напуганный сурамарский ребенок,76337
Кудесница,76339
Темная служительница,76341
Предвестница из культа Приверженцев Тени,76343
Орк-узница,76345
Отрекшаяся-разведчица,76347
Отрекшаяся - метатель льда,76349
Орчиха-разведчица,76351
Саботажница с заставы Талрендис,76353
Ночнорожденная-соучастница,76355
Служанка поместья Лунархов,76357
Перепуганная жительница Экзодара,76359
Жительница Экзодара,76361
Оруженосец из ордена Серебряной Длани,76363
Защитница из ордена Серебряной Длани,76365
Избранница Света,76367
Пленная Отрекшаяся,76369
Сирена Сатрависса,76371
Леди Соммель,76373
Гриззолап,76375
Тропослиз,76377
Хвостобой,76379
Мар'тура,76381
Дрессированный темночешуйчатый змей,76383
Бьюдли,76385
Астролог Джарин,76387
Клинки Ужаса,76389
Хищный пожиратель,76391
Изгнанный мародер,76393
Всадница Сумеречной Стражи,76395
Всадник из Сумеречной Стражи,76397
Обезумевший альфа-самец,76399
Слюнявый Хребет,76401
Смерточешуй,76403
Глыбочешуй,76405
Одауг,76407
Мрл-грл-рл по кличке Рыбий Глаз,76409
Носатый Вор,76411
Ужасноцвет,76413
Икатисс,76415
Заксифран Осквернитель,76417
Олень Треснутого Щита,76419
Олениха Треснутого Щита,76421
Магистр Астролет,76423
Верховная мать Леазан,76425
Заклинатели Кирин-Тора,76427
Голодный паучок,76429
Коварный паучок,76431
Кошмарный древень,76433
Данталионакс,76435
Забвенон,76437
Горгоннаш,76439
Аркетракс,76441
Истошно кричащий бес,76443
Черепаха сияющих прудов,76445
Покоритель Топора Скверны,76447
Небесный ужас,76449
Ловец душ,76451
Тотем фонтана лавы,76453
Изможденная болью сова,76455
Даниэль Стремительный Коготь,76457
Джейме'трис Колючий Ветер,76459
Матрин Дикий Коготь,76461
Ожившая учетная книга,76463
Жрец Луносвета,76465
Аностронот,76467
Белинар,76469
Инфернал-раскалыватель миров,76471
Алый шелкокрыл,76473
Дымокрыл каньона,76475
Охотник Туманной низины,76477
Мартин Оцехо,76479
Незерил Быстрый Поток,76481
Тиматил Черная Песнь,76483
Эмилия Лунодрево,76485
Гердес Сонная Тетеря,76487
Хмелевар Гилберт,76489
Кейкли,76491
Авайя Дальний Ветер,76493
Холланд Матилла,76495
Лэндон Дои,76497
Слуга дома Стеллерис,76499
Мерцающий манаспин,76501
Пушка-раскладушка,76503
Дю'пре,76505
Рейзен Быстрый Клинок,76507
Крутящаяся коса,76509
Призрачный палач,76511
Проклятые останки,76513
Водяной волк,76515
Танджин Литейщик,76517
Провидец Алеис,76519
Асталор Сумеречная Луна,76521
Исилар Песнь Росы,76523
"Визуул, охотник из портала",76525
Зараженный деметродон,76527
Воплощение Кошмара,76529
Темные ревнители,76531
Яркокопытный олень,76533
Огромный чащобный топотун,76535
Оскверненный ателоп,76537
Оскверненная шелковая бабочка,76539
Воры Братства Справедливости,76541
Ящер-элементаль,76543
Заклинатели Мрачной Жатвы,76545
Эмтиас Острый Глаз,76547
Мо'арг-разоритель,76549
Приносящий Свет Серебряного Авангарда,76551
Заклинатель из Сумеречной стражи,76553
Группа послушников,76555
Скверноподданный маг Хаоса,76557
Скверноподданный теневой клинок,76559
Дозорный из бездны,76561
Адепты школы Тигра,76563
Болезненный бес,76565
Предвестник Легиона,76567
Заточение в Пустоте,76569
Иссушенный Приносящий Свет,76571
Геоманты Служителей Земли,76573
Послушники школы Тигра,76575
Рыцари ордена Серебряной Длани,76577
Знахарка из племени Черного копья,76579
Повелитель Скверны Раззар,76581
Повелитель Скверны Даракк,76583
Повелитель Скверны Куррз,76585
Оргриммарская рубака,76587
Прячущий лицо жрец,76589
Сердце Света,76591
Грязный Дэрил,76593
Паланкин,76595
Дружина звероловов,76597
Рассказчик (возможно),76599
Страж Орды,76601
Исследовательница Тулия,76603
Библиотекарь Лайтморн,76605
Сильверин,76607
Идеалы света Пустоты,76609
Дружина фанатиков,76611
Ночнорожденная-горожанка,76613
Мать Сепестра,76615
Пленный пират,76617
Фал'дорайская повелительница паутины,76619
Приказы ШРУ,76621
Повелитель Скверны Дуркан,76623
Повелитель Скверны Волак,76625
Повелитель Скверны Гарзан,76627
Триксиния Ржавая Застежка,76629
Разговор с официанткой,76631
Падший хранитель,76633
Падшая стражница врат,76635
Роящийся ужас,76637
Разговор с барменом,76639
Заразное щупальце,76641
Одурманенная хранительница святилища,76643
Зараженный долгоног,76645
Зараженная газель,76647
Зараженный перепелятник,76649
Больная пума,76651
Сел'фарий,76653
Дрел'варий,76655
Чародейская проекция,76657
Мелководный угорь,76659
Почтальон Фо'рум,76661
Сурамарский скалобраз,76663
Роевик Соленой Чешуи,76665
Капитан Руссо,76667
Лава Скверны,76669
Скалобраз силовой линии,76671
Визжащая колдунья-сестра,76673
Низинный твердопанцирник,76675
Мередильский хватозуб,76677
Бенакс,76679
Скальный небесный коготь,76681
Слабое порождение Света,76683
Вол’джин,76685
Дуэлянт,76687
Паутинчик,76689
Жареная крыса,76691
Темная валь'кира-целительница,76693
Чарокрылая сова,76695
Кошмарный кролик,76697
Зловещая змея,76699
Скильдмарк,76701
Бонни из Клоаки,76703
Ублюдок,76705
Фанатик,76707
Брильда Дубельдуб,76709
Опустошитель Черного Клинка,76711
Вал'ротар,76713
Сат'разел,76715
Превращенный адепт иллидари,76717
Призрачный зритель,76719
Офицер Фэйрбанкс,76721
Незримый снайпер,76723
Вход в подземелье,76725
Перерожденные,76727
Землепроходец,76729
Порожденный Скверной Таратор,76731
Заклинатель Кирин-Тора,76733
Мастер школы Быка,76735
Найденная кровавая тропа,76737
Фал'дорайский охотник,76739
Заклинатель земли,76741
Геомант Служителей Земли,76743
Линкор Орды,76745
Заклинатель Мрачной Жатвы,76747
Дерганый Джо,76749
Валарьяр-претендент,76751
Хитрый огнехвост,76753
Насыщенный маной огнехвост,76755
Чешуйник,76757
Береговой щелкун,76759
Мередильский твердожор,76761
Стайный вредитель,76763
Чащобный манахищник,76765
Опаленный силовой линией олень,76767
Ярость дракона,76769
Призрачная зрительница,76771
Хранитель катакомб из Сумеречной стражи,76773
Хранитель силовых линий из Сумеречной стражи,76775
Начертатель рун из Сумеречной стражи,76777
Фолиант архивариуса,76779
Архивариус Сумеречной стражи,76781
Скованный руной змей,76783
Гриндл Дубельдуб,76785
Таинственные ноги,76787
Банковский сундук путешественника,76789
Очки головоломки,76791
Броксигар Рыжий,76793
Мертвый кристаллический скорпид,76795
Жрица Альянса,76797
Осиротевшее сурамарское дитя,76799
Голодный шаркун,76801
Род Алекстразы,76803
Снежный коготь,76805
Щитоносец,76807
Защитная матрица,76809
Вождь Вол'джин,76811
Ночнорожденная - охотница на лис,76813
Ллориан,76815
Луниэль,76817
Демония Пикерин,76819
Аквос Освобожденный,76821
Призрак времени,76823
Бешеный ловец,76825
Дворцовый охранник,76827
Гигантский осадник,76829
Психобород,76831
Стайный паучок,76833
Страж Ладьи,76835
Извивающаяся паучья кладка,76837
Нанук,76839
Жижица,76841
Подрагивающий кокон,76843
Лесная дриада,76845
Ровендрос,76847
Поглощающий ману аристократ,76849
Соленый,76851
Брызгун,76853
Волногон из племени Кривого Плавника,76855
Повелитель крабов из племени Кривого Плавника,76857
Пьедестал,76859
Охраняемый кролик,76861
Охраняемая сова,76863
Призыватель Мрачной Жатвы,76865
Фил Зеленый Дуб,76867
Охраняемый лосенок,76869
Сервандо Лупо,76871
Мягкорог,76873
Зачарованный игрушечный дирижабль,76875
Слизень Росы снов,76877
Блескошерстный кролик,76879
Сувенирное чучело мурлока,76881
Послушница,76883
Проекция Торима,76885
Матрос,76887
Адепты иллидари,76889
Стандартный шаблон,76891
Ожившее пламя Скверны,76893
Большой элементаль,76895
Храмовник из ордена Серебряной Длани,76897
Скверноскорнский рубака,76899
Граддок,76901
Иллидарская темная торговка,76903
Созревшая паучья кладка,76905
Валь'кира - дева щита,76907
Валь'киры - девы щита,76909
Попавший в ловушку хищник из чащи,76911
Владелец зверинца,76913
Твердокаменный шипоспин,76915
Мана Ночного Колодца,76917
Гнилостная слизь,76919
Дрогбар,76921
Заклинательница 1,76923
Заклинательница 2,76925
Заклинательница 3,76927
Джошен Лафейв,76929
Марибет,76931
Дасдония,76933
Заклинательница 4,76935
Заклинательница ближнего боя,76937
Обычная заклинательница,76939
Боец ближнего боя 1,76941
Боец ближнего боя 2,76943
Боец ближнего боя 3,76945
Одеяние заклинателя,76947
Заклинатель 3,76949
Заклинатель 4,76951
Обычный заклинатель,76953
Лютый зверюга Джереми,76955
Углепанцирный подчинитель,76957
Стражница Кирин-Тора,76959
Пленная ночнорожденная,76961
Вестница рассвета Серебряного Авангарда,76963
Рыцарь Стальгорна,76965
Элерет Дикая Лань,76967
Невидимый охотник - цель Трескунчика,76969
Нападающий жаждущий,76971
Голодная туша,76973
Обжора-изгой,76975
Забытый жаждущий,76977
Погребенный барахольщик,76979
Одичавший похититель душ,76981
Ведьма шипов из племени Скального Гнезда,76983
Освобожденный ара,76985
Выр,76987
Перегруженная линза,76989
Сурамарский лоялист,76991
Почитаемый дух,76993
Тотем защиты силы,76995
Усиленный оборванец,76997
Инженер Омегаштепсель,76999
Ирис,77001
Землемер Катакомб,77003
Конь смерти Могрейна,77005
Конь смерти Вайтмейн,77007
Конь смерти Троллебоя,77009
Конь смерти Назгрима,77011
Ксалиан Пламя Скверны,77013
Игрок - невидимый охотник,77015
Портал в Храм света Пустоты,77017
Портал в Сурамар,77019
Арбитр из Сумеречной стражи,77021
Полностью стандартный ГИГАНТСКИЙ шаблон (JSB),77023
Астральная аномалия,77025
Эла'лотен,77027
Начертатель Змееуст,77029
Раздирающий души страж гнева,77031
Плененный страж Кузни,77033
Плененный искоренитель,77035
Пленный палач,77037
Пленный центурион,77039
Гарпия-лиховестница,77041
Пленный ткач,77043
Сал'тезрий,77045
Пашия,77047
Тяжелобронированная ночнорожденная,77049
Девочка-ночнорожденная,77051
Легкобронированная ночнорожденная,77053
Ночнорожденная-заклинательница,77055
Рассерженный мальчик,77057
Рассерженная девочка,77059
Палач-страж ужаса,77061
Страж Скверны - угнетатель,77063
Преданный заклинатель клинков,77065
Преданный маг,77067
Коготь племени Небесного Рога,77069
Оружие наг,77071
Быстролап Разлома Зловещего Шрама,77073
Измученный сатир,77075
Пленник из племени Тотема Скверны,77077
Скверноскорнский пленник,77079
Пленник-нага,77081
Огдрул,77083
Наполненный Скверной манаклык,77085
Ночнорожденная-тяжеловес,77087
Ночнорожденная-волшебница,77089
Ночнорожденная-легковес,77091
Гуляка благородных кровей,77093
Пленница из племени Тотема Скверны,77095
Астралит из Сумеречной стражи,77097
Шаблон веревки,77099
Портал Скверны,77101
Средство передвижения Великой запредельной тьмы,77103
Зе'ра,77105
Алекс Ринге,77107
Карлин Уальш,77109
Чарльз Саттон,77111
Джеймс Коммерфорд,77113
Джереми Макинтайр,77115
Приручаемый олень,77117
Приручаемый механизм,77119
Приручаемая гидра,77121
Приручаемый рилак,77123
Приручаемое речное чудище,77125
Приручаемый дикорог,77127
Приручаемый копытень,77129
Джон Робертс,77131
Джонатан Ньюшам,77133
Коул,77135
Судья Бентцель,77137
Мэттью Браунинг,77139
Метка задания для третьего артефакта,77141
Птенец цапли сияющих прудов,77143
Якорь воина боевых барабанов,77145
Лу Тычок,77147
Сестра Сила,77149
Невинный Джим,77151
Ханнис Странница Отмелей,77153
Саваш Призывательница Ветров,77155
Микал Джоплин,77157
Сэм Нго,77159
Шен Уэбстер,77161
Штефан Чоу,77163
Стив Макклори,77165
Дезактивированный модуль безопасности,77167
Иллидарский контроллер разломов,77169
Ядро разлома,77171
Щитоносец из ордена Серебряной Длани,77173
Страж небес Легиона,77175
Классик Ларри,77177
Хью Манн,77179
Келли Гринфилд,77181
Комплект охотника,77183
Оробус,77185
Преданный манаклык,77187
Рендалл Шестерзлат,77189
Пленяющий кристалл,77191
Лунный маг из Сумеречной стражи,77193
Дышащий Скверной страж ужаса,77195
Камнеспиный взорень,77197
Мясо василиска,77199
Усиленный модуль,77201
Случайный страж Скверны/гончая Скверны,77203
Руна Глаз Гнева,77205
Заззук Вспышка Скверны,77207
Хамчу Мудрый,77209
Банкард Собиратель,77211
Мата Белый Бык,77213
Ватай Кун,77215
Тактик Иона,77217
Малвингерот,77219
Хелена Демонический Огонь,77221
Ханрик Черное Железо,77223
Тарн Идущий во Тьме,77225
Элитис Огненная Буря,77227
Дру Доббс,77229
Миа Доббс,77231
Зомбс,77233
Декард,77235
Спасенный олененок,77237
Покоритель раковин из племени Соленого Глаза,77239
Элруана,77241
Некзон,77243
Цоксал,77245
Боксош,77247
Юбилея Дугоискр,77249
Экзора Церковный Сторож,77251
Зи'мо Усиленный,77253
Карина из Луносвета,77255
Каллипса,77257
Мечник из Сумеречной стражи,77259
Мечница из Сумеречной стражи,77261
Кевин Ли,77263
Терир,77265
Битва в Крепости Черной Ладьи,77267
Киуле,77269
Повелитель тотемов,77271
Тренировочный манекен бомбардира,77273
Марксопп Неутомимый,77275
Взрыватель Скверны,77277
Возвращение на Скитающийся остров на воздушном змее,77279
Шал'дорай - фазовый кузнец,77281
Рыба из рыбосмерча,77283
Чудесная сфера мудрости,77285
Заряженный силовой энергией угорь,77287
Фанни Булькошлопс,77289
Нестабильное ущелье,77291
Появление пузырей,77293
Слуга шал'дорай,77295
Шал'дорай-арфистка,77297
Змееуст-проглот,77299
Бич Ил'гинота,77301
Эрик Смертоносный,77303
Архивариус Элизиана,77305
Крикса,77307
Боевой пилот,77309
Подозрительная городская стражница,77311
Перепуганная работница,77313
Воительница Адской Пасти,77315
Линза,77317
Порожденный Скверной таратор,77319
Ридо,77321
Посетитель церемонии,77323
Пушечное ядро Скверны,77325
Шпион Тихосвист,77327
Заклинатель Златонит,77329
Головастик из племени Кривого Плавника,77331
Иллидари Старр,77333
Иллидари Килбрайд,77335
Кандраэль Двойная Тень,77337
Жуткий страж,77339
Храмовник ордена Серебряной Длани,77341
Лияна,77343
Капитан Джерод Песнь Теней,77345
Заступница Крутогорья,77347
Хандель Похитительница Теней,77349
Храмовница ордена Серебряной Длани,77351
Саргерас,77353
Странница,77355
Жительница Лорлатила,77357
Эллит,77359
Портал Лунных стражей,77361
Отдыхающая воительница,77363
Ночнорожденная-мудрец,77365
Лихорадочная исследовательница Браденсбрука,77367
Тяжелораненая друид-медведица,77369
Лихорадочная исследовательница,77371
Пронизанная Скверной праматерь,77373
Мегатон,77375
Адепт Аес'лек,77377
Грегг,77379
Нигиламский портал,77381
Бомбастер Трюмных Вод,77383
Пульсирующий чародейский отголосок,77385
Оргриммарский наездник на ветрокрыле,77387
Цзюй-шань,77389
Мерцающий чародейский отголосок,77391
Василиск сланца Скверны,77393
Послушники Мрачной Жатвы,77395
Боевой отряд дев щита,77397
Валь'киры – девы щита,77399
Стая бесов,77401
Ученики Стражей Тирисфаля,77403
Незримые снайперы,77405
Балаадур,77407
Акаари Кровавая Тьма,77409
Круг заклинателей земли,77411
Закаленный бурей валарьяр,77413
Отряд лучников,77415
Наги-мирмидоны,77417
Превращенные адепты иллидари,77419
Фаланга щитоносцев,77421
Малые элементали,77423
Большие элементали,77425
Храмовница из ордена Серебряной Длани,77427
Стая упырей,77429
Стая вурдалаков,77431
Великий маг Ковальковски,77433
Иллюзионист Хартин,77435
Мастера школы Тигра,77437
Мастера школы Быка,77439
Адепты школы Быка,77441
Команда пиратов,77443
Некоронованные-дуэлянты,77445
Пеплоусты-воины,77447
Послушник Лунных стражей,77449
Друиды-медведи,77451
Послушница Лунных стражей,77453
Эредарский убийца магов,77455
Эредарская убийца магов,77457
Хельда Крушительница,77459
Келисса Стилвелл,77461
Мистаайч,77463
Великий ткач Света Доан,77465
Карл Вогкш,77467
Воин племени Мелководного Плавника,77469
Бигесмальс,77471
Яйцо силового паука,77473
Визуул Порочный,77475
Верховое животное распорядителя полетов,77477
Аркан'дорское вино,77479
Зеомий,77481
Неактивный портал Лунных стражей,77483
Имперский чародей,77485
Манопард,77487
Ночнорожденный-лазутчик,77489
Ночнорожденный-захватчик,77491
Имперский кудесник,77493
Защитник крепости Черной Ладьи,77495
Оскверненная лоза,77497
Зрелый смертоцвет,77499
Кенарийская смотрительница,77501
Командир повелителей ужаса Таланор,77503
Имперская разрушительница чар,77505
Элегантная дворянка,77507
Раненая стражница Сна,77509
Павшая стражница Сна,77511
Имперская чародейка,77513
Ночнорожденная-захватчица,77515
Стражница порта Штормграда,77517
Эредар - стражница Хаоса,77519
Королевская стражница Гилнеаса,77521
Ночнорожденная - похитительница заклинаний,77523
Утомленная плакальщица,77525
Путешествие в монастырь Алого ордена,77527
Влажное облако,77529
Темная ревнительница,77531
Подвыпившая ночнорожденная,77533
Ночнорожденная-служанка,77535
Служительница винокурни,77537
Ночнорожденная-курьер,77539
Ночнорожденная-виноторговка,77541
Ночнорожденная - клон,77543
Ночнорожденная - танцующая с клинками,77545
Ночнорожденная-целительница,77547
Ночнорожденная-часовой,77549
Маскировка под ночнорожденную,77551
Ночнорожденная - боевой волхв,77553
Ночнорожденная-темпомаг,77555
Ночнорожденная-аристократка,77557
Жалкая ночнорожденная,77559
Ночнорожденная-завоевательница,77561
Беглянка из Оплота Оскверненной Души,77563
Хранительница виноградников,77565
Работница виноградников,77567
Надсмотрщица виноградников,77569
Защитница крепости Черной Ладьи,77571
Пугливый лавочник,77573
Погребенные останки,77575
Нервный торговец,77577
Встревоженный продавец,77579
Обеспокоенный коммерсант,77581
Экзодарский воздаятель,77583
Часовая из Сумеречной стражи,77585
Воин-аристократ из Сумеречной стражи,77587
Воительница-аристократка из Сумеречной стражи,77589
Смотритель из Сумеречной стражи,77591
Луносветский рыцарь крови,77593
Надменная дворянка,77595
Смотрительница из Сумеречной стражи,77597
Нервная торговка,77599
Жительница Цитадели Ночи,77601
Садовница с Террасы шал'дорай,77603
Стражница променада,77605
Аристократка - мастер телепортации,77607
Поглощающая ману аристократка,77609
Чародейка Ночной стражи,77611
Заклинательница из Сумеречной стражи,77613
Скверноподданная стражница-чародейка,77615
Мощный спарринг-партнер,77617
Улучшенный слуга Кадгара,77619
Караульная из Сумеречной стражи,77621
Резервистка из Сумеречной стражи,77623
Наблюдательница из Сумеречной Стражи,77625
Хранительница катакомб из Сумеречной стражи,77627
Хранительница силовых линий из Сумеречной стражи,77629
Начертательница рун из Сумеречной стражи,77631
Страж забытой королевы,77633
Тауренка из племени Речной Гривы,77635
Мертвый друид-хранитель,77637
Грозная отравительница,77639
Освобожденная иллидари,77641
Заключенная иллидари,77643
Грозная разрушительница,77645
Грозная хранительница рощи,77647
Праведный рыцарь,77649
Гилнеасская терзательница,77651
Юная ученица,77653
Забытый мертвец,77655
Монахиня школы Быка,77657
Послушница школы Быка,77659
Сова Пеплошкурой,77661
Танцующий с клинком из Сумеречного Молота,77663
Икс'дрелот,77665
Ург'тал,77667
Лесной длинноног,77669
Иллюзия человекоподобного небожителя,77671
Горожанин-шал'дорай,77673
Арготель,77675
Иссыхающая жительница Сурамара,77677
Подчинитель Дот'разэль,77679
Магический демон-пожиратель,77681
Воин-чародей поместья Лунархов,77683
Коразот,77685
Эгида Агграмара,77687
Восставший саблезуб,77689
Калдорайский ветрогриф,77691
Оживленная лучница,77693
Белат Клинок Рассвета,77695
Каэли,77697
Сол,77699
Паучок силовой линии,77701
Хезер,77703
Друид-медведица,77705
Жрица Штормграда,77707
Монахиня школы Журавля,77709
Королевская стражница Штормграда,77711
Раненая охотница за головами из племени Черного Копья,77713
Доброволец Орды,77715
Жительница Подгорода,77717
Жительница деревни Сен'джин,77719
Коренной житель Громового Утеса,77721
Неживая обитательница,77723
Черный Страж,77725
Ткачиха снов Лунной поляны,77727
Ночнорожденная - мастер телепортации,77729
Послушница Мрачной Жатвы,77731
Дикий ворген из стаи Ночной Погибели,77733
Прячущая лицо жрица,77735
Эредар - стражница Тьмы,77737
Гилнеасская защитница,77739
Гилнеасская воительница,77741
Гилнеасская завоевательница,77743
Гилнеасская ружейница,77745
Гилнеасская охотница,77747
Гилнеасская чародейка,77749
Гилнеасская волшебница,77751
Гилнеасская жрица,77753
Ночнорожденная-диверсантка,77755
Воительница из племени Кровавого Тотема,77757
Монахиня Павшего храма,77759
Отрекшаяся-защитница,77761
Отрекшаяся - страж смерти,77763
Отрекшаяся-обманщица,77765
Отрекшаяся - теневой клинок,77767
Отрекшаяся-осквернительница,77769
Ночнорожденная-дрессировщица,77771
Ученица Стражей Тирисфаля,77773
Отрекшаяся-ректор,77775
Отрекшаяся-епископ,77777
Проводница команды С.П.А.С.,77779
Отрекшаяся-лучница,77781
Тенерожденная убийца,77783
Могилорожденная убийца,77785
Невезучая искательница приключений,77787
Чародейка из Сумеречной Стражи,77789
Часовая из Сумеречной Стражи,77791
Призрачная распорядительница,77793
Молниеносная стражница,77795
Драгун 7-го легиона,77797
Авгур Кирин-Тора,77799
Продавшая душу защитница,77801
Продавшая душу разрушительница,77803
Рыцарь Штормграда,77805
Хранительница реликвий,77807
Крылатый кошмар,77809
Морской волк - стражница,77811
Павшая калдорай,77813
Эредар - хранительница Скверны,77815
Труп контрабандистки,77817
Метательница топоров из племени Песчаной Бури,77819
Испепелительница Оскверненной Души,77821
Стражница Заставы Седогрива,77823
Штормградская стражница,77825
Чародейка Луносвета,77827
Стражница смерти лагеря Дредвейка,77829
Ритуалистка Оскверненной Души,77831
Завоевательница из племени Кровавого Тотема,77833
Ордынская стражница,77835
Стражница Клоаки,77837
Монахиня школы Тигра,77839
Жрица Бездны,77841
Скиталица Небоводья,77843
Адепт острого когтя,77845
Беспокойная стражница,77847
Безмятежная хранительница цветения,77849
Ночнорожденная-послушница,77851
Боевая жрица в капюшоне,77853
Оскверненная призывательница,77855
Осквернительница из культа Приверженцев Тени,77857
Сектантка из культа Приверженцев Тени,77859
Эредарская сумеречная целительница,77861
Страж Скверны - караульный,77863
Преображение,77865
Защитник Крутогорья,77867
Мал'дровас,77869
Шел'зуул,77871
Вол'зет,77873
Друлл'тар,77875
Дро'зек,77877
Таз'гул,77879
Нез'вал,77881
Ужасный бастион,77883
Тал'горот,77885
Разгневанный огнезол,77887
Страж ужаса из легиона Огненного Клейма,77889
Истязатель Оскверненной Души,77891
Абиссал - сокрушитель разломов,77893
Командир Кар'трек,77895
Гортрезал,77897
Аркутаз,77899
Тел'тузек,77901
Дверь – прогресс,77903
Вестник Ужаса Рек'золар,77905
Агмозул,77907
Зок'верел,77909
Даргрол,77911
Акзорек,77913
Узел силовой линии,77915
Доброволец Штормграда,77917
Отважный страж Шадо-Пан,77919
Гилнеасский пехотинец,77921
Порожденный Скверной загробник,77923
Ночнорожденная-головорез,77925
Эредар-лейтенант,77927
Имперская кудесница,77929
Эредар - мучитель,77931
Головорез из племени Черного Копья,77933
Пылкий рыцарь,77935
Эредарская поработительница,77937
Приносящая Свет Серебряного Авангарда,77939
Будущая монахиня,77941
Новобранка Грозовой Вершины,77943
Послушница школы Журавля,77945
Монахиня школы Змеи,77947
Послушница школы Тигра,77949
Пленница Крутогорья,77951
Эредар-боевой маг,77953
Мглистый ревун,77955
Прожорливый буревестник,77957
Бурлящий дух живой ярости,77959
Камнемаг племени Камня Силы,77961
Ланна Небесная Искра,77962
Тренировочный мешок покорителя подземелий,77964
Ронда,77966
Кристалл темнозема,77967
Прирученный черный медведь,77968
Генерал Брет Хьюс,77970
Жрица храма,77972
Тренировочный мешок рейдера,77974
Бринлания Лунный Камень,77976
Отрекшаяся - cтраж смерти,77978
Ландрий Полет Ворона,77980
Вестник Грозруг,77982
Древний реликварий,77984
Глубокоскальный гладиатор,77986
Сисаи Буйный Портер,77988
Зажигательница ламп Мей,77990
Тен По Буйный Портер,77992
Древень Гнусного Леса,77994
Лишенный души боец авангарда,77996
Боевой маг Телода,77998
Часовой Быстробег,78000
Часовой Дверга,78002
Часовой Магзинга,78004
Всепоглощающий мрак,78006
Утомленный плакальщик,78008
Прорицатель из племени Тотема Скверны,78010
Аранасийская дева,78012
Раненый храбрец Громового Утеса,78014
Раненый шаман Служителей Земли,78016
Раненый отрекшийся - cтраж смерти,78018
Клубящийся пыледемон,78020
Призрачное щупальце,78022
Хвост Хелии,78024
Лилин Прожорливый,78026
Штормградский доброволец,78028
Ордынский доброволец,78030
Макка,78032
Джабрул,78034
Айан Буйный Ветер,78036
Иллиданчик,78038
Хромадон,78040
Клыки Пожирателя,78042
Светящийся паучок,78044
Диффузия,78046
Труп змея,78048
Душа Акаари,78050
Миротворец Некоронованных,78052
Пузырь в Бездонную пучину,78054
Сияние зари,78056
Другое верховое животное воздаятеля Бороса,78058
Зачарованный паучонок,78060
Змей заклятий,78062
Подчинитель Велит,78064
Гиппогриф Орика,78066
Блоттис,78068
Оглок Неистовый,78070
Зар'вок,78072
Бальназот,78074
Заржавевший страж,78076
Глаз Ил'гинота,78078
Кошмарное существо,78080
Ночнорожденный-торговец,78082
Кричащий сквернотопырь,78084
Мракобес-налетчик,78086
Ночнорожденный - заклинатель клинка,78088
Культиватор Темной Рощи,78090
Предстоятельница Лиратоса,78092
Светик,78094
Мракобес-лейтенант,78096
Приготовленная пыль маны,78098
Силендра Песнь Поляны,78100
Сидение,78102
Иссохший - магический призрак,78104
Командир повелителей Скверны Ургоз,78106
Лейтенант Газрэль,78108
Эхо Элисанды,78110
Конденсатор энергии силовых линий,78112
Дремотный кошмар,78114
Ловец драконьего крыла,78116
Призрачный заклинатель ветров,78118
Шаблон для Внутренних земель,78120
Загадочные следы,78122
Пробудившийся Кошмар,78124
Шаблон для Фераласа,78126
Военный глашатай Горакс,78128
Безмятежный хранитель,78130
Пленный иллидари,78132
Зеленое древо,78134
Сногонек,78136
Овца Браденсбрука,78138
Труп нестабильного слияния,78140
Алора,78142
Рыночные товары,78144
Магический светильник,78146
Мракобес-убийца,78148
Верховое животное - манаклык,78150
Ургар Непреклонный,78152
Верховое животное - лисица,78154
Верховое животное - жевра,78156
Ночнорожденная-искоренительница,78158
Ночнорожденный-искоренитель,78160
Излучающий глаз,78162
Элвиннская овца,78164
Разъяренный лепрогном,78166
Поглотитель страхов,78168
Таурнаш Еретик,78170
Ключ к нискарскому порталу,78172
Нозча Порочный,78174
Хранительница земель променада,78176
Леди Ралташ,78178
Дневник Владычицы Сумерек,78180
