ID,Description_lang,Title_lang,ScenarioID,CriteriatreeID,RewardQuestID,RelatedStep,Supersedes,OrderIndex,Flags,VisibilityPlayerConditionID,WidgetSetID
2992,你必須阻止瑟瑪普拉格朝破碎群島發射飛彈！,情勢緊張,1220,55688,0,0,0,2,0,0,0
2993,該讓希科‧瑟瑪普拉格的恐怖統治到此結束了。,瑟瑪普拉格的末日,1220,55690,0,0,0,3,0,0,0
2994,讓大工匠梅卡托克知道你準備好了。,行動前的準備,1220,55641,0,0,0,1,0,0,0
2995,擊退入侵魔錘號的惡魔。,擊退入侵者,975,55831,0,0,0,0,0,0,0
2996,奪回熔爐房,族母的復仇,975,55866,0,0,0,1,0,0,0
2997,奪回控制房,取得控制,975,55868,0,0,0,2,0,0,0
2998,聽從卡雷克的指示,準備稜碟,1230,55809,0,0,0,0,0,0,0
2999,分散稜碟裡的毀滅力量。,分散力量,1230,55811,0,0,0,1,0,0,0
3000,摧毀燃燒軍團船艦,相互毀滅,975,55923,0,0,0,3,0,0,0
3004,擊敗洞穴中的變異小動物。,危險變異怪,1235,55961,0,0,0,0,0,0,0
3005,斯卡姆之子甦醒，擋住了你的去路！,斯卡姆之子,1235,55965,0,0,0,1,0,0,0
3006,跟原本住在洞穴裡的德魯伊的夥伴戰鬥。,尖牙遺毒,1235,55967,0,0,0,2,0,0,0
3007,瑟芬迪斯的寵物在前方等你。,毒蛇之喚,1235,55971,0,0,0,3,0,0,0
3008,變異軟漿怪持續在洞穴中生長。消滅它。,持續生長的軟漿怪,1235,55974,0,0,0,4,0,0,0
3009,有人在這裡！去對付他們！,面對幽暗人影,1235,56274,0,0,0,5,0,0,0
3010,永生的沃爾丹的孢子又重新生長出來了。摧毀它，別讓它完全成長。,永生,1235,55976,0,0,0,6,0,0,0
3011,打破大門！,敲敲門…,1236,56085,0,0,0,0,0,0,0
3012,為生病的釀酒師解毒並取回8桶風暴蜜酒。,解毒,1236,56117,0,0,0,1,0,0,0
3013,打破前門出去。,瘋狂的笑聲…,1236,56156,0,0,0,2,0,0,0
3018,把風暴蜜酒喝了。不會爆炸的。除非你的真實身分是惡魔…,灌下去！,1236,56158,0,0,0,3,0,0,0
3019,連接到船艦的電腦系統。,第一次接觸,1244,56152,0,0,0,0,0,0,0
3020,關閉燃燒軍團傳送門，阻止它們攻擊酒坊！,太多惡魔,1236,56277,0,0,0,4,0,0,0
3021,讓護盾產生器超載。,系統超載,1244,56160,0,0,0,1,0,0,0
3023,啟動自動毀滅程序。,這艘船艦即將自爆…,1244,56164,0,0,0,2,0,0,0
3024,擊敗梅菲斯托。,梅菲斯托領主,1244,56166,0,0,0,3,0,0,0
3025,找到釀酒大師白蘭琪！,釀酒大師進攻！,1236,56168,0,0,0,5,0,0,0
3038,,玄鴉堡,1023,56170,45533,0,0,2,0,0,0
3039,保護紫羅蘭堡，抵抗進犯的燃燒軍團。,紫羅蘭堡之襲,1251,56175,0,0,0,0,0,0,0
3040,保護紫羅蘭堡，抵抗進犯的燃燒軍團。,紫羅蘭堡之襲,1251,56191,0,0,0,1,0,0,0
3041,保護紫羅蘭堡，抵抗進犯的燃燒軍團。,紫羅蘭堡之襲,1251,56207,45533,0,0,2,0,0,0
3042,潛入眾星之廷，面對大博學者艾莉珊德。,眾星之廷,1252,56224,45533,0,0,0,0,0,0
3043,在夏達希爾的根部擊敗薩維斯的部隊。,暗心灌木林,1253,56228,45533,0,0,0,0,0,0
3044,前往艾薩拉之眼，阻止艾薩拉之怒力量釋放席捲破碎群島。,艾薩拉之眼,1254,56233,45533,0,0,0,0,0,0
3045,證明你的資格，並取得阿格拉瑪之盾。,英靈殿,1255,56239,45533,0,0,0,0,0,0
3046,登上奈格法號，在黑爾雅的地盤上對付她。,靈魂之喉,1256,56245,45533,0,0,0,0,0,0
3047,擊敗達古爾的軍隊，並且在高嶺毀滅之前取得卡茲格羅斯之錘。,奈薩里奧巢穴,1257,56249,45533,0,0,0,0,0,0
3048,探索錯綜複雜的幽暗地道。,幽暗地道,967,56254,45533,0,0,1,0,0,0
3049,在看守者鐵獄尋找寇達娜‧魔歌並且擊敗她。,看守者鐵獄,1258,56260,45533,0,0,0,0,0,0
3050,你必須在扭曲虛空殺死卡魯歐，阻止他蹂躪你在破碎海岸的部隊！,卡魯歐歸來,1259,56320,0,0,0,0,0,0,0
3056,阻止曦格琳去找歐丁對質。,保衛英靈殿,1265,56400,0,0,0,0,0,0,0
3057,擊敗曦格琳和她的惡魔議會。,墮落的女盾侍,1265,56402,0,0,0,1,0,0,0
3062,協助塞納留斯和他的部隊擊敗碎拳。,佔領據點,1271,56474,0,0,0,1,0,0,0
3063,摧毀擋住高塔入口的屏障。,開啟通道,1271,56536,0,0,0,2,0,0,0
3064,消滅憤怒領主亞克札爾。,高塔之主,1271,56534,0,0,0,4,0,0,0
3065,擊倒監督攻擊行動的燃燒軍團指揮官，瓦解這波入侵行動。,擊敗燃燒軍團指揮官,1271,56748,0,0,0,7,0,0,0
3068,挑戰雷斯特。,背叛的兄弟,1273,56476,0,0,0,0,0,0,0
3069,擊敗雷斯特與卡拉孟。,預言成空,1273,56478,0,0,0,1,0,0,0
3070,圖加躲進了血圖騰洞穴，該是把他一舉消滅的時候了。,消滅圖加,1266,56480,0,0,0,0,0,0,0
3071,擊敗圖加‧血圖騰和『巨蟲』尤瑪葛。,血圖騰的落敗,1266,56482,0,0,0,1,0,0,0
3072,找出大漩渦附近的失落泰坦遺址。,深淵的呼喚,1274,56485,0,0,0,0,0,0,0
3073,進入泰坦遺址。,失落的觀測所,1274,56487,0,0,0,1,0,0,0
3074,對抗遺址中的防禦機制。,甦醒的造物,1274,56489,0,0,0,4,0,0,0
3075,啟動控制臺，喚醒管理人。,管理人很重要,1274,56491,0,0,0,2,0,0,0
3076,聆聽管理人的故事。,追尋者,1274,56493,0,0,0,3,0,0,0
3077,選2名聖騎士陪你進入斯坦索姆。,選擇同伴,1275,56520,0,0,0,0,0,0,0
3078,在斯坦索姆尋找聖水和三名失蹤的聖騎士。消滅你遇到的邪惡怪物。,搜索城市,1275,56734,0,0,0,1,0,0,0
3082,跟塞納留斯交談以開始攻擊。,與塞納留斯交談,1271,56765,0,0,0,0,0,0,0
3083,前往塔頂。,登上高處,1271,56771,0,0,0,3,0,0,0
3084,騎乘織夢者的角鷹獸飛往燃燒軍團船艦。,遠走高飛,1271,56773,0,0,0,6,0,0,0
3085,把聖水拿回去給格雷森。,回去找格雷森,1275,56775,0,0,0,2,0,0,0
3086,用你的神兵武器引導聖能，注入坐騎護具。,為坐騎護具灌注神聖能量,1275,56777,0,0,0,3,0,0,0
3087,前往斯坦索姆，在瑞文戴爾男爵的墓穴中找到他的遺骸。,前往瑞文戴爾的墓穴,1275,56788,0,0,0,4,0,0,0
3088,殺死『奪魂者』瑞密安,擊敗瑞密安,1275,56790,0,0,0,5,0,0,0
3090,抵達破碎海岸,身先士卒,1280,56811,0,0,0,0,0,0,0
3091,守住海灘,突擊先鋒,1280,56872,0,0,0,1,0,0,0
3092,關閉傳送門並擊敗驚懼指揮官亞岡諾斯的部隊,混沌裂隙,1280,57180,0,0,0,3,0,0,0
3096,經由平臺前往玄鴉堡入口。,平臺,1281,56831,0,0,0,0,0,0,0
3097,跳下船艦離開。,脫逃！,1271,56858,0,0,0,8,0,0,0
3098,擊敗凱戈洛茲領主,軍團之力,1280,56874,0,0,0,2,0,0,0
3099,刺棘指揮官在玄鴉堡內。跟著亞羅德‧影歌深入堡內找出你的敵人。,搜查玄鴉堡,1281,56880,0,0,0,1,0,0,0
3101,用惡魔火砲掃蕩高塔周圍的天空。,掃蕩天空,1271,56904,0,0,0,5,0,0,0
3102,審判官瓦里茲擋在卡魯歐面前。消滅他！,讓虛空扭曲,1259,56886,0,0,0,1,0,0,0
3103,卡魯歐落地了，趁現在！一勞永逸地解決他！,卡魯歐的世界永別了,1259,56889,0,0,0,2,0,0,0
3104,你的盟友被抓了！在他們的靈魂被腐化之前解救他們！,危急時刻,1281,56895,0,0,0,2,0,0,0
3105,殺死厄德里斯‧刺棘。,芒刺在背,1281,56899,0,0,0,6,0,0,0
3106,解救被俘虜的風暴飛龍。,自由,1282,56950,0,0,0,0,0,0,0
3107,用風暴飛龍來消滅燃燒軍團的地面部隊。,攻城毀滅者,1282,56952,0,0,0,1,0,0,0
3108,登上燃燒軍團船艦。,敵後行動,1282,56954,0,0,0,2,0,0,0
3109,消滅燃燒軍團在船艦上的部隊。,從內部破壞,1282,56956,0,0,0,3,0,0,0
3110,利用風暴飛龍撤離。,撤離行動,1282,56962,0,0,0,5,0,0,0
3112,擊敗領主指揮官埃勒克席斯並且癱瘓船艦。,擊殺指揮官,1282,56970,0,0,0,4,0,0,0
3113,挑戰『強者』丹魯爾，與其戰鬥並擊敗他。,挑戰並擊敗你的第一個對手,1283,56999,0,0,0,0,0,0,0
3114,挑戰歐瑪納庫‧鋼蹄，與其戰鬥並擊敗他。,挑戰並擊敗你的第二個對手,1283,57008,0,0,0,1,0,0,0
3115,挑戰挑戰艾絲蕾‧月刃，與其戰鬥並擊敗他。,挑戰並擊敗你的第三個對手,1283,57010,0,0,0,2,0,0,0
3116,前往指定區域並擊敗你最後的對手。,擊敗你最後的對手,1283,57012,0,0,0,3,0,0,0
3120,回到卡拉贊，阻止『監視者』維茲亞頓開啟通往燃燒軍團世界的傳送門。,重返卡拉贊上層,1288,57129,44437,0,0,0,0,0,0
3121,回到卡拉贊擊倒高塔中的敵人。,重返卡拉贊下層,1289,57134,44437,0,0,0,0,0,0
3122,擊敗驚懼指揮官亞岡諾斯,末日守衛的命令,1280,57183,0,0,0,4,0,0,0
3123,通過惡魔之門抵達指揮艦底層。,通往毀滅,1280,57293,0,0,0,5,0,0,0
3124,與喬連互動。,享受美好時光,1292,57301,0,0,0,0,0,0,0
3125,,恐慌,1292,57303,0,0,0,1,0,0,0
3126,,整裝待發,1292,57311,0,0,0,2,0,0,0
3127,,找到地精淡啤酒,1292,57343,0,0,0,3,0,0,0
3128,額外快捷鍵,錦上添花,1292,57313,0,0,0,4,0,0,0
3129,互動。,找回地精淡啤酒,1292,57315,0,0,0,5,0,0,0
3130,,找到塞拉摩淡啤酒,1292,57307,0,0,0,6,0,0,0
3131,額外快捷鍵,誇大其辭,1292,57309,0,0,0,7,0,0,0
3132,,看喬連逃走,1292,57317,0,0,0,8,0,0,0
3133,,使野豬筋疲力盡,1292,57319,0,0,0,9,0,0,0
3134,互動。,馴服野豬,1292,57321,0,0,0,10,0,0,0
3135,互動。,取回塞拉摩淡啤酒,1292,57323,0,0,0,11,0,0,0
3136,,進入霜鬃小屋,1292,57325,0,0,0,12,0,0,0
3137,額外快捷鍵,加強故事,1292,57327,0,0,0,13,0,0,0
3138,,殺死食人妖和雪怪,1292,57329,0,0,0,14,0,0,0
3139,,找到風暴戰錘烈酒,1292,57331,0,0,0,15,0,0,0
3140,額外快捷鍵,明顯說謊,1292,57333,0,0,0,16,0,0,0
3141,,殺死食人妖和雪怪,1292,57339,0,0,0,17,0,0,0
3142,額外快捷鍵,把故事說得更有趣一點,1292,57335,0,0,0,18,0,0,0
3143,,擊敗食人大妖怪,1292,57341,0,0,0,19,0,0,0
3144,,放鬆一下,1292,57337,0,0,0,20,0,0,0
3145,看來有廢鐵產生了感知能力！,哪來的廢鐵？,1293,57345,0,0,0,0,0,0,0
3146,掃蕩洞穴中的兇惡生物。,險惡隧道,1293,57405,0,0,0,1,0,0,0
3147,跟藍龍一起攻擊燃燒軍團。,協助藍龍,1290,57357,0,0,0,0,0,0,0
3148,去找藍龍，並且登上燃燒軍團船艦。,與藍龍會合,1290,57363,0,0,0,1,0,0,0
3149,抵達燃燒軍團船艦,抵達燃燒軍團船艦,1290,57367,0,0,0,2,0,0,0
3150,打敗魔織者艾克崔斯。,到上面去,1290,57369,0,0,0,3,0,0,0
3151,消滅惡魔領主瑟利塔斯。,消滅首領,1290,57351,0,0,0,4,0,0,0
3152,騎上飛龍，在燃燒軍團船艦被摧毀之前逃離。,脫逃！,1290,57353,0,0,0,5,0,0,0
3153,守門的是一隻小猴子。,史上最糟守衛,1293,57355,0,0,0,2,0,0,0
3154,有小動物在操縱火砲！快阻止牠們！,火砲混戰,1293,57410,0,0,0,4,0,0,0
3155,燉煮的餅乾擺在那裡太久，開始有自己的生命了！,整鍋壞掉了！,1293,57420,0,0,0,6,0,0,0
3157,你的盟友瘋了！別讓他們自相殘殺，也別讓厄德里斯建立亡靈部隊。,厄德里斯與亡靈部隊,1281,57400,0,0,0,4,0,0,0
3158,死亡礦坑裡面的最後一個蠢蛋不肯讓你通過。,蠢蛋，別擋路！,1293,57408,0,0,0,3,0,0,0
3159,有人在這裡！去對付他們！,幽暗人影,1293,57424,0,0,0,5,0,0,0
3160,你的盟友似乎受傷了，但還是會聽你的指令行動。,前往何方,1281,57466,0,0,0,3,0,0,0
3165,放置克索諾斯召喚石。,召喚石,1298,57534,0,0,0,0,0,0,0
3166,擋住亞瑞克薩斯的手下。,克索諾斯惡魔爪牙,1298,57536,0,0,0,1,0,0,0
3167,擊敗亞瑞克薩斯並奴役憤怒戰馬。,魔化騎士,1298,57538,0,0,0,2,0,0,0
3168,厄德里斯讓他的士兵復活。擊敗他們！,起來吧，士兵！,1281,57562,0,0,0,5,0,0,0
3174,與懷惡族母交談。,與懷惡族母交談,1303,57685,0,0,0,0,0,0,0
3175,與黎克沙爾戰鬥，直到牠被你制服。,制服魔蝠,1303,57687,0,0,0,1,0,0,0
3176,追蹤黎克沙爾的血跡，直到找到牠為止。你可以使用靈視協助追蹤。,追血循跡,1303,57689,0,0,0,2,0,0,0
3177,再次與黎克沙爾戰鬥，直到牠被你制服。,堅強的意志,1303,57691,0,0,0,3,0,0,0
3178,繼續追蹤黎克沙爾先前的蹤跡。記住你可以使用靈視協助進行追蹤。,儘管逃吧…,1303,57695,0,0,0,4,0,0,0
3179,與黎克沙爾戰鬥，直到牠被你制服。,壓制魔蝠,1303,57697,0,0,0,6,0,0,0
3180,找出傳說野獸的靈魂並且讓牠們安息。,狩獵開始,1305,57702,0,0,0,0,0,0,0
3189,讓大地之霸和天空之王的靈魂安息,凶禽與猛獸之夜,1305,57730,0,0,0,1,0,0,0
3190,挑戰狼鷹。,霍肯沃尼爾,1305,57732,0,0,0,2,0,0,0
3191,找到麥格尼。,與代言者交談,1304,57716,0,0,0,0,0,0,0
3192,聆聽艾澤拉斯的警告。,警告之語,1304,57718,0,0,0,5,0,0,0
3195,與傲天者影林交談,返回聖壇,1306,57761,0,0,0,0,0,0,0
3196,保衛雷霆圖騰的上層。,保衛雷霆圖騰,1299,57734,0,0,0,0,0,0,0
3197,跟梅拉在雷霆圖騰下層會合。,防禦基地,1299,57737,0,0,0,1,0,0,0
3198,防守這個區域，抵禦敵人攻擊。,敵人來了！,1299,57739,0,0,0,2,0,0,0
3199,騎乘黎克沙爾蝙蝠回到惡魔獵人營地。,斬魔者的戰騎,1303,57745,0,0,0,7,0,0,0
3200,消滅領導這場攻擊行動的副官。,最後防線,1299,57747,0,0,0,3,0,0,0
3201,護送梅拉到雷霆圖騰外面與拉桑會合。,重整旗鼓,1299,57749,0,0,0,4,0,0,0
3202,騎乘拉桑的戰鷹登上燃燒軍團船艦。,朝船艦出發！,1299,57751,0,0,0,5,0,0,0
3203,解救被燃燒軍團擄走的高嶺牛頭人。,解救我們的族人。,1299,57753,0,0,0,6,0,0,0
3204,在船上的關鍵地點設置炸藥。,從內部破壞。,1299,57755,0,0,0,7,0,0,0
3205,協助拉桑擊敗燃燒軍團指揮官。,最終戰鬥,1299,57759,0,0,0,8,0,0,0
3206,騎乘戰鷹離開船艦。,該離開了。,1299,57757,0,0,0,9,0,0,0
3207,殺死攻擊聖壇的惡魔,保衛聖壇,1306,57772,0,0,0,1,0,0,0
3208,返回聖壇調查哀嚎聲的來源,重回聖壇,1306,57903,0,0,0,2,0,0,0
3209,使用傳送器：翡翠夢途,重回幻夢之林,1306,0,0,0,0,4,0,0,0
3211,回到卡拉贊，阻止『監視者』維茲亞頓開啟通往燃燒軍團世界的傳送門。,重返卡拉贊上層,1308,57789,0,0,0,0,0,0,0
3212,回到卡拉贊，阻止『監視者』維茲亞頓開啟通往燃燒軍團世界的傳送門。,重返卡拉贊上層,1308,57810,0,0,0,0,0,0,0
3213,回到卡拉贊擊倒高塔中的敵人。,重返卡拉贊下層,1309,57831,0,0,0,0,0,0,0
3214,回到卡拉贊擊倒高塔中的敵人。,重返卡拉贊下層,1309,57866,0,0,0,0,0,0,0
3215,找出聖壇裡的叛徒,揪出叛徒,1306,57905,0,0,0,3,0,0,0
3216,看看阿卡贊札拉克的兔子發生了什麼事。,進入兔子洞,1310,57907,0,0,0,0,0,0,0
3217,殺死吃掉阿卡贊札拉克的兔子的貪噬狼。,惡狼伏誅,1310,57909,0,0,0,1,0,0,0
3218,離開阿卡贊札拉克的帽子。,看我的下一個戲法,1310,57911,0,0,0,2,0,0,0
3219,說服洛哈許、涅茲爾和安蕭爾對桑德蘭效忠。,御風領主,1307,57913,0,0,0,0,0,0,0
3225,去魯特凡山峰附近找黎沙莉,跟黎沙莉會合,1312,57931,0,0,0,0,0,0,0
3226,潛行並跟隨黎沙莉進入燃燒軍團營地,潛入燃燒軍團營地,1312,58001,0,0,0,1,0,0,0
3227,監視因法薩爾並得知他的計畫,探查因法薩爾的計畫,1312,58003,0,0,0,2,0,0,0
3228,擊退前來攻擊的惡魔和魔化鷹身人,飛翼怪物,1312,58007,0,0,0,3,0,0,0
3229,跟隨因法薩爾登上他的船艦,跟蹤因法薩爾,1312,58009,0,0,0,4,0,0,0
3230,一路殺往因法薩爾並奪回艾維娜塑像,殺死因法薩爾,1312,58011,0,0,0,5,0,0,0
3231,使用傳送器：翡翠夢途,返回幻夢之林,1312,0,0,0,0,6,0,0,0
3235,乘著旋風前往中心平台。,天空領主歸位,1307,58028,0,0,0,1,0,0,0
3236,等你準備好離開，就跟格雷森交談，他會幫助你回到聖光之願禮拜堂。,跟格雷森交談,1275,58099,0,0,0,6,0,0,0
3237,與麥格尼交談以聆聽艾澤拉斯的警告。,黑暗啟示,1304,58282,0,0,0,4,0,0,0
3241,在梅菲斯托的指揮艦放置秘法炸彈。,烈焰火柱,1280,58303,0,0,0,6,0,0,0
3242,在你被燃燒軍團消滅之前，擊敗梅菲斯托並且將阿格拉瑪之盾放置在墓地頂端。,永夜聖殿,1321,58329,0,0,0,0,0,0,0
3244,在你被燃燒軍團消滅之前，擊敗梅菲斯托並且將阿格拉瑪之盾放置在墓地頂端。,永夜聖殿,1323,58334,0,0,0,0,0,0,0
3245,有敵人闖入設施，觸發了防禦系統。你需要擊敗它們才能繼續前進。,夢外之夢,1304,58346,0,0,0,1,0,0,0
3246,幻象破壞了防禦系統。啟動哨衛並消滅所有敵人才能繼續前進。,惡夢之物,1304,58348,0,0,0,2,0,0,0
3277,在你被不死生物擊敗之前找到冰封大橋。,未知的領域,1328,58384,0,0,0,0,0,0,0
3278,橫越大橋前往凱拉納史卓茲之眠。,冰封大橋,1328,58386,0,0,0,1,0,0,0
3279,殺死不死生物取得紅龍精華。,紅龍精華,1328,58388,0,0,0,2,0,0,0
3280,把生命精華轉化成穢邪精華。,由生轉死,1328,58392,0,0,0,3,0,0,0
3281,用穢邪精華來復活你的龍。,穢邪復生,1328,58390,0,0,0,4,0,0,0
3282,拜訪塑形師，使用他們的美容椅來決定你的完美穿搭。別忘了符合比賽主題喔！,做好準備！,1329,58396,0,0,0,1,0,0,0
3283,回去找歐丁，盡情享受宴會。,狂歡晚宴,1305,58542,0,0,0,3,0,0,0
3284,投票給你最喜歡的塑形。輪到你上台的時候，擺個拉風的姿勢讓大家投票給你！,時尚大考驗,1329,58556,0,0,0,2,0,0,0
3285,領取你的獎勵！,領取你的獎勵,1329,58653,0,0,0,3,0,0,0
3291,在你被燃燒軍團消滅之前，擊敗梅菲斯托並且將阿格拉瑪之盾放置在墓地頂端。,永夜聖殿,1335,58691,0,0,0,0,0,0,0
3292,在你被燃燒軍團消滅之前，擊敗梅菲斯托並且將阿格拉瑪之盾放置在墓地頂端。,永夜聖殿,1335,58715,0,0,0,1,0,0,0
3293,跳起來並滑翔追捕獵物。,跳起來就對了,1303,58746,0,0,0,5,0,0,0
3294,我們終於進入薩格拉斯之墓，但燃燒軍團一定早就做好萬全的準備了。,地獄之門,1336,58755,0,0,0,0,0,0,0
3295,燃燒軍團闖進伊露恩神殿中某個密室，並且製造出難以想像的可怕怪物。,哀嚎大廳,1337,58759,0,0,0,0,0,0,0
3296,墮落化身在薩格拉斯之墓深處甦醒過來了。,化身密室,1338,58763,0,0,0,0,0,0,0
3297,欺詐者在等待著…,欺詐者末路,1339,58766,0,0,0,0,0,0,0
3301,防禦程序啟動了，可是出現最後的惡夢擋住你的去路。你必須擊敗它。,夜之恐懼,1304,59130,0,0,0,3,0,0,0
3302,擊敗梅菲斯托。,梅菲斯托,1280,59170,0,0,0,7,0,0,0
3315,與克羅米交談並選擇她的天賦。,只有十五分鐘,1351,59294,0,0,0,0,0,0,0
3317,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59298,0,0,0,1,0,0,0
3318,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59300,0,0,0,1,0,0,0
3319,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59302,0,0,0,1,0,0,0
3320,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59304,0,0,0,1,0,0,0
3321,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59306,0,0,0,1,0,0,0
3322,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59308,0,0,0,1,0,0,0
3323,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59310,0,0,0,1,0,0,0
3324,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59312,0,0,0,1,0,0,0
3325,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59314,0,0,0,1,0,0,0
3326,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59316,0,0,0,1,0,0,0
3327,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59318,0,0,0,1,0,0,0
3328,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59324,0,0,0,1,0,0,0
3331,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59320,0,0,0,1,0,0,0
3332,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59322,0,0,0,1,0,0,0
3343,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59326,0,0,0,1,0,0,0
3347,阻止所有對克羅米的攻擊。,拯救克羅米,1351,59328,0,0,0,1,0,0,0
3376,擊敗把影衛和虛無破碎者引到三傑議會之座的虛無力量。,三傑議會之座,1352,59414,0,0,0,0,0,0,0
3378,擊敗把影衛和虛無破碎者引到三傑議會之座的虛無力量。,三傑議會之座,1354,59419,0,0,0,0,0,0,0
3383,與克羅米交談。,攻擊開始,1360,59519,0,0,0,0,0,0,0
3384,再次…親眼目睹克羅米之死。,第二次的死亡滋味,1361,59521,0,0,0,1,0,0,0
3386,跟四位龍族大使交談，蒐集線索。,尋找線索,1361,59296,0,0,0,0,0,0,0
3387,在15分鐘內拯救克羅米。,時間之道的救星,1351,59618,0,0,0,3,1,0,0
3388,親眼目睹克羅米之死。,第一次的死亡滋味,1360,59630,0,0,0,1,0,0,0
3389,等待比賽開始。,比賽開始之前,1329,59634,0,0,0,0,0,0,0
3401,守住攻城塔,清除障礙,1371,61235,0,0,0,1,0,0,0
3402,在投石車破壞城牆之前，不要讓幽暗城的部隊接近安杜因國王。,破壞城牆,1371,59955,0,0,0,3,0,0,0
3404,回到現今時間點的龍眠神殿。,時間綽綽有餘,1351,59982,0,0,0,2,0,0,0
3406,趕在受傷的士兵接觸到荒疫毒氣之前撤離他們。,荒疫之地,1371,60042,0,0,0,4,0,0,0
3407,擊敗祖爾的手下，別讓他們召喚遠古的力量。,阿塔達薩,1376,60075,53623,0,0,0,0,0,0
3408,擊敗祖爾的手下，別讓他們召喚遠古的力量。,阿塔達薩,1377,60080,53623,0,0,0,0,0,0
3409,擊敗祖爾的手下，別讓他們召喚遠古的力量。,阿塔達薩,1378,60085,53623,0,0,0,0,0,0
3410,阻擾燃燒軍團部隊。,佔領據點,1379,60099,0,0,0,0,0,0,0
3411,在羅德隆的城牆處找到珍娜。,局勢改變,1371,60125,0,0,0,6,0,0,0
3412,取得所有材料。,取得材料,1380,60179,0,0,0,0,0,0,0
3416,消滅燃燒軍團孢能部隊。,受到強化的敵人,1379,60192,0,0,0,1,0,0,0
3417,在布瑞爾裡面和吉恩‧葛雷邁恩碰面。,第三艦隊,1371,59961,0,0,0,0,0,0,0
3418,在休洛斯殺死燃燒軍團指揮官。,首領換人,1379,60200,0,0,0,2,0,0,0
3443,阻擾燃燒軍團部隊。,佔領據點,1391,60429,0,0,0,0,0,0,0
3444,摧毀時空異象。,時空異象,1391,60431,0,0,0,1,0,0,0
3445,殺死燃燒軍團指揮官。,殺死頭目,1391,60433,48982,0,0,2,0,0,0
3452,摧毀血槽。,阻斷血流,1394,60435,0,0,0,0,0,0,0
3453,擊敗燃燒軍團部隊。,阻止燃燒軍團,1394,60437,0,0,0,1,0,0,0
3454,擊敗燃燒軍團指揮官。,恢復平衡,1394,60439,49097,0,0,2,0,0,0
3467,阻止燃燒軍團汙染火元素。,阻止汙染者,1402,60594,0,0,0,0,0,0,0
3468,把凝結火焰交給派洛克斯。,助燃,1402,60596,0,0,0,1,0,0,0
3469,擊敗燃燒軍團指揮官,復燃！,1402,61018,0,0,0,2,0,0,0
3471,殺死瘋狂腐化者，使悶燃裂隙崩毀。,裂隙破壞者,1404,60655,0,0,0,0,0,0,0
3472,擊敗熔岩巨人。,熔岩奔流,1404,60666,0,0,0,1,0,0,0
3473,擊敗燃燒軍團指揮官。,確保勝利,1404,60961,49098,0,0,2,0,0,0
3477,阻擾燃燒軍團部隊。,佔領據點,1406,60682,0,0,0,0,0,0,0
3478,把凍結的伊利達瑞從監牢中釋放出來。,受到強化的敵人,1406,60684,0,0,0,1,0,0,0
3479,在衛爾殺死燃燒軍團指揮官。,首領換人,1406,60688,49091,0,0,2,0,0,0
3486,阻擾燃燒軍團部隊。,掃蕩空地,1409,60743,0,0,0,0,0,0,0
3487,殺死侵襲凝視者。,擊退燃燒軍團,1409,60745,0,0,0,1,0,0,0
3488,擊敗剩餘的敵人以確保勝利。,燃燒軍團指揮官,1409,60690,49099,0,0,2,0,0,0
3490,使用虛無傳送門。,啟示,1410,62874,0,0,0,2,0,0,0
3491,擊敗虛空王子。,阻止轉化,1410,60702,0,0,0,9,0,0,0
3492,阻擾燃燒軍團部隊。,四散在風中,1411,60713,0,0,0,0,0,0,0
3495,關閉裂隙。,強敵接近,1410,60719,0,0,0,5,0,0,0
3496,擊敗納戈許。,來自虛無的納戈許,1410,60721,0,0,0,6,0,0,0
3497,燃燒軍團一直在派援軍過來，趕走它們！,趕走燃燒軍團,1411,60725,0,0,0,1,0,0,0
3498,擊敗暗矛食人妖和他們的首領杜爾加。,巨鷹,1371,60738,0,0,0,7,0,0,0
3499,擊敗燃燒軍團指揮官。,邪惡的東西,1411,60728,49096,0,0,2,0,0,0
3501,跟著安杜因國王向羅德隆要塞內部推進。,向前推進,1371,60740,0,0,0,8,0,0,0
3502,殺死瘋狂腐化者，使悶燃裂隙崩毀。,裂隙破壞者,1412,60963,0,0,0,0,0,0,0
3503,擊敗鬼母佛努娜。,燃燒軍團精英,1412,60776,49199,0,0,1,0,0,0
3509,摧毀血槽。,阻斷血流,1418,60967,0,0,0,0,0,0,0
3510,擊敗梭塔納索。,燃燒軍團精英,1418,60780,49197,0,0,1,0,0,0
3511,擊敗燃燒軍團部隊。,佔領據點,1419,60782,0,0,0,0,0,0,0
