ID,Value_lang,ReqID,ParentWidgetID
12620,도관 마력,19,4655
12621,%w,273,4655
12622,,208,4655
12623,,19,4656
12624,,208,4656
12625,,273,4656
12626,,19,4657
12627,,208,4657
12628,,273,4657
12629,시험 시작까지: %23175x,52,4658
12630,,394,4658
12631,체험 진행 중,52,4659
12632,,394,4659
12633,시험 시작까지: %23175x,52,4660
12634,,394,4660
12635,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4661
12636,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4662
12637,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4663
12638,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4664
12639,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4665
12640,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4666
12641,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4667
12642,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4668
12643,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4669
12644,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4670
12645,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4671
12646,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4672
12647,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4673
12648,차원문을 닫으려면 주위의 원시술사를 처치하여 지역을 확보해야 합니다.,275,4674
12693,|cnNORMAL_FONT_COLOR:- 금지된 해안:|r %39078e/%39071e,52,4683
12694,,394,4683
12734,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",52,4691
12735,,394,4691
12746,,19,4696
12747,남은 시간,273,4696
12748,,208,4696
12749,,19,4697
12750,남은 시간,273,4697
12751,,208,4697
12752,,19,4698
12753,남은 시간,273,4698
12754,,208,4698
12770,완료한 연구원 목표: ,19,4700
12771,,273,4700
12772,|Hspell:409646|h,208,4700
12790,|cffFFD100폭풍이 도착했습니다!,19,3469
12791,,273,3469
12792,,208,3469
12793,|cffFFD100폭풍이 통합됩니다!,19,3470
12794,,273,3470
12795,,208,3470
12841,,52,4705
12842,,394,4705
12843,피락의 분노,19,4706
12844,"피락의 병력을 방해하면 그의 노여움을 사게 되며, 더욱더 강력한 적을 보낼 것입니다.",208,4706
12845,다음 피락의 공격,273,4706
12849,,212,4708
12850,,277,4708
12851,,212,4709
12852,,277,4709
12853,,212,4710
12854,,277,4710
12855,,212,4711
12856,,277,4711
12857,,212,4712
12858,,277,4712
12859,,212,4713
12860,,277,4713
12861,,212,4714
12862,,277,4714
12863,,212,4715
12864,,277,4715
12865,피락이 오고 있습니다.,433,4716
12866,피락이 자신의 것을 훔쳐 간 자를 멸하고자 지원군과 도착할 것입니다.,434,4716
12869,깃발을 [클릭]하여 방어를 시작하십시오!,212,4718
12870, ,277,4718
12871,,15,4718
12872,|TInterface/DialogFrame/UI-Dialog-Icon-AlertNew.blp:27|t,584,4719
12873,토너먼트 순위 확정 전까지 과도하게 경기를 이탈할 경우 계정 검토 및 정지의 대상이 될 수도 있습니다.|n|n정말 경기를 떠나시겠습니까?,585,4719
12874,,598,4719
12875,장로날개에게 당신의 진심을 보여야 합니다.,208,4720
12876,빠른 연애,273,4720
12877,,19,4720
12878,이곳 생명체에게서 |TInterface\Icons\ability_shawaterelemental_reform.blp:16:16:0:-3|t |cFFFFFFFF[원시 물의 핵]|r을 획득할 수 있습니다.,52,4721
12879,,394,4721
12880,이곳 생명체에게서 |TInterface\Icons\inv_elemental_primal_fire.blp:16:16:0:-3|t |cFFFFFFFF[원시 화염의 핵]|r을 획득할 수 있습니다.,52,4722
12881,,394,4722
12882,이곳 생명체에게서 |TInterface\Icons\ability_gift_of_earth.blp:16:16:0:-3|t |cFFFFFFFF[원시 대지 핵]|r을 획득할 수 있습니다.,52,4723
12883,,394,4723
12884,이곳 생명체에게서 |TInterface\Icons\inv_10_elementalcombinedfoozles_air.blp:16:16:0:-3|t |cFFFFFFFF[원시 바람의 핵]|r을 획득할 수 있습니다.,52,4724
12885,,394,4724
12886,|cFFFFFFFF보상:|r,52,4725
12887,,394,4725
12888,공동체 잔치:,52,4728
12889,,394,4728
12890,곧 투스카르 잔치가 시작됩니다!|n남은 시간: %22522ht,52,4729
12891,,394,4729
12892, ,52,4730
12893,,394,4730
12894,투스카르가 잔치 요리를 만들고 있습니다. |n힘을 보태주어야 합니다!|n남은 시간: %22435ht,52,4731
12895,,394,4731
12896,요리는 끝났으니... |n맛난 수프를 음미할 일만 남았습니다!|n남은 시간: %22515ht,52,4732
12897,,394,4732
12898,피락의 분노,19,4733
12899,"피락의 병력을 방해하면 그의 노여움을 사게 되며, 더욱더 강력한 적을 보낼 것입니다.",208,4733
12900,다음 피락의 공격,273,4733
12901,|TInterface/DialogFrame/UI-Dialog-Icon-AlertNew.blp:27|t,584,4734
12902,현재 팀원이 생존 중이며 당신을 부활시킬 수 있는 상태입니다.|n|n정말 경기를 떠나시겠습니까?,585,4734
12903,,598,4734
12904,,204,4735
12905,|cff00FFFFTAB|r,205,4735
12906,,19,4736
12907,향이 든 솥에 재료를 기여해야 합니다!,208,4736
12908,구린내,273,4736
12909,WS1 (23519),19,4737
12910,,273,4737
12911,,208,4737
12912,WS2 (23520),19,4738
12913,,273,4738
12914,,208,4738
12915,,19,4739
12916,킁킁이 가루 단지를 챙겨 화재 진압을 도와야 합니다!,208,4739
12917,화재,273,4739
12918,WS1 (23519) Remaining Time: %23519ht,52,4740
12919,,394,4740
12920,WS2 (23520) Remaining Time: %23520ha,52,4741
12921,,394,4741
12922,,19,4742
12923,초읽기가 끝나면 사절이 다음 임무를 제공할 것입니다.,208,4742
12924,다음 퀘스트까지,273,4742
12925,,19,4743
12926,초읽기가 끝나면 사절이 다음 임무를 제공할 것입니다.,208,4743
12927,다음 퀘스트까지,273,4743
12931,,19,4745
12932,초읽기가 끝나면 사절이 다음 임무를 제공할 것입니다.,208,4745
12933,다음 퀘스트까지,273,4745
12936,,19,4746
12937,아미토라의 공격을 격퇴해야 합니다.,208,4746
12938,훈련,273,4746
12939,보상 이용 가능:,52,4747
12940,,394,4747
12941,피락의 분노,19,4748
12942,"피락의 병력을 방해하면 그의 노여움을 사게 되며, 더욱더 강력한 적을 보낼 것입니다.",208,4748
12943,다음 피락의 공격,273,4748
12944,피락의 습격,19,4749
12945,피락이 자신의 것을 훔쳐 간 자를 멸하고자 지원군과 도착할 것입니다.,208,4749
12946,피락의 도착까지 남은 시간,273,4749
12947,|TInterface\ICONS\inv_misc_coinbag10.BLP:24|t |cFFC845FA용족 보물|r,52,4750
12948,,394,4750
12953,,19,4753
12954,영혼이 임박한 위험을 감지함...,208,4753
12955,선조의 선견지명,273,4753
12956,,19,4754
12957,머스크매틀의 구린내거품을 냄비에 다시 넣어야 합니다!,208,4754
12958,구린내,273,4754
12959,|TInterface\Icons\INV_10_WorldDropLevelingOptionalReagent_misc_orb_Ice.BLP:16:16:0:-3|t |cFFA335EE[응축된 냉기 마법]|r을 얻으려면 폭풍을 소멸시켜야 합니다.,52,4755
12960,,394,4755
12961,,19,4756
12962,의식 방해,273,4756
12963,의식을 저지하여 용암발톱 개체수가 폭발적으로 증가하는 사태를 방지해야 합니다!,208,4756
12964,|TInterface\Icons\INV_Misc_Orb_05.blp:16:16:0:-3|t |cFFA335EE[응축된 화염 마법]|r을 얻으려면 폭풍을 소멸시켜야 합니다.,52,4758
12965,,394,4758
12966,|TInterface\Icons\INV_10_WorldDropLevelingOptionalReagent_misc_orb_Earth.BLP:16:16:0:-3|t |cFFA335EE[응축된 대지 마법]|r을 얻으려면 폭풍을 소멸시켜야 합니다.,52,4759
12967,,394,4759
12968,|TInterface\ICONS\INV_Misc_Orb_01.blp:16:16:0:-3|t |cFFA335EE[응축된 자연 마법]|r을 얻으려면 폭풍을 소멸시켜야 합니다.,52,4760
12969,,394,4760
12970,,19,4761
12971,지질 측량에 기여하려면 동요한 수정을 처치해야 합니다!,208,4761
12972,측량 진행 상황,273,4761
12979,,19,4764
12980,만족,273,4764
12981,히드라에게 주위의 적을 먹이로 줘야 합니다!,208,4764
12982,,19,4744
12983,다음 퀘스트까지,273,4744
12984,초읽기가 끝나면 사절이 다음 임무를 제공할 것입니다.,208,4744
12985,%0ss,433,4765
12986,,434,4765
13001,티탄 병력 도착까지 남은 시간:,19,4771
13002,,273,4771
13003,,208,4771
13007,분리된 불길 귀환까지 남은 시간:,19,4772
13008,,273,4772
13009,,208,4772
13010,|A:minimap-genericevent-hornicon:20:20|a 위기의 연구원들,19,4773
13011,,273,4773
13012,분리된 불길의 위협이 커지고 있습니다. 곧 연구원들이 철수할 수밖에 없는 상황이 찾아올 것입니다.,208,4773
13039,정리한 바윗덩어리,19,4781
13040,,273,4781
13041,이곳에 바윗덩어리를 놓아 시험 구역을 정리해야 합니다. ,208,4781
13188,,19,4782
13189,역기를 들어 올려 점수를 얻어야 합니다!,208,4782
13190,도전 점수,273,4782
13191,%0ss,433,4783
13192,,434,4783
13193,수리 진행 상황,19,4784
13194,,273,4784
13195,다른 티탄 장비에 동력을 공급하려면 우선 티탄 부품을 작업대로 가져가 수리해야 합니다.,208,4784
13196,수리 진행 상황,19,4785
13197,,273,4785
13198,티탄 부품을 그레타에게 가져가 시험에 쓸 제어장치 수리를 도와야 합니다. ,208,4785
13199,,19,4786
13200,남은 시간,273,4786
13201,,208,4786
13202,광석 표본 채취,19,4787
13203,,273,4787
13204,광석 표본을 유황 웅덩이로 가져가 그레타가 오염 물질을 확인할 수 있도록 도와야 합니다. ,208,4787
13205,광석 표본 채취,19,4788
13206,,273,4788
13207,광석 표본을 유황 웅덩이로 가져가 그레타가 오염 물질을 중화할 수 있도록 도와야 합니다. ,208,4788
13208,기둥 조각 복구,19,4789
13209,,273,4789
13210,기둥 조각을 운반하여 정령 기둥을 복구해야 합니다. ,208,4789
13211,제단 돌 복구,19,4790
13212,,273,4790
13213,견고한 돌을 운반하여 자칼리 제단을 복구해야 합니다. ,208,4790
13214,곧 시작,19,4791
13215,,208,4791
13216,,273,4791
13220,이벤트 시작까지: %23697x,52,4792
13221,,394,4792
13222,두퍼트의 수레가 로암에 도착할 수 있도록 도와야 합니다!,52,4793
13223,,394,4793
13224,,19,4794
13225,,208,4794
13226,활성화,273,4794
13227,곧 시작,52,4795
13228,,394,4795
13230,%408922as%,52,4798
13231,,394,4798
13232,|TInterface\ICONS\INV_Collections_Armor_Ammopouch_C_01_green.blp:24|t |cFFa335ee짤그랑거리는 먼지투성이 주머니|r,52,4799
13233,,394,4799
13234,보상 이용 가능:,52,4800
13235,,394,4800
13236,|TInterface\ICONS\INV_Collections_Armor_Ammopouch_C_01_darkbrown.blp:24|t |cFF0070dd달그락거리는 먼지투성이 주머니|r,52,4802
13237,,394,4802
13238,곧 시작,19,4803
13239,,208,4803
13240,,273,4803
13241,동요한 수정이 아이언죠의 |n지질 측량단을 공격합니다!,52,4804
13242,,394,4804
13243,곧 시작,19,4805
13244,,208,4805
13245,,273,4805
13246,냄새술사가 고약한 악취를 만들기 시작했습니다!,52,4806
13247,,394,4806
13248,델버트의 구린내 수레가 이동합니다!,52,4807
13249,,394,4807
13250,곧 시작,19,4808
13251,,208,4808
13252,,273,4808
13253,덩치 큰 베시를 불길에서 구해줘야 합니다!,52,4809
13254,,394,4809
13255,곧 시작,19,4810
13256,,208,4810
13257,,273,4810
13258,%0ss,433,4811
13259,티탄 병력이 도착하여 봉쇄를 재개할 때까지 남은 시간입니다.,434,4811
13260,%0ss,433,4812
13261,분리된 불길이 더 큰 병력을 이끌고 돌아올 때까지 남은 시간입니다.,434,4812
13262,%0ss,433,4813
13263,란난이 철수할 때까지 남은 시간입니다.,434,4813
13264,다음 원정까지 남은 시간: %23756ha,52,4814
13265,,394,4814
13266,글리머로그 드로그바가 거대 아른고기에게서 |n수정을 채취하고 있습니다!,52,4815
13267,,394,4815
13268,덫 설치 상황,19,4816
13269,,273,4816
13270,,208,4816
13271,곧 시작,19,4817
13272,,208,4817
13273,,273,4817
13274,곧 시작,19,4818
13275,,273,4818
13276,,208,4818
13277,자라딘의 용사냥 병기를 파괴해야 합니다!,52,4819
13278,,394,4819
13279,원시술사가 거대한|n물의 정령을 소환합니다!,52,4820
13280,,394,4820
13281,곧 시작,19,4821
13282,,208,4821
13283,,273,4821
13284,글리머로그에서 중량 운동|n대회가 진행 중입니다!,52,4822
13285,,394,4822
13286,곧 시작,19,4823
13287,,208,4823
13288,,273,4823
13289,곧 시작,19,4824
13290,,273,4824
13291,,208,4824
13292,함몰지의 불타는 영혼과 교감하여 |n자칼리 의식을 완료해야 합니다.,52,4825
13293,,394,4825
13294,남은 시간: %23298ha,52,4826
13295,,394,4826
13296,원시술사 룬석을 비활성화해야 합니다!,52,4827
13297,,394,4827
13298,곧 시작,19,4828
13299,,273,4828
13300,,208,4828
13301,의식을 완료하여 정령을 |n소환한 후 처치해야 합니다!,52,4829
13302,,394,4829
13303,곧 시작,19,4830
13304,,273,4830
13305,,208,4830
13306,시간의 정수:,19,4831
13307,,273,4831
13308,,208,4831
13311,남은 사용 횟수,19,4833
13312,,273,4833
13313,,208,4833
13314,남은 사용 횟수,19,4834
13315,,273,4834
13316,,208,4834
13317,강화,19,4835
13318,,273,4835
13319,두개골에 힘을 집중해 의식 구성 요소를 강화해야 합니다.,208,4835
13320,곧 시작,19,4836
13321,,273,4836
13322,,208,4836
13323,막대한 용암발톱 무리가 동굴을 |n뒤덮으려 하고 있습니다!,52,4837
13324,,394,4837
13325,곧 시작,19,4838
13326,,273,4838
13327,,208,4838
13328,곧 시작,19,4839
13329,,273,4839
13330,,208,4839
13331,곧 시작,19,4840
13332,,273,4840
13333,,208,4840
13334,곧 시작,19,4841
13335,,273,4841
13336,,208,4841
13337,곧 시작,19,4842
13338,,273,4842
13339,,208,4842
13340,적을 굶주린 히드라에게 먹이로 던져줘 만족시켜야 합니다!,52,4843
13341,,394,4843
13342,넬타리온의 깃발을 당신의 깃발로 교체해야 합니다!,52,4844
13343,,394,4844
13344,원시술사가 수정탑을 세우고 |n수정 지대에 힘을 주입하고 있습니다!,52,4845
13345,,394,4845
13346,침입하는 수정이 주위의 수정 생명체를 광기로 몰아넣고 있습니다!,52,4846
13347,,394,4846
13348,부스러지는 티탄 조각상을 수리해야 합니다!,52,4847
13349,,394,4847
13350,멀록 구출,19,4848
13351,,273,4848
13352,,208,4848
13353,,19,4849
13354,남은 시간,273,4849
13355,,208,4849
13356,,19,4850
13357,남은 시간,273,4850
13358,,208,4850
13359,,19,4851
13360,남은 시간,273,4851
13361,,208,4851
13362,,19,4852
13363,남은 시간,273,4852
13364,,208,4852
13365,,19,4853
13366,남은 시간,273,4853
13367,,208,4853
13368,정신집중,19,4854
13369,,273,4854
13370,,208,4854
13371,,19,4705
13372,,273,4705
13373,,208,4705
13374,푸른용 도착까지 남은 시간:,19,4855
13375,,273,4855
13376,칼렉고스가 또 다른 푸른용들을 물색하고 있습니다.,208,4855
13377,멀록 호위,19,4856
13378,,273,4856
13379,,208,4856
13380,멀록 구출,19,4857
13381,,273,4857
13382,,208,4857
13383,남은 사용 횟수,19,4858
13384,,273,4858
13385,,208,4858
13386,선택: 용암발톱 덥썩이 짓밟기,19,4859
13387,,273,4859
13388,테일린을 위해 용암발톱 덥썩이를 짓밟아 의식 지역을 정리해야 합니다. ,208,4859
13389,전투 중인 사카레스의 병력:,19,4860
13390,,273,4860
13391,,208,4860
13392,|A:minimap-genericevent-hornicon:20:20|a 위기의 연구원들,52,4861
13393,분리된 불길의 위협이 커지고 있습니다. 곧 연구원들이 철수할 수밖에 없는 상황이 찾아올 것입니다.,394,4861
13394,%23298ht,52,4862
13395,,394,4862
13396,용암 주입,19,4863
13397,,273,4863
13398,용암 의식 마법진에 서서 정령에게 용암을 주입해야 합니다.,208,4863
13399,대지 주입,19,4864
13400,,273,4864
13401,대지 의식 마법진에 서서 정령에게 대지를 주입해야 합니다.,208,4864
13402,|cnNORMAL_FONT_COLOR:- 자랄레크 동굴:|r %39731e/%39732e,52,4865
13403,,394,4865
13406,거품 보호막 내구도,19,4866
13407,,273,4866
13408,보호막을 없애려면 거품을 터뜨려야 합니다!,208,4866
13418,완료한 연구원 목표: ,52,4867
13419,|Hspell:409646|h,394,4867
13420,%23296w/%23734w,52,4868
13421,|Hspell:411691|h,394,4868
13422,획득 가능 보상: ,52,4869
13423,,394,4869
13424,|TInterface\ICONS\INV_Misc_Bag_19.blp|t |cFFC845FA감개무량한 연구원의 선물|r,52,4870
13425,,394,4870
13426,|TInterface\ICONS\INV_Misc_Bag_19.blp|t |cFF0070dd감격한 연구원의 선물|r,52,4871
13427,,394,4871
13428,|TInterface\ICONS\INV_Misc_Bag_19.blp|t |cFF1eff00감사한 연구원의 선물|r,52,4872
13429,,394,4872
13430,|TInterface\ICONS\INV_Misc_Bag_19.blp|t |cFFffffff연구원의 선물|r,52,4873
13431,,394,4873
13432,아직 이번 주의 이벤트 보상을 획득하지 않았습니다. ,52,4874
13433,,394,4874
13437,,19,4876
13438,지도가 있으면 미리트와 함께 모험을 떠날 수 있습니다! 미리트에게 지도를 더 구하는 방법을 물어보십시오.,208,4876
13439,땅파기 지도,273,4876
13445,지도가 있으면 미리트와 함께 모험을 떠날 수 있습니다! 미리트에게 지도를 더 구하는 방법을 물어보십시오.,212,4875
13446,,277,4875
13449,땅파기 지도: %39771e,56,4877
13450,지도가 있으면 미리트와 함께 모험을 떠날 수 있습니다! 미리트에게 지도를 더 구하는 방법을 물어보십시오.,57,4877
13451,,59,4877
13452,,60,4877
13453,,62,4877
13454,,63,4877
13455,,67,4877
13456,,66,4877
13457,,72,4877
13458,,73,4877
13459,,74,4877
13460,,75,4877
13461,땅파기 지도: %39771e,52,4878
13462,지도가 있으면 미리트와 함께 모험을 떠날 수 있습니다! 미리트에게 지도를 더 구하는 방법을 물어보십시오.,394,4878
13463,땅파기 지도가 있으면 미리트와 함께 모험을 떠날 수 있습니다! 미리트에게 지도를 더 구하는 방법을 물어보십시오.,212,4879
13464,,277,4879
13465,땅파기 지도가 있으면 미리트와 함께 모험을 떠날 수 있습니다! 미리트에게 지도를 더 구하는 방법을 물어보십시오.,212,4880
13466,,277,4880
13467,땅파기 지도가 있으면 미리트와 함께 모험을 떠날 수 있습니다! 미리트에게 지도를 더 구하는 방법을 물어보십시오.,212,4881
13468,,277,4881
13469,땅파기 지도가 있으면 미리트와 함께 모험을 떠날 수 있습니다! 미리트에게 지도를 더 구하는 방법을 물어보십시오.,212,4882
13470,,277,4882
13471,피락의 분노,19,4883
13472,"피락의 병력을 방해하면 그의 노여움을 사게 되며, 더욱더 강력한 적을 보낼 것입니다.",208,4883
13473,다음 피락의 공격,273,4883
13474,이번 주에 협조 보상으로 |n1단계 연구원의 선물을 획득했습니다. ,52,4884
13475,,394,4884
13476,이번 주에 협조 보상으로 |n2단계 연구원의 선물을 획득했습니다. ,52,4885
13477,,394,4885
13478,이번 주에 협조 보상으로 |n3단계 연구원의 선물을 획득했습니다. ,52,4886
13479,,394,4886
13480,이번 주에 협조 보상으로 |n4단계 연구원의 선물을 획득했습니다. ,52,4887
13481,,394,4887
13482,- 영예 등급: |cFFFFFFFF%2402c|r,52,4888
13483,,394,4888
13484,로암 니펜:,52,4889
13485,,394,4889
13486,- |cFFFFFFFF위기의 연구원들|r|n 이벤트에서 모든 단계를 완료하면 보너스 보상이 증정됩니다.,52,4890
13487,,394,4890
13488,- 이번 주에 |cFFFFFFFF미리트|r와 추가 냄새 추적을 떠날 수 있습니다.,52,4891
13489,,394,4891
13490,,19,4892
13491,거대 아른고기를 공격하여 수정 비늘을 떼어내야 합니다!,208,4892
13492,비늘 수집,273,4892
13493,성가신 야수 짓밟기,19,4893
13494,,273,4893
13495,,208,4893
13496,곤충 공격,19,4894
13497,,273,4894
13498,,208,4894
13499,장치 과부하,19,4895
13500,,273,4895
13501,,208,4895
13502,유람객 흥미,19,4896
13503,,273,4896
13504,,208,4896
13505,미리트가 다음 모험을 위해 땅파기 지도를 모으고 있습니다. 찾아가 물어보십시오!,212,4897
13506,,277,4897
13507,,19,4898
13508,,208,4898
13509,무언가가 다가옵니다...,273,4898
13510,침묵바위 연못 열쇠불꽃,19,4899
13511,이 지역을 장악할 수 있도록 광휘의 잔재를 기여합니다.,208,4899
13512,,273,4899
13513,관객의 열정,19,4900
13514,,273,4900
13515,수단과 방법을 가리지 말고 관객을 열광하게 만들어 보세요! 사람들이 들뜰수록 더 좋은 최종 보상을 획득합니다.,208,4900
13516,승리!,77,4901
13517,뽐내기!,78,4901
13518,멋진 귀환 이야기!,79,4901
13519,,80,4901
13522,이번 주의 관객이 선호 사항은...,584,4902
13523,,585,4902
13524,,598,4902
13527,,621,4904
13528,,622,4904
13529,어쩌고저쩌고,627,4904
13530,,275,4905
13531,충전,19,4906
13532,,273,4906
13533,오작동하는 축전기 후려쳐 충전해야 합니다!,208,4906
13537,%413408as%,52,4909
13538,,394,4909
13539,생명력,19,4910
13540,,273,4910
13541,[DNT] Shoot with lasers to damage!,208,4910
13542,모험가의 메아리:,52,4911
13543,|cffffffff메아리|n구렁의 다른 지역을 탐험하는 모험가에게서 메아리 강화 효과를 얻을 수 있습니다!,394,4911
13544,,212,4912
13545,,277,4912
13546,,212,4914
13547,,277,4914
13548,고행 도전,52,4915
13549,아래 제약을 적용한 상태로 구렁을 완료하고 추가 보상을 받을 수 있습니다!,394,4915
13550,죽지 않도록 조심해야 합니다!,77,4916
13551,,78,4916
13552,,79,4916
13553,,80,4916
13554,,584,4917
13555,,585,4917
13556,,598,4917
13571,|n잃어버린 필사본 발견: %2590c,52,4919
13572,,394,4919
13573,구렁 난이도: 1 레벨,52,4920
13574,,394,4920
13575,고행 도전 완료!,52,4921
13576,,394,4921
13577,,19,4922
13578,,208,4922
13579,수리,273,4922
13580,닫힌 시간의 균열: %24216w/18,2,4923
13581,,3,4923
13582,,4,4923
13583,다음 시간의 균열: %24358ha,52,4924
13584,,394,4924
13585,다른 현실의 적들이|n우리 시간의 길에 출현했습니다.,52,4925
13586,,394,4925
13587,,477,4926
13588,$2236cursm,480,4926
13589,시간 +%1945c,485,4926
13590,,490,4926
13591,,495,4926
13592,나무 보호:,19,4927
13593,,273,4927
13594,,208,4927
13595,나무 보호:,19,4928
13596,,273,4928
13597,,208,4928
13598,핏빛 지뢰 해체,19,4929
13599,,273,4929
13600,,208,4929
13601,축복받은 심문관의 보호막 내구도,19,4930
13602,,273,4930
13603,보호막을 들이받아 파괴해야 합니다!,208,4930
13604,비행기 파괴,19,4931
13605,,273,4931
13606,,208,4931
13607,,212,4932
13608,%416237n,277,4932
13609,,212,4933
13610,|cffff0000%413959n,277,4933
13612,- 멀록 침략자,52,4935
13613,,394,4935
13614,- 티탄 침략자,52,4936
13615,,394,4936
13616,- 스컬지 침략자,52,4937
13617,,394,4937
13618,- 악마 침략자,52,4938
13619,,394,4938
13620,- 고대 신 침략자,52,4939
13621,,394,4939
13622,- 호드 및 얼라이언스 침략자,52,4940
13623,,394,4940
13624,- 로봇 침략자,52,4941
13625,,394,4941
13626,|n남은 시간: %23762ha,52,4942
13627,,394,4942
13628,진행 상태,19,4943
13629,,273,4943
13630,주위 악마를 처치하여 라이샌더를 보호해야 합니다.,208,4943
13647,%0ss,433,4947
13648,스프루스크라운의 목적지 도달까지 남은 시간:,434,4947
13649,,19,4948
13650,남은 시간,273,4948
13651,,208,4948
13652,,19,4949
13653,남은 시간,273,4949
13654,,208,4949
13655,,19,4950
13656,남은 시간,273,4950
13657,,208,4950
13658,,19,4951
13659,남은 시간,273,4951
13660,,208,4951
13661,,19,4952
13662,남은 시간,273,4952
13663,,208,4952
13664,,19,4953
13665,남은 시간,273,4953
13666,,208,4953
13667,,19,4954
13668,남은 시간,273,4954
13669,,208,4954
13670,,19,4955
13671,남은 시간,273,4955
13672,,208,4955
13673,,19,4956
13674,남은 시간,273,4956
13675,,208,4956
13676,,19,4957
13677,남은 시간,273,4957
13678,,208,4957
13679,,19,4958
13680,남은 시간,273,4958
13681,,208,4958
13682,,19,4959
13683,남은 시간,273,4959
13684,,208,4959
13685,,19,4960
13686,남은 시간,273,4960
13687,,208,4960
13688,,19,4961
13689,남은 시간,273,4961
13690,,208,4961
13691,,19,4962
13692,남은 시간,273,4962
13693,,208,4962
13697,,621,4963
13698,,622,4963
13699,,627,4963
13700,다음 보상:,52,4964
13701,,394,4964
13702,,621,4965
13703,,622,4965
13704,,627,4965
13705,,621,4966
13706,,622,4966
13707,,627,4966
13711,대형 지옥나물 덩굴 뽑기,19,4968
13712,,273,4968
13713,,208,4968
13714,개화:,19,4969
13715,아미드랏실 주위로 생명의 마력이 만발합니다!,273,4969
13716,스프루스크라운은 노화로 인해 홀로 세계수를 개화시키기 어려운 상황입니다. 큰 개화에 성공하면 스프루스크라운이 풍성한 보상을 선사할 것입니다!,208,4969
13717,개화:,19,4970
13718,아미드랏실 주위로 생명의 마력이 만발합니다!,273,4970
13719,스프루스크라운은 노화로 인해 홀로 세계수를 개화시키기 어려운 상황입니다. 큰 개화에 성공하면 세계수 주위에 강력한 생명의 쇄도가 일어날 것입니다!,208,4970
13720,개화:,19,4971
13721,아미드랏실 주위로 생명의 마력이 만발합니다!,273,4971
13722,스프루스크라운은 노화로 인해 홀로 세계수를 개화시키기 어려운 상황입니다. 큰 개화에 성공하면 세계수 주위에 강력한 생명의 쇄도가 일어날 것입니다!,208,4971
13723,보상 품질: |cFF0070DD희귀|r,19,4972
13724,아미드랏실 주위로 생명의 마력이 만발합니다!,273,4972
13725,스프루스크라운은 노화로 인해 홀로 세계수를 개화시키기 어려운 상황입니다!,208,4972
13726,보상 품질: |cFFA335EE영웅|r,19,4973
13727,아미드랏실 주위로 생명의 마력이 만발합니다!,273,4973
13728,스프루스크라운은 노화로 인해 홀로 세계수를 개화시키기 어려운 상황입니다!,208,4973
13729,보상 품질: |cFFFF8000전설(%38830e)|r,19,4974
13730,아미드랏실 주위로 생명의 마력이 만발합니다!,273,4974
13731,스프루스크라운은 노화로 인해 홀로 세계수를 개화시키기 어려운 상황입니다!,208,4974
13734,%0ss,433,4976
13735,,434,4976
13736,우두머리 차원문이 열렸습니다!|n소리도르미를 도와 시간의 길을 복구해야 합니다.,52,4977
13737,,394,4977
13738,|n남은 시간: %23762ha,52,4978
13739,,394,4978
13740,꿈씨앗 육성,19,4979
13741,기여 시 보상이 증가합니다.,208,4979
13742,,273,4979
13743,- 멀록 침략자,52,4980
13744,,394,4980
13745,- 티탄 침략자,52,4981
13746,,394,4981
13747,- 스컬지 침략자,52,4982
13748,,394,4982
13749,- 악마 침략자,52,4983
13750,,394,4983
13751,- 고대 신 침략자,52,4984
13752,,394,4984
13753,- 호드 및 얼라이언스 침략자,52,4985
13754,,394,4985
13755,- 로봇 침략자,52,4986
13756,,394,4986
13757,활성화,52,4987
13758,,394,4987
13759,|n소리도르미의 주간 퀘스트 보상:,52,4988
13760,,394,4988
13761,,621,4989
13762,,622,4989
13763,각종 귀중품을 모은 수집품입니다.|n청동용군단이 당신을 위해|n준비하였습니다.,627,4989
