ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,Field_12_0_0_63534_016,QuestID,PlayerConditionID
1251,약탈왕의 노략질 장갑,"|cFF00ccff용군단 형상|r|n|n약탈왕의 노략질 장갑 형상을 해제합니다.|n|n""촉감이 정말 하늘하늘합니다.""",새로운 형상 구매 가능,23,26,5559630,0,0,0,0,0,198623,0,0,0,0,4,0,0
1252,약탈왕의 목 절단기,"|cFF00ccff용군단 형상|r|n|cFF1eff00약탈폭풍 형상|r|n|n약탈왕의 목 절단기 형상을 해제합니다. 약탈폭풍에서 다카쉬 그림레저를 통해 형상을 변경할 수 있습니다.|n|n""약탈왕에게 꼭 필요한 무기입니다.""",새로운 형상 구매 가능,23,27,5580802,0,0,0,0,0,198650,0,0,0,0,4,0,0
1253,약탈왕의 진창화,"|cFF00ccff용군단 형상|r|n|n약탈왕의 진창화 형상을 해제합니다.|n|n""진흙이 묻지 않게 조심해야 할 겁니다.""",새로운 형상 구매 가능,23,28,5559627,0,0,0,0,0,198626,0,0,0,0,4,0,0
1254,약탈왕의 화려한 긴바지,"|cFF00ccff용군단 형상|r|n|n약탈왕의 화려한 긴바지 형상을 해제합니다.|n|n""이제 어디 가서 바지의 화려함으로 꿇리는 일은 절대 없을 거예요.""",새로운 형상 구매 가능,23,29,5559632,0,0,0,0,0,198622,0,0,0,0,4,0,0
1255,글램록,"|cFF00ccff용군단 애완동물|r|n|cFF1eff00약탈폭풍 애완동물|r|n|n글램록 애완동물을 해제합니다. 약탈폭풍에서 다카쉬 그림레저를 통해 애완동물을 소환할 수 있습니다.|n|n""노획물을 애호하는 친구랍니다.""",전투 애완동물 해제,23,30,5559624,0,0,0,437601,0,0,0,0,0,0,2,0,0
1256,약탈왕의 고급 레이피어,"|cFF00ccff용군단 형상|r|n|cFF1eff00약탈폭풍 형상|r|n|n약탈왕의 고급 레이피어 형상을 해제합니다. 약탈폭풍에서 다카쉬 그림레저를 통해 형상을 변경할 수 있습니다.|n|n""쿡쿡 찌르기에 딱 좋습니다.""",새로운 형상 구매 가능,23,31,5581649,0,0,0,0,0,198642,0,0,0,0,4,0,0
1257,약탈왕의 손대포,"|cFF00ccff용군단 형상|r|n|cFF1eff00약탈폭풍 형상|r|n|n약탈왕의 손대포 형상을 해제합니다. 약탈폭풍에서 다카쉬 그림레저를 통해 형상을 변경할 수 있습니다.|n|n""금화와 화약 냄새가 진동합니다.""",새로운 형상 구매 가능,23,32,5581325,0,0,0,0,0,198651,0,0,0,0,4,0,0
1258,약탈한 인장 상자,|cFF00ccff용군단 보상|r|n|n스톰윈드 또는 오그리마 수집가의 보관함에서 여행자의 인장 500개를 획득할 수 있습니다.,여행자의 인장 획득 가능,23,33,4696085,0,0,0,437510,0,0,0,0,0,0,2,0,0
1259,약탈왕의 허리외투,"|cFF00ccff용군단 형상|r|n|n약탈왕의 허리외투 형상을 해제합니다.|n|n""허리외투가 안 어울리는 사람이 어디 있겠습니까.""",새로운 형상 구매 가능,23,34,5559633,0,0,0,0,0,198628,0,0,0,0,4,0,0
1260,약탈왕의 외투,"|cFF00ccff용군단 형상|r|n|n약탈왕의 외투 형상을 해제합니다.|n|n""당연히 붉은색과 금색의 조화에도 신경 썼습니다.""",새로운 형상 구매 가능,23,35,5559629,0,0,0,0,0,198621,0,0,0,0,4,0,0
1261,약탈왕의 은빛 커틀라스,"|cFF00ccff용군단 형상|r|n|cFF1eff00약탈폭풍 형상|r|n|n약탈왕의 은빛 커틀라스 형상을 해제합니다. 약탈폭풍에서 다카쉬 그림레저를 통해 형상을 변경할 수 있습니다.|n|n""높이 들면 절묘하게 햇빛을 받아 번쩍거립니다.""",새로운 형상 구매 가능,23,36,5581315,0,0,0,0,0,198649,0,0,0,0,4,0,0
1262,약탈왕의 술 달린 어깨덮개,|cFF00ccff용군단 형상|r|n|cFF1eff00약탈폭풍 형상|r|n|n약탈왕의 술 달린 어깨덮개 형상을 해제합니다.|n|n추가로 약탈폭풍에서 건장한 뱃사람 의상을 해제합니다. 다카쉬 그림레저를 통해 의상을 변경할 수 있습니다.,새로운 형상 구매 가능,23,37,5559634,0,0,0,0,0,198620,0,0,0,0,4,80264,0
1263,약탈왕의 제독 삼각모,"|cFF00ccff용군단 형상|r|n|n약탈왕의 제독 삼각모 형상을 해제합니다.|n|n""당신 머리 크기에 딱 맞는 깃털 투구를 입수할 수 있습니다.""",새로운 형상 구매 가능,23,38,5559631,0,0,0,0,0,198627,0,0,0,0,4,0,0
1264,폴리 로저,"|cFF00ccff용군단 탈것|r|n|n폴리 로저 용 조련술 탈것을 해제합니다.|n|n""선장이 사나운 거대 앵무새를 내어줬습니다. 행운을 빕니다!""",역동적 탈것 해제,23,39,5578050,0,0,0,0,2090,0,0,0,0,0,3,0,0
1265,약탈왕,"|cFF00ccff용군단 칭호|r|n|n약탈왕 칭호 해제|n|n""선장에게 ""약탈왕"" 칭호를 받았습니다. 당신의 적이 모두 바다 밑바닥으로 가라앉기를!""",칭호 잠금 해제,23,40,4203076,0,0,0,0,0,0,0,810,0,0,7,0,0
1266,행복이,"|cFF00ccff용군단 애완동물|r|n|cFF1eff00약탈폭풍 애완동물|r|n|n행복이 애완동물을 해제합니다. 약탈폭풍에서 다카쉬 그림레저를 통해 애완동물을 소환할 수 있습니다.|n|n""이 친구는 그저 여기 있는 것만으로도 즐겁다네요.""",전투 애완동물 해제,23,6,237309,0,1,0,0,0,198780,0,0,0,0,0,80262,0
1267,뱃사람,"|cFF1eff00약탈폭풍 칭호|r|n|n약탈폭풍에서 다카쉬 그림레저를 통해 칭호 ""뱃사람""을 해제할 수 있습니다.|n|n""선장이 당신을 정식 선원으로 임명했습니다!""",약탈폭풍 칭호 해제,23,2,1063033,0,1,0,0,0,0,0,0,0,0,0,0,120195
1268,무모한 칼잡이,"|cFF1eff00약탈폭풍 칭호|r|n|n약탈폭풍에서 다카쉬 그림레저를 통해 칭호 ""무모한 칼잡이""를 해제할 수 있습니다.|n|n""무모함과 칼솜씨를 모두 증명했습니다.""",약탈폭풍 칭호 해제,23,10,2060684,0,1,0,0,0,0,0,0,0,0,0,0,120195
1269,해적단원,"|cFF1eff00약탈폭풍 칭호|r|n|n약탈폭풍에서 다카쉬 그림레저를 통해 칭호 ""해적단원""을 해제할 수 있습니다.|n|n""폭풍 속에서 두려움을 받는 존재가 되었습니다!""",약탈폭풍 칭호 해제,23,20,2055037,0,1,0,0,0,0,0,0,0,0,0,0,120195
1270,일등항해사,"|cFF1eff00약탈폭풍 칭호|r|n|n약탈폭풍에서 다카쉬 그림레저를 통해 칭호 ""일등항해사""를 해제할 수 있습니다.|n|n""당신의 약탈 실력이 전설로 자리매김했습니다!""",약탈폭풍 칭호 해제,23,30,2055032,0,1,0,0,0,0,0,0,0,0,0,0,120195
1271,아주 작은 깃털 삼각모,|cFF00ccff용군단 친구|r|n|cFF1eff00약탈폭풍 친구|r|n|n소환 시 피프가 일정 확률로 약탈왕의 모습으로 등장합니다. 약탈폭풍에서 다카쉬 그림레저를 통해 꼬마 선장을 소환할 수 있습니다.,새로운 피프 사용 가능,23,24,1044996,0,1,0,0,0,0,0,0,0,0,0,80093,0
1272,거무스름한 경고 표지,"|cFF00ccff용군단 장난감|r|n|n거무스름한 경고 표지 장난감 해제|n|n""나만의 해적 은신처를 만들기에 완벽합니다.""",장난감 잠금 해제,23,16,2055035,0,1,0,0,0,0,0,0,0,0,0,0,0
1273,술통 인장 꾸러미,|cFF00ccff용군단 퀘스트|r|n|n용의 섬 발드라켄에서 70 레벨 캐릭터를 위한 새로운 퀘스트를 받을 수 있습니다.,용군단 퀘스트 사용 가능,23,5,236664,0,1,0,0,0,0,0,0,0,0,0,0,0
1274,핀치,"|CFFa335ee클래식 애완동물|r|n|n리치 왕의 분노 클래식에서 약탈자 핀치 애완동물을 해제합니다.|n|n""뾰족한 집게발을 조심하세요!""",클래식 애완동물 해제,23,11,5559624,0,1,0,0,0,0,0,0,0,0,0,0,0
1275,폴리 로저,|CFFa335ee클래식 탈것|r|n|n리치 왕의 분노 클래식에서 폴리 로저 비행 탈것을 해제합니다.,클래식 탈것 해제,23,39,5578050,0,1,0,0,0,0,0,0,0,0,0,0,0
1278,지층으로 뒤덮인 보석,도르노갈에 있는 감사관 발부르즈와 대화하여 지층으로 뒤덮인 보석을 받을 수 있습니다. 이것으로 도르노갈에 있는 오시디온에게서 꾸미기용 복장을 구매 가능합니다.,지층으로 뒤덮인 보석 획득 가능,24,20,4555612,8,0,0,0,0,0,0,0,0,0,0,0,0
1280,공명의 수정 상자,도르노갈에 있는 감사관 발부르즈와 대화하여 공명의 수정 상자를 받을 수 있습니다.,공명의 수정 획득 가능,24,20,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1284,공명의 수정 상자,도르노갈에 있는 감사관 발부르즈와 대화하여 공명의 수정 상자를 받을 수 있습니다.,공명의 수정 획득 가능,24,24,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1286,공명의 수정,군다가즈에 있는 밀랍장수 스퀴익과 대화하여 공명의 수정 상자를 받을 수 있습니다.,공명의 수정 획득 가능,25,20,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1288,양초 놀이!,군다가즈에 있는 밀랍장수 스퀴익에게서 양초힘자랑꾼의 아령을 입수할 수 있습니다.,장난감 잠금 해제,25,18,656322,8,0,0,0,0,0,0,0,0,0,0,0,0
1293,광휘의 잔재 획득량 증가,퍼져나가는 빛의 희귀 몬스터가 훨씬 더 많은 광휘의 잔재를 제공합니다.,광휘의 잔재 획득량 증가,26,8,5869871,10,0,0,0,0,0,0,0,0,0,0,0,0
1302,공명의 수정 상자,메렐다르에 있는 아우랄리아 스틸스트라이크와 대화하여 공명의 수정 상자를 받을 수 있습니다.,공명의 수정 획득 가능,26,23,2967113,8,2,0,0,0,0,0,0,0,0,0,0,0
1309,넘쳐흐르는 케즈 주머니,방직공의 소굴에 있는 여군주 비나지안과 대화하여 넘쳐흐르는 케즈 주머니를 받을 수 있습니다.,케즈 획득 가능,27,22,4549280,8,2,0,0,0,0,0,0,0,0,0,0,123475
1311,약탈왕의 단안경,"|cFF00ccff용군단 형상|r|n|n약탈왕의 단안경 형상을 해제합니다.|n|n""한쪽 눈으로만 보는 데 여러모로 도움이 됩니다.""",새로운 형상 구매 가능,23,38,5689350,0,0,0,0,0,218283,0,0,0,0,4,0,0
1312,약탈왕의 휘장,"|cFF00ccff용군단 형상|r|n|n약탈왕의 휘장 형상을 해제합니다.|n|n""진정한 해적의 풍모를 갖추었음을 증명하고 술통다리 선장의 총애를 받게 되었습니다. 선장의 자랑임을 당당히 뽐내고 다니세요.""",새로운 형상 구매 가능,23,40,5690395,0,1,0,0,0,218284,0,0,0,0,4,0,0
1315,구렁 탐험가의 비행선 설계도: 등불 날개,도르노갈에 있는 리노 잭슨에게서 구렁 탐험가의 비행선 전용 등불 날개 설계도를 입수할 수 있습니다.,[DNT],28,1,2915721,8,0,0,454473,0,0,0,0,0,0,0,0,0
1316,구렁 탐험가의 비행선 설계도: 배기구,도르노갈에 있는 리노 잭슨에게서 구렁 탐험가의 비행선 전용 배기구 설계도를 입수할 수 있습니다.,[DNT],28,2,2915721,8,0,0,0,0,0,0,0,0,0,0,0,0
1317,구렁 탐험가의 비행선 설계도: 등불 전면부,도르노갈에 있는 리노 잭슨에게서 구렁 탐험가의 비행선 전용 등불 전면부 설계도를 입수할 수 있습니다.,[DNT],28,3,2915721,8,0,0,0,0,0,0,0,0,0,0,0,0
1318,구렁 탐험가의 비행선 설계도: 기구 비행선,도르노갈에 있는 리노 잭슨에게서 구렁 탐험가의 비행선 전용 기구 비행선 설계도를 입수할 수 있습니다.,[DNT],28,4,2915721,8,0,0,0,0,0,0,0,0,0,0,0,0
1319,구렁 탐험가의 비행선 설계도: 갈색 도색,도르노갈에 있는 리노 잭슨에게서 구렁 탐험가의 비행선 전용 갈색 도색 설계도를 입수할 수 있습니다.,[DNT],28,5,2915721,8,0,0,0,0,0,0,0,0,0,0,0,0
1320,믿음직한 모자,도르노갈에 있는 리노 잭슨과 대화하여 믿음직한 모자를 받을 수 있습니다. 아군의 행운을 기원하며 모자를 던져 보십시오!,[DNT],28,6,5512349,8,0,0,0,0,0,0,0,0,0,0,0,0
1321,복원된 금고 열쇠 구매 가능,도르노갈에 있는 핀리 경에게서 복원된 금고 열쇠를 구매할 수 있습니다.,[DNT],28,7,4622270,8,0,0,0,0,0,0,0,0,0,0,0,0
1322,깊은 심연에 숨겨진 은닉물,"공명의 수정 5,000개 획득",[DNT],28,8,2967113,8,0,0,0,0,0,0,0,0,0,0,0,0
1323,전투귀속 장비 세트,도르노갈에 있는 핀리 경에게서 모험가 4/8 전투귀속 장비를 구매할 수 있습니다.,[DNT],28,9,5762015,8,0,0,0,0,0,0,0,0,0,0,0,0
1324,할인된 복원된 금고 열쇠,핀리 경에게서 50% 저렴한 가격에 복원된 금고 열쇠를 구매할 수 있습니다.,[DNT],28,10,648841,8,0,0,0,0,0,0,0,0,0,0,0,0
1334,무기고 접근 II,메렐다르에 있는 아우랄리아 스틸스트라이크에게서 노련가 가슴보호구를 입수할 수 있습니다.,노련가 가슴보호구 획득 가능,26,7,5660126,8,0,0,0,0,0,0,0,0,0,0,0,0
1337,무기고 접근 III,메렐다르에 있는 아우랄리아 스틸스트라이크에게서 챔피언 손목보호구를 입수할 수 있습니다.,챔피언 팔보호구 획득 가능,26,18,5660120,8,0,0,0,0,0,0,0,0,0,0,0,0
1349,공연은 계속되어야 한다 I,"앞무대에 있는 웬델린과 대화하여 공연 중 지원을 받아, 진행 기간 동안 이동 속도를 증가시킬 수 있습니다.",앞무대 배우 해제,24,8,132288,10,0,0,0,0,0,0,0,0,0,0,0,0
1350,지층으로 뒤덮인 보석,도르노갈에 있는 감사관 발부르즈와 대화하여 지층으로 뒤덮인 보석을 받을 수 있습니다. 이것으로 도르노갈에 있는 오시디온에게서 꾸미기용 복장을 구매 가능합니다.,지층으로 뒤덮인 보석 획득 가능,24,8,4555612,8,1,0,0,0,0,0,0,0,0,0,0,0
1351,공연은 계속되어야 한다 II,"앞무대에 있는 엘마와 대화하여 공연 중 지원을 받아, 진행 기간 동안 점수를 받을 수 있습니다.",앞무대 배우 해제,24,10,132288,10,1,0,0,0,0,0,0,0,0,0,0,0
1352,전문 기술 지식,"도르노갈에 있는 감사관 발부르즈를 통해 연금술, 대장기술, 마법부여, 재봉술 전문 기술 지식을 받을 수 있습니다.",전문 기술 지식 획득 가능,24,12,457654,8,0,0,0,0,0,0,0,0,0,0,0,0
1353,공연은 계속되어야 한다 III,앞무대에 있는 라반과 대화하여 공연 중이 아닐 때도 의상 보관함을 이용할 수 있습니다.,앞무대 배우 해제,24,14,132288,10,0,0,0,0,0,0,0,0,0,0,0,0
1354,공연은 계속되어야 한다 IV,"앞무대에 있는 버크홀트와 대화하여 공연 중 지원을 받아, 추가 공명의 수정을 획득합니다.",앞무대 배우 해제,24,21,132288,10,0,0,0,0,0,0,0,0,0,0,0,0
1355,바쁜 꿀벌,도르노갈에 있는 감사관 발부르즈에게서 이글거리는 잿불벌 탈것을 받을 수 있습니다.,비행 탈것 해제,24,23,5633719,8,0,0,0,0,0,0,0,0,0,0,0,0
1356,공명하는 반짝이 한 줌,군다가즈에 있는 밀랍장수 스퀴익과 대화하여 공명하는 반짝이 한 줌을 받을 수 있습니다.,공명의 수정 획득 가능,25,10,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1357,코볼트 요리사,군다가즈에 있는 밀랍장수 스퀴익에게서 만물탕 조리법을 받을 수 있습니다.,조리법 잠금 해제,25,4,4549163,8,1,0,0,0,0,0,0,0,0,0,0,0
1358,후각을 자극하는 특이 사건,냄새 추적 시 희귀 이벤트를 접할 수 있습니다.,냄새 추적 이벤트 해제,25,5,4743172,10,0,0,0,0,0,0,0,0,0,0,0,0
1360,공명하는 반짝이 한 줌,군다가즈에 있는 밀랍장수 스퀴익과 대화하여 공명하는 반짝이 한 줌을 받을 수 있습니다.,공명의 수정 획득 가능,25,8,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1361,공명하는 반짝이 더미,군다가즈에 있는 밀랍장수 스퀴익과 대화하여 공명하는 반짝이 더미를 받을 수 있습니다.,공명의 수정 획득 가능,25,12,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1362,너 양초 가져가라!,군다가즈에 있는 밀랍장수 스퀴익과 대화하여 큰 양초를 받을 수 있습니다. 이것을 상인에게 처분하여 골드를 획득할 수 있습니다.,완전 큰 양초 획득 가능,25,13,454044,8,1,0,0,0,0,0,0,0,0,0,0,0
1363,지층으로 뒤덮인 보석,군다가즈에 있는 밀랍장수 스퀴익과 대화하여 지층으로 뒤덮인 보석을 받을 수 있습니다. 이것으로 도르노갈에 있는 오시디온에게서 꾸미기용 복장을 구매 가능합니다.,지층으로 뒤덮인 보석 획득 가능,25,15,4555612,8,0,0,0,0,0,0,0,0,0,0,0,0
1365,오늘도 두더지는 킁킁 II,보물 냄새 추적 시 추가 보상을 획득합니다.,냄새맡기 보물 강화,25,16,4743172,10,0,0,0,0,0,0,0,0,0,0,0,0
1366,보석 박힌 촛대,"군다가즈에 있는 밀랍장수 스퀴익과 대화하여 보석 박힌 촛대를 받을 수 있습니다. 촛대에서 지층으로 뒤덮인 보석을 획득할 수 있으며, 이것으로 도르노갈에 있는 오시디온에게서 꾸미기용 복장을 구매 가능합니다.",지층으로 뒤덮인 보석 획득 가능,25,20,4555612,8,0,0,0,0,0,0,0,0,0,0,0,0
1367,너 더 큰 양초 가져가라!,군다가즈에 있는 밀랍장수 스퀴익과 대화하여 무지막지하게 큰 양초를 받을 수 있습니다. 이것을 상인에게 처분하여 골드를 획득할 수 있습니다.,무지막지하게 큰 양초 획득 가능,25,21,133750,8,1,0,0,0,0,0,0,0,0,0,0,0
1369,공명의 수정,군다가즈에 있는 밀랍장수 스퀴익과 대화하여 공명의 수정 상자를 받을 수 있습니다.,공명의 수정 획득 가능,25,22,2967113,8,0,0,0,0,0,0,0,0,0,0,0,0
1370,"오오, 반짝반짝!",군다가즈에 있는 밀랍장수 스퀴익에게서 청록색 발광진드기를 구매할 수 있습니다.,비행 탈것 해제,25,23,5550860,8,0,0,0,0,0,0,0,0,0,0,0,0
1371,큰 공명하는 반짝이 더미,군다가즈에 있는 밀랍장수 스퀴익과 대화하여 큰 공명하는 반짝이 더미를 받을 수 있습니다.,공명의 수정 획득 가능,25,24,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1372,불을 밝혀라 I,퍼져나가는 빛에서 점등원을 지원할 수 있습니다. (80 레벨 필요),퍼져나가는 빛 해제,26,3,5681681,10,0,0,0,0,0,0,0,0,0,0,0,0
1373,나만의 부싯깃 상자 I,어둠숲 포도원에 있는 케이라 플레임스턴지와 대화하여 명예로운 부싯깃 상자 퀘스트를 시작할 수 있습니다.,명예로운 부싯깃 상자 퀘스트 해제,26,5,5665805,8,2,0,0,0,0,0,0,0,0,0,0,0
1374,지층으로 뒤덮인 보석,메렐다르에 있는 아우랄리아 스틸스트라이크와 대화하여 지층으로 뒤덮인 보석을 받을 수 있습니다. 이것으로 도르노갈에 있는 오시디온에게서 꾸미기용 복장을 구매 가능합니다.,지층으로 뒤덮인 보석 획득 가능,26,5,4555612,8,0,0,0,0,0,0,0,0,0,0,0,0
1375,불을 밝혀라 III,신성한 협곡에 있는 상인에게서 퍼져나가는 빛 이벤트 중 사용 가능한 추가 소비용품을 구매할 수 있습니다.,추가 퍼져나가는 빛 소비용품 구매 가능,26,12,5681681,10,0,0,0,0,0,0,0,0,0,0,0,0
1376,나만의 부싯깃 상자 II,메렐다르에 있는 라엔 던카발리르와 대화하여 강화된 부싯깃 상자 퀘스트를 시작할 수 있습니다.,강화된 부싯깃 상자 퀘스트 해제,26,11,5665805,8,0,0,0,0,0,0,0,0,0,0,0,0
1377,전문 기술 지식,"메렐다르에 있는 아우랄리아 스틸스트라이크를 통해 보석세공, 약초채집, 무두질, 가죽세공 전문 기술 지식을 받을 수 있습니다.",전문 기술 지식 획득 가능,26,14,457654,8,0,0,0,0,0,0,0,0,0,0,0,0
1378,지층으로 뒤덮인 보석,메렐다르에 있는 아우랄리아 스틸스트라이크와 대화하여 지층으로 뒤덮인 보석을 받을 수 있습니다. 이것으로 도르노갈에 있는 오시디온에게서 꾸미기용 복장을 구매 가능합니다.,지층으로 뒤덮인 보석 획득 가능,26,20,4555612,8,0,0,0,0,0,0,0,0,0,0,0,0
1379,나만의 부싯깃 상자 III,메렐다르에 있는 수수께끼의 어린이와 대화하여 어둠에 물든 부싯깃 상자 퀘스트를 시작할 수 있습니다.,어둠에 물든 부싯깃 상자 퀘스트 해제,26,22,5665805,8,0,0,0,0,0,0,0,0,0,0,0,0
1380,모두를 결속하는 빛,메렐다르에 있는 아우랄리아 스틸스트라이크에게서 구속당한 어둠을 입수할 수 있습니다.,비행 탈것 해제,26,23,5767209,8,0,0,0,0,0,0,0,0,0,0,0,0
1381,벨레다르 찾기,메렐다르에 있는 아우랄리아 스틸스트라이크에게서 벨레다르의 조율을 구매할 수 있습니다. 이는 벨레다르의 자손을 찾는 데 도움이 됩니다.,벨레다르의 조율 해제,26,23,134399,8,1,0,0,0,0,0,0,0,0,0,0,0
1382,케즈 상인 해제,아즈카헤트에서 케즈를 받는 상인과 거래할 수 있도록 합니다.,케즈 상인 해제,27,2,4549280,10,0,0,0,0,0,0,0,0,0,0,0,0
1386,지층으로 뒤덮인 보석,방직공의 소굴에 있는 여군주 비나지안과 대화하여 지층으로 뒤덮인 보석을 받을 수 있습니다. 이것으로 도르노갈에 있는 오시디온에게서 꾸미기용 복장을 구매 가능합니다.,지층으로 뒤덮인 보석 획득 가능,27,20,4555612,8,0,0,0,0,0,0,0,0,0,0,0,123475
1387,구르는 심연 II,방직공의 소굴에 있는 여군주 비지니안에게서 남옥 무리진드기를 입수할 수 있습니다.,비행 탈것 해제,27,23,5172872,8,0,0,0,0,0,0,0,0,0,0,0,123475
1388,토석인 작업장,"도르노갈에 있는 감사관 발부르즈에게서 폭풍결속 방어구 강화도구와 가슴보호구 마법부여 - 의회의 지능, 계약서: 도르노갈 의회 제작법을 입수할 수 있습니다.",전문 기술 제작법 획득 가능,24,5,4549163,8,0,0,0,0,0,0,0,0,0,0,0,0
1389,지층으로 뒤덮인 보석,도르노갈에 있는 감사관 발부르즈와 대화하여 지층으로 뒤덮인 보석을 받을 수 있습니다. 이것으로 도르노갈에 있는 오시디온에게서 꾸미기용 복장을 구매 가능합니다.,지층으로 뒤덮인 보석 획득 가능,24,4,4555612,8,0,0,0,0,0,0,0,0,0,0,0,0
1390,머신 러닝,군다가즈에 있는 밀랍장수 스퀴익에게서 계약서: 도르노갈 의회 및 도안: 가죽추적자의 손가방 제작법을 입수할 수 있습니다.,전문 기술 제작법 획득 가능,25,3,4549163,8,1,0,0,0,0,0,0,0,0,0,0,0
1391,공허의 빛 가르침,"메렐다르에 있는 아우랄리아 스틸스트라이크에게서 장화 마법부여 - 척후병의 행진과 계약서: 신성한 협곡 아라시, 도면: 충만한 클레이모어 제작법을 입수할 수 있습니다.",전문 기술 제작법 획득 가능,26,4,237019,8,0,0,0,0,0,0,0,0,0,0,0,0
1392,네루비안의 가르침,"방직공의 소굴에 있는 여군주 비나지안에게서 깊은 독소의 기름, 알가르 연금술사 돌, 계약서: 단절된 실톳 제작법을 입수할 수 있습니다.",전문 기술 제작법 획득 가능,27,4,237019,8,0,0,0,0,0,0,0,0,0,0,0,123475
1393,심연의 설계 I,군다가즈에 있는 밀랍장수 스퀴익에게서 74 레벨 목걸이를 입수할 수 있습니다.,레벨 상승 목걸이 획득 가능,25,2,415052,8,1,0,0,0,0,0,0,0,0,0,0,0
1394,의회의 수집품 I,도르노갈에 있는 감사관 발부르즈에게서 72 레벨 망토를 입수할 수 있습니다.,레벨 상승 망토 획득 가능,24,2,5660121,8,1,0,0,0,0,0,0,0,0,0,0,0
1395,무기고 접근 I,메렐다르에 있는 아우랄리아 스틸스트라이크에게서 76 레벨 손보호구를 입수할 수 있습니다.,레벨 상승 손보호구 획득 가능,26,2,5648231,8,1,0,0,0,0,0,0,0,0,0,0,0
1396,반짝이는 것은 모두 I,방직공의 소굴에 있는 여군주 비나지안에게서 78 레벨 반지를 입수할 수 있습니다.,레벨 상승 반지 획득 가능,27,2,1716859,8,1,0,0,0,0,0,0,0,0,0,0,123475
1397,구르는 바위,도르노갈에 있는 감사관 발부르즈에게서 낙석술사의 돌을 입수할 수 있습니다.,장난감 잠금 해제,24,14,519379,8,1,0,0,0,0,0,0,0,0,0,0,0
1401,코볼트의 문장,군다가즈에 있는 밀랍장수 스퀴익과 대화하여 코볼트의 문장을 받을 수 있습니다. 이것으로 마력 깃든 룬새김 전령 문장을 획득할 수 있습니다. 해당 문장을 선택 재료로 사용해 제작 물품의 아이템 레벨을 추가로 높일 수 있습니다. (80 레벨 필요),마력 깃든 룬새김 전령 문장 획득 가능,25,24,5872033,8,1,0,0,0,0,0,0,0,0,0,0,0
1403,타올라라!,메렐다르에 있는 아우랄리아 스틸스트라이크에게서 타오르는 빛의 시련을 입수할 수 있습니다.,장난감 잠금 해제,26,17,5764902,8,0,0,0,0,0,0,0,0,0,0,0,0
1404,방적,방직공의 소굴에 있는 여군주 비지니안에게서 거미 혈청을 입수할 수 있습니다.,장난감 잠금 해제,27,17,1385268,8,0,0,0,0,0,0,0,0,0,0,0,123475
1405,반짝이는 것은 모두 I,방직공의 소굴에 있는 이테키에게서 78 레벨 반지를 입수할 수 있습니다.,레벨 상승 반지 획득 가능,27,2,1716859,8,1,0,0,0,0,0,0,0,0,0,0,123476
1406,소형 케즈 주머니,방직공의 소굴에 있는 이테키와 대화하여 소형 케즈 주머니를 받을 수 있습니다.,케즈 획득 가능,27,3,4549280,8,2,0,0,0,0,0,0,0,0,0,0,123476
1407,네루비안의 가르침,"방직공의 소굴에 있는 이테키에게서 깊은 독소의 기름, 알가르 연금술사 돌, 계약서: 단절된 실톳 제작법을 입수할 수 있습니다.",전문 기술 제작법 획득 가능,27,4,237019,8,0,0,0,0,0,0,0,0,0,0,0,123476
1408,실타래 인도자의 망토,방직공의 소굴에 있는 이테키에게서 꾸미기용 망토를 입수할 수 있습니다.,망토 형상 잠금 해제,27,5,5656529,8,0,0,0,0,0,0,0,0,0,0,0,123476
1409,반짝이는 것은 모두 II,방직공의 소굴에 있는 이테키에게서 네루비안 페로몬 분비 장치를 입수할 수 있습니다.,모험가 장신구 획득 가능,27,7,609899,8,0,0,0,0,0,0,0,0,0,0,0,123476
1412,소형 케즈 주머니,방직공의 소굴에 있는 이테키와 대화하여 소형 케즈 주머니를 받을 수 있습니다.,케즈 획득 가능,27,8,4549280,8,1,0,0,0,0,0,0,0,0,0,0,123476
1414,지층으로 뒤덮인 보석,방직공의 소굴에 있는 이테키와 대화하여 지층으로 뒤덮인 보석을 받을 수 있습니다. 이것으로 도르노갈에 있는 오시디온에게서 꾸미기용 복장을 구매 가능합니다.,지층으로 뒤덮인 보석 획득 가능,27,9,4555612,8,0,0,0,0,0,0,0,0,0,0,0,123476
1415,대형 케즈 주머니,방직공의 소굴에 있는 이테키와 대화하여 대형 케즈 주머니를 받을 수 있습니다.,케즈 획득 가능,27,10,4549280,8,1,0,0,0,0,0,0,0,0,0,0,123476
1416,단절된 실톳의 휘장,방직공의 소굴에 있는 이테키와 대화하여 단절된 실톳의 휘장을 받을 수 있습니다.,단절된 실톳 휘장 획득 가능,27,10,5656531,0,0,0,0,0,0,0,0,0,0,0,0,123476
