ID,EffectDescription_lang,AuraDescription_lang,SpellEffectType,AuraEffectType,PointsSign,TargetType,SchoolMask,EffectOrderIndex,AuraOrderIndex
522,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 $s@effectindex의 불길충격 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 불길충격 피해,6,3,1,9,5,50,50
523,$d 동안 $t@effectindex초마다 시전자로부터 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 불길충격 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 불길충격 피해,6,3,1,7,5,50,50
524,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 불길충격 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 불길충격 피해,6,3,1,5,5,50,50
525,$d 동안 $t@effectindex초마다 적 하나에게 $s@effectindex의 불길충격 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 불길충격 피해,6,3,1,3,5,50,50
526,$d 동안 $t@effectindex초마다 적 하나에게 $s@effectindex의 불길충격 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 불길충격 피해,6,3,1,1,5,50,50
527,$d 동안 $t@effectindex초마다 시전자 전방에 있는 모든 적에게 $s@effectindex의 암흑충격 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 암흑충격 피해,6,3,1,9,33,50,50
528,$d 동안 $t@effectindex초마다 시전자로부터 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 암흑충격 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 암흑충격 피해,6,3,1,7,33,50,50
529,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 암흑충격 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 암흑충격 피해,6,3,1,5,33,50,50
530,$d 동안 $t@effectindex초마다 적 하나에게 $s@effectindex의 암흑충격 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 암흑충격 피해,6,3,1,3,33,50,50
531,$d 동안 $t@effectindex초마다 적 하나에게 $s@effectindex의 암흑충격 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 암흑충격 피해,6,3,1,1,33,50,50
532,최대 $d 동안 적 하나를 이동 불가 상태로 만듭니다.,이동 불가,6,455,0,1,0,20,0
533,$d 동안 시전자로부터 $A@effectindex미터 내에 있는 모든 적을 이동 불가 상태로 만듭니다.,이동 불가,6,455,0,7,0,20,0
534,$d 동안 충격 지점 $A@effectindex미터 내의 모든 적을 이동 불가 상태로 만듭니다.,이동 불가,6,455,0,5,0,20,0
535,$d 동안 시전자 전방에 있는 모든 적을 이동 불가 상태로 만듭니다.,이동 불가,6,455,0,9,0,20,0
536,최대 $d 동안 적 하나를 이동 불가 상태로 만듭니다.,이동 불가,6,455,0,3,0,20,0
537,$d 동안 시전자의 이동 속도가 $s@effectindex%만큼 증가합니다.,이동 속도 $s@effectindex%만큼 증가,6,129,1,1,0,10,0
538,$d 동안 $t@effectindex초마다 시전자가 생명력을 $s@effectindex만큼 회복시킵니다.,$t@effectindex초마다 $s@effectindex의 생명력 회복,6,8,0,1,1,0,0
539,$d 동안 $t@effectindex초마다 시전자가 생명력을 $s@effectindex만큼 회복시킵니다.,$t@effectindex초마다 $s@effectindex의 생명력 회복,6,8,0,1,2,0,0
540,$d 동안 $t@effectindex초마다 시전자가 생명력을 $s@effectindex만큼 회복시킵니다.,$t@effectindex초마다 $s@effectindex의 생명력 회복,6,8,0,1,4,0,0
541,$d 동안 $t@effectindex초마다 시전자가 생명력을 $s@effectindex만큼 회복시킵니다.,$t@effectindex초마다 $s@effectindex의 생명력 회복,6,8,0,1,8,0,0
542,$d 동안 $t@effectindex초마다 시전자가 생명력을 $s@effectindex만큼 회복시킵니다.,$t@effectindex초마다 $s@effectindex의 생명력 회복,6,8,0,1,16,0,0
543,$d 동안 $t@effectindex초마다 시전자가 생명력을 $s@effectindex만큼 회복시킵니다.,$t@effectindex초마다 $s@effectindex의 생명력 회복,6,8,0,1,32,0,0
544,$d 동안 $t@effectindex초마다 시전자가 생명력을 $s@effectindex만큼 회복시킵니다.,$t@effectindex초마다 $s@effectindex의 생명력 회복,6,8,0,1,64,0,0
545,시전자로부터 $A@effectindex미터 내에 있는 모든 적에게 $d 동안 $t@effectindex초마다 $s@effectindex의 우주 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 우주 피해,6,3,1,7,106,50,50
546,시전자 전방에 있는 모든 적에게 $d 동안 $t@effectindex초마다 $s@effectindex의 우주 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 우주 피해,6,3,1,9,106,50,50
547,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적에게 $s@effectindex의 우주 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 우주 피해,6,3,1,5,106,50,50
548,적에게 $d 동안 $t@effectindex초마다 $s@effectindex의 우주 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 우주 피해,6,3,1,3,106,50,50
549,적에게 $d 동안 $t@effectindex초마다 $s@effectindex의 우주 피해를 입힙니다.,$t@effectindex초마다 $s@effectindex의 우주 피해,6,3,1,1,106,50,50
550,적을 평정 상태로 만들어 $d 동안 공격하지 못하도록 만듭니다.,공격 불가,6,25,0,3,0,30,0
551,$A@effectindex미터 내의 모든 적을 평정 상태로 만들어 $d 동안 공격하지 못하도록 만듭니다.,공격 불가,6,25,0,7,0,0,0
552,적을 침묵 및 평정 상태로 만들어 $d 동안 공격과 주문을 사용하지 못하게 합니다.,공격 및 주문 시전 불가,6,60,0,3,0,30,0
553,$A@effectindex미터 내의 모든 적을 침묵 및 평정 상태로 만들어 $d 동안 공격과 주문을 사용하지 못하게 합니다.,공격 및 주문 시전 불가,6,60,0,7,0,0,0
554,$d 동안 적을 침묵 상태로 만들어 주문 시전을 방지합니다.,주문 시전 불가,6,27,0,1,0,30,0
555,적을 평정 상태로 만들어 $d 동안 공격하지 못하도록 만듭니다.,공격 불가,6,25,0,1,0,30,0
556,적을 침묵 및 평정 상태로 만들어 $d 동안 공격과 주문을 사용하지 못하게 합니다.,공격 및 주문 시전 불가,6,60,0,1,0,30,0
557,적 하나에게 $s@effectindex의 암흑불길 피해를 입힙니다.,,2,0,1,1,36,50,50
558,시전자 전방 부채꼴 범위에 있는 모든 적에게 암흑불길 피해를 입힙니다.,,165,0,1,9,36,50,50
559,충격 지점 $A@effectindex미터 내에 있는 적들에게 암흑불길 피해를 입힙니다.,,165,0,1,5,36,50,50
560,시전자의 전방에 있는 모든 적에게 암흑불길 피해를 입힙니다.,,31,0,1,9,36,50,50
561,$A@effectindex미터 내에 있는 모든 적에게 암흑불길 피해를 입힙니다.,,31,0,1,7,36,50,50
562,충격 지점 $A@effectindex미터 내에 있는 모든 적에게 암흑불길 피해를 입힙니다.,,31,0,1,5,36,50,50
563,적에게 암흑불길 피해를 입힙니다.,,31,0,1,3,36,50,50
564,$d 동안 $t@effectindex초마다 적 하나에게 최대 생명력의 $s@effectindex%에 해당하는 암흑불길 피해를 입힙니다.,$t@effectindex초마다 최대 생명력의 $s@effectindex%에 해당하는 암흑불길 피해,6,89,1,1,36,20,20
565,$d 동안 $A@effectindex미터 내에 있는 모든 적이 받는 암흑불길 피해를 $s@effectindex%만큼 증가시킵니다.,받는 암흑불길 피해 $s@effectindex%만큼 증가,6,87,1,7,36,0,0
566,$d 동안 충격 지점 $A@effectindex미터 내에 있는 모든 적이 받는 암흑불길 피해를 $s@effectindex%만큼 증가시킵니다.,받는 암흑불길 피해 $s@effectindex%만큼 증가,6,87,1,5,36,10,10
567,$d 동안 적 하나가 받는 암흑불길 피해를 $s@effectindex%만큼 증가시킵니다.,받는 암흑불길 피해 $s@effectindex%만큼 증가,6,87,1,3,36,0,0
568,$d 동안 적 하나가 받는 암흑불길 피해를 $s@effectindex%만큼 증가시킵니다.,받는 암흑불길 피해 $s@effectindex%만큼 증가,6,87,1,1,36,0,0
569,적의 암흑불길 공격력을 $s@effectindex%만큼 감소시킵니다.,암흑불길 공격력 $s@effectindex%만큼 감소,6,79,2,3,36,20,20
570,시전자의 암흑불길 공격력을 $s@effectindex%만큼 증가시킵니다.,암흑불길 공격력 $s@effectindex%만큼 증가,6,79,1,1,36,30,30
571,시전자 전방에 있는 모든 적에게 $d 동안 $t@effectindex초마다 암흑불길 피해를 입힙니다.,$t@effectindex초마다 암흑불길 피해,6,70,1,9,36,50,50
572,$A@effectindex미터 내에 있는 모든 적에게 $d 동안 $t@effectindex초마다 암흑불길 피해를 입힙니다.,$t@effectindex초마다 암흑불길 피해,6,70,1,7,36,50,50
573,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적이 암흑불길 피해를 입게 합니다.,$t@effectindex초마다 암흑불길 피해,6,70,1,5,36,50,50
574,적에게 $d 동안 $t@effectindex초마다 암흑불길 피해를 입힙니다.,$t@effectindex초마다 암흑불길 피해,6,70,1,3,36,50,50
575,적에게 $d 동안 $t@effectindex초마다 암흑불길 피해를 입힙니다.,$t@effectindex초마다 암흑불길 피해,6,70,1,1,36,50,50
576,대상을 $d 동안 지속되는 보호막으로 감싸 $s@effectindex의 암흑불길 피해를 흡수합니다.,$s@effectindex의 암흑불길 피해 흡수,6,69,1,3,36,0,0
577,시전자를 $d 동안 지속되는 보호막으로 감싸 $s@effectindex의 암흑불길 피해를 흡수합니다.,$s@effectindex의 암흑불길 피해 흡수,6,69,1,1,36,0,0
578,충격 지점 $A@effectindex미터 내에 있는 적에게 냉기 피해를 입힙니다.,,165,0,1,5,16,50,50
579,시전자 전방에 있는 모든 적에게 $s@effectindex의 우주 피해를 입힙니다.,,2,0,1,9,106,50,50
580,$A@effectindex미터 내의 적에게 $s@effectindex의 우주 피해를 입힙니다.,,2,0,1,7,106,50,50
581,충격 지점 $A@effectindex미터 내에 있는 적에게 $s@effectindex의 우주 피해를 입힙니다.,,2,0,1,5,106,50,50
582,적에게 $s@effectindex의 우주 피해를 입힙니다.,,2,0,1,3,106,50,50
583,적에게 $s@effectindex의 우주 피해를 입힙니다.,,2,0,1,1,106,50,50
584,시전자 전방 부채꼴 범위에 있는 모든 적에게 우주 피해를 입힙니다.,,165,0,1,9,106,50,50
585,충격 지점 $A@effectindex미터 내에 있는 적에게 우주 피해를 입힙니다.,,165,0,1,5,106,50,50
586,시전자 전방의 모든 적에게 우주 피해를 입힙니다.,,31,0,1,9,106,50,50
587,$A@effectindex미터 내에 있는 모든 적에게 우주 피해를 입힙니다.,,31,0,1,7,106,50,50
588,충격 지점 $A@effectindex미터 내에 있는 모든 적에게 우주 피해를 입힙니다.,,31,0,1,5,106,50,50
589,적에게 우주 피해를 입힙니다.,,31,0,1,3,106,50,50
590,$d 동안 $t@effectindex초마다 적 하나에게 최대 생명력의 $s@effectindex%에 해당하는 우주 피해를 입힙니다.,$t@effectindex초마다 최대 생명력의 $s@effectindex%에 해당하는 우주 피해,6,89,1,1,106,20,20
591,$d 동안 $A@effectindex미터 내에 있는 모든 적이 받는 우주 피해를 $s@effectindex%만큼 증가시킵니다.,받는 우주 피해 $s@effectindex%만큼 증가,6,87,1,7,106,0,0
592,$d 동안 충격 지점 $A@effectindex미터 내에 있는 모든 적이 받는 우주 피해를 $s@effectindex%만큼 증가시킵니다.,받는 우주 피해 $s@effectindex%만큼 증가,6,87,1,5,106,10,10
593,$d 동안 적 하나가 받는 우주 피해를 $s@effectindex%만큼 증가시킵니다.,받는 우주 피해 $s@effectindex%만큼 증가,6,87,1,3,106,0,0
594,$d 동안 적 하나가 받는 우주 피해를 $s@effectindex%만큼 증가시킵니다.,받는 우주 피해 $s@effectindex%만큼 증가,6,87,1,1,106,0,0
595,적의 우주 공격력을 $s@effectindex%만큼 감소시킵니다.,우주 공격력 $s@effectindex%만큼 감소,6,79,2,3,106,20,20
596,시전자의 우주 공격력을 $s@effectindex%만큼 증가시킵니다.,우주 공격력 $s@effectindex%만큼 증가,6,79,1,1,106,30,30
597,시전자 전방의 모든 적에게 $d 동안 $t@effectindex초마다 우주 피해를 입힙니다.,$t@effectindex초마다 우주 피해,6,70,1,9,106,50,50
598,$A@effectindex미터 내에 있는 모든 적에게 $d 동안 $t@effectindex초마다 우주 피해를 입힙니다.,$t@effectindex초마다 우주 피해,6,70,1,7,106,50,50
599,$d 동안 $t@effectindex초마다 충격 지점 $A@effectindex미터 내에 있는 모든 적이 우주 피해를 입게 합니다.,$t@effectindex초마다 우주 피해,6,70,1,5,106,50,50
600,적에게 $d 동안 $t@effectindex초마다 우주 피해를 입힙니다.,$t@effectindex초마다 우주 피해,6,70,1,3,106,50,50
601,적에게 $d 동안 $t@effectindex초마다 우주 피해를 입힙니다.,$t@effectindex초마다 우주 피해,6,70,1,1,106,50,50
602,대상을 $d 동안 지속되는 보호막으로 감싸 $s@effectindex의 우주 피해를 흡수합니다.,$s@effectindex의 우주 피해 흡수,6,69,1,3,106,0,0
603,시전자를 $d 동안 지속되는 보호막으로 감싸 $s@effectindex의 우주 피해를 흡수합니다.,$s@effectindex의 우주 피해 흡수,6,69,1,1,106,0,0
604,충격 지점 $A@effectindex미터 내에 있는 적에게 암흑 피해를 입힙니다.,,165,0,1,5,32,50,50
605,적 하나에게 $d 동안 $t@effectindex초마다 암흑 피해를 입힙니다.,$t@effectindex초마다 암흑 피해,6,70,1,1,32,50,50
609,$A@effectindex미터 내 모든 아군의 물리 공격력을 $s@effectindex%만큼 증가시킵니다.,물리 공격력 $s@effectindex%만큼 증가,6,79,1,6,1,30,30
610,$A@effectindex미터 내 모든 아군의 신성 공격력을 $s@effectindex%만큼 증가시킵니다.,신성 공격력 $s@effectindex%만큼 증가,6,79,1,6,2,30,30
611,$A@effectindex미터 내 모든 아군의 화염 공격력을 $s@effectindex%만큼 증가시킵니다.,화염 공격력 $s@effectindex%만큼 증가,6,79,1,6,4,30,30
612,$A@effectindex미터 내 모든 아군의 자연 공격력을 $s@effectindex%만큼 증가시킵니다.,자연 공격력 $s@effectindex%만큼 증가,6,79,1,6,8,30,30
613,$A@effectindex미터 내 모든 아군의 냉기 공격력을 $s@effectindex%만큼 증가시킵니다.,냉기 공격력 $s@effectindex%만큼 증가,6,79,1,6,16,30,30
614,$A@effectindex미터 내 모든 아군의 암흑 공격력을 $s@effectindex%만큼 증가시킵니다.,암흑 공격력 $s@effectindex%만큼 증가,6,79,1,6,32,30,30
615,$A@effectindex미터 내 모든 아군의 비전 공격력을 $s@effectindex%만큼 증가시킵니다.,비전 공격력 $s@effectindex%만큼 증가,6,79,1,6,64,30,30
616,$d 동안 적의 주문 시전을 방해합니다.,,68,0,1,3,8,30,0
618,$d 동안 적의 주문 시전을 방해합니다.,,68,0,0,3,0,30,0
