Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,ChrCustomizationVisReqID,OrderIndex,UiOrderIndex,Flags,AddedInPatch,SoundKitID,SwatchColor[0],SwatchColor[1]
,8562,768,180,0,3,3,0,90001,0,14735362,0
,8563,768,180,0,4,4,0,90001,0,5365012,0
,8564,768,180,0,5,5,0,90001,0,1367411,0
,8565,768,180,0,6,6,0,90001,0,1343965,0
,8566,768,180,0,7,7,0,90001,0,8404663,0
,8567,768,180,0,8,8,0,90001,0,10688076,0
,8568,768,180,0,9,9,0,90001,0,-8355712,0
,8569,768,180,0,10,10,0,90001,0,3947837,0
,8570,768,332,0,11,70,0,90001,0,-10326642,0
,8571,768,332,0,12,71,0,90001,0,-8564643,0
,8572,768,332,0,13,72,0,90001,0,-9668480,0
,8573,768,10,0,14,100,0,90001,0,-16777216,0
,8574,768,181,0,15,25,0,90001,0,14407383,0
,8575,768,181,0,16,20,0,90001,0,13254461,0
,8576,768,181,0,17,22,0,90001,0,2926677,0
,8577,768,181,0,18,23,0,90001,0,2391502,0
,8578,768,181,0,19,21,0,90001,0,12420658,0
,8579,768,181,0,20,24,0,90001,0,8140708,0
,8580,770,184,0,1,6,0,90001,0,14407383,0
,8581,770,184,0,2,1,0,90001,0,13254461,0
,8582,770,184,0,3,3,0,90001,0,2926677,0
,8583,770,184,0,4,4,0,90001,0,2391502,0
,8584,770,184,0,5,2,0,90001,0,12420658,0
,8585,770,184,0,6,5,0,90001,0,8140708,0
,8586,772,185,0,1,6,0,90001,0,14407383,0
,8587,772,185,0,2,1,0,90001,0,13254461,0
,8588,772,185,0,3,3,0,90001,0,2926677,0
,8589,772,185,0,4,4,0,90001,0,2391502,0
,8590,772,185,0,5,2,0,90001,0,12420658,0
,8591,772,185,0,6,5,0,90001,0,8140708,0
,8592,774,187,0,1,6,0,90001,0,14407383,0
,8593,774,187,0,2,1,0,90001,0,13254461,0
,8594,774,187,0,3,3,0,90001,0,2926677,0
,8595,774,187,0,4,4,0,90001,0,2391502,0
,8596,774,187,0,5,2,0,90001,0,12420658,0
,8597,774,187,0,6,5,0,90001,0,8140708,0
,8604,95,141,0,19,9,0,90001,0,-4217514,0
,8605,95,141,0,20,8,0,90001,0,-11053448,0
,8606,95,141,0,21,7,0,90001,0,-9087842,0
,8610,90,141,0,19,9,0,90001,0,-4217514,0
,8611,90,141,0,20,8,0,90001,0,-11053448,0
,8612,90,141,0,21,7,0,90001,0,-9087842,0
없음,8613,768,182,0,0,0,0,90001,0,0,0
없음,8614,770,183,0,0,0,0,90001,0,0,0
없음,8615,772,186,0,0,0,0,90001,0,0,0
없음,8616,774,188,0,0,0,0,90001,0,14407383,0
,8619,776,141,0,0,0,0,90001,0,-26091,0
,8620,776,141,0,1,1,0,90001,0,9605524,0
,8637,778,141,0,0,5,0,90001,0,-7864065,-3171485
,8638,778,141,0,1,2,0,90001,0,-7864065,-3901356
,8639,778,141,0,2,4,0,90001,0,-7864065,-3632293
,8640,778,141,0,3,7,0,90001,0,-7864065,-6721422
,8641,778,141,0,4,8,0,90001,0,-7864065,-3888308
,8642,778,141,0,5,6,0,90001,0,-7864065,-5209771
,8643,778,141,0,6,1,0,90001,0,-7864065,-26091
,8644,778,141,0,7,9,0,90001,0,-16744193,-3566747
,8645,778,141,0,8,10,0,90001,0,-16744193,-7171692
,8646,778,141,0,9,3,0,90001,0,-7864065,-3566747
,8647,778,141,0,10,11,0,90001,0,-2212179,-7171692
,8648,778,141,0,11,15,0,90001,0,-15681864,-3171485
,8649,778,10,0,12,100,0,90001,0,1513239,1513239
,8650,778,141,0,13,12,0,90001,0,-9510144,-5082320
,8651,778,141,0,14,13,0,90001,0,-9510144,-7247282
,8652,778,141,0,15,14,0,90001,0,-9510144,-6517119
,8701,782,334,0,0,5,0,90001,0,-3171485,0
,8702,782,334,0,1,2,0,90001,0,-3901356,0
,8703,782,334,0,2,4,0,90001,0,-3632293,0
,8704,782,334,0,3,7,0,90001,0,-6721422,0
,8705,782,334,0,4,8,0,90001,0,-3888308,0
,8706,782,334,0,5,6,0,90001,0,-5209771,0
,8707,782,334,0,6,1,0,90001,0,-26091,0
,8708,782,334,0,7,9,0,90001,0,-3566747,0
,8709,782,334,0,8,10,0,90001,0,-7171692,0
,8710,782,334,0,9,3,0,90001,0,-3566747,0
,8711,782,334,0,10,14,0,90001,0,-7171692,0
,8712,782,334,0,11,15,0,90001,0,-3171485,0
,8713,782,10,0,12,100,0,90001,0,197379,197379
,8714,782,334,0,13,11,0,90001,0,-5082320,0
,8715,782,334,0,14,12,0,90001,0,-7247282,0
,8716,782,334,0,15,13,0,90001,0,-6517119,0
,8717,549,10,0,14,1000,0,90001,0,0,0
,8718,548,10,0,15,1000,0,90001,0,0,0
육각형 귀걸이,8719,89,141,0,7,7,0,90001,0,0,0
수정 귀걸이,8720,89,141,0,8,8,0,90001,0,0,0
조각 귀걸이,8721,89,141,0,9,9,0,90001,0,0,0
다이아몬드 귀걸이,8722,89,141,0,10,10,0,90001,0,0,0
원반 귀걸이,8723,89,141,0,11,11,0,90001,0,0,0
보석 귀걸이,8724,89,141,0,12,12,0,90001,0,0,0
부품 귀걸이,8725,89,141,0,13,13,0,90001,0,0,0
톱니바퀴 귀걸이,8726,89,141,0,14,14,0,90001,0,0,0
자다 일어난 머리,8727,87,141,0,17,17,0,90001,0,0,0
곱슬 머리,8728,87,141,0,18,18,0,90001,0,0,0
꼬마 양갈래 머리,8729,87,141,0,19,19,0,90001,0,0,0
폭탄 머리,8730,82,141,0,15,15,0,90001,0,0,0
고슴도치 머리,8731,82,141,0,16,16,0,90001,0,0,0
가르마 앞머리,8732,82,141,0,17,17,0,90001,0,0,0
,8739,83,141,0,13,11,0,90001,0,167277,0
,8740,83,141,0,14,6,0,90001,0,13410369,0
,8741,83,141,0,15,2,0,90001,0,10558228,0
,8742,83,141,0,16,22,0,90001,0,3879872,0
,8743,83,141,0,17,5,0,90001,0,16346112,0
,8744,83,141,0,18,23,0,90001,0,8324533,0
,8751,88,141,0,13,11,0,90001,0,167277,0
,8752,88,141,0,14,6,0,90001,0,-3366847,0
,8753,88,141,0,15,2,0,90001,0,-6218988,0
,8754,88,141,0,16,21,0,90001,0,-12897344,0
,8755,88,141,0,17,5,0,90001,0,-431104,0
,8756,88,141,0,18,22,0,90001,0,8324533,0
없음,8757,783,141,0,0,0,0,90001,0,0,0
일반 콧수염,8758,783,141,0,1,1,0,90001,0,0,0
빳빳한 콧수염,8759,783,141,0,2,2,0,90001,0,0,0
텁수룩한 콧수염,8760,783,141,0,3,3,0,90001,0,0,0
손잡이 수염,8761,783,141,0,4,4,0,90001,0,0,0
멋 부린 수염,8762,783,141,0,5,5,0,90001,0,0,0
갈라진 콧수염,8763,783,141,0,6,6,0,90001,0,0,0
풍성한 콧수염,8764,783,141,0,7,7,0,90001,0,0,0
없음,8765,784,141,0,0,0,0,90001,0,0,0
일자 눈썹,8766,784,141,0,1,1,0,90001,0,0,0
낮은 눈썹,8767,784,141,0,2,2,0,90001,0,0,0
치켜세운 눈썹,8768,784,141,0,3,3,0,90001,0,0,0
숱 많은 눈썹,8769,784,141,0,4,4,0,90001,0,0,0
숱 없는 눈썹,8770,784,141,0,5,5,0,90001,0,0,0
높은 눈썹,8771,784,141,0,6,6,0,90001,0,0,0
처진 눈썹,8772,784,141,0,7,7,0,90001,0,0,0
잘 가꾼 수염,8773,84,141,0,8,8,0,90001,0,0,0
투스카르 수염,8774,783,141,0,8,8,0,90001,0,0,0
세련된 수염,8775,783,141,0,9,9,0,90001,0,0,0
감전된 수염,8776,783,141,0,10,10,0,90001,0,0,0
텁수룩한 눈썹,8777,784,141,0,8,8,0,90001,0,0,0
,8781,85,141,0,11,11,0,90001,0,-6534623,0
,8782,85,141,0,12,12,0,90001,0,-11395304,0
,8783,85,141,0,13,13,0,90001,0,-13559530,0
,8787,80,141,0,11,11,0,90001,0,10242593,0
,8788,80,141,0,12,12,0,90001,0,5381912,0
,8789,80,141,0,13,13,0,90001,0,3217686,0
,8795,786,313,0,0,0,0,90001,0,-26091,0
,8796,786,313,0,1,1,0,90001,0,10002579,0
,8797,786,313,0,2,2,0,90001,0,12487229,0
,8798,786,313,0,3,3,0,90001,0,16416000,0
,8799,786,313,0,4,4,0,90001,0,9148647,0
,8899,794,146,0,0,8,0,90001,0,-9327810,0
,8900,794,146,0,1,3,0,90001,0,-2846464,0
,8901,794,146,0,2,4,0,90001,0,-1720576,0
,8902,794,146,0,3,12,0,90001,0,-13461871,0
,8903,794,146,0,4,7,0,90001,0,-8538833,0
,8904,794,146,0,5,10,0,90001,0,-7625825,0
,8905,794,146,0,6,5,0,90001,0,-6839977,0
,8906,794,146,0,7,9,0,90001,0,-12991946,0
,8907,794,146,0,8,11,0,90001,0,-14381183,0
,8908,794,146,0,9,6,0,90001,0,-5980374,0
,8909,794,146,0,10,2,0,90001,0,-4038383,0
,8910,794,146,0,11,1,0,90001,0,-6280448,0
,8911,794,12,0,12,100,0,90001,0,5663302,0
,8912,794,146,0,13,13,0,90001,0,-8630138,0
,8913,794,142,0,14,101,0,90001,0,0,0
,8914,795,146,0,0,8,0,90001,0,-9327810,0
,8915,795,146,0,1,3,0,90001,0,-2846464,0
,8916,795,146,0,2,4,0,90001,0,-1720576,0
,8917,795,146,0,3,12,0,90001,0,-13461871,0
,8918,795,146,0,4,7,0,90001,0,-8538833,0
,8919,795,146,0,5,10,0,90001,0,-7625825,0
,8920,795,146,0,6,5,0,90001,0,-6839977,0
,8921,795,146,0,7,9,0,90001,0,-12991946,0
,8922,795,146,0,8,11,0,90001,0,-14381183,0
,8923,795,146,0,9,6,0,90001,0,-5980374,0
,8924,795,146,0,10,2,0,90001,0,-4038383,0
,8925,795,146,0,11,1,0,90001,0,-6280448,0
,8926,795,12,0,12,100,0,90001,0,5663302,0
,8927,795,146,0,13,13,0,90001,0,-8630138,0
,8928,795,142,0,14,101,0,90001,0,0,0
,8929,794,10,0,15,102,0,90001,0,0,0
,8930,795,10,0,15,102,0,90001,0,0,0
,8938,360,141,0,0,0,0,90001,0,-21376,0
,8939,360,141,0,1,1,0,90001,0,-26781,0
,8940,360,141,0,2,2,0,90001,0,-552590,0
,8941,360,141,0,3,3,0,90001,0,-1864350,0
,8942,360,141,0,4,4,0,90001,0,-3376835,0
,8943,360,12,0,5,100,0,90001,0,0,0
,8944,360,12,0,6,101,0,90001,0,0,0
,8945,360,191,0,7,70,0,90001,0,-3822208,0
,8946,360,191,0,8,71,0,90001,0,-4672945,0
,8947,360,191,0,9,72,0,90001,0,-6325675,0
,8948,360,10,0,10,102,0,90001,0,0,0
,8949,360,141,0,11,11,0,90001,0,-6534623,0
,8950,360,141,0,12,12,0,90001,0,-11395304,0
,8951,360,141,0,13,13,0,90001,0,-13559530,0
,8952,368,141,0,0,2,0,90001,0,-2583183,0
,8953,368,141,0,1,1,0,90001,0,-2450060,0
,8954,368,141,0,2,5,0,90001,0,-4293286,0
,8955,368,141,0,3,3,0,90001,0,-3435929,0
,8956,368,141,0,4,4,0,90001,0,-3111591,0
,8957,368,12,0,5,100,0,90001,0,0,0
,8958,368,12,0,6,101,0,90001,0,0,0
,8959,368,190,0,7,72,0,90001,0,-5136260,0
,8960,368,190,0,8,71,0,90001,0,-5527439,0
,8961,368,190,0,9,70,0,90001,0,-4414053,0
,8962,368,10,0,10,102,0,90001,0,0,0
,8963,368,141,0,11,11,0,90001,0,-6534623,0
,8964,368,141,0,12,12,0,90001,0,-11395304,0
,8965,368,141,0,13,13,0,90001,0,-13559530,0
,8966,361,146,0,0,0,0,90001,0,0,0
,8967,361,146,0,1,1,0,90001,0,0,0
,8968,361,146,0,2,2,0,90001,0,0,0
,8969,361,146,0,3,3,0,90001,0,0,0
,8970,361,146,0,4,4,0,90001,0,0,0
,8971,361,146,0,5,5,0,90001,0,0,0
,8972,361,146,0,6,6,0,90001,0,0,0
,8973,361,142,0,7,7,0,90001,0,0,0
,8974,361,142,0,8,8,0,90001,0,0,0
,8975,361,142,0,9,9,0,90001,0,0,0
,8976,361,142,0,10,10,0,90001,0,0,0
,8977,361,142,0,11,11,0,90001,0,0,0
,8978,361,142,0,12,12,0,90001,0,0,0
,8979,361,142,0,13,13,0,90001,0,0,0
,8980,369,146,0,0,0,0,90001,0,0,0
,8981,369,146,0,1,1,0,90001,0,0,0
,8982,369,146,0,2,2,0,90001,0,0,0
,8983,369,146,0,3,3,0,90001,0,0,0
,8984,369,146,0,4,4,0,90001,0,0,0
,8985,369,146,0,5,5,0,90001,0,0,0
,8986,369,146,0,6,6,0,90001,0,0,0
,8987,369,142,0,7,7,0,90001,0,0,0
,8988,369,142,0,8,8,0,90001,0,0,0
,8989,369,142,0,9,9,0,90001,0,0,0
,8990,369,142,0,10,10,0,90001,0,0,0
,8991,369,142,0,11,11,0,90001,0,0,0
,8992,369,142,0,12,12,0,90001,0,0,0
,8993,369,142,0,13,13,0,90001,0,0,0
,8997,797,141,0,0,0,0,90001,0,16751125,0
,8998,797,141,0,1,1,0,90001,0,-9750248,0
,8999,797,141,0,2,2,0,90001,0,9605524,0
,9003,799,141,0,0,0,0,90001,0,-26091,0
,9004,799,141,0,1,1,0,90001,0,-9750248,0
,9005,799,141,0,2,2,0,90001,0,-7171692,0
,9006,552,10,0,11,101,0,90001,0,0,0
,9007,553,10,0,11,101,0,90001,0,0,0
없음,9014,801,141,0,0,0,0,90001,0,0,0
꽃,9015,801,141,0,1,1,0,90001,0,0,0
,9017,803,141,0,0,0,0,90001,0,0,0
,9019,805,141,0,0,0,0,90001,0,0,0
,9048,103,141,0,13,4,0,90001,0,-42752,0
,9049,103,141,0,14,9,0,90001,0,-11886299,0
,9050,103,141,0,15,2,0,90001,0,-8383466,0
,9051,103,141,0,16,26,0,90001,0,-12624920,0
,9052,103,141,0,17,30,0,90001,0,-10080620,0
,9053,103,141,0,18,24,0,90001,0,-11560705,0
,9060,108,141,0,13,3,0,90001,0,-42752,0
,9061,108,141,0,14,8,0,90001,0,-11886299,0
,9062,108,141,0,15,1,0,90001,0,-8383466,0
,9063,108,141,0,16,23,0,90001,0,-12624920,0
,9064,108,141,0,17,25,0,90001,0,-10080620,0
,9065,108,141,0,18,21,0,90001,0,-11560705,0
작은 코,9066,806,141,0,0,0,0,90001,0,0,0
긴 코,9067,806,141,0,1,1,0,90001,0,0,0
둥근 코,9068,806,141,0,2,2,0,90001,0,0,0
화살코,9069,806,141,0,3,3,0,90001,0,0,0
동그란 코,9070,806,141,0,4,4,0,90001,0,0,0
뾰족한 코,9071,806,141,0,5,5,0,90001,0,0,0
오똑한 코,9072,806,141,0,6,6,0,90001,0,0,0
굽은 코,9073,806,141,0,7,7,0,90001,0,0,0
축 처진 코,9074,806,141,0,8,8,0,90001,0,0,0
뭉툭한 코,9076,806,141,0,9,9,0,90001,0,0,0
위로 솟은 코,9077,806,141,0,10,10,0,90001,0,0,0
사각턱,9078,807,141,0,0,0,0,90001,0,0,0
갸름한 턱,9079,807,141,0,1,1,0,90001,0,0,0
긴 턱,9080,807,141,0,2,2,0,90001,0,0,0
짧은 턱,9081,807,141,0,3,3,0,90001,0,0,0
돋보이는 턱,9082,807,141,0,4,4,0,90001,0,0,0
둥근 턱,9083,807,141,0,5,5,0,90001,0,0,0
짧게 친 머리,9084,102,141,0,19,19,0,90001,0,0,0
빗어올린 머리,9085,102,141,0,20,20,0,90001,0,0,0
텁수룩한 머리,9086,102,141,0,21,21,0,90001,0,0,0
요정 머리,9087,107,141,0,18,18,0,90001,0,0,0
텁수룩한 머리,9088,107,141,0,19,19,0,90001,0,0,0
다이너마이트 머리,9089,107,141,0,20,20,0,90001,0,0,0
작은 코,9090,808,141,0,0,0,0,90001,0,0,0
위로 솟은 코,9091,808,141,0,1,1,0,90001,0,0,0
동그란 코,9092,808,141,0,2,2,0,90001,0,0,0
오똑한 코,9093,808,141,0,3,3,0,90001,0,0,0
긴 코,9094,808,141,0,4,4,0,90001,0,0,0
뾰족한 코,9095,808,141,0,5,5,0,90001,0,0,0
앙증맞은 코,9096,808,141,0,6,6,0,90001,0,0,0
뭉툭한 코,9097,808,141,0,7,7,0,90001,0,0,0
축 처진 코,9098,808,141,0,8,8,0,90001,0,0,0
부드러운 턱,9099,809,141,0,0,0,0,90001,0,0,0
둥근 턱,9100,809,141,0,1,1,0,90001,0,0,0
뾰족한 턱,9101,809,141,0,2,2,0,90001,0,0,0
짧은 턱,9102,809,141,0,3,3,0,90001,0,0,0
갸름한 턱,9103,809,141,0,4,4,0,90001,0,0,0
돋보이는 턱,9104,809,141,0,5,5,0,90001,0,0,0
없음,9118,811,141,0,0,0,0,90001,0,0,0
쇠징,9119,811,192,0,1,1,0,90001,0,0,0
고리,9120,811,193,0,2,2,0,90001,0,0,0
우아한 장식,9121,811,193,0,3,3,0,90001,0,0,0
나사,9122,811,194,0,4,4,0,90001,0,0,0
위아래 귀걸이,9123,811,195,0,5,5,0,90001,0,0,0
고리 귀걸이,9124,811,196,0,6,6,0,90001,0,0,0
해골,9125,811,193,0,7,7,0,90001,0,0,0
위쪽 귀걸이,9126,811,192,0,8,8,0,90001,0,0,0
쌍 고리 귀걸이,9127,811,196,0,9,9,0,90001,0,0,0
왼쪽,9128,811,197,0,10,10,0,90001,0,0,0
고리 한 쌍,9129,811,141,0,11,11,0,90001,0,0,0
절구 모양 귀걸이,9130,811,198,0,12,12,0,90001,0,0,0
없음,9138,813,141,0,0,0,0,90001,0,0,0
뼈다귀,9139,813,199,0,1,1,0,90001,0,0,0
고리,9140,813,199,0,2,2,0,90001,0,0,0
여러 종류 장식,9141,813,200,0,3,3,0,90001,0,0,0
징,9142,813,201,0,4,4,0,90001,0,0,0
나사,9143,813,201,0,5,5,0,90001,0,0,0
원석,9144,813,201,0,6,6,0,90001,0,0,0
없음,9153,815,141,0,0,0,0,90001,0,0,0
위쪽 귀걸이,9154,815,203,0,1,1,0,90001,0,0,0
쇠징,9155,815,204,0,2,2,0,90001,0,0,0
여러 종류 귀걸이,9156,815,424,0,3,4,0,90001,0,0,0
합금 고리,9157,815,206,0,4,5,0,90001,0,0,0
징,9158,815,207,0,5,6,0,90001,0,0,0
큰 고리,9159,815,141,0,6,7,0,90001,0,0,0
나사,9160,815,141,0,7,8,0,90001,0,0,0
없음,9166,817,141,0,0,0,0,90001,0,0,0
고리,9167,817,208,0,1,1,0,90001,0,0,0
고리 한 쌍,9168,817,209,0,2,2,0,90001,0,0,0
가운데 코걸이,9169,817,208,0,3,3,0,90001,0,0,0
뼈다귀,9170,817,208,0,4,4,0,90001,0,0,0
,9179,819,141,0,0,0,0,90001,0,0,0
,9180,819,141,0,1,1,0,90001,0,0,0
,9181,819,141,0,2,2,0,90001,0,0,0
,9182,819,141,0,3,3,0,90001,0,0,0
,9183,819,141,0,4,4,0,90001,0,0,0
,9184,819,141,0,5,5,0,90001,0,0,0
,9185,819,141,0,6,6,0,90001,0,0,0
,9186,819,141,0,7,7,0,90001,0,0,0
,9195,821,141,0,0,0,0,90001,0,0,0
,9196,821,141,0,1,1,0,90001,0,0,0
,9197,821,141,0,2,2,0,90001,0,0,0
,9198,821,141,0,3,3,0,90001,0,0,0
,9199,821,141,0,4,4,0,90001,0,0,0
,9200,821,141,0,5,5,0,90001,0,0,0
,9201,821,141,0,6,6,0,90001,0,0,0
,9202,821,141,0,7,7,0,90001,0,0,0
,9209,105,141,0,13,20,0,90001,0,-5869025,0
,9210,105,141,0,14,23,0,90001,0,-9791892,0
,9211,105,141,0,15,4,0,90001,0,-8351444,0
,9215,100,141,0,20,20,0,90001,0,-6919657,0
,9216,100,141,0,21,23,0,90001,0,-10645657,0
,9217,100,141,0,22,6,0,90001,0,-9731554,0
,9266,824,146,0,0,4,0,90001,0,-4562944,0
,9267,824,146,0,1,13,0,90001,0,-13783627,0
,9268,824,146,0,2,8,0,90001,0,-8689607,0
,9269,824,146,0,3,1,0,90001,0,-5953535,0
,9270,824,146,0,4,9,0,90001,0,-11121855,0
,9271,824,146,0,5,6,0,90001,0,-3090366,0
,9272,824,146,0,6,11,0,90001,0,-8211561,0
,9273,824,146,0,7,3,0,90001,0,-4562944,0
,9274,824,146,0,8,12,0,90001,0,-13783627,0
,9275,824,146,0,9,7,0,90001,0,-8689607,0
,9276,824,146,0,10,5,0,90001,0,-3090366,0
,9288,824,12,0,15,100,0,90001,0,0,0
,9289,824,142,0,16,70,0,90001,0,0,0
,9290,825,146,0,0,4,0,90001,0,-4562944,0
,9291,825,146,0,1,13,0,90001,0,-13783627,0
,9292,825,146,0,2,8,0,90001,0,-8689607,0
,9293,825,146,0,3,1,0,90001,0,-5953535,0
,9294,825,146,0,4,9,0,90001,0,-11121855,0
,9295,825,146,0,5,6,0,90001,0,-3090366,0
,9296,825,146,0,6,11,0,90001,0,-8211561,0
,9297,825,146,0,7,3,0,90001,0,-4562944,0
,9298,825,146,0,8,12,0,90001,0,-13783627,0
,9299,825,146,0,9,7,0,90001,0,-8689607,0
,9300,825,146,0,10,5,0,90001,0,-3090366,0
,9312,825,12,0,15,100,0,90001,0,0,0
,9313,825,142,0,16,70,0,90001,0,0,0
,9314,824,10,0,17,1000,0,90001,0,0,0
,9315,825,10,0,17,1000,0,90001,0,0,0
,9322,22,141,0,12,9,0,90001,0,2448981,0
,9323,22,141,0,13,2,0,90001,0,8204066,0
,9324,22,141,0,14,6,0,90001,0,-11643136,0
,9334,28,141,0,12,9,0,90001,0,-14328235,0
,9335,28,141,0,13,2,0,90001,0,-8573150,0
,9336,28,141,0,14,6,0,90001,0,-11643136,0
올린 매듭 머리,9337,21,141,0,13,13,0,90001,0,0,0
칼날주먹 머리,9338,21,141,0,14,14,0,90001,0,0,0
뾰족 칼날 머리,9339,21,141,0,15,15,0,90001,0,0,0
불모의 땅 머리,9340,21,141,0,16,16,0,90001,0,0,0
풍성한 긴 머리,9341,21,141,0,17,17,0,90001,0,0,0
부채머리,9342,27,141,0,15,15,0,90001,0,0,0
올려 묶은 머리,9343,27,141,0,16,16,0,90001,0,0,0
모호크 머리,9344,27,141,0,17,17,0,90001,0,0,0
한쪽만 민 머리,9345,27,141,0,18,18,0,90001,0,0,0
텁수룩한 머리,9346,27,141,0,19,19,0,90001,0,0,0
,9350,19,141,0,31,7,0,90001,0,-5785734,0
,9351,19,141,0,32,10,0,90001,0,-11047393,0
,9352,19,141,0,33,11,0,90001,0,-12362177,0
,9356,25,141,0,32,7,0,90001,0,-4995703,0
,9357,25,141,0,33,10,0,90001,0,-10848221,0
,9358,25,141,0,34,11,0,90001,0,-12294587,0
없음,9359,826,141,0,0,0,0,90001,0,0,0
할퀸 자국,9360,826,141,0,1,1,0,90001,0,0,0
베인 자국,9361,826,141,0,2,2,0,90001,0,0,0
화상 자국,9362,826,141,0,3,3,0,90001,0,0,0
없음,9365,827,141,0,0,0,0,90001,0,0,0
불멸,9366,827,141,0,1,4,0,90001,0,0,0
야성,9367,827,141,0,2,2,0,90001,0,0,0
잔혹,9368,827,141,0,3,3,0,90001,0,0,0
없음,9369,828,141,0,0,0,0,90001,0,0,0
피의 욕망,9370,828,141,0,1,5,0,90001,0,0,0
유령,9371,828,141,0,2,4,0,90001,0,0,0
야수,9372,828,141,0,3,3,0,90001,0,0,0
,9373,829,141,0,0,0,0,90001,0,14473146,0
,9374,829,141,0,1,1,0,90001,0,6717567,0
,9375,829,141,0,2,2,0,90001,0,15133758,0
,9376,829,141,0,3,3,0,90001,0,10042143,0
없음,9377,830,141,0,0,0,0,90001,0,0,0
칼자국,9378,830,141,0,1,1,0,90001,0,0,0
할퀸 자국,9379,830,141,0,2,2,0,90001,0,0,0
가시,9380,830,141,0,3,3,0,90001,0,0,0
와이번,9381,830,141,0,4,4,0,90001,0,0,0
없음,9382,831,141,0,0,0,0,90001,0,0,0
야성,9383,831,141,0,1,1,0,90001,0,0,0
잔혹,9384,831,141,0,2,2,0,90001,0,0,0
불멸,9385,831,141,0,3,3,0,90001,0,0,0
,9386,833,141,0,0,0,0,90001,0,14933695,0
,9387,833,141,0,1,1,0,90001,0,6717311,0
,9388,833,141,0,2,2,0,90001,0,15067966,0
,9389,833,141,0,3,3,0,90001,0,-6735073,0
없음,9390,832,141,0,0,0,0,90001,0,0,0
야수,9391,832,141,0,1,1,0,90001,0,0,0
유령,9392,832,141,0,2,2,0,90001,0,0,0
피의 욕망,9393,832,141,0,3,3,0,90001,0,0,0
없음,9428,836,141,0,0,0,0,90001,0,0,0
위쪽 귀걸이,9429,836,141,0,1,1,0,90001,0,0,0
쐐기 귀걸이,9430,836,141,0,2,2,0,90001,0,0,0
절구 모양 귀걸이,9431,836,141,0,3,3,0,90001,0,0,0
엄니 귀걸이,9432,836,141,0,4,4,0,90001,0,0,0
고리 귀걸이,9433,836,141,0,5,5,0,90001,0,0,0
쇠 귀걸이,9452,29,141,0,7,7,0,90001,0,0,0
위아래 쇠 귀걸이,9453,29,141,0,8,8,0,90001,0,0,0
엄니,9454,29,141,0,9,9,0,90001,0,0,0
달랑거리는 엄니,9455,29,141,0,10,10,0,90001,0,0,0
쐐기 귀걸이,9456,29,141,0,11,11,0,90001,0,0,0
위아래 상아 귀걸이,9457,29,141,0,12,12,0,90001,0,0,0
여러 종류 귀걸이,9458,29,141,0,13,13,0,90001,0,0,0
없음,9471,841,141,0,0,0,0,90001,0,0,0
뼈 목걸이,9472,841,141,0,1,1,0,90001,0,0,0
목띠,9473,841,141,0,2,2,0,90001,0,0,0
없음,9477,842,141,0,0,0,0,90001,0,0,0
꽃,9478,842,141,0,1,1,0,90001,0,0,0
,9479,614,10,0,2,1000,0,90001,0,0,0
,9480,615,10,0,2,1000,0,90001,0,0,0
,9485,845,146,0,0,0,0,90001,0,15386936,0
,9486,845,142,0,1,1,0,90001,0,0,0
,9487,846,146,0,0,0,0,90001,0,15386936,0
,9488,846,142,0,1,1,0,90001,0,0,0
,9489,845,10,0,2,1000,0,90001,0,0,0
,9490,846,10,0,2,1000,0,90001,0,0,0
없음,9491,847,141,0,0,0,0,90001,0,0,0
금 고리,9492,847,141,0,1,1,0,90001,0,0,0
없음,9494,848,141,0,0,0,0,90001,0,0,0
촉수 두 쌍,9495,848,141,0,1,1,0,90001,0,0,0
긴 촉수,9496,848,141,0,2,2,0,90001,0,0,0
쌍둥이 촉수,9497,848,141,0,3,3,0,90001,0,0,0
촉수 한 쌍,9498,848,141,0,4,4,0,90001,0,0,0
거대한 촉수,9499,848,141,0,5,5,0,90001,0,0,0
벌어진 촉수,9500,848,141,0,6,6,0,90001,0,0,0
,9502,849,141,0,0,0,16,90001,0,0,0
,9541,852,146,0,0,4,0,90001,0,-4755182,0
,9542,852,146,0,1,3,0,90001,0,-4755182,0
,9543,852,146,0,2,9,0,90001,0,-7566210,0
,9544,852,146,0,3,13,0,90001,0,-569406,0
,9545,852,146,0,4,12,0,90001,0,-11108975,0
,9546,852,146,0,5,11,0,90001,0,-8477033,0
,9547,852,146,0,6,2,0,90001,0,-3915254,0
,9548,852,146,0,7,1,0,90001,0,-3915254,0
,9549,852,146,0,8,8,0,90001,0,-8485117,0
,9550,852,146,0,9,7,0,90001,0,-8485117,0
,9551,852,146,0,10,6,0,90001,0,-3036089,0
,9552,852,146,0,11,5,0,90001,0,-3036089,0
,9553,852,146,0,12,10,0,90001,0,-7756942,0
,9554,852,146,0,13,51,0,90001,0,-11108975,-4755182
,9559,852,142,0,18,100,0,90001,0,0,0
,9560,853,146,0,0,4,0,90001,0,-4755182,0
,9561,853,146,0,1,3,0,90001,0,-4755182,0
,9562,853,146,0,2,9,0,90001,0,-7566210,0
,9563,853,146,0,3,13,0,90001,0,-569406,0
,9564,853,146,0,4,12,0,90001,0,-11108975,0
,9565,853,146,0,5,11,0,90001,0,-8477033,0
