ID,DisplayName_lang,Description_lang,Type,Cost_Modifier,Race,Sex,Data
3133,,,4,2,11,0,2
3134,,,4,2,11,0,3
3135,,,4,2,11,0,4
3136,,,4,2,11,0,5
3137,,,4,2,11,0,6
3138,,,4,2,11,0,7
3139,,,4,2,11,0,8
3140,,,4,2,11,0,9
3141,,,4,2,11,0,10
3142,,,4,2,11,0,11
3143,,,4,2,11,0,12
3144,,,4,2,11,0,13
3145,,,4,2,11,0,14
3146,,,4,2,11,0,15
3147,,,4,2,11,0,16
3148,,,4,2,11,0,17
3149,,,4,2,11,0,18
3150,,,4,2,11,0,19
3151,,,4,2,11,1,0
3152,,,4,2,11,1,1
3153,,,4,2,11,1,2
3154,,,4,2,11,1,3
3155,,,4,2,11,1,4
3156,,,4,2,11,1,5
3157,,,4,2,11,1,6
3158,,,4,2,11,1,7
3159,,,4,2,11,1,8
3160,,,4,2,11,1,9
3161,,,4,2,11,1,10
3162,,,4,2,11,1,11
3163,,,4,2,11,1,12
3164,,,4,2,11,1,13
3165,,,4,2,11,1,14
3166,,,4,2,11,1,15
3167,,,4,2,11,1,16
3168,,,4,2,11,1,17
3169,,,4,2,11,1,18
3170,,,4,2,11,1,19
3171,,,4,2,22,0,0
3172,,,4,2,22,0,1
3173,,,4,2,22,0,2
3174,,,4,2,22,0,3
3175,,,4,2,22,0,4
3176,,,4,2,22,0,5
3177,,,4,2,22,0,6
3178,,,4,2,22,0,7
3179,,,4,2,22,0,8
3180,,,4,2,22,0,9
3181,,,4,2,22,1,0
3182,,,4,2,22,1,1
3183,,,4,2,22,1,2
3184,,,4,2,22,1,3
3185,,,4,2,22,1,4
3186,,,4,2,22,1,5
3187,,,4,2,22,1,6
3188,,,4,2,22,1,7
3189,,,4,2,22,1,8
3190,,,4,2,22,1,9
3191,,,4,2,22,1,10
3192,,,4,2,22,1,11
3193,,,4,2,22,1,12
3194,,,4,2,22,1,13
3195,,,4,2,22,1,14
3196,,,4,2,22,1,15
3197,,,4,2,22,1,16
3198,,,4,2,22,1,17
3199,,,4,2,22,1,18
3200,,,4,2,22,1,19
3201,,,4,2,22,1,20
3202,,,4,2,22,1,21
3203,,,4,2,22,1,22
3204,,,4,2,22,1,23
3205,,,4,2,22,1,24
3206,,,4,2,22,1,25
3207,,,4,2,22,1,26
3208,,,4,2,22,1,27
3209,,,4,2,24,0,0
3210,,,4,2,24,0,1
3211,,,4,2,24,0,2
3212,,,4,2,24,0,3
3213,,,4,2,24,0,4
3214,,,4,2,24,0,5
3215,,,4,2,24,0,6
3216,,,4,2,24,0,7
3217,,,4,2,24,0,8
3218,,,4,2,24,0,9
3219,,,4,2,24,0,10
3220,,,4,2,24,0,11
3221,,,4,2,24,0,12
3222,,,4,2,24,0,13
3223,,,4,2,24,0,14
3224,,,4,2,24,0,15
3225,,,4,2,24,0,16
3226,,,4,2,24,0,17
3227,,,4,2,24,0,18
3228,,,4,2,24,0,19
3229,,,4,2,24,0,20
3230,,,4,2,24,1,0
3231,,,4,2,24,1,1
3232,,,4,2,24,1,2
3233,,,4,2,24,1,3
3234,,,4,2,24,1,4
3235,,,4,2,24,1,5
3236,,,4,2,24,1,6
3237,,,4,2,24,1,7
3238,,,4,2,24,1,8
3239,,,4,2,24,1,9
3240,,,4,2,24,1,10
3241,,,4,2,24,1,11
3242,,,4,2,24,1,12
3243,,,4,2,24,1,13
3244,,,4,2,24,1,14
3245,,,4,2,24,1,15
3246,,,4,2,24,1,16
3247,,,4,2,24,1,17
3248,,,4,2,24,1,18
3249,,,4,2,24,1,19
3250,,,4,2,25,0,0
3251,,,4,2,25,0,1
3252,,,4,2,25,0,2
3253,,,4,2,25,0,3
3254,,,4,2,25,0,4
3255,,,4,2,25,0,5
3256,,,4,2,25,0,6
3257,,,4,2,25,0,7
3258,,,4,2,25,0,8
3259,,,4,2,25,0,9
3260,,,4,2,25,0,10
3261,,,4,2,25,0,11
3262,,,4,2,25,0,12
3263,,,4,2,25,0,13
3264,,,4,2,25,0,14
3265,,,4,2,25,0,15
3266,,,4,2,25,0,16
3267,,,4,2,25,0,17
3268,,,4,2,25,0,18
3269,,,4,2,25,0,19
3270,,,4,2,25,0,20
3271,,,4,2,25,1,0
3272,,,4,2,25,1,1
3273,,,4,2,25,1,2
3274,,,4,2,25,1,3
3275,,,4,2,25,1,4
3276,,,4,2,25,1,5
3277,,,4,2,25,1,6
3278,,,4,2,25,1,7
3279,,,4,2,25,1,8
3280,,,4,2,25,1,9
3281,,,4,2,25,1,10
3282,,,4,2,25,1,11
3283,,,4,2,25,1,12
3284,,,4,2,25,1,13
3285,,,4,2,25,1,14
3286,,,4,2,25,1,15
3287,,,4,2,25,1,16
3288,,,4,2,25,1,17
3289,,,4,2,25,1,18
3290,,,4,2,25,1,19
3291,,,4,2,26,0,0
3292,,,4,2,26,0,1
3293,,,4,2,26,0,2
3294,,,4,2,26,0,3
3295,,,4,2,26,0,4
3296,,,4,2,26,0,5
3297,,,4,2,26,0,6
3298,,,4,2,26,0,7
3299,,,4,2,26,0,8
3300,,,4,2,26,0,9
3301,,,4,2,26,0,10
3302,,,4,2,26,0,11
3303,,,4,2,26,0,12
3304,,,4,2,26,0,13
3305,,,4,2,26,0,14
3306,,,4,2,26,0,15
3307,,,4,2,26,0,16
3308,,,4,2,26,0,17
3309,,,4,2,26,0,18
3310,,,4,2,26,0,19
3311,,,4,2,26,0,20
3312,,,4,2,26,1,0
3313,,,4,2,26,1,1
3314,,,4,2,26,1,2
3315,,,4,2,26,1,3
3316,,,4,2,26,1,4
3317,,,4,2,26,1,5
3318,,,4,2,26,1,6
3319,,,4,2,26,1,7
3320,,,4,2,26,1,8
3321,,,4,2,26,1,9
3322,,,4,2,26,1,10
3323,,,4,2,26,1,11
3324,,,4,2,26,1,12
3325,,,4,2,26,1,13
3326,,,4,2,26,1,14
3327,,,4,2,26,1,15
3328,,,4,2,26,1,16
3329,,,4,2,26,1,17
3330,,,4,2,26,1,18
3331,,,4,2,26,1,19
3332,,,4,2,22,0,10
3333,,,4,2,22,0,11
3334,,,4,2,22,0,12
3335,,,4,2,22,0,13
3336,,,4,2,22,0,14
3545,,,5,1,4,0,0
3546,,,5,1,4,0,1
3547,,,5,1,4,0,2
3548,,,5,1,4,0,3
3549,,,5,1,4,0,4
3550,,,5,1,4,0,5
3551,,,5,1,4,0,6
3552,,,5,1,4,0,7
3553,,,5,1,4,0,8
3554,,,5,1,4,0,9
3555,,,5,1,4,0,10
3556,,,5,1,4,0,11
3557,,,5,1,4,0,12
3558,,,5,1,4,0,13
3559,,,5,1,4,0,14
3560,,,5,1,4,0,15
3561,,,5,1,4,0,16
3562,,,5,1,4,0,17
3563,,,5,1,4,0,18
3564,,,5,1,4,0,19
3565,,,5,1,4,0,20
3566,,,5,1,4,0,21
3567,,,5,1,4,0,22
3568,,,5,1,4,0,23
3569,,,5,1,4,0,24
3570,,,5,1,4,0,25
3571,,,5,1,4,0,26
3572,,,5,1,4,0,27
3573,,,5,1,4,0,28
3574,,,5,1,4,0,29
3575,,,5,1,4,0,30
3576,,,5,1,4,0,31
3577,,,5,1,4,0,32
3578,,,5,1,4,0,33
3579,,,5,1,4,0,34
3580,,,5,1,4,0,35
3581,,,5,1,4,0,36
3582,,,6,1,4,0,0
3583,,,6,1,4,0,1
3584,,,6,1,4,0,2
3585,,,6,1,4,0,3
3586,,,6,1,4,0,4
3587,,,6,1,4,0,5
3588,,,6,1,4,0,6
3596,,,5,1,4,1,0
3597,,,5,1,4,1,1
3598,,,5,1,4,1,2
3599,,,5,1,4,1,3
3600,,,5,1,4,1,4
3601,,,5,1,4,1,5
3602,,,5,1,4,1,6
3603,,,5,1,4,1,7
3604,,,5,1,4,1,8
3605,,,5,1,4,1,9
3606,,,5,1,4,1,10
3607,,,5,1,4,1,11
3608,,,5,1,4,1,12
3609,,,5,1,4,1,13
3610,,,5,1,4,1,14
3611,,,5,1,4,1,15
3612,,,5,1,4,1,16
3613,,,5,1,4,1,17
3614,,,5,1,4,1,18
3615,,,5,1,4,1,19
3616,,,5,1,4,1,20
3617,,,5,1,4,1,21
3618,,,5,1,4,1,22
3619,,,5,1,4,1,23
3620,,,5,1,4,1,24
3621,,,5,1,4,1,25
3622,,,5,1,4,1,26
3623,,,5,1,4,1,27
3624,,,5,1,4,1,28
3625,,,5,1,4,1,29
3626,,,5,1,4,1,30
3627,,,5,1,4,1,31
3628,,,5,1,4,1,32
3629,,,5,1,4,1,33
3630,,,5,1,4,1,34
3631,,,5,1,4,1,35
3632,,,5,1,4,1,36
3633,,,6,1,4,1,0
3634,,,6,1,4,1,1
3635,,,6,1,4,1,2
3636,,,6,1,4,1,3
3637,,,6,1,4,1,4
3638,,,6,1,4,1,5
3639,,,6,1,4,1,6
3647,,,5,1,10,0,0
3648,,,5,1,10,0,1
3649,,,5,1,10,0,2
3650,,,5,1,10,0,3
3651,,,5,1,10,0,4
3652,,,5,1,10,0,5
3653,,,5,1,10,0,6
3654,,,5,1,10,0,7
3655,,,5,1,10,0,8
3656,,,5,1,10,0,9
3657,,,5,1,10,0,10
3658,,,5,1,10,0,11
3659,,,5,1,10,0,12
3660,,,5,1,10,0,13
3661,,,5,1,10,0,14
3662,,,5,1,10,0,15
3663,,,5,1,10,0,16
3664,,,5,1,10,0,17
3665,,,5,1,10,0,18
3666,,,5,1,10,0,19
3667,,,5,1,10,0,20
3668,,,5,1,10,0,21
3669,,,5,1,10,0,22
3670,,,5,1,10,0,23
3671,,,5,1,10,0,24
3672,,,5,1,10,0,25
3673,,,5,1,10,0,26
3674,,,5,1,10,0,27
3675,,,5,1,10,0,28
3676,,,5,1,10,0,29
3677,,,5,1,10,0,30
3678,,,5,1,10,0,31
3679,,,5,1,10,0,32
3680,,,5,1,10,0,33
3681,,,5,1,10,0,34
3682,,,5,1,10,0,35
3683,,,5,1,10,0,36
3684,,,6,1,10,0,0
3685,,,6,1,10,0,1
3686,,,6,1,10,0,2
3687,,,6,1,10,0,3
3688,,,6,1,10,0,4
3689,,,6,1,10,0,5
3690,,,6,1,10,0,6
3698,,,5,1,10,1,0
3699,,,5,1,10,1,1
3700,,,5,1,10,1,2
3701,,,5,1,10,1,3
3702,,,5,1,10,1,4
3703,,,5,1,10,1,5
3704,,,5,1,10,1,6
3705,,,5,1,10,1,7
3706,,,5,1,10,1,8
3707,,,5,1,10,1,9
3708,,,5,1,10,1,10
3709,,,5,1,10,1,11
3710,,,5,1,10,1,12
3711,,,5,1,10,1,13
3712,,,5,1,10,1,14
3713,,,5,1,10,1,15
3714,,,5,1,10,1,16
3715,,,5,1,10,1,17
3716,,,5,1,10,1,18
3717,,,5,1,10,1,19
3718,,,5,1,10,1,20
3719,,,5,1,10,1,21
3720,,,5,1,10,1,22
3721,,,5,1,10,1,23
3722,,,5,1,10,1,24
3723,,,5,1,10,1,25
3724,,,5,1,10,1,26
3725,,,5,1,10,1,27
3726,,,5,1,10,1,28
3727,,,5,1,10,1,29
3728,,,5,1,10,1,30
3729,,,5,1,10,1,31
3730,,,5,1,10,1,32
3731,,,5,1,10,1,33
3732,,,5,1,10,1,34
3733,,,5,1,10,1,35
3734,,,5,1,10,1,36
3735,,,6,1,10,1,0
3736,,,6,1,10,1,1
3737,,,6,1,10,1,2
3738,,,6,1,10,1,3
3739,,,6,1,10,1,4
3740,,,6,1,10,1,5
3741,,,6,1,10,1,6
3797,,,7,1,4,0,0
3798,,,7,1,4,0,1
3799,,,7,1,4,0,2
3800,,,7,1,4,0,3
3801,,,7,1,4,0,4
3802,,,7,1,4,0,5
3803,,,7,1,4,0,6
3804,,,7,1,4,0,7
3805,,,7,1,4,0,8
3806,,,7,1,4,0,9
3807,,,7,1,4,0,10
3808,,,7,1,4,0,11
3809,,,7,1,4,1,0
3810,,,7,1,4,1,1
3811,,,7,1,4,1,2
3812,,,7,1,4,1,3
3813,,,7,1,4,1,4
3814,,,7,1,4,1,5
3815,,,7,1,4,1,6
3816,,,7,1,4,1,7
3817,,,7,1,4,1,8
3818,,,7,1,4,1,9
3819,,,7,1,4,1,10
3820,,,7,1,4,1,11
3821,,,7,1,10,0,0
3822,,,7,1,10,0,1
3823,,,7,1,10,0,2
3824,,,7,1,10,0,3
3825,,,7,1,10,0,4
3826,,,7,1,10,0,5
3827,,,7,1,10,0,6
3828,,,7,1,10,0,7
3829,,,7,1,10,0,8
3830,,,7,1,10,0,9
3831,,,7,1,10,0,10
3832,,,7,1,10,0,11
3833,,,7,1,10,1,0
3834,,,7,1,10,1,1
3835,,,7,1,10,1,2
3836,,,7,1,10,1,3
3837,,,7,1,10,1,4
3838,,,7,1,10,1,5
3839,,,7,1,10,1,6
3840,,,7,1,10,1,7
3841,,,7,1,10,1,8
3842,,,7,1,10,1,9
3843,,,7,1,10,1,10
3844,,,7,1,10,1,11
5004,예쁜 민둥산,,0,1,27,0,0
5005,원로,,0,1,27,0,1
5006,가장무도회,,0,1,27,0,2
5007,활기찬 느낌,,0,1,27,0,3
5008,고귀한 느낌,,0,1,27,0,4
5009,풍성,,0,1,27,0,5
5010,귀족,,0,1,27,0,6
5011,,,1,1,27,0,0
5012,,,1,1,27,0,1
5013,,,1,1,27,0,2
5014,,,1,1,27,0,6
5015,,,1,1,27,0,4
5016,,,1,1,27,0,5
5017,,,3,10,27,0,0
5018,,,3,10,27,0,1
5019,,,3,10,27,0,2
5020,,,4,2,27,0,0
5021,,,4,2,27,0,1
5022,,,4,2,27,0,2
5023,,,4,2,27,0,3
5024,,,4,2,27,0,4
5025,,,4,2,27,0,5
5026,,,5,1,27,0,0
5027,,,5,1,27,0,1
5028,,,5,1,27,0,2
5029,,,5,1,27,0,3
5058,명가,,0,1,27,1,0
5059,최신 유행,,0,1,27,1,1
5060,위엄,,0,1,27,1,2
5061,단정하고 우아하게,,0,1,27,1,3
5062,활동적,,0,1,27,1,4
5063,틀어 올린 머리,,0,1,27,1,5
5064,,,1,1,27,1,0
5065,,,1,1,27,1,1
5066,,,1,1,27,1,2
5067,,,2,0.75,27,1,0
5068,,,2,0.75,27,1,1
5069,,,2,0.75,27,1,2
5070,,,2,0.75,27,1,3
5071,,,2,0.75,27,1,4
5072,,,2,0.75,27,1,5
5073,,,3,10,27,1,0
5074,,,3,10,27,1,1
5075,,,3,10,27,1,2
5076,,,4,2,27,1,0
5077,,,4,2,27,1,1
5078,,,4,2,27,1,2
5079,,,4,2,27,1,3
5080,,,4,2,27,1,4
5081,,,4,2,27,1,5
5082,,,5,1,27,1,0
5083,,,5,1,27,1,1
5084,,,5,1,27,1,2
5085,,,5,1,27,1,3
5117,불굴,,0,1,28,0,0
5118,자신만만,,0,1,28,0,1
5119,돌진하는 황소,,0,1,28,0,2
5120,청년,,0,1,28,0,3
5121,넓적한 뿔,,0,1,28,0,4
5122,,,1,1,28,0,0
5123,,,1,1,28,0,1
5124,수염 없음,,2,0.75,28,0,0
5125,길게 땋은 수염,,2,0.75,28,0,1
5126,하나로 땋은 수염,,2,0.75,28,0,2
5127,양 갈래 땋은 수염,,2,0.75,28,0,3
5128,세 갈래 땋은 수염,,2,0.75,28,0,4
5129,,,3,10,28,0,0
5130,,,3,10,28,0,1
5131,,,3,10,28,0,2
5132,,,3,10,28,0,3
5133,,,4,2,28,0,0
5134,,,4,2,28,0,1
5135,,,4,2,28,0,2
5136,,,4,2,28,0,3
5137,,,4,2,28,0,4
5138,,,5,1,28,0,0
5139,,,5,1,28,0,1
5140,,,5,1,28,0,2
5141,,,5,1,28,0,3
5142,,,5,1,28,0,4
5143,,,5,1,28,0,5
5144,,,5,1,28,0,6
5145,,,5,1,28,0,7
5146,,,5,1,28,0,8
5147,,,5,1,28,0,9
5178,화려한 뿔,,0,1,28,1,0
5179,정갈한 뿔,,0,1,28,1,1
5180,깃털 달린 뿔,,0,1,28,1,2
5181,실용적인 뿔,,0,1,28,1,3
5182,자연스러운 뿔,,0,1,28,1,4
5183,,,1,1,28,1,0
5184,,,1,1,28,1,1
5185,갈기,,2,0.75,28,1,0
5186,화려하게 땋은 머리,,2,0.75,28,1,1
5187,구레나룻,,2,0.75,28,1,2
5188,꼬랑지 머리,,2,0.75,28,1,3
5189,길게 땋은 머리,,2,0.75,28,1,4
5190,,,3,10,28,1,0
5191,,,3,10,28,1,1
5192,,,3,10,28,1,2
5193,,,3,10,28,1,3
5194,,,4,2,28,1,0
5195,,,4,2,28,1,1
5196,,,4,2,28,1,2
5197,,,4,2,28,1,3
5198,,,5,1,28,1,0
5199,,,5,1,28,1,1
5200,,,5,1,28,1,2
5201,,,5,1,28,1,3
5202,,,5,1,28,1,4
5203,,,5,1,28,1,5
5204,,,5,1,28,1,6
5205,,,5,1,28,1,7
5206,,,5,1,28,1,8
5207,,,5,1,28,1,9
5250,옆으로 넘긴 머리,,0,1,29,0,0
5251,Foehawk,,0,1,29,0,1
5252,무상,,0,1,29,0,2
5253,검은 파도,,0,1,29,0,3
5254,무심,,0,1,29,0,4
5255,고통,,0,1,29,0,5
5256,부드럽고 아련하게,,0,1,29,0,6
5257,더벅머리,,0,1,29,0,7
5258,음침한 분위기,,0,1,29,0,8
5259,위험한 남자,,0,1,29,0,9
5260,절제,,0,1,29,0,10
5261,약탈자,,0,1,29,0,11
5262,,,1,1,29,0,0
5263,,,1,1,29,0,1
5264,,,1,1,29,0,2
5265,,,1,1,29,0,3
5266,,,1,1,29,0,4
5267,,,1,1,29,0,5
5268,,,1,1,29,0,6
5269,,,1,1,29,0,7
5270,,,2,0.75,29,0,0
5271,,,2,0.75,29,0,1
5272,,,2,0.75,29,0,2
5273,,,2,0.75,29,0,3
5274,,,2,0.75,29,0,4
5275,,,2,0.75,29,0,5
5276,,,2,0.75,29,0,6
5277,,,2,0.75,29,0,7
5278,,,3,10,29,0,0
5279,,,3,10,29,0,1
5280,,,3,10,29,0,2
5281,,,3,10,29,0,3
5282,,,3,10,29,0,4
5283,,,3,10,29,0,5
5284,,,4,2,29,0,0
5285,,,4,2,29,0,1
5286,,,4,2,29,0,2
5287,,,4,2,29,0,3
5288,,,4,2,29,0,4
5289,,,4,2,29,0,5
5290,,,4,2,29,0,6
5291,,,4,2,29,0,7
5336,우아하게,,0,1,29,1,0
5337,충만한 어둠,,0,1,29,1,1
5338,각성,,0,1,29,1,2
5339,절제와 혼돈,,0,1,29,1,3
5340,자유의 갈망,,0,1,29,1,4
5341,우수에 젖다,,0,1,29,1,5
5342,교활,,0,1,29,1,6
5343,떨어지는 눈물,,0,1,29,1,7
5344,사연 있는 느낌,,0,1,29,1,8
5345,자유를 찾아,,0,1,29,1,9
5346,,,1,1,29,1,0
5347,,,1,1,29,1,1
5348,,,1,1,29,1,2
5349,,,1,1,29,1,3
5350,,,1,1,29,1,4
5351,,,1,1,29,1,5
5352,,,1,1,29,1,6
5353,,,1,1,29,1,7
5354,,,2,0.75,29,1,0
5355,,,2,0.75,29,1,1
5356,,,2,0.75,29,1,2
5357,,,2,0.75,29,1,3
5358,,,2,0.75,29,1,4
5366,,,3,10,29,1,0
5367,,,3,10,29,1,1
5368,,,3,10,29,1,2
5369,,,3,10,29,1,3
5370,,,3,10,29,1,4
5371,,,3,10,29,1,5
5372,,,4,2,29,1,0
5373,,,4,2,29,1,1
5374,,,4,2,29,1,2
5375,,,4,2,29,1,3
5376,,,4,2,29,1,4
5377,,,4,2,29,1,5
5378,,,4,2,29,1,6
5379,,,4,2,29,1,7
5423,늘어뜨려 묶은 머리,,0,1,30,0,0
5424,길게 묶은 머리,,0,1,30,0,1
5425,무뚝뚝한 도시 남자,,0,1,30,0,2
5426,마르술 꼬리,,0,1,30,0,3
5427,풍성,,0,1,30,0,4
5428,기개,,0,1,30,0,5
5429,,,1,1,30,0,0
5430,,,1,1,30,0,1
5431,,,1,1,30,0,2
5432,,,1,1,30,0,3
5433,,,1,1,30,0,4
5434,,,2,0.75,30,0,0
5435,,,2,0.75,30,0,1
5436,,,2,0.75,30,0,2
5437,,,2,0.75,30,0,3
5438,,,2,0.75,30,0,4
5439,,,2,0.75,30,0,5
5440,,,2,0.75,30,0,6
5441,,,2,0.75,30,0,7
5442,,,2,0.75,30,0,8
5443,,,3,10,30,0,0
5444,,,3,10,30,0,1
5445,,,3,10,30,0,2
5446,,,4,2,30,0,0
5447,,,4,2,30,0,1
5448,,,4,2,30,0,2
5449,,,4,2,30,0,3
5450,,,4,2,30,0,4
5451,,,4,2,30,0,5
5452,,,4,2,30,0,6
5453,,,4,2,30,0,7
5454,,,4,2,30,0,8
5455,,,4,2,30,0,9
5456,,,5,1,30,0,0
5457,,,5,1,30,0,1
5458,,,5,1,30,0,2
5459,,,5,1,30,0,3
5460,,,7,1,30,0,0
5461,,,7,1,30,0,1
5462,,,7,1,30,0,2
5463,,,7,1,30,0,3
5464,,,7,1,30,0,4
5465,,,7,1,30,0,5
5500,마크아리의 꿈,,0,1,30,1,0
5501,부풀린 머리,,0,1,30,1,1
5502,자르르한 윤기,,0,1,30,1,2
5503,차가운 도시 여자,,0,1,30,1,3
5504,모험가,,0,1,30,1,4
5505,우아한 머리,,0,1,30,1,5
5506,패션 피플,,0,1,30,1,6
5507,,,1,1,30,1,0
5508,,,1,1,30,1,1
5509,,,1,1,30,1,2
5510,,,1,1,30,1,3
5511,,,1,1,30,1,4
5512,,,2,0.75,30,1,0
5513,,,2,0.75,30,1,1
5514,,,2,0.75,30,1,2
5515,,,2,0.75,30,1,3
5516,,,2,0.75,30,1,4
5517,,,2,0.75,30,1,5
5518,,,3,10,30,1,0
5519,,,3,10,30,1,1
5520,,,3,10,30,1,2
5521,,,4,2,30,1,0
5522,,,4,2,30,1,1
5523,,,4,2,30,1,2
5524,,,5,1,30,1,0
5525,,,5,1,30,1,1
5526,,,5,1,30,1,2
5527,,,5,1,30,1,3
5528,,,7,1,30,1,0
5529,,,7,1,30,1,1
5530,,,7,1,30,1,2
5531,,,7,1,30,1,3
5532,,,7,1,30,1,4
5533,,,7,1,30,1,5
5534,,,1,1,27,1,6
5535,,,1,1,27,1,4
5536,,,1,1,27,1,5
5537,,,4,2,30,1,3
5538,,,4,2,30,1,4
5539,,,4,2,30,1,5
5540,,,4,2,30,1,6
5541,,,4,2,30,1,7
5542,,,4,2,30,1,8
5543,,,4,2,30,1,9
5547,,,2,0.75,27,0,0
5548,,,2,0.75,27,0,1
5549,,,2,0.75,27,0,2
5550,,,2,0.75,27,0,3
5551,,,2,0.75,27,0,4
5552,,,2,0.75,27,0,5
5553,,,2,0.75,27,0,6
5555,구부정,,7,10,2,0,0
5556,꼿꼿,,7,10,2,0,1
5807,,,3,10,1,0,0
5808,,,3,10,1,0,1
5809,,,3,10,1,0,2
5810,,,3,10,1,0,3
5811,,,3,10,1,0,4
5812,,,3,10,1,0,5
5813,,,3,10,1,0,6
5814,,,3,10,1,0,7
5815,,,3,10,1,0,8
5816,,,3,10,1,0,9
5817,,,3,10,1,0,12
5818,,,3,10,1,0,13
5819,,,3,10,1,0,14
5820,,,3,10,1,1,0
5821,,,3,10,1,1,1
5822,,,3,10,1,1,2
5823,,,3,10,1,1,3
5824,,,3,10,1,1,4
5825,,,3,10,1,1,5
5826,,,3,10,1,1,6
5827,,,3,10,1,1,7
5828,,,3,10,1,1,8
5829,,,3,10,1,1,9
5830,,,3,10,1,1,12
5831,,,3,10,1,1,13
5832,,,3,10,1,1,14
5833,,,3,10,2,0,0
5834,,,3,10,2,0,1
5835,,,3,10,2,0,2
5836,,,3,10,2,0,3
5837,,,3,10,2,0,4
5838,,,3,10,2,0,5
5839,,,3,10,2,0,6
5840,,,3,10,2,0,7
5841,,,3,10,2,0,8
5842,,,3,10,2,0,15
5843,,,3,10,2,0,16
5844,,,3,10,2,0,17
5845,,,3,10,2,1,0
5846,,,3,10,2,1,1
5847,,,3,10,2,1,2
5848,,,3,10,2,1,3
5849,,,3,10,2,1,4
5850,,,3,10,2,1,5
5851,,,3,10,2,1,6
5852,,,3,10,2,1,7
5853,,,3,10,2,1,8
5854,,,3,10,2,1,11
5855,,,3,10,2,1,12
5856,,,3,10,2,1,13
5857,,,3,10,3,0,0
5858,,,3,10,3,0,1
5859,,,3,10,3,0,2
5860,,,3,10,3,0,3
5861,,,3,10,3,0,4
5862,,,3,10,3,0,5
5863,,,3,10,3,0,6
5864,,,3,10,3,0,7
5865,,,3,10,3,0,8
5866,,,3,10,3,0,19
5867,,,3,10,3,0,20
5868,,,3,10,3,0,21
5869,,,3,10,3,1,0
5870,,,3,10,3,1,1
5871,,,3,10,3,1,2
5872,,,3,10,3,1,3
5873,,,3,10,3,1,4
5874,,,3,10,3,1,5
5875,,,3,10,3,1,6
5876,,,3,10,3,1,7
5877,,,3,10,3,1,8
5878,,,3,10,3,1,11
5879,,,3,10,3,1,12
5880,,,3,10,3,1,13
5881,,,3,10,4,0,0
5882,,,3,10,4,0,1
5883,,,3,10,4,0,2
5884,,,3,10,4,0,3
5885,,,3,10,4,0,4
5886,,,3,10,4,0,5
5887,,,3,10,4,0,6
5888,,,3,10,4,0,7
5889,,,3,10,4,0,8
5890,,,3,10,4,0,9
5891,,,3,10,4,0,10
5892,,,3,10,4,0,11
5893,,,3,10,4,0,14
5894,,,3,10,4,0,15
5895,,,3,10,4,0,16
5896,,,3,10,4,0,17
5897,,,3,10,4,0,18
5898,,,3,10,4,0,19
5899,,,3,10,4,1,0
5900,,,3,10,4,1,1
5901,,,3,10,4,1,2
5902,,,3,10,4,1,3
5903,,,3,10,4,1,4
5904,,,3,10,4,1,5
5905,,,3,10,4,1,6
5906,,,3,10,4,1,7
5907,,,3,10,4,1,8
5908,,,3,10,4,1,9
5909,,,3,10,4,1,10
5910,,,3,10,4,1,11
5911,,,3,10,4,1,14
5912,,,3,10,4,1,15
5913,,,3,10,4,1,16
5914,,,3,10,4,1,17
5915,,,3,10,4,1,18
5916,,,3,10,4,1,19
5917,,,3,10,5,0,0
5918,,,3,10,5,0,1
5919,,,3,10,5,0,2
5920,,,3,10,5,0,3
5921,,,3,10,5,0,4
5922,,,3,10,5,0,5
5923,,,3,10,5,1,0
5924,,,3,10,5,1,1
5925,,,3,10,5,1,2
5926,,,3,10,5,1,3
5927,,,3,10,5,1,4
5928,,,3,10,5,1,5
5929,,,3,10,7,0,0
5930,,,3,10,7,0,1
5931,,,3,10,7,0,2
5932,,,3,10,7,0,3
5933,,,3,10,7,0,4
5934,,,3,10,7,0,7
5935,,,3,10,7,0,8
5936,,,3,10,7,0,9
5937,,,3,10,7,1,0
5938,,,3,10,7,1,1
5939,,,3,10,7,1,2
5940,,,3,10,7,1,3
5941,,,3,10,7,1,4
5942,,,3,10,7,1,7
5943,,,3,10,7,1,8
5944,,,3,10,7,1,9
5945,,,3,10,8,0,0
5946,,,3,10,8,0,1
5947,,,3,10,8,0,2
5948,,,3,10,8,0,3
5949,,,3,10,8,0,4
5950,,,3,10,8,0,5
5951,,,3,10,8,0,15
5952,,,3,10,8,0,16
5953,,,3,10,8,0,17
5954,,,3,10,8,1,0
5955,,,3,10,8,1,1
5956,,,3,10,8,1,2
5957,,,3,10,8,1,3
5958,,,3,10,8,1,4
5959,,,3,10,8,1,5
5960,,,3,10,8,1,15
5961,,,3,10,8,1,16
5962,,,3,10,8,1,17
5963,,,3,10,9,0,0
5964,,,3,10,9,0,1
5965,,,3,10,9,0,2
5966,,,3,10,9,0,3
5967,,,3,10,9,0,4
5968,,,3,10,9,0,5
5969,,,3,10,9,0,6
5970,,,3,10,9,0,7
5971,,,3,10,9,0,8
5972,,,3,10,9,0,9
5973,,,3,10,9,0,10
5974,,,3,10,9,0,11
5975,,,3,10,9,1,0
5976,,,3,10,9,1,1
5977,,,3,10,9,1,2
5978,,,3,10,9,1,3
5979,,,3,10,9,1,4
5980,,,3,10,9,1,5
5981,,,3,10,9,1,6
